# x(m), P(Pa)
0.000000000000000000e+00,2.300969999999999800e+03
2.481370000000000103e-03,2.425590000000000146e+03
5.069009999999999662e-03,2.590599999999999909e+03
7.767490000000000158e-03,2.626710000000000036e+03
1.058160000000000003e-02,2.626860000000000127e+03
1.351620000000000078e-02,2.632780000000000200e+03
1.657640000000000155e-02,2.642130000000000109e+03
1.976779999999999857e-02,2.647719999999999800e+03
2.309589999999999907e-02,2.649380000000000109e+03
2.656649999999999984e-02,2.648710000000000036e+03
3.018569999999999934e-02,2.646960000000000036e+03
3.395999999999999713e-02,2.644750000000000000e+03
3.789599999999999913e-02,2.642469999999999800e+03
4.200050000000000311e-02,2.640340000000000146e+03
4.628079999999999694e-02,2.638420000000000073e+03
5.074449999999999794e-02,2.636699999999999818e+03
5.539929999999999854e-02,2.635099999999999909e+03
6.025359999999999744e-02,2.633559999999999945e+03
6.531570000000000431e-02,2.632019999999999982e+03
7.059469999999999634e-02,2.630539999999999964e+03
7.609979999999999523e-02,2.629150000000000091e+03
8.184059999999999946e-02,2.627809999999999945e+03
8.782739999999999991e-02,2.626489999999999782e+03
9.407060000000000421e-02,2.625320000000000164e+03
1.005810000000000037e-01,2.624309999999999945e+03
1.073709999999999942e-01,2.623349999999999909e+03
1.144509999999999972e-01,2.622340000000000146e+03
1.218339999999999979e-01,2.621340000000000146e+03
1.218339999999999979e-01,2.621340000000000146e+03
1.295340000000000102e-01,2.620389999999999873e+03
1.375639999999999918e-01,2.619489999999999782e+03
1.459370000000000112e-01,2.618559999999999945e+03
1.546690000000000009e-01,2.617570000000000164e+03
1.637760000000000049e-01,2.616610000000000127e+03
1.732720000000000093e-01,2.615780000000000200e+03
1.831750000000000045e-01,2.615059999999999945e+03
1.935020000000000073e-01,2.614360000000000127e+03
2.042710000000000081e-01,2.613619999999999891e+03
2.155019999999999991e-01,2.612820000000000164e+03
2.269650000000000001e-01,2.612039999999999964e+03
2.384280000000000010e-01,2.611309999999999945e+03
2.498910000000000020e-01,2.610590000000000146e+03
2.613530000000000020e-01,2.609949999999999818e+03
2.728160000000000029e-01,2.609449999999999818e+03
2.842790000000000039e-01,2.609139999999999873e+03
2.957420000000000049e-01,2.608969999999999800e+03
3.072050000000000058e-01,2.608889999999999873e+03
3.186669999999999781e-01,2.608860000000000127e+03
3.301299999999999790e-01,2.608800000000000182e+03
3.415929999999999800e-01,2.608699999999999818e+03
3.415929999999999800e-01,2.608699999999999818e+03
3.530559999999999810e-01,2.608530000000000200e+03
3.645189999999999819e-01,2.608280000000000200e+03
3.759819999999999829e-01,2.607989999999999782e+03
3.874440000000000106e-01,2.607710000000000036e+03
3.989070000000000116e-01,2.607480000000000018e+03
4.103700000000000125e-01,2.607260000000000218e+03
4.218330000000000135e-01,2.606980000000000018e+03
4.332960000000000145e-01,2.606670000000000073e+03
4.447579999999999867e-01,2.606429999999999836e+03
4.562209999999999877e-01,2.606329999999999927e+03
4.676839999999999886e-01,2.606320000000000164e+03
4.791469999999999896e-01,2.606340000000000146e+03
4.906099999999999905e-01,2.606360000000000127e+03
5.020729999999999915e-01,2.606250000000000000e+03
5.135349999999999637e-01,2.605949999999999818e+03
5.249979999999999647e-01,2.605559999999999945e+03
5.364609999999999657e-01,2.605139999999999873e+03
5.479239999999999666e-01,2.604750000000000000e+03
5.593869999999999676e-01,2.604420000000000073e+03
5.708490000000000508e-01,2.604110000000000127e+03
5.708490000000000508e-01,2.604110000000000127e+03
5.823120000000000518e-01,2.603800000000000182e+03
5.937750000000000528e-01,2.603469999999999800e+03
6.052380000000000537e-01,2.603090000000000146e+03
6.167010000000000547e-01,2.602690000000000055e+03
6.281639999999999446e-01,2.602280000000000200e+03
6.396260000000000279e-01,2.601900000000000091e+03
6.510890000000000288e-01,2.601570000000000164e+03
6.625520000000000298e-01,2.601329999999999927e+03
6.740150000000000308e-01,2.601170000000000073e+03
6.854780000000000317e-01,2.601079999999999927e+03
6.969410000000000327e-01,2.601030000000000200e+03
7.084030000000000049e-01,2.601010000000000218e+03
