# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
1.6486856406376592e-04 1.7328384345272308e-05 0.0000000000000000e+00 -1.0452846326765348e-01 9.9452189536827329e-01 0.0000000000000000e+00 5.7452849612570242e-09 2.5030372507461537e-08 -1.0000000000000000e+00 2.4747659107159852e+03 2.8732589482857850e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4833191057625123e+02 1.3564092574887009e-02 6.5055902175149291e-03 -3.1951891304636761e+03 -2.8465359981760469e+02 0.0000000000000000e+00 2.6113156545760031e+06 2.6113156545760031e+06 0.0000000000000000e+00
4.9482457025446490e-04 5.2008158047262541e-05 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.7266374570016825e-08 2.5091141796484471e-08 -1.0000000000000000e+00 2.4495561827830493e+03 2.8439898864914912e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4783710310134103e+02 1.3439396912729456e-02 4.8049132501858244e-03 -1.7539513140626837e+03 -1.3767730190198014e+02 0.0000000000000000e+00 1.4230476581255775e+06 1.4230476581255775e+06 0.0000000000000000e+00
8.2521862315204468e-04 8.6733972313390119e-05 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827340e-01 0.0000000000000000e+00 2.8833350112402205e-08 2.5151958660428683e-08 -1.0000000000000000e+00 2.4538597438509469e+03 2.8489864177974576e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4767347515527717e+02 1.3489291830788949e-02 4.1123331061237011e-03 -1.2763232721095967e+03 -1.0008060383487808e+02 0.0000000000000000e+00 1.0296115486571160e+06 1.0296115486571160e+06 0.0000000000000000e+00
1.1560513043034533e-03 1.2150588826670229e-04 0.0000000000000000e+00 -1.0452846326765348e-01 9.9452189536827340e-01 0.0000000000000000e+00 4.0446353783821896e-08 2.5212823118923150e-08 -1.0000000000000000e+00 2.4636551368246128e+03 2.8603590896092407e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4759793735803572e+02 1.3572961840068858e-02 3.7530737831380240e-03 -1.0537379567661114e+03 -8.2508113879878124e+01 0.0000000000000000e+00 8.4742552204970270e+05 8.4742552204970270e+05 0.0000000000000000e+00
1.4873231960277353e-03 1.5632396711139692e-04 0.0000000000000000e+00 -1.0452846326765350e-01 9.9452189536827329e-01 0.0000000000000000e+00 5.2105528184397371e-08 2.5273735191819247e-08 -1.0000000000000000e+00 2.4440909379227492e+03 2.8376446141441414e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4754890351751015e+02 1.3495803913909553e-02 3.4827951253809911e-03 -9.1028784886816698e+02 -7.1334500668813831e+01 0.0000000000000000e+00 7.2898096287092357e+05 7.2898096287092357e+05 0.0000000000000000e+00
1.8190348814169977e-03 1.9118827013292405e-04 0.0000000000000000e+00 -1.0452846326765354e-01 9.9452189536827329e-01 0.0000000000000000e+00 6.3811016320101341e-08 2.5334694898806427e-08 -1.0000000000000000e+00 2.4178957592282063e+03 2.8072314218255737e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4751546102076429e+02 1.3382074044895652e-02 3.2763273613794202e-03 -8.1037431635580708e+02 -6.3483010821671002e+01 0.0000000000000000e+00 6.4801343922869407e+05 6.4801343922869407e+05 0.0000000000000000e+00
2.1511869443374843e-03 2.2609885869809865e-04 0.0000000000000000e+00 -1.0452846326765343e-01 9.9452189536827329e-01 0.0000000000000000e+00 7.5562961603858990e-08 2.5395702259900243e-08 -1.0000000000000000e+00 2.3886129758358775e+03 2.7732334509272347e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4749006932258976e+02 1.3250871943572206e-02 3.1072129492822303e-03 -7.3426708646103611e+02 -5.7559040371656067e+01 0.0000000000000000e+00 5.8644878008648963e+05 5.8644878008648963e+05 0.0000000000000000e+00
2.4837799694305417e-03 2.6105579425520235e-04 0.0000000000000000e+00 -1.0452846326765342e-01 9.9452189536827329e-01 0.0000000000000000e+00 8.7361507856642347e-08 2.5456757295142195e-08 -1.0000000000000000e+00 2.3770731445249580e+03 2.7598354469252261e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4747143528839638e+02 1.3217848842839424e-02 2.9857207342978988e-03 -6.7800156754437489e+02 -5.3092794242670692e+01 0.0000000000000000e+00 5.4110448901159852e+05 5.4110448901159852e+05 0.0000000000000000e+00
2.8168145421136942e-03 2.9605913833409645e-04 0.0000000000000000e+00 -1.0452846326765364e-01 9.9452189536827329e-01 0.0000000000000000e+00 9.9206799308656750e-08 2.5517860024381998e-08 -1.0000000000000000e+00 2.3471325466638600e+03 2.7250737386162016e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4745539269397324e+02 1.3082085052114091e-02 2.8669313261536315e-03 -6.3006741512706719e+02 -4.9385424555464354e+01 0.0000000000000000e+00 5.0206908427661908e+05 5.0206908427661908e+05 0.0000000000000000e+00
3.1502912485816634e-03 3.3110895254632891e-04 0.0000000000000000e+00 -1.0452846326765339e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.1109898060036867e-07 2.5579010467901629e-08 -1.0000000000000000e+00 2.3287208060209396e+03 2.7036972931404019e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4744249677726833e+02 1.3010085348944222e-02 2.7705047968743166e-03 -5.9021704279097253e+02 -4.6257047425215433e+01 0.0000000000000000e+00 4.7060177925794112e+05 4.7060177925794112e+05 0.0000000000000000e+00
3.4842106758073638e-03 3.6620529858523882e-04 0.0000000000000000e+00 -1.0452846326765351e-01 9.9452189536827329e-01 0.0000000000000000e+00 1.2303819678371333e-07 2.5640208645982696e-08 -1.0000000000000000e+00 2.3252027007646989e+03 2.6996126937183982e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4743259226322107e+02 1.3021139019253353e-02 2.7011247431084117e-03 -5.5920024655479506e+02 -4.3773825398653450e+01 0.0000000000000000e+00 4.4628526289136743e+05 4.4628526289136743e+05 0.0000000000000000e+00
3.8185734115430293e-03 4.0134823822607542e-04 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827329e-01 0.0000000000000000e+00 1.3502459332322988e-07 2.5701454578769949e-08 -1.0000000000000000e+00 2.3158882427081726e+03 2.6887983981749446e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4742386286101623e+02 1.2999629984897881e-02 2.6375013317974020e-03 -5.3276419662092655e+02 -4.1694027804963490e+01 0.0000000000000000e+00 4.2482755138362898e+05 4.2482755138362898e+05 0.0000000000000000e+00
4.1533800443211543e-03 4.3653783332609636e-04 0.0000000000000000e+00 -1.0452846326765339e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.4705831609705351e-07 2.5762748286796885e-08 -1.0000000000000000e+00 2.3025114918411850e+03 2.6732676892052054e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4741601011276003e+02 1.2955073174708318e-02 2.5760758074199436e-03 -5.0876213758288850e+02 -3.9800081071551006e+01 0.0000000000000000e+00 4.0551368021597579e+05 4.0551368021597579e+05 0.0000000000000000e+00
4.4886311634555649e-03 4.7177414582468078e-04 0.0000000000000000e+00 -1.0452846326765357e-01 9.9452189536827329e-01 0.0000000000000000e+00 1.5913951139829462e-07 2.5824089790408466e-08 -1.0000000000000000e+00 2.2908245754345867e+03 2.6596989160951007e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4740892996126837e+02 1.2919743139362314e-02 2.5196315892597057e-03 -4.8687408910071997e+02 -3.8076825145520054e+01 0.0000000000000000e+00 3.8808672096805734e+05 3.8808672096805734e+05 0.0000000000000000e+00
4.8243273590424709e-03 5.0705723774343951e-04 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827329e-01 0.0000000000000000e+00 1.7126832593590000e-07 2.5885479110251734e-08 -1.0000000000000000e+00 2.2863417185221301e+03 2.6544942182762779e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4740303468403022e+02 1.2924894348488095e-02 2.4740773328340397e-03 -4.6812210570646454e+02 -3.6586539576610875e+01 0.0000000000000000e+00 3.7348923026561912e+05 3.7348923026561912e+05 0.0000000000000000e+00
5.1604692219614605e-03 5.4238717118631975e-04 0.0000000000000000e+00 -1.0452846326765364e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.8344490683603554e-07 2.5946916266837524e-08 -1.0000000000000000e+00 2.2858947211704699e+03 2.6539752442856647e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4739806492368598e+02 1.2952852359944603e-02 2.4379924568808894e-03 -4.5250794279877425e+02 -3.5325247502810761e+01 0.0000000000000000e+00 3.6110107556184870e+05 3.6110107556184870e+05 0.0000000000000000e+00
5.4970573438765935e-03 5.7776400833972012e-04 0.0000000000000000e+00 -1.0452846326765326e-01 9.9452189536827329e-01 0.0000000000000000e+00 1.9566940164307882e-07 2.6008401280873785e-08 -1.0000000000000000e+00 2.2793710588492399e+03 2.6464011254330878e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4739337371072327e+02 1.2946317767868516e-02 2.4014278101533453e-03 -4.3821387093927598e+02 -3.4207083810275520e+01 0.0000000000000000e+00 3.4941380461723538e+05 3.4941380461723538e+05 0.0000000000000000e+00
5.8340923172374047e-03 6.1318781147259578e-04 0.0000000000000000e+00 -1.0452846326765375e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.0794195832081471e-07 2.6069934173021534e-08 -1.0000000000000000e+00 2.2718352126127465e+03 2.6376518382628736e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4738903438636868e+02 1.2933882523861092e-02 2.3659329911689328e-03 -4.2475575427934990e+02 -3.3135186172658507e+01 0.0000000000000000e+00 3.3859157681855460e+05 3.3859157681855460e+05 0.0000000000000000e+00
6.1715747352799446e-03 6.4865864293656833e-04 0.0000000000000000e+00 -1.0452846326765326e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.2026272525359277e-07 2.6131514963992414e-08 -1.0000000000000000e+00 2.2655982318808733e+03 2.6304105631909391e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4738507450105953e+02 1.2928694870369507e-02 2.3332094093941897e-03 -4.1227602283593876e+02 -3.2141716241207206e+01 0.0000000000000000e+00 3.2869151285068976e+05 3.2869151285068976e+05 0.0000000000000000e+00
6.5095051920278871e-03 6.8417656516604167e-04 0.0000000000000000e+00 -1.0452846326765353e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.3263185124754491e-07 2.6193143674907479e-08 -1.0000000000000000e+00 2.2609750083762297e+03 2.6250428965978595e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4738147510468769e+02 1.2932607210100066e-02 2.3036470201407209e-03 -4.0082527536807436e+02 -3.1230775710388734e+01 0.0000000000000000e+00 3.1966367406698345e+05 3.1966367406698345e+05 0.0000000000000000e+00
6.8478842822934927e-03 7.1974164067830336e-04 0.0000000000000000e+00 -1.0452846326765350e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.4504948553149345e-07 2.6254820326625465e-08 -1.0000000000000000e+00 2.2586156037703031e+03 2.6223035747221013e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4737829658380718e+02 1.2949413568048559e-02 2.2783609242724950e-03 -3.9064388845197561e+02 -3.0412272929738116e+01 0.0000000000000000e+00 3.1164002816241077e+05 3.1164002816241077e+05 0.0000000000000000e+00
7.1867126016786822e-03 7.5535393207363816e-04 0.0000000000000000e+00 -1.0452846326765364e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.5751577775851565e-07 2.6316544940286931e-08 -1.0000000000000000e+00 2.2548537140746848e+03 2.6179359360765243e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4737531462189224e+02 1.2958127268978123e-02 2.2545222062120454e-03 -3.8135625015060867e+02 -2.9671792390229299e+01 0.0000000000000000e+00 3.0410185521292931e+05 3.0410185521292931e+05 0.0000000000000000e+00
7.5259907465761167e-03 7.9101350203544026e-04 0.0000000000000000e+00 -1.0452846326765311e-01 9.9452189536827340e-01 0.0000000000000000e+00 2.7003087800668118e-07 2.6378317536682906e-08 -1.0000000000000000e+00 2.2495573546058990e+03 2.6117867434716269e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4737251171789217e+02 1.2957930804359322e-02 2.2310037621188290e-03 -3.7257060746050240e+02 -2.8973888176045911e+01 0.0000000000000000e+00 2.9700612519635173e+05 2.9700612519635173e+05 0.0000000000000000e+00
7.8657193141701831e-03 8.2672041333031829e-04 0.0000000000000000e+00 -1.0452846326765387e-01 9.9452189536827329e-01 0.0000000000000000e+00 2.8259493678054224e-07 2.6440138137103080e-08 -1.0000000000000000e+00 2.2451069402448898e+03 2.6066197121855650e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736994586966944e+02 1.2962508031308818e-02 2.2091937457656727e-03 -3.6433768034100689e+02 -2.8315048178746792e+01 0.0000000000000000e+00 2.9048133461422374e+05 2.9048133461422374e+05 0.0000000000000000e+00
8.2058989024381308e-03 8.6247472880821377e-04 0.0000000000000000e+00 -1.0452846326765312e-01 9.9452189536827340e-01 0.0000000000000000e+00 2.9520810501217686e-07 2.6502006762883374e-08 -1.0000000000000000e+00 2.2416129658559771e+03 2.6025631292438997e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736759476606500e+02 1.2972531600124812e-02 2.1893878305434158e-03 -3.5672216210912507e+02 -2.7703070529142359e+01 0.0000000000000000e+00 2.8447298249046982e+05 2.8447298249046982e+05 0.0000000000000000e+00
8.5465301101510932e-03 8.9827651140250838e-04 0.0000000000000000e+00 -1.0452846326765385e-01 9.9452189536827329e-01 0.0000000000000000e+00 3.0787053406232198e-07 2.6563923435477400e-08 -1.0000000000000000e+00 2.2385137192387087e+03 2.5989648341334607e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736540245472315e+02 1.2984779709847027e-02 2.1709637832226705e-03 -3.4959518504305254e+02 -2.7132454751147961e+01 0.0000000000000000e+00 2.7885106220005691e+05 2.7885106220005691e+05 0.0000000000000000e+00
8.8876135368750712e-03 9.3412582413012857e-04 0.0000000000000000e+00 -1.0452846326765332e-01 9.9452189536827329e-01 0.0000000000000000e+00 3.2058237572152618e-07 2.6625888175909923e-08 -1.0000000000000000e+00 2.2367722997819315e+03 2.5969430069314459e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736341929420382e+02 1.3004869721707814e-02 2.1547602206605288e-03 -3.4306351503864556e+02 -2.6603685884574588e+01 0.0000000000000000e+00 2.7372645167948783e+05 2.7372645167948783e+05 0.0000000000000000e+00
9.2291497829720230e-03 9.7002273009165843e-04 0.0000000000000000e+00 -1.0452846326765339e-01 9.9452189536827340e-01 0.0000000000000000e+00 3.3334378221148221e-07 2.6687901005764309e-08 -1.0000000000000000e+00 2.2343554453595889e+03 2.5941369845251930e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736155206469635e+02 1.3021004007532226e-02 2.1396566600972952e-03 -3.3706641420337002e+02 -2.6120675458441283e+01 0.0000000000000000e+00 2.6888593727760459e+05 2.6888593727760459e+05 0.0000000000000000e+00
