Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.4877609,93589.86442
1.488258207,93607.92939
1.488755515,93626.44905
1.489257834,93645.44207
1.48975514,93664.15128
1.490247438,93682.57632
1.490744745,93700.75686
1.491242053,93718.2439
1.49173936,93734.95916
1.492236668,93750.59279
1.492733976,93765.23883
1.493231283,93778.49703
1.493732627,93790.61691
1.494229934,93800.98927
1.494723206,93809.75417
1.495220513,93816.77343
1.495717821,93821.89076
1.496215128,93824.9255
1.497209744,93824.47168
1.496712436,93825.80054
1.497707051,93820.97767
1.498209467,93814.48203
1.498706773,93805.69152
1.504172049,93549.20067
1.503674742,93581.29711
1.499198974,93794.24537
1.504669357,93516.598
1.503183261,93612.18866
1.499696281,93780.09896
1.505166665,93483.94358
1.502685955,93642.05877
1.500690896,93743.85731
1.500193589,93763.30064
1.505663972,93451.56436
1.502182819,93670.88178
1.501188204,93721.84084
1.514615508,93314.37487
1.514118201,93290.0112
1.50616128,93419.87439
1.501685512,93697.4332
1.513620893,93269.68515
1.515112816,93342.74759
1.508647817,93286.667
1.509145125,93268.18243
1.506658587,93389.28166
1.515610123,93375.0083
1.513123586,93253.40552
1.50815051,93308.37961
1.509642433,93253.24793
1.507159052,93360.00136
1.516105245,93410.80214
1.512626278,93241.41573
1.520578342,93874.18402
1.520085891,93812.84124
1.507656359,93332.84889
1.51013974,93241.92061
1.516602553,93450.30881
1.512129456,93233.52337
1.521075651,93938.35089
1.519588584,93752.97292
1.510637048,93233.96373
1.517102046,93493.27968
1.511632149,93229.68236
1.527545505,94866.43344
1.527048197,94792.81286
1.524064352,94353.22305
1.524561659,94425.61767
1.519091276,93695.48845
1.521577814,94004.67965
1.511134355,93230.10447
1.517599354,93539.30377
1.52655089,94719.07669
1.528042812,94939.82339
1.523567044,94281.51682
1.525054444,94497.76245
1.518593969,93640.57106
1.522075122,94072.01985
1.518096661,93588.4523
1.526053582,94645.3825
1.52854012,95012.84734
1.523069737,94210.62516
1.525551753,94571.27683
1.522572429,94140.73529
1.529037427,95085.44164
1.529528601,95156.3301
1.53052935,95299.18171
1.53002591,95227.92763
1.531026658,95368.79802
1.531523965,95437.50855
1.532021273,95505.18392
1.53251858,95571.76767
1.533015888,95637.15785
1.533510625,95700.86903
1.534002461,95762.79612
1.534502339,95824.54316
1.535005118,95884.69674
1.535502426,95942.78957
1.535999733,95999.22913
1.536497041,96054.18272
1.536994348,96107.26816
1.537491656,96158.89254
1.537988964,96208.45955
1.538486271,96256.44114
1.538983579,96301.9819
1.539480886,96345.67805
1.539978194,96386.83834
1.540475501,96425.61854
1.540972809,96461.99975
1.541470117,96495.45298
1.541967424,96526.43149
1.542464732,96554.17432
1.542962039,96579.17757
1.543459347,96600.82951
1.543956654,96619.56357
1.544453962,96635.16749
1.544951269,96647.47656
1.545454301,96656.39878
1.545951608,96661.62906
1.546443192,96663.22884
1.5469405,96661.11623
1.547437807,96655.24372
1.547935115,96645.39006
1.548432422,96631.24715
1.54892973,96612.79518
1.549429657,96589.96277
1.549932541,96562.32128
1.550427228,96530.86292
1.55091896,96495.13261
1.551416268,96454.71602
1.551913575,96410.0236
1.552410883,96361.0148
1.55290819,96307.76519
1.553405498,96250.2879
1.553902806,96188.84063
1.554406393,96122.46445
1.5549037,96053.48539
1.555394728,95981.39212
1.555892036,95904.86157
1.556389343,95824.9062
1.556886651,95741.7771
1.557383958,95655.7347
1.557881266,95567.12001
1.558378574,95476.382
1.55888055,95382.71741
1.559377857,95288.95135
1.559870496,95194.71578
1.560367804,95099.05597
1.560865111,95003.15443
1.561362419,94907.44751
1.561859727,94812.3247
1.562357034,94718.16208
1.562854342,94625.48699
1.563356749,94533.30027
1.563854056,94444.75865
1.564346264,94359.09706
1.564843572,94275.1032
1.565340879,94193.97103
1.565838187,94115.61727
1.566335495,94040.52654
1.566832802,93968.30944
1.56733011,93899.88119
1.567829846,93833.97979
1.568327153,93772.81688
1.568822032,93714.97287
1.56931934,93661.22964
1.569816648,93610.84829
1.570313955,93564.98759
1.570811263,93522.65097
1.57130857,93484.79677
1.571805878,93450.46083
1.572302942,93420.07526
1.57280025,93393.04217
1.5732978,93369.72162
1.573795108,93349.74063
1.574292416,93333.11934
1.574789723,93319.4288
1.575287031,93308.87591
1.575784338,93300.88295
1.576281646,93296.18561
1.576776039,93293.4695
1.577273347,93293.54876
1.577773569,93295.31235
1.578270876,93299.40206
1.578768184,93304.85017
1.579265491,93311.8084
1.579762799,93319.89508
1.580260106,93328.93027
1.580757414,93338.70189
1.581249136,93348.85902
1.581746445,93359.50317
1.582249337,93370.30564
1.582746644,93380.88775
1.583243952,93391.23535
1.583741259,93401.18973
1.584238567,93410.6855
1.584735874,93419.58967
