Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Shear Stress[i] (Pa)
2.158746642,106.7895698
2.159045015,106.7912547
2.159343388,106.7925572
2.159641761,106.7930726
2.159941992,106.7931559
2.160240365,106.7927009
2.160536881,106.7915126
2.160835254,106.7897682
2.161133627,106.7875181
2.161432001,106.7846726
2.161730374,106.7814432
2.162028747,106.77774
2.16232712,106.7737175
2.162625493,106.7693194
2.162923867,106.7646802
2.16322224,106.7597339
2.163520613,106.7545889
2.163818986,106.7492222
2.164117359,106.7437038
2.164415004,106.7380402
2.164713377,106.7322119
2.165012479,106.7262475
2.165310852,106.7202006
2.165609225,106.714042
2.165907598,106.7078071
2.166205972,106.7015194
2.166504345,106.695188
2.166802718,106.6887851
2.167101091,106.682315
2.167399464,106.6758741
2.167697838,106.6693619
2.167996211,106.6629151
2.168294584,106.6563898
2.168592957,106.6499106
2.168890068,106.6435676
2.169190385,106.6370755
2.256016303,105.8701647
2.255717839,105.8623527
2.259298408,105.9720018
2.253032571,105.810597
2.253330944,105.8146872
2.256314676,105.8783251
2.255419466,105.8549387
2.259000035,105.9621473
2.252734198,105.8069857
2.253629317,105.8191576
2.256613049,105.8867959
2.255121183,105.8479404
2.258701662,105.952313
2.252435825,105.8038184
2.253927691,105.8240927
2.256911423,105.8956253
2.25482281,105.8413476
2.257806542,105.9233502
2.258104915,105.9329068
2.258403289,105.9425702
2.257209796,105.9046011
2.252137452,105.8011661
2.254226064,105.829438
2.254524437,105.8351624
2.257508169,105.9138748
2.25064349,105.7961679
2.250347212,105.7970732
2.251839078,105.7990303
2.250944358,105.796273
2.249452093,105.8022565
2.24915372,105.8049653
2.250048839,105.7982497
2.236025299,106.120267
2.236323672,106.1102667
2.23423506,106.1877528
2.234533433,106.1754414
2.251540705,105.797539
2.251244827,105.7964405
2.249750466,105.8001124
2.248855346,105.8078924
2.244081375,105.887718
2.244379748,105.8809171
2.235726926,106.1306517
2.236622045,106.1003856
2.233936687,106.2008641
2.234831806,106.1635029
2.248556973,105.811301
2.243783002,105.8946117
2.244678122,105.8744224
2.24079927,105.9730488
2.241097643,105.9646144
2.238710658,106.0348239
2.239009031,106.0257536
2.235428553,106.1411583
2.236920419,106.0907053
2.235130179,106.1522113
2.233638313,106.2144141
2.2482586,105.8147563
2.243484629,105.9018059
2.244976495,105.8681057
2.240500897,105.981611
2.241396017,105.9562581
2.238412285,106.0439137
2.239307404,106.0167906
2.237218573,106.0811564
2.23333994,106.2289454
2.242589509,105.9242017
2.247960227,105.8185982
2.247661854,105.8224141
2.24736348,105.8266336
2.243186256,105.9090929
2.245274868,105.8620064
2.242887882,105.91667
2.240202524,105.9902758
2.241693516,105.9481512
2.239605777,106.0078364
2.238113911,106.0531595
2.237516946,106.0717396
2.233043934,106.2440282
2.242293404,105.9320451
2.241994157,105.9398682
2.247065107,105.8308186
2.245871614,105.8506191
2.246167752,105.8453641
2.245573241,105.8562596
2.239904151,105.9990268
2.237815538,106.0623729
2.232745561,106.260215
2.230356208,106.4298005
2.230654582,106.404621
2.246769344,105.8354263
2.246468736,105.8402848
2.232444821,106.277581
2.232146448,106.2959446
2.230057835,106.4562857
2.230952955,106.3805024
2.223195252,107.1930487
2.222896878,107.2233126
2.231848074,106.3152641
2.229759462,106.4835192
2.231251328,106.3575549
2.229461089,106.5120208
2.229162716,106.5414338
2.223492654,107.1626168
2.222598505,107.2530858
2.227074103,106.7668177
2.22677573,106.8006188
2.231549701,106.3359393
2.228568482,106.602893
2.228864342,106.5717045
2.223793214,107.1306061
2.222300132,107.2822244
2.226477357,106.8344232
2.227372476,106.7332938
2.228267771,106.6343687
2.224092558,107.0995472
2.222001759,107.3108067
2.22767085,106.6999699
2.226178984,106.8683456
2.227966885,106.6677698
2.220808266,107.4185133
2.220509893,107.4437365
2.224388744,107.0673153
2.221703386,107.3387166
2.22588061,106.9021126
2.221106639,107.3926103
2.22021152,107.4681879
2.224687118,107.0350039
2.221405013,107.3660066
2.225582237,106.9357507
2.219913147,107.491879
2.224985491,107.0022182
2.225283864,106.9691102
2.219614773,107.5148004
2.218719654,107.5787113
2.219316054,107.5369028
2.219017681,107.5583046
2.218421281,107.598321
2.218122907,107.6171046
2.217824534,107.6350125
2.217526161,107.6520905
2.217227788,107.6683552
2.216929415,107.6837862
2.216631041,107.6983396
2.216332668,107.712083
2.216034295,107.7249529
2.215735922,107.736997
2.215437549,107.7481699
2.215139175,107.7582917
2.214843042,107.7677597
2.214544669,107.775872
2.214244056,107.7835548
2.213945683,107.7901249
2.213647309,107.7958804
2.213348936,107.8007522
2.213050563,107.8048326
2.21275219,107.8080986
2.212453817,107.8106077
2.212155444,107.812389
2.21185707,107.8134405
2.211558697,107.8137947
2.211260324,107.8134776
2.210961951,107.8123852
2.210663578,107.8108087
2.210368004,107.8083528
2.210069128,107.8053063
2.209767955,107.8018194
2.209470085,107.7981991
2.209171712,107.793911
2.208873338,107.7892748
2.208574965,107.7843491
2.208276592,107.7788845
2.207978219,107.772867
2.207679846,107.7664438
2.207381472,107.7595722
2.207083099,107.7524715
2.206784726,107.7450072
2.206486353,107.7372636
2.20618798,107.7292216
2.205891712,107.720958
2.205592271,107.7124462
2.205291792,107.703526
2.204994487,107.6946295
2.204696114,107.6853027
2.20439774,107.6759985
2.204099367,107.6661993
2.203800994,107.6562508
2.203502621,107.6458579
2.203204248,107.6352459
2.202905874,107.6241572
2.202607501,107.6127227
2.202309128,107.6008724
2.202010755,107.5886549
2.201712382,107.575975
2.201414009,107.5629954
2.201115162,107.5495546
2.200816789,107.5357902
2.200518889,107.5216946
2.200220516,107.5073125
2.199922143,107.4924918
2.199623769,107.4774963
2.199325396,107.462146
2.199027023,107.4466167
2.19872865,107.430682
2.198430277,107.4145453
2.198131903,107.3980909
2.19783353,107.3814173
2.197535157,107.3644603
2.197236784,107.3472638
2.196938411,107.3299732
2.19664215,107.3123438
2.196343777,107.2948495
2.196043291,107.2765136
2.195744918,107.2583749
2.195446545,107.2399919
2.195148171,107.2214048
2.194849798,107.20266
2.194551425,107.1837397
2.194253052,107.1647158
2.193954679,107.1455372
2.193656305,107.1262705
2.193357932,107.106947
2.193059559,107.0875158
2.192761186,107.0680394
2.192462813,107.0486985
2.192167145,107.0291741
2.191868182,107.010298
2.191567103,106.9905464
2.19126932,106.9716738
2.190970947,106.9529233
2.190672574,106.9344831
2.1903742,106.9164222
2.190075827,106.8988487
2.189777454,106.881756
2.189479081,106.8652554
2.189180708,106.8493821
2.188882334,106.8341523
2.188583961,106.8195314
2.188285588,106.805665
2.187987215,106.7924853
2.187690866,106.7797041
2.187391328,106.7680495
2.18709093,106.7560857
2.186793722,106.7451153
2.186495349,106.7342962
2.186196976,106.7238024
2.185898602,106.7134604
2.185600229,106.7032343
2.185301856,106.693142
2.185003483,106.6830268
2.18470511,106.6729304
2.184406736,106.6627223
2.184108363,106.652593
2.18380999,106.6423843
2.183511617,106.6322488
2.183213244,106.622193
2.18291427,106.6123162
2.182615896,106.6025884
2.182318124,106.5933463
2.182019751,106.5844731
2.181721378,106.5760391
2.181423005,106.5681917
2.181124631,106.5609645
2.180826258,106.5543798
2.180527885,106.5485133
2.180229512,106.5433032
2.179931139,106.5388141
2.179632765,106.5349167
2.179334392,106.5316494
2.179036019,106.5289505
2.178737646,106.5267916
2.178441258,106.5251153
2.178142885,106.5242116
2.177842526,106.5235467
2.177544153,106.5235088
2.17724578,106.5238429
2.176947407,106.5248779
2.176649033,106.5262075
2.17635066,106.5281396
2.176052287,106.5303034
2.175753914,106.5329873
2.175455541,106.5360506
2.175157167,106.5391301
2.174858794,106.542646
2.174560421,106.5461836
2.174262048,106.5499901
2.173966286,106.553682
2.173667236,106.5578339
2.173366251,106.5621016
2.173068555,106.5664984
2.172770182,106.5710911
2.172471809,106.5758846
2.172173436,106.580813
2.171875062,106.5857897
2.171576689,106.5909335
2.171278316,106.596174
2.170979943,106.6015706
2.17068157,106.6071158
2.170383196,106.6128466
2.170084823,106.6187119
2.16978645,106.6247408
2.16949002,106.6308763
2.099967123,106.1774829
2.099668749,106.1624297
2.099370376,106.147648
2.099072003,106.1331306
2.09877363,106.1189493
2.093104539,105.8860291
2.093402912,105.896689
2.098475257,106.104986
2.093701285,105.9076033
2.092806166,105.8757008
2.098176883,106.0913486
2.088927314,105.7845039
2.089225688,105.7880831
2.093999659,105.9187604
2.092507793,105.8657918
2.096386612,106.013922
2.096686637,106.0261773
2.09787851,106.0778785
2.083258224,105.8510161
2.083556597,105.8417589
2.088628941,105.7816053
2.089524061,105.7923618
2.094298032,105.9301112
2.09220942,105.8561813
2.09608662,106.0011976
2.096983391,106.0388928
2.097580137,106.0646738
2.082961991,105.8608634
2.08385497,105.8330844
2.086838702,105.7793667
2.086540329,105.7816508
2.094596405,105.9416585
2.088330568,105.7793663
2.089822434,105.7972311
2.091909808,105.8471311
2.095789898,105.9892317
2.097281764,106.0516648
2.082662506,105.871163
2.084153343,105.8249369
2.094894778,105.9533165
2.087138423,105.7779204
2.086241956,105.7844698
2.088032195,105.7779086
2.090120807,105.8027073
2.091611435,105.8383016
2.095491525,105.9771167
2.095193151,105.9651468
2.082361992,105.8819825
2.084451716,105.8172635
2.087436796,105.7770828
2.085943582,105.7883868
2.087733822,105.7771757
2.09041918,105.8087719
2.0913143,105.8302583
2.078185669,106.0395639
2.078485791,106.0302667
2.081169611,105.9276196
2.080871238,105.9395614
2.082064731,105.8930165
2.08475009,105.8103998
2.085645209,105.792716
2.090717554,105.8153833
2.091015927,105.8225626
2.077885758,106.0486827
2.078782626,106.0201435
2.081467985,105.9158335
2.080572865,105.9515618
2.085048463,105.8038267
2.081766358,105.9042918
2.085346836,105.7981178
2.076097267,106.0855415
2.075798894,106.0889559
2.077589133,106.0566592
2.079080999,106.0096016
2.073410542,106.0906092
2.073113535,106.0881528
2.070428176,106.0439791
2.07072655,106.0508563
2.080274492,105.9635589
2.07639564,106.0813911
2.075500521,106.0915697
2.07729076,106.0640179
2.079379372,105.998595
2.073708916,106.0925968
2.072815162,106.0854967
2.070129803,106.0364322
2.071024923,106.0572771
2.079976119,105.975499
2.079677745,105.9871875
2.076694013,106.0764053
2.075202147,106.0934109
2.076992387,106.0706297
2.074008655,106.0941972
2.072516789,106.0818309
2.06983143,106.0284226
2.071323296,106.0631068
2.074903774,106.0945822
2.074307028,106.0948366
2.072218416,106.0779683
2.071621669,106.0684827
2.069533057,106.019651
2.074605401,106.0950872
2.071920042,106.0734273
2.069235904,106.0104844
2.065355832,105.8469471
2.065057459,105.8321018
2.061178607,105.6228487
2.068937531,106.0006433
2.065654205,105.8615579
2.064761132,105.8169068
2.061476981,105.6396947
2.060880234,105.6058715
2.068637937,105.9900423
2.065952578,105.8759291
2.06446156,105.8017829
2.061775354,105.6563644
2.060581861,105.588875
2.068339564,105.9792114
2.066250952,105.8899734
2.06416114,105.7857807
2.0623721,105.6894464
2.062670473,105.7058894
2.062073727,105.6729795
2.060284945,105.5716144
2.068041191,105.9676245
2.067444444,105.9432623
2.067146071,105.9305029
2.066549325,105.9038143
2.063863966,105.7702385
2.062968847,105.7220986
2.06326722,105.7382544
2.059984726,105.554629
2.067742818,105.95575
2.066847698,105.9173116
2.063565593,105.7542932
2.059684896,105.5368268
2.059388368,105.5198277
2.059089995,105.5023989
2.058791622,105.4849681
2.058493249,105.4675703
2.058194875,105.4501379
2.057896502,105.4326729
2.057598129,105.4151433
2.057299756,105.3975878
2.057001383,105.3799556
2.056703009,105.3622467
2.056404636,105.3444587
2.056106263,105.3265338
2.05580789,105.3085101
2.055508023,105.2904236
2.05520965,105.2719631
2.05491277,105.2538521
2.054614397,105.2354465
2.054316024,105.2169699
2.054017651,105.1984239
2.053719277,105.1798764
2.053420904,105.1613703
2.053122531,105.1428388
2.052824158,105.124382
2.052525785,105.1060496
2.052227412,105.0877246
2.051929038,105.0696465
2.051630665,105.0516647
2.051332292,105.0339873
2.051035011,105.0164672
2.050736638,104.9996347
2.050437172,104.9826953
2.050138799,104.9664391
2.049840426,104.9506506
2.049542053,104.9353132
2.04924368,104.920535
2.048945306,104.9063368
2.048646933,104.8927676
2.04834856,104.8797758
2.048050187,104.8674535
2.047751814,104.8558352
2.04745344,104.8449446
2.047155067,104.834727
2.046856694,104.8253977
2.046560274,104.8166099
2.046260614,104.8091282
2.045960288,104.8017287
2.045663201,104.7955799
2.045364828,104.7899553
2.045066455,104.7851722
2.044768082,104.7810124
2.044469708,104.7776286
2.044171335,104.7748492
2.043872962,104.7726699
2.043574589,104.7710606
2.043276216,104.7700139
2.042977843,104.7692743
2.042679469,104.7691972
2.042381096,104.7694192
2.042084099,104.7699369
2.041783783,104.770849
2.041484034,104.7717517
2.041187603,104.7729458
2.04088923,104.7743787
2.040590857,104.775929
2.040292484,104.7776653
2.039994111,104.7795165
2.039695737,104.7816907
2.039397364,104.7841617
2.039098991,104.7867663
2.038800618,104.789985
2.038502245,104.7933558
2.038203871,104.7973976
2.037905498,104.8016289
2.037607125,104.8066773
2.037307131,104.8119936
2.037008758,104.8181928
2.036712005,104.8246822
2.036413632,104.8323239
2.036115259,104.840621
2.035816886,104.8495954
2.035518513,104.8594976
2.035220139,104.8703377
2.034921766,104.8821271
2.034623393,104.8949858
2.03432502,104.9087969
2.034026647,104.9236808
2.033728274,104.9394834
2.0334299,104.9564414
2.033131527,104.9740809
2.032834119,104.9928971
2.032535746,105.0123318
2.032236408,105.0328755
2.031938034,105.0539136
2.031639661,105.0758707
2.031341288,105.0984334
2.031042915,105.1218446
2.030744542,105.1459453
2.030446168,105.1708174
2.030147795,105.1962
2.029849422,105.2223614
2.029551049,105.2489718
2.029252676,105.2762221
2.028954302,105.3039012
2.028655929,105.332093
2.028359415,105.3607086
2.028059668,105.3894712
2.027759436,105.4195541
2.027462436,105.4490922
2.027164063,105.4794227
2.02686569,105.5100489
2.026567317,105.5409528
2.026268944,105.5721227
2.02597057,105.6035217
2.025672197,105.6350427
2.025373824,105.6667245
2.025075451,105.6985209
2.024777078,105.7304023
2.024478704,105.7623778
2.024180331,105.7942325
2.023884793,105.8264199
2.02358438,105.8578929
2.023283171,105.8911097
2.022986839,105.922683
2.022688465,105.9550641
2.022390092,105.9873607
2.022091719,106.0198423
2.021793346,106.0523265
2.021494973,106.0849909
2.021196599,106.1176555
2.020898226,106.1504025
2.020599853,106.1832131
2.02030148,106.2160069
2.020003107,106.2488254
2.019704733,106.2816178
2.01940636,106.3144601
2.019106239,106.3471762
2.018807865,106.3803036
2.018511241,106.4125343
2.018212867,106.4452524
2.017914494,106.477813
2.017616121,106.5103634
2.017317748,106.5427836
2.017019375,106.5751423
2.016721001,106.6073207
2.016422628,106.639383
2.016124255,106.6712272
2.015825882,106.7028773
2.015527509,106.7343022
2.015229135,106.765466
2.014930762,106.7962805
2.014633227,106.8268644
2.014334854,106.8568989
2.014035643,106.8869612
2.01373727,106.9163666
2.013438896,106.9454559
2.013140523,106.9741043
2.01284215,107.0023118
2.012543777,107.0301333
2.012245404,107.0574765
2.01194703,107.0843707
2.011648657,107.1108248
2.011350284,107.1368238
2.011051911,107.1623412
2.010753538,107.1874754
2.010455164,107.2119353
2.010158556,107.2362078
2.009858722,107.2594764
1.815020722,109.944008
1.815319096,109.9342453
1.815617469,109.9237024
1.815915842,109.9123342
1.816214215,109.9002081
1.816512588,109.8872849
1.816810962,109.8735994
1.817109335,109.8591937
1.817407708,109.8440023
1.817706081,109.8281074
1.818004454,109.8114841
1.818302828,109.7941357
1.818600063,109.7763702
1.818900484,109.7571753
1.819199995,109.7382899
1.81949632,109.7184053
1.819794693,109.6981193
1.820093067,109.6772295
1.82039144,109.655915
1.820689813,109.6341232
1.820988186,109.6119467
1.821286559,109.5893835
1.821584933,109.5664863
1.821883306,109.5432313
1.822181679,109.5197132
1.822480052,109.4959243
1.822778425,109.4718554
1.823076233,109.4477725
1.823377339,109.4226954
1.823676277,109.3985174
1.823971918,109.3736592
1.824270291,109.3488362
1.824568665,109.3236793
1.824867038,109.2984456
1.825165411,109.2730324
1.825463784,109.2474388
1.825762157,109.2216134
1.826060531,109.1955531
1.826358904,109.1692487
1.826657277,109.1426848
1.82695565,109.1157945
1.827254023,109.0886319
1.827552397,109.0612071
1.827852919,109.0329328
1.828151292,109.0052695
1.828447516,108.9767439
1.828745889,108.9481978
1.829044263,108.9191819
1.829342636,108.8900084
1.829641009,108.8605634
1.829939382,108.8309241
1.830237755,108.8010555
1.830536128,108.7710423
1.830834502,108.7408146
1.814722349,109.9529832
1.814423411,109.9611382
1.814125038,109.9684997
1.81382723,109.9749796
1.813528856,109.9806223
1.813230483,109.9854192
1.81293211,109.9893725
1.812633737,109.9924704
1.812335364,109.9947374
1.794134599,109.6431299
1.793836226,109.6450326
1.81203699,109.9961731
1.809950399,109.9832071
1.810246751,109.9876508
1.794432972,109.6412884
1.793537852,109.6470736
1.811738617,109.9968449
1.809652026,109.9780429
1.810545124,109.9913993
1.797715077,109.6326769
1.79801345,109.6339099
1.794731345,109.6394963
1.793239479,109.649128
1.806964646,109.8983244
1.807263019,109.9095348
1.811440244,109.9966445
1.809351632,109.9721187
1.810843498,109.9939137
1.796521584,109.6319981
1.796819958,109.6315937
1.79890857,109.64052
1.799206943,109.6437677
1.797416704,109.631941
1.798311824,109.6355963
1.795029718,109.6377817
1.792941106,109.6512098
1.806666273,109.8867791
1.807561393,109.9201882
1.809053259,109.9651828
1.811141871,109.9959208
1.801593929,109.6917108
1.801892302,109.7006003
1.796222519,109.6327139
1.797118331,109.6316209
1.798610197,109.6377643
1.799505316,109.6476085
1.795328092,109.6362907
1.792642733,109.653358
1.8063679,109.8749587
1.807859766,109.9304509
1.808754885,109.9574996
1.803085795,109.7414552
1.803384168,109.7528148
1.801295555,109.6835163
1.802190675,109.7100163
1.795924146,109.6336783
1.800102063,109.6569944
1.800399201,109.6624608
1.79980369,109.6519826
1.795626465,109.6348754
1.79234436,109.6554367
1.789062255,109.6638978
1.788763881,109.6620312
1.804577661,109.8010542
1.804875382,109.813376
1.806069527,109.8628359
1.808158139,109.9400129
1.808456512,109.9490608
1.802787421,109.7305087
1.803682541,109.7644981
1.800999149,109.675789
1.802489048,109.72
1.800699541,109.6691
1.792045986,109.6574876
1.789360628,109.6651453
1.788465508,109.6595866
1.804279287,109.7887027
1.805176393,109.826192
1.805771153,109.8506946
1.803980914,109.7765072
1.791749507,109.6594492
1.789659001,109.6659321
1.788167135,109.6566023
1.805475418,109.8383917
1.791451134,109.6613121
1.789957374,109.6662253
1.787868762,109.6530066
1.791150867,109.6629444
1.790255747,109.6659672
1.787570389,109.6489031
1.78488503,109.5909028
1.785183403,109.5990987
1.790852494,109.6643085
1.79055412,109.6653315
1.787274559,109.6442943
1.784586657,109.5823939
1.785481776,109.606788
1.786975447,109.6392163
1.784288283,109.5734239
1.785780149,109.6141965
1.78667453,109.633493
1.779215939,109.3609106
1.779514312,109.3766963
1.781901298,109.4878793
1.781602925,109.4752998
1.786078523,109.6210054
1.78398991,109.5641171
1.786376896,109.6275466
1.782198339,109.4996817
1.778917566,109.3448157
1.779812686,109.3919611
1.781304551,109.4624356
1.783691537,109.5543589
1.782498598,109.5117498
1.778619193,109.3282384
1.780111059,109.406938
1.781006178,109.4491071
1.783393164,109.5443025
1.782798303,109.5229594
1.77832082,109.3112695
1.780409432,109.4213592
1.780707805,109.4354967
1.776828954,109.2192271
1.77653058,109.1993762
1.783094791,109.5337655
1.775038714,109.0930923
1.775337088,109.1151304
1.778021627,109.293768
1.776232207,109.1789935
1.777127327,109.2386156
1.769369624,108.695537
1.769667997,108.7129242
1.771756609,108.8485569
1.772054982,108.8696816
1.775635461,109.1368572
1.774740341,109.0707504
1.777723254,109.2757789
1.775933834,109.158187
1.7774257,109.2574648
1.769073701,108.6784419
1.76996637,108.7309547
1.771458236,108.8278005
1.772353356,108.8911925
1.774441968,109.0481883
1.768774501,108.6624419
1.770264743,108.7494281
1.771159863,108.80753
1.772651729,108.9130468
1.774143595,109.0254949
1.773845222,109.002852
1.773548615,108.9801241
1.768473678,108.6460387
1.770563117,108.7683145
1.772950102,108.9351473
1.77086149,108.7877142
1.773250242,108.9578875
1.767579385,108.6019772
1.768176131,108.630914
1.767281011,108.5884839
1.767877758,108.6161451
1.766982638,108.5755779
1.766684265,108.5633014
1.766385892,108.5516754
1.766087519,108.5406492
1.765789145,108.5302024
1.765490772,108.5202744
1.765192399,108.5108206
1.764894026,108.5019156
1.764597457,108.4932352
1.764297655,108.4853239
1.763997477,108.4770645
1.763700533,108.4696336
1.76340216,108.4622494
1.763103787,108.4551043
1.762805413,108.4481554
1.76250704,108.4414365
1.762208667,108.4348937
1.761910294,108.4285512
1.761611921,108.4224372
1.761313548,108.4165471
1.761015174,108.4109158
1.760716801,108.4055694
1.760418428,108.4005365
1.760120055,108.3957624
1.759820735,108.3913811
1.759522361,108.3872101
1.759224935,108.3835555
1.758926562,108.3801113
1.758628189,108.3770786
1.758329816,108.3744194
1.758031442,108.3720871
1.757733069,108.3701228
1.757434696,108.36852
1.757136323,108.3672815
1.75683795,108.3663381
1.756539576,108.3657617
1.756241203,108.3655246
1.75594283,108.365587
1.755644457,108.3660456
1.755347723,108.3667094
1.75504935,108.36783
1.754749337,108.3691503
1.754450964,108.3707416
1.754152591,108.3727605
1.753854218,108.3749946
1.753555844,108.3776353
1.753257471,108.3805036
1.752959098,108.3838051
1.752660725,108.3873285
1.752362352,108.3912578
1.752063979,108.3953138
1.751765605,108.3997337
1.751467232,108.4043404
1.751168859,108.4090437
1.750872842,108.4139883
1.750573555,108.4190946
1.750272826,108.4244048
1.749975366,108.4296724
1.749676993,108.4350343
1.74937862,108.4403672
1.749080247,108.445653
1.748781873,108.4508679
1.7484835,108.4558932
1.748185127,108.4607543
1.747886754,108.4653205
1.747588381,108.4696448
1.747290007,108.4736518
1.746991634,108.4773891
1.746693261,108.480697
1.746396611,108.4835983
1.746096712,108.485924
1.745796615,108.4877731
1.745499768,108.4890045
1.745201395,108.489627
1.744903022,108.4896344
1.744604649,108.4889836
1.744306275,108.4876721
1.744007902,108.4856701
1.743709529,108.4830433
1.743411156,108.4798308
1.743112783,108.4758221
1.74281441,108.4710787
1.742516036,108.4656785
1.742217663,108.4597242
1.74191929,108.4530674
1.741619842,108.4459997
1.741321469,108.4384995
1.74102417,108.4308028
1.740725797,108.4228013
1.740427424,108.4146103
1.740129051,108.4063627
1.739830678,108.3980096
1.739532304,108.3896028
1.739233931,108.3811075
1.738935558,108.372629
1.738637185,108.3641199
1.738338812,108.3555986
1.738040438,108.3470765
1.737742065,108.3385813
1.737443692,108.3301874
1.73714683,108.3218187
1.736848457,108.3137881
1.736548572,108.3056361
1.736250199,108.2979105
1.735951826,108.2903457
1.735653453,108.2830851
1.73535508,108.2760826
1.735056706,108.269392
1.734758333,108.262996
1.73445996,108.2568844
1.734161587,108.2510353
1.733863214,108.2454926
1.73356484,108.2402293
1.733266467,108.2351932
1.732968094,108.2305041
1.732671983,108.2259438
