Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
2.11279717,2103.477295
2.112498797,2103.385985
2.100265496,2095.397458
2.113095543,2103.568909
2.112200424,2103.296501
2.100562844,2095.734155
2.113393916,2103.662919
2.11190205,2103.206199
2.100863452,2096.071725
2.109812327,2102.547004
2.1101107,2102.648214
2.113692289,2103.757853
2.111603677,2103.117533
2.116974395,2104.938172
2.117272768,2105.056009
2.10116285,2096.40173
2.109515065,2102.439781
2.110410184,2102.748134
2.113990663,2103.855586
2.111305304,2103.026548
2.116676021,2104.821797
2.117571141,2105.175091
2.107724826,2101.678132
2.107426452,2101.527703
2.101458989,2096.723024
2.109216692,2102.329457
2.110708558,2102.842275
2.114287482,2103.954123
2.111006931,2102.936225
2.116377648,2104.707021
2.117869514,2105.295397
2.105339315,2100.236989
2.105637688,2100.447403
2.108023199,2101.82319
2.107128079,2101.36703
2.103249228,2098.517337
2.103547601,2098.788545
2.101757362,2097.040778
2.108918318,2102.21126
2.114587556,2104.056586
2.116079275,2104.593818
2.118167887,2105.416743
2.105039467,2100.017562
2.105934586,2100.646772
2.108321572,2101.958751
2.106829706,2101.200556
2.102950855,2098.237343
2.103845974,2099.052578
2.102055735,2097.351324
2.108619945,2102.089533
2.114887483,2104.160172
2.115780902,2104.482418
2.118466261,2105.539019
2.104741094,2099.788727
2.10623296,2100.84058
2.106531333,2101.023652
2.102652481,2097.949788
2.104144347,2099.306348
2.102354108,2097.654241
2.120853246,2106.521484
2.121151619,2106.640913
2.118763695,2105.661402
2.115184155,2104.26516
2.115482529,2104.372896
2.10444272,2099.552416
2.120554873,2106.400547
2.121449993,2106.758715
2.119064398,2105.786121
2.123240232,2107.412384
2.123540208,2107.510316
2.1202565,2106.278557
2.121748366,2106.874652
2.119363709,2105.909774
2.122941859,2107.311733
2.123838581,2107.602517
2.119958127,2106.155847
2.122046739,2106.988181
2.119659753,2106.032423
2.122643485,2107.206952
2.124135351,2107.690869
2.122345112,2107.099156
2.125328844,2107.997
2.124433724,2107.774786
2.124732098,2107.85365
2.125030471,2107.928378
2.125627217,2108.060952
2.12592559,2108.119116
2.126223964,2108.172866
2.126522337,2108.220511
2.12682071,2108.263901
2.127119083,2108.301746
2.127417456,2108.335176
2.12771583,2108.36417
2.128013219,2108.38891
2.128311593,2108.409959
2.128610949,2108.427765
2.128909322,2108.442383
2.129207696,2108.454473
2.129506069,2108.464522
2.129804442,2108.472978
2.130102815,2108.480141
2.130401188,2108.486411
2.130699562,2108.492088
2.130997935,2108.497553
2.131296308,2108.502956
2.131594681,2108.50833
2.131893054,2108.513665
2.132191428,2108.518974
2.132488344,2108.523906
2.132788499,2108.52828
2.133088328,2108.531608
2.13338492,2108.533604
2.133683293,2108.53385
2.133981667,2108.532389
2.13428004,2108.528597
2.134578413,2108.52182
2.134876786,2108.51225
2.135175159,2108.49986
2.135473533,2108.483963
2.135771906,2108.464782
2.136070279,2108.442171
2.136368652,2108.416005
2.136667025,2108.386281
2.136964547,2108.353297
2.137265344,2108.316531
2.137564568,2108.276673
2.137860518,2108.233887
2.138158891,2108.187311
2.138457265,2108.137449
2.138755638,2108.084017
2.139054011,2108.027125
2.139352384,2107.966546
2.139650757,2107.902202
2.139949131,2107.834125
2.140247504,2107.762007
2.140545877,2107.686099
2.14084425,2107.606673
2.141142623,2107.52397
2.141440997,2107.438586
2.1417411,2107.350285
2.142039473,2107.26132
2.142336116,2107.172348
2.142634489,2107.083283
2.142932863,2106.995877
2.143231236,2106.911132
2.143529609,2106.830001
2.143827982,2106.753342
2.144126355,2106.682081
2.144424728,2106.616429
2.144723102,2106.557416
2.145021475,2106.505009
2.145319848,2106.460266
2.145618221,2106.423344
2.145916594,2106.394509
2.146214112,2106.374113
2.146512485,2106.362245
2.146811714,2106.358246
2.147110087,2106.362697
2.14740846,2106.377414
2.147706834,2106.397854
2.148005207,2106.42883
2.14830358,2106.465997
2.148601953,2106.513452
2.148900326,2106.567436
2.1491987,2106.631114
2.149497073,2106.701142
2.149795446,2106.779098
2.150093819,2106.86389
2.150392192,2106.955091
2.150689206,2107.051756
2.150989442,2107.155099
2.151289174,2107.262637
2.151585685,2107.373284
2.151884058,2107.488263
2.152182432,2107.605866
2.152480805,2107.725855
2.152779178,2107.847381
2.153077551,2107.969636
2.153375924,2108.091713
2.153674297,2108.212541
2.153972671,2108.330901
2.154271044,2108.445355
2.154569417,2108.554905
2.15486779,2108.658475
2.155165399,2108.75423
2.15546629,2108.843167
2.155765427,2108.921721
2.156061283,2108.990181
2.156359656,2109.049356
2.156658029,2109.098229
2.156956403,2109.136967
2.157254776,2109.164445
2.157553149,2109.181627
2.157851522,2109.187676
2.158149895,2109.181219
2.158448269,2109.166942
2.158746642,2109.139628
2.159045015,2109.104301
2.159343388,2109.056781
2.159641761,2109.002473
2.159941992,2108.9383
2.160240365,2108.86717
2.160536881,2108.789707
2.160835254,2108.705997
2.161133627,2108.617424
2.161432001,2108.524942
2.161730374,2108.429021
2.162028747,2108.330386
2.16232712,2108.229503
2.162625493,2108.126835
2.162923867,2108.022716
2.16322224,2107.917603
2.163520613,2107.811745
2.163818986,2107.705474
2.164117359,2107.598905
2.164415004,2107.492693
2.164713377,2107.386302
2.165012479,2107.2802
2.165310852,2107.175071
2.165609225,2107.070893
2.165907598,2106.967886
2.166205972,2106.866216
2.166504345,2106.76608
2.166802718,2106.667841
2.167101091,2106.571864
2.167399464,2106.478144
2.167697838,2106.387142
2.167996211,2106.298992
2.168294584,2106.214297
2.168592957,2106.133109
2.168890068,2106.056364
2.169190385,2105.982363
2.256016303,2101.418058
2.255717839,2101.177221
2.259298408,2104.131944
2.253032571,2099.198734
2.253330944,2099.396352
2.256314676,2101.66099
2.255419466,2100.939128
2.259000035,2103.883226
2.252734198,2099.007598
2.253629317,2099.600333
2.256613049,2101.905562
2.255121183,2100.704475
2.258701662,2103.634968
2.252435825,2098.8234
2.253927691,2099.810348
2.256911423,2102.151219
2.25482281,2100.473723
2.257806542,2102.89195
2.258104915,2103.139337
2.258403289,2103.38703
2.257209796,2102.397806
2.252137452,2098.64627
2.254226064,2100.026136
2.254524437,2100.247436
2.257508169,2102.644842
2.25064349,2097.883759
2.250347212,2097.758246
2.251839078,2098.476932
2.250944358,2098.019188
2.249452093,2097.447821
2.24915372,2097.365153
2.250048839,2097.644583
2.236025299,2100.209728
2.236323672,2100.072159
2.23423506,2101.055087
2.234533433,2100.907958
2.251540705,2098.315605
2.251244827,2098.164327
2.249750466,2097.539457
2.248855346,2097.295858
2.244081375,2097.301933
2.244379748,2097.252531
2.235726926,2100.346246
2.236622045,2099.936931
2.233936687,2101.202041
2.234831806,2100.766432
2.248556973,2097.235332
2.243783002,2097.358529
2.244678122,2097.207733
2.24079927,2098.196769
2.241097643,2098.09258
2.238710658,2099.014115
2.239009031,2098.889258
2.235428553,2100.485755
2.236920419,2099.801101
2.235130179,2100.624052
2.233638313,2101.356497
2.2482586,2097.187675
2.243484629,2097.419233
2.244976495,2097.169651
2.240500897,2098.30374
2.241396017,2097.993204
2.238412285,2099.141659
2.239307404,2098.766202
2.237218573,2099.667454
2.23333994,2101.512165
2.242589509,2097.636957
2.247960227,2097.14753
2.247661854,2097.118204
2.24736348,2097.094945
2.243186256,2097.486977
2.245274868,2097.138213
2.242887882,2097.558609
2.240202524,2098.414986
2.241693516,2097.897484
2.239605777,2098.646401
2.238113911,2099.270444
2.237516946,2099.533574
2.233043934,2101.67671
2.242293404,2097.71798
2.241994157,2097.805366
2.247065107,2097.081722
2.245871614,2097.093316
2.246167752,2097.080276
2.245573241,2097.112497
2.239904151,2098.528836
2.237815538,2099.401628
2.232745561,2101.844299
2.230356208,2103.648565
2.230654582,2103.367752
2.246769344,2097.073355
2.246468736,2097.073193
2.232444821,2102.028048
2.232146448,2102.215035
2.230057835,2103.949999
2.230952955,2103.103755
2.223195252,2116.160893
2.222896878,2116.812092
2.231848074,2102.418407
2.229759462,2104.274401
2.231251328,2102.86093
2.229461089,2104.616488
2.229162716,2104.984786
2.223492654,2115.513166
2.222598505,2117.461714
2.227074103,2108.187338
2.22677573,2108.728992
2.231549701,2102.630056
2.228568482,2105.78356
2.228864342,2105.372941
2.223793214,2114.857255
2.222300132,2118.109434
2.226477357,2109.287722
2.227372476,2107.665658
2.228267771,2106.22006
2.224092558,2114.208449
2.222001759,2118.754032
2.22767085,2107.161641
2.226178984,2109.863376
2.227966885,2106.686465
2.220808266,2121.281802
2.220509893,2121.896707
2.224388744,2113.569721
2.221703386,2119.394521
2.22588061,2110.453814
2.221106639,2120.659257
2.22021152,2122.503291
2.224687118,2112.930177
2.221405013,2120.029852
2.225582237,2111.057566
2.219913147,2123.100808
2.224985491,2112.297533
2.225283864,2111.67276
2.219614773,2123.688473
2.218719654,2125.384176
2.219316054,2124.266354
2.219017681,2124.831814
2.218421281,2125.924701
2.218122907,2126.451785
2.217824534,2126.965014
2.217526161,2127.463854
2.217227788,2127.948046
2.216929415,2128.417354
2.216631041,2128.871385
2.216332668,2129.309834
2.216034295,2129.732476
2.215735922,2130.138996
2.215437549,2130.529079
2.215139175,2130.902312
2.214843042,2131.255196
2.214544669,2131.593767
2.214244056,2131.91801
2.213945683,2132.220832
2.213647309,2132.50578
2.213348936,2132.772644
2.213050563,2133.021042
2.21275219,2133.251077
2.212453817,2133.462716
2.212155444,2133.655978
2.21185707,2133.831354
2.211558697,2133.988946
2.211260324,2134.128864
2.210961951,2134.25185
2.210663578,2134.356425
2.210368004,2134.446231
2.210069128,2134.516357
2.209767955,2134.572947
2.209470085,2134.609936
2.209171712,2134.636457
2.208873338,2134.645749
2.208574965,2134.643231
2.208276592,2134.62736
2.207978219,2134.599887
2.207679846,2134.559747
2.207381472,2134.508263
2.207083099,2134.444456
2.206784726,2134.370565
2.206486353,2134.28393
2.20618798,2134.188485
2.205891712,2134.082291
2.205592271,2133.968146
2.205291792,2133.842396
2.204994487,2133.712247
2.204696114,2133.573075
2.20439774,2133.426077
2.204099367,2133.274756
2.203800994,2133.114915
2.203502621,2132.951079
2.203204248,2132.778846
2.202905874,2132.602703
2.202607501,2132.417801
2.202309128,2132.22848
2.202010755,2132.029927
2.201712382,2131.826455
2.201414009,2131.613354
2.201115162,2131.394442
2.200816789,2131.165811
2.200518889,2130.932002
2.200220516,2130.687864
2.199922143,2130.437892
2.199623769,2130.178622
2.199325396,2129.91399
2.199027023,2129.64031
2.19872865,2129.360305
2.198430277,2129.071734
2.198131903,2128.777076
2.19783353,2128.474475
2.197535157,2128.165632
2.197236784,2127.849424
2.196938411,2127.526434
2.19664215,2127.199261
2.196343777,2126.864768
2.196043291,2126.520191
2.195744918,2126.173071
2.195446545,2125.81955
2.195148171,2125.460583
2.194849798,2125.095548
2.194551425,2124.724947
2.194253052,2124.348624
2.193954679,2123.966871
2.193656305,2123.579829
2.193357932,2123.187573
2.193059559,2122.790392
2.192761186,2122.388427
2.192462813,2121.9812
2.192167145,2121.573932
2.191868182,2121.158685
2.191567103,2120.735017
2.19126932,2120.314209
2.190970947,2119.889017
2.190672574,2119.46187
2.1903742,2119.033452
2.190075827,2118.60467
2.189777454,2118.176615
2.189479081,2117.750371
2.189180708,2117.327148
2.188882334,2116.908354
2.188583961,2116.495126
2.188285588,2116.088774
2.187987215,2115.690248
2.187690866,2115.303779
2.187391328,2114.923723
2.18709093,2114.552023
2.186793722,2114.196151
2.186495349,2113.848618
2.186196976,2113.51223
2.185898602,2113.186729
2.185600229,2112.870892
2.185301856,2112.563865
2.185003483,2112.264915
2.18470511,2111.972979
2.184406736,2111.686819
2.184108363,2111.40529
2.18380999,2111.127542
2.183511617,2110.852607
2.183213244,2110.579846
2.18291427,2110.308191
2.182615896,2110.038327
2.182318124,2109.770628
2.182019751,2109.504058
2.181721378,2109.240067
2.181423005,2108.979183
2.181124631,2108.722404
2.180826258,2108.470797
2.180527885,2108.225502
2.180229512,2107.987687
2.179931139,2107.758366
2.179632765,2107.538566
2.179334392,2107.328834
2.179036019,2107.129667
2.178737646,2106.941298
2.178441258,2106.765045
2.178142885,2106.599117
2.177842526,2106.443242
2.177544153,2106.299691
2.17724578,2106.167969
2.176947407,2106.045574
2.176649033,2105.936728
2.17635066,2105.837558
2.176052287,2105.751715
2.175753914,2105.675245
2.175455541,2105.611321
2.175157167,2105.558967
2.174858794,2105.515452
2.174560421,2105.482867
2.174262048,2105.457768
2.173966286,2105.442444
2.173667236,2105.432236
2.173366251,2105.430673
2.173068555,2105.435641
2.172770182,2105.447064
2.172471809,2105.464556
2.172173436,2105.487782
2.171875062,2105.516945
2.171576689,2105.550545
2.171278316,2105.589525
2.170979943,2105.632333
2.17068157,2105.680138
2.170383196,2105.731673
2.170084823,2105.788154
2.16978645,2105.848507
2.16949002,2105.913212
2.099967123,2095.055867
2.099668749,2094.712295
2.099370376,2094.367519
2.099072003,2094.022435
2.09877363,2093.677773
2.093104539,2087.627367
2.093402912,2087.922723
2.098475257,2093.334407
2.093701285,2088.220294
2.092806166,2087.334436
2.098176883,2092.99293
2.088927314,2083.953095
2.089225688,2084.17218
2.093999659,2088.520041
2.092507793,2087.044276
2.096386612,2091.003618
2.096686637,2091.328471
2.09787851,2092.653834
2.083258224,2082.123566
2.083556597,2082.090936
2.088628941,2083.743314
2.089524061,2084.399819
2.094298032,2088.82197
2.09220942,2086.757459
2.09608662,2090.680918
2.096983391,2091.653597
2.097580137,2092.317383
2.082961991,2082.169821
2.08385497,2082.072678
2.086838702,2082.712258
2.086540329,2082.583117
2.094596405,2089.125893
2.088330568,2083.543333
2.089822434,2084.635675
2.091909808,2086.473043
2.095789898,2090.366002
2.097281764,2091.984051
2.082662506,2082.232251
2.084153343,2082.06894
2.094894778,2089.43206
