Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
2.11279717,214.4921091
2.112498797,214.4843229
2.100265496,213.5555491
2.113095543,214.4996641
2.112200424,214.4760538
2.100562844,213.5864738
2.113393916,214.5068154
2.11190205,214.4675447
2.100863452,213.619059
2.109812327,214.3883031
2.1101107,214.4021589
2.113692289,214.5139292
2.111603677,214.458195
2.116974395,214.592655
2.117272768,214.6006234
2.10116285,213.6504777
2.109515065,214.3740242
2.110410184,214.4147144
2.113990663,214.5207638
2.111305304,214.4484703
2.116676021,214.5849452
2.117571141,214.6087356
2.107724826,214.2678539
2.107426452,214.2469531
2.101458989,213.6828852
2.109216692,214.3584969
2.110708558,214.4269044
2.114287482,214.5275123
2.111006931,214.4379454
2.116377648,214.5772525
2.117869514,214.6169854
2.105339315,214.0786361
2.105637688,214.1048976
2.108023199,214.2877178
2.107128079,214.2254779
2.103249228,213.8742886
2.103547601,213.9050247
2.101757362,213.7150601
2.108918318,214.3423154
2.114587556,214.534617
2.116079275,214.5698615
2.118167887,214.6254313
2.105039467,214.0508352
2.105934586,214.1306529
2.108321572,214.3068006
2.106829706,214.2028667
2.102950855,213.8430623
2.103845974,213.9351684
2.102055735,213.7473734
2.108619945,214.3248773
2.114887483,214.541406
2.115780902,214.5625557
2.118466261,214.6340633
2.104741094,214.0228983
2.10623296,214.1554728
2.106531333,214.1796816
2.102652481,213.8115489
2.104144347,213.9650089
2.102354108,213.7796473
2.120853246,214.708994
2.121151619,214.7190535
2.118763695,214.6427236
2.115184155,214.5483647
2.115482529,214.5553515
2.10444272,213.9941573
2.120554873,214.6991486
2.121449993,214.7290418
2.119064398,214.6519846
2.123240232,214.7901392
2.123540208,214.8003287
2.1202565,214.6893792
2.121748366,214.7391863
2.119363709,214.6609641
2.122941859,214.7800065
2.123838581,214.8101955
2.119958127,214.6797891
2.122046739,214.7493513
2.119659753,214.6702777
2.122643485,214.7698096
2.124135351,214.8198609
2.122345112,214.7595988
2.125328844,214.8564103
2.124433724,214.8294029
2.124732098,214.8387075
2.125030471,214.8476009
2.125627217,214.8646484
2.12592559,214.8727378
2.126223964,214.8804999
2.126522337,214.8877156
2.12682071,214.894423
2.127119083,214.9006482
2.127417456,214.9062466
2.12771583,214.9113432
2.128013219,214.915693
2.128311593,214.9197131
2.128610949,214.9229147
2.128909322,214.9257273
2.129207696,214.9279229
2.129506069,214.9295326
2.129804442,214.93069
2.130102815,214.9314094
2.130401188,214.9316274
2.130699562,214.9316024
2.130997935,214.9310842
2.131296308,214.9303665
2.131594681,214.9294729
2.131893054,214.9284845
2.132191428,214.9273269
2.132488344,214.9262509
2.132788499,214.9251916
2.133088328,214.9241375
2.13338492,214.9231517
2.133683293,214.9221308
2.133981667,214.9212319
2.13428004,214.920285
2.134578413,214.9193999
2.134876786,214.9183966
2.135175159,214.9171831
2.135473533,214.9160109
2.135771906,214.91454
2.136070279,214.9128045
2.136368652,214.9109151
2.136667025,214.9087515
2.136964547,214.9062602
2.137265344,214.9033484
2.137564568,214.9002934
2.137860518,214.8968406
2.138158891,214.8931693
2.138457265,214.8890915
2.138755638,214.8849195
2.139054011,214.8802211
2.139352384,214.8754496
2.139650757,214.8703409
2.139949131,214.8648514
2.140247504,214.8591085
2.140545877,214.8530121
2.14084425,214.8463467
2.141142623,214.8393119
2.141440997,214.831687
2.1417411,214.8234309
2.142039473,214.814736
2.142336116,214.8052007
2.142634489,214.7951445
2.142932863,214.7843922
2.143231236,214.7731659
2.143529609,214.7613636
2.143827982,214.74929
2.144126355,214.7369151
2.144424728,214.7245663
2.144723102,214.7121514
2.145021475,214.6997901
2.145319848,214.6874979
2.145618221,214.6754834
2.145916594,214.6638017
2.146214112,214.6524355
2.146512485,214.6416275
2.146811714,214.6315846
2.147110087,214.621941
2.14740846,214.6128524
2.147706834,214.6048189
2.148005207,214.5970921
2.14830358,214.5904139
2.148601953,214.5839587
2.148900326,214.5786897
2.1491987,214.5739747
2.149497073,214.5703686
2.149795446,214.5673425
2.150093819,214.5653838
