Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Shear Stress[i] (Pa)
2.14688027599796,105.87203561451597
2.147079183898961,105.87022453911673
2.1466813680993373,105.87368969445578
2.147278091797583,105.86813424927148
2.1558311315037866,105.6052841332855
2.1560300394024097,105.59438090747678
2.143101025897676,105.86516317806107
2.1429021179966754,105.86275851918997
2.146482460198336,105.87498324065017
2.147476999696205,105.86588167189102
2.1556322236039733,105.61577751498432
2.1562289473046015,105.58316029345147
2.1578202105031057,105.48359314172109
2.157621302602103,105.49673101458328
2.1514551576995826,105.77592301912144
2.1512539431994018,105.7817807790348
2.143299933796595,105.86738489402168
2.1427032100983507,105.8601730928267
2.149068262901837,105.83917881695729
2.14926717080046,105.83495110874043
2.14628355229674,105.87612460723464
2.147675907598396,105.86326596614222
2.15543331570535,105.62596808587227
2.156427855205604,105.57166378425337
2.1580191184041086,105.47018695034365
2.1574223947034796,105.50984086518503
2.1516540656017744,105.76973616667709
2.1510550351585875,105.78790621217107
2.143697749596218,105.87135824534866
2.1438966574948393,105.87311981574668
2.1434988416952168,105.86937696948235
2.1425043021973504,105.85759481343415
2.1488693550008358,105.84334013466813
2.1494660787014612,105.83036911843695
2.145289012798277,105.87848952199609
2.145487920699278,105.87843771306929
2.146084644398118,105.87704725756926
2.1478748155017766,105.86056079373817
2.155234407804943,105.63583787947981
2.1566267631036324,105.55979239558825
2.157223486802477,105.52264455415875
2.158218026303327,105.45670368166242
2.1614005527045044,105.25377156990008
2.161599460603128,105.24364487398371
2.1532453288014626,105.71777778697935
2.153445918195997,105.71046143102717
2.152250789301211,105.75107998705182
2.152449697202213,105.74459637961475
2.1518519961709366,105.76366678000308
2.1508584339989567,105.79347908776322
2.1440955653958405,105.87450980428014
2.142307012925853,105.85464208758177
2.148670447098645,105.84721707944333
2.149664986600084,105.82565134921344
2.145090104896087,105.87838091333609
2.1456868285990898,105.87814877646635
2.145885736497712,105.87772582444782
2.1480737234015885,105.85753034545688
2.1550354999015613,105.64531635060636
2.1568256710046354,105.54770786712322
2.1570245789038536,105.53534882703653
2.1584169342043293,105.44321895472295
2.1612016448035014,105.26452821809289
2.1617983685041313,105.23395571372605
2.1627929080043904,105.19222812279043
2.1629918159065826,105.18539049818115
2.1596103816049936,105.36210410160943
2.159809289504807,105.34901472675394
2.15304642090284,105.72460761094737
2.1536448259910848,105.70347486666816
2.152050904130971,105.75733058017434
2.1526489571838026,105.73809105577399
2.150659526100334,105.79934964976309
2.14429447329922,105.87580273384586
2.1421081051274298,105.85172132846644
2.148471539200022,105.8509303789959
2.1498638944987065,105.82063911285422
2.144891196995086,105.87805540808806
2.1482726313002107,105.85434582299045
2.1548365919999637,105.65453044072237
2.1586158421023582,105.42958040302689
2.161002736904877,105.27548587985937
2.161997276407514,105.22466532473634
2.1625920049721428,105.19978928907587
2.163188732724301,105.17938230370767
2.1594114737063697,105.37545179978281
2.160008197403431,105.33605951515803
2.1538420525020907,105.69580497570873
2.152847865063118,105.73152001258272
2.1504584327613485,105.80474294192064
2.1444933811984366,105.87680363038749
2.141907578496728,105.84842075659932
2.1500628023997086,105.81552481720637
2.144692289097059,105.87755603607559
2.1417086705981068,105.84521529780332
2.1546376841013406,105.66323694122292
