Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
2.11279717,0.085602842
2.112498797,0.08559948
2.100265496,0.085258008
2.113095543,0.085606165
2.112200424,0.085596058
2.100562844,0.085270754
2.113393916,0.085609456
2.11190205,0.085592573
2.100863452,0.085283848
2.109812327,0.085563762
2.1101107,0.085568517
2.113692289,0.085612758
2.111603677,0.085588953
2.116974395,0.085651831
2.117272768,0.085655749
2.10116285,0.085296558
2.109515065,0.085558808
2.110410184,0.08557299
2.113990663,0.085616057
2.111305304,0.085585216
2.116676021,0.085647992
2.117571141,0.08565972
2.107724826,0.085522707
2.107426452,0.085515597
2.101458989,0.085309297
2.109216692,0.085553545
2.110708558,0.085577276
2.114287482,0.085619359
2.111006931,0.085581332
2.116377648,0.085644189
2.117869514,0.085663744
2.105339315,0.085456813
2.105637688,0.085466157
2.108023199,0.085529507
2.107128079,0.085508171
2.103249228,0.085382496
2.103547601,0.085393919
2.101757362,0.085321918
2.108918318,0.085547998
2.114587556,0.085622805
2.116079275,0.085640474
2.118167887,0.085667824
2.105039467,0.085446984
2.105934586,0.085475189
2.108321572,0.085535967
2.106829706,0.085500408
2.102950855,0.085370803
2.103845974,0.085405084
2.102055735,0.085334426
2.108619945,0.085542134
2.114887483,0.085626211
2.115780902,0.085636812
2.118466261,0.08567196
2.104741094,0.085436946
2.10623296,0.085483921
2.106531333,0.085492328
2.102652481,0.085358905
2.104144347,0.085415989
2.102354108,0.085346773
2.120853246,0.085706287
2.121151619,0.085710647
2.118763695,0.085676104
2.115184155,0.085629681
2.115482529,0.085633206
2.10444272,0.085426602
2.120554873,0.085701937
2.121449993,0.085714961
2.119064398,0.085680412
2.123240232,0.085740031
2.123540208,0.085743994
2.1202565,0.085697585
2.121748366,0.08571927
2.119363709,0.085684643
2.122941859,0.085736026
2.123838581,0.08574778
2.119958127,0.085693251
2.122046739,0.085723534
2.119659753,0.085688921
2.122643485,0.085731927
2.124135351,0.085751452
2.122345112,0.085727766
2.125328844,0.085764789
2.124433724,0.08575501
2.124732098,0.085758424
2.125030471,0.085761674
2.125627217,0.085767698
2.12592559,0.085770463
2.126223964,0.085773077
2.126522337,0.085775464
2.12682071,0.085777667
2.127119083,0.085779666
2.127417456,0.085781454
2.12771583,0.085783057
2.128013219,0.085784429
2.128311593,0.085785661
2.128610949,0.085786672
2.128909322,0.08578754
2.129207696,0.085788238
2.129506069,0.08578878
2.129804442,0.085789201
2.130102815,0.085789512
2.130401188,0.085789704
2.130699562,0.085789837
2.130997935,0.085789871
2.131296308,0.085789861
2.131594681,0.085789818
2.131893054,0.085789753
2.132191428,0.085789657
2.132488344,0.085789567
2.132788499,0.085789471
2.133088328,0.085789354
2.13338492,0.085789226
2.133683293,0.085789055
2.133981667,0.085788872
2.13428004,0.085788637
2.134578413,0.085788353
2.134876786,0.085787992
2.135175159,0.085787533
2.135473533,0.085787014
2.135771906,0.085786371
2.136070279,0.085785608
2.136368652,0.085784745
2.136667025,0.085783758
2.136964547,0.085782641
2.137265344,0.085781367
2.137564568,0.085780006
2.137860518,0.085778505
2.138158891,0.085776889
2.138457265,0.085775127
2.138755638,0.085773275
2.139054011,0.085771254
2.139352384,0.085769144
2.139650757,0.085766893
2.139949131,0.085764494
2.140247504,0.085761966
2.140545877,0.08575929
2.14084425,0.085756439
2.141142623,0.085753445
2.141440997,0.085750285
2.1417411,0.085746941
2.142039473,0.085743498
