Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
2.11279717,90033.308
2.112498797,90030.61695
2.100265496,89678.43838
2.113095543,90035.97109
2.112200424,90027.9405
2.100562844,89693.58614
2.113393916,90038.67105
2.11190205,90025.19236
2.100863452,89708.84373
2.109812327,90002.34204
2.1101107,90006.18072
2.113692289,90041.40785
2.111603677,90022.40029
2.116974395,90076.94313
2.117272768,90080.7128
2.10116285,89723.82653
2.109515065,89998.17419
2.110410184,90009.83349
2.113990663,90044.20623
2.111305304,90019.45395
2.116676021,90073.27171
2.117571141,90084.55763
2.107724826,89966.12633
2.107426452,89959.48784
2.101458989,89738.50006
2.109216692,89993.77009
2.110708558,90013.20962
2.114287482,90047.05246
2.111006931,90016.44935
2.116377648,90069.65689
2.117869514,90088.46893
2.105339315,89900.94353
2.105637688,89910.62466
2.108023199,89972.46496
2.107128079,89952.35884
2.103249228,89821.20859
2.103547601,89833.77635
2.101757362,89753.04135
2.108918318,89988.94845
2.114587556,90050.04683
2.116079275,90066.16216
2.118167887,90092.45472
2.105039467,89890.79001
2.105934586,89919.75884
2.108321572,89978.29601
2.106829706,89944.88407
2.102950855,89808.23955
2.103845974,89845.97658
2.102055735,89767.31129
2.108619945,89983.85141
2.114887483,90053.09038
2.115780902,90062.74645
2.118466261,90096.5008
2.104741094,89880.20628
2.10623296,89928.59519
2.106531333,89936.90814
2.102652481,89794.95049
2.104144347,89857.7716
2.102354108,89781.29934
2.120853246,90130.04798
2.121151619,90134.24098
2.118763695,90100.58189
2.115184155,90056.19829
2.115482529,90059.42415
2.10444272,89869.21936
2.120554873,90125.84694
2.121449993,90138.35976
2.119064398,90104.77669
2.123240232,90161.39918
2.123540208,90164.83588
2.1202565,90121.61193
2.121748366,90142.44081
2.119363709,90108.97159
2.122941859,90157.85698
2.123838581,90168.05305
2.119958127,90117.38674
2.122046739,90146.43526
2.119659753,90113.14021
2.122643485,90154.16073
2.124135351,90171.08812
2.122345112,90150.35962
2.125328844,90181.26326
2.124433724,90173.95503
2.124732098,90176.60229
2.125030471,90179.05259
2.125627217,90183.27864
2.12592559,90185.04812
2.126223964,90186.60903
2.126522337,90187.83795
