# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
4.0338102857142861e-04 4.9528962469704871e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132209e-01 0.0000000000000000e+00 4.0258165914132911e-08 1.0005698535735517e-07 -1.0000000000000000e+00 2.3743968800163652e+03 2.7567282435675276e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4744620105598938e+02 5.1890079911292124e-02 1.1663758208868152e-02 -6.7029057649290269e+02 -5.5324470588534169e+01 0.0000000000000000e+00 1.1726992817171614e+05 1.1726992817171614e+05 0.0000000000000000e+00
1.2101430857142858e-03 1.4858688740911462e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132209e-01 0.0000000000000000e+00 1.2077449774239875e-07 1.0017092047116186e-07 -1.0000000000000000e+00 2.5684718674915707e+03 2.9820536741413859e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4736216049018310e+02 5.6181719924268923e-02 9.3962630533952814e-03 -4.0167818368704036e+02 -2.7049332299852686e+01 0.0000000000000000e+00 6.8766857090640042e+04 6.8766857090640042e+04 0.0000000000000000e+00
2.0169051428571430e-03 2.4764481234852437e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132209e-01 0.0000000000000000e+00 2.0129082957066459e-07 1.0028478296359153e-07 -1.0000000000000000e+00 2.5983164678374928e+03 3.0167039271736515e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4733190255084736e+02 5.6894175136715200e-02 8.2462396372110190e-03 -3.0512478517163709e+02 -2.0530006747731662e+01 0.0000000000000000e+00 5.1431333235916136e+04 5.1431333235916136e+04 0.0000000000000000e+00
2.8236672000000003e-03 3.4670273728793410e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132209e-01 0.0000000000000000e+00 2.8180716139893042e-07 1.0039857282074271e-07 -1.0000000000000000e+00 2.5955114155392484e+03 3.0134471982921678e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4731662911000933e+02 5.6894738445732992e-02 7.5631472257107419e-03 -2.5636356325164320e+02 -1.7235894661160909e+01 0.0000000000000000e+00 4.2660917972815834e+04 4.2660917972815834e+04 0.0000000000000000e+00
3.6304292571428575e-03 4.4576066222734383e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132209e-01 0.0000000000000000e+00 3.6232349322719620e-07 1.0051229002854160e-07 -1.0000000000000000e+00 2.5793687752885598e+03 2.9947052294665866e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4730770437241586e+02 5.6603471683324413e-02 7.0793911585820355e-03 -2.2551049788365788e+02 -1.5180900842373912e+01 0.0000000000000000e+00 3.7525413493858345e+04 3.7525413493858345e+04 0.0000000000000000e+00
4.4371913142857147e-03 5.4481858716675356e-04 0.0000000000000000e+00 -1.2186934340514760e-01 9.9254615164132209e-01 0.0000000000000000e+00 4.4283982505546204e-07 1.0062593457315410e-07 -1.0000000000000000e+00 2.5764604618930994e+03 2.9913286121260364e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4730151111284800e+02 5.6602566991812105e-02 6.7506623201887264e-03 -2.0482382124366498e+02 -1.3757936337209852e+01 0.0000000000000000e+00 3.3954517544848939e+04 3.3954517544848939e+04 0.0000000000000000e+00
5.2439533714285719e-03 6.4387651210616329e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132209e-01 0.0000000000000000e+00 5.2335615688372782e-07 1.0073950644077138e-07 -1.0000000000000000e+00 2.5705818096278526e+03 2.9845033644725748e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729720995841444e+02 5.6536456946844178e-02 6.5014099399194163e-03 -1.8998459823114280e+02 -1.2739394947581555e+01 0.0000000000000000e+00 3.1467683515337740e+04 3.1467683515337740e+04 0.0000000000000000e+00
6.0507154285714291e-03 7.4293443704557312e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132209e-01 0.0000000000000000e+00 6.0387248871199376e-07 1.0085300561733508e-07 -1.0000000000000000e+00 2.5598045680863220e+03 2.9719907443645659e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729386448767673e+02 5.6362313528347030e-02 6.2978020267199838e-03 -1.7861876500667375e+02 -1.1982101941053898e+01 0.0000000000000000e+00 2.9529207432181855e+04 2.9529207432181855e+04 0.0000000000000000e+00
6.8574774857142863e-03 8.4199236198498274e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132209e-01 0.0000000000000000e+00 6.8438882054025949e-07 1.0096643208972801e-07 -1.0000000000000000e+00 2.5591838693798318e+03 2.9712700991896466e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729153137141583e+02 5.6411641579945826e-02 6.1543914389756340e-03 -1.7023684937370913e+02 -1.1388810974869202e+01 0.0000000000000000e+00 2.8169972085680874e+04 2.8169972085680874e+04 0.0000000000000000e+00
7.6642395428571436e-03 9.4105028692439247e-04 0.0000000000000000e+00 -1.2186934340514734e-01 9.9254615164132209e-01 0.0000000000000000e+00 7.6490515236852532e-07 1.0107978584393309e-07 -1.0000000000000000e+00 2.5511547500790261e+03 2.9619481108844093e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4728952508293975e+02 5.6297465828470020e-02 6.0289908388777621e-03 -1.6351724877127629e+02 -1.0934173347818614e+01 0.0000000000000000e+00 2.6998889093513222e+04 2.6998889093513222e+04 0.0000000000000000e+00
