# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
5.2290133333333336e-04 6.4204210608876690e-05 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.7649181405778909e-08 1.0009125559770168e-07 -1.0000000000000000e+00 2.3495561552328845e+03 2.7278876027388398e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4740974442254515e+02 5.1359407816994884e-02 1.0687092467409611e-02 -5.6724906874556621e+02 -5.8223842343730993e+01 0.0000000000000000e+00 9.9377021474582158e+04 9.9377021474582158e+04 0.0000000000000000e+00
1.5687040000000002e-03 1.9261263182663007e-04 0.0000000000000000e+00 -1.2186934340514749e-01 9.9254615164132198e-01 0.0000000000000000e+00 2.0294754421733673e-07 1.0027377034038844e-07 -1.0000000000000000e+00 2.5505747375047381e+03 2.9612747032251335e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4734306707305547e+02 5.5844457828165939e-02 8.7137124516831477e-03 -3.4651924155819546e+02 -3.1392389826583660e+01 0.0000000000000000e+00 5.9524605071423495e+04 5.9524605071423495e+04 0.0000000000000000e+00
2.6145066666666671e-03 3.2102105304438345e-04 0.0000000000000000e+00 -1.2186934340514746e-01 9.9254615164132198e-01 0.0000000000000000e+00 3.3824590702889465e-07 1.0045628979125093e-07 -1.0000000000000000e+00 2.5860768304028597e+03 3.0024934325040126e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4731802140915357e+02 5.6720744281106031e-02 7.6941505374504534e-03 -2.6549640137247650e+02 -2.4056860217238988e+01 0.0000000000000000e+00 4.4717783392556019e+04 4.4717783392556019e+04 0.0000000000000000e+00
3.6603093333333336e-03 4.4942947426213683e-04 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 4.7354426984045231e-07 1.0063881392482140e-07 -1.0000000000000000e+00 2.5678275277404118e+03 2.9813055811812650e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4730573719578365e+02 5.6420815993550415e-02 7.0561249127336972e-03 -2.2405646203714406e+02 -2.0365852983374118e+01 0.0000000000000000e+00 3.7434100251673102e+04 3.7434100251673102e+04 0.0000000000000000e+00
4.7061120000000001e-03 5.7783789547989021e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 6.0884263265201013e-07 1.0082134271534293e-07 -1.0000000000000000e+00 2.5778424864447056e+03 2.9929331737504145e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729856990346070e+02 5.6742425282742558e-02 6.6731540993228275e-03 -1.9890122846381504e+02 -1.8004683954459200e+01 0.0000000000000000e+00 3.3169308657828100e+04 3.3169308657828100e+04 0.0000000000000000e+00
5.7519146666666666e-03 7.0624631669764359e-04 0.0000000000000000e+00 -1.2186934340514752e-01 9.9254615164132198e-01 0.0000000000000000e+00 7.4414099546356848e-07 1.0100387613800068e-07 -1.0000000000000000e+00 2.5571751153012910e+03 2.9689378904720135e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729344477223788e+02 5.6388577834370360e-02 6.3662921718844233e-03 -1.8182891628286683e+02 -1.6506409322148098e+01 0.0000000000000000e+00 3.0111864631491841e+04 3.0111864631491841e+04 0.0000000000000000e+00
6.7977173333333349e-03 8.3465473791539697e-04 0.0000000000000000e+00 -1.2186934340514741e-01 9.9254615164132198e-01 0.0000000000000000e+00 8.7943935827512641e-07 1.0118641416751323e-07 -1.0000000000000000e+00 2.5532535801345566e+03 2.9643848998396279e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4729024261581782e+02 5.6403334819943002e-02 6.1597244606097935e-03 -1.6987036496723942e+02 -1.5390197218676949e+01 0.0000000000000000e+00 2.8187641878094120e+04 2.8187641878094120e+04 0.0000000000000000e+00
7.8435200000000014e-03 9.6306315913315035e-04 0.0000000000000000e+00 -1.2186934340514761e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.0147377210866827e-06 1.0136895677888199e-07 -1.0000000000000000e+00 2.5499323480570665e+03 2.9605288746112776e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4728790670530680e+02 5.6431207235612540e-02 6.0123155651039062e-03 -1.6146673082497063e+02 -1.4609285941449269e+01 0.0000000000000000e+00 2.6774510405360787e+04 2.6774510405360787e+04 0.0000000000000000e+00
8.8893226666666679e-03 1.0914715803509037e-03 0.0000000000000000e+00 -1.2186934340514731e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.1500360838982413e-06 1.0155150394750763e-07 -1.0000000000000000e+00 2.5408128544128394e+03 2.9499409371406462e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4728605148890250e+02 5.6330346580187457e-02 5.8822450036805198e-03 -1.5455330090805833e+02 -1.3986415291157908e+01 0.0000000000000000e+00 2.5645993263089844e+04 2.5645993263089844e+04 0.0000000000000000e+00
9.9351253333333327e-03 1.2198800015686569e-03 0.0000000000000000e+00 -1.2186934340514750e-01 9.9254615164132198e-01 0.0000000000000000e+00 1.2853344467097988e-06 1.0173405564906440e-07 -1.0000000000000000e+00 2.5419496501040421e+03 2.9512607825361147e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4728476233074315e+02 5.6456646247008822e-02 5.7951231418274032e-03 -1.4940687987938546e+02 -1.3492080944072892e+01 0.0000000000000000e+00 2.4850117648523039e+04 2.4850117648523039e+04 0.0000000000000000e+00
