0	3347.733398
0.00132113	3202.653809
0.00264226	3057.574463
0.003963391	2912.496582
0.005284521	2767.416016
0.006605651	2622.338623
0.007926782	2477.258789
0.009247911	2332.178955
0.010569041	2245.667236
0.011890172	2224.62207
0.013211303	2203.576904
0.014532432	2182.531494
0.015853564	2161.486084
0.017174694	2140.44043
0.018495821	2119.39502
0.019816953	2098.349854
0.021138083	2094.087891
0.022459212	2091.380371
0.023780344	2088.672607
0.025101474	2085.9646
0.026422605	2083.257324
0.027743735	2080.549561
0.029064865	2077.841797
0.030385996	2075.705322
0.031707128	2074.730225
0.033028256	2073.755371
0.034349387	2072.780029
0.035670515	2071.805176
0.036991643	2070.830078
0.038312774	2069.85498
0.039633906	2068.880127
0.040955037	2067.982178
0.042276165	2067.114746
0.043597297	2066.247559
0.044918425	2065.380615
0.04623956	2064.513428
0.047560688	2063.64624
0.048881819	2062.778809
0.050202947	2061.913086
0.051524075	2061.066895
0.05284521	2060.220703
0.054166338	2059.374268
0.05548747	2058.528076
0.056808598	2057.681641
0.058129729	2056.835449
0.059450857	2055.989014
0.060771992	2055.178955
0.06209312	2054.422119
0.063414255	2053.665527
0.06473538	2052.908936
0.066056511	2052.1521
0.067377643	2051.395264
0.068698774	2050.638428
0.070019898	2049.881592
0.07134103	2049.252197
0.072662161	2048.675781
0.073983286	2048.099365
0.075304417	2047.522949
0.076625549	2046.946533
0.077946688	2046.370361
0.079267812	2045.793823
0.080588943	2045.217407
0.081910075	2044.80188
0.083231207	2044.389648
0.084552331	2043.977295
0.085873462	2043.564941
0.087194594	2043.152588
0.088515718	2042.740479
0.089836849	2042.328125
0.091157981	2041.931152
0.09247912	2041.585693
0.093800244	2041.23999
0.095121376	2040.894409
0.096442507	2040.548706
0.097763639	2040.203125
0.099084763	2039.857422
0.100405895	2039.511841
0.101727026	2039.180298
0.10304815	2038.865601
0.104369282	2038.550903
0.105690421	2038.236328
0.107011552	2037.921631
0.108332676	2037.606812
0.109653808	2037.292114
0.11097494	2036.977417
0.112296064	2036.67395
0.113617195	2036.376465
0.114938327	2036.079102
0.116259458	2035.781738
0.117580583	2035.484253
0.118901714	2035.186768
0.120222853	2034.889526
0.121543985	2034.592041
0.122865109	2034.315552
0.12418624	2034.043701
0.125507364	2033.771729
0.126828511	2033.5
0.128149628	2033.228149
0.129470759	2032.956299
0.130791891	2032.684326
0.132113022	2032.412598
0.133434154	2032.157227
0.134755285	2031.90271
0.136076402	2031.647949
0.137397548	2031.393433
0.138718665	2031.138794
0.140039797	2030.884155
0.141360943	2030.629639
0.14268206	2030.375977
0.144003191	2030.132813
0.145324323	2029.889404
0.146645455	2029.646118
0.147966571	2029.40271
0.149287718	2029.159668
0.150608834	2028.91626
0.151929981	2028.672974
0.153251097	2028.432617
0.154572229	2028.206421
0.155893375	2027.980103
0.157214492	2027.753662
0.158535624	2027.527466
0.159856755	2027.301025
0.161177887	2027.074707
0.162499004	2026.848267
0.16382015	2026.626343
0.165141267	2026.417114
0.166462413	2026.20813
0.16778353	2025.998779
0.169104661	2025.789795
0.170425808	2025.580688
0.171746924	2025.37146
0.173068056	2025.162354
0.174389188	2024.95752
0.175710319	2024.762939
0.177031436	2024.567993
0.178352582	2024.373291
0.179673699	2024.178345
0.180994845	2023.983643
0.182315962	2023.788696
0.183637094	2023.593994
0.18495824	2023.402466
0.186279357	2023.217529
0.187600488	2023.032837
0.18892162	2022.8479
0.190242751	2022.663086
0.191563868	2022.478271
0.192885015	2022.293457
0.194206131	2022.108521
0.195527278	2021.92749
0.196848394	2021.753906
0.198169526	2021.580322
0.199490672	2021.40686
0.200811789	2021.233276
0.202132921	2021.059692
0.203454052	2020.88623
0.204775184	2020.712769
0.2060963	2020.542847
0.207417447	2020.381348
0.208738564	2020.219727
0.210059695	2020.058228
0.211380842	2019.896729
0.212701958	2019.735107
0.214023105	2019.573608
0.215344221	2019.411987
0.216665353	2019.253418
0.217986484	2019.102417
0.219307616	2018.951538
0.220628733	2018.800537
0.221949879	2018.649658
0.223270996	2018.498779
0.224592127	2018.347778
0.225913274	2018.196899
0.227234391	2018.047974
0.228555537	2017.906494
0.229876654	2017.765015
0.231197785	2017.623657
0.232518917	2017.482056
0.233840048	2017.340576
0.235161165	2017.199097
0.236482311	2017.057617
0.237803428	2016.917236
0.23912456	2016.784668
0.240445706	2016.652222
0.241766823	2016.519653
0.243087969	2016.387207
0.244409086	2016.254639
0.245730218	2016.12207
0.247051349	2015.989502
0.248372481	2015.8573
0.249693597	2015.734253
0.251014729	2015.61145
0.25233589	2015.488525
0.253657022	2015.365601
0.254978124	2015.242554
0.256299255	2015.119751
0.257620387	2014.996826
0.258941518	2014.873901
0.26026265	2014.755615
0.261583781	2014.638062
0.262904913	2014.520386
0.264226044	2014.40271
0.265547146	2014.285034
0.266868308	2014.167358
0.268189439	2014.049683
0.269510571	2013.932129
0.270831702	2013.818848
0.272152804	2013.706787
0.273473936	2013.594971
0.274795097	2013.483154
0.276116228	2013.371338
0.27743733	2013.259399
0.278758462	2013.147583
0.280079594	2013.035645
0.281400755	2012.926514
0.282721886	2012.819336
0.284042988	2012.712036
0.28536412	2012.604858
0.286685251	2012.497559
0.288006383	2012.390381
0.289327514	2012.283081
0.290648646	2012.175781
0.291969778	2012.069824
0.293290909	2011.965576
0.294612011	2011.861206
0.295933143	2011.756958
0.297254304	2011.65271
0.298575435	2011.548462
0.299896567	2011.444214
0.301217669	2011.339844
0.3025388	2011.236084
0.303859962	2011.134277
0.305181093	2011.032471
0.306502195	2010.930542
0.307823327	2010.828735
0.309144458	2010.726929
0.31046559	2010.625122
0.311786751	2010.523315
0.313107853	2010.421509
0.314428984	2010.32251
0.315750116	2010.223511
0.317071247	2010.124634
0.318392379	2010.025513
0.319713511	2009.926636
0.321034642	2009.827637
0.322355774	2009.72876
0.323676876	2009.629639
0.324998007	2009.534424
0.326319168	2009.440308
0.3276403	2009.346313
0.328961431	2009.252197
0.330282533	2009.158081
0.331603665	2009.063965
0.332924826	2008.969971
0.334245958	2008.875854
0.33556706	2008.785034
0.336888191	2008.697632
0.338209323	2008.610229
0.339530454	2008.522949
0.340851615	2008.435547
0.342172717	2008.348022
0.343493849	2008.26062
0.34481498	2008.173218
0.346136112	2008.08728
0.347457244	2008.005981
0.348778375	2007.924805
0.350099507	2007.843506
0.351420638	2007.762451
0.35274177	2007.681274
0.354062872	2007.599976
0.355384033	2007.518799
0.356705164	2007.4375
0.358026296	2007.359375
0.359347398	2007.281372
0.36066853	2007.203369
0.361989691	2007.125366
0.363310822	2007.047363
0.364631924	2006.969238
0.365953056	2006.891357
0.367274187	2006.813354
0.368595319	2006.735474
0.36991648	2006.657593
0.371237582	2006.57959
0.372558714	2006.501709
0.373879845	2006.42395
0.375200977	2006.346069
0.376522108	2006.268066
0.37784324	2006.190308
0.379164371	2006.112183
0.380485503	2006.033447
0.381806634	2005.954712
0.383127736	2005.875977
0.384448898	2005.797241
0.385770029	2005.718628
0.387091161	2005.639893
0.388412263	2005.561157
0.389733394	2005.482422
0.391054555	2005.404785
0.392375687	2005.327148
0.393696789	2005.24939
0.39501792	2005.171753
0.396339052	2005.094116
0.397660183	2005.016357
0.398981345	2004.938721
0.400302447	2004.860962
0.401623578	2004.78479
0.40294471	2004.709229
0.404265841	2004.633789
0.405586943	2004.558228
0.406908104	2004.482788
0.408229236	2004.407227
0.409550367	2004.331787
0.410871499	2004.256226
0.412192601	2004.181763
0.413513762	2004.109741
0.414834894	2004.037842
0.416156025	2003.965942
0.417477127	2003.893921
0.418798259	2003.822021
0.42011939	2003.75
0.421440551	2003.678101
0.422761683	2003.606201
0.424082785	2003.537842
0.425403916	2003.469727
0.426725048	2003.401733
0.428046209	2003.333618
0.429367311	2003.265503
0.430688443	2003.19751
0.432009574	2003.129517
0.433330706	2003.061401
0.434651808	2002.995117
0.435972969	2002.930176
0.437294101	2002.865356
0.438615232	2002.800537
0.439936364	2002.735718
0.441257466	2002.670898
0.442578627	2002.605957
0.443899758	2002.541138
0.44522089	2002.476685
0.446541992	2002.413574
0.447863123	2002.350586
0.449184255	2002.28772
0.450505416	2002.224731
0.451826548	2002.161743
0.45314765	2002.098755
0.454468781	2002.035767
0.455789913	2001.972778
0.457111074	2001.9104
0.458432176	2001.848145
0.459753307	2001.786011
0.461074439	2001.723877
0.46239557	2001.661621
0.463716672	2001.599365
0.465037834	2001.537231
0.466358965	2001.474976
0.467680097	2001.412964
0.469001228	2001.351196
0.47032233	2001.289429
0.471643491	2001.227783
0.472964623	2001.166016
0.474285754	2001.10437
0.475606856	2001.042603
0.476927988	2000.980835
0.478249119	2000.919189
0.479570281	2000.858398
0.480891412	2000.797729
0.482212514	2000.737061
0.483533646	2000.676392
0.484854777	2000.615845
0.486175938	2000.555176
0.48749704	2000.494507
0.488818172	2000.433838
0.490139303	2000.374023
0.491460435	2000.315186
0.492781567	2000.256348
0.494102698	2000.19751
0.49542383	2000.138672
0.496744961	2000.079834
0.498066122	2000.020996
0.499387195	1999.962036
0.500708326	1999.90332
0.502029458	1999.846802
0.503350589	1999.790283
0.50467178	1999.733765
0.505992912	1999.677246
0.507314043	1999.620728
0.508635116	1999.564087
0.509956247	1999.507568
0.511277379	1999.45105
0.51259851	1999.395874
0.513919642	1999.341675
0.515240773	1999.287476
0.516561905	1999.233154
0.517883037	1999.178955
0.519204168	1999.124634
0.5205253	1999.070313
0.521846431	1999.016113
0.523167563	1998.962036
0.524488694	1998.909912
0.525809826	1998.857666
0.527130957	1998.80542
0.528452089	1998.753174
0.529773221	1998.700928
0.531094293	1998.648682
0.532415424	1998.596436
0.533736615	1998.544189
0.535057747	1998.493164
0.536378878	1998.442749
0.53770001	1998.392334
0.539021141	1998.341919
0.540342273	1998.291382
0.541663405	1998.240967
0.542984477	1998.190552
0.544305608	1998.140137
0.54562674	1998.089966
0.546947871	1998.041016
0.548269062	1997.992188
0.549590194	1997.943359
0.550911325	1997.894409
0.552232457	1997.845581
0.553553589	1997.796753
0.554874661	1997.747803
0.556195792	1997.698975
0.557516924	1997.650757
0.558838055	1997.603027
0.560159187	1997.555176
0.561480319	1997.507446
0.562801509	1997.459595
0.564122641	1997.411865
0.565443773	1997.364014
0.566764845	1997.316284
0.568085976	1997.268555
0.569407108	1997.221191
0.570728239	1997.173828
0.572049371	1997.126343
0.573370503	1997.078979
0.574691634	1997.031616
0.576012766	1996.984253
0.577333897	1996.93689
0.578655029	1996.889404
0.57997616	1996.842041
0.581297292	1996.794678
0.582618423	1996.747314
0.583939555	1996.699951
0.585260687	1996.652588
0.586581818	1996.605225
0.58790295	1996.557861
0.589224022	1996.510498
0.590545154	1996.463257
0.591866285	1996.41626
0.593187476	1996.369263
0.594508607	1996.322388
0.595829739	1996.275391
0.597150871	1996.228516
0.598472002	1996.181519
0.599793134	1996.134521
0.601114206	1996.087524
0.602435338	1996.041504
0.603756469	1995.99585
0.605077601	1995.950195
0.606398732	1995.904663
0.607719923	1995.859009
0.609041055	1995.813354
0.610362186	1995.7677
0.611683318	1995.722046
0.61300439	1995.67688
0.614325522	1995.633911
0.615646653	1995.59082
0.616967785	1995.547852
0.618288916	1995.504761
0.619610048	1995.461792
0.620931179	1995.418701
0.62225237	1995.375732
0.623573502	1995.332642
0.624894574	1995.29187
0.626215706	1995.252197
0.627536837	1995.212524
0.628857969	1995.172852
0.6301791	1995.133057
0.631500232	1995.093384
0.632821363	1995.053711
0.634142495	1995.014038
0.635463626	1994.974854
0.636784758	1994.937988
0.63810589	1994.901123
0.639427021	1994.864258
0.640748153	1994.827393
0.642069284	1994.790649
0.643390416	1994.753784
0.644711547	1994.716919
0.646032679	1994.680054
0.647353751	1994.644165
0.648674883	1994.608887
0.649996014	1994.573486
0.651317205	1994.538208
0.652638337	1994.50293
0.653959468	1994.467529
0.6552806	1994.432251
0.656601731	1994.396973
0.657922863	1994.361694
0.659243935	1994.326538
0.660565067	1994.291504
0.661886198	1994.25647
0.66320733	1994.221436
0.664528461	1994.186401
0.665849652	1994.151367
0.667170784	1994.116333
0.668491915	1994.081299
0.669813047	1994.046021
0.671134119	1994.01062
0.672455251	1993.975342
0.673776382	1993.939941
0.675097514	1993.904663
0.676418645	1993.869263
0.677739777	1993.833984
0.679060909	1993.798584
0.680382099	1993.763306
0.681703231	1993.727661
0.683024303	1993.692017
0.684345435	1993.656494
0.685666566	1993.62085
0.686987698	1993.585327
0.688308829	1993.549683
0.689629961	1993.514038
0.690951093	1993.478516
0.692272224	1993.442871
0.693593356	1993.407349
0.694914487	1993.371826
0.696235619	1993.336182
0.69755675	1993.300659
0.698877882	1993.265137
0.700199013	1993.229614
0.701520145	1993.194092
0.702841277	1993.158569
0.704162408	1993.123291
0.70548354	1993.088013
0.706804612	1993.052734
0.708125743	1993.017456
0.709446934	1992.982178
0.710768066	1992.946899
0.712089197	1992.911621
