x (mm),Q (W/m2)
303.059,134999
304.056,134923
305.053,134848
306.05,134776
307.046,134708
308.043,134643
309.04,134580
310.037,134519
311.034,134458
312.031,134395
313.028,134331
314.025,134264
315.022,134196
316.019,134125
317.016,134053
318.012,133981
319.009,133909
320.006,133838
321.003,133769
322,133703
322.997,133640
323.994,133580
324.991,133521
325.988,133464
326.985,133406
327.981,133347
328.978,133286
329.975,133223
330.972,133158
331.969,133091
332.966,133023
333.963,132955
334.96,132886
335.957,132819
336.954,132755
337.95,132693
338.947,132633
339.944,132576
340.941,132521
341.938,132466
342.935,132410
343.932,132354
344.929,132296
345.926,132237
346.923,132176
347.92,132114
348.916,132051
349.913,131988
350.91,131925
351.907,131864
352.904,131804
353.901,131746
354.898,131691
355.895,131637
356.892,131584
357.889,131531
358.885,131478
359.882,131423
360.879,131367
361.876,131310
362.873,131251
363.87,131191
364.867,131130
365.864,131070
366.861,131010
367.858,130951
368.855,130893
369.851,130839
370.848,130786
371.845,130735
372.842,130685
373.839,130635
373.839,130635
374.836,130585
375.833,130534
376.83,130481
377.827,130427
378.824,130373
379.82,130317
380.817,130260
381.814,130203
382.811,130146
383.808,130091
384.805,130037
385.802,129985
386.799,129934
387.796,129885
388.793,129837
389.79,129789
390.786,129741
391.783,129693
392.78,129643
393.777,129593
394.774,129541
395.771,129489
396.768,129435
397.765,129382
398.762,129328
399.759,129276
400.755,129224
401.752,129174
402.749,129126
403.746,129079
404.743,129033
405.74,128987
406.737,128942
407.734,128896
408.731,128849
409.728,128801
410.725,128753
411.721,128703
412.718,128652
413.715,128601
414.712,128550
415.709,128499
416.706,128449
417.703,128400
418.7,128353
419.697,128307
420.694,128262
421.69,128217
422.687,128173
423.684,128129
424.681,128084
425.678,128038
426.675,127991
427.672,127944
428.669,127896
429.666,127847
430.663,127799
431.659,127750
432.656,127702
433.653,127656
434.65,127610
435.647,127566
436.644,127523
437.641,127481
438.638,127440
439.635,127398
440.632,127357
441.629,127315
442.625,127272
443.622,127228
444.619,127183
445.616,127137
446.613,127091
447.61,127044
448.607,126998
449.604,126952
450.601,126907
451.598,126863
452.594,126820
453.591,126779
454.588,126738
455.585,126698
456.582,126658
457.579,126617
458.576,126576
459.573,126535
460.57,126493
461.567,126450
462.564,126406
463.56,126363
464.557,126319
465.554,126275
466.551,126231
467.548,126189
468.545,126147
469.542,126106
470.539,126066
471.536,126027
472.533,125988
473.529,125950
474.526,125911
475.523,125872
476.52,125832
477.517,125792
478.514,125751
479.511,125710
480.508,125668
481.505,125626
482.502,125584
483.499,125542
484.495,125501
485.492,125461
486.489,125422
487.486,125384
488.483,125346
489.48,125309
490.477,125272
491.474,125235
492.471,125198
493.468,125160
494.464,125122
495.461,125083
496.458,125043
497.455,125004
498.452,124964
499.449,124923
500.446,124884
501.443,124844
502.44,124806
503.437,124768
504.434,124730
505.43,124693
506.427,124657
507.424,124621
508.421,124584
509.418,124548
510.415,124511
511.412,124474
512.409,124436
513.406,124397
514.403,124359
515.399,124320
516.396,124281
517.393,124243
518.39,124205
519.387,124169
520.384,124134
521.381,124100
522.378,124068
523.375,124037
524.372,124008
525.369,123980
526.365,123952
527.362,123926
528.359,123900
529.356,123874
530.353,123849
531.35,123823
532.347,123797
533.344,123771
534.341,123745
535.338,123719
536.334,123692
537.331,123665
538.328,123637
539.325,123610
540.322,123581
541.319,123552
542.316,123522
543.313,123490
544.31,123458
545.307,123425
546.303,123391
547.3,123356
548.297,123320
549.294,123283
550.291,123246
551.288,123208
552.285,123171
553.282,123134
554.279,123098
555.276,123062
556.273,123027
557.269,122992
558.266,122958
559.263,122925
560.26,122892
561.257,122859
562.254,122825
563.251,122792
564.248,122757
565.245,122723
566.242,122688
567.238,122652
568.235,122616
569.232,122579
570.229,122543
571.226,122507
572.223,122471
573.22,122435
574.217,122401
575.214,122366
576.211,122333
577.208,122300
578.204,122268
579.201,122236
580.198,122204
581.195,122172
582.192,122140
583.189,122108
584.186,122076
585.183,122044
586.18,122012
587.177,121979
588.173,121946
589.17,121914
590.167,121881
591.164,121849
592.161,121818
593.158,121786
594.155,121755
595.152,121725
596.149,121694
597.146,121664
598.143,121634
599.139,121603
600.136,121573
601.133,121542
602.13,121511
603.127,121480
604.124,121449
605.121,121417
606.118,121386
607.115,121355
608.112,121324
609.108,121294
610.105,121263
611.102,121234
612.099,121204
613.096,121175
614.093,121146
615.09,121118
616.087,121089
617.084,121060
618.081,121031
619.078,121002
620.074,120972
621.071,120942
622.068,120912
623.065,120881
624.062,120851
625.059,120820
626.056,120789
627.053,120759
628.05,120729
629.046,120700
630.043,120671
631.04,120642
632.037,120614
633.034,120586
634.031,120558
635.028,120530
636.025,120502
637.022,120475
638.019,120447
639.016,120418
640.012,120390
641.009,120362
642.006,120333
643.003,120304
644,120275
644.997,120247
645.994,120218
646.991,120190
647.988,120162
648.985,120134
649.981,120106
650.978,120079
651.975,120052
652.972,120024
653.969,119997
654.966,119970
655.963,119943
656.96,119915
657.957,119888
658.954,119860
659.951,119832
660.947,119804
661.944,119777
662.941,119749
663.938,119722
664.935,119695
665.932,119668
666.929,119641
667.926,119615
667.926,119615
668.923,119589
669.92,119563
670.916,119537
671.913,119511
672.91,119485
673.907,119459
674.904,119433
675.901,119406
676.898,119379
677.895,119352
678.892,119325
679.889,119298
680.886,119271
681.882,119244
682.879,119217
683.876,119191
684.873,119164
685.87,119138
686.867,119113
687.864,119087
688.861,119062
689.858,119037
690.855,119012
691.851,118987
692.848,118963
693.845,118938
694.842,118912
695.839,118887
696.836,118862
697.833,118836
698.83,118810
699.827,118784
700.824,118758
701.821,118732
702.817,118707
703.814,118681
704.811,118656
705.808,118631
706.805,118606
707.802,118581
708.799,118556
709.796,118532
710.793,118507
711.79,118483
712.786,118458
713.783,118433
714.78,118408
715.777,118382
716.774,118357
717.771,118331
718.768,118305
719.765,118280
720.762,118254
721.759,118229
722.755,118205
723.752,118182
724.749,118159
725.746,118138
726.743,118117
727.74,118099
728.737,118081
729.734,118065
730.731,118051
731.728,118037
732.725,118025
733.721,118014
734.718,118004
735.715,117994
736.712,117985
737.709,117976
738.706,117967
739.703,117957
740.7,117947
741.697,117936
742.694,117925
743.69,117912
744.687,117898
745.684,117882
746.681,117866
747.678,117848
748.675,117828
749.672,117807
750.669,117785
751.666,117762
752.663,117737
753.66,117712
754.656,117685
755.653,117658
756.65,117630
757.647,117602
758.644,117573
759.641,117544
760.638,117515
761.635,117484
762.632,117454
763.629,117423
764.625,117392
765.622,117361
766.619,117330
767.616,117299
768.613,117269
769.61,117239
770.607,117208
771.604,117178
772.601,117148
773.598,117118
774.595,117089
775.591,117059
776.588,117030
777.585,117000
778.582,116972
779.579,116943
780.576,116915
781.573,116887
782.57,116860
783.567,116833
784.564,116806
785.56,116780
786.557,116755
787.554,116730
788.551,116705
789.548,116680
790.545,116656
791.542,116632
792.539,116608
793.536,116585
794.533,116561
795.53,116538
796.526,116514
797.523,116491
798.52,116468
799.517,116445
800.514,116422
801.511,116399
802.508,116377
803.505,116354
804.502,116332
805.499,116310
806.495,116288
807.492,116266
808.489,116244
809.486,116222
810.483,116200
811.48,116177
812.477,116155
813.474,116133
814.471,116110
815.468,116087
816.464,116064
817.461,116042
818.458,116018
819.455,115995
820.452,115972
821.449,115949
822.446,115926
823.443,115903
824.44,115881
825.437,115858
826.434,115836
827.43,115813
828.427,115791
829.424,115769
830.421,115747
831.418,115724
832.415,115702
833.412,115680
834.409,115658
835.406,115635
836.403,115613
837.399,115590
838.396,115567
839.393,115545
840.39,115522
841.387,115499
842.384,115477
843.381,115454
844.378,115432
845.375,115409
846.372,115387
847.369,115365
848.365,115343
849.362,115321
850.359,115299
851.356,115277
852.353,115255
853.35,115233
854.347,115211
855.344,115190
856.341,115168
857.338,115146
858.334,115125
859.331,115103
860.328,115081
861.325,115060
862.322,115038
863.319,115017
864.316,114996
865.313,114975
866.31,114954
867.307,114933
868.304,114912
869.3,114891
870.297,114870
871.294,114850
872.291,114829
873.288,114808
874.285,114787
875.282,114766
876.279,114745
877.276,114724
878.273,114703
879.269,114682
880.266,114661
881.263,114640
882.26,114619
882.26,114619
883.257,114598
884.254,114577
885.251,114556
886.248,114536
887.245,114515
888.242,114495
889.239,114475
890.235,114455
891.232,114435
892.229,114415
893.226,114395
894.223,114375
895.22,114355
896.217,114335
897.214,114315
898.211,114295
899.208,114275
900.204,114255
901.201,114235
902.198,114214
903.195,114194
904.192,114174
905.189,114153
906.186,114133
907.183,114113
908.18,114093
909.177,114073
910.173,114053
911.17,114033
912.167,114013
913.164,113994
914.161,113974
915.158,113955
916.155,113935
917.152,113916
918.149,113896
919.146,113877
920.143,113857
921.139,113838
922.136,113818
923.133,113799
924.13,113779
925.127,113760
926.124,113740
927.121,113721
928.118,113702
929.115,113682
930.112,113663
931.108,113644
932.105,113625
933.102,113606
934.099,113586
935.096,113567
936.093,113548
937.09,113529
938.087,113510
939.084,113491
940.081,113471
941.078,113452
942.074,113433
943.071,113414
944.068,113395
945.065,113376
946.062,113357
947.059,113338
948.056,113319
949.053,113300
950.05,113282
951.047,113263
952.043,113245
953.04,113226
954.037,113208
955.034,113190
956.031,113172
957.028,113153
958.025,113135
959.022,113117
960.019,113098
961.016,113080
962.013,113061
963.009,113043
964.006,113024
965.003,113005
966,112987
966.997,112968
967.994,112949
968.991,112931
969.988,112912
970.985,112894
971.982,112875
972.978,112857
973.975,112839
974.972,112821
975.969,112803
976.966,112785
977.963,112768
978.96,112750
979.957,112732
980.954,112714
981.951,112697
982.948,112679
983.944,112661
984.941,112643
985.938,112625
986.935,112608
987.932,112590
988.929,112572
989.926,112554
990.923,112536
991.92,112518
992.917,112500
993.913,112482
994.91,112464
995.907,112447
996.904,112429
997.901,112411
998.898,112394
999.895,112376
1000.89,112359
1001.89,112341
1002.89,112324
1003.88,112307
1004.88,112289
1005.88,112272
1006.87,112255
1007.87,112237
1008.87,112220
1009.86,112203
1010.86,112185
1011.86,112168
1012.85,112151
1013.85,112134
1014.85,112117
1015.85,112099
1016.84,112082
1017.84,112065
1018.84,112048
1019.83,112031
1020.83,112014
1021.83,111997
1022.82,111980
1023.82,111963
1024.82,111946
1025.81,111929
1026.81,111912
1027.81,111895
1028.81,111878
1029.8,111861
1030.8,111844
1031.8,111827
1032.79,111810
1033.79,111793
1034.79,111776
1035.78,111759
1036.78,111743
1037.78,111726
1038.77,111709
1039.77,111693
1040.77,111676
1041.76,111660
1042.76,111643
1043.76,111627
1044.76,111611
1045.75,111594
1046.75,111578
1047.75,111561
1048.74,111545
1049.74,111528
1050.74,111512
1051.73,111495
1052.73,111478
1053.73,111462
1054.72,111445
1055.72,111429
1056.72,111412
1057.72,111395
1058.71,111379
1059.71,111363
1060.71,111346
1061.7,111330
1062.7,111314
1063.7,111298
1064.69,111282
1065.69,111266
1066.69,111250
1067.68,111234
1068.68,111218
1069.68,111203
1070.68,111187
1071.67,111171
1072.67,111155
1073.67,111139
1074.66,111123
1075.66,111107
1076.66,111091
1077.65,111075
1078.65,111058
1079.65,111042
1080.64,111026
1081.64,111010
1082.64,110994
1083.63,110978
1084.63,110963
1085.63,110947
1086.63,110931
1087.62,110915
1088.62,110900
1089.62,110884
1090.61,110869
1091.61,110853
1092.61,110838
1093.6,110822
1094.6,110807
1095.6,110791
1096.59,110776
1097.59,110760
1098.59,110745
1099.59,110729
1100.58,110714
1101.58,110698
1102.58,110683
1103.57,110667
1104.57,110652
1105.57,110636
1106.56,110621
1107.56,110605
1108.56,110590
1109.55,110574
1110.55,110559
1111.55,110544
1112.55,110528
1113.54,110513
1114.54,110498
1115.54,110483
1116.53,110468
1117.53,110453
1118.53,110437
1119.52,110422
1120.52,110407
1121.52,110392
1122.51,110377
1123.51,110362
1124.51,110346
1125.5,110331
1126.5,110316
1127.5,110301
1128.5,110286
1129.49,110271
1130.49,110256
1131.49,110241
1132.48,110226
1133.48,110211
1134.48,110196
1135.47,110181
1136.47,110166
1137.47,110151
1138.46,110136
1139.46,110121
1140.46,110106
1141.46,110091
1142.45,110076
1143.45,110061
1144.45,110046
1145.44,110031
1146.44,110016
1147.44,110002
1148.43,109987
1149.43,109972
1150.43,109957
1151.42,109942
1152.42,109928
1153.42,109913
1154.42,109898
1155.41,109884
1156.41,109869
1157.41,109855
1158.4,109840
1159.4,109825
1160.4,109811
1161.39,109796
1162.39,109782
1163.39,109767
1164.38,109752
1165.38,109738
1166.38,109723
1167.37,109709
1168.37,109694
1169.37,109679
1170.37,109665
1171.36,109650
1172.36,109636
1173.36,109621
1174.35,109607
1175.35,109593
1176.35,109578
1177.34,109564
1178.34,109550
1179.34,109536
1180.33,109522
1181.33,109508
1182.33,109494
1183.33,109479
1184.32,109465
1185.32,109451
1186.32,109437
1187.31,109423
1188.31,109409
1189.31,109395
1190.3,109381
1191.3,109367
1192.3,109352
1193.29,109338
1194.29,109324
1195.29,109310
1196.29,109296
1197.28,109282
1198.28,109268
1199.28,109254
1200.27,109240
1201.27,109226
1202.27,109212
1203.26,109198
1204.26,109184
1205.26,109171
1206.25,109157
1207.25,109143
1208.25,109130
1209.24,109116
1210.24,109102
1211.24,109089
1212.24,109075
1213.23,109061
1214.23,109048
1215.23,109034
1216.22,109020
1217.22,109007
1218.22,108993
1219.21,108979
1220.21,108965
1221.21,108952
1222.2,108938
1223.2,108924
1224.2,108911
1225.2,108897
1226.19,108884
1227.19,108870
1228.19,108857
1229.18,108843
1230.18,108830
1231.18,108817
1232.17,108803
1233.17,108790
1234.17,108777
1235.16,108764
1236.16,108750
1237.16,108737
1238.16,108723
1239.15,108710
1240.15,108696
1241.15,108683
1242.14,108669
1243.14,108655
1244.14,108641
1245.13,108628
1246.13,108614
1246.13,108614
1247.13,108600
1248.12,108587
1249.12,108574
1250.12,108561
1251.11,108549
1252.11,108537
1253.11,108526
1254.11,108516
1255.1,108506
1256.1,108497
1257.1,108489
1258.09,108481
1259.09,108473
1260.09,108465
1261.08,108457
1262.08,108449
1263.08,108439
1264.07,108428
1265.07,108415
1266.07,108399
1267.07,108380
1268.06,108357
1269.06,108329
1270.06,108296
1271.05,108258
1272.05,108213
1273.05,108162
1274.04,108104
1275.04,108038
1276.04,107966
1277.03,107886
1278.03,107799
1279.03,107705
1280.02,107605
1281.02,107498
1282.02,107387
1283.02,107272
1284.01,107152
1285.01,107031
1286.01,106907
1287,106784
1288,106660
1289,106538
1289.99,106419
1290.99,106304
1291.99,106193
1292.98,106087
1293.98,105988
1294.98,105896
1295.98,105811
1296.97,105734
1297.97,105666
1298.97,105607
1299.96,105556
1300.96,105514
1301.96,105481
1302.95,105457
1303.95,105441
1304.95,105432
1305.94,105432
1306.94,105438
1307.94,105451
1308.94,105469
1309.93,105493
1310.93,105521
1311.93,105552
1312.92,105586
1313.92,105622
1314.92,105659
1315.91,105698
1316.91,105736
1317.91,105774
1318.9,105811
1319.9,105847
1320.9,105881
1321.89,105913
1322.89,105942
1323.89,105970
1324.89,105995
1325.88,106018
1326.88,106038
1327.88,106055
1328.87,106071
1329.87,106084
1330.87,106095
1331.86,106104
1332.86,106112
1333.86,106118
1334.85,106123
1335.85,106127
1336.85,106130
1337.85,106132
1338.84,106133
1339.84,106134
1340.84,106134
1341.83,106133
1342.83,106132
1343.83,106130
1344.82,106128
1345.82,106125
1346.82,106121
1347.81,106117
1348.81,106112
1349.81,106107
1350.81,106100
1351.8,106093
1352.8,106085
1353.8,106076
1354.79,106067
1355.79,106057
1356.79,106046
1357.78,106035
1358.78,106023
1359.78,106011
1360.77,105999
1361.77,105987
1362.77,105974
1363.76,105962
1364.76,105949
1365.76,105938
1366.76,105926
1367.75,105915
1368.75,105904
1369.75,105894
1370.74,105885
1371.74,105876
1372.74,105868
1373.73,105861
1374.73,105854
1375.73,105848
1376.72,105843
1377.72,105838
1378.72,105833
1379.72,105829
1380.71,105825
1381.71,105821
1382.71,105818
1383.7,105814
1384.7,105810
1385.7,105805
1386.69,105801
1387.69,105796
1388.69,105790
1389.68,105783
1390.68,105776
1391.68,105769
1392.68,105760
1393.67,105751
1394.67,105741
1395.67,105730
1396.66,105718
1397.66,105706
1398.66,105693
1399.65,105680
1400.65,105666
1401.65,105651
1402.64,105637
1403.64,105622
1404.64,105606
1405.63,105591
1406.63,105575
1407.63,105559
1408.63,105543
1409.62,105527
1410.62,105512
1411.62,105496
1412.61,105481
1413.61,105465
1414.61,105450
1415.6,105436
1416.6,105421
1417.6,105407
1418.59,105393
1419.59,105379
1420.59,105366
1421.59,105353
1422.58,105341
1423.58,105329
1424.58,105317
1425.57,105305
1426.57,105294
1427.57,105284
1428.56,105273
1429.56,105263
1430.56,105254
1431.55,105245
1432.55,105236
1433.55,105227
1434.55,105219
1435.54,105211
1436.54,105204
1437.54,105196
1438.53,105189
1439.53,105182
1440.53,105176
1441.52,105169
1442.52,105163
1443.52,105157
1444.51,105151
1445.51,105145
1446.51,105139
1447.5,105134
1448.5,105128
1449.5,105123
1450.5,105118
1451.49,105113
1452.49,105109
1453.49,105104
1454.48,105100
1455.48,105096
1456.48,105093
1457.47,105090
1458.47,105087
1459.47,105085
1460.46,105083
1461.46,105082
1462.46,105082
1463.46,105082
1464.45,105082
1465.45,105083
1466.45,105084
1467.44,105087
1468.44,105089
1469.44,105092
1470.43,105096
1471.43,105099
1472.43,105103
1473.42,105108
1474.42,105113
1475.42,105117
1476.42,105122
1477.41,105127
1478.41,105132
1479.41,105136
1480.4,105141
1481.4,105145
1482.4,105149
1483.39,105152
1484.39,105155
1485.39,105157
1486.38,105159
1487.38,105160
1488.38,105160
1489.37,105160
1490.37,105159
1491.37,105157
1492.37,105155
1493.36,105151
1494.36,105147
1495.36,105142
1496.35,105136
1497.35,105130
1498.35,105122
1499.34,105114
1500.34,105105
1501.34,105096
1502.33,105085
1503.33,105074
1504.33,105063
1505.33,105050
1506.32,105038
1507.32,105024
1508.32,105011
1509.31,104996
1510.31,104982
1511.31,104967
1512.3,104952
1513.3,104936
1514.3,104921
1515.29,104905
1516.29,104890
1517.29,104874
1518.29,104859
1519.28,104843
1520.28,104828
1521.28,104813
1522.27,104798
1523.27,104784
1524.27,104770
1525.26,104756
1526.26,104743
1527.26,104730
1528.25,104717
1529.25,104705
1530.25,104694
1531.24,104683
1532.24,104672
1533.24,104662
1534.24,104652
1535.23,104643
1536.23,104634
1537.23,104625
1538.22,104617
1538.22,104617
1539.22,104610
1540.22,104602
1541.21,104595
1542.21,104588
1543.21,104581
1544.2,104575
1545.2,104568
1546.2,104562
1547.2,104556
1548.19,104550
1549.19,104544
1550.19,104538
1551.18,104532
1552.18,104526
1553.18,104520
1554.17,104515
1555.17,104508
1556.17,104502
1557.16,104496
1558.16,104490
1559.16,104484
1560.16,104477
1561.15,104471
1562.15,104464
1563.15,104457
1564.14,104450
1565.14,104443
1566.14,104436
1567.13,104429
1568.13,104422
1569.13,104415
1570.12,104407
1571.12,104400
1572.12,104393
1573.11,104385
1574.11,104378
1575.11,104371
1576.11,104363
1577.1,104355
1578.1,104347
1579.1,104337
1580.09,104327
1581.09,104318
1582.09,104308
1583.08,104298
1584.08,104288
1585.08,104278
1586.07,104268
1587.07,104259
1588.07,104249
1589.07,104239
1590.06,104229
1591.06,104220
1592.06,104210
1593.05,104200
1594.05,104190
1595.05,104180
1596.04,104170
1597.04,104159
1598.04,104149
1599.03,104139
1600.03,104128
1601.03,104117
1602.03,104106
1603.02,104095
1604.02,104084
1605.02,104073
1606.01,104061
1607.01,104050
1608.01,104038
1609,104026
1610,104014
1611,104002
1611.99,103990
1612.99,103977
1613.99,103965
1614.98,103952
1615.98,103940
1616.98,103927
1617.98,103915
1618.97,103902
1619.97,103889
1620.97,103876
1621.96,103863
1622.96,103851
1623.96,103838
1624.95,103825
1625.95,103813
1626.95,103800
1627.94,103787
1628.94,103775
1629.94,103762
1630.94,103750
1631.93,103738
1632.93,103726
1633.93,103713
1634.92,103701
1635.92,103690
1636.92,103678
1637.91,103666
1638.91,103654
1639.91,103643
1640.9,103631
1641.9,103620
1642.9,103609
1643.89,103597
1644.89,103586
1645.89,103575
1646.89,103564
1647.88,103552
1648.88,103541
1649.88,103530
1650.87,103519
1651.87,103508
1652.87,103496
1653.86,103485
1654.86,103474
1655.86,103462
1656.85,103451
1657.85,103439
1658.85,103428
1659.85,103416
1660.84,103404
1661.84,103393
1662.84,103381
1663.83,103369
1664.83,103357
1665.83,103345
1666.82,103333
1667.82,103321
1668.82,103309
1669.81,103296
1670.81,103284
1671.81,103272
1672.81,103260
1673.8,103248
1674.8,103236
1675.8,103223
1676.79,103211
1677.79,103199
1678.79,103187
1679.78,103175
1680.78,103163
1681.78,103151
1682.77,103139
1683.77,103127
1684.77,103115
1685.76,103103
1686.76,103092
1687.76,103080
1688.76,103068
1689.75,103057
1690.75,103045
1691.75,103034
1692.74,103022
1693.74,103011
1694.74,103000
1695.73,102989
1696.73,102977
1697.73,102966
1698.72,102955
1699.72,102944
1700.72,102933
1701.72,102922
1702.71,102910
1703.71,102899
1704.71,102888
1705.7,102877
1706.7,102866
1707.7,102854
1708.69,102843
1709.69,102831
1710.69,102820
1711.68,102808
1712.68,102797
1713.68,102785
1714.68,102773
1715.67,102761
1716.67,102749
1717.67,102737
1718.66,102725
1719.66,102713
1720.66,102701
1721.65,102689
1722.65,102676
1723.65,102664
1724.64,102651
1725.64,102639
1726.64,102626
1727.63,102614
1728.63,102601
1729.63,102589
1730.63,102576
1731.62,102563
1731.62,102563
1732.62,102551
1733.62,102538
1734.61,102526
1735.61,102513
1736.61,102500
1737.6,102488
1738.6,102475
1739.6,102463
1740.59,102450
1741.59,102438
1742.59,102426
1743.59,102413
1744.58,102401
1745.58,102389
1746.58,102377
1747.57,102365
1748.57,102353
1749.57,102341
1750.56,102329
1751.56,102317
1752.56,102305
1753.55,102293
1754.55,102282
1755.55,102270
1756.55,102259
1757.54,102247
1758.54,102236
1759.54,102224
1760.53,102213
1761.53,102201
1762.53,102190
1763.52,102179
1764.52,102168
1765.52,102156
1766.51,102145
1767.51,102134
1768.51,102122
1769.5,102111
1770.5,102100
1771.5,102088
1772.5,102077
1773.49,102065
1774.49,102054
1775.49,102042
1776.48,102031
1777.48,102019
1778.48,102008
1779.47,101996
1780.47,101985
1781.47,101973
1782.46,101961
1783.46,101950
1784.46,101938
1785.46,101926
1786.45,101914
1787.45,101902
1788.45,101891
1789.44,101879
1790.44,101867
1791.44,101855
1792.43,101843
1793.43,101831
1794.43,101819
1795.42,101808
1796.42,101796
1797.42,101784
1798.42,101772
1799.41,101760
1800.41,101748
1801.41,101737
1802.4,101725
1803.4,101713
1804.4,101701
1805.39,101690
1806.39,101678
1807.39,101666
1808.38,101654
1809.38,101643
1810.38,101631
1811.37,101620
1812.37,101608
1813.37,101596
1814.37,101585
1815.36,101573
1816.36,101562
1817.36,101550
1818.35,101538
1819.35,101527
1820.35,101515
1821.34,101504
1822.34,101492
1823.34,101480
1824.33,101468
1825.33,101457
1826.33,101445
1827.33,101433
1828.32,101421
1829.32,101409
1830.32,101397
1831.31,101384
1832.31,101372
1833.31,101360
1834.3,101348
1835.3,101335
1836.3,101323
1837.29,101311
1838.29,101298
1839.29,101286
1840.29,101273
1841.28,101261
1842.28,101248
1843.28,101236
1844.27,101223
1845.27,101211
1846.27,101198
1847.26,101185
1848.26,101173
1849.26,101160
