x (mm),Q (W/m2)
168.477,1.50E+05
169.474,1.50E+05
170.471,1.50E+05
171.468,1.49E+05
172.464,1.49E+05
173.461,1.49E+05
174.458,1.49E+05
175.455,1.49E+05
176.452,1.49E+05
177.449,1.49E+05
178.446,1.48E+05
179.443,1.48E+05
180.44,1.48E+05
181.437,1.48E+05
182.433,1.48E+05
183.43,1.48E+05
184.427,1.48E+05
185.424,1.48E+05
186.421,1.47E+05
187.418,1.47E+05
188.415,1.47E+05
189.412,1.47E+05
190.409,1.47E+05
191.406,1.47E+05
192.402,1.47E+05
193.399,1.47E+05
194.396,1.46E+05
195.393,1.46E+05
196.39,1.46E+05
197.387,1.46E+05
198.384,1.46E+05
199.381,1.46E+05
200.378,1.46E+05
201.375,1.46E+05
202.372,1.45E+05
203.368,1.45E+05
204.365,1.45E+05
205.362,1.45E+05
206.359,1.45E+05
207.356,1.45E+05
208.353,1.45E+05
209.35,1.45E+05
210.347,1.45E+05
211.344,1.44E+05
212.341,1.44E+05
213.337,1.44E+05
214.334,1.44E+05
215.331,1.44E+05
215.331,1.44E+05
216.328,1.44E+05
217.325,1.44E+05
218.322,1.44E+05
219.319,1.44E+05
220.316,1.43E+05
221.313,1.43E+05
222.31,1.43E+05
223.307,1.43E+05
224.303,1.43E+05
225.3,1.43E+05
226.297,1.43E+05
227.294,1.43E+05
228.291,1.43E+05
229.288,1.43E+05
230.285,1.42E+05
231.282,1.42E+05
232.279,1.42E+05
233.276,1.42E+05
234.272,1.42E+05
235.269,1.42E+05
236.266,1.42E+05
237.263,1.42E+05
238.26,1.42E+05
239.257,1.42E+05
240.254,1.41E+05
241.251,1.41E+05
242.248,1.41E+05
243.245,1.41E+05
244.242,1.41E+05
245.238,1.41E+05
246.235,1.41E+05
247.232,1.41E+05
248.229,1.41E+05
249.226,1.41E+05
250.223,1.41E+05
251.22,1.40E+05
252.217,1.40E+05
253.214,1.40E+05
254.211,1.40E+05
255.207,1.40E+05
256.204,1.40E+05
257.201,1.40E+05
258.198,1.40E+05
259.195,1.40E+05
260.192,1.40E+05
261.189,1.40E+05
262.186,1.40E+05
263.183,1.39E+05
264.18,1.39E+05
265.177,1.39E+05
266.173,1.39E+05
267.17,1.39E+05
268.167,1.39E+05
269.164,1.39E+05
270.161,1.39E+05
271.158,1.39E+05
272.155,1.39E+05
273.152,1.39E+05
274.149,1.39E+05
275.146,1.38E+05
276.142,1.38E+05
277.139,1.38E+05
278.136,1.38E+05
279.133,1.38E+05
280.13,1.38E+05
281.127,1.38E+05
282.124,1.38E+05
283.121,1.38E+05
284.118,1.38E+05
285.115,1.38E+05
286.112,1.38E+05
287.108,1.38E+05
288.105,1.37E+05
289.102,1.37E+05
290.099,1.37E+05
291.096,1.37E+05
292.093,1.37E+05
293.09,1.37E+05
294.087,1.37E+05
295.084,1.37E+05
296.081,1.37E+05
297.077,1.37E+05
298.074,1.37E+05
299.071,1.37E+05
300.068,1.37E+05
301.065,1.37E+05
302.062,1.36E+05
303.059,1.36E+05
304.056,1.36E+05
305.053,1.36E+05
306.05,1.36E+05
307.046,1.36E+05
308.043,1.36E+05
309.04,1.36E+05
310.037,1.36E+05
311.034,1.36E+05
312.031,1.36E+05
313.028,1.36E+05
314.025,1.36E+05
315.022,1.36E+05
316.019,1.36E+05
317.016,1.35E+05
318.012,1.35E+05
319.009,1.35E+05
320.006,1.35E+05
321.003,1.35E+05
322,1.35E+05
322.997,1.35E+05
323.994,1.35E+05
324.991,1.35E+05
325.988,1.35E+05
326.985,1.35E+05
327.981,1.35E+05
328.978,1.35E+05
329.975,1.35E+05
330.972,1.35E+05
331.969,1.34E+05
332.966,1.34E+05
333.963,1.34E+05
334.96,1.34E+05
335.957,1.34E+05
336.954,1.34E+05
337.95,1.34E+05
338.947,1.34E+05
339.944,1.34E+05
340.941,1.34E+05
341.938,1.34E+05
342.935,1.34E+05
343.932,1.34E+05
344.929,1.34E+05
345.926,1.34E+05
346.923,1.34E+05
347.92,1.34E+05
348.916,1.33E+05
349.913,1.33E+05
350.91,1.33E+05
351.907,1.33E+05
352.904,1.33E+05
353.901,1.33E+05
354.898,1.33E+05
355.895,1.33E+05
356.892,1.33E+05
357.889,1.33E+05
358.885,1.33E+05
359.882,1.33E+05
360.879,1.33E+05
361.876,1.33E+05
362.873,1.33E+05
363.87,1.33E+05
364.867,1.33E+05
365.864,1.33E+05
366.861,1.32E+05
367.858,1.32E+05
368.855,1.32E+05
369.851,1.32E+05
370.848,1.32E+05
371.845,1.32E+05
372.842,1.32E+05
373.839,1.32E+05
374.836,1.32E+05
375.833,1.32E+05
376.83,1.32E+05
377.827,1.32E+05
378.824,1.32E+05
379.82,1.32E+05
380.817,1.32E+05
381.814,1.32E+05
382.811,1.32E+05
383.808,1.32E+05
384.805,1.31E+05
385.802,1.31E+05
386.799,1.31E+05
387.796,1.31E+05
388.793,1.31E+05
389.79,1.31E+05
390.786,1.31E+05
391.783,1.31E+05
392.78,1.31E+05
393.777,1.31E+05
394.774,1.31E+05
395.771,1.31E+05
396.768,1.31E+05
397.765,1.31E+05
398.762,1.31E+05
399.759,1.31E+05
400.755,1.31E+05
401.752,1.31E+05
402.749,1.31E+05
403.746,1.31E+05
404.743,1.30E+05
405.74,1.30E+05
406.737,1.30E+05
407.734,1.30E+05
408.731,1.30E+05
409.728,1.30E+05
410.725,1.30E+05
411.721,1.30E+05
412.718,1.30E+05
413.715,1.30E+05
414.712,1.30E+05
415.709,1.30E+05
416.706,1.30E+05
417.703,1.30E+05
418.7,1.30E+05
419.697,1.30E+05
420.694,1.30E+05
421.69,1.30E+05
422.687,1.30E+05
423.684,1.30E+05
424.681,1.30E+05
425.678,1.29E+05
426.675,1.29E+05
427.672,1.29E+05
428.669,1.29E+05
429.666,1.29E+05
430.663,1.29E+05
431.659,1.29E+05
432.656,1.29E+05
433.653,1.29E+05
434.65,1.29E+05
435.647,1.29E+05
436.644,1.29E+05
437.641,1.29E+05
438.638,1.29E+05
439.635,1.29E+05
440.632,1.29E+05
441.629,1.29E+05
442.625,1.29E+05
443.622,1.29E+05
444.619,1.29E+05
445.616,1.29E+05
446.613,1.28E+05
447.61,1.28E+05
448.607,1.28E+05
449.604,1.28E+05
450.601,1.28E+05
451.598,1.28E+05
452.594,1.28E+05
453.591,1.28E+05
454.588,1.28E+05
455.585,1.28E+05
456.582,1.28E+05
457.579,1.28E+05
458.576,1.28E+05
459.573,1.28E+05
460.57,1.28E+05
461.567,1.28E+05
462.564,1.28E+05
463.56,1.28E+05
464.557,1.28E+05
465.554,1.28E+05
466.551,1.28E+05
467.548,1.28E+05
468.545,1.28E+05
469.542,1.27E+05
470.539,1.27E+05
471.536,1.27E+05
472.533,1.27E+05
473.529,1.27E+05
474.526,1.27E+05
475.523,1.27E+05
476.52,1.27E+05
477.517,1.27E+05
478.514,1.27E+05
479.511,1.27E+05
480.508,1.27E+05
481.505,1.27E+05
482.502,1.27E+05
483.499,1.27E+05
484.495,1.27E+05
485.492,1.27E+05
486.489,1.27E+05
487.486,1.27E+05
488.483,1.27E+05
489.48,1.27E+05
490.477,1.27E+05
491.474,1.27E+05
492.471,1.27E+05
493.468,1.26E+05
493.468,1.26E+05
494.464,1.26E+05
495.461,1.26E+05
496.458,1.26E+05
497.455,1.26E+05
498.452,1.26E+05
499.449,1.26E+05
500.446,1.26E+05
501.443,1.26E+05
502.44,1.26E+05
503.437,1.26E+05
504.434,1.26E+05
505.43,1.26E+05
506.427,1.26E+05
507.424,1.26E+05
508.421,1.26E+05
509.418,1.26E+05
510.415,1.26E+05
511.412,1.26E+05
512.409,1.26E+05
513.406,1.26E+05
514.403,1.26E+05
515.399,1.26E+05
516.396,1.26E+05
517.393,1.26E+05
518.39,1.26E+05
519.387,1.25E+05
520.384,1.25E+05
521.381,1.25E+05
522.378,1.25E+05
523.375,1.25E+05
524.372,1.25E+05
525.369,1.25E+05
526.365,1.25E+05
527.362,1.25E+05
528.359,1.25E+05
529.356,1.25E+05
530.353,1.25E+05
531.35,1.25E+05
532.347,1.25E+05
533.344,1.25E+05
534.341,1.25E+05
535.338,1.25E+05
536.334,1.25E+05
537.331,1.25E+05
538.328,1.25E+05
539.325,1.25E+05
540.322,1.25E+05
541.319,1.25E+05
542.316,1.25E+05
543.313,1.25E+05
544.31,1.25E+05
545.307,1.25E+05
546.303,1.25E+05
547.3,1.25E+05
548.297,1.25E+05
549.294,1.25E+05
550.291,1.25E+05
551.288,1.25E+05
552.285,1.25E+05
553.282,1.24E+05
554.279,1.24E+05
555.276,1.24E+05
556.273,1.24E+05
557.269,1.24E+05
558.266,1.24E+05
559.263,1.24E+05
560.26,1.24E+05
561.257,1.24E+05
562.254,1.24E+05
563.251,1.24E+05
564.248,1.24E+05
565.245,1.24E+05
566.242,1.24E+05
567.238,1.24E+05
568.235,1.24E+05
569.232,1.24E+05
570.229,1.24E+05
571.226,1.24E+05
572.223,1.24E+05
573.22,1.24E+05
574.217,1.24E+05
575.214,1.24E+05
576.211,1.24E+05
577.208,1.24E+05
578.204,1.23E+05
579.201,1.23E+05
580.198,1.23E+05
581.195,1.23E+05
582.192,1.23E+05
583.189,1.23E+05
584.186,1.23E+05
585.183,1.23E+05
586.18,1.23E+05
587.177,1.23E+05
588.173,1.23E+05
589.17,1.23E+05
590.167,1.23E+05
591.164,1.23E+05
592.161,1.23E+05
593.158,1.23E+05
594.155,1.23E+05
595.152,1.23E+05
596.149,1.23E+05
597.146,1.23E+05
598.143,1.23E+05
599.139,1.23E+05
600.136,1.23E+05
601.133,1.23E+05
602.13,1.23E+05
603.127,1.23E+05
604.124,1.23E+05
605.121,1.23E+05
606.118,1.23E+05
607.115,1.23E+05
608.112,1.23E+05
609.108,1.22E+05
610.105,1.22E+05
611.102,1.22E+05
612.099,1.22E+05
613.096,1.22E+05
614.093,1.22E+05
615.09,1.22E+05
616.087,1.22E+05
617.084,1.22E+05
618.081,1.22E+05
619.078,1.22E+05
620.074,1.22E+05
621.071,1.22E+05
622.068,1.22E+05
623.065,1.22E+05
624.062,1.22E+05
625.059,1.22E+05
626.056,1.22E+05
627.053,1.22E+05
628.05,1.22E+05
629.046,1.22E+05
630.043,1.22E+05
631.04,1.22E+05
632.037,1.22E+05
633.034,1.22E+05
634.031,1.22E+05
635.028,1.22E+05
636.025,1.22E+05
637.022,1.22E+05
638.019,1.22E+05
639.016,1.22E+05
640.012,1.22E+05
641.009,1.22E+05
642.006,1.21E+05
643.003,1.21E+05
644,1.21E+05
644.997,1.21E+05
645.994,1.21E+05
646.991,1.21E+05
647.988,1.21E+05
648.985,1.21E+05
649.981,1.21E+05
650.978,1.21E+05
651.975,1.21E+05
652.972,1.21E+05
653.969,1.21E+05
654.966,1.21E+05
655.963,1.21E+05
656.96,1.21E+05
657.957,1.21E+05
658.954,1.21E+05
659.951,1.21E+05
660.947,1.21E+05
661.944,1.21E+05
662.941,1.21E+05
663.938,1.21E+05
664.935,1.21E+05
665.932,1.21E+05
666.929,1.21E+05
667.926,1.21E+05
668.923,1.21E+05
669.92,1.21E+05
670.916,1.21E+05
671.913,1.21E+05
672.91,1.21E+05
673.907,1.21E+05
674.904,1.21E+05
675.901,1.21E+05
676.898,1.21E+05
677.895,1.20E+05
678.892,1.20E+05
679.889,1.20E+05
680.886,1.20E+05
681.882,1.20E+05
682.879,1.20E+05
683.876,1.20E+05
684.873,1.20E+05
685.87,1.20E+05
686.867,1.20E+05
687.864,1.20E+05
688.861,1.20E+05
689.858,1.20E+05
690.855,1.20E+05
691.851,1.20E+05
692.848,1.20E+05
693.845,1.20E+05
694.842,1.20E+05
695.839,1.20E+05
696.836,1.20E+05
697.833,1.20E+05
698.83,1.20E+05
699.827,1.20E+05
700.824,1.20E+05
701.821,1.20E+05
702.817,1.20E+05
703.814,1.20E+05
704.811,1.20E+05
705.808,1.20E+05
706.805,1.20E+05
707.802,1.20E+05
708.799,1.20E+05
709.796,1.20E+05
710.793,1.20E+05
711.79,1.20E+05
712.786,1.20E+05
713.783,1.20E+05
714.78,1.20E+05
715.777,1.19E+05
716.774,1.19E+05
717.771,1.19E+05
718.768,1.19E+05
719.765,1.19E+05
720.762,1.19E+05
721.759,1.19E+05
722.755,1.19E+05
723.752,1.19E+05
724.749,1.19E+05
725.746,1.19E+05
726.743,1.19E+05
727.74,1.19E+05
728.737,1.19E+05
729.734,1.19E+05
730.731,1.19E+05
731.728,1.19E+05
732.725,1.19E+05
733.721,1.19E+05
734.718,1.19E+05
735.715,1.19E+05
736.712,1.19E+05
737.709,1.19E+05
738.706,1.19E+05
739.703,1.19E+05
740.7,1.19E+05
741.697,1.19E+05
742.694,1.19E+05
743.69,1.19E+05
744.687,1.19E+05
745.684,1.19E+05
746.681,1.19E+05
747.678,1.19E+05
748.675,1.19E+05
749.672,1.19E+05
750.669,1.19E+05
751.666,1.19E+05
752.663,1.19E+05
753.66,1.19E+05
754.656,1.19E+05
755.653,1.19E+05
756.65,1.19E+05
757.647,1.19E+05
758.644,1.19E+05
759.641,1.18E+05
760.638,1.18E+05
761.635,1.18E+05
762.632,1.18E+05
763.629,1.18E+05
764.625,1.18E+05
765.622,1.18E+05
766.619,1.18E+05
767.616,1.18E+05
768.613,1.18E+05
769.61,1.18E+05
770.607,1.18E+05
771.604,1.18E+05
772.601,1.18E+05
773.598,1.18E+05
774.595,1.18E+05
775.591,1.18E+05
776.588,1.18E+05
777.585,1.18E+05
778.582,1.18E+05
779.579,1.18E+05
780.576,1.18E+05
781.573,1.18E+05
782.57,1.18E+05
783.567,1.18E+05
784.564,1.18E+05
785.56,1.18E+05
786.557,1.18E+05
787.554,1.18E+05
788.551,1.18E+05
789.548,1.18E+05
790.545,1.18E+05
791.542,1.18E+05
792.539,1.18E+05
793.536,1.18E+05
794.533,1.18E+05
795.53,1.18E+05
796.526,1.18E+05
797.523,1.18E+05
798.52,1.18E+05
799.517,1.18E+05
800.514,1.17E+05
801.511,1.17E+05
802.508,1.17E+05
803.505,1.17E+05
804.502,1.17E+05
805.499,1.17E+05
806.495,1.17E+05
807.492,1.17E+05
808.489,1.17E+05
809.486,1.17E+05
810.483,1.17E+05
811.48,1.17E+05
812.477,1.17E+05
813.474,1.17E+05
814.471,1.17E+05
815.468,1.17E+05
816.464,1.17E+05
817.461,1.17E+05
818.458,1.17E+05
819.455,1.17E+05
820.452,1.17E+05
821.449,1.17E+05
822.446,1.17E+05
823.443,1.17E+05
824.44,1.17E+05
825.437,1.17E+05
826.434,1.17E+05
827.43,1.17E+05
828.427,1.17E+05
829.424,1.17E+05
830.421,1.17E+05
831.418,1.17E+05
832.415,1.17E+05
833.412,1.17E+05
834.409,1.17E+05
835.406,1.17E+05
836.403,1.17E+05
837.399,1.17E+05
838.396,1.17E+05
839.393,1.17E+05
840.39,1.17E+05
841.387,1.17E+05
842.384,1.17E+05
843.381,1.17E+05
844.378,1.17E+05
845.375,1.17E+05
846.372,1.17E+05
847.369,1.16E+05
848.365,1.16E+05
849.362,1.16E+05
850.359,1.16E+05
851.356,1.16E+05
852.353,1.16E+05
853.35,1.16E+05
854.347,1.16E+05
855.344,1.16E+05
856.341,1.16E+05
857.338,1.16E+05
858.334,1.16E+05
859.331,1.16E+05
860.328,1.16E+05
861.325,1.16E+05
862.322,1.16E+05
863.319,1.16E+05
864.316,1.16E+05
865.313,1.16E+05
866.31,1.16E+05
867.307,1.16E+05
868.304,1.16E+05
869.3,1.16E+05
870.297,1.16E+05
871.294,1.16E+05
872.291,1.16E+05
873.288,1.16E+05
874.285,1.16E+05
875.282,1.16E+05
876.279,1.16E+05
877.276,1.16E+05
878.273,1.16E+05
879.269,1.16E+05
880.266,1.16E+05
881.263,1.16E+05
882.26,1.16E+05
882.26,1.16E+05
883.257,1.16E+05
884.254,1.16E+05
885.251,1.16E+05
886.248,1.16E+05
887.245,1.16E+05
888.242,1.16E+05
889.239,1.16E+05
890.235,1.16E+05
891.232,1.16E+05
892.229,1.16E+05
893.226,1.16E+05
894.223,1.16E+05
895.22,1.16E+05
896.217,1.16E+05
897.214,1.15E+05
898.211,1.15E+05
899.208,1.15E+05
900.204,1.15E+05
901.201,1.15E+05
902.198,1.15E+05
903.195,1.15E+05
904.192,1.15E+05
905.189,1.15E+05
906.186,1.15E+05
907.183,1.15E+05
908.18,1.15E+05
909.177,1.15E+05
910.173,1.15E+05
911.17,1.15E+05
912.167,1.15E+05
913.164,1.15E+05
914.161,1.15E+05
915.158,1.15E+05
916.155,1.15E+05
917.152,1.15E+05
918.149,1.15E+05
919.146,1.15E+05
920.143,1.15E+05
921.139,1.15E+05
922.136,1.15E+05
923.133,1.15E+05
924.13,1.15E+05
925.127,1.15E+05
926.124,1.15E+05
927.121,1.15E+05
928.118,1.15E+05
929.115,1.15E+05
930.112,1.15E+05
931.108,1.15E+05
932.105,1.15E+05
933.102,1.15E+05
934.099,1.15E+05
935.096,1.15E+05
936.093,1.15E+05
937.09,1.15E+05
938.087,1.15E+05
939.084,1.15E+05
940.081,1.15E+05
941.078,1.15E+05
942.074,1.15E+05
943.071,1.15E+05
944.068,1.15E+05
945.065,1.15E+05
946.062,1.15E+05
947.059,1.15E+05
948.056,1.15E+05
949.053,1.15E+05
950.05,1.15E+05
951.047,1.14E+05
952.043,1.14E+05
953.04,1.14E+05
954.037,1.14E+05
955.034,1.14E+05
956.031,1.14E+05
957.028,1.14E+05
958.025,1.14E+05
959.022,1.14E+05
960.019,1.14E+05
961.016,1.14E+05
962.013,1.14E+05
963.009,1.14E+05
964.006,1.14E+05
965.003,1.14E+05
966,1.14E+05
966.997,1.14E+05
967.994,1.14E+05
968.991,1.14E+05
969.988,1.14E+05
970.985,1.14E+05
971.982,1.14E+05
972.978,1.14E+05
973.975,1.14E+05
974.972,1.14E+05
975.969,1.14E+05
976.966,1.14E+05
977.963,1.14E+05
978.96,1.14E+05
979.957,1.14E+05
980.954,1.14E+05
981.951,1.14E+05
982.948,1.14E+05
983.944,1.14E+05
984.941,1.14E+05
985.938,1.14E+05
986.935,1.14E+05
987.932,1.14E+05
988.929,1.14E+05
989.926,1.14E+05
990.923,1.14E+05
991.92,1.14E+05
992.917,1.14E+05
993.913,1.14E+05
994.91,1.14E+05
995.907,1.14E+05
996.904,1.14E+05
997.901,1.14E+05
998.898,1.14E+05
998.898,1.14E+05
999.895,1.14E+05
1000.89,1.14E+05
1001.89,1.14E+05
1002.89,1.14E+05
1003.88,1.14E+05
1004.88,1.14E+05
1005.88,1.14E+05
1006.87,1.14E+05
1007.87,1.14E+05
1008.87,1.14E+05
1009.86,1.13E+05
1010.86,1.13E+05
1011.86,1.13E+05
1012.85,1.13E+05
1013.85,1.13E+05
1014.85,1.13E+05
1015.85,1.13E+05
1016.84,1.13E+05
1017.84,1.13E+05
1018.84,1.13E+05
1019.83,1.13E+05
1020.83,1.13E+05
1021.83,1.13E+05
1022.82,1.13E+05
1023.82,1.13E+05
1024.82,1.13E+05
1025.81,1.13E+05
1026.81,1.13E+05
1027.81,1.13E+05
1028.81,1.13E+05
1029.8,1.13E+05
1030.8,1.13E+05
1031.8,1.13E+05
1032.79,1.13E+05
1033.79,1.13E+05
1034.79,1.13E+05
1035.78,1.13E+05
1036.78,1.13E+05
1037.78,1.13E+05
1038.77,1.13E+05
1039.77,1.13E+05
1040.77,1.13E+05
1041.76,1.13E+05
1042.76,1.13E+05
1043.76,1.13E+05
1044.76,1.13E+05
1045.75,1.13E+05
1046.75,1.13E+05
1047.75,1.13E+05
1048.74,1.13E+05
1049.74,1.13E+05
1050.74,1.13E+05
1051.73,1.13E+05
1052.73,1.13E+05
1053.73,1.13E+05
1054.72,1.13E+05
1055.72,1.13E+05
1056.72,1.13E+05
1057.72,1.13E+05
1058.71,1.13E+05
1059.71,1.13E+05
1060.71,1.13E+05
1061.7,1.13E+05
1062.7,1.13E+05
1063.7,1.13E+05
1064.69,1.13E+05
1065.69,1.13E+05
1066.69,1.13E+05
1067.68,1.13E+05
1068.68,1.13E+05
1069.68,1.13E+05
1070.68,1.13E+05
1071.67,1.13E+05
1072.67,1.12E+05
1073.67,1.12E+05
1074.66,1.12E+05
1075.66,1.12E+05
1076.66,1.12E+05
1077.65,1.12E+05
1078.65,1.12E+05
1079.65,1.12E+05
1080.64,1.12E+05
1081.64,1.12E+05
1082.64,1.12E+05
1083.63,1.12E+05
1084.63,1.12E+05
1085.63,1.12E+05
1086.63,1.12E+05
1087.62,1.12E+05
1088.62,1.12E+05
1089.62,1.12E+05
1090.61,1.12E+05
1091.61,1.12E+05
1092.61,1.12E+05
1093.6,1.12E+05
1094.6,1.12E+05
1095.6,1.12E+05
1096.59,1.12E+05
1097.59,1.12E+05
1098.59,1.12E+05
1099.59,1.12E+05
1100.58,1.12E+05
1101.58,1.12E+05
1101.58,1.12E+05
1102.58,1.12E+05
1103.57,1.12E+05
1104.57,1.12E+05
1105.57,1.12E+05
1106.56,1.12E+05
1107.56,1.12E+05
1108.56,1.12E+05
1109.55,1.12E+05
1110.55,1.12E+05
1111.55,1.12E+05
1112.55,1.12E+05
1113.54,1.12E+05
1114.54,1.12E+05
1115.54,1.12E+05
1116.53,1.12E+05
1117.53,1.12E+05
1118.53,1.12E+05
1119.52,1.12E+05
1120.52,1.12E+05
1121.52,1.12E+05
1122.51,1.12E+05
1123.51,1.12E+05
1124.51,1.12E+05
1125.5,1.12E+05
1126.5,1.12E+05
1127.5,1.12E+05
1128.5,1.12E+05
1129.49,1.12E+05
1130.49,1.12E+05
1131.49,1.12E+05
1132.48,1.12E+05
1133.48,1.12E+05
1134.48,1.12E+05
1135.47,1.12E+05
1136.47,1.12E+05
1137.47,1.11E+05
1138.46,1.11E+05
1139.46,1.11E+05
1140.46,1.11E+05
1141.46,1.11E+05
1142.45,1.11E+05
1143.45,1.11E+05
1144.45,1.11E+05
1145.44,1.11E+05
1146.44,1.11E+05
1147.44,1.11E+05
1148.43,1.11E+05
1149.43,1.11E+05
1150.43,1.11E+05
1151.42,1.11E+05
1152.42,1.11E+05
1153.42,1.11E+05
1154.42,1.11E+05
1155.41,1.11E+05
1156.41,1.11E+05
1157.41,1.11E+05
1158.4,1.11E+05
1159.4,1.11E+05
1160.4,1.11E+05
1161.39,1.11E+05
1162.39,1.11E+05
1163.39,1.11E+05
1164.38,1.11E+05
1165.38,1.11E+05
1166.38,1.11E+05
1167.37,1.11E+05
1168.37,1.11E+05
1169.37,1.11E+05
1170.37,1.11E+05
1171.36,1.11E+05
1172.36,1.11E+05
1173.36,1.11E+05
1174.35,1.11E+05
1175.35,1.11E+05
1176.35,1.11E+05
1177.34,1.11E+05
1178.34,1.11E+05
1179.34,1.11E+05
1180.33,1.11E+05
1181.33,1.11E+05
1182.33,1.11E+05
1183.33,1.11E+05
1184.32,1.11E+05
1185.32,1.11E+05
1186.32,1.11E+05
1187.31,1.11E+05
1188.31,1.11E+05
1189.31,1.11E+05
1190.3,1.11E+05
1190.3,1.11E+05
1191.3,1.11E+05
1192.3,1.11E+05
1193.29,1.11E+05
1194.29,1.11E+05
1195.29,1.11E+05
1196.29,1.11E+05
1197.28,1.11E+05
1198.28,1.11E+05
1199.28,1.11E+05
1200.27,1.11E+05
1201.27,1.11E+05
1202.27,1.11E+05
1203.26,1.11E+05
1204.26,1.11E+05
1205.26,1.10E+05
1206.25,1.10E+05
1207.25,1.10E+05
1208.25,1.10E+05
1209.24,1.10E+05
1210.24,1.10E+05
1211.24,1.10E+05
1212.24,1.10E+05
1213.23,1.10E+05
1214.23,1.10E+05
1215.23,1.10E+05
1216.22,1.10E+05
1217.22,1.10E+05
1218.22,1.10E+05
1219.21,1.10E+05
1220.21,1.10E+05
1221.21,1.10E+05
1222.2,1.10E+05
1223.2,1.10E+05
1224.2,1.10E+05
1225.2,1.10E+05
1226.19,1.10E+05
1227.19,1.10E+05
1228.19,1.10E+05
1229.18,1.10E+05
1230.18,1.10E+05
