x [m], y [m], p [Pa], q_wall [W/m2]
0.027648717164993286,0.0029059969820082188,5155.449663322698,26355.30429930523
0.027648717164993286,0.0029059969820082188,5094.978567188858,25619.65629071963
0.02798047848045826,0.002940866630524397,5094.978567188858,25643.6954771805
0.028312239795923233,0.0029757360462099314,5094.978567188858,25644.786936880602
0.028644001111388206,0.0030106056947261095,5094.978567188857,25622.93066981995
0.028644001111388206,0.0030106056947261095,5038.124210422683,24927.70017184145
0.02897576242685318,0.003045475110411644,5038.124210422683,24950.077977774054
0.029307523742318153,0.0030803445260971785,5038.124210422682,24951.04790272664
0.029639285057783127,0.0031152141746133566,5038.124210422679,24930.60994669924
0.029639285057783127,0.0031152141746133566,4984.533702321499,24273.34488329215
0.0299710463732481,0.003150083590298891,4984.533702321501,24294.203493561527
0.030302809551358223,0.003184953238815069,4984.533702321498,24295.065729432474
0.030634570866823196,0.0032198226545006037,4984.533702321497,24275.93159090503
0.030634570866823196,0.0032198226545006037,4933.91524055154,23654.280018765236
0.03096633218228817,0.003254692303016782,4933.91524055154,23673.748312390748
0.03129809349775314,0.0032895617187023163,4933.915240551537,23674.514773890885
0.03162985295057297,0.0033244313672184944,4933.915240551536,23656.579403265656
0.03162985295057297,0.0033244313672184944,4886.016097317661,23068.27781031665
0.03196161612868309,0.003359300782904029,4886.016097317662,23086.472765844006
0.032293375581502914,0.003394170431420207,4886.01609731766,23087.153902548143
0.03262513875961304,0.0034290398471057415,4886.016097317661,23070.32122042909
0.03262513875961304,0.0034290398471057415,4840.609864582806,22513.21107913747
0.03295689821243286,0.003463909262791276,4840.609864582805,22530.23855352485
0.033288661390542984,0.003498778911307454,4840.609864582804,22530.84362084564
0.03362042456865311,0.0035336483269929886,4840.609864582806,22515.026281099832
0.03362042456865311,0.0035336483269929886,4797.488148295757,21987.07229815932
0.03395218402147293,0.0035685179755091667,4797.488148295756,22003.027658397034
0.034283947199583054,0.003603387391194701,4797.488148295756,22003.564872697345
0.03461570665240288,0.0036382570397108793,4797.488148295757,21988.683941060284
0.03461570665240288,0.0036382570397108793,4756.454068235947,21487.986167647014
0.034947469830513,0.003673126455396414,4756.454068235947,21502.954899545322
0.035279229283332825,0.003707996103912592,4756.454068235946,21503.431654842527
0.03561099246144295,0.0037428655195981264,4756.4540682359475,21489.416433538645
0.03561099246144295,0.0037428655195981264,4717.322162060586,21014.25185086267
0.03594275191426277,0.0037777351681143045,4717.3221620605855,21028.309458570366
0.036274515092372894,0.003812604583799839,4717.322162060586,21028.73290141681
0.03660627454519272,0.0038474739994853735,4717.3221620605855,21015.52217940201
0.03660627454519272,0.0038474739994853735,4679.9387688648385,20564.471634463633
0.03693803772330284,0.0038823436480015516,4679.938768864841,20577.68337725091
0.037269797176122665,0.003917213063687086,4679.938768864839,20578.059186829094
0.03760156035423279,0.003952082712203264,4679.9387688648385,20565.59906319821
0.03760156035423279,0.003952082712203264,4644.171771227153,20137.389564722682
0.03793331980705261,0.003986952360719442,4644.171771227155,20149.813312791728
0.038265082985162735,0.004021821543574333,4644.171771227153,20150.146600445114
0.03859684243798256,0.004056691192090511,4644.171771227152,20138.389427682858
0.03859684243798256,0.004056691192090511,4609.883702187593,19731.84768869719
0.03892860561609268,0.0040915608406066895,4609.883702187598,19743.533229642282
0.039260365068912506,0.004126430489122868,4609.883702187593,19743.829812571566
0.03959212824702263,0.004161299671977758,4609.8837021875925,19732.737437485084
0.03959212824702263,0.004161299671977758,4576.953698353242,19347.137750016802
0.03992389142513275,0.0041961693204939365,4576.953698353242,19358.118188174303
0.040255650877952576,0.004231038969010115,4576.953698353239,19358.388908571284
0.0405874140560627,0.0042659081518650055,4576.953698353242,19347.949911207776
0.0405874140560627,0.0042659081518650055,4545.509571422214,18984.107991740202
0.04091917350888252,0.004300777800381184,4545.509571422216,18994.405123651915
0.041250936686992645,0.004335647448897362,4545.509571422214,18994.63833289026
0.04158269613981247,0.00437051709741354,4545.509571422215,18984.807619455234
0.04158269613981247,0.00437051709741354,4515.689609975634,18641.329321084188
0.04191445931792259,0.004405386280268431,4515.689609975639,18651.00925085117
0.042246218770742416,0.004440255928784609,4515.689609975633,18651.203433224495
0.04257798194885254,0.004475125577300787,4515.689609975634,18641.91186820415
0.04257798194885254,0.004475125577300787,4487.464553190678,18316.276515969803
0.04290974140167236,0.004509995225816965,4487.464553190682,18325.413579798493
0.043241504579782486,0.004544864408671856,4487.46455319068,18325.57243016983
0.04357326403260231,0.004579734057188034,4487.464553190679,18316.753067083835
0.04357326403260231,0.004579734057188034,4460.696863163034,18006.50558310761
0.04390502721071243,0.004614603705704212,4460.696863163034,18015.16509560473
0.04423678666353226,0.004649472888559103,4460.696863163033,18015.293559725647
0.04456854984164238,0.004684342537075281,4460.696863163037,18006.89097547035
0.04456854984164238,0.004684342537075281,4435.21912129265,17710.08530712074
0.044900309294462204,0.004719212185591459,4435.21912129265,17718.319678943906
0.04523207247257233,0.004754081834107637,4435.219121292649,17718.422311779243
0.04556383192539215,0.004788951016962528,4435.219121292649,17710.39320562676
0.04556383192539215,0.004788951016962528,4410.876762238866,17425.60245946468
0.045895595103502274,0.004823820665478706,4410.876762238869,17433.45261436453
0.0462273545563221,0.0048586903139948845,4410.876762238867,17433.5331264268
0.04655911773443222,0.004893559962511063,4410.876762238868,17425.843995651503
0.04655911773443222,0.004893559962511063,4387.541845047562,17152.032515392344
0.04689088091254234,0.0049284291453659534,4387.54184504756,17159.530640063374
0.04722264036536217,0.004963298793882132,4387.541845047559,17159.591930658626
0.04755440354347229,0.00499816844239831,4387.541845047562,17152.216387178116
0.04755440354347229,0.00499816844239831,4365.112350640118,16888.608272488964
0.047886162996292114,0.005033038090914488,4365.11235064012,16895.780329531855
0.04821792617440224,0.005067907273769379,4365.11235064012,16895.824672918767
0.04854968562722206,0.005102776922285557,4365.11235064012,16888.741302649716
0.04854968562722206,0.005102776922285557,4343.50647112491,16634.72568557443
0.048881448805332184,0.005137646570801735,4343.50647112491,16641.59322006832
0.04921320825815201,0.005172515753656626,4343.50647112491,16641.622476288554
0.04954497143626213,0.005207385402172804,4343.50647112491,16634.813454235118
0.04954497143626213,0.005207385402172804,4322.6562745676465,16389.891117463434
0.049876730889081955,0.005242255050688982,4322.6562745676465,16396.472261195995
0.05020849406719208,0.00527712469920516,4322.656274567646,16396.48810851127
0.0505402535200119,0.005311993882060051,4322.656274567646,16389.938659409265
0.0505402535200119,0.005311993882060051,4302.501942428548,16153.711100055618
0.050872016698122025,0.005346863530576229,4302.501942428547,16160.020550470248
0.05120377615094185,0.005381733179092407,4302.501942428548,16160.024872520913
0.05153553932905197,0.005416602827608585,4302.501942428548,16153.724066207622
0.05153553932905197,0.005416602827608585,4282.985394676034,15925.94644359194
0.051867298781871796,0.005451472010463476,4282.985394676038,15931.993517496492
0.05219906195998192,0.005486341658979654,4282.985394676036,15931.98923093288
0.05253082141280174,0.0055212113074958324,4282.985394676038,15925.933583901127
0.05253082141280174,0.0055212113074958324,4264.0381599660495,15706.721835908416
0.052862584590911865,0.005556080490350723,4264.03815996605,15712.497153329949
0.05319434776902199,0.005590950138866901,4264.038159966049,15712.497196708986
0.05352610722184181,0.0056258197873830795,4264.038159966049,15706.721966045545
0.05352610722184181,0.0056258197873830795,4245.747422906804,15497.993588398685
0.053857870399951935,0.005660689435899258,4245.747422906806,15503.473545762661
0.05418962985277176,0.0056955586187541485,4245.747422906804,15503.455913248044
0.05452139303088188,0.005730428267270327,4245.747422906805,15497.94069085483
0.05452139303088188,0.005730428267270327,4228.199356508813,15298.305021449161
0.054853152483701706,0.005765297915786505,4228.199356508816,15303.535957142285
0.05518491566181183,0.005800167564302683,4228.199356508813,15303.498522668342
0.05551667511463165,0.005835036747157574,4228.199356508815,15298.192718027349
0.05551667511463165,0.005835036747157574,4211.340368925472,15105.577280365704
0.055848438292741776,0.005869906395673752,4211.34036892547,15110.607135651326
0.0561801977455616,0.00590477604418993,4211.340368925471,15110.556567594878
0.05651196092367172,0.005939645227044821,4211.340368925468,15105.425576196387
0.05651196092367172,0.005939645227044821,4195.072519424215,14918.659223313105
0.05684372037649155,0.005974514875560999,4195.072519424217,14923.513988828092
0.05717548355460167,0.006009384524077177,4195.072519424215,14923.454227926772
0.057507243007421494,0.006044254172593355,4195.072519424215,14918.47994060917
0.057507243007421494,0.006044254172593355,4179.317286121867,14737.007618755757
0.057839006185531616,0.006079123355448246,4179.31728612187,14741.701373814958
0.05817076563835144,0.006113993003964424,4179.317286121867,14741.634401267793
0.05850252881646156,0.006148862652480602,4179.317286121869,14736.806701114272
0.05850252881646156,0.006148862652480602,4164.020503742578,14560.351023206897
0.05883428826928139,0.00618373230099678,4164.020503742579,14564.89258685267
0.05916605144739151,0.006218601483851671,4164.020503742578,14564.819451249326
0.05949781462550163,0.006253471132367849,4164.020503742579,14560.131616396886
0.05949781462550163,0.006253471132367849,4149.14434467725,14388.518240710418
0.05982957407832146,0.0062883407808840275,4149.144344677251,14392.914220656254
0.06016133725643158,0.006323209963738918,4149.14434467725,14392.835562980628
0.060493096709251404,0.0063580796122550964,4149.144344677249,14388.282267683564
0.060493096709251404,0.0063580796122550964,4134.660035955597,14221.368795246983
0.060824859887361526,0.006392949260771275,4134.6600359556,14225.624843098345
0.06115661934018135,0.006427818909287453,4134.660035955599,14225.541133285662
0.06148838251829147,0.0064626880921423435,4134.6600359556,14221.117665808948
0.06148838251829147,0.0064626880921423435,4120.543174794404,14058.769494079967
0.0618201419711113,0.006497557740658522,4120.543174794405,14062.890765995522
0.06215190514922142,0.0065324273891747,4120.543174794403,14062.802405671571
0.062483664602041245,0.006567297037690878,4120.543174794404,14058.504413108116
0.062483664602041245,0.006567297037690878,4106.770894193334,13900.589064971966
0.06281542778015137,0.006602166220545769,4106.770894193335,13904.580345920123
0.06314718723297119,0.006637035869061947,4106.770894193335,13904.487711695005
0.06347894668579102,0.006671905517578125,4106.770894193335,13900.31116229662
0.06347894668579102,0.006671905517578125,4093.3199962363287,13746.698965726122
0.06381071358919144,0.006706774700433016,4093.3199962363296,13750.564662135586
0.06414247304201126,0.006741644348949194,4093.3199962363287,13750.468119947827
0.06447423249483109,0.006776513997465372,4093.319996236328,13746.409339162863
0.06447423249483109,0.006776513997465372,4080.1655225377417,13596.975745061689
0.06480599194765091,0.00681138364598155,4080.1655225377435,13600.719858133447
0.06513775885105133,0.006846252828836441,4080.1655225377444,13600.619750354548
0.06546951830387115,0.006881122477352619,4080.1655225377435,13596.675421724989
0.06546951830387115,0.006881122477352619,4067.279827144626,13451.304557348576
0.06580127775669098,0.006915992125868797,4067.2798271446272,13454.930734750063
0.0661330446600914,0.006950861774384975,4067.279827144625,13454.827349652425
0.06646480411291122,0.006985730957239866,4067.2798271446263,13450.994402055665
0.06646480411291122,0.006985730957239866,4054.6348711310156,13309.598795760458
0.06679656356573105,0.007020600605756044,4054.634871131017,13313.109854690629
0.06712832301855087,0.0070554702542722225,4054.634871131016,13313.004050925168
0.0674600899219513,0.007090339437127113,4054.6348711310166,13309.281384464084
0.0674600899219513,0.007090339437127113,4042.2309441009133,13171.945836274497
0.06779184937477112,0.0071252090856432915,4042.230944100915,13175.34256060086
0.06812360882759094,0.00716007873415947,4042.230944100913,13175.234584077469
0.06845536828041077,0.007194948382675648,4042.230944100911,13171.62190670431
0.06845536828041077,0.007194948382675648,4030.104005581345,13038.473691253668
0.06878713518381119,0.0072298175655305386,4030.1040055813464,13041.757355815098
0.06911889463663101,0.007264687214046717,4030.1040055813455,13041.646638236587
0.06945065408945084,0.007299556862562895,4030.104005581346,13038.141538518146
0.06945065408945084,0.007299556862562895,4018.2930260980725,12909.132677655649
0.06978241354227066,0.007334426511079073,4018.293026098075,12912.307329138643
0.07011418044567108,0.007369295693933964,4018.293026098073,12912.193382554038
0.0704459398984909,0.007404165342450142,4018.2930260980725,12908.79083790184
0.0704459398984909,0.007404165342450142,4006.8158425767383,12783.69822558779
0.07077769935131073,0.00743903499096632,4006.8158425767388,12786.770065141027
0.07110945880413055,0.007473904173821211,4006.815842576738,12786.652750406249
0.07144122570753098,0.007508773822337389,4006.815842576739,12783.346281383472
0.07144122570753098,0.007508773822337389,3995.668485089445,12661.869671843095
0.0717729851603508,0.007543643470853567,3995.668485089446,12664.845710316988
0.07210474461317062,0.007578513119369745,3995.668485089444,12664.725177120084
0.07243651151657104,0.007613382302224636,3995.668485089445,12661.508072252393
0.07243651151657104,0.007613382302224636,3984.833735757873,12543.349760582289
0.07276827096939087,0.007648251950740814,3984.8337357578725,12546.23678730199
0.0731000304222107,0.007683121599256992,3984.833735757871,12546.113337596407
0.07343178987503052,0.0077179912477731705,3984.8337357578725,12542.979411465543
0.07343178987503052,0.0077179912477731705,3974.2893328676364,12427.881830925427
0.07376355677843094,0.007752860430628061,3974.2893328676355,12430.685893289436
0.07409531623125076,0.007787730079144239,3974.2893328676346,12430.55987227955
0.07442707568407059,0.00782259926199913,3974.289332867635,12427.50376789579
0.07442707568407059,0.00782259926199913,3964.0130511636403,12315.257587136184
0.07475883513689041,0.007857468910515308,3964.013051163641,12317.983852516254
0.07509060204029083,0.007892338559031487,3964.0130511636407,12317.855587398386
0.07542236149311066,0.007927208207547665,3964.0130511636416,12314.872791782596
0.07542236149311066,0.007927208207547665,3953.985008505472,12205.311130709899
0.07575412094593048,0.007962077856063843,3953.9850085054754,12207.963953747212
0.0760858803987503,0.007996947504580021,3953.9850085054736,12207.833729216007
0.07641764730215073,0.008031817153096199,3953.9850085054713,12204.920457116297
0.07641764730215073,0.008031817153096199,3944.1882599704227,12097.909087241154
0.07674940675497055,0.008066685870289803,3944.1882599704218,12100.492153626143
0.07708116620779037,0.00810155551880598,3944.1882599704213,12100.360208410488
0.0774129256606102,0.008136425167322159,3944.188259970423,12097.513251594206
0.0774129256606102,0.008136425167322159,3934.6085557366823,11992.941376569288
0.07774469256401062,0.008171294815838337,3934.608555736683,11995.457852257374
0.07807645201683044,0.008206164464354515,3934.6085557366823,11995.324385050888
0.07840821146965027,0.008241034112870693,3934.608555736682,11992.540974949834
0.07840821146965027,0.008241034112870693,3925.2337946250304,11890.314103180945
0.07873997837305069,0.008275903761386871,3925.2337946250323,11892.766758764648
0.07907173782587051,0.008310772478580475,3925.233794625031,11892.631936949518
0.07940349727869034,0.008345642127096653,3925.233794625031,11889.909637735575
0.07940349727869034,0.008345642127096653,3916.053437194975,11789.944648822122
0.07973525673151016,0.008380511775612831,3916.053437194976,11792.335951097011
0.08006702363491058,0.00841538142412901,3916.0534371949757,11792.199919304398
0.08039878308773041,0.008450251072645187,3916.0534371949757,11789.536553444294
0.08039878308773041,0.008450251072645187,3907.0579810865765,11691.758590631192
0.08073054254055023,0.008485120721161366,3907.05798108658,11694.090762737611
0.08106230199337006,0.008519990369677544,3907.057981086577,11693.953650531017
0.08139406889677048,0.008554860018193722,3907.057981086578,11691.347254011407
0.08139406889677048,0.008554860018193722,3898.238519333846,11595.68807087361
0.0817258283495903,0.008589728735387325,3898.2385193338478,11597.96312357681
0.08205758780241013,0.008624598383903503,3898.2385193338464,11597.825053111948
0.08238934725522995,0.008659468032419682,3898.238519333847,11595.273859479035
0.08238934725522995,0.008659468032419682,3889.5863684652795,11501.671513033341
0.08272111415863037,0.00869433768093586,3889.586368465282,11503.891244346993
0.0830528736114502,0.008729207329452038,3889.58636846528,11503.752340764104
0.08338463306427002,0.008764076977968216,3889.5863684652786,11501.254802284691
0.08338463306427002,0.008764076977968216,3881.0927457037524,11409.65515455647
0.08371639251708984,0.008798946626484394,3881.0927457037537,11411.821100608906
0.08404815942049026,0.008833815343677998,3881.0927457037533,11411.681511184317
0.08437991887331009,0.008868684992194176,3881.0927457037515,11409.236386282713
0.08437991887331009,0.008868684992194176,3872.7484832239884,11319.598018225988
0.08471167832612991,0.008903554640710354,3872.74848322399,11321.711313148924
0.08504344522953033,0.008938424289226532,3872.748483223989,11321.571242258056
0.08537520468235016,0.00897329393774271,3872.748483223987,11319.177805553396
0.08537520468235016,0.00897329393774271,3864.543815414398,11231.484026946724
0.08570696413516998,0.009008163586258888,3864.5438154143994,11233.54515366176
0.08603872358798981,0.009043033234775066,3864.543815414397,11233.404868372098
0.08637049049139023,0.00907790195196867,3864.543815414398,11231.063171077747
0.08637049049139023,0.00907790195196867,3856.4685128125466,11145.347480899258
0.08670224994421005,0.009112771600484848,3856.468512812549,11147.355166833597
0.08703400939702988,0.009147641249001026,3856.468512812548,11147.215836536372
0.0873657688498497,0.009182510897517204,3856.468512812548,11144.929490007606
0.0873657688498497,0.009182510897517204,3848.544175638291,11061.438308190412
0.08769753575325012,0.009217380546033382,3848.5441756382916,11063.389821469576
0.08802929520606995,0.00925225019454956,3848.544175638291,11063.249564900836
0.08836105465888977,0.009287119843065739,3848.544175638291,11061.017538484195
0.08836105465888977,0.009287119843065739,3840.7988242650117,10979.667627551375
0.0886928141117096,0.009321989491581917,3840.7988242650144,10981.56661843033
0.08902458101511002,0.00935685820877552,3840.798824265013,10981.42481731462
0.08935634046792984,0.009391727857291698,3840.798824265013,10979.242224204252
0.08935634046792984,0.009391727857291698,3833.234635676737,10899.783012735983
0.08968809992074966,0.009426597505807877,3833.234635676739,10901.634899812974
0.09001985937356949,0.009461467154324055,3833.2346356767393,10901.491773696478
0.09035162627696991,0.009496336802840233,3833.234635676739,10899.35363438651
0.09035162627696991,0.009496336802840233,3825.838410192062,10821.558695606282
0.09068338572978973,0.009531206451356411,3825.838410192064,10823.368010426124
0.09101514518260956,0.009566076099872589,3825.838410192063,10823.223938324274
0.09134690463542938,0.009600944817066193,3825.838410192063,10821.12647930074
0.09134690463542938,0.009600944817066193,3818.5941705801783,10744.841693930559
0.0916786715388298,0.00963581446558237,3818.5941705801793,10746.611672609859
0.09201043099164963,0.009670684114098549,3818.594170580178,10746.466968257524
0.09234219044446945,0.009705553762614727,3818.5941705801783,10744.407580873554
0.09234219044446945,0.009705553762614727,3811.4883552672727,10669.537107419568
0.09267395734786987,0.009740423411130905,3811.488355267273,10671.269979631543
0.0930057168006897,0.009775293059647083,3811.488355267271,10671.12485921226
0.09333747625350952,0.009810162708163261,3811.4883552672723,10669.101746161728
0.09333747625350952,0.009810162708163261,3804.510654536503,10595.585079418437
0.09366923570632935,0.00984503235667944,3804.510654536506,10597.282428565308
0.09400100260972977,0.009879901073873043,3804.5106545365056,10597.137032323995
0.09433276206254959,0.009914770722389221,3804.5106545365047,10595.148890694516
0.09433276206254959,0.009914770722389221,3797.653349987739,10522.944230628147
0.09466452151536942,0.0099496403709054,3797.65334998774,10524.60726089018
0.09499628096818924,0.009984510019421577,3797.6533499877387,10524.461680357475
0.09532804787158966,0.010019379667937756,3797.6533499877405,10522.507489030046
0.09532804787158966,0.010019379667937756,3790.910440586758,10451.582152374747
0.09565980732440948,0.010054249316453934,3790.910440586756,10453.211853869694
0.09599156677722931,0.010089118964970112,3790.9104405867565,10453.066152283043
0.09632332623004913,0.010123987682163715,3790.9104405867574,10451.145047614807
0.09632332623004913,0.010123987682163715,3784.276941363403,10381.4705831959
0.09665509313344955,0.010158857330679893,3784.2769413634064,10383.067823554135
0.09698685258626938,0.010193726979196072,3784.2769413634046,10382.922048810779
0.0973186120390892,0.01022859662771225,3784.276941363403,10381.033258965841
0.0973186120390892,0.01022859662771225,3777.748393123155,10312.58320833867
0.09765037149190903,0.010263466276228428,3777.7483931231563,10314.148778543227
0.09798213839530945,0.010298335924744606,3777.7483931231536,10314.002970788726
0.09831389784812927,0.010333205573260784,3777.748393123156,10312.145785075172
0.09831389784812927,0.010333205573260784,3771.3205256317506,10244.894802979386
0.0986456573009491,0.010368074290454388,3771.320525631753,10246.429436864488
0.09897742420434952,0.010402943938970566,3771.3205256317515,10246.283632744004
0.09930918365716934,0.010437813587486744,3771.320525631752,10244.457390617934
0.09930918365716934,0.010437813587486744,3764.9890085090838,10178.381013287912
0.09964094310998917,0.010472683236002922,3764.9890085090874,10179.885392704691
0.09997270256280899,0.0105075528845191,3764.989008509085,10179.739627554894
0.10030446946620941,0.010542422533035278,3764.989008509086,10177.943717838527
0.10030446946620941,0.010542422533035278,3758.7492381864167,10113.018387759144
0.10063622891902924,0.010577292181551456,3758.7492381864163,10114.493141195784
0.10096798837184906,0.010612161830067635,3758.7492381864167,10114.347449573357
0.10129974782466888,0.010647030547261238,3758.749238186416,10112.581312891865
0.10129974782466888,0.010647030547261238,3752.596128646694,10048.784405236895
0.1016315147280693,0.010681900195777416,3752.5961286466954,10050.230107303862
0.10196327418088913,0.010716769844293594,3752.596128646695,10050.084521053945
0.10229503363370895,0.010751639492809772,3752.596128646693,10048.34764648715
0.10229503363370895,0.010751639492809772,3746.5239104768066,9985.657298171449
0.10262679308652878,0.01078650914132595,3746.5239104768057,9987.074482222628
0.1029585599899292,0.010821378789842129,3746.5239104768057,9986.929023630752
0.10329031944274902,0.010856248438358307,3746.523910476806,9985.220922395827
0.10329031944274902,0.010856248438358307,3740.5260628286483,9923.61582106074
0.10362207889556885,0.01089111715555191,3740.5260628286483,9925.005025719312
0.10395383834838867,0.010925986804068089,3740.5260628286483,9924.859694577779
0.10428560525178909,0.010960856452584267,3740.5260628286487,9923.17982763614
0.10428560525178909,0.010960856452584267,3734.5959612433553,9862.641672158574
0.10461736470460892,0.010995726101100445,3734.595961243356,9864.00336992131
0.10494912415742874,0.011030595749616623,3734.5959612433553,9863.85830023291
