"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Skin Friction Coefficient","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Skin Friction Coefficient"
2.1169520978489893,111.34225372469866,2.465601723423017,757.6019759393234
2.1167039592202013,111.33839488392582,2.465793308465588,758.4483342530233
2.1164558205956507,111.33432021219298,2.4659848935094306,758.3522532465234
2.1162076819668627,111.32995874739939,2.46617647855092,758.494361003836
2.1159595433380747,111.32556677827225,2.466368063593272,759.1425248925896
2.115711404709287,111.32076735605638,2.466559648636725,759.6686425493239
2.115463266080124,111.3159696641466,2.4667512336792012,756.3976117757918
2.115215127451336,111.31092173710451,2.4682839140206005,757.7343728568409
2.114966988827162,111.30595958321554,2.4684754990640783,756.9283613424296
2.1147188501983747,111.30099046912035,2.4669428187216194,759.8019793128864
2.114470711569587,111.2959801873653,2.4680923289839365,759.2463212214889
2.114222572945037,111.29136832861386,2.468667084112546,759.6271116152333
2.11397443431625,111.28681316329397,2.46713440376404,757.8938432051202
2.1137262956874627,111.28262717057369,2.4679007439367138,757.6666381518213
2.1134781570592125,111.27880484896279,2.468858669155003,757.9150217279775
2.113230018434663,111.27531690771835,2.46732598880339,757.3992538016815
2.1129818798053392,111.27265279709697,2.4677091588889497,757.3769066891144
2.112733741176552,111.27012226677509,2.4690502541914765,757.2036331976766
2.1124856025520025,111.2685457338068,2.4701997644481617,758.2767271148109
2.1122374639232153,111.2673300812322,2.4703913494916607,757.6546231244479
2.111989325294429,111.26688594460023,2.4675175738448814,758.344175322755
2.1117433990159267,111.2664335238739,2.469241839230436,757.6296449978565
2.111495260564701,111.26769180951811,2.470008179405764,758.5664442441138
2.1112449094123065,111.26882095928502,2.470586481140001,760.8724046104552
2.1109967707835198,111.27110979008904,2.4694334242734195,758.6284055247356
2.110748632154734,111.27404482830454,2.469816594364228,759.4038786543449
2.1105004935259473,111.27767027721052,2.4707780652003244,760.9871869016686
2.1102523549013985,111.2821230945453,2.469625009317912,759.7790812654468
2.1100042162726127,111.28760569878808,2.470966104617439,759.2693013025469
2.1097581151043823,111.29336903959165,2.471157689661584,760.1775869114414
2.109509976635368,111.30084781024873,2.4723071999251824,764.1703897262146
2.1092598003904914,111.30894923798297,2.4725025957584834,764.1628360588071
2.109011661761706,111.31776786827245,2.4713492747061343,764.7388720672236
2.10876352313292,111.32775309648112,2.4721156148816603,765.2973835293471
2.108515384508372,111.338389565555,2.472694179749365,768.398190741542
2.1082672458795866,111.3495958487672,2.471540859752886,760.7497607815819
2.1080191072508003,111.36151784655593,2.47192402983924,762.7049070228442
2.1077716349835907,111.3740307512432,2.472881955050248,765.0894137365973
2.1075234964113463,111.38692003305268,2.471732444797681,760.9201164081998
2.1072746913686813,111.40029061702595,2.473073540089485,767.2575518924193
2.107026552739895,111.41357343428962,2.4744146353895435,773.0726769114739
2.1067784141111097,111.42744282334476,2.4746062204331754,772.9157930895547
2.1065302754823247,111.44138706500486,2.4732651251283495,766.9104314323013
2.1062821368556586,111.45583485544437,2.47422305034751,771.0851675662229
2.106033998225814,111.47024988261873,2.4747978054762205,772.0871965627385
2.1057837999359035,111.48449639589137,2.4734567101751233,769.3977670003894
2.1055356611463596,111.49885052322031,2.4740314653039657,769.7074853188997
2.105289582346875,111.51230876733979,2.4749893905176124,772.4375928954684
2.10504144371809,111.5255766512468,2.4776715811237637,781.7140063562509
2.104793305085068,111.5383773530497,2.4774799960743485,777.2559599782112
2.1045451664605204,111.55044993239584,2.473648295219941,768.6793625218069
2.1042970278338546,111.56184673024694,2.4738398802615227,769.196374788364
2.1040488892040106,111.5729769783334,2.4751809755622074,772.2978237130033
2.1037978734774967,111.58242987963757,2.477288411029607,776.4410660021548
2.1035497346277547,111.59209116824762,2.4778631661663697,779.357040581781
2.103304473325073,111.5998490660687,2.475372560606925,774.9250503442511
2.103056334696288,111.60778209126013,2.4763304858247857,777.1317408206131
2.1028081960675045,111.61467118623905,2.4765220708667823,778.3773096769144
2.10256005743872,111.62121118614685,2.4770968259905772,776.8318673057389
2.1023119188120547,111.62707914899764,2.4780547512042492,779.9474588856963
2.102063780182211,111.6325422552371,2.475564145651645,776.951313644876
2.1018156415528284,111.63762382426714,2.476138900781479,774.9278732416205
2.1015675029251044,111.64234325203248,2.4767136559085996,778.9681781949876
2.1013193643032753,111.64693278682161,2.47690524095167,778.9849314553952
2.1010712256744917,111.65145149841045,2.47824633625066,778.1355808094899
2.1008230870414706,111.6557635517053,2.475755730695327,775.3809306482148
2.100574948412687,111.66019206352766,2.47843792129511,777.7765607867341
2.100326809786022,111.66444648358761,2.4759473157379124,774.5469357463766
2.1000786711604165,111.6690394170341,2.4786295063338666,779.0941551276677
2.099830532535358,111.67367548699417,2.47959048508145,778.7089830203611
2.0995823939033973,111.6784732805967,2.4797820693027868,781.0173714613537
2.0993342552730074,111.6834118967268,2.4788210913745274,781.1071644710167
2.099086116652699,111.6886294602746,2.4793958465086905,778.0987881766891
2.098837978023916,111.69385664924725,2.479970601656799,779.4221444351183
2.098589839390896,111.69955236408852,2.480928526870808,779.9286943958886
2.098341700764231,111.70496017806296,2.4811201119098816,778.7272998139125
2.0980966587177474,111.71132977176009,2.479012676419166,780.4329191011329
2.097848520331022,111.71648225002303,2.479204261463927,777.3012493696211
2.0975972848800013,111.72276092245362,2.4801621867041272,780.4713355213681
2.0973491462596936,111.72860322584182,2.4807369418318586,780.6716247179218
2.0971010076309113,111.73464578406251,2.481311696954667,775.3794194512618
2.096852868997891,111.74048209113847,2.4803537717467017,777.6264365102426
2.0966047303691084,111.74646299132885,2.4805453567892792,777.4933911355841
2.0963565917424445,111.75223498070075,2.481506274750954,777.6061695488912
2.0961108762506684,111.75828389724876,2.4845686426900624,774.1420396683087
2.095862737815258,111.76321126747698,2.48169785898682,778.5666814408927
2.0956121758582165,111.76854015556171,2.4826527922551453,777.7714881669352
2.0953640372294338,111.77349699410004,2.482844377299307,776.2315235537292
2.095115898609127,111.7781163599897,2.4847602277285348,772.1072765054702
2.094867759980345,111.78206612437148,2.4843770576474413,773.6096588821476
2.0946196213473254,111.78583189282102,2.481886452086159,776.8238479168953
2.0943714827206623,111.78887103453452,2.4824612072125447,775.5013277254527
2.0941230412030754,111.79110301471255,2.4830359623440805,775.7790320436076
2.093874902548246,111.79280961960097,2.4849518127676204,770.9412584390454
2.093627066836436,111.79339934398207,2.4841854726048216,774.1426313373504
2.093378928216129,111.7935277556029,2.48207803712735,776.572100568146
2.0931307895873474,111.79252389969704,2.4832275473894065,774.5810409122384
2.092882650954328,111.79084039117062,2.4822696221699463,776.5387242376786
2.0926345123276655,111.78788715299403,2.4851433978129673,771.2723102992119
2.0923863737010033,111.78424086359837,2.483993887562204,774.1446467653277
2.092135206158058,111.7788997354685,2.4834235214377323,773.1543336858134
2.091887067291875,111.7731766564264,2.4853349828618936,774.0483756473232
2.09164195781466,111.76664084714763,2.483802302520141,775.2246571747269
2.0913938191858787,111.75949538687487,2.4836151053004696,774.8312818540356
2.091145680561335,111.75206904914845,2.4855265679058354,770.827941494058
2.090897541932554,111.74474071414735,2.485718152944403,769.4764533691018
2.090649403305892,111.73714861489643,2.485909737985848,772.4788823951155
2.09040126467923,111.72926820481555,2.486101323028486,770.1423640008536
2.090151046184376,111.72130138972025,2.486292908071126,769.3541005129443
2.089902907388849,111.7129922629334,2.4864844931137684,770.1095452005726
2.0896568487928877,111.7047620923486,2.4866760781579718,769.4985999528295
2.0894087101641077,111.69680374849173,2.486867663202787,770.7255331649719
2.0891605715353267,111.6887182141597,2.4870592482481544,767.7073274671737
