"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Absolute Pressure (Pa)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Absolute Pressure (Pa)"
1.117124095739687,2491.1874791206246,2.3623630351675065,12125.747175206672
1.1174218747812277,2491.3595605664236,2.362133341173914,12080.546949853308
1.1099773987938413,2489.683715777828,2.3619036471789596,12036.278118744838
1.110275177835359,2489.622258704431,2.361673654894564,11992.980425065805
1.115039642470115,2490.2086119751953,2.3531708597629275,11918.269704791019
1.1153398093424112,2490.325365482015,2.361441294952199,11925.48050133119
1.116826316706621,2491.02430492584,2.353400553759668,12088.101894210324
1.1177196538227694,2491.538774927432,2.3612115999288408,11923.882385173853
1.1096778401776504,2489.7564299880764,2.3536302477564166,11964.107170635807
1.110572956876878,2489.572097729051,2.360984274492928,11885.590320348432
1.113252968233642,2489.676267639444,2.353859941746581,11946.572589406396
1.1129551891921148,2489.616859341946,2.360754580502424,11850.309991484282
1.1147418634307003,2490.0999222533947,2.354089635735839,11863.973637143286
1.1156355340040351,2490.449284736814,2.360524647878042,11823.311844225695
1.1165285376735579,2490.867924343992,2.3543196281530694,11822.323391925183
1.1180174328643124,2491.7269114055375,2.3602947151464333,11778.295694947572
1.1201018861424241,2493.2652710159728,2.3545496204388496,11764.7740973429
1.1203996651797372,2493.513784494332,2.3556986871139154,11556.885031506336
1.1290352573342446,2498.127599747929,2.3559283811085785,11529.142485182201
1.1293330363673468,2498.1253136636924,2.3600650211505303,11722.096993832636
1.109381370301802,2489.8381359211994,2.354779314429059,11715.52613102212
1.110870735918398,2489.5341710893354,2.3554686948309733,11589.595940059939
1.1135507472751704,2489.7448151037433,2.35615807510323,11506.409368010402
1.1126574101505882,2489.567700780428,2.359835327157869,11687.74779545821
1.1144440843912868,2489.9996620800457,2.355008202115785,11669.622200006288
1.1159309260000823,2490.5791775546677,2.355237896466785,11627.19085895658
1.11623075863202,2490.7207563248485,2.3563880078330617,11488.527684067423
1.1183152119058557,2491.9223692845735,2.3596053348783514,11655.94982993835
1.1198041071051126,2493.023010581709,2.3566179404576877,11475.804648880203
1.1206974442212885,2493.7686986448825,2.3593724473462774,11625.349082616685
1.1287354889530128,2498.12900651808,2.3568476344523948,11467.689155882137
1.1296308154004513,2498.1232152294665,2.359142752084212,11614.421094777437
1.1061062712880936,2491.045326807012,2.3570754770982822,11464.129373462654
1.1064040503253614,2490.940246267602,2.3573051719020124,11464.592167747223
1.1090853713916693,2489.9286035487044,2.35753701484542,11470.155961326922
1.1111685149599189,2489.509119106028,2.3586862604730197,11547.572448668341
1.1138485263124622,2489.821938934916,2.3589159544700244,11589.874595385936
1.1123596311090624,2489.530796487894,2.3577670071332526,11479.039269065772
1.1141463053497558,2489.9066049733765,2.3584563278516155,11525.976740778426
1.1186129909473999,2492.1269747490333,2.357996701130212,11491.542834335924
1.1195063280635644,2492.7870739462815,2.3582263951241966,11507.304238684821
1.1209952232607217,2494.0265993537155,2.362592967896707,12171.956418150025
1.1284383456306626,2498.128557693972,2.3628229005238954,12219.003700339004
1.1299285944420308,2498.1218489305516,2.363052594516692,12266.904478140315
1.106701829362631,2490.8293527091064,2.363280487248988,12315.078852304167
1.1087862826394317,2490.028270573533,2.363510182019357,12364.541367132946
1.1114662940014406,2489.496235260559,2.363741974911637,12415.257642451757
1.1120618520675376,2489.5069041382726,2.363971967200903,12466.232187008534
1.1189107699847078,2492.3387477448623,2.3642016611981496,12517.864192149827
1.1192085490220172,2492.5596138981145,2.3644313551875626,12570.197910022236
1.121293002300156,2494.2898878714545,2.3646612879143576,12623.286236579204
1.128142556390406,2498.1236177935807,2.364891220541815,12677.077265104403
1.1302263734836113,2498.1212946409596,2.3651197099940533,12731.188625563764
1.133501942921988,2497.8903701574864,2.3653468398778887,12785.442757061403
1.1337997219614608,2497.8060559850255,2.3655777390093955,12841.457830378826
1.1078929455201914,2490.3609077025526,2.365810294947149,12898.466921322552
1.107595166482918,2490.478578512857,2.366040287228082,12955.428659876623
1.1069996084041382,2490.7143691658803,2.3662699812210253,13012.909551761955
1.108488503601096,2490.13413856185,2.3664996752165157,13070.977865928997
1.111764073034488,2489.4958854003057,2.3667296079475046,13129.750319947321
1.1215927214650712,2494.5548657852155,2.366959540573762,13189.032223417407
1.1230796765367805,2495.856233989568,2.367189234566745,13249.069174944194
1.12337745557834,2496.104625243396,2.3674163634735823,13308.585352323635
1.1305241525251928,2498.121390695926,2.3676460585610974,13369.661514344602
1.1278441411705908,2498.1125748667714,2.367878614965898,13432.067833266694
1.1332041638825163,2497.959991445476,2.36810860725169,13494.201576589076
1.134097501001464,2497.7027489608736,2.3683383012469217,13556.896245508955
1.1081907245617029,2490.2455584802456,2.3685679952439442,13620.125825619407
1.1072973874456464,2490.596932764322,2.3687979279725284,13684.021628121749
1.1218897912744037,2494.8205381449907,2.3690278605977313,13748.453536245568
1.1227818974952222,2495.603184522671,2.3692575545908032,13813.384012289274
1.1236752346199004,2496.344039594739,2.3694872485838867,13878.847616513556
1.1239730136614619,2496.576307744151,2.3697169425818236,13944.868957214798
1.124270792703024,2496.796067495182,2.3699469349991054,14011.58983354193
1.1263552459727977,2497.8809924437955,2.3701769272849043,14078.83402834243
1.12665302501013,2497.958271430184,2.3704066212758272,14146.579994434887
1.1308219315667751,2498.1215819808162,2.3706363152703185,14214.878013494897
1.1275463621306068,2498.0928433631584,2.3708662479943032,14283.881616898503
1.1329063848409269,2498.013358450353,2.371096180622506,14353.471718738589
1.1343955266583625,2497.5812275565845,2.3713258746200636,14423.525538276432
1.1221856306541569,2495.081477113839,2.3715555686121355,14494.206461754764
1.1224841184536647,2495.344896302358,2.371785262605098,14565.45088686451
1.1245685717361116,2497.0044499025025,2.3720152550188094,14637.462999184489
1.1260574669354668,2497.7841305447746,2.37224524730572,14710.009942361017
1.1269508040517007,2498.0183252668976,2.37247494129893,14783.077586256817
1.127248583091153,2498.062075068449,2.3727046352947183,14856.749104395449
1.1311197106083581,2498.121270354161,2.3729345680251033,14931.14835409605
1.1326086058035751,2498.055225443768,2.373164500652466,15006.106183515703
1.134690515317488,2497.440695093273,2.3733941946457153,15081.570324686929
1.1248663507692018,2497.19714189664,2.373623888641171,15157.681622952616
1.1254619088523323,2497.5297058461088,2.3738535826361553,15234.363241204244
1.1257596878938991,2497.667047846375,2.374083575046296,15311.771996041378
1.1314174896457045,2498.1195190682306,2.374313567331718,15389.88832853732
1.1323108267662252,2498.0837680262316,2.3745432613272124,15468.003530095584
1.1349880482682413,2497.2791541682477,2.3747750594683037,15548.40992581998
1.1251641298107666,2497.37274165798,2.375004991315585,15627.89180402861
1.1317152686830525,2498.113819914853,2.375232820674409,15707.340472068132
1.1320130477246384,2498.1040127279366,2.3754625146677433,15788.420592744646
1.1352886171567187,2497.0917474189782,2.375692208665485,15869.768292938003
1.1355863961983153,2496.8840544142413,2.3759219026616267,15951.85684398766
1.1358841752399127,2496.6510221805547,2.3761518950780993,16034.498433302999
1.1361819542815113,2496.393710611337,2.376381887367281,16118.158463140886
1.136479733323111,2496.111091946279,2.3766115813584627,16201.26140354291
1.136777512364711,2495.8040896177067,2.376844067343704,16287.718360045232
1.1370752913978368,2495.473432771782,2.377073998905052,16372.34953166113
1.137373070430965,2495.1209974845074,2.3773011407059146,16456.733663255724
1.1376708494725678,2494.748069741049,2.377530834703729,16543.34315935329
1.1379686285141715,2494.358051779707,2.377760528696057,16629.926245454164
1.1382664075557762,2493.9552558802416,2.377990222687445,16717.3983707575
1.138564186597382,2493.544568041851,2.3782202151003546,16805.2909807757
1.1388619656347505,2493.1314646021756,2.3784502073904075,16894.228122621535
1.1391597446721209,2492.721764881531,2.378679901383872,16982.420113755586
1.1394575237137292,2492.3216183927916,2.378911757418723,17073.750638300036
