"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Wall Y+","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Wall Y+"
2.1169520978489893,0.043341492985634625,2.465601723423017,0.38498783571687634
2.1167039592202013,0.043339323265909536,2.465793308465588,0.38521368794288874
2.1164558205956507,0.04333711311216643,2.4659848935094306,0.38512543959743833
2.1162076819668627,0.04333484620703447,2.46617647855092,0.38513311164064973
2.1159595433380747,0.043332566140426174,2.466368063593272,0.3852696737768727
2.115711404709287,0.04333020080769871,2.466559648636725,0.38539738150901437
2.115463266080124,0.04332782129559983,2.4667512336792012,0.38458551167570115
2.115215127451336,0.0433253803473903,2.4682839140206005,0.38509215476320674
2.114966988827162,0.04332293454758612,2.4684754990640783,0.3848938244959476
2.1147188501983747,0.0433204732402136,2.4669428187216194,0.38533436928994497
2.114470711569587,0.0433179787921703,2.4680923289839365,0.38540822061800817
2.114222572945037,0.04331554693679931,2.468667084112546,0.385662934739705
2.11397443431625,0.043313101903741505,2.46713440376404,0.3849491491382963
2.1137262956874627,0.04331071942325689,2.4679007439367138,0.3849223626081524
2.1134781570592125,0.04330838339952682,2.468858669155003,0.38533929820544277
2.113230018434663,0.04330611315505687,2.46732598880339,0.38478412789175626
2.1129818798053392,0.043303980113653134,2.4677091588889497,0.384849260968848
2.112733741176552,0.04330189128437951,2.4690502541914765,0.38518064960732334
2.1124856025520025,0.04329996927257369,2.4701997644481617,0.38596836245972077
2.1122374639232153,0.04329814983157846,2.4703913494916607,0.3858813463077299
2.111989325294429,0.043296472311468624,2.4675175738448814,0.3850598759440255
2.1117433990159267,0.043294852271357064,2.469241839230436,0.38537724981653854
2.111495260564701,0.04329354414297686,2.470008179405764,0.3859658872049776
2.1112449094123065,0.04329225159323039,2.470586481140001,0.38675656079992127
2.1109967707835198,0.043291218566486475,2.4694334242734195,0.38570363380940365
2.110748632154734,0.04329037166260355,2.469816594364228,0.3861002887383134
2.1105004935259473,0.04328968937534221,2.4707780652003244,0.38692413702930845
2.1102523549013985,0.04328924160161968,2.469625009317912,0.3860957175101009
2.1100042162726127,0.043289033715824154,2.470966104617439,0.38652733230606373
2.1097581151043823,0.04328898299646183,2.471157689661584,0.38678530204725653
2.109509976635368,0.0432893033856542,2.4723071999251824,0.38804174526987045
2.1092598003904914,0.0432898400160648,2.4725025957584834,0.3879787482464437
2.109011661761706,0.04329060862394312,2.4713492747061343,0.388026896042788
2.10876352313292,0.043291708529416724,2.4721156148816603,0.3882851367108242
2.108515384508372,0.04329303965591523,2.472694179749365,0.38903064134694987
2.1082672458795866,0.043294596573807284,2.471540859752886,0.387122925924901
2.1080191072508003,0.04329640766320683,2.47192402983924,0.3876163888249592
2.1077716349835907,0.04329845209370767,2.472881955050248,0.3882925359002999
2.1075234964113463,0.04330069746598202,2.471732444797681,0.38710032120271726
2.1072746913686813,0.0433031576061886,2.473073540089485,0.38858729244047424
2.107026552739895,0.04330572287253031,2.4744146353895435,0.38934966246472574
2.1067784141111097,0.04330853645199541,2.4746062204331754,0.38919838503758913
2.1065302754823247,0.0433114832690656,2.4732651251283495,0.3884903031581483
2.1062821368556586,0.04331465338795386,2.47422305034751,0.38901612732406593
2.106033998225814,0.0433179472465851,2.4747978054762205,0.3887925379794158
2.1057837999359035,0.043321338378523117,2.4734567101751233,0.3890662190288149
2.1055356611463596,0.04332486261251614,2.4740314653039657,0.388723537161621
2.105289582346875,0.04332831868921419,2.4749893905176124,0.3886889280081179
2.10504144371809,0.04333185175704579,2.4776715811237637,0.387531087517988
2.104793305085068,0.04333539244590109,2.4774799960743485,0.38671082810245266
2.1045451664605204,0.043338881374576296,2.473648295219941,0.3889639688113682
2.1042970278338546,0.043342318776288094,2.4738398802615227,0.38868629767719987
2.1040488892040106,0.04334576741722992,2.4751809755622074,0.3884685774997965
2.1037978734774967,0.04334899096873261,2.477288411029607,0.3867979378485923
2.1035497346277547,0.04335226090372194,2.4778631661663697,0.38673556872329434
2.103304473325073,0.04335518065099084,2.475372560606925,0.3888887976771825
2.103056334696288,0.04335817830095431,2.4763304858247857,0.3883022713441335
2.1028081960675045,0.04336098674586799,2.4765220708667823,0.3883788814642311
2.10256005743872,0.043363730271827335,2.4770968259905772,0.3872311425152798
2.1023119188120547,0.04336634065433468,2.4780547512042492,0.3864976760837972
2.102063780182211,0.043368861370274826,2.475564145651645,0.3892264418268315
2.1018156415528284,0.04337129172890462,2.476138900781479,0.38800185331927545
2.1015675029251044,0.04337363012340807,2.4767136559085996,0.3882665929799448
2.1013193643032753,0.0433759168215894,2.47690524095167,0.3880223016794633
