x (mm),P (Pa)
626.342,15385.6
628.624,15385.6
630.904,15385.3
633.18,15385
635.454,15384.5
637.725,15384.1
639.993,15383.7
642.258,15383.5
644.521,15383.5
646.781,15383.6
649.039,15383.7
651.293,15383.8
653.545,15383.9
655.794,15383.7
658.041,15383.5
660.284,15383.1
662.525,15382.7
664.764,15382.3
666.999,15382
669.232,15381.8
671.463,15381.8
673.69,15381.9
673.69,15381.9
675.915,15382.1
678.137,15382.3
680.357,15382.4
682.574,15382.4
684.788,15382.2
687,15381.8
689.208,15381.4
691.415,15381
693.618,15380.5
695.819,15380.2
698.017,15380
700.213,15380
702.406,15380.1
704.596,15380.4
706.784,15380.6
708.969,15380.8
711.151,15380.8
713.331,15380.7
715.508,15380.5
717.683,15380.1
719.855,15379.6
722.024,15379.2
724.191,15378.7
726.355,15378.4
728.516,15378.2
730.675,15378.2
732.832,15378.4
734.985,15378.6
737.136,15379
739.285,15379.2
741.431,15379.3
743.574,15379.3
745.715,15379.2
747.853,15378.8
749.988,15378.4
752.121,15377.9
754.252,15377.4
756.38,15376.9
758.505,15376.6
760.628,15376.4
762.748,15376.3
764.866,15376.5
766.981,15376.8
769.093,15377.2
771.203,15377.5
773.311,15377.7
775.416,15377.9
777.518,15377.8
779.618,15377.6
781.715,15377.3
783.81,15376.9
785.902,15376.3
787.992,15375.8
790.079,15375.2
792.164,15374.8
794.246,15374.5
796.326,15374.4
798.403,15374.4
800.478,15374.7
802.55,15375
804.62,15375.4
806.687,15375.8
808.752,15376
810.814,15376.2
812.874,15376.2
814.931,15376.1
816.986,15375.9
819.038,15375.5
821.088,15375
823.135,15374.5
825.18,15373.9
827.222,15373.4
829.262,15372.9
831.3,15372.6
833.335,15372.5
835.368,15372.6
837.398,15372.8
839.426,15373.1
841.451,15373.4
843.474,15373.8
845.494,15374.1
847.512,15374.4
849.528,15374.6
851.541,15374.6
853.551,15374.6
855.56,15374.4
857.566,15374
859.569,15373.6
861.57,15373
863.57,15372.4
865.56,15371.9
867.56,15371.4
869.55,15371
871.54,15370.8
873.53,15370.7
875.51,15370.7
877.49,15370.8
879.47,15371.1
881.45,15371.4
883.42,15371.7
885.4,15372
887.36,15372.4
889.33,15372.7
891.3,15372.9
893.26,15373
895.22,15373
897.18,15372.8
899.13,15372.5
901.09,15372.1
903.04,15371.6
904.99,15371.1
906.93,15370.5
908.88,15370
910.82,15369.6
912.76,15369.3
914.7,15369
916.63,15368.8
918.56,15368.7
920.49,15368.7
922.42,15368.8
924.35,15369
926.27,15369.3
928.19,15369.7
930.11,15370.1
932.02,15370.5
933.94,15370.8
935.85,15371.1
937.76,15371.3
939.67,15371.4
941.57,15371.3
943.47,15371.2
945.37,15370.9
947.27,15370.5
949.16,15370.1
951.06,15369.6
952.95,15369.1
954.84,15368.6
956.72,15368.1
958.61,15367.6
960.49,15367.2
962.37,15366.8
964.25,15366.5
966.12,15366.3
967.99,15366.3
969.86,15366.4
971.73,15366.6
973.6,15366.9
975.46,15367.3
977.32,15367.8
979.18,15368.3
981.04,15368.7
982.89,15369.2
984.75,15369.5
986.6,15369.8
988.45,15369.9
990.29,15370
992.13,15370
993.98,15369.9
995.81,15369.6
997.65,15369.3
999.49,15368.9
1001.32,15368.3
1003.15,15367.7
1004.98,15367
1006.8,15366.3
1008.63,15365.6
1010.45,15365
1012.27,15364.4
1014.08,15363.9
1015.9,15363.6
1017.71,15363.4
1019.52,15363.4
1021.33,15363.6
1023.14,15363.9
1024.94,15364.3
1026.74,15364.8
1028.54,15365.3
1030.34,15365.9
1032.14,15366.6
1033.93,15367.2
1035.72,15367.7
1037.51,15368.3
1039.3,15368.7
1041.08,15369.1
1042.86,15369.4
1044.64,15369.5
1046.42,15369.4
1048.2,15369.2
1049.97,15368.8
1051.74,15368.3
1053.51,15367.6
1055.28,15366.8
1057.04,15365.9
1058.81,15365
1060.57,15364
1062.33,15363.1
1064.08,15362.3
1064.08,15362.3
1065.84,15361.6
1067.59,15361
1069.34,15360.5
1071.09,15360.2
1072.84,15360.1
1074.58,15360.2
1076.32,15360.4
1078.06,15360.8
1079.8,15361.3
1081.54,15361.9
1083.27,15362.6
1085,15363.4
1086.73,15364.3
1088.46,15365.2
1090.18,15366.1
1091.91,15366.9
1093.63,15367.7
1095.35,15368.4
1097.06,15368.9
1098.78,15369.3
1100.49,15369.5
1102.2,15369.4
1103.91,15369.2
1105.62,15368.7
1107.32,15368.1
1109.03,15367.3
1110.73,15366.4
1112.43,15365.3
1114.12,15364.2
1115.82,15363.1
1117.51,15361.9
1119.2,15360.8
1120.89,15359.8
1122.57,15358.8
1124.26,15358
1125.94,15357.4
1127.62,15356.9
1129.3,15356.5
1130.97,15356.4
1132.65,15356.4
1134.32,15356.6
1135.99,15357
1137.66,15357.6
1139.33,15358.3
1140.99,15359.2
1142.65,15360.2
1144.31,15361.3
1145.97,15362.5
1147.63,15363.7
1149.28,15364.9
1150.93,15366
1152.58,15367
1154.23,15367.9
1155.88,15368.6
1157.52,15369.2
1159.16,15369.5
1160.8,15369.6
1162.44,15369.5
1164.08,15369.3
1165.71,15368.8
1167.34,15368.1
1168.97,15367.2
1170.6,15366.2
1172.23,15365.1
1173.85,15363.9
1175.48,15362.6
1177.1,15361.3
1178.71,15360
1180.33,15358.7
1181.95,15357.4
1183.56,15356.3
1185.17,15355.3
1186.78,15354.3
1188.38,15353.6
1189.99,15353
1191.59,15352.5
1193.19,15352.3
1194.79,15352.3
1196.39,15352.5
1197.99,15352.9
1199.58,15353.5
1201.17,15354.3
1202.76,15355.3
1204.35,15356.4
1205.93,15357.6
1207.52,15358.9
1209.1,15360.3
1210.68,15361.6
1212.26,15363
1213.83,15364.3
1215.41,15365.5
1216.98,15366.5
1218.55,15367.5
1220.12,15368.3
1221.69,15368.9
1223.25,15369.4
1224.81,15369.6
1226.38,15369.7
1227.93,15369.5
1229.49,15369.2
1231.05,15368.6
1232.6,15367.9
1234.15,15367.1
1235.7,15366.1
1237.25,15364.9
1238.8,15363.7
1240.34,15362.4
1241.88,15361
1243.42,15359.6
1244.96,15358.1
1246.5,15356.7
1248.03,15355.3
1249.57,15354
1251.1,15352.8
1252.63,15351.6
1254.16,15350.6
1255.68,15349.8
1257.21,15349.2
1258.73,15348.7
1260.25,15348.5
1261.77,15348.4
1263.28,15348.6
1264.8,15348.9
1266.31,15349.5
1267.82,15350.2
1269.33,15351
1270.84,15352
1272.34,15353.1
1273.85,15354.3
1275.35,15355.6
1276.85,15357
1278.35,15358.4
1279.85,15359.8
1281.34,15361.1
1282.83,15362.5
1284.32,15363.7
1285.81,15364.9
1287.3,15366
1288.79,15366.9
1290.27,15367.8
1291.75,15368.4
1293.23,15368.9
1294.71,15369.3
1296.19,15369.5
1297.66,15369.5
1299.14,15369.4
1300.61,15369
1302.08,15368.5
1303.55,15367.9
1305.01,15367.1
1306.48,15366.1
1307.94,15365
1309.4,15363.8
1310.86,15362.5
1312.32,15361.1
1313.77,15359.7
1315.23,15358.2
1316.68,15356.7
1318.13,15355.3
1319.58,15353.8
1321.03,15352.5
1322.47,15351.2
1323.92,15350
1325.36,15348.9
1326.8,15347.9
1328.24,15347.1
1329.67,15346.4
1331.11,15345.8
1332.54,15345.4
1333.97,15345.2
1335.4,15345.1
1336.83,15345.1
1338.25,15345.3
1339.68,15345.7
1341.1,15346.2
1342.52,15346.9
1343.94,15347.7
1345.36,15348.6
1346.78,15349.6
1348.19,15350.7
1349.6,15351.9
1351.01,15353.2
1352.42,15354.5
1353.83,15355.8
1355.24,15357.2
1356.64,15358.5
1358.04,15359.8
1359.44,15361.1
1360.84,15362.4
1362.24,15363.6
1363.63,15364.7
1365.03,15365.7
1366.42,15366.6
1367.81,15367.4
1369.2,15368
1370.59,15368.6
1371.97,15368.9
1373.36,15369.2
1374.74,15369.2
1376.12,15369.2
1377.5,15368.9
1378.88,15368.5
1380.25,15368
1381.62,15367.4
1383,15366.6
1384.37,15365.7
1385.74,15364.7
1387.1,15363.6
1387.1,15363.6
1388.47,15362.5
1389.83,15361.2
1391.2,15360
1392.56,15358.7
1393.92,15357.4
1395.27,15356
1396.63,15354.7
1397.98,15353.4
1399.34,15352
1400.69,15350.8
1402.04,15349.5
1403.38,15348.3
1404.73,15347.2
1406.07,15346.1
1407.42,15345.2
1408.76,15344.3
1410.1,15343.5
1411.43,15342.9
1412.77,15342.3
1414.11,15341.9
1415.44,15341.6
1416.77,15341.5
1418.1,15341.5
1419.43,15341.6
1420.76,15341.8
1422.08,15342.2
1423.4,15342.6
1424.73,15343.2
1426.05,15344
1427.37,15344.8
1428.68,15345.7
1430,15346.7
1431.31,15347.8
1432.62,15348.9
1433.93,15350.1
1435.24,15351.4
1436.55,15352.7
1437.86,15354
1439.16,15355.3
1440.47,15356.6
1441.77,15357.9
1443.07,15359.2
1444.36,15360.4
1445.66,15361.6
1446.96,15362.7
1448.25,15363.7
1449.54,15364.6
1450.83,15365.5
1452.12,15366.3
1453.41,15366.9
1454.69,15367.5
1455.98,15367.9
1457.26,15368.3
1458.54,15368.5
1459.82,15368.7
1461.1,15368.7
1462.38,15368.6
1463.65,15368.4
1464.92,15368.1
1466.2,15367.7
1467.47,15367.3
1468.74,15366.7
1470,15366
1471.27,15365.3
1472.53,15364.4
1473.8,15363.5
1475.06,15362.5
1476.32,15361.4
1477.58,15360.3
1478.83,15359.1
1480.09,15357.8
1481.34,15356.5
1482.59,15355.2
1483.84,15353.9
1485.09,15352.5
1486.34,15351.2
1487.59,15349.9
1488.83,15348.6
1490.07,15347.3
1491.32,15346.1
1492.56,15345
1493.79,15343.9
1495.03,15342.8
1496.27,15341.8
1497.5,15340.9
1498.73,15340.1
1499.96,15339.4
1501.19,15338.8
1502.42,15338.2
1503.65,15337.8
1504.87,15337.5
1506.1,15337.3
1507.32,15337.2
1508.54,15337.2
1509.76,15337.3
1510.98,15337.5
1512.2,15337.8
1513.41,15338.2
1514.62,15338.7
1515.84,15339.4
1517.05,15340
1518.26,15340.8
1519.46,15341.7
1520.67,15342.6
1521.87,15343.6
1523.08,15344.6
1524.28,15345.7
1525.48,15346.9
1526.68,15348
1527.88,15349.2
1529.07,15350.4
1530.27,15351.7
1531.46,15352.9
1532.65,15354.1
1533.84,15355.4
1535.03,15356.6
1536.22,15357.8
1537.4,15358.9
1538.59,15360
1539.77,15361.1
1540.95,15362.1
1542.13,15363.1
1543.31,15364.1
1544.49,15365
1545.67,15365.8
1546.84,15366.6
1548.01,15367.3
1549.19,15367.9
1550.36,15368.4
1551.53,15368.9
1552.69,15369.2
1553.86,15369.5
1555.02,15369.6
1556.19,15369.7
1557.35,15369.7
1558.51,15369.5
1559.67,15369.3
1560.83,15368.9
1561.98,15368.5
1563.14,15368
1564.29,15367.4
1565.44,15366.7
1566.6,15365.9
1567.74,15365
1568.89,15364.1
1570.04,15363.1
1571.18,15362.1
1572.33,15361
1573.47,15359.8
1574.61,15358.7
1575.75,15357.4
1576.89,15356.2
1578.03,15354.9
1579.16,15353.6
1580.3,15352.3
1581.43,15351
1582.56,15349.7
1583.69,15348.4
1584.82,15347.2
1585.95,15345.9
1587.07,15344.7
1588.2,15343.5
1589.32,15342.3
1590.45,15341.2
1591.57,15340.1
1592.69,15339.1
1593.8,15338.1
1594.92,15337.2
1596.04,15336.4
1597.15,15335.6
1598.26,15334.9
1599.37,15334.3
1600.48,15333.7
1601.59,15333.3
1602.7,15332.9
1603.8,15332.6
1604.91,15332.3
1606.01,15332.2
1607.11,15332.1
1608.22,15332.1
1609.31,15332.2
1610.41,15332.4
1611.51,15332.7
1612.6,15333
1613.7,15333.4
1614.79,15333.9
1615.88,15334.5
1616.97,15335.1
1618.06,15335.8
1619.15,15336.5
1620.24,15337.4
1621.32,15338.2
1622.4,15339.2
1623.49,15340.1
1624.57,15341.2
1625.65,15342.2
1626.72,15343.3
1627.8,15344.5
1628.88,15345.7
1629.95,15346.9
1631.02,15348.1
1632.1,15349.4
1633.17,15350.7
1634.24,15352
1635.3,15353.2
1636.37,15354.5
1637.44,15355.8
1638.5,15357
1639.56,15358.3
1640.62,15359.4
1641.69,15360.6
1642.74,15361.7
1643.8,15362.8
1644.86,15363.8
1645.91,15364.7
1646.97,15365.6
1648.02,15366.4
1649.07,15367.2
1650.12,15367.9
1651.17,15368.5
1652.22,15369.1
1653.26,15369.6
1654.31,15370
1655.35,15370.3
1656.4,15370.6
1657.44,15370.8
1658.48,15370.9
1659.52,15370.9
1660.55,15370.9
1661.59,15370.8
1662.62,15370.6
1663.66,15370.3
1664.69,15370
1665.72,15369.6
1666.75,15369.2
1667.78,15368.6
1668.81,15368
1669.83,15367.4
1670.86,15366.7
1671.88,15365.9
1672.91,15365.1
1673.93,15364.2
1674.95,15363.3
1675.97,15362.3
1676.98,15361.3
1678,15360.3
1679.02,15359.2
1680.03,15358.1
1681.04,15357
1682.05,15355.8
1683.07,15354.7
1684.07,15353.5
1685.08,15352.3
1686.09,15351.1
1686.09,15351.1
1687.09,15349.9
1688.1,15348.6
1689.1,15347.4
1690.1,15346.2
1691.1,15345
1692.1,15343.9
1693.1,15342.7
1694.1,15341.6
1695.1,15340.4
1696.09,15339.3
1697.08,15338.3
1698.08,15337.2
1699.07,15336.2
1700.06,15335.3
1701.05,15334.4
1702.03,15333.5
1703.02,15332.6
1704,15331.9
1704.99,15331.1
1705.97,15330.4
1706.95,15329.8
1707.93,15329.2
1708.91,15328.7
1709.89,15328.2
1710.87,15327.8
1711.84,15327.4
1712.82,15327.1
1713.79,15326.9
1714.76,15326.8
1715.73,15326.7
1716.7,15326.6
1717.67,15326.6
1718.64,15326.7
1719.61,15326.9
1720.57,15327.1
1721.53,15327.4
1722.5,15327.8
1723.46,15328.2
1724.42,15328.7
1725.38,15329.2
1726.34,15329.8
1727.29,15330.5
1728.25,15331.2
1729.2,15332
1730.16,15332.8
1731.11,15333.6
1732.06,15334.5
1733.01,15335.5
1733.96,15336.4
1734.91,15337.4
1735.86,15338.4
1736.8,15339.5
1737.75,15340.6
1738.69,15341.7
1739.63,15342.8
1740.57,15343.9
1741.51,15345
1742.45,15346.1
1743.39,15347.3
1744.33,15348.4
1745.26,15349.5
1746.19,15350.7
1747.13,15351.8
1748.06,15352.9
1748.99,15354
1749.92,15355.1
1750.85,15356.2
1751.78,15357.2
1752.7,15358.2
1753.63,15359.2
1754.55,15360.2
1755.48,15361.1
1756.4,15362
1757.32,15362.9
1758.24,15363.7
1759.16,15364.5
1760.07,15365.3
1760.99,15366
1761.91,15366.7
1762.82,15367.3
1763.73,15367.9
1764.65,15368.4
1765.56,15368.9
1766.47,15369.3
1767.37,15369.7
1768.28,15370.1
1769.19,15370.4
1770.09,15370.6
1771,15370.8
1771.9,15370.9
1772.8,15371
1773.7,15371.1
1774.6,15371.1
1775.5,15371
1776.4,15370.9
1777.3,15370.7
1778.19,15370.5
1779.09,15370.3
1779.98,15370
1780.87,15369.6
1781.77,15369.2
1782.66,15368.8
1783.55,15368.3
1784.43,15367.8
1785.32,15367.2
1786.21,15366.6
1787.09,15366
1787.98,15365.3
1788.86,15364.6
1789.74,15363.9
1790.62,15363.1
1791.5,15362.3
1792.38,15361.5
1793.26,15360.6
1794.13,15359.8
1795.01,15358.9
1795.88,15357.9
1796.76,15357
1797.63,15356
1798.5,15355.1
1799.37,15354.1
1800.24,15353.1
1801.11,15352.1
1801.97,15351.1
1802.84,15350
1803.7,15349
1804.57,15348
1805.43,15346.9
1806.29,15345.9
1807.15,15344.9
1808.01,15343.9
1808.87,15342.9
1809.73,15341.9
1810.59,15340.9
1811.44,15339.9
1812.3,15338.9
1813.15,15337.9
1814,15337
1814.85,15336.1
1815.7,15335.2
1816.55,15334.3
1817.4,15333.5
1818.25,15332.7
1819.1,15331.9
1819.94,15331.1
1820.78,15330.4
1821.63,15329.7
1822.47,15329.1
1823.31,15328.5
1824.15,15327.9
1824.99,15327.3
1825.83,15326.8
1826.67,15326.3
1827.5,15325.9
1828.34,15325.5
1829.17,15325.1
1830.01,15324.8
1830.84,15324.5
1831.67,15324.2
1832.5,15324
1833.33,15323.8
1834.16,15323.6
1834.98,15323.5
1835.81,15323.5
1836.63,15323.4
1837.46,15323.4
1838.28,15323.4
1839.1,15323.5
1839.93,15323.6
1840.75,15323.8
1841.56,15324
1842.38,15324.2
1843.2,15324.4
1844.02,15324.7
1844.83,15325
1845.65,15325.4
1846.46,15325.8
1847.27,15326.2
1848.08,15326.7
1848.89,15327.2
1849.7,15327.7
1850.51,15328.2
1851.32,15328.8
1852.13,15329.4
1852.93,15330
1853.74,15330.6
1854.54,15331.3
1855.34,15332
1856.14,15332.7
1856.94,15333.4
1857.74,15334.2
1858.54,15335
1859.34,15335.7
1860.14,15336.5
1860.93,15337.4
1861.73,15338.2
1862.52,15339
1863.31,15339.9
1864.11,15340.7
1864.9,15341.6
1865.69,15342.4
1866.48,15343.3
1867.27,15344.2
1868.05,15345.1
1868.84,15345.9
1869.62,15346.8
1870.41,15347.7
1871.19,15348.6
1871.98,15349.4
1872.76,15350.3
1873.54,15351.2
1874.32,15352
1875.1,15352.8
1875.87,15353.7
1876.65,15354.5
1877.43,15355.3
1878.2,15356.1
1878.98,15356.8
1879.75,15357.6
1880.52,15358.3
1881.29,15359.1
1882.06,15359.8
1882.83,15360.4
1883.6,15361.1
1884.37,15361.8
1885.14,15362.4
1885.9,15363
1886.67,15363.5
1887.43,15364.1
1888.19,15364.6
1888.96,15365.1
1889.72,15365.6
1890.48,15366
1891.24,15366.5
1891.99,15366.9
1892.75,15367.2
1893.51,15367.6
1894.26,15367.9
1895.02,15368.2
1895.77,15368.4
1896.53,15368.6
1897.28,15368.8
1898.03,15369
1898.78,15369.2
1899.53,15369.3
1900.28,15369.4
1901.02,15369.4
1901.77,15369.4
1902.52,15369.4
1903.26,15369.4
1904.01,15369.4
1904.75,15369.3
1905.49,15369.2
1906.23,15369
1906.97,15368.9
1907.71,15368.7
1908.45,15368.5
1909.19,15368.2
1909.92,15367.9
1910.66,15367.6
1911.4,15367.3
1912.13,15367
1912.86,15366.6
1913.6,15366.2
1914.33,15365.8
1915.06,15365.4
1915.79,15364.9
1916.52,15364.5
1917.24,15364
1917.97,15363.5
1918.7,15362.9
1919.42,15362.4
1920.15,15361.8
1920.87,15361.3
1921.59,15360.7
1922.32,15360.1
1923.04,15359.5
1923.76,15358.9
1924.48,15358.2
1925.19,15357.6
1925.91,15357
1925.91,15357
1926.63,15356.3
1927.34,15355.6
1928.06,15355
1928.77,15354.3
1929.49,15353.6
1930.2,15352.9
1930.91,15352.2
1931.62,15351.5
1932.33,15350.8
1933.04,15350.1
1933.75,15349.4
1934.46,15348.7
1935.16,15347.9
1935.87,15347.2
1936.57,15346.5
1937.28,15345.8
1937.98,15345
1938.68,15344.3
1939.38,15343.6
1940.08,15342.9
1940.78,15342.1
1941.48,15341.4
1942.18,15340.7
1942.88,15340
1943.57,15339.3
1944.27,15338.6
1944.96,15337.9
1945.66,15337.2
1946.35,15336.6
1947.04,15335.9
1947.73,15335.2
1948.42,15334.6
1949.11,15334
1949.8,15333.3
1950.49,15332.7
1951.18,15332.1
1951.86,15331.5
1952.55,15330.9
1953.23,15330.4
1953.91,15329.8
1954.6,15329.3
1955.28,15328.8
1955.96,15328.3
1956.64,15327.8
1957.32,15327.3
1958,15326.8
1958.68,15326.4
1959.36,15326
1960.03,15325.5
1960.71,15325.2
1961.38,15324.8
1962.06,15324.4
1962.73,15324.1
1963.4,15323.7
1964.07,15323.4
1964.74,15323.2
1965.41,15322.9
1966.08,15322.6
1966.75,15322.4
1967.42,15322.2
1968.08,15322
1968.75,15321.8
1969.42,15321.6
1970.08,15321.5
1970.74,15321.4
1971.41,15321.3
1972.07,15321.2
1972.73,15321.1
1973.39,15321.1
1974.05,15321
1974.71,15321
1975.37,15321.1
1976.02,15321.1
1976.68,15321.1
1977.33,15321.2
1977.99,15321.3
1978.64,15321.4
1979.3,15321.5
1979.95,15321.7
1980.6,15321.8
1981.25,15322
1981.9,15322.2
1982.55,15322.4
1983.2,15322.7
1983.85,15322.9
1984.49,15323.2
1985.14,15323.5
1985.78,15323.8
1986.43,15324.1
1987.07,15324.4
1987.72,15324.7
1988.36,15325.1
1989,15325.5
1989.64,15325.8
1990.28,15326.2
1990.92,15326.6
1991.56,15327.1
1992.2,15327.5
1992.83,15327.9
1993.47,15328.4
1994.1,15328.9
1994.74,15329.3
1995.37,15329.8
1996,15330.3
1996.64,15330.8
1997.27,15331.3
1997.9,15331.9
1998.53,15332.4
1999.16,15332.9
1999.79,15333.5
2000.41,15334
2001.04,15334.6
2001.67,15335.2
2002.29,15335.7
2002.92,15336.3
2003.54,15336.9
2004.16,15337.5
2004.79,15338.1
2005.41,15338.7
2006.03,15339.3
2006.65,15339.9
2007.27,15340.5
2007.89,15341.1
2008.51,15341.7
2009.12,15342.3
2009.74,15342.9
2010.35,15343.5
2010.97,15344.1
2011.58,15344.7
2012.2,15345.3
2012.81,15345.9
2013.42,15346.5
2014.03,15347.1
2014.64,15347.7
2015.25,15348.3
2015.86,15348.9
2016.47,15349.5
2017.08,15350
2017.69,15350.6
2018.29,15351.2
2018.9,15351.7
2019.5,15352.3
2020.11,15352.8
2020.71,15353.4
2021.31,15353.9
2021.91,15354.5
2022.51,15355
2023.11,15355.5
2023.71,15356
2024.31,15356.5
2024.91,15357
2025.51,15357.5
2026.11,15357.9
2026.7,15358.4
2027.3,15358.8
2027.89,15359.3
2028.48,15359.7
2029.08,15360.1
2029.67,15360.5
2030.26,15360.9
2030.85,15361.3
2031.44,15361.7
2032.03,15362.1
2032.62,15362.4
2033.21,15362.8
2033.8,15363.1
2034.38,15363.4
2034.97,15363.7
2035.55,15364
2036.14,15364.3
2036.72,15364.6
2037.31,15364.9
2037.89,15365.1
2038.47,15365.4
2039.05,15365.6
2039.63,15365.8
2040.21,15366
2040.79,15366.3
2041.37,15366.4
2041.95,15366.6
2042.52,15366.8
2043.1,15367
2043.68,15367.1
2044.25,15367.2
2044.82,15367.4
2045.4,15367.5
2045.97,15367.6
2046.54,15367.7
2047.11,15367.7
2047.68,15367.8
2048.25,15367.8
2048.82,15367.9
2049.39,15367.9
2049.96,15367.9
2050.53,15367.9
2051.09,15367.9
2051.66,15367.9
2052.23,15367.8
2052.79,15367.8
2053.35,15367.7
2053.92,15367.6
2054.48,15367.5
2055.04,15367.4
2055.6,15367.3
2056.16,15367.1
2056.72,15367
2057.28,15366.8
2057.84,15366.6
2058.4,15366.4
2058.96,15366.2
2059.51,15366
2060.07,15365.8
2060.62,15365.6
2061.18,15365.3
2061.73,15365.1
2062.28,15364.8
2062.84,15364.5
2063.39,15364.2
2063.94,15363.9
2064.49,15363.6
2065.04,15363.3
2065.59,15363
2066.14,15362.6
2066.68,15362.3
2067.23,15361.9
2067.78,15361.6
2068.32,15361.2
2068.87,15360.8
2069.41,15360.4
2069.96,15360
2070.5,15359.6
2071.04,15359.2
2071.58,15358.8
2072.13,15358.4
2072.67,15358
2073.21,15357.5
2073.75,15357.1
2074.28,15356.6
2074.82,15356.2
2075.36,15355.7
2075.9,15355.3
2076.43,15354.8
2076.97,15354.3
2077.5,15353.8
2078.04,15353.4
2078.57,15352.9
2079.1,15352.4
2079.63,15351.9
2080.17,15351.4
2080.7,15350.9
2081.23,15350.4
2081.76,15349.9
2082.29,15349.4
2082.81,15348.9
2083.34,15348.4
2083.87,15347.9
2084.39,15347.3
2084.92,15346.8
2085.45,15346.3
2085.97,15345.8
2086.49,15345.3
2086.49,15345.3
2087.02,15344.8
2087.54,15344.3
