x (mm),P (Pa)
0,11438.8
2.50000000000128,15058.4
4.99999999999901,15636.5
7.50000000000028,15594.2
10.0000000000016,15596.3
12.4999999999993,15590.2
14.9000000000008,15583.9
17.3999999999985,15579.5
19.8999999999998,15568.9
22.4000000000011,15556.2
24.8999999999988,15548.6
27.4000000000001,15546.9
29.9000000000014,15546.4
32.3999999999991,15546
34.9000000000004,15548.3
37.2999999999983,15551.6
39.7999999999996,15552.3
42.3000000000009,15548.4
44.7999999999986,15539.2
47.2999999999999,15527.1
49.8000000000012,15516.9
52.2999999999989,15510.9
54.8000000000002,15508.6
57.3000000000015,15508.5
59.6999999999994,15508.3
62.2000000000007,15506
64.6999999999984,15501.9
67.1999999999997,15496.8
69.700000000001,15492.1
72.1999999999987,15489.3
74.7,15488.7
77.2000000000013,15489.3
79.699999999999,15489.7
82.2000000000003,15489.1
84.5999999999982,15487
87.0999999999995,15484.7
89.6000000000008,15482.3
92.0999999999985,15476.6
94.5999999999998,15473.1
94.5999999999998,15473.1
97.1000000000011,15475.1
99.499999999999,15476.3
102.399999999999,15472.3
105.2,15467.3
108.699999999999,15464
112.200000000001,15460.5
116.499999999999,15455.4
120.799999999999,15453.1
126.100000000001,15453.5
131.399999999999,15454.4
138.000000000002,15456.2
144.600000000001,15451.8
152.000000000001,15446.3
159.300000000002,15446.6
166.799999999999,15448.3
174.199999999999,15450.3
181.699999999999,15451.8
189.2,15452.2
196.7,15451.4
204.2,15449.5
211.7,15447.4
219.200000000001,15446.6
226.700000000001,15446.5
234.200000000001,15444.8
241.700000000002,15441.2
249.199999999998,15436.2
256.599999999999,15430.5
264.099999999999,15425.4
271.599999999999,15422.6
279,15421.8
286.5,15421.2
293.900000000001,15419.7
301.400000000001,15417.6
308.900000000001,15415.5
316.299999999998,15413.8
323.799999999999,15412.9
331.299999999999,15413.2
338.899999999999,15414.4
346.399999999999,15415.4
353.899999999999,15414.3
361.4,15410.6
368.8,15405.9
376.300000000001,15401.8
383.800000000001,15399.6
391.300000000001,15399.7
398.800000000001,15401.5
406.300000000002,15404.5
413.799999999998,15407.8
421.299999999999,15410.3
428.799999999999,15410.9
436.299999999999,15409.2
443.7,15405.8
451.2,15401.6
458.7,15398
466.100000000001,15396.1
473.600000000001,15396.7
481.000000000002,15398.9
488.499999999998,15401.5
495.999999999999,15403.8
503.499999999999,15405.5
510.999999999999,15406.1
518.5,15405.4
526,15403.3
533.5,15400.3
541,15396.9
548.500000000001,15393.5
556.000000000001,15390.9
563.400000000001,15389.4
570.900000000002,15389.4
578.499999999998,15390.9
585.999999999999,15393.2
593.499999999999,15395.9
600.999999999999,15397.9
608.499999999999,15398.1
615.9,15397.2
623.4,15395.6
630.9,15393.3
638.300000000001,15390.6
645.800000000001,15387.9
653.199999999998,15385.8
660.699999999998,15384.2
668.199999999999,15383.3
675.599999999999,15383.3
683.1,15384.5
690.6,15386.8
698.1,15389.4
705.6,15391.9
713.200000000001,15393.9
720.600000000001,15395.8
728.100000000001,15397.8
735.600000000002,15399.3
743.099999999998,15398.8
750.599999999999,15395.9
758.099999999999,15391.6
765.599999999999,15387.1
773.099999999999,15383.4
780.6,15380.6
788.1,15378.6
795.6,15377.6
803.000000000001,15377.8
810.500000000001,15378.9
818.000000000001,15380.5
825.399999999998,15382.3
832.899999999999,15384.5
840.299999999999,15386.8
847.799999999999,15389.1
855.3,15391.3
862.8,15392.7
870.3,15393.6
877.800000000001,15393.8
885.300000000001,15393.4
892.800000000001,15392.1
900.300000000001,15390.4
907.800000000002,15389.1
915.199999999999,15387.5
922.699999999999,15385.4
930.199999999999,15382.4
937.7,15378.3
945.2,15374.3
952.7,15371.8
960.2,15370.7
967.700000000001,15370.7
975.200000000001,15371.8
982.700000000001,15373.7
990.100000000002,15376.3
997.599999999999,15379.2
