x (mm),Q (W/m2)
916.63,485405
918.56,485247
920.49,485093
922.42,484943
924.35,484796
926.27,484653
928.19,484512
930.11,484373
932.02,484235
933.94,484097
935.85,483957
937.76,483814
939.67,483667
941.57,483517
943.47,483362
945.37,483205
947.27,483045
949.16,482884
951.06,482722
952.95,482560
954.84,482398
956.72,482237
958.61,482077
960.49,481919
962.37,481763
964.25,481612
966.12,481464
967.99,481322
969.86,481184
971.73,481051
973.6,480922
975.46,480796
977.32,480673
979.18,480552
981.04,480430
982.89,480307
984.75,480183
986.6,480055
988.45,479925
990.29,479791
992.13,479655
993.98,479515
995.81,479373
997.65,479228
999.49,479079
1001.32,478928
1003.15,478775
1004.98,478620
1006.8,478465
1008.63,478311
1010.45,478159
1012.27,478011
1014.08,477866
1015.9,477726
1017.71,477592
1019.52,477463
1021.33,477340
1023.14,477223
1024.94,477109
1026.74,477000
1028.54,476893
1030.34,476787
1032.14,476683
1033.93,476578
1035.72,476472
1037.51,476365
1039.3,476256
1041.08,476145
1042.86,476030
1044.64,475911
1046.42,475787
1048.2,475658
1049.97,475523
1051.74,475383
1053.51,475240
1055.28,475092
1057.04,474943
1058.81,474792
1060.57,474642
1062.33,474493
1064.08,474347
1064.08,474347
1065.84,474205
1067.59,474068
1069.34,473936
1071.09,473810
1072.84,473690
1074.58,473576
1076.32,473468
1078.06,473366
1079.8,473268
1081.54,473174
1083.27,473083
1085,472996
1086.73,472910
1088.46,472826
1090.18,472748
1091.91,472657
1093.63,472557
1095.35,472465
1097.06,472371
1098.78,472271
1100.49,472164
1102.2,472052
1103.91,471933
1105.62,471808
1107.32,471678
1109.03,471542
1110.73,471402
1112.43,471259
1114.12,471115
1115.82,470969
1117.51,470824
1119.2,470681
1120.89,470541
1122.57,470404
1124.26,470272
1125.94,470145
1127.62,470024
1129.3,469908
1130.97,469799
1132.65,469697
1134.32,469600
1135.99,469510
1137.66,469425
1139.33,469346
1140.99,469272
1142.65,469203
1144.31,469137
1145.97,469073
1147.63,469010
1149.28,468947
1150.93,468882
1152.58,468814
1154.23,468741
1155.88,468664
1157.52,468581
1159.16,468491
1160.8,468395
1162.44,468293
1164.08,468191
1165.71,468078
1167.34,467950
1168.97,467823
1170.6,467692
1172.23,467558
1173.85,467421
1175.48,467283
1177.1,467144
1178.71,467006
1180.33,466869
1181.95,466734
1183.56,466602
1185.17,466474
1186.78,466351
1188.38,466233
1189.99,466120
1191.59,466013
1193.19,465913
1194.79,465820
1196.39,465734
1197.99,465655
1199.58,465583
1201.17,465517
1202.76,465457
1204.35,465402
1205.93,465351
1207.52,465302
1209.1,465254
1210.68,465207
1212.26,465160
1213.83,465110
1215.41,465058
1216.98,465003
1218.55,464944
1220.12,464879
1221.69,464810
1223.25,464734
1224.81,464653
1226.38,464565
1227.93,464471
1229.49,464371
1231.05,464266
1232.6,464155
1234.15,464040
1235.7,463925
1237.25,463808
1238.8,463682
1240.34,463554
1241.88,463423
1243.42,463292
1244.96,463161
1246.5,463030
1248.03,462901
1249.57,462775
1251.1,462651
1252.63,462531
1254.16,462416
1255.68,462307
1257.21,462203
1258.73,462106
1260.25,462016
1261.77,461933
1263.28,461856
1264.8,461785
1266.31,461721
1267.82,461662
1269.33,461608
1270.84,461558
1272.34,461512
1273.85,461470
1275.35,461430
1276.85,461392
1278.35,461355
1279.85,461318
1281.34,461281
1282.83,461243
1284.32,461202
1285.81,461159
1287.3,461113
1288.79,461063
1290.27,461009
1291.75,460950
1293.23,460887
1294.71,460818
1296.19,460745
1297.66,460666
1299.14,460582
1300.61,460492
1302.08,460398
1303.55,460299
1305.01,460195
1306.48,460087
1307.94,459974
1309.4,459859
1310.86,459742
1312.32,459621
1313.77,459499
1315.23,459377
1316.68,459254
1318.13,459132
1319.58,459012
1321.03,458894
1322.47,458779
1323.92,458667
1325.36,458559
1326.8,458455
1328.24,458356
1329.67,458261
1331.11,458171
1332.54,458086
1333.97,458006
1335.4,457931
1336.83,457861
1338.25,457797
1339.68,457737
1341.1,457682
1342.52,457631
1343.94,457585
1345.36,457543
1346.78,457505
1348.19,457469
1349.6,457436
1351.01,457405
1352.42,457375
1353.83,457346
1355.24,457318
1356.64,457289
1358.04,457260
1359.44,457230
1360.84,457199
1362.24,457165
1363.63,457130
1365.03,457091
1366.42,457049
1367.81,457003
1369.2,456954
1370.59,456900
1371.97,456841
1373.36,456779
1374.74,456712
1376.12,456640
1377.5,456563
1378.88,456482
1380.25,456397
1381.62,456308
1383,456215
1384.37,456119
1385.74,456019
1387.1,455918
1387.1,455918
1388.47,455814
1389.83,455709
1391.2,455603
1392.56,455496
1393.92,455388
1395.27,455280
1396.63,455173
1397.98,455066
1399.34,454960
1400.69,454855
1402.04,454752
1403.38,454650
1404.73,454551
1406.07,454454
1407.42,454361
1408.76,454270
1410.1,454183
1411.43,454100
1412.77,454021
1414.11,453946
1415.44,453875
1416.77,453809
1418.1,453746
1419.43,453688
1420.76,453633
1422.08,453583
1423.4,453536
1424.73,453494
1426.05,453454
1427.37,453419
1428.68,453386
1430,453356
1431.31,453329
1432.62,453303
1433.93,453279
1435.24,453257
1436.55,453236
1437.86,453216
1439.16,453195
1440.47,453175
1441.77,453154
1443.07,453132
1444.36,453109
1445.66,453084
1446.96,453057
1448.25,453028
1449.54,452997
1450.83,452963
1452.12,452926
1453.41,452886
1454.69,452843
1455.98,452796
1457.26,452746
1458.54,452693
1459.82,452637
1461.1,452577
1462.38,452515
1463.65,452449
1464.92,452381
1466.2,452310
1467.47,452236
1468.74,452159
1470,452080
1471.27,451998
1472.53,451913
1473.8,451826
1475.06,451737
1476.32,451646
1477.58,451553
1478.83,451458
1480.09,451363
1481.34,451266
1482.59,451169
1483.84,451072
1485.09,450975
1486.34,450878
1487.59,450782
1488.83,450687
1490.07,450594
1491.32,450501
1492.56,450410
1493.79,450322
1495.03,450236
1496.27,450152
1497.5,450070
1498.73,449992
1499.96,449916
1501.19,449843
1502.42,449774
1503.65,449708
1504.87,449645
1506.1,449586
1507.32,449530
1508.54,449477
1509.76,449428
1510.98,449383
1512.2,449340
1513.41,449301
1514.62,449264
1515.84,449231
1517.05,449200
1518.26,449171
1519.46,449145
1520.67,449122
1521.87,449100
1523.08,449080
1524.28,449061
1525.48,449044
1526.68,449028
1527.88,449013
1529.07,448999
1530.27,448984
1531.46,448971
1532.65,448956
1533.84,448942
1535.03,448927
1536.22,448912
1537.4,448895
1538.59,448878
1539.77,448859
1540.95,448839
1542.13,448818
1543.31,448795
1544.49,448771
1545.67,448744
1546.84,448716
1548.01,448686
1549.19,448653
1550.36,448618
1551.53,448581
1552.69,448541
1553.86,448498
1555.02,448451
1556.19,448402
1557.35,448350
1558.51,448295
1559.67,448237
1560.83,448176
1561.98,448113
1563.14,448047
1564.29,447978
1565.44,447907
1566.6,447834
1567.74,447758
1568.89,447681
1570.04,447602
1571.18,447521
1572.33,447439
1573.47,447355
1574.61,447271
1575.75,447186
1576.89,447100
1578.03,447013
1579.16,446927
1580.3,446840
1581.43,446753
1582.56,446667
1583.69,446581
1584.82,446496
1585.95,446411
1587.07,446328
1588.2,446245
1589.32,446164
1590.45,446085
1591.57,446007
1592.69,445931
1593.8,445856
1594.92,445784
1596.04,445714
1597.15,445646
1598.26,445579
1599.37,445516
1600.48,445455
1601.59,445396
1602.7,445340
1603.8,445287
1604.91,445236
1606.01,445187
1607.11,445141
1608.22,445098
1609.31,445058
1610.41,445019
1611.51,444984
1612.6,444951
1613.7,444920
1614.79,444891
1615.88,444865
1616.97,444841
1618.06,444819
1619.15,444798
1620.24,444780
1621.32,444763
1622.4,444748
1623.49,444735
1624.57,444723
1625.65,444712
1626.72,444703
1627.8,444694
1628.88,444687
1629.95,444681
1631.02,444675
1632.1,444670
1633.17,444666
1634.24,444661
1635.3,444657
1636.37,444653
1637.44,444648
1638.5,444643
1639.56,444637
1640.62,444630
1641.69,444621
1642.74,444612
1643.8,444601
1644.86,444589
1645.91,444574
1646.97,444559
1648.02,444541
1649.07,444521
1650.12,444499
1651.17,444476
1652.22,444450
1653.26,444422
1654.31,444392
1655.35,444359
1656.4,444325
1657.44,444288
1658.48,444249
1659.52,444208
1660.55,444165
1661.59,444120
1662.62,444072
1663.66,444023
1664.69,443971
1665.72,443918
1666.75,443862
1667.78,443805
1668.81,443746
1669.83,443685
1670.86,443623
1671.88,443558
1672.91,443493
1673.93,443426
1674.95,443357
1675.97,443288
1676.98,443217
1678,443146
1679.02,443073
1680.03,443000
1681.04,442926
1682.05,442852
1683.07,442777
1684.07,442702
1685.08,442627
1686.09,442552
1686.09,442552
1687.09,442477
1688.1,442402
1689.1,442327
1690.1,442253
1691.1,442179
1692.1,442105
1693.1,442033
1694.1,441960
1695.1,441889
1696.09,441819
1697.08,441749
1698.08,441681
1699.07,441614
1700.06,441549
1701.05,441484
1702.03,441421
1703.02,441360
1704,441300
1704.99,441241
1705.97,441184
1706.95,441129
1707.93,441076
1708.91,441024
1709.89,440974
1710.87,440926
1711.84,440880
1712.82,440836
1713.79,440794
1714.76,440753
1715.73,440715
1716.7,440679
1717.67,440644
1718.64,440612
1719.61,440582
1720.57,440553
1721.53,440527
1722.5,440503
1723.46,440480
1724.42,440460
1725.38,440441
1726.34,440424
1727.29,440409
1728.25,440396
1729.2,440384
1730.16,440373
1731.11,440364
1732.06,440356
1733.01,440349
1733.96,440343
1734.91,440339
1735.86,440334
1736.8,440331
1737.75,440329
1738.69,440326
1739.63,440324
1740.57,440323
1741.51,440322
1742.45,440321
1743.39,440320
1744.33,440319
1745.26,440318
1746.19,440317
1747.13,440316
1748.06,440314
1748.99,440312
1749.92,440310
1750.85,440307
1751.78,440303
1752.7,440299
1753.63,440294
1754.55,440288
1755.48,440281
1756.4,440274
1757.32,440265
1758.24,440255
1759.16,440244
1760.07,440232
1760.99,440218
1761.91,440204
1762.82,440188
1763.73,440171
1764.65,440152
1765.56,440132
1766.47,440111
1767.37,440088
1768.28,440064
1769.19,440039
1770.09,440012
1771,439983
1771.9,439953
1772.8,439922
1773.7,439889
1774.6,439855
1775.5,439819
1776.4,439782
1777.3,439743
1778.19,439703
1779.09,439663
1779.98,439620
1780.87,439576
1781.77,439531
1782.66,439485
1783.55,439437
1784.43,439389
1785.32,439339
1786.21,439289
1787.09,439237
1787.98,439184
1788.86,439131
1789.74,439076
1790.62,439021
1791.5,438965
1792.38,438908
1793.26,438851
1794.13,438793
1795.01,438735
1795.88,438675
1796.76,438616
1797.63,438556
1798.5,438496
1799.37,438435
1800.24,438374
1801.11,438313
1801.97,438252
1802.84,438191
1803.7,438130
1804.57,438068
1805.43,438007
1806.29,437947
1807.15,437886
1808.01,437825
1808.87,437765
1809.73,437706
1810.59,437646
1811.44,437587
1812.3,437529
1813.15,437471
1814,437414
1814.85,437358
1815.7,437302
1816.55,437247
1817.4,437193
1818.25,437140
1819.1,437087
1819.94,437036
1820.78,436986
1821.63,436937
1822.47,436889
1823.31,436842
1824.15,436796
1824.99,436751
1825.83,436707
1826.67,436665
1827.5,436624
1828.34,436583
1829.17,436544
1830.01,436506
1830.84,436470
1831.67,436434
1832.5,436399
1833.33,436366
1834.16,436334
1834.98,436303
1835.81,436273
1836.63,436244
1837.46,436216
1838.28,436190
1839.1,436165
1839.93,436140
1840.75,436117
1841.56,436095
1842.38,436074
1843.2,436055
1844.02,436036
1844.83,436018
1845.65,436002
1846.46,435986
1847.27,435971
1848.08,435958
1848.89,435945
1849.7,435933
1850.51,435922
1851.32,435912
1852.13,435902
1852.93,435894
1853.74,435886
1854.54,435879
1855.34,435872
1856.14,435866
1856.94,435860
1857.74,435856
1858.54,435851
1859.34,435848
1860.14,435844
1860.93,435841
1861.73,435839
1862.52,435836
1863.31,435834
1864.11,435833
1864.9,435831
1865.69,435830
1866.48,435829
1867.27,435828
1868.05,435827
1868.84,435826
1869.62,435825
1870.41,435824
1871.19,435823
1871.98,435822
1872.76,435821
1873.54,435819
1874.32,435818
1875.1,435816
1875.87,435813
1876.65,435810
1877.43,435807
1878.2,435804
1878.98,435800
1879.75,435796
1880.52,435791
1881.29,435785
1882.06,435779
1882.83,435773
1883.6,435765
1884.37,435758
1885.14,435749
1885.9,435740
1886.67,435730
1887.43,435720
1888.19,435709
1888.96,435697
1889.72,435684
1890.48,435671
1891.24,435657
1891.99,435642
1892.75,435626
1893.51,435610
1894.26,435593
1895.02,435575
1895.77,435556
1896.53,435537
1897.28,435516
1898.03,435495
1898.78,435473
1899.53,435450
1900.28,435427
1901.02,435403
1901.77,435377
1902.52,435351
1903.26,435325
1904.01,435297
1904.75,435269
1905.49,435240
1906.23,435210
1906.97,435180
1907.71,435149
1908.45,435117
1909.19,435084
1909.92,435051
1910.66,435016
1911.4,434982
1912.13,434946
1912.86,434910
1913.6,434874
1914.33,434837
1915.06,434799
1915.79,434761
1916.52,434722
1917.24,434682
1917.97,434643
1918.7,434603
1919.42,434562
1920.15,434521
1920.87,434480
1921.59,434438
1922.32,434397
1923.04,434355
1923.76,434312
1924.48,434269
1925.19,434227
1925.91,434184
1925.91,434184
1926.63,434141
1927.34,434097
1928.06,434054
1928.77,434010
1929.49,433967
1930.2,433923
1930.91,433879
1931.62,433835
1932.33,433791
1933.04,433747
1933.75,433703
1934.46,433658
1935.16,433614
1935.87,433570
1936.57,433526
1937.28,433482
1937.98,433438
1938.68,433394
1939.38,433350
1940.08,433306
1940.78,433263
1941.48,433220
1942.18,433176
1942.88,433133
1943.57,433091
1944.27,433048
1944.96,433006
1945.66,432964
1946.35,432922
1947.04,432881
1947.73,432840
1948.42,432799
1949.11,432759
1949.8,432719
1950.49,432679
1951.18,432640
1951.86,432601
1952.55,432562
1953.23,432525
1953.91,432487
1954.6,432450
1955.28,432413
1955.96,432377
1956.64,432341
1957.32,432306
1958,432272
1958.68,432238
1959.36,432204
1960.03,432171
1960.71,432139
1961.38,432107
1962.06,432076
1962.73,432045
1963.4,432015
1964.07,431985
1964.74,431956
1965.41,431927
1966.08,431899
1966.75,431872
1967.42,431845
1968.08,431819
1968.75,431793
1969.42,431768
1970.08,431743
1970.74,431719
1971.41,431696
1972.07,431673
1972.73,431651
1973.39,431630
1974.05,431609
1974.71,431589
1975.37,431569
1976.02,431550
1976.68,431531
1977.33,431513
1977.99,431496
1978.64,431479
1979.3,431463
1979.95,431447
1980.6,431432
1981.25,431417
1981.9,431403
1982.55,431390
1983.2,431377
1983.85,431365
1984.49,431352
1985.14,431340
1985.78,431330
1986.43,431319
1987.07,431309
1987.72,431299
1988.36,431290
1989,431281
1989.64,431272
1990.28,431264
1990.92,431257
1991.56,431249
1992.2,431242
1992.83,431236
1993.47,431230
1994.1,431224
1994.74,431218
1995.37,431213
1996,431208
1996.64,431203
1997.27,431198
1997.9,431194
1998.53,431190
1999.16,431187
1999.79,431183
2000.41,431180
2001.04,431177
2001.67,431174
2002.29,431171
2002.92,431169
2003.54,431166
2004.16,431164
2004.79,431162
2005.41,431160
2006.03,431158
2006.65,431156
2007.27,431154
2007.89,431153
2008.51,431151
2009.12,431149
2009.74,431148
2010.35,431146
2010.97,431145
2011.58,431143
2012.2,431141
2012.81,431139
2013.42,431137
2014.03,431136
2014.64,431134
2015.25,431131
2015.86,431129
2016.47,431127
2017.08,431125
2017.69,431122
2018.29,431119
2018.9,431116
2019.5,431113
2020.11,431110
2020.71,431107
2021.31,431103
2021.91,431099
2022.51,431095
2023.11,431091
2023.71,431087
2024.31,431082
2024.91,431077
2025.51,431072
2026.11,431067
2026.7,431061
2027.3,431055
2027.89,431049
2028.48,431043
2029.08,431036
2029.67,431029
2030.26,431022
2030.85,431014
2031.44,431006
2032.03,430998
2032.62,430989
2033.21,430981
2033.8,430971
2034.38,430962
2034.97,430952
2035.55,430942
2036.14,430932
2036.72,430922
2037.31,430911
2037.89,430899
2038.47,430888
2039.05,430876
2039.63,430864
2040.21,430852
2040.79,430839
2041.37,430826
2041.95,430813
2042.52,430800
2043.1,430786
2043.68,430772
2044.25,430757
2044.82,430743
2045.4,430727
2045.97,430712
2046.54,430696
2047.11,430680
2047.68,430664
2048.25,430647
2048.82,430630
2049.39,430612
2049.96,430595
2050.53,430576
2051.09,430558
2051.66,430539
2052.23,430520
2052.79,430500
2053.35,430480
2053.92,430460
2054.48,430439
2055.04,430418
2055.6,430397
2056.16,430375
2056.72,430353
2057.28,430331
2057.84,430308
2058.4,430285
2058.96,430262
2059.51,430238
2060.07,430214
2060.62,430190
2061.18,430166
2061.73,430141
2062.28,430116
2062.84,430090
2063.39,430065
2063.94,430039
2064.49,430013
2065.04,429987
2065.59,429960
2066.14,429933
2066.68,429906
2067.23,429879
2067.78,429851
2068.32,429824
2068.87,429796
2069.41,429768
2069.96,429740
2070.5,429711
2071.04,429683
2071.58,429654
2072.13,429625
2072.67,429596
2073.21,429567
2073.75,429538
2074.28,429509
2074.82,429479
2075.36,429450
2075.9,429420
2076.43,429390
2076.97,429360
2077.5,429330
2078.04,429300
2078.57,429270
2079.1,429239
2079.63,429209
2080.17,429179
2080.7,429148
2081.23,429118
2081.76,429087
2082.29,429057
2082.81,429026
2083.34,428996
2083.87,428965
2084.39,428935
2084.92,428904
2085.45,428873
2085.97,428843
2086.49,428812
2086.49,428812
2087.02,428782
2087.54,428752
2088.06,428721
2088.58,428691
2089.1,428661
2089.62,428631
2090.14,428601
2090.66,428571
2091.18,428541
2091.7,428511
2092.22,428481
2092.73,428452
2093.25,428422
2093.76,428393
2094.28,428363
2094.79,428334
2095.3,428305
2095.82,428276
2096.33,428248
2096.84,428219
2097.35,428191
2097.86,428162
2098.37,428134
2098.88,428106
2099.39,428078
2099.9,428051
2100.4,428023
2100.91,427996
2101.42,427969
2101.92,427942
2102.42,427915
2102.93,427889
2103.43,427862
2103.94,427836
2104.44,427810
2104.94,427785
2105.44,427759
2105.94,427734
2106.44,427709
2106.94,427684
2107.44,427659
2107.94,427634
2108.43,427610
2108.93,427586
2109.43,427563
2109.92,427539
2110.42,427516
2110.91,427492
2111.41,427470
2111.9,427447
2112.39,427424
2112.88,427402
2113.38,427380
2113.87,427358
2114.36,427337
2114.85,427316
2115.33,427294
2115.82,427274
2116.31,427253
2116.8,427233
2117.29,427213
2117.77,427193
2118.26,427173
2118.74,427154
2119.23,427135
2119.71,427116
2120.19,427097
2120.68,427079
2121.16,427060
2121.64,427043
2122.12,427025
2122.6,427008
2123.08,426990
2123.56,426974
2124.04,426957
2124.52,426941
2124.99,426924
2125.47,426909
2125.95,426893
2126.42,426878
2126.9,426863
2127.37,426848
2127.85,426833
2128.32,426818
2128.79,426804
2129.27,426791
2129.74,426777
2130.21,426764
2130.68,426751
2131.15,426738
2131.62,426725
2132.09,426713
2132.56,426700
2133.02,426688
2133.49,426677
2133.96,426665
2134.42,426654
2134.89,426643
2135.35,426632
2135.82,426621
2136.28,426611
2136.75,426600
2137.21,426590
2137.67,426580
2138.13,426571
2138.59,426561
2139.05,426552
2139.51,426543
2139.97,426535
2140.43,426526
2140.89,426518
2141.35,426509
2141.8,426501
2142.26,426494
2142.72,426486
2143.17,426479
2143.63,426471
2144.08,426464
2144.54,426458
2144.99,426451
2145.44,426444
2145.89,426438
2146.35,426432
2146.8,426426
2147.25,426420
2147.7,426414
2148.15,426409
2148.6,426404
2149.04,426399
2149.49,426393
2149.94,426389
2150.39,426384
2150.83,426379
2151.28,426375
2151.72,426371
2152.17,426366
2152.61,426362
2153.06,426358
2153.5,426355
2153.94,426351
2154.38,426348
2154.83,426344
2155.27,426341
2155.71,426338
2156.15,426335
2156.59,426332
2157.02,426329
2157.46,426326
2157.9,426324
2158.34,426321
2158.77,426319
2159.21,426316
2159.65,426314
2160.08,426312
2160.52,426310
2160.95,426308
2161.38,426306
2161.82,426304
2162.25,426303
2162.68,426301
2163.11,426300
2163.54,426298
2163.97,426297
2164.4,426296
2164.83,426294
2165.26,426293
2165.69,426292
2166.12,426291
2166.55,426290
2166.97,426289
2167.4,426289
2167.83,426288
2168.25,426287
2168.68,426287
2169.1,426286
2169.52,426286
2169.95,426286
2170.37,426285
2170.79,426285
2171.21,426285
2171.63,426284
2172.06,426284
2172.48,426284
2172.89,426284
2173.31,426284
2173.73,426284
2174.15,426284
2174.57,426283
2174.99,426283
2175.4,426283
2175.82,426283
2176.23,426283
2176.65,426283
2177.06,426283
2177.48,426283
2177.89,426282
2178.31,426282
2178.72,426282
2179.13,426281
2179.54,426281
2179.95,426280
2180.36,426280
2180.77,426279
2181.18,426279
2181.59,426278
2182,426277
2182.41,426276
2182.82,426276
2183.22,426274
2183.63,426273
2184.04,426272
2184.44,426271
2184.85,426269
2185.25,426268
2185.66,426266
2186.06,426264
2186.46,426263
2186.87,426261
2186.87,426261
2187.27,426259
2187.67,426257
2188.07,426254
2188.47,426252
2188.87,426250
2189.27,426247
2189.67,426245
2190.07,426242
2190.47,426239
2190.87,426236
2191.27,426233
2191.66,426230
2192.06,426226
2192.46,426223
2192.85,426219
2193.25,426216
2193.64,426212
2194.04,426208
2194.43,426204
2194.82,426199
2195.22,426195
2195.61,426191
2196,426186
2196.39,426181
2196.78,426176
2197.17,426171
2197.56,426166
2197.95,426161
2198.34,426156
2198.73,426150
2199.12,426145
2199.5,426139
2199.89,426133
2200.28,426127
2200.66,426121
2201.05,426114
2201.44,426108
2201.82,426102
2202.2,426095
2202.59,426088
2202.97,426081
2203.36,426074
2203.74,426067
2204.12,426060
2204.5,426052
2204.88,426045
2205.26,426037
2205.64,426029
2206.02,426021
2206.4,426013
2206.78,426005
2207.16,425996
2207.54,425988
2207.91,425979
2208.29,425970
2208.67,425962
2209.04,425952
2209.42,425943
2209.8,425934
2210.17,425925
2210.54,425915
2210.92,425905
2211.29,425896
2211.66,425886
2212.04,425876
2212.41,425865
2212.78,425855
2213.15,425845
2213.52,425834
2213.89,425823
2214.26,425813
2214.63,425802
2215,425791
2215.37,425780
2215.74,425768
2216.1,425757
2216.47,425745
2216.84,425734
2217.2,425722
2217.57,425710
2217.94,425698
2218.3,425686
2218.67,425674
2219.03,425662
2219.39,425649
2219.76,425637
2220.12,425624
2220.48,425611
2220.84,425599
2221.2,425586
2221.57,425573
2221.93,425560
2222.29,425546
2222.65,425533
2223,425520
2223.36,425506
2223.72,425492
2224.08,425479
2224.44,425465
2224.79,425451
2225.15,425437
2225.51,425423
2225.86,425409
2226.22,425395
2226.57,425380
2226.93,425366
2227.28,425351
2227.64,425337
2227.99,425322
2228.34,425307
2228.69,425293
2229.05,425278
2229.4,425263
2229.75,425248
2230.1,425233
