x (mm),P (Pa)
340.49,15415
341.803,15414.8
343.114,15414.7
344.425,15414.5
345.735,15414.3
347.045,15414
348.353,15413.8
349.661,15413.6
350.968,15413.4
352.274,15413.3
353.579,15413.1
354.884,15413
356.187,15412.9
357.49,15412.8
358.792,15412.7
360.094,15412.6
361.394,15412.4
362.694,15412.3
363.993,15412.2
365.292,15412
366.589,15411.9
367.886,15411.7
369.182,15411.6
370.477,15411.4
371.771,15411.2
373.065,15411.1
374.358,15411
375.65,15410.8
376.941,15410.7
378.231,15410.5
379.521,15410.4
380.81,15410.3
382.098,15410.2
383.385,15410
384.672,15409.9
385.958,15409.8
387.243,15409.6
388.527,15409.5
389.811,15409.4
391.093,15409.2
392.375,15409.1
393.656,15408.9
394.937,15408.8
396.216,15408.7
397.495,15408.5
398.773,15408.4
400.051,15408.3
401.327,15408.1
402.603,15408
403.878,15407.9
405.152,15407.8
406.426,15407.6
407.699,15407.5
408.971,15407.3
410.242,15407.2
411.512,15407.1
412.782,15406.9
414.051,15406.8
415.319,15406.6
416.586,15406.5
417.853,15406.4
419.119,15406.3
420.384,15406.2
421.648,15406.1
422.912,15406
424.175,15405.9
425.437,15405.8
426.698,15405.8
427.958,15405.7
429.218,15405.6
430.477,15405.4
431.735,15405.3
432.993,15405.1
434.25,15405
435.506,15404.9
436.761,15404.7
438.015,15404.6
439.269,15404.4
440.522,15404.3
440.522,15404.3
441.774,15404.1
443.026,15404
444.276,15403.9
445.526,15403.8
446.775,15403.7
448.024,15403.6
449.272,15403.5
450.518,15403.4
451.765,15403.3
453.01,15403.2
454.255,15403.2
455.499,15403.1
456.742,15402.9
457.984,15402.8
459.226,15402.6
460.467,15402.5
461.707,15402.4
462.947,15402.3
464.185,15402.2
465.423,15402.1
466.661,15402
467.897,15401.8
469.133,15401.7
470.368,15401.7
471.602,15401.6
472.835,15401.5
474.068,15401.4
475.3,15401.3
475.3,15401.3
476.531,15401.1
477.762,15401
478.992,15400.9
480.221,15400.8
481.449,15400.7
482.677,15400.6
483.904,15400.5
485.13,15400.4
486.355,15400.2
487.58,15400.1
488.803,15400
490.027,15400
491.249,15399.9
492.471,15399.8
493.692,15399.7
494.912,15399.6
496.131,15399.5
497.35,15399.4
498.568,15399.3
499.785,15399.3
501.002,15399.2
502.218,15399.1
503.433,15399
504.647,15398.9
505.861,15398.7
507.074,15398.6
508.286,15398.5
509.497,15398.5
510.708,15398.4
511.918,15398.3
513.127,15398.1
514.335,15398
515.543,15397.9
516.75,15397.8
517.957,15397.7
519.162,15397.7
520.367,15397.6
521.571,15397.5
522.775,15397.5
523.977,15397.4
525.179,15397.2
526.381,15397.1
527.581,15397.1
528.781,15397
529.98,15396.9
531.178,15396.9
532.376,15396.8
533.573,15396.7
534.769,15396.6
535.965,15396.4
537.159,15396.3
538.353,15396.2
539.547,15396.1
540.739,15396
541.931,15396
543.122,15395.9
544.313,15395.8
545.503,15395.6
546.692,15395.5
547.88,15395.4
549.067,15395.3
550.254,15395.3
551.44,15395.2
552.626,15395.2
552.626,15395.2
553.811,15395.1
554.995,15395
556.178,15395
557.361,15394.9
558.542,15394.8
559.724,15394.7
560.904,15394.6
562.084,15394.6
563.263,15394.6
564.441,15394.5
565.619,15394.4
566.796,15394.3
567.972,15394.2
569.147,15394
570.322,15393.9
571.496,15393.8
572.67,15393.7
573.842,15393.7
575.014,15393.6
576.186,15393.5
577.356,15393.4
578.526,15393.3
579.695,15393.2
580.863,15393.1
582.031,15393
583.198,15392.9
584.365,15392.9
585.53,15392.9
586.695,15392.8
587.859,15392.8
589.023,15392.7
590.186,15392.6
591.348,15392.5
592.509,15392.4
593.67,15392.3
594.83,15392.2
595.989,15392.1
597.148,15392.1
598.306,15392.1
599.463,15392
600.62,15392
601.775,15391.9
602.931,15391.8
604.085,15391.7
605.239,15391.6
606.392,15391.5
607.544,15391.4
608.696,15391.4
609.847,15391.3
610.997,15391.3
612.147,15391.3
613.296,15391.2
614.444,15391.1
614.444,15391.1
615.591,15391
616.738,15390.9
617.884,15390.8
619.03,15390.7
620.175,15390.6
621.319,15390.6
622.462,15390.5
623.605,15390.5
624.747,15390.5
625.888,15390.4
627.029,15390.3
628.169,15390.2
629.308,15390.1
630.447,15390
631.584,15389.9
632.722,15389.8
633.858,15389.8
634.994,15389.7
636.129,15389.7
637.264,15389.6
638.397,15389.6
639.531,15389.5
640.663,15389.4
641.795,15389.3
642.926,15389.2
644.056,15389.1
645.186,15389
646.315,15389
647.443,15388.9
648.571,15388.9
649.698,15388.9
650.824,15388.8
651.95,15388.8
653.075,15388.7
654.199,15388.6
655.323,15388.5
656.445,15388.4
657.568,15388.3
658.689,15388.2
659.81,15388.2
660.93,15388.1
662.05,15388.1
663.169,15388.1
664.287,15388
665.405,15388
666.521,15387.9
667.638,15387.8
668.753,15387.7
669.868,15387.6
670.982,15387.5
672.096,15387.5
673.208,15387.4
674.321,15387.4
675.432,15387.3
676.543,15387.3
677.653,15387.3
678.762,15387.3
679.871,15387.2
680.979,15387.1
682.087,15387.1
683.194,15387
684.3,15386.9
685.405,15386.8
686.51,15386.7
687.614,15386.6
688.718,15386.6
689.821,15386.6
690.923,15386.5
692.024,15386.5
693.125,15386.5
694.225,15386.4
695.325,15386.3
696.424,15386.3
697.522,15386.2
698.619,15386
699.716,15386
700.812,15385.9
701.908,15385.8
703.003,15385.7
704.097,15385.7
705.191,15385.7
706.283,15385.7
707.376,15385.6
708.467,15385.6
709.558,15385.5
710.649,15385.4
711.738,15385.3
712.827,15385.2
713.915,15385.1
715.003,15385
716.09,15385
717.176,15384.9
718.262,15384.9
719.347,15384.8
720.432,15384.8
721.515,15384.8
722.598,15384.8
723.681,15384.7
724.763,15384.7
725.844,15384.6
726.924,15384.5
728.004,15384.4
729.083,15384.3
730.162,15384.2
731.24,15384.2
732.317,15384.1
733.393,15384.1
734.469,15384.1
735.545,15384.1
736.619,15384.1
737.693,15384
738.767,15384
739.839,15384
740.911,15383.9
741.983,15383.8
743.053,15383.7
744.124,15383.6
745.193,15383.5
746.262,15383.5
747.33,15383.4
748.398,15383.3
749.464,15383.3
750.531,15383.3
751.596,15383.3
752.661,15383.2
753.726,15383.2
754.789,15383.2
755.852,15383.1
756.915,15383.1
757.977,15383
759.038,15382.9
760.098,15382.8
761.158,15382.7
762.217,15382.6
763.276,15382.6
764.334,15382.5
765.391,15382.5
766.448,15382.5
767.504,15382.5
768.559,15382.5
769.614,15382.4
770.668,15382.4
771.722,15382.4
772.775,15382.3
773.827,15382.2
774.878,15382.2
775.929,15382.1
776.98,15382
778.029,15381.9
779.078,15381.8
780.127,15381.8
781.175,15381.7
782.222,15381.7
783.268,15381.7
784.314,15381.7
785.359,15381.7
786.404,15381.6
787.448,15381.6
788.492,15381.6
789.534,15381.5
790.577,15381.4
791.618,15381.4
792.659,15381.3
793.699,15381.2
794.739,15381.1
795.778,15381
796.816,15381
797.854,15380.9
798.891,15380.9
799.928,15380.9
800.963,15380.9
801.999,15380.9
803.033,15380.8
804.067,15380.8
805.101,15380.7
806.133,15380.7
807.166,15380.6
808.197,15380.5
809.228,15380.4
810.258,15380.4
811.288,15380.3
812.317,15380.2
813.346,15380.2
814.373,15380.1
815.401,15380.1
816.427,15380.1
817.453,15380.1
818.478,15380
819.503,15380
820.527,15380
821.551,15380
822.574,15380
823.596,15379.9
824.617,15379.9
825.639,15379.8
826.659,15379.7
827.679,15379.6
828.698,15379.5
829.716,15379.5
829.716,15379.5
830.734,15379.4
831.752,15379.4
832.768,15379.3
833.785,15379.3
834.8,15379.3
835.815,15379.3
836.829,15379.3
837.843,15379.2
838.856,15379.2
839.868,15379.2
840.88,15379.1
841.892,15379.1
842.902,15379
843.912,15378.9
844.922,15378.9
845.93,15378.8
846.939,15378.7
847.946,15378.6
848.953,15378.6
849.96,15378.5
850.965,15378.5
851.971,15378.5
852.975,15378.5
853.979,15378.5
854.982,15378.5
855.985,15378.5
856.987,15378.5
857.989,15378.5
858.99,15378.4
859.99,15378.4
860.99,15378.3
861.99,15378.2
862.99,15378.1
863.99,15378.1
864.98,15378
865.98,15377.9
866.98,15377.8
867.97,15377.8
868.97,15377.7
869.96,15377.7
870.95,15377.7
871.95,15377.7
872.94,15377.7
873.93,15377.7
874.92,15377.7
875.91,15377.7
876.9,15377.7
877.89,15377.6
878.88,15377.6
879.87,15377.5
880.86,15377.5
881.85,15377.4
882.83,15377.3
883.82,15377.2
884.8,15377.1
885.79,15377
886.77,15377
887.76,15376.9
888.74,15376.9
889.72,15376.9
890.7,15376.8
891.68,15376.9
892.67,15376.9
893.65,15376.9
894.63,15376.9
895.6,15376.9
896.58,15376.9
897.56,15376.9
898.54,15376.8
899.51,15376.8
900.49,15376.7
901.47,15376.6
902.44,15376.5
903.41,15376.4
904.39,15376.3
905.36,15376.2
906.33,15376.2
907.3,15376.1
908.28,15376
909.25,15376
910.22,15376
911.19,15376
912.16,15376
913.12,15376
914.09,15376
915.06,15376
916.03,15376.1
916.99,15376.1
917.96,15376.1
918.92,15376
919.89,15376
920.85,15376
921.81,15375.9
922.78,15375.8
923.74,15375.7
924.7,15375.6
925.66,15375.5
926.62,15375.4
927.58,15375.3
928.54,15375.2
929.5,15375.2
930.45,15375.1
931.41,15375.1
932.37,15375.1
933.32,15375.1
934.28,15375.1
935.24,15375.2
936.19,15375.2
937.14,15375.2
938.1,15375.2
939.05,15375.2
940,15375.2
940.95,15375.2
941.9,15375.2
942.85,15375.1
943.8,15375.1
944.75,15375
945.7,15374.9
946.65,15374.8
947.6,15374.7
948.55,15374.6
949.49,15374.5
950.44,15374.4
951.38,15374.4
952.33,15374.3
953.27,15374.3
954.22,15374.2
955.16,15374.2
956.1,15374.2
957.04,15374.3
957.98,15374.3
958.92,15374.3
959.87,15374.3
960.8,15374.3
961.74,15374.3
962.68,15374.3
963.62,15374.3
964.56,15374.3
965.49,15374.3
966.43,15374.2
967.37,15374.2
968.3,15374.1
969.24,15374
970.17,15373.9
971.1,15373.8
972.04,15373.7
972.97,15373.7
973.9,15373.6
974.83,15373.5
975.76,15373.5
976.69,15373.4
977.62,15373.4
978.55,15373.4
979.48,15373.4
980.41,15373.4
981.33,15373.4
982.26,15373.4
983.19,15373.4
984.11,15373.4
985.04,15373.4
985.96,15373.5
986.89,15373.5
987.81,15373.4
988.73,15373.4
989.65,15373.4
990.58,15373.4
991.5,15373.3
992.42,15373.2
993.34,15373.2
994.26,15373.1
995.18,15373
996.09,15372.9
997.01,15372.9
997.93,15372.8
998.85,15372.7
999.76,15372.6
1000.68,15372.6
1001.59,15372.5
1002.51,15372.5
1003.42,15372.4
1004.33,15372.4
1005.25,15372.4
1006.16,15372.4
1007.07,15372.4
1007.98,15372.4
1008.89,15372.4
1009.8,15372.4
1010.71,15372.4
1011.62,15372.5
1012.53,15372.5
1013.44,15372.5
1014.35,15372.5
1015.25,15372.5
1016.16,15372.5
1017.06,15372.5
1017.97,15372.4
1018.87,15372.4
1019.78,15372.3
1020.68,15372.3
1021.59,15372.2
1022.49,15372.1
1023.39,15372
1024.29,15372
1025.19,15371.9
1026.09,15371.8
1026.99,15371.7
1027.89,15371.6
1028.79,15371.6
1029.69,15371.5
1030.59,15371.4
1031.48,15371.4
1032.38,15371.4
1033.28,15371.4
1034.17,15371.4
1035.07,15371.4
1035.96,15371.4
1036.85,15371.5
1037.75,15371.5
1038.64,15371.6
1039.53,15371.6
1040.42,15371.6
1041.31,15371.7
1042.21,15371.7
1043.1,15371.7
1043.99,15371.7
1044.87,15371.7
1045.76,15371.6
1046.65,15371.6
1047.54,15371.5
1048.42,15371.4
1049.31,15371.3
1050.2,15371.2
1051.08,15371.1
1051.97,15371
1052.85,15370.8
1053.73,15370.7
1054.62,15370.6
1055.5,15370.5
1056.38,15370.4
1057.26,15370.3
1058.15,15370.3
1058.15,15370.3
1059.03,15370.3
1059.91,15370.3
1060.78,15370.3
1061.66,15370.3
1062.54,15370.3
1063.42,15370.4
1064.3,15370.5
1065.17,15370.5
1066.05,15370.6
1066.93,15370.7
1067.8,15370.8
1068.68,15370.9
1069.55,15370.9
1070.42,15371
1071.3,15371
1072.17,15371
1073.04,15371
1073.91,15370.9
1074.78,15370.9
1075.65,15370.8
1076.52,15370.6
1077.39,15370.5
1078.26,15370.3
1079.13,15370.2
1080,15370
1080.87,15369.8
1081.73,15369.7
1082.6,15369.5
1083.46,15369.4
1084.33,15369.3
1085.19,15369.2
1086.06,15369.1
1086.92,15369.1
1087.79,15369.1
1088.65,15369.1
1089.51,15369.2
1090.37,15369.2
1091.23,15369.3
1092.09,15369.4
1092.95,15369.6
1093.81,15369.7
1094.67,15369.8
1095.53,15370
1096.39,15370.1
1097.25,15370.2
1098.1,15370.3
1098.96,15370.4
1099.82,15370.4
1100.67,15370.4
1101.53,15370.4
1102.38,15370.3
1103.23,15370.2
1104.09,15370.1
1104.94,15369.9
1105.79,15369.8
1106.64,15369.6
1107.5,15369.4
1108.35,15369.2
1109.2,15368.9
1110.05,15368.7
1110.9,15368.5
1111.74,15368.4
1112.59,15368.2
1113.44,15368.1
1114.29,15368
1115.13,15367.9
1115.98,15367.9
1116.83,15367.9
1117.67,15367.9
1118.52,15368
1119.36,15368.1
1120.2,15368.2
1121.05,15368.4
1121.89,15368.6
1122.73,15368.8
1123.57,15368.9
1124.41,15369.1
1125.25,15369.3
1126.09,15369.4
1126.93,15369.6
1127.77,15369.7
1128.61,15369.8
1129.45,15369.8
1130.29,15369.8
1131.12,15369.7
1131.96,15369.7
1132.8,15369.6
1133.63,15369.4
1134.47,15369.2
1135.3,15369
1136.14,15368.8
1136.97,15368.5
1137.8,15368.3
1138.64,15368
1139.47,15367.8
1140.3,15367.6
1141.13,15367.3
1141.96,15367.1
1142.79,15367
1143.62,15366.8
1144.45,15366.7
1145.28,15366.7
1146.11,15366.7
1146.93,15366.7
1147.76,15366.8
1148.59,15366.9
1149.41,15367
1150.24,15367.2
1151.06,15367.4
1151.89,15367.6
1152.71,15367.8
1153.54,15368
1154.36,15368.2
1155.18,15368.4
1156,15368.6
1156.82,15368.8
1157.65,15369
1158.47,15369.1
1159.29,15369.2
1160.11,15369.2
1160.92,15369.2
1161.74,15369.2
1162.56,15369.1
1163.38,15368.9
1164.2,15368.8
1165.01,15368.6
1165.83,15368.4
1166.64,15368.1
1167.46,15367.8
1168.27,15367.6
1169.09,15367.3
1169.9,15367
1170.72,15366.7
1171.53,15366.4
1172.34,15366.2
1173.15,15366
1173.96,15365.8
1174.77,15365.6
1175.58,15365.5
1176.39,15365.5
1177.2,15365.4
1177.2,15365.4
1178.01,15365.5
1178.82,15365.5
1179.63,15365.6
1180.44,15365.8
1181.24,15365.9
1182.05,15366.1
1182.86,15366.4
1183.66,15366.6
1184.47,15366.9
1185.27,15367.1
1186.07,15367.4
1186.88,15367.6
1187.68,15367.8
1188.48,15368
1189.28,15368.2
1190.09,15368.4
1190.89,15368.5
1191.69,15368.6
1192.49,15368.6
1193.29,15368.6
1194.09,15368.5
1194.89,15368.4
1195.68,15368.3
1196.48,15368.1
1197.28,15367.9
1198.08,15367.7
1198.87,15367.4
1199.67,15367.1
1200.46,15366.8
1201.26,15366.5
1202.05,15366.2
1202.85,15365.9
1203.64,15365.6
1204.43,15365.3
1205.22,15365
1206.02,15364.8
1206.81,15364.6
1207.6,15364.4
1208.39,15364.3
1209.18,15364.2
1209.97,15364.2
1210.76,15364.2
1211.55,15364.3
1212.33,15364.4
1213.12,15364.5
1213.91,15364.7
1214.7,15364.9
1215.48,15365.1
1216.27,15365.4
1217.05,15365.6
1217.84,15365.9
1218.62,15366.2
1219.41,15366.5
1220.19,15366.8
1220.97,15367
1221.76,15367.3
1222.54,15367.5
1223.32,15367.7
1224.1,15367.9
1224.88,15368
1225.66,15368
1226.44,15368.1
1227.22,15368
1228,15368
1228.78,15367.9
1229.55,15367.7
1230.33,15367.5
1231.11,15367.3
1231.88,15367
1232.66,15366.8
1233.44,15366.4
1234.21,15366.1
1234.99,15365.8
1235.76,15365.4
1236.53,15365.1
1237.31,15364.7
1238.08,15364.4
1238.85,15364.1
1239.62,15363.8
1240.39,15363.5
1241.16,15363.3
1241.16,15363.3
1241.94,15363.1
1242.71,15362.9
1243.47,15362.8
1244.24,15362.8
1245.01,15362.8
1245.78,15362.8
1246.55,15362.9
1247.31,15363
1248.08,15363.2
1248.85,15363.4
1249.61,15363.6
1250.38,15363.9
1251.14,15364.2
1251.91,15364.5
1252.67,15364.9
1253.43,15365.2
1254.2,15365.6
1254.96,15365.9
1255.72,15366.2
1256.48,15366.5
1257.24,15366.8
1258.01,15367.1
1258.77,15367.3
1259.53,15367.5
1260.28,15367.6
1261.04,15367.7
1261.8,15367.7
1262.56,15367.7
1263.32,15367.7
1264.07,15367.6
1264.83,15367.4
1265.59,15367.2
1266.34,15367
1267.1,15366.7
1267.85,15366.4
1268.61,15366
1269.36,15365.6
1270.11,15365.2
1270.87,15364.8
1271.62,15364.4
1272.37,15364
1273.12,15363.5
1273.87,15363.1
1274.62,15362.8
1275.37,15362.4
1276.12,15362.1
1276.87,15361.8
1277.62,15361.5
1278.37,15361.3
1279.12,15361.2
1279.87,15361.1
1280.61,15361.1
1281.36,15361.1
1282.11,15361.1
1282.85,15361.3
1283.6,15361.4
1284.34,15361.7
1285.09,15361.9
1285.83,15362.2
1286.57,15362.6
1287.32,15362.9
1288.06,15363.3
1288.8,15363.7
1289.54,15364.1
1290.28,15364.6
1291.02,15365
1291.76,15365.4
1292.5,15365.8
1293.24,15366.2
1293.98,15366.5
1294.72,15366.8
1295.46,15367.1
1296.2,15367.3
1296.93,15367.5
1297.67,15367.6
1298.41,15367.7
1299.14,15367.7
1299.14,15367.7
1299.88,15367.7
1300.61,15367.6
1301.35,15367.4
1302.08,15367.2
1302.82,15366.9
1303.55,15366.6
1304.28,15366.2
1305.01,15365.8
1305.75,15365.4
1306.48,15364.9
1307.21,15364.4
1307.94,15363.9
1308.67,15363.4
1309.4,15362.9
1310.13,15362.4
1310.86,15361.9
1311.58,15361.4
1312.31,15361
1313.04,15360.6
1313.77,15360.2
1314.49,15359.9
1315.22,15359.6
1315.95,15359.4
1316.67,15359.2
1317.4,15359.1
1318.12,15359.1
1318.84,15359.1
1319.57,15359.2
1320.29,15359.4
1321.01,15359.6
1321.74,15359.8
1322.46,15360.1
1323.18,15360.5
1323.9,15360.9
1324.62,15361.3
1325.34,15361.8
1326.06,15362.3
1326.78,15362.8
1327.5,15363.3
1328.22,15363.9
1328.93,15364.4
1329.65,15364.9
1330.37,15365.4
1331.09,15365.9
1331.8,15366.3
1332.52,15366.7
1333.23,15367.1
1333.95,15367.3
1334.66,15367.6
1335.38,15367.8
1336.09,15367.9
1336.8,15367.9
1337.52,15367.9
1338.23,15367.8
1338.94,15367.7
1339.65,15367.5
1340.36,15367.2
1341.07,15366.9
1341.78,15366.5
1342.49,15366.1
1343.2,15365.6
1343.91,15365.1
1344.62,15364.5
1345.33,15363.9
1346.04,15363.3
1346.74,15362.7
1347.45,15362.1
1348.16,15361.5
1348.86,15360.9
1349.57,15360.3
1350.27,15359.8
1350.98,15359.3
1351.68,15358.8
1352.39,15358.4
1353.09,15358
1353.79,15357.6
1354.49,15357.4
1355.2,15357.2
1355.9,15357
1356.6,15356.9
1357.3,15356.9
1358,15357
1358.7,15357.1
1359.4,15357.3
1360.1,15357.6
1360.8,15357.9
1361.5,15358.3
1362.19,15358.7
1362.89,15359.2
1363.59,15359.7
1364.29,15360.3
1364.98,15360.9
1365.68,15361.5
1366.37,15362.1
1367.07,15362.7
1367.76,15363.3
1368.46,15364
1369.15,15364.6
1369.84,15365.1
1370.54,15365.7
1371.23,15366.2
1371.92,15366.7
1372.61,15367.1
1373.3,15367.4
1373.99,15367.7
1374.68,15368
1374.68,15368
1375.37,15368.1
1376.06,15368.2
1376.75,15368.3
1377.44,15368.2
1378.13,15368.1
1378.82,15367.9
1379.51,15367.7
1380.19,15367.4
1380.88,15367
1381.57,15366.6
1382.25,15366.1
1382.94,15365.5
1383.62,15365
1384.31,15364.4
1384.99,15363.7
1385.67,15363
1386.36,15362.4
1387.04,15361.7
1387.72,15361
1388.41,15360.3
1389.09,15359.6
1389.77,15358.9
1390.45,15358.3
1391.13,15357.7
1391.81,15357.1
1392.49,15356.6
1393.17,15356.1
1393.85,15355.7
1394.53,15355.4
1395.2,15355.1
1395.88,15354.9
1396.56,15354.7
1397.24,15354.7
1397.91,15354.7
1398.59,15354.7
1399.26,15354.9
1399.94,15355.1
1400.61,15355.4
1401.29,15355.7
1401.96,15356.1
1402.63,15356.6
1403.31,15357.1
1403.98,15357.6
1404.65,15358.2
1405.32,15358.9
1406,15359.5
1406.67,15360.2
1407.34,15360.9
1408.01,15361.6
1408.68,15362.4
1409.35,15363.1
1410.02,15363.7
1410.69,15364.4
1411.35,15365
1412.02,15365.6
1412.69,15366.2
1413.36,15366.7
1414.02,15367.2
1414.69,15367.6
1415.36,15367.9
1416.02,15368.2
1416.69,15368.4
1417.35,15368.6
1418.01,15368.6
1418.68,15368.7
1419.34,15368.6
1420.01,15368.4
1420.01,15368.4
1420.67,15368.2
1421.33,15367.9
1421.99,15367.6
1422.65,15367.2
1423.31,15366.7
1423.98,15366.2
1424.64,15365.6
1425.3,15365
1425.95,15364.3
1426.61,15363.6
1427.27,15362.9
1427.93,15362.1
1428.59,15361.4
1429.25,15360.6
1429.9,15359.8
1430.56,15359.1
1431.22,15358.3
1431.87,15357.6
1432.53,15356.9
1433.18,15356.2
1433.84,15355.6
1434.49,15355
1435.15,15354.4
1435.8,15353.9
1436.45,15353.5
1437.11,15353.1
1437.76,15352.8
1438.41,15352.6
1439.06,15352.4
1439.71,15352.3
1440.36,15352.3
1441.01,15352.3
1441.66,15352.5
1442.31,15352.6
1442.96,15352.9
1443.61,15353.2
1444.26,15353.6
1444.91,15354.1
1445.56,15354.6
1446.2,15355.1
1446.85,15355.8
1447.5,15356.4
1448.14,15357.1
1448.79,15357.8
1449.43,15358.6
1450.08,15359.3
1450.72,15360.1
1451.37,15360.9
1452.01,15361.7
1452.65,15362.4
1453.3,15363.2
1453.94,15363.9
1454.58,15364.7
1455.22,15365.3
1455.87,15366
1456.51,15366.6
1457.15,15367.1
1457.79,15367.6
1458.43,15368
1459.07,15368.4
1459.71,15368.7
1460.35,15368.9
1460.98,15369.1
1461.62,15369.2
1462.26,15369.2
1462.9,15369.2
1463.53,15369.1
1464.17,15368.9
1464.81,15368.6
1465.44,15368.3
1466.08,15367.9
1466.71,15367.4
1467.35,15366.9
1467.98,15366.3
1468.62,15365.7
1469.25,15365
1469.88,15364.3
1470.51,15363.6
1471.15,15362.8
1471.78,15362
1472.41,15361.2
1473.04,15360.3
1473.67,15359.5
1474.3,15358.6
1474.3,15358.6
1474.93,15357.8
1475.56,15357
1476.19,15356.2
1476.82,15355.4
1477.45,15354.6
1478.08,15353.9
1478.7,15353.2
1479.33,15352.6
1479.96,15352
1480.58,15351.5
1481.21,15351
1481.84,15350.6
1482.46,15350.3
1483.09,15350
1483.71,15349.8
1484.34,15349.7
1484.96,15349.6
1485.58,15349.6
1486.21,15349.7
1486.83,15349.9
1486.83,15349.9
1487.45,15350.1
1488.07,15350.4
1488.7,15350.7
1489.32,15351.2
1489.94,15351.7
1490.56,15352.2
1491.18,15352.8
1491.8,15353.5
1492.42,15354.2
1493.04,15354.9
1493.66,15355.7
1494.27,15356.5
1494.89,15357.3
