x (mm),Q (W/m2)
302.047,578666
302.937,578397
303.827,578130
304.717,577864
305.606,577598
306.495,577334
307.384,577070
307.384,577070
308.272,576807
309.16,576545
310.047,576283
310.934,576022
311.821,575761
312.708,575502
313.594,575243
314.479,574986
315.365,574731
316.25,574476
317.134,574223
318.019,573972
318.903,573721
319.786,573472
320.669,573224
321.552,572976
322.435,572729
323.317,572483
324.199,572238
325.08,571993
325.961,571749
326.842,571506
327.722,571264
328.602,571023
329.482,570783
330.361,570544
331.24,570306
332.119,570069
332.997,569833
333.875,569598
334.753,569365
335.63,569132
336.507,568899
337.383,568667
338.26,568436
339.135,568205
340.011,567975
340.886,567744
341.761,567514
342.635,567285
343.509,567056
344.383,566828
345.256,566601
346.129,566375
347.002,566150
347.874,565927
348.746,565705
349.618,565485
350.489,565266
351.36,565048
352.23,564832
353.101,564615
353.97,564399
354.84,564183
355.709,563967
356.578,563752
357.446,563536
358.314,563320
359.182,563105
360.05,562890
360.917,562676
361.783,562463
362.65,562251
363.516,562040
364.381,561830
365.247,561621
366.112,561413
366.976,561206
367.841,560999
368.705,560794
369.568,560589
370.431,560385
371.294,560182
372.157,559978
373.019,559776
373.881,559573
374.742,559371
375.604,559169
376.464,558967
377.325,558766
378.185,558565
379.045,558364
379.904,558164
380.763,557965
381.622,557767
382.481,557569
383.339,557373
384.196,557177
385.054,556983
385.911,556789
386.767,556595
387.624,556402
388.48,556209
389.335,556017
390.191,555824
391.046,555632
391.9,555440
392.755,555248
393.609,555057
394.462,554867
395.315,554676
396.168,554487
397.021,554298
397.873,554110
398.725,553923
399.577,553737
400.428,553551
401.279,553366
402.129,553181
402.979,552997
403.829,552814
404.679,552631
405.528,552448
406.377,552266
407.225,552085
408.073,551903
408.921,551722
409.769,551542
410.616,551362
411.462,551183
412.309,551004
413.155,550827
414.001,550649
414.846,550472
415.691,550296
416.536,550120
417.38,549945
418.224,549770
419.068,549596
419.911,549422
420.755,549249
421.597,549075
422.44,548902
423.282,548730
424.123,548557
424.965,548385
425.806,548213
426.646,548041
427.487,547869
428.327,547698
429.166,547527
430.006,547357
430.845,547187
431.683,547018
432.522,546851
433.36,546684
434.197,546518
435.035,546353
435.872,546188
436.708,546024
437.545,545860
438.381,545696
439.216,545532
440.052,545368
440.886,545204
441.721,545040
442.555,544875
443.389,544711
444.223,544548
445.056,544386
445.889,544224
446.722,544064
447.554,543904
448.386,543745
449.218,543587
449.218,543587
450.049,543430
450.88,543272
451.711,543115
452.541,542958
453.371,542800
454.2,542643
455.03,542485
455.859,542327
456.687,542170
457.516,542014
458.344,541857
459.171,541702
459.998,541548
460.825,541394
461.652,541241
462.478,541089
463.304,540936
464.13,540785
464.955,540633
465.78,540480
466.605,540328
467.429,540176
468.253,540023
469.077,539871
469.9,539719
470.723,539568
471.546,539418
472.368,539269
473.19,539120
474.012,538973
474.833,538827
475.654,538681
476.475,538536
477.295,538392
478.115,538247
478.935,538103
479.754,537958
480.573,537812
481.392,537667
482.21,537521
483.028,537375
483.846,537229
484.664,537084
485.481,536939
486.297,536795
487.114,536652
487.93,536510
488.746,536369
489.561,536229
490.376,536090
491.191,535951
492.005,535813
492.819,535675
493.633,535537
494.447,535398
495.26,535260
496.073,535121
496.885,534981
497.697,534842
498.509,534702
499.321,534562
500.132,534423
500.943,534284
501.753,534146
502.563,534009
503.373,533872
504.183,533736
504.992,533601
505.801,533467
506.61,533333
507.418,533199
508.226,533066
509.033,532934
509.841,532801
510.648,532669
511.454,532537
512.261,532404
513.067,532272
513.872,532140
514.678,532008
515.483,531876
516.287,531745
517.092,531613
517.896,531482
518.7,531351
519.503,531220
520.306,531090
521.109,530960
521.911,530830
522.713,530700
523.515,530571
524.317,530442
525.118,530314
525.919,530186
526.719,530058
527.519,529931
528.319,529804
529.119,529678
529.918,529552
530.717,529426
531.515,529302
532.314,529177
533.112,529052
533.909,528928
534.707,528804
535.504,528680
536.3,528557
536.3,528557
537.097,528434
537.893,528311
538.688,528188
539.484,528065
540.279,527943
541.073,527821
541.868,527699
542.662,527578
543.456,527457
544.249,527337
545.043,527217
545.835,527097
546.628,526978
547.42,526858
548.212,526739
549.004,526620
549.795,526500
550.586,526381
551.376,526263
552.167,526144
552.957,526025
553.746,525906
554.536,525787
555.325,525669
556.113,525550
556.902,525432
557.69,525315
558.478,525198
559.265,525081
560.052,524964
560.839,524848
561.625,524732
562.412,524616
563.198,524501
563.983,524385
564.768,524270
565.553,524155
566.338,524040
567.122,523925
567.906,523811
568.69,523696
569.473,523582
570.256,523467
571.039,523353
571.821,523240
572.603,523126
573.385,523014
574.167,522901
574.948,522789
575.729,522677
576.509,522566
577.289,522454
578.069,522343
578.849,522232
579.628,522121
580.407,522010
581.186,521899
581.964,521789
582.742,521678
583.52,521568
584.297,521457
585.074,521347
585.851,521237
586.628,521127
587.404,521017
588.18,520908
588.955,520799
589.73,520691
590.505,520583
591.28,520476
592.054,520368
592.828,520261
593.602,520155
594.375,520049
595.148,519943
595.921,519837
596.693,519732
597.465,519626
598.237,519521
599.009,519416
599.78,519311
600.551,519206
601.321,519101
602.092,518996
602.862,518891
603.631,518787
604.401,518683
605.17,518579
605.938,518476
606.707,518373
607.475,518270
608.243,518167
609.01,518065
609.777,517963
610.544,517860
611.311,517758
612.077,517656
612.843,517555
613.608,517453
614.374,517351
615.139,517250
615.904,517148
616.668,517046
617.432,516945
617.432,516945
618.196,516843
618.959,516742
619.723,516641
620.485,516541
621.248,516440
622.01,516341
622.772,516241
623.534,516142
624.295,516043
625.056,515944
625.817,515846
626.577,515747
627.338,515649
628.097,515551
628.857,515453
629.616,515356
630.375,515258
631.134,515160
631.892,515063
632.65,514965
633.408,514867
634.165,514769
634.922,514671
635.679,514573
636.435,514476
637.191,514379
637.947,514282
638.703,514185
639.458,514089
640.213,513994
640.968,513899
641.722,513804
642.476,513709
643.23,513615
643.983,513521
644.736,513427
645.489,513333
646.242,513240
646.994,513147
647.746,513054
648.498,512960
649.249,512868
650,512775
650.751,512682
651.501,512588
652.251,512495
653.001,512402
653.751,512309
654.5,512217
655.249,512124
655.997,512032
656.746,511940
657.494,511849
658.241,511757
658.989,511667
659.736,511576
660.483,511486
661.229,511395
661.976,511305
662.721,511215
663.467,511126
664.212,511036
664.957,510947
665.702,510858
666.447,510768
667.191,510679
667.935,510590
668.678,510500
669.421,510411
670.164,510321
670.907,510232
671.649,510142
672.391,510053
673.133,509964
673.874,509875
674.616,509786
675.356,509698
676.097,509610
676.837,509522
677.577,509435
678.317,509348
679.056,509261
679.795,509175
680.534,509088
681.273,509002
682.011,508916
682.749,508831
683.486,508745
684.223,508660
684.96,508575
685.697,508490
686.434,508404
687.17,508319
687.906,508234
688.641,508148
689.376,508063
690.111,507978
690.846,507892
691.58,507807
692.314,507722
693.048,507637
693.781,507552
694.515,507468
695.247,507383
695.98,507299
696.712,507216
697.444,507132
698.176,507049
698.907,506966
699.638,506883
700.369,506800
701.1,506717
701.83,506635
702.56,506553
703.29,506471
704.019,506389
704.748,506307
705.477,506226
706.205,506144
706.933,506063
707.661,505981
708.389,505900
709.116,505818
709.843,505737
710.57,505655
711.296,505574
712.022,505492
712.748,505411
713.474,505331
714.199,505250
714.924,505170
715.649,505089
716.373,505009
717.097,504930
717.821,504850
718.545,504770
719.268,504690
719.991,504611
720.713,504532
721.436,504452
722.158,504374
722.88,504295
723.601,504216
724.322,504138
725.043,504060
725.764,503982
726.484,503904
727.204,503825
727.924,503747
728.643,503669
729.362,503591
730.081,503513
730.8,503435
731.518,503358
732.236,503280
732.954,503203
733.671,503126
734.389,503049
735.106,502973
735.822,502897
736.538,502820
737.254,502744
737.97,502669
738.686,502593
739.401,502517
740.116,502441
740.83,502365
741.544,502290
742.258,502214
742.972,502139
743.685,502063
744.399,501988
745.112,501913
745.824,501838
746.536,501763
747.248,501687
747.96,501612
748.671,501537
749.383,501462
750.093,501387
750.804,501312
751.514,501237
752.224,501162
752.934,501088
753.643,501014
754.353,500940
755.061,500867
755.77,500794
756.478,500721
757.186,500649
757.894,500577
758.601,500504
759.309,500433
760.015,500361
760.722,500289
761.428,500217
762.134,500145
762.84,500074
763.546,500002
764.251,499930
764.956,499859
765.66,499787
766.365,499716
767.069,499644
767.772,499572
768.476,499500
769.179,499428
769.882,499355
770.585,499283
771.287,499210
771.989,499137
772.691,499065
773.392,498992
774.093,498920
774.794,498848
775.495,498777
776.195,498706
776.896,498635
777.595,498565
778.295,498496
778.994,498427
779.693,498358
780.392,498289
781.09,498221
781.788,498153
781.788,498153
782.486,498085
783.184,498018
783.881,497950
784.578,497883
785.275,497816
785.971,497749
786.667,497682
787.363,497615
788.059,497548
788.754,497480
789.449,497412
790.144,497344
790.839,497276
791.533,497207
792.227,497138
792.92,497068
793.614,496998
794.307,496928
795,496857
795.692,496787
796.384,496716
797.076,496646
797.768,496577
798.46,496507
799.151,496438
799.842,496370
800.532,496302
801.223,496235
801.913,496169
802.602,496103
803.292,496037
803.981,495972
804.67,495908
805.359,495844
806.047,495781
806.735,495718
807.423,495655
808.111,495592
808.798,495530
809.485,495468
810.172,495405
810.858,495343
811.544,495280
812.23,495217
812.916,495153
813.601,495089
814.286,495025
814.971,494960
815.656,494894
816.34,494827
817.024,494760
817.708,494693
818.391,494625
819.074,494558
819.757,494490
820.44,494422
821.122,494354
821.804,494287
822.486,494220
823.167,494153
823.849,494087
824.53,494022
825.21,493957
825.891,493893
826.571,493830
827.251,493767
827.93,493705
828.61,493643
829.289,493582
829.968,493521
830.646,493461
831.324,493401
832.002,493342
832.68,493283
833.357,493224
834.035,493165
834.712,493106
835.388,493047
836.065,492988
836.741,492928
837.416,492868
838.092,492807
838.767,492746
839.442,492684
840.117,492622
840.791,492559
841.466,492496
842.139,492432
842.813,492368
843.486,492304
844.16,492240
844.832,492175
845.505,492111
846.177,492047
846.849,491983
847.521,491920
848.192,491857
848.864,491795
849.535,491733
850.205,491671
850.876,491610
851.546,491550
852.216,491490
852.885,491430
853.555,491371
854.224,491313
854.892,491255
855.561,491197
856.229,491140
856.897,491083
857.565,491026
858.232,490969
858.899,490913
859.566,490857
860.23,490800
860.9,490743
861.57,490687
862.23,490629
862.9,490572
863.56,490514
864.23,490455
864.89,490396
865.56,490337
866.22,490277
866.88,490217
867.55,490157
868.21,490097
868.88,490036
869.54,489976
870.2,489915
870.86,489855
871.53,489795
872.19,489735
872.85,489675
873.51,489616
874.17,489557
874.83,489498
875.49,489440
876.15,489382
876.81,489324
877.47,489267
878.13,489210
878.79,489154
879.45,489098
880.11,489042
880.77,488987
881.42,488932
882.08,488877
882.74,488823
883.4,488769
884.05,488715
884.71,488661
885.37,488607
886.02,488553
886.68,488499
887.34,488445
887.99,488391
888.65,488337
889.3,488282
889.96,488227
890.61,488171
891.27,488116
891.92,488060
892.57,488003
893.23,487947
893.88,487890
894.53,487833
895.18,487776
895.84,487719
896.49,487662
897.14,487605
897.79,487547
898.44,487490
899.1,487434
899.75,487377
900.4,487320
901.05,487264
901.7,487208
902.35,487152
903,487097
903.65,487041
904.29,486986
904.94,486932
905.59,486877
906.24,486823
906.89,486770
907.53,486716
908.18,486664
908.83,486611
909.48,486559
910.12,486507
910.77,486455
911.42,486403
912.06,486352
912.71,486301
913.35,486250
914,486198
914.64,486147
915.29,486096
915.93,486044
916.57,485993
917.22,485941
917.86,485889
918.51,485837
919.15,485785
919.79,485732
920.43,485680
921.08,485627
921.72,485574
922.36,485521
923,485468
923.64,485416
924.28,485363
924.92,485310
925.56,485257
926.2,485204
926.84,485151
927.48,485098
928.12,485045
928.76,484992
929.4,484939
930.04,484886
930.68,484833
931.32,484780
931.95,484728
932.59,484675
933.23,484623
933.87,484571
934.5,484519
935.14,484467
935.78,484415
936.41,484364
937.05,484313
937.68,484262
938.32,484212
938.95,484161
939.59,484111
940.22,484061
940.86,484011
941.49,483962
942.13,483912
942.76,483862
943.39,483813
944.03,483763
944.66,483713
945.29,483664
945.92,483614
946.55,483565
947.19,483515
947.82,483466
948.45,483416
949.08,483367
949.71,483317
950.34,483268
950.97,483219
951.6,483170
952.23,483121
952.86,483072
953.49,483024
954.12,482975
954.75,482927
955.38,482878
956,482830
956.63,482782
957.26,482733
957.89,482685
958.51,482636
959.14,482588
959.77,482539
960.39,482490
961.02,482442
961.65,482393
962.27,482344
962.9,482296
963.52,482247
964.15,482198
964.77,482149
965.4,482101
966.02,482052
966.64,482004
967.27,481955
967.89,481907
968.52,481858
969.14,481810
969.76,481762
970.38,481713
971.01,481665
971.63,481617
972.25,481568
972.87,481520
973.49,481472
974.11,481423
974.73,481375
975.35,481326
975.97,481278
976.59,481229
977.21,481181
977.83,481133
978.45,481085
979.07,481037
979.69,480989
980.31,480941
980.93,480894
981.54,480847
982.16,480800
982.78,480754
983.4,480708
984.01,480662
984.63,480616
985.25,480571
985.86,480525
986.48,480480
987.09,480435
987.71,480390
988.33,480346
988.94,480301
989.56,480256
990.17,480211
990.78,480166
991.4,480122
992.01,480077
992.01,480077
992.63,480032
993.24,479987
993.85,479942
994.46,479897
995.08,479852
995.69,479808
996.3,479763
996.91,479718
997.52,479673
998.14,479628
998.75,479583
999.36,479538
999.97,479494
1000.58,479449
1001.19,479404
1001.8,479359
1002.41,479314
1003.02,479268
1003.63,479223
1004.24,479178
1004.84,479133
1005.45,479087
1006.06,479042
1006.67,478996
1007.28,478950
1007.88,478904
1008.49,478859
1009.1,478813
1009.7,478767
1010.31,478722
1010.92,478676
1011.52,478631
1012.13,478586
1012.73,478540
1013.34,478495
1013.94,478451
1014.55,478406
1015.15,478361
1015.76,478317
1016.36,478273
1016.96,478229
1017.57,478185
1018.17,478141
1018.77,478097
1019.38,478054
1019.98,478010
1020.58,477967
1021.18,477924
1021.79,477880
1022.39,477837
1022.99,477794
1023.59,477751
1024.19,477708
1024.79,477665
1025.39,477622
1025.99,477579
1026.59,477537
1027.19,477494
1027.79,477451
1028.39,477409
1028.99,477366
1029.59,477324
1030.19,477281
1030.78,477239
1031.38,477197
1031.98,477154
1032.58,477112
1033.17,477070
1033.77,477028
1034.37,476986
1034.96,476944
1035.56,476902
1036.16,476860
1036.75,476819
1037.35,476777
1037.94,476735
1038.54,476694
1039.13,476652
1039.73,476611
1040.32,476570
1040.92,476528
1041.51,476487
1042.1,476446
1042.7,476405
1043.29,476364
1043.88,476323
1044.48,476281
1045.07,476240
1045.66,476199
1046.25,476158
1046.84,476117
1047.44,476075
1048.03,476034
1048.62,475993
1049.21,475951
1049.8,475910
1050.39,475868
1050.98,475827
1051.57,475785
1052.16,475744
1052.75,475702
1053.34,475661
1053.93,475619
1054.52,475578
1055.1,475536
1055.69,475495
1056.28,475454
1056.87,475413
1057.45,475371
1058.04,475330
1058.63,475289
1059.22,475248
1059.8,475208
1060.39,475166
1060.97,475125
1061.56,475085
1062.15,475044
1062.73,475003
1063.32,474962
1063.9,474921
1064.49,474880
1065.07,474840
1065.65,474799
1066.24,474758
1066.82,474717
1067.41,474676
1067.99,474636
1068.57,474595
1069.16,474555
1069.74,474514
1070.32,474474
1070.9,474434
1071.48,474394
1072.07,474355
1072.65,474315
1073.23,474276
1073.81,474237
1074.39,474198
1074.97,474160
1075.55,474121
1076.13,474083
1076.71,474045
1077.29,474007
1077.87,473969
1078.45,473931
1079.03,473893
1079.61,473855
1080.18,473816
1080.76,473778
1081.34,473740
1081.92,473702
1082.49,473663
1083.07,473625
1083.65,473586
1084.23,473547
1084.8,473508
1085.38,473469
1085.95,473430
1086.53,473392
1087.11,473352
1087.68,473314
1088.26,473275
1088.83,473236
1089.41,473197
1089.98,473159
1090.55,473121
1091.13,473082
1091.7,473044
1092.28,473007
1092.85,472969
1093.42,472931
1093.99,472894
1094.57,472857
1095.14,472820
1095.71,472783
1096.28,472746
1096.86,472709
1097.43,472672
1098,472635
1098.57,472598
1099.14,472561
1099.71,472523
1100.28,472486
1100.85,472448
1101.42,472411
1101.99,472373
1102.56,472335
1103.13,472297
1103.7,472259
1104.27,472221
1104.83,472183
1105.4,472144
1105.97,472106
1106.54,472068
1107.11,472030
1107.67,471992
1108.24,471954
1108.81,471917
1109.37,471879
1109.94,471842
1110.51,471805
1111.07,471768
1111.64,471731
1112.2,471695
1112.77,471658
1113.33,471622
1113.9,471586
1114.46,471550
1114.46,471550
1115.03,471514
1115.59,471478
1116.16,471442
1116.72,471405
1117.28,471369
1117.85,471333
1118.41,471296
1118.97,471260
1119.53,471223
1120.1,471186
1120.66,471149
1121.22,471112
1121.78,471074
1122.34,471037
1122.91,471000
1123.47,470962
1124.03,470925
1124.59,470887
1125.15,470850
1125.71,470813
1126.27,470776
1126.83,470739
1127.39,470700
1127.95,470663
1128.51,470627
1129.06,470591
1129.62,470556
1130.18,470520
1130.74,470485
1131.3,470450
1131.85,470415
1132.41,470381
1132.97,470346
1133.53,470312
1134.08,470278
1134.64,470244
1135.2,470210
1135.75,470176
1136.31,470142
1136.86,470108
1136.86,470108
1137.42,470074
1137.42,470074
1137.97,470040
1138.53,470005
1139.08,469971
1139.64,469936
1140.19,469901
1140.75,469866
1141.3,469831
1141.85,469796
1142.41,469760
1142.96,469724
1143.51,469689
1144.07,469653
1144.62,469617
1145.17,469581
1145.72,469546
1146.27,469510
1146.83,469474
1147.38,469439
1147.93,469403
1148.48,469368
1149.03,469333
1149.58,469298
1150.13,469263
1150.68,469229
1151.23,469196
1151.78,469161
1152.33,469127
1152.88,469094
1153.43,469060
1153.98,469027
1154.52,468994
1155.07,468961
1155.62,468929
1156.17,468896
1156.72,468863
1157.26,468831
1157.81,468798
1158.36,468766
1158.91,468733
1159.45,468700
1160,468667
1160.54,468634
1161.09,468601
1161.64,468568
1162.18,468535
1162.73,468502
1163.27,468468
1163.82,468435
1164.36,468401
1164.91,468367
1165.45,468333
1165.99,468300
1166.54,468266
1167.08,468232
1167.62,468198
1168.17,468164
1168.71,468131
1169.25,468097
1169.79,468063
1170.34,468030
1170.88,467997
1171.42,467964
1171.96,467931
1172.5,467898
1173.04,467865
1173.58,467832
1174.13,467800
1174.67,467767
1175.21,467735
1175.75,467704
1176.29,467672
1176.83,467640
1177.36,467607
1177.9,467575
1178.44,467543
1178.98,467510
1179.52,467478
1180.06,467445
1180.6,467413
1181.13,467380
1181.67,467347
1182.21,467313
1182.75,467280
1183.28,467246
1183.82,467212
1184.36,467178
1184.89,467143
1185.43,467109
1185.97,467074
1186.5,467039
1187.04,467004
1187.57,466969
1188.11,466934
1188.64,466899
1189.18,466864
1189.71,466829
1190.24,466795
1190.78,466760
1191.31,466726
1191.85,466692
1192.38,466658
1192.91,466625
1193.45,466592
1193.98,466559
1194.51,466527
1195.04,466495
1195.57,466463
1196.11,466432
1196.64,466401
1197.17,466371
1197.7,466341
1198.23,466311
1198.76,466282
1199.29,466253
1199.82,466224
1200.35,466195
1200.88,466167
1201.41,466138
1201.94,466110
1202.47,466082
1203,466053
1203.53,466025
1204.06,465996
1204.59,465968
1205.11,465939
1205.64,465910
1206.17,465881
1206.7,465851
1207.23,465822
1207.75,465792
1208.28,465761
1208.81,465731
1209.33,465700
1209.86,465670
1210.39,465639
1210.91,465608
1211.44,465576
1211.96,465545
1212.49,465514
1213.01,465482
1213.54,465451
1214.06,465420
1214.59,465388
1215.11,465357
1215.63,465326
1216.16,465295
1216.68,465265
1217.21,465234
1217.73,465204
1218.25,465174
1218.77,465144
1219.3,465114
1219.82,465085
1220.34,465055
1220.86,465026
1221.38,464997
1221.91,464968
1222.43,464939
1222.95,464910
1223.47,464881
1223.99,464851
1224.51,464822
1225.03,464793
1225.55,464763
1226.07,464733
1226.59,464703
1227.11,464673
1227.63,464642
1228.15,464612
1228.67,464580
1229.18,464549
1229.7,464517
1230.22,464485
1230.74,464453
1231.26,464420
1231.77,464388
1232.29,464355
1232.81,464322
1233.33,464289
1233.84,464256
1234.36,464223
1234.88,464190
1235.39,464157
1235.91,464124
1236.42,464091
1236.94,464059
1237.45,464027
1237.97,463995
1238.48,463964
1239,463933
1239.51,463902
1240.03,463872
1240.54,463843
1241.05,463813
1241.57,463785
1242.08,463756
1242.59,463728
1243.11,463700
1243.62,463673
1244.13,463646
1244.64,463619
1245.16,463593
1245.67,463566
1246.18,463540
1246.69,463513
1247.2,463487
1247.71,463461
1248.23,463434
1248.74,463408
1249.25,463381
1249.76,463354
1250.27,463327
1250.78,463300
1251.29,463272
1251.8,463244
1252.31,463216
1252.81,463187
1253.32,463158
1253.83,463129
1254.34,463099
1254.85,463070
1255.36,463040
1255.36,463040
1255.86,463010
1256.37,462979
1256.88,462949
1257.39,462918
1257.89,462888
1258.4,462858
1258.91,462827
1259.41,462797
1259.92,462767
1260.43,462737
1260.93,462708
1261.44,462679
1261.94,462650
1262.45,462621
1262.95,462593
1263.46,462565
1263.96,462538
1264.47,462511
1264.97,462484
1265.47,462458
1265.98,462431
1266.48,462406
1266.99,462380
1267.49,462355
1267.99,462330
1268.49,462305
1269,462280
1269.5,462255
1270,462230
1270.5,462205
1271.01,462180
1271.51,462155
1272.01,462129
1272.51,462104
1273.01,462078
1273.51,462051
1274.01,462025
1274.51,461998
1275.01,461970
1275.51,461943
1276.01,461915
1276.51,461886
1277.01,461857
1277.51,461828
1278.01,461799
1278.51,461769
1279.01,461739
1279.5,461709
1280,461678
1280.5,461648
1281,461617
1281.5,461586
1281.99,461556
1282.49,461525
1282.99,461495
1283.48,461464
1283.98,461434
1284.48,461405
1284.97,461375
1285.47,461346
1285.96,461317
1286.46,461289
1286.96,461261
1287.45,461234
1287.95,461207
1288.44,461180
1288.94,461154
1289.43,461128
1289.92,461103
1290.42,461078
1290.91,461053
1291.41,461029
1291.9,461005
1292.39,460981
1292.88,460957
1293.38,460933
1293.87,460910
1294.36,460886
1294.85,460863
1295.35,460839
1295.84,460815
1296.33,460791
1296.82,460767
1297.31,460743
1297.8,460718
1298.29,460693
1298.78,460668
1299.28,460642
1299.77,460616
1300.26,460589
1300.75,460562
1301.24,460535
1301.72,460507
1302.21,460479
1302.7,460451
1303.19,460422
1303.68,460393
1304.17,460364
1304.66,460335
1305.15,460306
1305.63,460276
1306.12,460246
1306.61,460217
1307.1,460187
1307.58,460158
1308.07,460129
1308.56,460100
1309.04,460071
1309.53,460043
1310.01,460015
1310.5,459987
1310.99,459960
1311.47,459933
1311.96,459906
1312.44,459880
1312.93,459855
1313.41,459830
1313.9,459805
1314.38,459781
1314.87,459757
1315.35,459734
1315.83,459710
1316.32,459688
1316.8,459665
1317.28,459643
1317.77,459621
1318.25,459599
1318.25,459599
1318.73,459577
1319.21,459556
1319.7,459534
1320.18,459512
1320.66,459490
1321.14,459468
1321.62,459445
1322.1,459423
1322.59,459400
1323.07,459376
1323.55,459353
1324.03,459329
1324.51,459304
1324.99,459279
1325.47,459254
1325.95,459228
1326.43,459202
1326.91,459175
1327.39,459148
1327.86,459120
1328.34,459092
1328.82,459064
1329.3,459036
1329.78,459007
1330.26,458978
1330.73,458949
1331.21,458920
1331.69,458891
1332.17,458862
1332.64,458832
1333.12,458803
1333.12,458803
1333.6,458775
1334.07,458746
1334.55,458718
1335.03,458690
1335.5,458662
1335.98,458635
1336.45,458608
1336.93,458582
1337.4,458556
1337.88,458531
1338.35,458506
1338.83,458482
1339.3,458458
