x (mm),Q (W/m2)
223.232,6.07E+05
224.615,6.06E+05
225.997,6.06E+05
227.379,6.05E+05
228.759,6.05E+05
230.139,6.04E+05
231.518,6.04E+05
232.896,6.03E+05
234.273,6.02E+05
235.649,6.02E+05
237.025,6.01E+05
238.399,6.01E+05
239.773,6.00E+05
241.146,6.00E+05
242.519,5.99E+05
242.519,5.99E+05
243.89,5.98E+05
245.26,5.98E+05
246.63,5.97E+05
247.999,5.97E+05
249.367,5.96E+05
250.734,5.96E+05
252.101,5.95E+05
253.466,5.95E+05
254.831,5.94E+05
256.195,5.94E+05
257.558,5.93E+05
258.921,5.93E+05
260.282,5.92E+05
261.643,5.92E+05
263.003,5.91E+05
264.362,5.91E+05
265.72,5.90E+05
267.077,5.90E+05
268.434,5.89E+05
269.79,5.89E+05
271.145,5.88E+05
272.499,5.88E+05
273.852,5.88E+05
275.205,5.87E+05
276.556,5.87E+05
277.907,5.86E+05
279.257,5.86E+05
280.607,5.85E+05
281.955,5.85E+05
283.303,5.84E+05
284.65,5.84E+05
285.996,5.83E+05
287.341,5.83E+05
288.685,5.83E+05
290.029,5.82E+05
291.372,5.82E+05
292.714,5.81E+05
294.055,5.81E+05
295.395,5.81E+05
296.735,5.80E+05
298.073,5.80E+05
299.411,5.79E+05
300.748,5.79E+05
302.085,5.78E+05
303.42,5.78E+05
304.755,5.78E+05
306.089,5.77E+05
307.422,5.77E+05
308.754,5.76E+05
310.086,5.76E+05
311.417,5.76E+05
312.747,5.75E+05
314.076,5.75E+05
315.404,5.75E+05
316.731,5.74E+05
318.058,5.74E+05
319.384,5.73E+05
320.709,5.73E+05
322.033,5.73E+05
323.357,5.72E+05
324.68,5.72E+05
326.002,5.72E+05
327.323,5.71E+05
328.643,5.71E+05
329.963,5.70E+05
331.281,5.70E+05
332.599,5.70E+05
333.916,5.69E+05
335.233,5.69E+05
336.548,5.69E+05
337.863,5.68E+05
337.863,5.68E+05
339.177,5.68E+05
340.49,5.68E+05
341.803,5.67E+05
343.114,5.67E+05
344.425,5.67E+05
345.735,5.66E+05
347.045,5.66E+05
348.353,5.66E+05
349.661,5.65E+05
350.968,5.65E+05
352.274,5.65E+05
353.579,5.64E+05
354.884,5.64E+05
356.187,5.64E+05
357.49,5.63E+05
358.792,5.63E+05
360.094,5.63E+05
361.394,5.62E+05
362.694,5.62E+05
363.993,5.62E+05
365.292,5.61E+05
366.589,5.61E+05
367.886,5.61E+05
369.182,5.60E+05
370.477,5.60E+05
371.771,5.60E+05
373.065,5.60E+05
374.358,5.59E+05
375.65,5.59E+05
376.941,5.59E+05
378.231,5.58E+05
379.521,5.58E+05
380.81,5.58E+05
382.098,5.57E+05
383.385,5.57E+05
384.672,5.57E+05
385.958,5.57E+05
387.243,5.56E+05
388.527,5.56E+05
389.811,5.56E+05
391.093,5.55E+05
392.375,5.55E+05
393.656,5.55E+05
394.937,5.55E+05
396.216,5.54E+05
397.495,5.54E+05
398.773,5.54E+05
400.051,5.53E+05
401.327,5.53E+05
402.603,5.53E+05
403.878,5.53E+05
405.152,5.52E+05
406.426,5.52E+05
407.699,5.52E+05
408.971,5.52E+05
410.242,5.51E+05
411.512,5.51E+05
412.782,5.51E+05
414.051,5.50E+05
415.319,5.50E+05
416.586,5.50E+05
417.853,5.50E+05
419.119,5.49E+05
420.384,5.49E+05
421.648,5.49E+05
422.912,5.49E+05
424.175,5.48E+05
425.437,5.48E+05
426.698,5.48E+05
427.958,5.48E+05
429.218,5.47E+05
430.477,5.47E+05
431.735,5.47E+05
432.993,5.47E+05
434.25,5.46E+05
435.506,5.46E+05
436.761,5.46E+05
438.015,5.46E+05
439.269,5.45E+05
440.522,5.45E+05
440.522,5.45E+05
441.774,5.45E+05
443.026,5.45E+05
444.276,5.44E+05
445.526,5.44E+05
446.775,5.44E+05
448.024,5.44E+05
449.272,5.43E+05
450.518,5.43E+05
451.765,5.43E+05
453.01,5.43E+05
454.255,5.42E+05
455.499,5.42E+05
456.742,5.42E+05
457.984,5.42E+05
459.226,5.42E+05
460.467,5.41E+05
461.707,5.41E+05
462.947,5.41E+05
464.185,5.41E+05
465.423,5.40E+05
466.661,5.40E+05
467.897,5.40E+05
469.133,5.40E+05
470.368,5.39E+05
471.602,5.39E+05
472.835,5.39E+05
474.068,5.39E+05
475.3,5.39E+05
475.3,5.39E+05
476.531,5.38E+05
477.762,5.38E+05
478.992,5.38E+05
480.221,5.38E+05
481.449,5.37E+05
482.677,5.37E+05
483.904,5.37E+05
485.13,5.37E+05
486.355,5.37E+05
487.58,5.36E+05
488.803,5.36E+05
490.027,5.36E+05
491.249,5.36E+05
492.471,5.36E+05
493.692,5.35E+05
494.912,5.35E+05
496.131,5.35E+05
497.35,5.35E+05
498.568,5.35E+05
499.785,5.34E+05
501.002,5.34E+05
502.218,5.34E+05
503.433,5.34E+05
504.647,5.33E+05
505.861,5.33E+05
507.074,5.33E+05
508.286,5.33E+05
509.497,5.33E+05
510.708,5.32E+05
511.918,5.32E+05
513.127,5.32E+05
514.335,5.32E+05
515.543,5.32E+05
516.75,5.31E+05
517.957,5.31E+05
519.162,5.31E+05
520.367,5.31E+05
521.571,5.31E+05
522.775,5.31E+05
523.977,5.30E+05
525.179,5.30E+05
526.381,5.30E+05
527.581,5.30E+05
528.781,5.30E+05
529.98,5.29E+05
531.178,5.29E+05
532.376,5.29E+05
533.573,5.29E+05
534.769,5.29E+05
535.965,5.28E+05
537.159,5.28E+05
538.353,5.28E+05
539.547,5.28E+05
540.739,5.28E+05
541.931,5.28E+05
543.122,5.27E+05
544.313,5.27E+05
545.503,5.27E+05
546.692,5.27E+05
547.88,5.27E+05
549.067,5.26E+05
550.254,5.26E+05
551.44,5.26E+05
552.626,5.26E+05
552.626,5.26E+05
553.811,5.26E+05
554.995,5.26E+05
556.178,5.25E+05
557.361,5.25E+05
558.542,5.25E+05
559.724,5.25E+05
560.904,5.25E+05
562.084,5.24E+05
563.263,5.24E+05
564.441,5.24E+05
565.619,5.24E+05
566.796,5.24E+05
567.972,5.24E+05
569.147,5.23E+05
570.322,5.23E+05
571.496,5.23E+05
572.67,5.23E+05
573.842,5.23E+05
575.014,5.23E+05
576.186,5.22E+05
577.356,5.22E+05
578.526,5.22E+05
579.695,5.22E+05
580.863,5.22E+05
582.031,5.22E+05
583.198,5.21E+05
584.365,5.21E+05
585.53,5.21E+05
586.695,5.21E+05
587.859,5.21E+05
589.023,5.21E+05
590.186,5.20E+05
591.348,5.20E+05
592.509,5.20E+05
593.67,5.20E+05
594.83,5.20E+05
595.989,5.20E+05
597.148,5.19E+05
598.306,5.19E+05
599.463,5.19E+05
600.62,5.19E+05
601.775,5.19E+05
602.931,5.19E+05
604.085,5.19E+05
605.239,5.18E+05
606.392,5.18E+05
607.544,5.18E+05
608.696,5.18E+05
609.847,5.18E+05
610.997,5.18E+05
612.147,5.17E+05
613.296,5.17E+05
614.444,5.17E+05
614.444,5.17E+05
615.591,5.17E+05
616.738,5.17E+05
617.884,5.17E+05
619.03,5.17E+05
620.175,5.16E+05
621.319,5.16E+05
622.462,5.16E+05
623.605,5.16E+05
624.747,5.16E+05
625.888,5.16E+05
627.029,5.16E+05
628.169,5.15E+05
629.308,5.15E+05
630.447,5.15E+05
631.584,5.15E+05
632.722,5.15E+05
633.858,5.15E+05
634.994,5.14E+05
636.129,5.14E+05
637.264,5.14E+05
638.397,5.14E+05
639.531,5.14E+05
640.663,5.14E+05
641.795,5.14E+05
642.926,5.13E+05
644.056,5.13E+05
645.186,5.13E+05
646.315,5.13E+05
647.443,5.13E+05
648.571,5.13E+05
649.698,5.13E+05
650.824,5.13E+05
651.95,5.12E+05
653.075,5.12E+05
654.199,5.12E+05
655.323,5.12E+05
656.445,5.12E+05
657.568,5.12E+05
658.689,5.12E+05
659.81,5.11E+05
660.93,5.11E+05
662.05,5.11E+05
663.169,5.11E+05
664.287,5.11E+05
665.405,5.11E+05
666.521,5.11E+05
667.638,5.10E+05
668.753,5.10E+05
669.868,5.10E+05
670.982,5.10E+05
672.096,5.10E+05
673.208,5.10E+05
674.321,5.10E+05
675.432,5.10E+05
676.543,5.09E+05
677.653,5.09E+05
678.762,5.09E+05
679.871,5.09E+05
680.979,5.09E+05
682.087,5.09E+05
683.194,5.09E+05
684.3,5.08E+05
685.405,5.08E+05
686.51,5.08E+05
687.614,5.08E+05
688.718,5.08E+05
689.821,5.08E+05
690.923,5.08E+05
692.024,5.08E+05
693.125,5.07E+05
694.225,5.07E+05
695.325,5.07E+05
696.424,5.07E+05
697.522,5.07E+05
698.619,5.07E+05
699.716,5.07E+05
700.812,5.07E+05
701.908,5.06E+05
703.003,5.06E+05
704.097,5.06E+05
705.191,5.06E+05
706.283,5.06E+05
707.376,5.06E+05
708.467,5.06E+05
709.558,5.06E+05
710.649,5.05E+05
711.738,5.05E+05
712.827,5.05E+05
713.915,5.05E+05
715.003,5.05E+05
716.09,5.05E+05
717.176,5.05E+05
718.262,5.05E+05
719.347,5.05E+05
720.432,5.04E+05
721.515,5.04E+05
722.598,5.04E+05
723.681,5.04E+05
724.763,5.04E+05
725.844,5.04E+05
726.924,5.04E+05
728.004,5.04E+05
729.083,5.03E+05
730.162,5.03E+05
731.24,5.03E+05
732.317,5.03E+05
733.393,5.03E+05
734.469,5.03E+05
735.545,5.03E+05
736.619,5.03E+05
737.693,5.03E+05
738.767,5.02E+05
739.839,5.02E+05
740.911,5.02E+05
741.983,5.02E+05
743.053,5.02E+05
744.124,5.02E+05
745.193,5.02E+05
746.262,5.02E+05
747.33,5.02E+05
748.398,5.01E+05
749.464,5.01E+05
750.531,5.01E+05
751.596,5.01E+05
752.661,5.01E+05
753.726,5.01E+05
754.789,5.01E+05
755.852,5.01E+05
756.915,5.01E+05
757.977,5.00E+05
759.038,5.00E+05
760.098,5.00E+05
761.158,5.00E+05
762.217,5.00E+05
763.276,5.00E+05
764.334,5.00E+05
765.391,5.00E+05
766.448,5.00E+05
767.504,4.99E+05
768.559,4.99E+05
769.614,4.99E+05
770.668,4.99E+05
771.722,4.99E+05
772.775,4.99E+05
773.827,4.99E+05
774.878,4.99E+05
775.929,4.99E+05
776.98,4.98E+05
778.029,4.98E+05
779.078,4.98E+05
780.127,4.98E+05
781.175,4.98E+05
782.222,4.98E+05
783.268,4.98E+05
784.314,4.98E+05
785.359,4.98E+05
786.404,4.98E+05
787.448,4.97E+05
788.492,4.97E+05
789.534,4.97E+05
790.577,4.97E+05
791.618,4.97E+05
792.659,4.97E+05
793.699,4.97E+05
794.739,4.97E+05
795.778,4.97E+05
796.816,4.97E+05
797.854,4.96E+05
798.891,4.96E+05
799.928,4.96E+05
800.963,4.96E+05
801.999,4.96E+05
803.033,4.96E+05
804.067,4.96E+05
805.101,4.96E+05
806.133,4.96E+05
807.166,4.96E+05
808.197,4.95E+05
809.228,4.95E+05
810.258,4.95E+05
811.288,4.95E+05
812.317,4.95E+05
813.346,4.95E+05
814.373,4.95E+05
815.401,4.95E+05
816.427,4.95E+05
817.453,4.95E+05
818.478,4.94E+05
819.503,4.94E+05
820.527,4.94E+05
821.551,4.94E+05
822.574,4.94E+05
823.596,4.94E+05
824.617,4.94E+05
825.639,4.94E+05
826.659,4.94E+05
827.679,4.94E+05
828.698,4.93E+05
829.716,4.93E+05
829.716,4.93E+05
830.734,4.93E+05
831.752,4.93E+05
832.768,4.93E+05
833.785,4.93E+05
834.8,4.93E+05
835.815,4.93E+05
836.829,4.93E+05
837.843,4.93E+05
838.856,4.93E+05
839.868,4.92E+05
840.88,4.92E+05
841.892,4.92E+05
842.902,4.92E+05
843.912,4.92E+05
844.922,4.92E+05
845.93,4.92E+05
846.939,4.92E+05
847.946,4.92E+05
848.953,4.92E+05
849.96,4.92E+05
850.965,4.91E+05
851.971,4.91E+05
852.975,4.91E+05
853.979,4.91E+05
854.982,4.91E+05
855.985,4.91E+05
856.987,4.91E+05
857.989,4.91E+05
858.99,4.91E+05
859.99,4.91E+05
860.99,4.91E+05
861.99,4.90E+05
862.99,4.90E+05
863.99,4.90E+05
864.98,4.90E+05
865.98,4.90E+05
866.98,4.90E+05
867.97,4.90E+05
868.97,4.90E+05
869.96,4.90E+05
870.95,4.90E+05
871.95,4.90E+05
872.94,4.90E+05
873.93,4.89E+05
874.92,4.89E+05
875.91,4.89E+05
876.9,4.89E+05
877.89,4.89E+05
878.88,4.89E+05
879.87,4.89E+05
880.86,4.89E+05
881.85,4.89E+05
882.83,4.89E+05
883.82,4.89E+05
884.8,4.88E+05
885.79,4.88E+05
886.77,4.88E+05
887.76,4.88E+05
888.74,4.88E+05
889.72,4.88E+05
890.7,4.88E+05
891.68,4.88E+05
892.67,4.88E+05
893.65,4.88E+05
894.63,4.88E+05
895.6,4.88E+05
896.58,4.88E+05
897.56,4.87E+05
898.54,4.87E+05
899.51,4.87E+05
900.49,4.87E+05
901.47,4.87E+05
902.44,4.87E+05
903.41,4.87E+05
904.39,4.87E+05
905.36,4.87E+05
906.33,4.87E+05
907.3,4.87E+05
908.28,4.87E+05
909.25,4.86E+05
910.22,4.86E+05
911.19,4.86E+05
912.16,4.86E+05
913.12,4.86E+05
914.09,4.86E+05
915.06,4.86E+05
916.03,4.86E+05
916.99,4.86E+05
917.96,4.86E+05
918.92,4.86E+05
919.89,4.86E+05
920.85,4.85E+05
921.81,4.85E+05
922.78,4.85E+05
923.74,4.85E+05
924.7,4.85E+05
925.66,4.85E+05
926.62,4.85E+05
927.58,4.85E+05
928.54,4.85E+05
929.5,4.85E+05
930.45,4.85E+05
931.41,4.85E+05
932.37,4.85E+05
933.32,4.84E+05
934.28,4.84E+05
935.24,4.84E+05
936.19,4.84E+05
937.14,4.84E+05
938.1,4.84E+05
939.05,4.84E+05
940,4.84E+05
940.95,4.84E+05
941.9,4.84E+05
942.85,4.84E+05
943.8,4.84E+05
944.75,4.84E+05
945.7,4.83E+05
946.65,4.83E+05
947.6,4.83E+05
948.55,4.83E+05
949.49,4.83E+05
950.44,4.83E+05
951.38,4.83E+05
952.33,4.83E+05
953.27,4.83E+05
954.22,4.83E+05
955.16,4.83E+05
956.1,4.83E+05
957.04,4.83E+05
957.98,4.83E+05
958.92,4.82E+05
959.87,4.82E+05
960.8,4.82E+05
961.74,4.82E+05
962.68,4.82E+05
963.62,4.82E+05
964.56,4.82E+05
965.49,4.82E+05
966.43,4.82E+05
967.37,4.82E+05
968.3,4.82E+05
969.24,4.82E+05
970.17,4.82E+05
971.1,4.82E+05
972.04,4.81E+05
972.97,4.81E+05
973.9,4.81E+05
974.83,4.81E+05
975.76,4.81E+05
976.69,4.81E+05
977.62,4.81E+05
978.55,4.81E+05
979.48,4.81E+05
980.41,4.81E+05
981.33,4.81E+05
982.26,4.81E+05
983.19,4.81E+05
984.11,4.81E+05
985.04,4.80E+05
985.96,4.80E+05
986.89,4.80E+05
987.81,4.80E+05
988.73,4.80E+05
989.65,4.80E+05
990.58,4.80E+05
991.5,4.80E+05
992.42,4.80E+05
993.34,4.80E+05
994.26,4.80E+05
995.18,4.80E+05
996.09,4.80E+05
997.01,4.80E+05
997.93,4.79E+05
998.85,4.79E+05
999.76,4.79E+05
1000.68,4.79E+05
1001.59,4.79E+05
1002.51,4.79E+05
1003.42,4.79E+05
1004.33,4.79E+05
1005.25,4.79E+05
1006.16,4.79E+05
1007.07,4.79E+05
1007.98,4.79E+05
1008.89,4.79E+05
1009.8,4.79E+05
1010.71,4.79E+05
1011.62,4.78E+05
1012.53,4.78E+05
1013.44,4.78E+05
1014.35,4.78E+05
1015.25,4.78E+05
1016.16,4.78E+05
1017.06,4.78E+05
1017.97,4.78E+05
1018.87,4.78E+05
1019.78,4.78E+05
1020.68,4.78E+05
1021.59,4.78E+05
1022.49,4.78E+05
1023.39,4.78E+05
1024.29,4.78E+05
1025.19,4.78E+05
1026.09,4.77E+05
1026.99,4.77E+05
1027.89,4.77E+05
1028.79,4.77E+05
1029.69,4.77E+05
1030.59,4.77E+05
1031.48,4.77E+05
1032.38,4.77E+05
1033.28,4.77E+05
1034.17,4.77E+05
1035.07,4.77E+05
1035.96,4.77E+05
1036.85,4.77E+05
1037.75,4.77E+05
1038.64,4.77E+05
1039.53,4.76E+05
1040.42,4.76E+05
1041.31,4.76E+05
1042.21,4.76E+05
1043.1,4.76E+05
1043.99,4.76E+05
1044.87,4.76E+05
1045.76,4.76E+05
1046.65,4.76E+05
1047.54,4.76E+05
1048.42,4.76E+05
1049.31,4.76E+05
1050.2,4.76E+05
1051.08,4.76E+05
1051.97,4.76E+05
1052.85,4.76E+05
1053.73,4.75E+05
1054.62,4.75E+05
1055.5,4.75E+05
1056.38,4.75E+05
1057.26,4.75E+05
1058.15,4.75E+05
1058.15,4.75E+05
1059.03,4.75E+05
1059.91,4.75E+05
1060.78,4.75E+05
1061.66,4.75E+05
1062.54,4.75E+05
1063.42,4.75E+05
1064.3,4.75E+05
1065.17,4.75E+05
1066.05,4.75E+05
1066.93,4.75E+05
1067.8,4.75E+05
1068.68,4.74E+05
1069.55,4.74E+05
1070.42,4.74E+05
1071.3,4.74E+05
1072.17,4.74E+05
1073.04,4.74E+05
1073.91,4.74E+05
1074.78,4.74E+05
1075.65,4.74E+05
1076.52,4.74E+05
1077.39,4.74E+05
1078.26,4.74E+05
1079.13,4.74E+05
1080,4.74E+05
1080.87,4.74E+05
1081.73,4.74E+05
1082.6,4.74E+05
1083.46,4.73E+05
1084.33,4.73E+05
1085.19,4.73E+05
1086.06,4.73E+05
1086.92,4.73E+05
1087.79,4.73E+05
1088.65,4.73E+05
1089.51,4.73E+05
1090.37,4.73E+05
1091.23,4.73E+05
1092.09,4.73E+05
1092.95,4.73E+05
1093.81,4.73E+05
1094.67,4.73E+05
1095.53,4.73E+05
1096.39,4.73E+05
1097.25,4.73E+05
1098.1,4.73E+05
1098.96,4.72E+05
1099.82,4.72E+05
1100.67,4.72E+05
1101.53,4.72E+05
1102.38,4.72E+05
1103.23,4.72E+05
1104.09,4.72E+05
1104.94,4.72E+05
1105.79,4.72E+05
1106.64,4.72E+05
1107.5,4.72E+05
1108.35,4.72E+05
1109.2,4.72E+05
1110.05,4.72E+05
1110.9,4.72E+05
1111.74,4.72E+05
1112.59,4.72E+05
1113.44,4.71E+05
1114.29,4.71E+05
1115.13,4.71E+05
1115.98,4.71E+05
1116.83,4.71E+05
1117.67,4.71E+05
1118.52,4.71E+05
1119.36,4.71E+05
1120.2,4.71E+05
1121.05,4.71E+05
1121.89,4.71E+05
1122.73,4.71E+05
1123.57,4.71E+05
1124.41,4.71E+05
1125.25,4.71E+05
1126.09,4.71E+05
1126.93,4.71E+05
1127.77,4.71E+05
1128.61,4.71E+05
1129.45,4.70E+05
1130.29,4.70E+05
1131.12,4.70E+05
1131.96,4.70E+05
1132.8,4.70E+05
1133.63,4.70E+05
1134.47,4.70E+05
1135.3,4.70E+05
1136.14,4.70E+05
1136.97,4.70E+05
1137.8,4.70E+05
1138.64,4.70E+05
1139.47,4.70E+05
1140.3,4.70E+05
1141.13,4.70E+05
1141.96,4.70E+05
1142.79,4.70E+05
1143.62,4.70E+05
1144.45,4.69E+05
1145.28,4.69E+05
1146.11,4.69E+05
1146.93,4.69E+05
1147.76,4.69E+05
1148.59,4.69E+05
1149.41,4.69E+05
1150.24,4.69E+05
1151.06,4.69E+05
1151.89,4.69E+05
1152.71,4.69E+05
1153.54,4.69E+05
1154.36,4.69E+05
1155.18,4.69E+05
1156,4.69E+05
1156.82,4.69E+05
1157.65,4.69E+05
1158.47,4.69E+05
1159.29,4.69E+05
1160.11,4.69E+05
1160.92,4.69E+05
1161.74,4.68E+05
1162.56,4.68E+05
1163.38,4.68E+05
1164.2,4.68E+05
1165.01,4.68E+05
1165.83,4.68E+05
1166.64,4.68E+05
1167.46,4.68E+05
1168.27,4.68E+05
1169.09,4.68E+05
1169.9,4.68E+05
1170.72,4.68E+05
1171.53,4.68E+05
1172.34,4.68E+05
1173.15,4.68E+05
1173.96,4.68E+05
1174.77,4.68E+05
1175.58,4.68E+05
1176.39,4.67E+05
1177.2,4.67E+05
1177.2,4.67E+05
1178.01,4.67E+05
1178.82,4.67E+05
1179.63,4.67E+05
1180.44,4.67E+05
1181.24,4.67E+05
1182.05,4.67E+05
1182.86,4.67E+05
1183.66,4.67E+05
1184.47,4.67E+05
1185.27,4.67E+05
1186.07,4.67E+05
1186.88,4.67E+05
1187.68,4.67E+05
1188.48,4.67E+05
1189.28,4.67E+05
1190.09,4.67E+05
1190.89,4.67E+05
1191.69,4.67E+05
1192.49,4.67E+05
1193.29,4.67E+05
1194.09,4.67E+05
1194.89,4.66E+05
1195.68,4.66E+05
1196.48,4.66E+05
1197.28,4.66E+05
1198.08,4.66E+05
1198.87,4.66E+05
1199.67,4.66E+05
1200.46,4.66E+05
1201.26,4.66E+05
1202.05,4.66E+05
1202.85,4.66E+05
1203.64,4.66E+05
1204.43,4.66E+05
1205.22,4.66E+05
1206.02,4.66E+05
1206.81,4.66E+05
1207.6,4.66E+05
1208.39,4.66E+05
1209.18,4.66E+05
1209.97,4.65E+05
1210.76,4.65E+05
1211.55,4.65E+05
1212.33,4.65E+05
1213.12,4.65E+05
1213.91,4.65E+05
1214.7,4.65E+05
1215.48,4.65E+05
1216.27,4.65E+05
1217.05,4.65E+05
1217.84,4.65E+05
1218.62,4.65E+05
1219.41,4.65E+05
1220.19,4.65E+05
1220.97,4.65E+05
1221.76,4.65E+05
1222.54,4.65E+05
1223.32,4.65E+05
1224.1,4.65E+05
1224.88,4.65E+05
1225.66,4.65E+05
1226.44,4.65E+05
1227.22,4.65E+05
1228,4.65E+05
1228.78,4.64E+05
1229.55,4.64E+05
1230.33,4.64E+05
1231.11,4.64E+05
1231.88,4.64E+05
1232.66,4.64E+05
1233.44,4.64E+05
1234.21,4.64E+05
1234.99,4.64E+05
1235.76,4.64E+05
1236.53,4.64E+05
1237.31,4.64E+05
1238.08,4.64E+05
1238.85,4.64E+05
1239.62,4.64E+05
1240.39,4.64E+05
1241.16,4.64E+05
1241.16,4.64E+05
1241.94,4.64E+05
1242.71,4.64E+05
1243.47,4.64E+05
1244.24,4.63E+05
1245.01,4.63E+05
1245.78,4.63E+05
1246.55,4.63E+05
1247.31,4.63E+05
1248.08,4.63E+05
1248.85,4.63E+05
1249.61,4.63E+05
1250.38,4.63E+05
1251.14,4.63E+05
1251.91,4.63E+05
1252.67,4.63E+05
1253.43,4.63E+05
1254.2,4.63E+05
1254.96,4.63E+05
1255.72,4.63E+05
1256.48,4.63E+05
1257.24,4.63E+05
1258.01,4.63E+05
1258.77,4.63E+05
1259.53,4.63E+05
1260.28,4.63E+05
1261.04,4.63E+05
1261.8,4.63E+05
1262.56,4.63E+05
1263.32,4.63E+05
1264.07,4.63E+05
1264.83,4.62E+05
1265.59,4.62E+05
1266.34,4.62E+05
1267.1,4.62E+05
1267.85,4.62E+05
1268.61,4.62E+05
1269.36,4.62E+05
1270.11,4.62E+05
1270.87,4.62E+05
1271.62,4.62E+05
1272.37,4.62E+05
1273.12,4.62E+05
1273.87,4.62E+05
1274.62,4.62E+05
1275.37,4.62E+05
1276.12,4.62E+05
1276.87,4.62E+05
1277.62,4.62E+05
1278.37,4.62E+05
1279.12,4.61E+05
1279.87,4.61E+05
1280.61,4.61E+05
1281.36,4.61E+05
1282.11,4.61E+05
1282.85,4.61E+05
1283.6,4.61E+05
1284.34,4.61E+05
1285.09,4.61E+05
1285.83,4.61E+05
1286.57,4.61E+05
1287.32,4.61E+05
1288.06,4.61E+05
1288.8,4.61E+05
1289.54,4.61E+05
1290.28,4.61E+05
1291.02,4.61E+05
1291.76,4.61E+05
1292.5,4.61E+05
1293.24,4.61E+05
1293.98,4.61E+05
1294.72,4.61E+05
1295.46,4.61E+05
1296.2,4.61E+05
1296.93,4.61E+05
1297.67,4.61E+05
1298.41,4.61E+05
1299.14,4.61E+05
1299.14,4.61E+05
1299.88,4.61E+05
1300.61,4.61E+05
1301.35,4.60E+05
1302.08,4.60E+05
1302.82,4.60E+05
1303.55,4.60E+05
1304.28,4.60E+05
1305.01,4.60E+05
1305.75,4.60E+05
1306.48,4.60E+05
1307.21,4.60E+05
1307.94,4.60E+05
1308.67,4.60E+05
1309.4,4.60E+05
1310.13,4.60E+05
1310.86,4.60E+05
1311.58,4.60E+05
