x (mm),P (Pa)
289.545,15423.4
290.44,15423.3
291.335,15423.2
292.23,15423
293.124,15422.9
294.018,15422.8
294.912,15422.6
295.805,15422.5
296.698,15422.4
297.59,15422.2
298.482,15422.1
299.374,15422
300.265,15421.8
301.156,15421.7
302.047,15421.6
302.937,15421.5
303.827,15421.4
304.717,15421.3
305.606,15421.2
306.495,15421.1
307.384,15421
307.384,15421
308.272,15420.9
309.16,15420.7
310.047,15420.6
310.934,15420.4
311.821,15420.2
312.708,15420.1
313.594,15419.9
314.479,15419.8
315.365,15419.6
316.25,15419.5
317.134,15419.4
318.019,15419.3
318.903,15419.2
319.786,15419.1
320.669,15419
321.552,15418.9
322.435,15418.8
323.317,15418.7
324.199,15418.6
325.08,15418.5
325.961,15418.4
326.842,15418.3
327.722,15418.1
328.602,15418
329.482,15417.9
330.361,15417.8
331.24,15417.7
332.119,15417.7
332.997,15417.6
333.875,15417.5
334.753,15417.4
335.63,15417.4
336.507,15417.3
337.383,15417.2
338.26,15417.1
339.135,15417
340.011,15416.9
340.886,15416.7
341.761,15416.6
342.635,15416.4
343.509,15416.2
344.383,15416.1
345.256,15415.9
346.129,15415.8
347.002,15415.6
347.874,15415.5
348.746,15415.4
349.618,15415.4
350.489,15415.3
351.36,15415.3
352.23,15415.2
353.101,15415.2
353.97,15415.1
354.84,15415
355.709,15414.9
356.578,15414.8
357.446,15414.7
358.314,15414.5
359.182,15414.4
360.05,15414.2
360.917,15414.1
361.783,15413.9
362.65,15413.8
363.516,15413.7
364.381,15413.6
365.247,15413.5
366.112,15413.5
366.976,15413.4
367.841,15413.3
368.705,15413.3
369.568,15413.2
370.431,15413.2
371.294,15413.1
372.157,15413
373.019,15413
373.881,15412.9
374.742,15412.8
375.604,15412.7
376.464,15412.6
377.325,15412.4
378.185,15412.3
379.045,15412.2
379.904,15412.1
380.763,15412
381.622,15411.8
382.481,15411.8
383.339,15411.7
384.196,15411.6
385.054,15411.6
385.911,15411.5
386.767,15411.4
387.624,15411.4
388.48,15411.3
389.335,15411.2
390.191,15411.1
391.046,15411.1
391.9,15410.9
392.755,15410.8
393.609,15410.7
394.462,15410.6
395.315,15410.5
396.168,15410.4
397.021,15410.3
397.873,15410.2
398.725,15410.1
399.577,15410
400.428,15409.9
401.279,15409.9
402.129,15409.8
402.979,15409.7
403.829,15409.6
404.679,15409.6
405.528,15409.5
406.377,15409.4
407.225,15409.3
408.073,15409.2
408.921,15409.1
409.769,15409.1
410.616,15409
411.462,15408.9
412.309,15408.8
413.155,15408.8
414.001,15408.7
414.846,15408.6
415.691,15408.6
416.536,15408.5
417.38,15408.4
418.224,15408.4
419.068,15408.3
419.911,15408.3
420.755,15408.2
421.597,15408.1
422.44,15408.1
423.282,15408
424.123,15407.9
424.965,15407.8
425.806,15407.7
426.646,15407.6
427.487,15407.5
428.327,15407.4
429.166,15407.3
430.006,15407.1
430.845,15407.1
431.683,15407
432.522,15406.9
433.36,15406.9
434.197,15406.8
435.035,15406.8
435.872,15406.7
436.708,15406.7
437.545,15406.6
438.381,15406.6
439.216,15406.5
440.052,15406.4
440.886,15406.3
441.721,15406.2
442.555,15406.1
443.389,15405.9
444.223,15405.8
445.056,15405.8
445.889,15405.7
446.722,15405.6
447.554,15405.6
448.386,15405.5
449.218,15405.5
449.218,15405.5
450.049,15405.5
450.88,15405.4
451.711,15405.3
452.541,15405.3
453.371,15405.2
454.2,15405.1
455.03,15405
455.859,15404.9
456.687,15404.8
457.516,15404.7
458.344,15404.6
459.171,15404.5
459.998,15404.5
460.825,15404.4
461.652,15404.4
462.478,15404.3
463.304,15404.2
464.13,15404.2
464.955,15404.1
465.78,15404
466.605,15403.8
467.429,15403.7
468.253,15403.6
469.077,15403.4
469.9,15403.3
470.723,15403.2
471.546,15403.1
472.368,15403.1
473.19,15403.1
474.012,15403
474.833,15403
475.654,15403
476.475,15403
477.295,15403
478.115,15403
478.935,15402.9
479.754,15402.8
480.573,15402.7
481.392,15402.6
482.21,15402.5
483.028,15402.3
483.846,15402.2
484.664,15402.1
485.481,15402
486.297,15401.9
487.114,15401.8
487.93,15401.8
488.746,15401.8
489.561,15401.8
490.376,15401.8
491.191,15401.8
492.005,15401.8
492.819,15401.8
493.633,15401.7
494.447,15401.7
495.26,15401.6
496.073,15401.6
496.885,15401.4
497.697,15401.3
498.509,15401.2
499.321,15401.1
500.132,15400.9
500.943,15400.8
501.753,15400.7
502.563,15400.6
503.373,15400.5
504.183,15400.5
504.992,15400.4
505.801,15400.4
506.61,15400.3
507.418,15400.3
508.226,15400.3
509.033,15400.2
509.841,15400.2
510.648,15400.2
511.454,15400.2
512.261,15400.1
513.067,15400.1
513.872,15400
514.678,15399.9
515.483,15399.9
516.287,15399.8
517.092,15399.7
517.896,15399.6
518.7,15399.5
519.503,15399.5
520.306,15399.4
521.109,15399.3
521.911,15399.2
522.713,15399.1
523.515,15399.1
524.317,15399
525.118,15398.9
525.919,15398.8
526.719,15398.8
527.519,15398.7
528.319,15398.7
529.119,15398.6
529.918,15398.6
530.717,15398.5
531.515,15398.5
532.314,15398.4
533.112,15398.4
533.909,15398.3
534.707,15398.3
535.504,15398.3
536.3,15398.2
536.3,15398.2
537.097,15398.2
537.893,15398.1
538.688,15398.1
539.484,15398
540.279,15398
541.073,15397.9
541.868,15397.9
542.662,15397.9
543.456,15397.8
544.249,15397.8
545.043,15397.8
545.835,15397.7
546.628,15397.7
547.42,15397.7
548.212,15397.6
549.004,15397.6
549.795,15397.5
550.586,15397.5
551.376,15397.5
552.167,15397.4
552.957,15397.3
553.746,15397.3
554.536,15397.2
555.325,15397.1
556.113,15397.1
556.902,15397
557.69,15396.9
558.478,15396.9
559.265,15396.8
560.052,15396.8
560.839,15396.7
561.625,15396.7
562.412,15396.6
563.198,15396.6
563.983,15396.5
564.768,15396.5
565.553,15396.4
566.338,15396.3
567.122,15396.3
567.906,15396.2
568.69,15396.1
569.473,15396.1
570.256,15396
571.039,15395.9
571.821,15395.9
572.603,15395.8
573.385,15395.8
574.167,15395.7
574.948,15395.7
575.729,15395.6
576.509,15395.5
577.289,15395.5
578.069,15395.4
578.849,15395.4
579.628,15395.3
580.407,15395.2
581.186,15395.2
581.964,15395.1
582.742,15395
583.52,15395
584.297,15394.9
585.074,15394.8
585.851,15394.7
586.628,15394.7
587.404,15394.6
588.18,15394.5
588.955,15394.5
589.73,15394.4
590.505,15394.4
591.28,15394.3
592.054,15394.3
592.828,15394.2
593.602,15394.2
594.375,15394.1
595.148,15394.1
595.921,15394.1
596.693,15394
597.465,15394
598.237,15394
599.009,15393.9
599.78,15393.9
600.551,15393.8
601.321,15393.8
602.092,15393.7
602.862,15393.7
603.631,15393.6
604.401,15393.6
605.17,15393.5
605.938,15393.5
606.707,15393.5
607.475,15393.4
608.243,15393.4
609.01,15393.4
609.777,15393.3
610.544,15393.3
611.311,15393.2
612.077,15393.2
612.843,15393.1
613.608,15393.1
614.374,15393
615.139,15393
615.904,15392.9
616.668,15392.8
617.432,15392.8
617.432,15392.8
618.196,15392.7
618.959,15392.6
619.723,15392.6
620.485,15392.5
621.248,15392.5
622.01,15392.4
622.772,15392.4
623.534,15392.4
624.295,15392.3
625.056,15392.3
625.817,15392.2
626.577,15392.2
627.338,15392.1
628.097,15392.1
628.857,15392.1
629.616,15392
630.375,15392
631.134,15391.9
631.892,15391.8
632.65,15391.8
633.408,15391.7
634.165,15391.6
634.922,15391.5
635.679,15391.5
636.435,15391.4
637.191,15391.3
637.947,15391.3
638.703,15391.2
639.458,15391.2
640.213,15391.1
640.968,15391.1
641.722,15391.1
642.476,15391
643.23,15391
643.983,15390.9
644.736,15390.9
645.489,15390.9
646.242,15390.8
646.994,15390.8
647.746,15390.8
648.498,15390.7
649.249,15390.7
650,15390.6
650.751,15390.6
651.501,15390.5
652.251,15390.5
653.001,15390.4
653.751,15390.4
654.5,15390.3
655.249,15390.3
655.997,15390.2
656.746,15390.2
657.494,15390.2
658.241,15390.1
658.989,15390.1
659.736,15390.1
660.483,15390
661.229,15390
661.976,15390
662.721,15389.9
663.467,15389.9
664.212,15389.9
664.957,15389.8
665.702,15389.8
666.447,15389.8
667.191,15389.7
667.935,15389.7
668.678,15389.6
669.421,15389.6
670.164,15389.5
670.907,15389.5
671.649,15389.4
672.391,15389.3
673.133,15389.3
673.874,15389.2
674.616,15389.2
675.356,15389.1
676.097,15389.1
676.837,15389
677.577,15389
678.317,15389
679.056,15388.9
679.795,15388.9
680.534,15388.9
681.273,15388.8
682.011,15388.8
682.749,15388.8
683.486,15388.8
684.223,15388.7
684.96,15388.7
685.697,15388.7
686.434,15388.6
687.17,15388.6
687.906,15388.6
688.641,15388.5
689.376,15388.5
690.111,15388.4
690.846,15388.3
691.58,15388.3
692.314,15388.2
693.048,15388.2
693.781,15388.2
694.515,15388.1
695.247,15388.1
695.98,15388
696.712,15388
697.444,15388
698.176,15387.9
698.907,15387.9
699.638,15387.8
700.369,15387.8
701.1,15387.7
701.83,15387.7
702.56,15387.7
703.29,15387.6
704.019,15387.6
704.748,15387.6
705.477,15387.5
706.205,15387.5
706.933,15387.5
707.661,15387.4
708.389,15387.4
709.116,15387.4
709.843,15387.3
710.57,15387.3
711.296,15387.2
712.022,15387.2
712.748,15387.1
713.474,15387.1
714.199,15387.1
714.924,15387
715.649,15387
716.373,15387
717.097,15386.9
717.821,15386.9
718.545,15386.8
719.268,15386.8
719.991,15386.7
720.713,15386.7
721.436,15386.7
722.158,15386.6
722.88,15386.6
723.601,15386.5
724.322,15386.5
725.043,15386.5
725.764,15386.4
726.484,15386.4
727.204,15386.4
727.924,15386.3
728.643,15386.3
729.362,15386.2
730.081,15386.2
730.8,15386.2
731.518,15386.1
732.236,15386.1
732.954,15386.1
733.671,15386
734.389,15386
735.106,15386
735.822,15386
736.538,15386
737.254,15385.9
737.97,15385.9
738.686,15385.9
739.401,15385.8
740.116,15385.8
740.83,15385.7
741.544,15385.7
742.258,15385.7
742.972,15385.6
743.685,15385.6
744.399,15385.5
745.112,15385.5
745.824,15385.4
746.536,15385.4
747.248,15385.3
747.96,15385.3
748.671,15385.2
749.383,15385.2
750.093,15385.1
750.804,15385.1
751.514,15385
752.224,15385
752.934,15385
753.643,15384.9
754.353,15384.9
755.061,15384.9
755.77,15384.9
756.478,15384.9
757.186,15384.9
757.894,15384.9
758.601,15384.9
759.309,15384.9
760.015,15384.9
760.722,15384.8
761.428,15384.8
762.134,15384.8
762.84,15384.7
763.546,15384.7
764.251,15384.7
764.956,15384.6
765.66,15384.6
766.365,15384.5
767.069,15384.5
767.772,15384.4
768.476,15384.3
769.179,15384.3
769.882,15384.2
770.585,15384.1
771.287,15384.1
771.989,15384
772.691,15383.9
773.392,15383.9
774.093,15383.8
774.794,15383.8
775.495,15383.7
776.195,15383.7
776.896,15383.7
777.595,15383.7
778.295,15383.7
778.994,15383.7
779.693,15383.7
780.392,15383.7
781.09,15383.7
781.788,15383.7
781.788,15383.7
782.486,15383.7
783.184,15383.7
783.881,15383.8
784.578,15383.7
785.275,15383.7
785.971,15383.7
786.667,15383.7
787.363,15383.7
788.059,15383.7
788.754,15383.6
789.449,15383.6
790.144,15383.5
790.839,15383.5
791.533,15383.4
792.227,15383.3
792.92,15383.2
793.614,15383.1
794.307,15383
795,15382.9
795.692,15382.8
796.384,15382.7
797.076,15382.6
797.768,15382.5
798.46,15382.5
799.151,15382.4
799.842,15382.4
800.532,15382.3
801.223,15382.3
801.913,15382.3
802.602,15382.3
803.292,15382.4
803.981,15382.4
804.67,15382.4
805.359,15382.5
806.047,15382.5
806.735,15382.6
807.423,15382.6
808.111,15382.7
808.798,15382.7
809.485,15382.8
810.172,15382.8
810.858,15382.8
811.544,15382.8
812.23,15382.8
812.916,15382.8
813.601,15382.8
814.286,15382.8
814.971,15382.7
815.656,15382.6
816.34,15382.5
817.024,15382.4
817.708,15382.3
818.391,15382.1
819.074,15382
819.757,15381.8
820.44,15381.7
821.122,15381.6
821.804,15381.5
822.486,15381.3
823.167,15381.3
823.849,15381.2
824.53,15381.1
825.21,15381.1
825.891,15381
826.571,15381
827.251,15381
827.93,15381
828.61,15381.1
829.289,15381.1
829.968,15381.1
830.646,15381.2
831.324,15381.3
832.002,15381.3
832.68,15381.4
833.357,15381.5
834.035,15381.6
834.712,15381.6
835.388,15381.7
836.065,15381.7
836.741,15381.8
837.416,15381.8
838.092,15381.8
838.767,15381.8
839.442,15381.7
840.117,15381.6
840.791,15381.6
841.466,15381.5
842.139,15381.4
842.813,15381.2
843.486,15381.1
844.16,15381
844.832,15380.8
845.505,15380.7
846.177,15380.6
846.849,15380.5
847.521,15380.4
848.192,15380.3
848.864,15380.2
849.535,15380.1
850.205,15380
850.876,15380
851.546,15379.9
852.216,15379.9
852.885,15379.9
853.555,15379.9
854.224,15379.9
854.892,15380
855.561,15380
856.229,15380
856.897,15380.1
857.565,15380.2
858.232,15380.2
858.899,15380.3
859.566,15380.3
860.23,15380.4
860.9,15380.4
861.57,15380.5
862.23,15380.5
862.9,15380.5
863.56,15380.5
864.23,15380.5
864.89,15380.4
865.56,15380.4
866.22,15380.3
866.88,15380.3
867.55,15380.2
868.21,15380.1
868.88,15380
869.54,15379.9
870.2,15379.8
870.86,15379.7
871.53,15379.6
872.19,15379.5
872.85,15379.4
873.51,15379.4
874.17,15379.3
874.83,15379.2
875.49,15379.2
876.15,15379.1
876.81,15379.1
877.47,15379
878.13,15379
878.79,15379
879.45,15379
880.11,15379
880.77,15379
881.42,15379
882.08,15379
882.74,15379.1
883.4,15379.1
884.05,15379.1
884.71,15379.2
885.37,15379.2
886.02,15379.2
886.68,15379.3
887.34,15379.3
887.99,15379.3
888.65,15379.3
889.3,15379.3
889.96,15379.3
890.61,15379.3
891.27,15379.3
891.92,15379.2
892.57,15379.2
893.23,15379.2
893.88,15379.1
894.53,15379
895.18,15379
895.84,15378.9
896.49,15378.8
897.14,15378.8
897.79,15378.7
898.44,15378.6
899.1,15378.5
899.75,15378.5
900.4,15378.4
901.05,15378.3
901.7,15378.3
902.35,15378.2
903,15378.2
903.65,15378.1
904.29,15378
904.94,15378
905.59,15378
906.24,15377.9
906.89,15377.9
907.53,15377.9
908.18,15377.9
908.83,15377.9
909.48,15377.9
910.12,15377.9
910.77,15377.9
911.42,15377.9
912.06,15377.9
912.71,15378
913.35,15378
914,15378
914.64,15378
915.29,15378
915.93,15378
916.57,15378
917.22,15378
917.86,15378
918.51,15378
919.15,15378
919.79,15378
920.43,15377.9
921.08,15377.9
921.72,15377.9
922.36,15377.8
923,15377.8
923.64,15377.8
924.28,15377.7
924.92,15377.7
925.56,15377.7
926.2,15377.6
926.84,15377.6
927.48,15377.6
928.12,15377.5
928.76,15377.5
929.4,15377.4
930.04,15377.4
930.68,15377.3
931.32,15377.3
931.95,15377.2
932.59,15377.2
933.23,15377.1
933.87,15377.1
934.5,15377
935.14,15377
935.78,15377
936.41,15376.9
937.05,15376.9
937.68,15376.9
938.32,15376.8
938.95,15376.8
939.59,15376.8
940.22,15376.8
940.86,15376.8
941.49,15376.7
942.13,15376.7
942.76,15376.7
943.39,15376.7
944.03,15376.7
944.66,15376.6
945.29,15376.6
945.92,15376.6
946.55,15376.6
947.19,15376.6
947.82,15376.5
948.45,15376.5
949.08,15376.5
949.71,15376.5
950.34,15376.5
950.97,15376.5
951.6,15376.5
952.23,15376.4
952.86,15376.4
953.49,15376.4
954.12,15376.5
954.75,15376.5
955.38,15376.5
956,15376.5
956.63,15376.5
957.26,15376.5
957.89,15376.5
958.51,15376.4
959.14,15376.4
959.77,15376.4
960.39,15376.4
961.02,15376.4
961.65,15376.4
962.27,15376.3
962.9,15376.3
963.52,15376.3
964.15,15376.2
964.77,15376.2
965.4,15376.2
966.02,15376.1
966.64,15376.1
967.27,15376.1
967.89,15376
968.52,15376
969.14,15376
969.76,15375.9
970.38,15375.9
971.01,15375.8
971.63,15375.8
972.25,15375.8
972.87,15375.7
973.49,15375.7
974.11,15375.6
974.73,15375.6
975.35,15375.5
975.97,15375.5
976.59,15375.4
977.21,15375.4
977.83,15375.3
978.45,15375.3
979.07,15375.2
979.69,15375.2
980.31,15375.1
980.93,15375.1
981.54,15375.1
982.16,15375.1
982.78,15375.1
983.4,15375.1
984.01,15375
984.63,15375
985.25,15375.1
985.86,15375.1
986.48,15375.1
987.09,15375.1
987.71,15375.1
988.33,15375.1
988.94,15375.1
989.56,15375.1
990.17,15375.1
990.78,15375.1
991.4,15375.1
992.01,15375.1
992.01,15375.1
992.63,15375.1
993.24,15375.1
993.85,15375.1
994.46,15375.1
995.08,15375.1
995.69,15375
996.3,15375
996.91,15375
997.52,15375
998.14,15375
998.75,15375
999.36,15375
999.97,15375
1000.58,15375
1001.19,15374.9
1001.8,15374.9
1002.41,15374.9
1003.02,15374.9
1003.63,15374.9
1004.24,15374.8
1004.84,15374.8
1005.45,15374.8
1006.06,15374.7
1006.67,15374.7
1007.28,15374.6
1007.88,15374.6
1008.49,15374.6
1009.1,15374.5
1009.7,15374.5
1010.31,15374.4
1010.92,15374.4
1011.52,15374.3
1012.13,15374.3
1012.73,15374.3
1013.34,15374.2
1013.94,15374.2
1014.55,15374.1
1015.15,15374.1
1015.76,15374.1
1016.36,15374.1
1016.96,15374
1017.57,15374
1018.17,15374
1018.77,15374
1019.38,15373.9
1019.98,15373.9
1020.58,15373.9
1021.18,15373.9
1021.79,15373.8
1022.39,15373.8
1022.99,15373.8
1023.59,15373.8
1024.19,15373.8
1024.79,15373.7
1025.39,15373.7
1025.99,15373.7
1026.59,15373.7
1027.19,15373.6
1027.79,15373.6
1028.39,15373.6
1028.99,15373.6
1029.59,15373.6
1030.19,15373.6
1030.78,15373.5
1031.38,15373.5
1031.98,15373.5
1032.58,15373.5
1033.17,15373.5
1033.77,15373.5
1034.37,15373.5
1034.96,15373.5
1035.56,15373.4
1036.16,15373.4
1036.75,15373.4
1037.35,15373.4
1037.94,15373.4
1038.54,15373.4
1039.13,15373.4
1039.73,15373.4
1040.32,15373.4
1040.92,15373.4
1041.51,15373.4
1042.1,15373.4
1042.7,15373.4
1043.29,15373.4
1043.88,15373.4
1044.48,15373.4
1045.07,15373.4
1045.66,15373.4
1046.25,15373.4
1046.84,15373.4
1047.44,15373.3
1048.03,15373.3
1048.62,15373.3
1049.21,15373.3
1049.8,15373.2
1050.39,15373.2
1050.98,15373.2
1051.57,15373.2
1052.16,15373.1
1052.75,15373.1
1053.34,15373.1
1053.93,15373
1054.52,15373
1055.1,15373
1055.69,15372.9
1056.28,15372.9
1056.87,15372.9
1057.45,15372.9
1058.04,15372.8
1058.63,15372.8
1059.22,15372.8
1059.8,15372.8
1060.39,15372.7
1060.97,15372.7
1061.56,15372.7
1062.15,15372.6
1062.73,15372.6
1063.32,15372.6
1063.9,15372.5
1064.49,15372.5
1065.07,15372.5
1065.65,15372.4
1066.24,15372.4
1066.82,15372.3
1067.41,15372.3
1067.99,15372.3
1068.57,15372.2
1069.16,15372.2
1069.74,15372.1
1070.32,15372.1
1070.9,15372.1
1071.48,15372.1
1072.07,15372
1072.65,15372
1073.23,15372
1073.81,15372
1074.39,15372
1074.97,15372
1075.55,15372
1076.13,15372
1076.71,15372
1077.29,15372
1077.87,15372
1078.45,15372.1
1079.03,15372.1
1079.61,15372.1
1080.18,15372.1
1080.76,15372.1
1081.34,15372.1
1081.92,15372
1082.49,15372
1083.07,15372
1083.65,15372
1084.23,15372
1084.8,15371.9
1085.38,15371.9
1085.95,15371.9
1086.53,15371.8
1087.11,15371.8
1087.68,15371.8
1088.26,15371.7
1088.83,15371.7
1089.41,15371.7
1089.98,15371.7
1090.55,15371.7
1091.13,15371.6
1091.7,15371.6
1092.28,15371.6
1092.85,15371.6
1093.42,15371.6
1093.99,15371.7
1094.57,15371.7
1095.14,15371.7
1095.71,15371.7
1096.28,15371.7
1096.86,15371.7
1097.43,15371.7
1098,15371.7
1098.57,15371.7
1099.14,15371.7
1099.71,15371.7
1100.28,15371.7
1100.85,15371.7
1101.42,15371.6
1101.99,15371.6
1102.56,15371.6
1103.13,15371.5
1103.7,15371.5
1104.27,15371.4
1104.83,15371.4
1105.4,15371.3
1105.97,15371.3
1106.54,15371.2
1107.11,15371.2
1107.67,15371.2
1108.24,15371.1
1108.81,15371.1
1109.37,15371.1
1109.94,15371
1110.51,15371
1111.07,15371
1111.64,15371
1112.2,15371
1112.77,15371
1113.33,15371
1113.9,15371
1114.46,15371
1114.46,15371
1115.03,15371
1115.59,15371
1116.16,15371
1116.72,15371
1117.28,15371
1117.85,15371
1118.41,15371
1118.97,15371
1119.53,15370.9
1120.1,15370.9
1120.66,15370.9
1121.22,15370.8
1121.78,15370.8
1122.34,15370.7
1122.91,15370.7
1123.47,15370.6
1124.03,15370.6
1124.59,15370.5
1125.15,15370.5
1125.71,15370.4
1126.27,15370.4
1126.83,15370.3
1127.39,15370.3
1127.95,15370.3
1128.51,15370.2
1129.06,15370.2
1129.62,15370.2
1130.18,15370.2
1130.74,15370.2
1131.3,15370.2
1131.85,15370.2
1132.41,15370.3
1132.97,15370.3
1133.53,15370.3
1134.08,15370.3
1134.64,15370.3
1135.2,15370.4
1135.75,15370.4
1136.31,15370.4
1136.86,15370.4
1136.86,15370.4
1137.42,15370.4
1137.42,15370.4
1137.97,15370.4
1138.53,15370.4
1139.08,15370.4
1139.64,15370.4
1140.19,15370.4
1140.75,15370.3
1141.3,15370.3
1141.85,15370.3
1142.41,15370.2
1142.96,15370.2
1143.51,15370.1
1144.07,15370
1144.62,15370
1145.17,15369.9
1145.72,15369.9
1146.27,15369.8
1146.83,15369.8
1147.38,15369.7
1147.93,15369.7
1148.48,15369.6
1149.03,15369.6
1149.58,15369.6
1150.13,15369.5
1150.68,15369.5
1151.23,15369.5
1151.78,15369.5
1152.33,15369.5
1152.88,15369.5
1153.43,15369.5
1153.98,15369.6
1154.52,15369.6
1155.07,15369.6
1155.62,15369.7
1156.17,15369.7
1156.72,15369.7
1157.26,15369.7
1157.81,15369.8
1158.36,15369.8
1158.91,15369.8
1159.45,15369.8
1160,15369.8
1160.54,15369.9
1161.09,15369.9
1161.64,15369.9
1162.18,15369.9
1162.73,15369.8
1163.27,15369.8
1163.82,15369.8
1164.36,15369.8
1164.91,15369.8
1165.45,15369.7
1165.99,15369.7
1166.54,15369.7
1167.08,15369.6
