x(mm),Q (W/m2)
1343.09,272280
1343.56,272266
1344.03,272252
1344.51,272238
1344.98,272225
1345.45,272211
1345.92,272197
1346.39,272184
1346.87,272170
1347.34,272156
1347.81,272143
1348.28,272129
1348.75,272115
1349.22,272101
1349.69,272087
1350.16,272073
1350.63,272059
1351.1,272045
1351.57,272031
1352.04,272016
1352.51,272002
1352.97,271987
1353.44,271973
1353.91,271958
1354.38,271943
1354.85,271928
1355.32,271913
1355.78,271898
1356.25,271883
1356.72,271868
1357.19,271853
1357.65,271838
1358.12,271823
1358.59,271807
1359.05,271792
1359.52,271777
1359.99,271762
1360.45,271747
1360.92,271732
1361.38,271717
1361.85,271702
1362.31,271687
1362.78,271672
1363.24,271658
1363.71,271643
1364.17,271629
1364.64,271615
1365.1,271600
1365.56,271586
1366.03,271573
1366.49,271559
1366.95,271545
1367.42,271532
1367.88,271518
1368.34,271505
1368.8,271492
1369.27,271479
1369.73,271466
1370.19,271453
1370.65,271440
1371.11,271427
1371.58,271414
1372.04,271402
1372.5,271389
1372.96,271376
1373.42,271363
1373.88,271351
1374.34,271338
1374.8,271325
1375.26,271312
1375.72,271300
1376.18,271287
1376.64,271274
1377.1,271261
1377.56,271247
1378.02,271234
1378.47,271221
1378.93,271207
1379.39,271193
1379.85,271180
1380.31,271166
1380.76,271152
1381.22,271138
1381.68,271124
1382.14,271110
1382.59,271095
1383.05,271081
1383.51,271066
1383.96,271052
1384.42,271037
1384.88,271022
1385.33,271008
1385.79,270993
1386.24,270978
1386.7,270963
1387.15,270949
1387.61,270934
1388.06,270919
1388.52,270905
1388.97,270890
1389.43,270875
1389.88,270861
1390.33,270847
1390.79,270832
1391.24,270818
1391.69,270804
1392.15,270790
1392.6,270777
1393.05,270763
1393.51,270750
1393.96,270736
1394.41,270723
1394.86,270710
1395.31,270697
1395.77,270684
1396.22,270672
1396.67,270659
1397.12,270647
1397.57,270635
1398.02,270622
1398.47,270610
1398.92,270598
1399.37,270586
1399.82,270574
1400.27,270563
1400.72,270551
1401.17,270539
1401.62,270527
1402.07,270515
1402.52,270504
1402.97,270492
1403.42,270480
1403.87,270468
1404.31,270456
1404.76,270444
1405.21,270432
1405.66,270419
1406.11,270407
1406.55,270395
1407,270382
1407.45,270369
1407.89,270357
1408.34,270344
1408.79,270331
1409.23,270318
1409.68,270304
1410.13,270291
1410.57,270277
1411.02,270264
1411.46,270250
1411.91,270236
1412.35,270222
1412.8,270208
1413.24,270194
1413.69,270180
1414.13,270166
1414.57,270151
1415.02,270137
1415.46,270123
1415.91,270109
1416.35,270094
1416.79,270080
1417.24,270066
1417.68,270052
1418.12,270037
1418.56,270023
1419.01,270009
1419.45,269995
1419.89,269982
1420.33,269968
1420.77,269954
1421.22,269941
1421.66,269928
1422.1,269914
1422.54,269901
1422.98,269888
1423.42,269876
1423.86,269863
1424.3,269851
1424.74,269838
1425.18,269826
1425.62,269814
1426.06,269802
1426.5,269790
1426.94,269779
1427.38,269767
1427.82,269756
1428.25,269745
1428.69,269734
1429.13,269723
1429.57,269712
1430.01,269701
1430.45,269690
1430.88,269679
1431.32,269668
1431.76,269657
1432.19,269646
1432.63,269635
1433.07,269625
1433.5,269614
1433.94,269603
1434.38,269592
1434.81,269581
1435.25,269569
1435.68,269558
1436.12,269547
1436.56,269535
1436.99,269523
1437.43,269512
1437.86,269500
1438.29,269488
1438.73,269476
1439.16,269463
1439.6,269451
1440.03,269438
1440.03,269438
1440.47,269425
1440.9,269413
1441.33,269400
1441.77,269386
1442.2,269373
1442.63,269360
1443.06,269346
1443.5,269333
1443.93,269319
1444.36,269305
1444.79,269291
1445.23,269277
1445.66,269263
1446.09,269249
1446.52,269235
1446.95,269221
1447.38,269207
1447.81,269193
1448.24,269179
1448.67,269165
1449.1,269152
1449.53,269138
1449.96,269124
1450.39,269111
1450.82,269097
1451.25,269084
1451.68,269071
1452.11,269057
1452.54,269045
1452.97,269032
1453.4,269019
1453.83,269007
1454.25,268995
1454.68,268983
1455.11,268971
1455.54,268959
1455.96,268948
1456.39,268936
1456.82,268925
1457.25,268914
1457.67,268904
1458.1,268893
1458.53,268882
1458.95,268872
1459.38,268862
1459.8,268852
1460.23,268842
1460.66,268832
1461.08,268822
1461.51,268812
1461.93,268803
1462.36,268793
1462.78,268783
1463.21,268774
1463.63,268764
1464.06,268754
1464.48,268745
1464.9,268735
1465.33,268725
1465.75,268715
1466.17,268705
1466.6,268695
1467.02,268685
1467.44,268675
1467.87,268664
1468.29,268654
1468.71,268643
1469.13,268632
1469.56,268621
1469.98,268609
1470.4,268598
1470.82,268586
1471.24,268574
1471.66,268562
1472.08,268550
1472.5,268537
1472.93,268525
1473.35,268512
1473.77,268499
1474.19,268486
1474.61,268472
1475.03,268459
1475.45,268445
1475.87,268432
1476.29,268418
1476.7,268404
1477.12,268390
1477.54,268376
1477.96,268362
1478.38,268348
1478.8,268334
1479.22,268320
1479.63,268306
1480.05,268292
1480.47,268278
1480.89,268265
1481.3,268251
1481.72,268237
1482.14,268224
1482.56,268211
1482.97,268197
1483.39,268184
1483.81,268172
1484.22,268159
1484.64,268147
1485.05,268134
1485.47,268122
1485.88,268111
1486.3,268099
1486.71,268088
1487.13,268077
1487.54,268066
1487.96,268055
1488.37,268045
1488.79,268034
1489.2,268024
1489.62,268015
1490.03,268005
1490.44,267996
1490.86,267986
1491.27,267977
1491.68,267968
1492.1,267960
1492.51,267951
1492.92,267942
1493.34,267934
1493.75,267926
1494.16,267917
1494.57,267909
1494.57,267909
1494.98,267901
1495.4,267893
1495.81,267884
1496.22,267876
1496.63,267868
1497.04,267859
1497.45,267851
1497.86,267842
1498.27,267834
1498.68,267825
1499.09,267816
1499.5,267807
1499.91,267797
1500.32,267788
1500.73,267778
1501.14,267768
1501.55,267758
1501.96,267748
1502.37,267737
1502.78,267726
1503.19,267715
1503.59,267704
1504,267693
1504.41,267681
1504.82,267669
1505.23,267657
1505.63,267644
1506.04,267632
1506.45,267619
1506.86,267606
1507.26,267593
1507.67,267579
1508.08,267566
1508.48,267552
1508.89,267538
1509.29,267525
1509.7,267511
1510.11,267497
1510.51,267483
1510.92,267468
1511.32,267454
1511.73,267440
1512.13,267426
1512.54,267412
1512.94,267398
1513.35,267384
1513.75,267370
1514.16,267356
1514.56,267343
1514.96,267329
1515.37,267316
1515.77,267303
1516.17,267290
1516.58,267277
1516.98,267265
1517.38,267253
1517.79,267241
1518.19,267229
1518.59,267217
1518.99,267206
1519.4,267195
1519.8,267184
1520.2,267174
1520.6,267164
1521,267154
1521.4,267144
1521.8,267135
1522.2,267126
1522.61,267117
1523.01,267108
1523.41,267100
1523.81,267092
1524.21,267084
1524.61,267076
1525.01,267068
1525.41,267061
1525.81,267054
1526.21,267046
1526.6,267039
1527,267032
1527.4,267026
1527.8,267019
1528.2,267012
1528.6,267005
1529,266998
1529.39,266992
1529.79,266985
1530.19,266978
1530.59,266971
1530.98,266964
1531.38,266957
1531.78,266949
1532.18,266942
1532.57,266934
1532.97,266926
1533.37,266918
1533.76,266910
1534.16,266902
1534.55,266893
1534.95,266884
1535.35,266875
1535.74,266865
1536.14,266856
1536.53,266846
1536.93,266835
1537.32,266825
1537.72,266814
1538.11,266803
1538.51,266791
1538.9,266780
1539.29,266768
1539.69,266756
1540.08,266743
1540.47,266730
1540.87,266718
1541.26,266704
1541.65,266691
1542.05,266678
1542.44,266664
1542.83,266650
1543.23,266636
1543.62,266622
1544.01,266608
1544.4,266594
1544.79,266579
1545.19,266565
1545.58,266550
1545.97,266536
1546.36,266522
1546.75,266507
1547.14,266493
1547.53,266479
1547.92,266464
1548.31,266450
1548.7,266437
1549.09,266423
1549.48,266409
1549.87,266396
1550.26,266383
1550.65,266370
1551.04,266357
1551.43,266345
1551.82,266332
1552.21,266321
1552.6,266309
1552.99,266298
1553.38,266287
1553.76,266276
1554.15,266265
1554.54,266255
1554.93,266246
1555.32,266236
1555.7,266227
1556.09,266218
1556.48,266210
1556.86,266202
1557.25,266194
1557.64,266186
1558.02,266179
1558.41,266172
1558.8,266165
1559.18,266159
1559.57,266152
1559.95,266146
1560.34,266140
1560.73,266135
1561.11,266129
1561.5,266124
1561.88,266119
1562.27,266113
1562.65,266108
1563.04,266103
1563.42,266098
1563.8,266094
1564.19,266089
1564.57,266084
1564.96,266079
1565.34,266074
1565.72,266069
1566.11,266063
1566.49,266058
1566.87,266052
1567.26,266047
1567.64,266041
1568.02,266034
1568.4,266028
1568.79,266021
1569.17,266015
1569.55,266007
1569.93,266000
1570.31,265992
1570.69,265984
1571.08,265976
1571.46,265967
1571.84,265958
1572.22,265949
1572.6,265939
1572.98,265929
1573.36,265919
1573.74,265908
1574.12,265897
1574.5,265885
1574.88,265874
1575.26,265861
1575.64,265849
1576.02,265836
1576.4,265823
1576.78,265810
1577.16,265796
1577.53,265783
1577.91,265769
1578.29,265754
1578.67,265740
1579.05,265725
1579.43,265710
1579.8,265695
1580.18,265680
1580.56,265665
1580.94,265650
1581.31,265635
1581.69,265619
1582.07,265604
1582.44,265589
1582.82,265573
1583.2,265558
1583.57,265543
1583.95,265528
1584.33,265513
1584.7,265498
1585.08,265484
1585.45,265470
1585.83,265456
1586.2,265442
1586.58,265428
1586.95,265415
1587.33,265402
1587.7,265389
1588.08,265377
1588.45,265365
1588.83,265353
1589.2,265342
1589.57,265331
1589.95,265321
1590.32,265311
1590.69,265301
1591.07,265292
1591.44,265283
1591.81,265275
1592.19,265267
1592.56,265259
1592.93,265252
1593.3,265245
1593.68,265239
1594.05,265233
1594.42,265227
1594.79,265222
1595.16,265217
1595.54,265212
1595.91,265208
1596.28,265204
1596.65,265200
1597.02,265196
1597.39,265193
1597.76,265190
1598.13,265187
1598.5,265184
1598.87,265182
1599.24,265179
1599.61,265177
1599.98,265175
1600.35,265172
1600.72,265170
1601.09,265168
1601.46,265166
1601.83,265163
1602.2,265161
1602.57,265158
1602.93,265155
1603.3,265152
1603.67,265149
1604.04,265146
1604.41,265142
1604.77,265138
1605.14,265134
1605.51,265129
1605.88,265125
1606.24,265119
1606.61,265114
1606.98,265108
1607.35,265101
1607.71,265095
1608.08,265088
1608.44,265080
1608.81,265072
1609.18,265063
1609.54,265054
1609.91,265045
1610.27,265035
1610.64,265025
1611,265014
1611.37,265003
1611.73,264991
1612.1,264979
1612.46,264967
1612.83,264954
1613.19,264940
1613.56,264926
1613.92,264912
1614.29,264898
1614.65,264883
1615.01,264868
1615.38,264853
1615.74,264837
1616.1,264821
1616.47,264805
1616.83,264788
1617.19,264772
1617.55,264755
1617.92,264738
1618.28,264721
1618.64,264704
1619,264687
1619.37,264670
1619.73,264653
1620.09,264636
1620.45,264619
1620.81,264602
1621.17,264585
1621.53,264569
1621.9,264552
1622.26,264536
1622.62,264520
1622.98,264504
1623.34,264489
1623.7,264474
1624.06,264459
1624.42,264445
1624.78,264431
1625.14,264417
1625.5,264404
1625.86,264391
1626.22,264379
1626.57,264367
1626.93,264356
1627.29,264345
1627.65,264335
1628.01,264325
1628.37,264316
1628.73,264307
1629.08,264298
1629.44,264291
1629.8,264284
1630.16,264277
1630.51,264271
1630.87,264265
1631.23,264260
1631.59,264255
1631.94,264251
1632.3,264248
1632.66,264245
1633.01,264242
1633.37,264240
1633.72,264238
1634.08,264236
1634.44,264235
1634.79,264234
1635.15,264234
1635.5,264234
1635.86,264234
1636.21,264234
1636.57,264235
1636.92,264236
1637.28,264237
1637.63,264238
1637.99,264239
1638.34,264240
1638.7,264241
1639.05,264242
1639.4,264244
1639.76,264245
1640.11,264246
1640.46,264247
1640.82,264247
1641.17,264248
1641.52,264248
1641.88,264248
1642.23,264248
1642.58,264247
1642.94,264247
1643.29,264245
1643.64,264244
1643.99,264242
1644.34,264239
1644.7,264236
1645.05,264233
1645.4,264229
1645.75,264224
1646.1,264219
1646.45,264214
1646.8,264208
1647.15,264201
1647.5,264194
1647.85,264186
1648.21,264178
1648.56,264169
1648.91,264159
1649.26,264149
1649.61,264138
1649.95,264127
1650.3,264115
1650.65,264103
1651,264090
1651.35,264076
1651.7,264062
1652.05,264048
1652.4,264033
1652.75,264017
1653.1,264001
1653.44,263985
1653.79,263968
1654.14,263951
1654.49,263933
1654.84,263915
1655.18,263897
1655.53,263878
1655.88,263859
1656.22,263840
1656.57,263821
1656.92,263802
1657.27,263782
1657.61,263763
1657.96,263743
1658.3,263723
1658.65,263704
1659,263684
1659.34,263664
1659.69,263645
1660.03,263625
1660.38,263606
1660.72,263587
1661.07,263568
1661.42,263550
1661.76,263532
1662.1,263514
1662.45,263496
1662.79,263479
1663.14,263462
1663.48,263446
1663.83,263430
1664.17,263415
1664.51,263400
1664.86,263386
1665.2,263372
1665.55,263359
1665.89,263346
1666.23,263334
1666.57,263323
1666.92,263312
1667.26,263302
1667.6,263293
1667.95,263284
1668.29,263276
1668.63,263269
1668.97,263262
1669.31,263256
1669.66,263251
1670,263246
1670.34,263242
1670.68,263239
1671.02,263236
1671.36,263234
1671.7,263233
1672.04,263232
1672.38,263232
1672.72,263232
1673.07,263233
1673.41,263234
1673.75,263236
1674.09,263239
1674.43,263241
1674.76,263245
1675.1,263248
1675.44,263252
1675.78,263257
1676.12,263261
1676.46,263266
1676.8,263271
1677.14,263276
1677.48,263282
1677.82,263287
1678.15,263293
1678.49,263299
1678.83,263304
1679.17,263310
1679.51,263316
1679.84,263321
1680.18,263326
1680.52,263331
1680.86,263336
1681.19,263341
1681.53,263345
1681.87,263349
1682.2,263353
1682.54,263356
1682.88,263359
1683.21,263361
1683.55,263363
1683.89,263365
1684.22,263366
1684.56,263366
1684.89,263366
1685.23,263365
1685.56,263363
1685.9,263361
1686.23,263358
1686.57,263355
1686.9,263350
1687.24,263345
1687.57,263340
1687.91,263333
1688.24,263326
1688.58,263318
1688.91,263309
1689.24,263300
1689.58,263290
1689.91,263279
1690.24,263267
1690.58,263255
1690.91,263242
1691.24,263228
1691.58,263214
1691.91,263199
1692.24,263183
1692.58,263166
1692.91,263149
1693.24,263132
1693.57,263114
1693.9,263095
1694.24,263076
1694.57,263056
1694.9,263036
1695.23,263015
1695.56,262994
1695.89,262973
1696.22,262951
1696.56,262929
1696.89,262906
1697.22,262884
1697.55,262861
1697.88,262838
1698.21,262815
1698.54,262792
1698.87,262769
1699.2,262745
1699.53,262722
1699.86,262699
1700.19,262676
1700.52,262653
1700.85,262630
1701.17,262608
1701.5,262586
1701.83,262564
1702.16,262542
1702.49,262521
1702.82,262500
1703.15,262479
1703.47,262459
1703.8,262440
1704.13,262421
1704.46,262403
1704.79,262385
1705.11,262367
1705.44,262351
1705.77,262335
1706.1,262320
1706.42,262305
1706.75,262291
1707.08,262278
1707.4,262266
1707.73,262254
1708.06,262243
1708.38,262233
1708.71,262224
1709.03,262216
1709.36,262208
1709.68,262201
1710.01,262196
1710.34,262190
1710.66,262186
1710.99,262183
1711.31,262180
1711.64,262178
1711.96,262177
1712.29,262177
1712.61,262177
1712.93,262178
1713.26,262180
1713.58,262183
1713.91,262186
1714.23,262190
1714.55,262195
1714.88,262200
1715.2,262206
1715.52,262212
1715.85,262219
1716.17,262226
1716.49,262234
1716.82,262242
1717.14,262250
1717.46,262259
1717.78,262268
1718.11,262278
1718.43,262287
1718.75,262297
1719.07,262307
1719.39,262317
1719.72,262327
1720.04,262337
1720.36,262348
1720.68,262358
1721,262368
1721.32,262377
1721.64,262387
1721.96,262396
1722.28,262405
1722.61,262414
1722.93,262423
1723.25,262431
1723.57,262439
1723.89,262446
1724.21,262453
1724.53,262459
1724.85,262465
1725.16,262470
1725.48,262475
1725.8,262479
1726.12,262482
1726.44,262485
1726.76,262487
1727.08,262488
1727.4,262488
1727.72,262488
1728.03,262487
1728.35,262485
1728.67,262482
1728.99,262479
1729.31,262474
1729.62,262469
1729.94,262463
1730.26,262456
1730.58,262449
1730.89,262440
1731.21,262431
1731.53,262421
1731.84,262410
1732.16,262398
1732.48,262385
1732.79,262372
1733.11,262358
1733.43,262343
1733.74,262328
1734.06,262311
1734.37,262294
1734.69,262277
1735,262259
1735.32,262240
1735.64,262220
1735.95,262200
1736.27,262180
1736.58,262159
1736.9,262138
1737.21,262116
1737.52,262093
1737.84,262071
1738.15,262048
1738.47,262024
1738.78,262001
1739.1,261977
1739.41,261953
1739.72,261929
1740.04,261905
1740.35,261880
1740.66,261856
1740.98,261831
1741.29,261807
1741.6,261782
1741.91,261758
1742.23,261734
1742.54,261710
1742.85,261686
1743.16,261663
1743.48,261639
1743.79,261617
1744.1,261594
1744.41,261572
1744.72,261550
1745.03,261528
1745.35,261507
1745.66,261487
1745.97,261467
1746.28,261448
1746.59,261429
1746.9,261411
1747.21,261393
1747.52,261376
1747.83,261360
1748.14,261344
1748.45,261329
1748.76,261315
1749.07,261302
1749.38,261289
1749.69,261277
1750,261266
1750.31,261256
1750.62,261246
1750.93,261237
1751.24,261229
1751.55,261222
1751.86,261216
1752.16,261210
1752.47,261206
1752.78,261202
1753.09,261199
1753.4,261196
1753.71,261195
1754.01,261194
1754.32,261194
1754.63,261194
1754.94,261196
1755.24,261198
1755.55,261201
1755.86,261204
1756.17,261208
1756.47,261213
1756.78,261218
1757.09,261224
1757.39,261230
1757.7,261237
1758.01,261245
1758.31,261252
1758.62,261261
1758.92,261269
1759.23,261278
1759.53,261287
1759.84,261297
1760.15,261307
1760.45,261317
1760.76,261327
1761.06,261337
1761.37,261348
1761.67,261358
1761.98,261369
1762.28,261380
1762.58,261390
1762.89,261400
1763.19,261411
1763.5,261421
1763.8,261431
1764.11,261441
1764.41,261450
1764.71,261460
1765.02,261469
1765.32,261477
1765.62,261485
1765.93,261493
1766.23,261501
1766.53,261508
1766.83,261514
1767.14,261520
1767.44,261525
1767.74,261530
1768.04,261535
1768.35,261538
1768.65,261541
1768.95,261543
1769.25,261545
1769.55,261546
1769.85,261546
1770.16,261546
1770.46,261545
1770.76,261543
1771.06,261540
1771.36,261537
1771.66,261533
1771.96,261528
1772.26,261522
1772.56,261515
1772.86,261508
1773.16,261500
1773.46,261492
1773.76,261482
1774.06,261472
1774.36,261461
1774.66,261449
1774.96,261437
1775.26,261424
1775.56,261410
1775.86,261396
1776.16,261381
1776.46,261365
1776.76,261349
1777.06,261332
1777.35,261315
1777.65,261297
1777.95,261279
1778.25,261260
1778.55,261241
1778.84,261221
1779.14,261201
1779.44,261180
1779.74,261159
1780.04,261138
1780.33,261116
1780.63,261094
1780.93,261072
1781.22,261050
1781.52,261027
1781.82,261005
1782.11,260982
1782.41,260959
1782.71,260936
1783,260913
1783.3,260890
1783.6,260867
1783.89,260844
1784.19,260821
1784.48,260798
1784.78,260776
1785.07,260753
1785.37,260731
1785.66,260709
1785.96,260687
1786.25,260665
1786.55,260644
1786.84,260623
1787.14,260603
1787.43,260583
1787.73,260563
1788.02,260544
1788.32,260525
1788.61,260507
1788.9,260489
1789.2,260472
1789.49,260455
1789.78,260439
1790.08,260423
1790.37,260408
1790.66,260394
1790.96,260380
1791.25,260367
1791.54,260355
1791.84,260343
1792.13,260332
1792.42,260322
1792.71,260312
1793,260303
1793.3,260295
1793.59,260287
1793.88,260280
1794.17,260274
1794.46,260269
1794.76,260264
1795.05,260260
1795.34,260256
1795.63,260254
1795.92,260252
1796.21,260251
1796.5,260250
1796.79,260250
1797.08,260251
1797.37,260252
1797.66,260254
1797.96,260257
1798.25,260260
1798.54,260264
1798.83,260268
1799.11,260273
1799.4,260278
1799.69,260284
1799.98,260290
1800.27,260297
1800.56,260304
1800.85,260312
1801.14,260319
1801.43,260328
1801.72,260336
1802.01,260345
1802.29,260354
1802.58,260364
1802.87,260373
1803.16,260383
1803.45,260393
1803.74,260403
1804.02,260413
1804.31,260423
1804.6,260433
1804.89,260443
1805.17,260454
1805.46,260464
1805.75,260474
1806.03,260483
1806.32,260493
1806.61,260503
1806.9,260512
1807.18,260521
1807.47,260530
1807.75,260539
1808.04,260547
1808.33,260555
1808.61,260563
1808.9,260570
1809.18,260577
1809.47,260583
1809.76,260589
1810.04,260595
1810.33,260600
1810.61,260604
1810.9,260608
1811.18,260612
1811.47,260615
1811.75,260617
1812.04,260619
1812.32,260620
1812.6,260620
1812.89,260620
1813.17,260619
1813.46,260618
1813.74,260616
1814.02,260613
1814.31,260610
1814.59,260606
1814.88,260601
1815.16,260596
1815.44,260590
1815.72,260583
1816.01,260576
1816.29,260568
1816.57,260559
1816.86,260550
1817.14,260540
1817.42,260529
1817.7,260518
1817.99,260506
1818.27,260494
1818.55,260481
1818.83,260467
1819.11,260453
1819.4,260439
1819.68,260423
1819.96,260408
1820.24,260391
1820.52,260375
1820.8,260358
1821.08,260340
1821.36,260322
1821.64,260303
1821.92,260284
1822.21,260265
1822.49,260246
1822.77,260226
1823.05,260206
1823.33,260185
1823.61,260164
1823.89,260143
1824.17,260122
1824.45,260101
1824.72,260079
1825,260058
1825.28,260036
1825.56,260014
1825.84,259992
1826.12,259970
1826.4,259948
1826.68,259926
1826.96,259905
1827.24,259883
1827.51,259861
1827.79,259839
1828.07,259818
1828.35,259796
1828.63,259775
1828.9,259754
1829.18,259733
1829.46,259713
1829.74,259693
1830.01,259673
1830.29,259653
1830.57,259634
1830.85,259615
1831.12,259597
1831.4,259579
1831.68,259561
1831.95,259544
1832.23,259527
1832.51,259510
1832.78,259495
1833.06,259479
1833.33,259464
1833.61,259450
1833.89,259436
1834.16,259423
1834.44,259410
1834.71,259398
1834.99,259387
1835.26,259376
1835.54,259366
1835.81,259356
1836.09,259347
1836.36,259338
1836.64,259331
1836.91,259323
1837.19,259317
1837.46,259311
1837.74,259306
1838.01,259301
1838.28,259297
1838.56,259294
1838.83,259291
1839.11,259289
1839.38,259287
1839.65,259286
1839.93,259286
1840.2,259286
1840.47,259287
1840.75,259288
1841.02,259290
1841.29,259293
1841.56,259296
1841.84,259299
1842.11,259303
1842.38,259308
1842.65,259313
1842.93,259318
1843.2,259324
1843.47,259331
1843.74,259338
1844.01,259345
1844.29,259352
1844.56,259360
1844.83,259368
1845.1,259377
1845.37,259386
1845.64,259395
1845.91,259404
1846.18,259414
1846.45,259423
1846.73,259433
1847,259443
1847.27,259453
1847.54,259464
1847.81,259474
1848.08,259484
1848.35,259495
1848.62,259505
1848.89,259516
1849.16,259526
1849.43,259536
1849.7,259546
1849.97,259557
1850.23,259566
1850.5,259576
1850.77,259586
1851.04,259595
1851.31,259604
1851.58,259613
1851.85,259622
1852.12,259631
1852.38,259639
1852.65,259646
1852.92,259654
1853.19,259661
1853.46,259668
1853.73,259674
1853.99,259680
1854.26,259685
1854.53,259690
1854.8,259695
1855.06,259699
1855.33,259702
1855.6,259706
1855.86,259708
1856.13,259710
1856.4,259712
1856.66,259712
1856.93,259713
1857.2,259713
1857.46,259712
1857.73,259710
1858,259708
1858.26,259706
1858.53,259703
1858.79,259699
1859.06,259695
1859.33,259690
1859.59,259684
1859.86,259678
1860.12,259671
1860.39,259664
1860.65,259656
1860.92,259647
1861.18,259638
1861.45,259629
1861.71,259619
1861.98,259608
1862.24,259596
1862.5,259585
1862.77,259572
1863.03,259559
1863.3,259546
1863.56,259532
1863.82,259518
1864.09,259503
1864.35,259488
1864.62,259472
1864.88,259456
1865.14,259439
1865.41,259423
1865.67,259405
1865.93,259388
1866.19,259370
1866.46,259351
1866.72,259333
1866.98,259314
1867.24,259294
1867.51,259275
1867.77,259255
1868.03,259235
1868.29,259215
1868.56,259195
1868.82,259174
1869.08,259154
1869.34,259133
1869.6,259112
1869.86,259091
1870.12,259070
1870.39,259049
1870.65,259028
1870.91,259007
1871.17,258986
1871.43,258965
1871.69,258944
1871.95,258923
1872.21,258902
1872.47,258881
1872.73,258861
1872.99,258840
1873.25,258820
1873.51,258800
1873.77,258780
1874.03,258760
1874.29,258741
1874.55,258722
1874.81,258703
1875.07,258684
1875.33,258666
1875.59,258648
1875.85,258631
1876.1,258613
1876.36,258597
1876.62,258580
1876.88,258564
1877.14,258548
1877.4,258533
1877.66,258518
1877.91,258504
1878.17,258490
1878.43,258477
1878.69,258464
1878.95,258451
1879.2,258439
1879.46,258428
1879.72,258417
1879.98,258407
1880.23,258397
1880.49,258388
1880.75,258379
1881,258371
1881.26,258363
1881.52,258356
1881.77,258349
1882.03,258343
1882.29,258338
1882.54,258333
1882.8,258329
1883.06,258325
1883.31,258322
1883.57,258319
1883.82,258317
1884.08,258316
1884.33,258315
1884.59,258314
1884.85,258314
1885.1,258315
1885.36,258316
1885.61,258318
1885.87,258320
1886.12,258323
1886.38,258326
1886.63,258329
1886.88,258333
1887.14,258338
1887.39,258343
1887.65,258348
1887.9,258354
1888.16,258360
1888.41,258367
1888.66,258374
1888.92,258381
1889.17,258389
1889.42,258397
1889.68,258405
1889.93,258413
1890.18,258422
1890.44,258431
1890.69,258441
1890.94,258450
1891.2,258460
1891.45,258470
1891.7,258480
1891.95,258490
1892.21,258500
1892.46,258511
1892.71,258521
1892.96,258532
1893.22,258542
1893.47,258553
1893.72,258564
1893.97,258574
1894.22,258585
1894.47,258596
1894.73,258606
1894.98,258616
1895.23,258627
1895.48,258637
1895.73,258647
1895.98,258657
1896.23,258667
1896.48,258676
1896.73,258685
1896.98,258694
1897.23,258703
1897.48,258712
1897.73,258720
1897.98,258728
1898.23,258736
1898.48,258743
1898.73,258750
1898.98,258757
1899.23,258763
1899.48,258769
1899.73,258775
1899.98,258780
1900.23,258785
1900.48,258789
1900.73,258793
1900.98,258796
1901.23,258799
1901.48,258802
1901.72,258804
1901.97,258805
1902.22,258806
1902.47,258807
1902.72,258807
1902.97,258806
1903.21,258805
1903.46,258804
1903.71,258802
1903.96,258799
1904.2,258796
1904.45,258793
1904.7,258788
1904.95,258784
1905.19,258779
1905.44,258773
1905.69,258767
1905.93,258760
1906.18,258753
1906.43,258745
1906.67,258736
1906.92,258728
1907.17,258718
1907.41,258709
1907.66,258698
1907.91,258688
1908.15,258677
1908.4,258665
1908.64,258653
1908.89,258640
1909.14,258627
1909.38,258614
1909.63,258600
1909.87,258586
1910.12,258571
1910.36,258556
1910.61,258541
1910.85,258525
1911.1,258509
1911.34,258493
1911.59,258476
1911.83,258459
1912.08,258442
1912.32,258424
1912.56,258407
1912.81,258389
1913.05,258370
1913.3,258352
1913.54,258333
1913.78,258314
1914.03,258295
1914.27,258276
1914.51,258256
1914.76,258237
1915,258217
1915.24,258197
1915.49,258177
1915.73,258157
1915.97,258137
1916.22,258117
1916.46,258097
1916.7,258077
1916.94,258057
1917.19,258037
1917.43,258017
1917.67,257997
1917.91,257977
1918.15,257957
1918.4,257937
1918.64,257918
1918.88,257898
1919.12,257879
1919.36,257859
1919.6,257840
1919.85,257822
1920.09,257803
1920.09,257803
1920.33,257784
1920.57,257766
1920.81,257748
1921.05,257730
1921.29,257713
1921.53,257696
1921.77,257679
1922.01,257662
1922.25,257646
1922.49,257630
1922.73,257614
1922.97,257599
1923.21,257584
1923.45,257569
1923.69,257555
1923.93,257541
1924.17,257528
1924.41,257515
1924.65,257502
1924.89,257490
1925.13,257478
1925.37,257467
1925.61,257456
1925.85,257446
1926.09,257436
1926.32,257426
1926.56,257417
1926.8,257409
1927.04,257401
1927.28,257393
1927.52,257386
1927.76,257379
1927.99,257373
1928.23,257367
1928.47,257362
1928.71,257357
1928.94,257353
1929.18,257350
1929.42,257346
1929.66,257344
1929.89,257341
1930.13,257339
1930.37,257338
1930.61,257337
1930.84,257337
1931.08,257337
1931.32,257338
1931.55,257339
1931.79,257340
1932.03,257342
1932.26,257344
1932.5,257347
1932.73,257350
1932.97,257354
1933.21,257358
1933.44,257362
1933.68,257367
1933.91,257372
1934.15,257378
1934.38,257384
1934.62,257390
1934.86,257397
1935.09,257404
1935.33,257411
1935.56,257418
1935.8,257426
1936.03,257434
1936.27,257443
1936.5,257451
1936.73,257460
1936.97,257469
1937.2,257478
