x(mm),Q (W/m2)
1693.85,260179
1694.35,260172
1694.85,260166
1695.34,260161
1695.84,260156
1696.34,260153
1696.83,260150
1697.33,260147
1697.82,260146
1698.32,260145
1698.82,260145
1699.31,260145
1699.8,260146
1700.3,260147
1700.79,260149
1701.29,260152
1701.78,260155
1702.27,260158
1702.77,260161
1703.26,260165
1703.75,260169
1704.24,260174
1704.73,260178
1705.23,260183
1705.72,260188
1706.21,260192
1706.7,260197
1707.19,260202
1707.68,260206
1708.17,260211
1708.66,260215
1709.15,260219
1709.63,260223
1710.12,260226
1710.61,260229
1711.1,260232
1711.59,260234
1712.07,260235
1712.56,260237
1713.05,260237
1713.53,260237
1714.02,260236
1714.5,260235
1714.99,260233
1715.47,260230
1715.96,260227
1716.44,260222
1716.93,260217
1717.41,260211
1717.9,260205
1718.38,260197
1718.86,260189
1719.35,260179
1719.83,260169
1720.31,260158
1720.79,260147
1721.27,260134
1721.75,260121
1722.24,260106
1722.72,260091
1723.2,260075
1723.68,260058
1724.16,260041
1724.64,260023
1725.12,260004
1725.6,259984
1726.07,259964
1726.55,259942
1727.03,259921
1727.51,259898
1727.99,259875
1728.46,259852
1728.94,259828
1729.42,259803
1729.89,259778
1730.37,259753
1730.85,259727
1731.32,259701
1731.8,259675
1732.27,259648
1732.75,259621
1733.22,259594
1733.7,259567
1734.17,259540
1734.64,259513
1735.12,259485
1735.59,259458
1736.06,259431
1736.53,259403
1737.01,259376
1737.48,259350
1737.95,259323
1738.42,259297
1738.89,259271
1739.36,259245
1739.83,259220
1740.3,259195
1740.77,259171
1741.24,259147
1741.71,259123
1742.18,259100
1742.65,259078
1743.12,259057
1743.59,259036
1744.05,259015
1744.52,258996
1744.99,258977
1745.46,258959
1745.92,258941
1746.39,258925
1746.86,258909
1747.32,258894
1747.79,258880
1748.25,258867
1748.72,258854
1749.18,258843
1749.65,258832
1750.11,258822
1750.58,258813
1751.04,258805
1751.5,258798
1751.97,258792
1752.43,258786
1752.89,258781
1753.35,258778
1753.82,258775
1754.28,258772
1754.74,258771
1755.2,258770
1755.66,258770
1756.12,258771
1756.58,258773
1757.04,258775
1757.5,258778
1757.96,258781
1758.42,258786
1758.88,258790
1759.34,258795
1759.8,258801
1760.26,258807
1760.71,258813
1761.17,258820
1761.63,258827
1762.09,258835
1762.54,258843
1763,258851
1763.46,258859
1763.91,258867
1764.37,258875
1764.82,258883
1765.28,258892
1765.73,258900
1766.19,258908
1766.64,258916
1767.09,258924
1767.55,258932
1768,258939
1768.46,258946
1768.91,258953
1769.36,258959
1769.81,258965
1770.27,258970
1770.72,258975
1771.17,258980
1771.62,258984
1772.07,258987
1772.52,258990
1772.97,258992
1773.42,258993
1773.87,258994
1774.32,258994
1774.77,258994
1775.22,258992
1775.67,258990
1776.12,258987
1776.57,258983
1777.02,258978
1777.46,258973
1777.91,258967
1778.36,258960
1778.8,258952
1779.25,258943
1779.7,258933
1780.14,258923
1780.59,258912
1781.04,258899
1781.48,258887
1781.93,258873
1782.37,258858
1782.82,258843
1783.26,258827
1783.7,258810
1784.15,258792
1784.59,258774
1785.03,258755
1785.48,258735
1785.92,258715
1786.36,258694
1786.8,258672
1787.25,258650
1787.69,258627
1788.13,258604
1788.57,258580
1789.01,258555
1789.45,258530
1789.89,258505
1790.33,258479
1790.77,258453
1791.21,258427
1791.65,258400
1792.09,258373
1792.53,258345
1792.97,258318
1793.41,258290
1793.84,258262
1794.28,258234
1794.72,258206
1795.16,258178
1795.59,258150
1796.03,258122
1796.47,258094
1796.9,258066
1797.34,258038
1797.77,258011
1798.21,257983
1798.64,257956
1799.08,257930
1799.51,257903
1799.95,257877
1800.38,257851
1800.81,257826
1801.25,257801
1801.68,257776
1802.11,257752
1802.55,257729
1802.98,257706
1803.41,257684
1803.84,257662
1804.28,257641
1804.71,257620
1805.14,257601
1805.57,257582
1806,257563
1806.43,257546
1806.86,257529
1807.29,257513
1807.72,257498
1808.15,257483
1808.58,257469
1809.01,257456
1809.43,257444
1809.86,257433
1810.29,257423
1810.72,257413
1811.15,257404
1811.57,257396
1812,257389
1812.43,257383
1812.85,257378
1813.28,257373
1813.71,257369
1814.13,257366
1814.56,257364
1814.98,257363
1815.41,257362
1815.83,257362
1816.26,257363
1816.68,257364
1817.1,257367
1817.53,257370
1817.95,257373
1818.37,257378
1818.8,257383
1819.22,257388
1819.64,257394
1820.06,257401
1820.49,257408
1820.91,257416
1821.33,257424
1821.75,257433
1822.17,257441
1822.59,257451
1823.01,257460
1823.43,257470
1823.85,257481
1824.27,257491
1824.69,257502
1825.11,257513
1825.53,257523
1825.95,257535
1826.37,257546
1826.78,257557
1827.2,257568
1827.62,257579
1828.04,257590
1828.45,257601
1828.87,257611
1829.29,257622
1829.7,257632
1830.12,257642
1830.54,257652
1830.95,257662
1831.37,257671
1831.78,257680
1832.2,257688
1832.61,257696
1833.03,257703
1833.44,257710
1833.85,257717
1834.27,257723
1834.68,257728
1835.09,257733
1835.51,257737
1835.92,257740
1836.33,257743
1836.74,257746
1837.16,257747
1837.57,257748
1837.98,257748
1838.39,257747
1838.8,257746
1839.21,257744
1839.62,257741
1840.03,257737
1840.44,257733
1840.85,257728
1841.26,257722
1841.67,257715
1842.08,257707
1842.49,257699
1842.9,257690
1843.3,257680
1843.71,257669
1844.12,257658
1844.53,257646
1844.93,257633
1845.34,257619
1845.75,257605
1846.15,257589
1846.56,257573
1846.97,257557
1847.37,257539
1847.78,257521
1848.18,257503
1848.59,257483
1848.99,257464
1849.4,257443
1849.8,257422
1850.2,257400
1850.61,257378
1851.01,257355
1851.42,257332
1851.82,257308
1852.22,257284
1852.62,257259
1853.03,257234
1853.43,257208
1853.83,257183
1854.23,257156
1854.63,257130
1855.03,257103
1855.43,257076
1855.84,257049
1856.24,257021
1856.64,256994
1857.04,256966
1857.44,256938
1857.83,256910
1858.23,256882
1858.63,256854
1859.03,256826
1859.43,256798
1859.83,256770
1860.23,256742
1860.62,256714
1861.02,256686
1861.42,256658
1861.82,256631
1862.21,256604
1862.61,256577
1863.01,256550
1863.4,256523
1863.8,256497
1864.19,256471
1864.59,256446
1864.98,256421
1865.38,256396
1865.77,256372
1866.17,256348
1866.56,256324
1866.95,256301
1867.35,256279
1867.74,256257
1868.14,256236
1868.53,256215
1868.92,256195
1869.31,256175
1869.71,256156
1870.1,256138
1870.49,256120
1870.88,256103
1871.27,256087
1871.66,256071
1872.05,256056
1872.44,256042
1872.84,256028
1873.23,256015
1873.62,256003
1874,255992
1874.39,255981
1874.78,255971
1875.17,255962
1875.56,255954
1875.95,255946
1876.34,255940
1876.73,255933
1877.11,255928
1877.5,255924
1877.89,255920
1878.28,255917
1878.66,255915
1879.05,255913
1879.44,255912
1879.82,255912
1880.21,255913
1880.59,255914
1880.98,255916
1881.36,255919
1881.75,255922
1882.13,255926
1882.52,255931
1882.9,255936
1883.29,255942
1883.67,255948
1884.05,255955
1884.44,255962
1884.82,255971
1885.2,255979
1885.59,255988
1885.97,255998
1886.35,256007
1886.73,256018
1887.11,256028
1887.5,256040
1887.88,256051
1888.26,256063
1888.64,256075
1889.02,256087
1889.4,256099
1889.78,256112
1890.16,256125
1890.54,256138
1890.92,256151
1891.3,256164
1891.68,256178
1892.06,256191
1892.44,256205
1892.81,256218
1893.19,256231
1893.57,256245
1893.95,256258
1894.32,256271
1894.7,256284
1895.08,256297
1895.46,256309
1895.83,256322
1896.21,256334
1896.58,256345
1896.96,256357
1897.34,256368
1897.71,256379
1898.09,256389
1898.46,256400
1898.84,256409
1899.21,256418
1899.58,256427
1899.96,256435
1900.33,256443
1900.71,256450
1901.08,256457
1901.45,256463
1901.83,256469
1902.2,256474
1902.57,256478
1902.94,256482
1903.31,256485
1903.69,256488
1904.06,256490
1904.43,256491
1904.8,256492
1905.17,256492
1905.54,256491
1905.91,256489
1906.28,256487
1906.65,256485
1907.02,256481
1907.39,256477
1907.76,256472
1908.13,256467
1908.5,256460
1908.87,256454
1909.24,256446
1909.6,256438
1909.97,256429
1910.34,256419
1910.71,256409
1911.08,256398
1911.44,256386
1911.81,256374
1912.18,256361
1912.54,256347
1912.91,256333
1913.27,256318
1913.64,256303
1914.01,256287
1914.37,256270
1914.74,256253
1915.1,256235
1915.47,256217
1915.83,256198
1916.2,256179
1916.56,256159
1916.92,256139
1917.29,256118
1917.65,256096
1918.01,256074
1918.38,256052
1918.74,256029
1919.1,256006
1919.46,255983
1919.83,255959
1920.19,255935
1920.55,255910
1920.91,255885
1921.27,255860
1921.63,255834
1921.99,255808
1922.35,255782
1922.71,255756
1923.07,255730
1923.43,255703
1923.79,255676
1924.15,255649
1924.51,255622
1924.87,255595
1925.23,255568
1925.59,255540
1925.95,255513
1926.31,255485
1926.66,255458
1927.02,255430
1927.38,255403
1927.74,255375
1928.09,255348
1928.45,255321
1928.81,255294
1929.16,255267
1929.52,255240
1929.88,255213
1930.23,255187
1930.59,255160
1930.94,255134
1931.3,255108
1931.65,255083
1932.01,255057
1932.36,255032
1932.72,255008
1933.07,254983
1933.42,254959
1933.78,254936
1934.13,254912
1934.48,254890
1934.84,254867
1935.19,254845
1935.54,254824
1935.89,254803
1936.25,254782
1936.6,254762
1936.95,254742
1937.3,254723
1937.65,254704
1938,254686
1938.36,254669
1938.71,254652
1939.06,254636
1939.41,254620
1939.76,254605
1940.11,254590
1940.46,254576
1940.81,254563
1941.16,254550
1941.5,254538
1941.85,254526
1942.2,254515
1942.55,254505
1942.9,254496
1943.25,254487
1943.59,254479
1943.94,254471
1944.29,254464
1944.64,254458
1944.98,254452
1945.33,254447
1945.68,254443
1946.02,254439
1946.37,254436
1946.71,254433
1947.06,254432
1947.41,254430
1947.75,254430
1948.1,254430
1948.44,254431
1948.78,254432
1949.13,254434
1949.47,254437
1949.82,254440
1950.16,254443
1950.5,254448
1950.85,254453
1951.19,254458
1951.53,254464
1951.88,254470
1952.22,254477
1952.56,254485
1952.9,254493
1953.25,254501
1953.59,254510
1953.93,254519
1954.27,254529
1954.61,254539
1954.95,254550
1955.29,254560
1955.63,254572
1955.97,254583
1956.31,254595
1956.65,254607
1956.99,254620
1957.33,254633
1957.67,254646
1958.01,254659
1958.35,254672
1958.69,254686
1959.03,254700
1959.37,254714
1959.7,254728
1960.04,254742
1960.38,254757
1960.72,254771
1961.05,254786
1961.39,254800
1961.73,254815
1962.06,254829
1962.4,254844
1962.74,254858
1963.07,254873
1963.41,254887
1963.74,254901
1964.08,254916
1964.42,254930
1964.75,254944
1965.09,254957
1965.42,254971
1965.75,254984
1966.09,254997
1966.42,255010
1966.76,255023
1967.09,255035
1967.42,255047
1967.76,255059
1968.09,255070
1968.42,255082
1968.75,255092
1969.09,255103
1969.42,255113
1969.75,255122
1970.08,255131
1970.41,255140
1970.75,255148
1971.08,255156
1971.41,255164
1971.74,255171
1972.07,255177
1972.4,255183
1972.73,255188
1973.06,255193
1973.39,255198
1973.72,255202
1974.05,255205
1974.38,255208
1974.71,255210
1975.04,255212
1975.36,255213
1975.69,255214
1976.02,255214
1976.35,255214
1976.68,255213
1977,255211
1977.33,255209
1977.66,255206
1977.99,255203
1978.31,255199
1978.64,255195
1978.97,255190
1979.29,255184
1979.62,255178
1979.94,255171
1980.27,255164
1980.6,255156
1980.92,255147
1981.25,255138
1981.57,255129
1981.9,255119
1982.22,255108
1982.54,255097
1982.87,255085
1983.19,255073
1983.52,255060
1983.84,255047
1984.16,255033
1984.49,255019
1984.81,255004
1985.13,254989
1985.45,254974
1985.78,254957
1986.1,254941
1986.42,254924
1986.74,254906
1987.06,254888
1987.39,254870
1987.71,254851
1988.03,254832
1988.35,254812
1988.67,254792
1988.99,254772
1989.31,254752
1989.63,254730
1989.95,254709
1990.27,254687
1990.59,254665
1990.91,254643
1991.23,254621
1991.55,254598
1991.86,254575
1992.18,254551
1992.5,254528
1992.82,254504
1993.14,254480
1993.46,254456
1993.77,254431
1994.09,254407
1994.41,254382
1994.72,254357
1995.04,254332
1995.36,254307
1995.67,254282
1995.99,254256
1996.31,254231
1996.62,254206
1996.94,254180
1997.25,254155
1997.57,254129
1997.88,254103
1998.2,254078
1998.51,254052
1998.83,254027
1999.14,254001
1999.46,253976
1999.77,253951
2000.08,253925
2000.4,253900
2000.71,253875
2001.02,253850
2001.34,253825
2001.65,253801
2001.96,253776
2002.27,253752
2002.59,253728
2002.9,253704
2003.21,253680
2003.52,253656
2003.83,253633
2004.14,253610
2004.46,253587
2004.77,253564
2005.08,253542
2005.39,253520
2005.7,253498
2006.01,253477
2006.32,253456
2006.63,253435
2006.94,253415
2007.25,253394
2007.56,253375
2007.87,253355
2008.17,253336
2008.48,253318
2008.79,253299
2009.1,253281
2009.41,253264
2009.72,253247
2010.02,253230
2010.33,253214
2010.64,253198
2010.95,253183
2011.25,253168
2011.56,253153
2011.87,253139
2012.17,253126
2012.48,253113
2012.78,253100
2013.09,253088
2013.4,253076
2013.7,253065
2014.01,253055
2014.31,253044
2014.62,253035
2014.92,253026
2015.23,253017
2015.53,253009
2015.84,253001
2016.14,252994
2016.44,252987
2016.75,252981
2017.05,252975
2017.35,252970
2017.66,252966
2017.96,252962
2018.26,252958
2018.57,252955
2018.87,252952
2019.17,252950
2019.47,252949
2019.77,252947
2019.77,252947
2020.08,252947
2020.38,252947
2020.68,252947
2020.98,252948
2021.28,252949
2021.58,252951
2021.88,252953
2022.18,252956
2022.48,252959
2022.78,252963
2023.08,252967
2023.38,252972
2023.68,252977
2023.98,252982
2024.28,252988
2024.58,252994
2024.88,253001
2025.18,253008
2025.48,253015
2025.77,253023
2026.07,253031
2026.37,253040
2026.67,253049
2026.96,253058
2027.26,253068
2027.56,253077
2027.86,253088
2028.15,253098
2028.45,253109
2028.75,253120
2029.04,253131
2029.34,253143
2029.63,253155
2029.93,253167
2030.23,253179
2030.52,253191
2030.82,253204
2031.11,253217
2031.41,253230
2031.7,253243
2032,253256
2032.29,253270
2032.58,253283
2032.88,253297
2033.17,253311
2033.47,253325
2033.76,253339
2034.05,253353
2034.35,253367
2034.64,253381
2034.93,253395
2035.22,253409
2035.52,253423
2035.81,253437
2036.1,253451
2036.39,253465
2036.68,253479
2036.98,253493
2037.27,253507
2037.56,253521
2037.85,253534
2038.14,253548
2038.43,253562
2038.72,253575
2039.01,253588
2039.3,253601
2039.59,253614
2039.88,253626
2040.17,253639
2040.46,253651
2040.75,253663
2041.04,253675
2041.33,253686
2041.62,253698
2041.9,253709
2042.19,253720
2042.48,253730
2042.77,253740
2043.06,253750
2043.34,253760
2043.63,253769
2043.92,253778
2044.21,253787
2044.49,253796
2044.78,253804
2045.07,253811
2045.35,253819
2045.64,253826
2045.93,253832
2046.21,253839
2046.5,253845
2046.78,253850
2047.07,253855
2047.35,253860
2047.64,253864
2047.92,253868
2048.21,253872
2048.21,253872
2048.49,253875
2048.78,253878
2049.06,253880
2049.35,253882
2049.63,253884
2049.91,253885
2050.2,253886
2050.48,253886
2050.76,253886
2051.05,253886
2051.33,253885
2051.61,253883
2051.89,253882
2052.18,253879
2052.46,253877
2052.74,253874
2053.02,253870
2053.3,253866
2053.59,253862
2053.87,253857
2054.15,253852
2054.43,253847
2054.71,253841
2054.99,253835
2055.27,253828
2055.55,253821
2055.83,253813
2056.11,253805
2056.39,253797
2056.67,253788
2056.95,253779
2057.23,253770
2057.51,253760
2057.79,253749
2058.07,253739
2058.35,253728
2058.62,253716
2058.9,253705
2059.18,253693
2059.46,253680
2059.74,253667
2060.01,253654
2060.29,253641
2060.57,253627
2060.85,253613
2061.12,253598
2061.4,253584
2061.68,253569
2061.95,253553
2062.23,253538
2062.51,253522
2062.78,253505
2063.06,253489
2063.33,253472
2063.61,253455
2063.88,253438
2064.16,253420
2064.43,253402
2064.71,253384
2064.98,253366
2065.26,253348
2065.53,253329
2065.81,253310
2066.08,253291
2066.35,253271
2066.63,253252
2066.9,253232
2067.17,253212
2067.45,253192
2067.72,253172
2067.99,253152
2068.27,253131
2068.54,253111
2068.81,253090
2069.08,253069
2069.36,253048
2069.63,253027
2069.9,253005
2070.17,252984
2070.44,252963
2070.71,252941
2070.98,252920
2071.25,252898
2071.53,252876
2071.8,252854
2072.07,252833
2072.34,252811
2072.61,252789
2072.88,252767
2073.15,252745
2073.42,252724
2073.69,252702
2073.95,252680
2074.22,252658
2074.49,252636
2074.76,252615
2075.03,252593
2075.3,252571
2075.57,252550
2075.83,252528
2076.1,252506
2076.37,252485
2076.64,252464
2076.91,252443
2077.17,252422
2077.44,252401
2077.71,252380
2077.97,252359
2078.24,252338
2078.51,252318
2078.77,252297
2079.04,252277
2079.31,252257
2079.57,252237
2079.84,252218
2080.1,252198
2080.37,252179
2080.63,252160
2080.9,252141
2081.16,252122
2081.43,252103
2081.69,252085
2081.96,252067
2082.22,252049
2082.49,252031
2082.75,252014
2083.01,251996
2083.28,251979
2083.54,251963
2083.8,251946
2084.07,251930
2084.33,251914
2084.59,251898
2084.85,251883
2085.12,251867
2085.38,251853
2085.64,251838
2085.9,251824
2086.17,251809
2086.43,251796
2086.69,251782
2086.95,251769
2087.21,251756
2087.47,251744
2087.73,251731
2087.99,251719
2088.26,251708
2088.52,251696
2088.78,251685
2089.04,251675
2089.3,251664
2089.56,251654
2089.82,251645
2090.08,251635
2090.33,251626
2090.59,251618
2090.85,251609
2091.11,251601
2091.37,251594
2091.63,251586
2091.89,251579
2092.15,251573
2092.4,251566
2092.66,251560
2092.92,251555
2093.18,251549
2093.44,251545
2093.69,251540
2093.95,251536
2094.21,251532
2094.46,251528
2094.72,251525
2094.98,251522
2095.23,251520
2095.49,251518
2095.75,251516
2096,251514
2096.26,251513
2096.51,251512
2096.77,251512
2097.02,251512
2097.28,251512
2097.53,251512
2097.79,251513
2098.04,251514
2098.3,251516
2098.55,251517
2098.81,251520
2099.06,251522
2099.32,251525
2099.57,251528
2099.82,251531
2100.08,251535
2100.33,251538
2100.58,251543
2100.84,251547
2101.09,251552
2101.34,251557
2101.59,251562
2101.85,251568
2102.1,251573
2102.35,251579
2102.6,251586
2102.85,251592
2103.11,251599
2103.36,251606
2103.61,251613
2103.86,251621
2104.11,251628
2104.36,251636
2104.61,251644
2104.86,251653
2105.11,251661
2105.36,251670
2105.62,251679
2105.87,251688
2106.11,251697
2106.36,251707
2106.61,251716
2106.86,251726
2107.11,251736
2107.36,251746
2107.61,251756
2107.86,251766
2108.11,251777
2108.36,251787
2108.61,251798
2108.85,251809
2109.1,251820
2109.35,251830
2109.6,251841
2109.85,251853
2110.09,251864
2110.34,251875
2110.59,251886
2110.83,251898
2111.08,251909
2111.33,251921
2111.57,251932
2111.82,251944
2112.07,251955
2112.31,251967
2112.56,251978
2112.8,251990
2113.05,252001
2113.3,252013
2113.54,252024
2113.79,252036
2114.03,252047
2114.28,252059
2114.52,252070
2114.77,252082
2115.01,252093
2115.26,252104
2115.5,252115
2115.74,252127
2115.99,252138
2116.23,252149
2116.23,252149
2116.47,252159
2116.72,252170
2116.96,252181
2117.21,252191
2117.45,252202
2117.69,252212
2117.93,252222
2118.18,252232
2118.42,252242
2118.66,252252
2118.9,252262
2119.15,252271
2119.39,252280
2119.63,252290
2119.87,252298
2120.11,252307
2120.35,252316
2120.59,252324
2120.84,252333
2121.08,252341
2121.32,252349
2121.56,252356
2121.8,252364
2122.04,252371
2122.28,252378
2122.52,252385
2122.76,252392
2123,252398
2123.24,252404
2123.48,252410
2123.72,252416
2123.96,252421
2124.19,252427
2124.43,252432
2124.67,252436
2124.91,252441
2125.15,252445
2125.39,252449
2125.63,252453
2125.86,252457
2126.1,252460
2126.34,252463
2126.58,252466
2126.81,252468
2127.05,252471
2127.29,252473
2127.52,252475
2127.76,252476
2128,252477
2128.23,252478
2128.47,252479
2128.71,252480
2128.94,252480
2129.18,252480
2129.42,252479
2129.65,252479
2129.89,252478
2130.12,252477
2130.36,252475
2130.59,252474
2130.83,252472
2131.06,252470
2131.3,252467
2131.53,252465
2131.77,252462
2132,252458
2132.23,252455
2132.47,252451
2132.7,252447
2132.94,252443
2133.17,252438
2133.4,252434
2133.64,252429
2133.87,252423
2134.1,252418
2134.34,252412
2134.57,252406
2134.8,252400
2135.03,252393
2135.27,252386
2135.5,252379
2135.73,252372
2135.96,252365
2136.19,252357
2136.43,252349
2136.66,252341
2136.89,252332
2137.12,252324
2137.35,252315
2137.58,252306
2137.81,252296
2138.04,252287
2138.27,252277
2138.5,252267
2138.73,252257
2138.96,252246
2139.19,252236
2139.42,252225
2139.65,252214
2139.88,252203
2140.11,252192
2140.34,252180
2140.57,252168
2140.8,252156
2141.03,252144
2141.26,252132
2141.49,252120
2141.71,252107
2141.94,252094
2142.17,252081
2142.4,252068
2142.63,252055
2142.85,252042
2143.08,252028
2143.31,252014
2143.54,252001
2143.76,251987
2143.99,251972
2144.22,251958
2144.44,251944
2144.67,251929
2144.9,251915
2145.12,251900
2145.35,251885
2145.58,251870
2145.8,251855
2146.03,251840
2146.25,251825
2146.48,251809
2146.71,251794
2146.93,251778
2147.16,251763
2147.38,251747
2147.61,251731
2147.83,251715
2148.05,251699
2148.28,251683
2148.5,251667
2148.73,251651
2148.95,251635
2149.18,251618
2149.4,251602
2149.62,251586
2149.85,251569
2150.07,251553
2150.29,251536
2150.52,251520
2150.74,251503
2150.96,251487
2151.19,251470
2151.41,251453
2151.63,251437
2151.85,251420
2152.07,251403
2152.3,251387
2152.52,251370
2152.74,251353
2152.96,251337
2153.18,251320
2153.41,251303
2153.63,251287
2153.85,251270
2154.07,251253
2154.29,251237
2154.51,251220
2154.73,251204
2154.95,251187
2155.17,251171
2155.39,251154
2155.61,251138
2155.83,251122
2156.05,251105
2156.27,251089
2156.49,251073
2156.71,251057
2156.93,251041
2157.15,251025
2157.37,251009
2157.59,250993
2157.81,250977
2158.02,250962
2158.24,250946
2158.46,250931
2158.68,250915
2158.9,250900
2159.11,250885
2159.33,250870
2159.55,250855
2159.77,250840
2159.99,250825
2160.2,250810
2160.42,250796
2160.64,250781
2160.85,250767
2161.07,250753
2161.29,250739
2161.5,250725
2161.72,250711
2161.94,250697
2162.15,250683
2162.37,250670
2162.58,250657
2162.8,250643
2163.02,250630
2163.23,250617
2163.45,250605
2163.66,250592
2163.88,250580
2164.09,250567
2164.31,250555
2164.52,250543
2164.74,250531
2164.95,250520
2165.16,250508
2165.38,250497
2165.59,250486
2165.81,250475
2166.02,250464
2166.23,250453
2166.45,250442
2166.66,250432
2166.87,250422
2167.09,250412
2167.3,250402
2167.51,250393
2167.73,250383
2167.94,250374
2168.15,250365
2168.36,250356
2168.58,250347
2168.79,250339
2169,250330
2169.21,250322
2169.42,250314
2169.64,250307
2169.85,250299
2170.06,250292
2170.27,250285
2170.48,250278
2170.69,250271
2170.9,250264
2171.11,250258
2171.32,250252
2171.53,250246
2171.74,250240
2171.95,250234
2172.17,250229
2172.38,250224
2172.58,250219
2172.79,250214
2173,250209
2173.21,250205
2173.42,250201
2173.63,250197
2173.84,250193
2174.05,250189
2174.26,250186
2174.47,250183
2174.68,250180
2174.88,250177
2175.09,250174
2175.3,250172
2175.51,250170
2175.72,250168
2175.93,250166
2176.13,250164
2176.34,250163
2176.55,250162
2176.76,250161
2176.96,250160
2177.17,250159
2177.38,250158
2177.58,250158
2177.79,250158
2178,250158
2178.2,250158
2178.41,250159
2178.62,250159
2178.82,250160
2179.03,250161
2179.23,250162
2179.44,250164
2179.64,250165
2179.85,250167
2180.06,250169
2180.26,250171
2180.47,250173
2180.67,250175
2180.88,250178
2181.08,250180
2181.29,250183
2181.49,250186
2181.69,250189
2181.9,250193
2182.1,250196
2182.31,250200
2182.51,250203
2182.71,250207
2182.92,250211
2183.12,250216
2183.32,250220
2183.53,250224
2183.73,250229
2183.93,250234
2184.14,250238
2184.34,250243
2184.54,250249
2184.74,250254
2184.95,250259
2185.15,250265
2185.35,250270
2185.55,250276
2185.76,250282
2185.96,250288
2186.16,250294
2186.36,250300
2186.56,250306
2186.76,250312
2186.96,250319
2187.17,250325
2187.37,250332
2187.57,250338
2187.77,250345
2187.97,250352
2188.17,250359
2188.37,250366
2188.57,250373
2188.77,250380
2188.97,250387
2189.17,250394
2189.37,250402
2189.57,250409
2189.77,250417
2189.97,250424
2190.17,250432
2190.37,250439
2190.56,250447
2190.76,250454
2190.96,250462
2191.16,250470
2191.36,250478
2191.56,250485
2191.76,250493
2191.95,250501
2192.15,250509
2192.35,250517
2192.55,250525
2192.75,250533
2192.94,250541
2193.14,250549
2193.34,250557
2193.54,250565
2193.73,250573
2193.93,250581
2194.13,250589
2194.32,250597
2194.52,250604
2194.72,250612
2194.91,250620
2195.11,250628
2195.31,250636
2195.5,250644
2195.7,250652
2195.89,250660
2196.09,250667
2196.28,250675
2196.48,250683
2196.68,250691
2196.87,250698
2197.07,250706
2197.26,250713
2197.46,250721
2197.65,250728
2197.84,250736
2198.04,250743
2198.23,250750
2198.43,250757
2198.62,250765
2198.82,250772
2199.01,250779
2199.2,250786
2199.4,250792
2199.59,250799
2199.78,250806
2199.98,250813
2200.17,250819
2200.36,250826
2200.56,250832
2200.75,250838
2200.94,250845
2201.14,250851
2201.33,250857
2201.52,250863
2201.71,250868
2201.91,250874
2202.1,250880
2202.29,250885
2202.48,250891
2202.67,250896
2202.86,250901
2203.06,250906
2203.25,250911
2203.44,250916
2203.63,250921
2203.82,250926
2204.01,250930
2204.2,250935
2204.39,250939
2204.58,250943
2204.77,250947
2204.96,250951
2205.15,250955
2205.34,250959
2205.53,250962
2205.72,250966
2205.91,250969
2206.1,250972
2206.29,250975
2206.48,250978
2206.67,250981
2206.86,250984
2207.05,250986
2207.24,250988
2207.43,250991
2207.62,250993
2207.81,250995
2207.99,250997
2208.18,250999
2208.37,251000
2208.56,251002
2208.75,251003
2208.94,251004
2209.12,251005
2209.31,251006
2209.5,251007
2209.69,251007
2209.87,251008
2210.06,251008
2210.25,251009
2210.43,251009
2210.62,251009
2210.81,251008
2211,251008
2211.18,251008
2211.37,251007
2211.55,251006
2211.74,251005
2211.93,251004
2212.11,251003
2212.3,251002
2212.48,251000
2212.67,250999
2212.86,250997
2213.04,250995
2213.23,250993
2213.41,250991
2213.6,250989
2213.78,250987
2213.97,250984
2214.15,250981
2214.34,250979
2214.52,250976
2214.71,250973
2214.89,250969
2215.07,250966
2215.26,250963
2215.44,250959
2215.63,250955
2215.81,250952
2215.99,250948
2216.18,250944
2216.36,250939
2216.54,250935
2216.73,250930
2216.91,250926
2217.09,250921
2217.28,250916
2217.46,250911
2217.64,250906
2217.83,250901
2218.01,250896
2218.19,250890
2218.37,250885
2218.55,250879
2218.74,250873
2218.92,250867
2219.1,250861
2219.28,250855
2219.46,250849
2219.65,250842
2219.83,250836
2220.01,250829
2220.19,250822
2220.37,250815
2220.55,250809
2220.73,250801
2220.91,250794
2221.09,250787
2221.27,250780
2221.45,250772
2221.63,250765
2221.81,250757
2221.99,250749
2222.17,250741
2222.35,250733
2222.53,250725
2222.71,250717
2222.89,250709
2223.07,250700
2223.25,250692
2223.43,250683
2223.61,250675
2223.79,250666
2223.97,250657
2224.15,250648
2224.33,250639
2224.5,250630
2224.68,250621
2224.86,250612
2225.04,250603
2225.22,250593
2225.4,250584
2225.57,250574
2225.75,250565
2225.93,250555
2226.11,250545
2226.28,250535
2226.46,250526
2226.64,250516
2226.82,250506
2226.99,250496
2227.17,250485
2227.35,250475
2227.52,250465
2227.7,250455
2227.88,250444
2228.05,250434
2228.23,250423
2228.41,250413
2228.58,250402
2228.76,250392
2228.93,250381
2229.11,250370
2229.29,250359
2229.46,250349
2229.64,250338
2229.81,250327
2229.99,250316
2230.16,250305
2230.34,250294
2230.51,250283
2230.69,250272
2230.86,250261
2231.04,250250
2231.21,250238
2231.39,250227
2231.56,250216
2231.73,250205
2231.91,250193
2232.08,250182
2232.26,250171
