x(mm),P (Pa)
1167.08,15356.8
1167.62,15356.8
1168.17,15356.8
1168.71,15356.8
1169.25,15356.8
1169.79,15356.8
1170.34,15356.8
1170.88,15356.8
1171.42,15356.8
1171.96,15356.8
1172.5,15356.7
1173.04,15356.7
1173.58,15356.7
1174.13,15356.7
1174.67,15356.7
1175.21,15356.7
1175.75,15356.7
1176.29,15356.7
1176.83,15356.7
1177.36,15356.6
1177.9,15356.6
1178.44,15356.6
1178.98,15356.6
1179.52,15356.6
1180.06,15356.6
1180.6,15356.5
1181.13,15356.5
1181.67,15356.5
1182.21,15356.5
1182.75,15356.5
1183.28,15356.5
1183.82,15356.4
1184.36,15356.4
1184.89,15356.4
1185.43,15356.4
1185.97,15356.4
1186.5,15356.4
1187.04,15356.3
1187.57,15356.3
1188.11,15356.3
1188.64,15356.3
1189.18,15356.3
1189.71,15356.3
1190.24,15356.3
1190.78,15356.3
1191.31,15356.3
1191.85,15356.3
1192.38,15356.3
1192.91,15356.2
1193.45,15356.2
1193.98,15356.2
1194.51,15356.2
1195.04,15356.2
1195.57,15356.2
1196.11,15356.2
1196.64,15356.2
1197.17,15356.2
1197.7,15356.2
1198.23,15356.2
1198.76,15356.2
1199.29,15356.2
1199.82,15356.2
1200.35,15356.2
1200.88,15356.2
1201.41,15356.1
1201.94,15356.1
1202.47,15356.1
1203,15356.1
1203.53,15356.1
1204.06,15356.1
1204.59,15356.1
1205.11,15356
1205.64,15356
1206.17,15356
1206.7,15356
1207.23,15356
1207.75,15355.9
1208.28,15355.9
1208.81,15355.9
1209.33,15355.9
1209.86,15355.8
1210.39,15355.8
1210.91,15355.8
1211.44,15355.8
1211.96,15355.8
1212.49,15355.8
1213.01,15355.7
1213.54,15355.7
1214.06,15355.7
1214.59,15355.7
1215.11,15355.7
1215.63,15355.7
1216.16,15355.7
1216.68,15355.7
1217.21,15355.7
1217.73,15355.7
1218.25,15355.7
1218.77,15355.7
1219.3,15355.7
1219.82,15355.7
1220.34,15355.7
1220.86,15355.8
1221.38,15355.8
1221.91,15355.8
1222.43,15355.8
1222.95,15355.8
1223.47,15355.8
1223.99,15355.7
1224.51,15355.7
1225.03,15355.7
1225.55,15355.7
1226.07,15355.7
1226.59,15355.7
1227.11,15355.6
1227.63,15355.6
1228.15,15355.6
1228.67,15355.6
1229.18,15355.5
1229.7,15355.5
1230.22,15355.5
1230.74,15355.4
1231.26,15355.4
1231.77,15355.4
1232.29,15355.3
1232.81,15355.3
1233.33,15355.3
1233.84,15355.3
1234.36,15355.3
1234.88,15355.2
1235.39,15355.2
1235.91,15355.2
1236.42,15355.2
1236.94,15355.2
1237.45,15355.2
1237.97,15355.2
1238.48,15355.2
1239,15355.2
1239.51,15355.2
1240.03,15355.2
1240.54,15355.2
1241.05,15355.2
1241.57,15355.3
1242.08,15355.3
1242.59,15355.3
1243.11,15355.3
1243.62,15355.3
1244.13,15355.3
1244.64,15355.3
1245.16,15355.3
1245.67,15355.3
1246.18,15355.3
1246.69,15355.3
1247.2,15355.3
1247.71,15355.3
1248.23,15355.3
1248.74,15355.3
1249.25,15355.2
1249.76,15355.2
1250.27,15355.2
1250.78,15355.2
1251.29,15355.1
1251.8,15355.1
1252.31,15355.1
1252.81,15355
1253.32,15355
1253.83,15355
1254.34,15354.9
1254.85,15354.9
1255.36,15354.9
1255.86,15354.8
1256.37,15354.8
1256.88,15354.8
1257.39,15354.7
1257.89,15354.7
1258.4,15354.7
1258.91,15354.7
1259.41,15354.7
1259.92,15354.7
1260.43,15354.7
1260.93,15354.7
1261.44,15354.7
1261.94,15354.7
1262.45,15354.7
1262.95,15354.7
1263.46,15354.7
1263.96,15354.7
1264.47,15354.7
1264.97,15354.8
1265.47,15354.8
1265.98,15354.8
1266.48,15354.8
1266.99,15354.8
1267.49,15354.8
1267.99,15354.9
1268.49,15354.9
1269,15354.9
1269.5,15354.9
1270,15354.9
1270.5,15354.9
1271.01,15354.9
1271.51,15354.8
1272.01,15354.8
1272.51,15354.8
1273.01,15354.8
1273.51,15354.8
1274.01,15354.8
1274.51,15354.7
1275.01,15354.7
1275.51,15354.7
1276.01,15354.6
1276.51,15354.6
1277.01,15354.6
1277.51,15354.5
1278.01,15354.5
1278.51,15354.4
1279.01,15354.4
1279.5,15354.4
1280,15354.3
1280.5,15354.3
1281,15354.3
1281.5,15354.3
1281.99,15354.2
1282.49,15354.2
1282.99,15354.2
1283.48,15354.2
1283.98,15354.2
1284.48,15354.2
1284.97,15354.2
1285.47,15354.2
1285.96,15354.2
1286.46,15354.2
1286.96,15354.2
1287.45,15354.2
1287.95,15354.2
1288.44,15354.2
1288.94,15354.2
1289.43,15354.2
1289.92,15354.3
1290.42,15354.3
1290.91,15354.3
1291.41,15354.3
1291.9,15354.3
1292.39,15354.3
1292.88,15354.3
1293.38,15354.4
1293.87,15354.4
1294.36,15354.4
1294.85,15354.4
1295.35,15354.4
1295.84,15354.4
1296.33,15354.4
1296.82,15354.4
1297.31,15354.4
1297.8,15354.3
1298.29,15354.3
1298.78,15354.3
1299.28,15354.3
1299.77,15354.3
1300.26,15354.2
1300.75,15354.2
1301.24,15354.2
1301.72,15354.2
1302.21,15354.1
1302.7,15354.1
1303.19,15354
1303.68,15354
1304.17,15354
1304.66,15353.9
1305.15,15353.9
1305.63,15353.9
1306.12,15353.8
1306.61,15353.8
1307.1,15353.8
1307.58,15353.7
1308.07,15353.7
1308.56,15353.7
1309.04,15353.7
1309.53,15353.7
1310.01,15353.6
1310.5,15353.6
1310.99,15353.6
1311.47,15353.6
1311.96,15353.6
1312.44,15353.6
1312.93,15353.6
1313.41,15353.6
1313.9,15353.6
1314.38,15353.6
1314.87,15353.7
1315.35,15353.7
1315.83,15353.7
1316.32,15353.7
1316.8,15353.7
1317.28,15353.8
1317.77,15353.8
1318.25,15353.8
1318.73,15353.8
1319.21,15353.8
1319.7,15353.9
1320.18,15353.9
1320.66,15353.9
1321.14,15353.9
1321.62,15353.9
1322.1,15353.9
1322.59,15353.9
1323.07,15353.9
1323.55,15353.9
1324.03,15353.9
1324.51,15353.9
1324.99,15353.9
1325.47,15353.9
1325.95,15353.9
1326.43,15353.8
1326.91,15353.8
1327.39,15353.8
1327.86,15353.8
1328.34,15353.7
1328.82,15353.7
1329.3,15353.6
1329.78,15353.6
1330.26,15353.5
1330.73,15353.5
1331.21,15353.4
1331.69,15353.4
1332.17,15353.4
1332.64,15353.3
1333.12,15353.3
1333.6,15353.2
1334.07,15353.2
1334.55,15353.1
1335.03,15353.1
1335.5,15353.1
1335.98,15353
1336.45,15353
1336.93,15353
1337.4,15353
1337.88,15353
1338.35,15353
1338.83,15353
1339.3,15353
1339.78,15353
1340.25,15353
1340.72,15353
1341.2,15353
1341.67,15353
1342.14,15353.1
1342.62,15353.1
1343.09,15353.1
1343.56,15353.2
1344.03,15353.2
1344.51,15353.2
1344.98,15353.3
1345.45,15353.3
1345.92,15353.3
1346.39,15353.4
1346.87,15353.4
1347.34,15353.4
1347.81,15353.5
1348.28,15353.5
1348.75,15353.5
1349.22,15353.5
1349.69,15353.5
1350.16,15353.6
1350.63,15353.6
1351.1,15353.6
1351.57,15353.6
1352.04,15353.5
1352.51,15353.5
1352.97,15353.5
1353.44,15353.5
1353.91,15353.4
1354.38,15353.4
1354.85,15353.4
1355.32,15353.3
1355.78,15353.3
1356.25,15353.2
1356.72,15353.2
1357.19,15353.1
1357.65,15353
1358.12,15353
1358.59,15352.9
1359.05,15352.8
1359.52,15352.8
1359.99,15352.7
1360.45,15352.7
1360.92,15352.6
1361.38,15352.5
1361.85,15352.5
1362.31,15352.5
1362.78,15352.4
1363.24,15352.4
1363.71,15352.3
1364.17,15352.3
1364.64,15352.3
1365.1,15352.3
1365.56,15352.3
1366.03,15352.3
1366.49,15352.3
1366.95,15352.3
1367.42,15352.3
1367.88,15352.3
1368.34,15352.4
1368.8,15352.4
1369.27,15352.4
1369.73,15352.5
1370.19,15352.5
1370.65,15352.6
1371.11,15352.6
1371.58,15352.7
1372.04,15352.7
1372.5,15352.8
1372.96,15352.8
1373.42,15352.9
1373.88,15352.9
1374.34,15353
1374.8,15353
1375.26,15353.1
1375.72,15353.1
1376.18,15353.1
1376.64,15353.2
1377.1,15353.2
1377.56,15353.2
1378.02,15353.2
1378.47,15353.2
1378.93,15353.2
1379.39,15353.2
1379.85,15353.2
1380.31,15353.2
1380.76,15353.1
1381.22,15353.1
1381.68,15353.1
1382.14,15353
1382.59,15353
1383.05,15352.9
1383.51,15352.9
1383.96,15352.8
1384.42,15352.7
1384.88,15352.7
1385.33,15352.6
1385.79,15352.5
1386.24,15352.4
1386.7,15352.4
1387.15,15352.3
1387.61,15352.2
1388.06,15352.1
1388.52,15352.1
1388.97,15352
1389.43,15351.9
1389.88,15351.9
1390.33,15351.8
1390.79,15351.8
1391.24,15351.7
1391.69,15351.7
1392.15,15351.6
1392.6,15351.6
1393.05,15351.6
1393.51,15351.6
1393.96,15351.6
1394.41,15351.6
1394.86,15351.6
1395.31,15351.6
1395.77,15351.6
1396.22,15351.6
1396.67,15351.7
1397.12,15351.7
1397.57,15351.8
1398.02,15351.8
1398.47,15351.9
1398.92,15351.9
1399.37,15352
1399.82,15352
1400.27,15352.1
1400.72,15352.2
1401.17,15352.2
1401.62,15352.3
1402.07,15352.4
1402.52,15352.4
1402.97,15352.5
1403.42,15352.6
1403.87,15352.6
1404.31,15352.7
1404.76,15352.7
1405.21,15352.7
1405.66,15352.8
1406.11,15352.8
1406.55,15352.8
1407,15352.8
1407.45,15352.9
1407.89,15352.9
1408.34,15352.8
1408.79,15352.8
1409.23,15352.8
1409.68,15352.8
1410.13,15352.8
1410.57,15352.7
1411.02,15352.7
1411.46,15352.6
1411.91,15352.5
1412.35,15352.5
1412.8,15352.4
1413.24,15352.3
1413.69,15352.3
1414.13,15352.2
1414.57,15352.1
1415.02,15352
1415.46,15351.9
1415.91,15351.8
1416.35,15351.7
1416.79,15351.7
1417.24,15351.6
1417.68,15351.5
1418.12,15351.4
1418.56,15351.3
1419.01,15351.2
1419.45,15351.2
1419.89,15351.1
1420.33,15351.1
1420.77,15351
1421.22,15350.9
1421.66,15350.9
1422.1,15350.9
1422.54,15350.8
1422.98,15350.8
1423.42,15350.8
1423.86,15350.8
1424.3,15350.8
1424.74,15350.8
1425.18,15350.8
1425.62,15350.9
1426.06,15350.9
1426.5,15351
1426.94,15351
1427.38,15351.1
1427.82,15351.1
1428.25,15351.2
1428.69,15351.2
1429.13,15351.3
1429.57,15351.4
1430.01,15351.5
1430.45,15351.5
1430.88,15351.6
1431.32,15351.7
1431.76,15351.8
1432.19,15351.9
1432.63,15352
1433.07,15352
1433.5,15352.1
1433.94,15352.2
1434.38,15352.2
1434.81,15352.3
1435.25,15352.4
1435.68,15352.4
1436.12,15352.5
1436.56,15352.5
1436.99,15352.5
1437.43,15352.5
1437.86,15352.6
1438.29,15352.6
1438.73,15352.6
1439.16,15352.6
1439.6,15352.5
1440.03,15352.5
1440.03,15352.5
1440.47,15352.5
1440.9,15352.4
1441.33,15352.4
1441.77,15352.3
1442.2,15352.2
1442.63,15352.2
1443.06,15352.1
1443.5,15352
1443.93,15351.9
1444.36,15351.8
1444.79,15351.7
1445.23,15351.6
1445.66,15351.5
1446.09,15351.4
1446.52,15351.3
1446.95,15351.2
1447.38,15351.1
1447.81,15351
1448.24,15350.8
1448.67,15350.7
1449.1,15350.6
1449.53,15350.5
1449.96,15350.4
1450.39,15350.4
1450.82,15350.3
1451.25,15350.2
1451.68,15350.1
1452.11,15350.1
1452.54,15350
1452.97,15350
1453.4,15349.9
1453.83,15349.9
1454.25,15349.9
1454.68,15349.9
1455.11,15349.9
1455.54,15349.9
1455.96,15349.9
1456.39,15350
1456.82,15350
1457.25,15350
1457.67,15350.1
1458.1,15350.2
1458.53,15350.2
1458.95,15350.3
1459.38,15350.4
1459.8,15350.5
1460.23,15350.6
1460.66,15350.7
1461.08,15350.8
1461.51,15350.9
1461.93,15351
1462.36,15351.1
1462.78,15351.2
1463.21,15351.4
1463.63,15351.5
1464.06,15351.6
1464.48,15351.7
1464.9,15351.8
1465.33,15351.9
1465.75,15352
1466.17,15352.1
1466.6,15352.1
1467.02,15352.2
1467.44,15352.3
1467.87,15352.3
1468.29,15352.4
1468.71,15352.4
1469.13,15352.4
1469.56,15352.5
1469.98,15352.5
1470.4,15352.5
1470.82,15352.4
1471.24,15352.4
1471.66,15352.4
1472.08,15352.3
1472.5,15352.3
1472.93,15352.2
1473.35,15352.1
1473.77,15352
1474.19,15351.9
1474.61,15351.8
1475.03,15351.7
1475.45,15351.6
1475.87,15351.5
1476.29,15351.4
1476.7,15351.2
1477.12,15351.1
1477.54,15350.9
1477.96,15350.8
1478.38,15350.6
1478.8,15350.5
1479.22,15350.3
1479.63,15350.2
1480.05,15350.1
1480.47,15349.9
1480.89,15349.8
1481.3,15349.7
1481.72,15349.5
1482.14,15349.4
1482.56,15349.3
1482.97,15349.2
1483.39,15349.1
1483.81,15349
1484.22,15348.9
1484.64,15348.9
1485.05,15348.8
1485.47,15348.8
1485.88,15348.8
1486.3,15348.7
1486.71,15348.7
1487.13,15348.7
1487.54,15348.8
1487.96,15348.8
1488.37,15348.8
1488.79,15348.9
1489.2,15349
1489.62,15349
1490.03,15349.1
1490.44,15349.2
1490.86,15349.3
1491.27,15349.5
1491.68,15349.6
1492.1,15349.7
1492.51,15349.8
1492.92,15350
1493.34,15350.1
1493.75,15350.3
1494.16,15350.4
1494.57,15350.6
1494.57,15350.6
1494.98,15350.7
1495.4,15350.9
1495.81,15351
1496.22,15351.2
1496.63,15351.3
1497.04,15351.5
1497.45,15351.6
1497.86,15351.8
1498.27,15351.9
1498.68,15352
1499.09,15352.1
1499.5,15352.2
1499.91,15352.3
1500.32,15352.3
1500.73,15352.4
1501.14,15352.5
1501.55,15352.5
1501.96,15352.5
1502.37,15352.5
1502.78,15352.5
1503.19,15352.5
1503.59,15352.5
1504,15352.5
1504.41,15352.4
1504.82,15352.3
1505.23,15352.3
1505.63,15352.2
1506.04,15352.1
1506.45,15351.9
1506.86,15351.8
1507.26,15351.7
1507.67,15351.5
1508.08,15351.4
1508.48,15351.2
1508.89,15351.1
1509.29,15350.9
1509.7,15350.7
1510.11,15350.5
1510.51,15350.3
1510.92,15350.1
1511.32,15349.9
1511.73,15349.8
1512.13,15349.6
1512.54,15349.4
1512.94,15349.2
1513.35,15349
1513.75,15348.8
1514.16,15348.7
1514.56,15348.5
1514.96,15348.4
1515.37,15348.2
1515.77,15348.1
1516.17,15348
1516.58,15347.8
1516.98,15347.7
1517.38,15347.7
1517.79,15347.6
1518.19,15347.5
1518.59,15347.5
1518.99,15347.4
1519.4,15347.4
1519.8,15347.4
1520.2,15347.4
1520.6,15347.5
1521,15347.5
1521.4,15347.5
1521.8,15347.6
1522.2,15347.7
1522.61,15347.8
1523.01,15347.9
1523.41,15348
1523.81,15348.1
1524.21,15348.3
1524.61,15348.4
1525.01,15348.6
1525.41,15348.8
1525.81,15348.9
1526.21,15349.1
1526.6,15349.3
1527,15349.5
1527.4,15349.7
1527.8,15349.9
1528.2,15350.1
1528.6,15350.3
1529,15350.5
1529.39,15350.7
1529.79,15350.9
1530.19,15351.1
1530.59,15351.3
1530.98,15351.5
1531.38,15351.6
1531.78,15351.8
1532.18,15351.9
1532.57,15352.1
1532.97,15352.2
1533.37,15352.3
1533.76,15352.4
1534.16,15352.5
1534.55,15352.6
1534.95,15352.7
1535.35,15352.7
1535.74,15352.8
1536.14,15352.8
1536.53,15352.8
1536.93,15352.8
1537.32,15352.8
1537.72,15352.7
1538.11,15352.7
1538.51,15352.6
1538.9,15352.5
1539.29,15352.4
1539.69,15352.3
1540.08,15352.2
1540.47,15352
1540.87,15351.9
1541.26,15351.7
1541.65,15351.5
1542.05,15351.3
1542.44,15351.1
1542.83,15350.9
1543.23,15350.7
1543.62,15350.5
1544.01,15350.3
1544.4,15350
1544.79,15349.8
1545.19,15349.5
1545.58,15349.3
1545.97,15349.1
1546.36,15348.8
1546.75,15348.6
1547.14,15348.3
1547.53,15348.1
1547.92,15347.9
1548.31,15347.7
1548.7,15347.4
1549.09,15347.2
1549.48,15347
1549.87,15346.9
1550.26,15346.7
1550.65,15346.5
1551.04,15346.4
1551.43,15346.2
1551.82,15346.1
1552.21,15346
1552.6,15345.9
1552.99,15345.9
1553.38,15345.8
1553.76,15345.8
1554.15,15345.7
1554.54,15345.7
1554.93,15345.7
1555.32,15345.8
1555.7,15345.8
1556.09,15345.9
1556.48,15346
1556.86,15346.1
1557.25,15346.2
1557.64,15346.3
1558.02,15346.5
1558.41,15346.6
1558.8,15346.8
1559.18,15347
1559.57,15347.2
1559.95,15347.4
1560.34,15347.6
1560.73,15347.9
1561.11,15348.1
1561.5,15348.3
1561.88,15348.6
1562.27,15348.9
1562.65,15349.1
1563.04,15349.4
1563.42,15349.7
1563.8,15349.9
1564.19,15350.2
1564.57,15350.5
1564.96,15350.7
1565.34,15351
1565.72,15351.2
1566.11,15351.5
1566.49,15351.7
1566.87,15351.9
1567.26,15352.2
1567.64,15352.4
1568.02,15352.6
1568.4,15352.7
1568.79,15352.9
1569.17,15353.1
1569.55,15353.2
1569.93,15353.3
1570.31,15353.4
1570.69,15353.5
1571.08,15353.6
1571.46,15353.6
1571.84,15353.6
1572.22,15353.6
1572.6,15353.6
1572.98,15353.6
1573.36,15353.5
1573.74,15353.5
1574.12,15353.4
1574.5,15353.3
1574.88,15353.1
1575.26,15353
1575.64,15352.8
1576.02,15352.7
1576.4,15352.5
1576.78,15352.2
1577.16,15352
1577.53,15351.8
1577.91,15351.5
1578.29,15351.2
1578.67,15350.9
1579.05,15350.7
1579.43,15350.4
1579.8,15350
1580.18,15349.7
1580.56,15349.4
1580.94,15349.1
1581.31,15348.7
1581.69,15348.4
1582.07,15348.1
1582.44,15347.7
1582.82,15347.4
1583.2,15347.1
1583.57,15346.8
1583.95,15346.5
1584.33,15346.2
1584.7,15345.9
1585.08,15345.6
1585.45,15345.3
1585.83,15345
1586.2,15344.8
1586.58,15344.6
1586.95,15344.3
1587.33,15344.1
1587.7,15344
1588.08,15343.8
1588.45,15343.7
1588.83,15343.5
1589.2,15343.4
1589.57,15343.4
1589.95,15343.3
1590.32,15343.3
1590.69,15343.2
1591.07,15343.3
1591.44,15343.3
1591.81,15343.3
1592.19,15343.4
1592.56,15343.5
1592.93,15343.6
1593.3,15343.8
1593.68,15343.9
1594.05,15344.1
1594.42,15344.3
1594.79,15344.5
1595.16,15344.8
1595.54,15345.1
1595.91,15345.3
1596.28,15345.6
1596.65,15345.9
1597.02,15346.2
1597.39,15346.6
1597.76,15346.9
1598.13,15347.3
1598.5,15347.6
1598.87,15348
1599.24,15348.4
1599.61,15348.8
1599.98,15349.2
1600.35,15349.5
1600.72,15349.9
1601.09,15350.3
1601.46,15350.7
1601.83,15351.1
1602.2,15351.4
1602.57,15351.8
1602.93,15352.1
1603.3,15352.5
1603.67,15352.8
1604.04,15353.1
1604.41,15353.4
1604.77,15353.7
1605.14,15354
1605.51,15354.2
1605.88,15354.5
1606.24,15354.7
1606.61,15354.8
1606.98,15355
1607.35,15355.2
1607.71,15355.3
1608.08,15355.4
1608.44,15355.4
1608.81,15355.5
1609.18,15355.5
1609.54,15355.5
1609.91,15355.5
1610.27,15355.4
1610.64,15355.3
1611,15355.2
1611.37,15355.1
1611.73,15354.9
1612.1,15354.7
1612.46,15354.5
1612.83,15354.3
1613.19,15354
1613.56,15353.8
1613.92,15353.5
1614.29,15353.1
1614.65,15352.8
1615.01,15352.4
1615.38,15352.1
1615.74,15351.7
1616.1,15351.3
1616.47,15350.9
1616.83,15350.4
1617.19,15350
1617.55,15349.5
1617.92,15349.1
1618.28,15348.6
1618.64,15348.2
1619,15347.7
1619.37,15347.2
1619.73,15346.8
1620.09,15346.3
1620.45,15345.8
1620.81,15345.4
1621.17,15344.9
1621.53,15344.5
1621.9,15344.1
1622.26,15343.6
1622.62,15343.2
1622.98,15342.9
1623.34,15342.5
1623.7,15342.1
1624.06,15341.8
1624.42,15341.5
1624.78,15341.2
1625.14,15340.9
1625.5,15340.7
1625.86,15340.4
1626.22,15340.2
1626.57,15340.1
1626.93,15339.9
1627.29,15339.8
1627.65,15339.7
1628.01,15339.7
1628.37,15339.6
1628.73,15339.6
1629.08,15339.7
1629.44,15339.7
1629.8,15339.8
1630.16,15339.9
1630.51,15340.1
1630.87,15340.3
1631.23,15340.5
1631.59,15340.7
1631.94,15341
1632.3,15341.2
1632.66,15341.6
1633.01,15341.9
1633.37,15342.3
1633.72,15342.6
1634.08,15343
1634.44,15343.5
1634.79,15343.9
1635.15,15344.4
1635.5,15344.9
1635.86,15345.3
1636.21,15345.9
1636.57,15346.4
1636.92,15346.9
1637.28,15347.4
1637.63,15348
1637.99,15348.5
1638.34,15349.1
1638.7,15349.6
1639.05,15350.2
1639.4,15350.7
1639.76,15351.3
1640.11,15351.8
1640.46,15352.3
1640.82,15352.8
1641.17,15353.3
1641.52,15353.8
1641.88,15354.3
1642.23,15354.8
1642.58,15355.2
1642.94,15355.6
1643.29,15356
1643.64,15356.4
1643.99,15356.8
1644.34,15357.1
1644.7,15357.4
1645.05,15357.7
1645.4,15357.9
1645.75,15358.1
1646.1,15358.3
1646.45,15358.5
1646.8,15358.6
1647.15,15358.7
1647.5,15358.7
1647.85,15358.8
1648.21,15358.8
1648.56,15358.7
1648.91,15358.6
1649.26,15358.5
1649.61,15358.4
1649.95,15358.2
1650.3,15358
1650.65,15357.8
1651,15357.5
1651.35,15357.2
1651.7,15356.9
1652.05,15356.5
1652.4,15356.1
1652.75,15355.7
1653.1,15355.2
1653.44,15354.8
1653.79,15354.3
1654.14,15353.8
1654.49,15353.2
1654.84,15352.7
1655.18,15352.1
1655.53,15351.5
1655.88,15350.9
1656.22,15350.3
1656.57,15349.7
1656.92,15349
1657.27,15348.4
1657.61,15347.7
1657.96,15347.1
1658.3,15346.4
1658.65,15345.8
1659,15345.1
1659.34,15344.5
1659.69,15343.8
1660.03,15343.2
1660.38,15342.6
1660.72,15342
1661.07,15341.4
1661.42,15340.8
1661.76,15340.2
1662.1,15339.6
1662.45,15339.1
1662.79,15338.6
1663.14,15338.1
1663.48,15337.7
1663.83,15337.2
1664.17,15336.8
1664.51,15336.4
1664.86,15336.1
1665.2,15335.8
1665.55,15335.5
1665.89,15335.3
1666.23,15335
1666.57,15334.9
1666.92,15334.7
1667.26,15334.6
1667.6,15334.5
1667.95,15334.5
1668.29,15334.5
1668.63,15334.6
1668.97,15334.7
1669.31,15334.8
1669.66,15334.9
1670,15335.1
1670.34,15335.4
1670.68,15335.7
1671.02,15336
1671.36,15336.3
1671.7,15336.7
1672.04,15337.1
1672.38,15337.5
1672.72,15338
1673.07,15338.5
1673.41,15339.1
1673.75,15339.6
1674.09,15340.2
1674.43,15340.9
1674.76,15341.5
1675.1,15342.2
1675.44,15342.8
1675.78,15343.5
1676.12,15344.3
1676.46,15345
1676.8,15345.7
1677.14,15346.5
1677.48,15347.2
1677.82,15348
1678.15,15348.8
1678.49,15349.5
1678.83,15350.3
1679.17,15351.1
1679.51,15351.8
1679.84,15352.6
1680.18,15353.4
1680.52,15354.1
1680.86,15354.8
1681.19,15355.5
1681.53,15356.2
1681.87,15356.9
1682.2,15357.5
1682.54,15358.2
1682.88,15358.8
1683.21,15359.3
1683.55,15359.9
1683.89,15360.4
1684.22,15360.9
1684.56,15361.3
1684.89,15361.8
1685.23,15362.1
1685.56,15362.5
1685.9,15362.8
1686.23,15363.1
1686.57,15363.3
1686.9,15363.5
1687.24,15363.6
1687.57,15363.7
1687.91,15363.8
1688.24,15363.8
1688.58,15363.8
1688.91,15363.8
1689.24,15363.7
1689.58,15363.5
1689.91,15363.3
1690.24,15363.1
1690.58,15362.8
1690.91,15362.5
1691.24,15362.1
1691.58,15361.7
1691.91,15361.3
1692.24,15360.8
1692.58,15360.3
1692.91,15359.8
1693.24,15359.2
1693.57,15358.6
1693.9,15358
1694.24,15357.3
1694.57,15356.6
1694.9,15355.9
1695.23,15355.1
1695.56,15354.4
1695.89,15353.6
1696.22,15352.8
1696.56,15351.9
1696.89,15351.1
1697.22,15350.2
1697.55,15349.4
1697.88,15348.5
1698.21,15347.6
1698.54,15346.7
1698.87,15345.8
1699.2,15344.9
1699.53,15344
1699.86,15343.1
1700.19,15342.3
1700.52,15341.4
1700.85,15340.5
1701.17,15339.7
1701.5,15338.8
1701.83,15338
1702.16,15337.2
1702.49,15336.4
1702.82,15335.7
1703.15,15334.9
1703.47,15334.2
1703.8,15333.6
1704.13,15332.9
1704.46,15332.3
1704.79,15331.7
1705.11,15331.2
1705.44,15330.6
1705.77,15330.2
1706.1,15329.7
1706.42,15329.3
1706.75,15329
1707.08,15328.7
1707.4,15328.4
1707.73,15328.2
1708.06,15328
1708.38,15327.9
1708.71,15327.8
1709.03,15327.7
1709.36,15327.7
1709.68,15327.8
1710.01,15327.9
1710.34,15328
1710.66,15328.2
1710.99,15328.4
1711.31,15328.7
1711.64,15329
1711.96,15329.4
1712.29,15329.8
1712.61,15330.3
1712.93,15330.8
1713.26,15331.3
1713.58,15331.9
1713.91,15332.5
1714.23,15333.2
1714.55,15333.9
1714.88,15334.6
1715.2,15335.3
1715.52,15336.1
1715.85,15336.9
1716.17,15337.8
1716.49,15338.6
1716.82,15339.5
1717.14,15340.4
1717.46,15341.4
1717.78,15342.3
1718.11,15343.3
1718.43,15344.2
1718.75,15345.2
1719.07,15346.2
1719.39,15347.2
1719.72,15348.2
1720.04,15349.2
1720.36,15350.2
1720.68,15351.2
1721,15352.1
1721.32,15353.1
1721.64,15354.1
1721.96,15355
1722.28,15356
1722.61,15356.9
1722.93,15357.8
1723.25,15358.7
1723.57,15359.5
1723.89,15360.3
1724.21,15361.1
1724.53,15361.9
1724.85,15362.6
1725.16,15363.3
1725.48,15364
1725.8,15364.6
1726.12,15365.2
1726.44,15365.8
1726.76,15366.3
1727.08,15366.8
1727.4,15367.2
1727.72,15367.6
1728.03,15367.9
1728.35,15368.2
1728.67,15368.5
1728.99,15368.7
1729.31,15368.8
1729.62,15368.9
1729.94,15369
1730.26,15369
1730.58,15368.9
1730.89,15368.9
1731.21,15368.7
1731.53,15368.5
1731.84,15368.3
1732.16,15368
1732.48,15367.7
1732.79,15367.4
1733.11,15367
1733.43,15366.5
1733.74,15366
1734.06,15365.5
1734.37,15364.9
1734.69,15364.3
1735,15363.7
1735.32,15363
1735.64,15362.3
1735.95,15361.5
1736.27,15360.8
1736.58,15360
1736.9,15359.1
1737.21,15358.3
1737.52,15357.4
1737.84,15356.5
1738.15,15355.6
1738.47,15354.6
1738.78,15353.7
1739.1,15352.7
1739.41,15351.8
1739.72,15350.8
1740.04,15349.8
1740.35,15348.8
1740.66,15347.8
1740.98,15346.8
1741.29,15345.8
1741.6,15344.8
1741.91,15343.8
1742.23,15342.8
1742.54,15341.8
1742.85,15340.9
1743.16,15339.9
1743.48,15339
1743.79,15338.1
1744.1,15337.2
1744.41,15336.3
1744.72,15335.5
1745.03,15334.6
1745.35,15333.8
1745.66,15333.1
1745.97,15332.3
1746.28,15331.6
1746.59,15330.9
1746.9,15330.3
1747.21,15329.7
1747.52,15329.1
1747.83,15328.6
1748.14,15328.1
1748.45,15327.7
1748.76,15327.2
1749.07,15326.9
1749.38,15326.6
1749.69,15326.3
1750,15326
1750.31,15325.9
1750.62,15325.7
1750.93,15325.6
1751.24,15325.6
1751.55,15325.5
1751.86,15325.6
1752.16,15325.7
1752.47,15325.8
1752.78,15326
1753.09,15326.2
1753.4,15326.5
1753.71,15326.8
1754.01,15327.1
1754.32,15327.5
1754.63,15327.9
1754.94,15328.4
1755.24,15328.9
1755.55,15329.5
