x(mm),P (Pa)
1501.67,15357.6
1502.28,15358
1502.89,15358.3
1503.51,15358.7
1504.12,15359
1504.73,15359.3
1505.34,15359.5
1505.95,15359.7
1506.56,15359.9
1507.17,15360
1507.78,15360.1
1508.39,15360.1
1509,15360.1
1509.61,15360.1
1510.22,15360
1510.83,15359.8
1511.44,15359.7
1512.05,15359.5
1512.65,15359.2
1513.26,15358.9
1513.87,15358.6
1514.47,15358.3
1515.08,15357.9
1515.68,15357.5
1516.29,15357
1516.89,15356.6
1517.5,15356.1
1518.1,15355.6
1518.71,15355
1519.31,15354.5
1519.91,15354
1520.51,15353.4
1521.12,15352.8
1521.72,15352.3
1522.32,15351.7
1522.92,15351.2
1523.52,15350.7
1524.12,15350.1
1524.72,15349.6
1525.32,15349.2
1525.92,15348.7
1526.52,15348.3
1527.12,15347.8
1527.72,15347.5
1528.31,15347.1
1528.91,15346.8
1529.51,15346.5
1530.11,15346.3
1530.7,15346.1
1531.3,15345.9
1531.89,15345.8
1532.49,15345.8
1533.08,15345.7
1533.68,15345.7
1534.27,15345.8
1534.87,15345.9
1535.46,15346.1
1536.05,15346.3
1536.65,15346.5
1537.24,15346.8
1537.83,15347.1
1538.42,15347.4
1539.01,15347.8
1539.61,15348.2
1540.2,15348.7
1540.79,15349.2
1541.38,15349.7
1541.97,15350.2
1542.56,15350.7
1543.14,15351.3
1543.73,15351.9
1544.32,15352.5
1544.91,15353
1545.5,15353.6
1546.08,15354.2
1546.67,15354.8
1547.26,15355.4
1547.84,15356
1548.43,15356.5
1549.01,15357.1
1549.6,15357.6
1550.18,15358.1
1550.77,15358.6
1551.35,15359
1551.94,15359.4
1552.52,15359.8
1553.1,15360.1
1553.68,15360.5
1554.27,15360.7
1554.85,15360.9
1555.43,15361.1
1556.01,15361.3
1556.59,15361.4
1557.17,15361.4
1557.75,15361.4
1558.33,15361.4
1558.91,15361.3
1559.49,15361.2
1560.07,15361
1560.65,15360.8
1561.23,15360.6
1561.8,15360.3
1562.38,15360
1562.96,15359.6
1563.53,15359.2
1564.11,15358.7
1564.69,15358.3
1565.26,15357.8
1565.84,15357.2
1566.41,15356.7
1566.99,15356.1
1567.56,15355.5
1568.14,15354.9
1568.71,15354.2
1569.28,15353.6
1569.86,15353
1570.43,15352.3
1571,15351.7
1571.57,15351
1572.14,15350.4
1572.71,15349.7
1573.28,15349.1
1573.86,15348.5
1574.43,15347.9
1575,15347.4
1575.56,15346.8
1576.13,15346.3
1576.7,15345.8
1577.27,15345.4
1577.84,15344.9
1578.41,15344.6
1578.97,15344.2
1579.54,15343.9
1580.11,15343.6
1580.67,15343.4
1581.24,15343.2
1581.81,15343.1
1582.37,15343
1582.94,15342.9
1583.5,15342.9
1584.06,15343
1584.63,15343.1
1585.19,15343.2
1585.75,15343.4
1586.32,15343.6
1586.88,15343.9
1587.44,15344.2
1588,15344.5
1588.57,15344.9
1589.13,15345.4
1589.69,15345.8
1590.25,15346.3
1590.81,15346.8
1591.37,15347.4
1591.93,15348
1592.49,15348.6
1593.05,15349.2
1593.61,15349.8
1594.16,15350.5
1594.72,15351.2
1595.28,15351.8
1595.84,15352.5
1596.39,15353.2
1596.95,15353.9
1597.51,15354.6
1598.06,15355.2
1598.62,15355.9
1599.17,15356.5
1599.73,15357.2
1600.28,15357.8
1600.84,15358.4
1601.39,15359
1601.94,15359.5
1602.5,15360
1603.05,15360.5
1603.6,15360.9
1604.15,15361.3
1604.71,15361.7
1605.26,15362
1605.81,15362.3
1606.36,15362.6
1606.91,15362.8
1607.46,15362.9
1608.01,15363.1
1608.56,15363.1
1609.11,15363.2
1609.66,15363.1
1610.21,15363.1
1610.75,15362.9
1611.3,15362.8
1611.85,15362.6
1612.4,15362.3
1612.94,15362
1613.49,15361.7
1614.04,15361.3
1614.58,15360.9
1615.13,15360.4
1615.67,15359.9
1616.22,15359.4
1616.76,15358.8
1617.31,15358.2
1617.85,15357.6
1618.39,15357
1618.94,15356.3
1619.48,15355.6
1620.02,15354.9
1620.57,15354.2
1621.11,15353.5
1621.65,15352.8
1622.19,15352.1
1622.73,15351.3
1623.27,15350.6
1623.81,15349.8
1624.35,15349.1
1624.89,15348.4
1625.43,15347.7
1625.97,15347
1626.51,15346.3
1627.05,15345.7
1627.59,15345
1628.12,15344.4
1628.66,15343.8
1629.2,15343.3
1629.73,15342.8
1630.27,15342.3
1630.81,15341.8
1631.34,15341.4
1631.88,15341
1632.41,15340.7
1632.95,15340.4
1633.48,15340.1
1634.02,15339.9
1634.55,15339.8
1635.08,15339.7
1635.62,15339.6
1636.15,15339.6
1636.68,15339.6
1637.22,15339.7
1637.75,15339.8
1638.28,15340
1638.81,15340.2
1639.34,15340.4
1639.87,15340.7
1640.4,15341.1
1640.93,15341.5
1641.46,15341.9
1641.99,15342.4
1642.52,15342.9
1643.05,15343.4
1643.58,15344
1644.11,15344.6
1644.63,15345.3
1645.16,15346
1645.69,15346.6
1646.21,15347.4
1646.74,15348.1
1647.27,15348.8
1647.79,15349.6
1648.32,15350.4
1648.84,15351.2
1649.37,15352
1649.89,15352.8
1650.42,15353.5
1650.94,15354.3
1651.47,15355.1
1651.99,15355.9
1652.51,15356.6
1653.03,15357.4
1653.56,15358.1
1654.08,15358.8
1654.6,15359.5
1655.12,15360.2
1655.64,15360.8
1656.16,15361.4
1656.69,15361.9
1657.21,15362.5
1657.73,15363
1658.24,15363.4
1658.76,15363.8
1659.28,15364.2
1659.8,15364.5
1660.32,15364.8
1660.84,15365.1
1661.36,15365.3
1661.87,15365.4
1662.39,15365.5
1662.91,15365.6
1663.42,15365.6
1663.94,15365.6
1664.46,15365.5
1664.97,15365.3
1665.49,15365.2
1666,15364.9
1666.52,15364.7
1667.03,15364.3
1667.54,15364
1668.06,15363.6
1668.57,15363.1
1669.08,15362.6
1669.6,15362.1
1670.11,15361.6
1670.62,15361
1671.13,15360.3
1671.65,15359.7
1672.16,15359
1672.67,15358.3
1673.18,15357.5
1673.69,15356.7
1674.2,15355.9
1674.71,15355.1
1675.22,15354.3
1675.73,15353.5
1676.24,15352.6
1676.74,15351.8
1677.25,15350.9
1677.76,15350.1
1678.27,15349.2
1678.77,15348.4
1679.28,15347.5
1679.79,15346.7
1680.29,15345.9
1680.8,15345
1681.31,15344.2
1681.81,15343.5
1682.32,15342.7
1682.82,15342
1683.33,15341.3
1683.83,15340.6
1684.33,15340
1684.84,15339.3
1685.34,15338.8
1685.84,15338.2
1686.35,15337.7
1686.85,15337.3
1687.35,15336.8
1687.85,15336.5
1688.35,15336.1
1688.86,15335.8
1689.36,15335.6
1689.86,15335.4
1690.36,15335.3
1690.86,15335.2
1691.36,15335.1
1691.86,15335.1
1692.35,15335.2
1692.85,15335.3
1693.35,15335.5
1693.85,15335.7
1694.35,15335.9
1694.85,15336.2
1695.34,15336.5
1695.84,15336.9
1696.34,15337.4
1696.83,15337.8
1697.33,15338.4
1697.82,15338.9
1698.32,15339.5
1698.82,15340.1
1699.31,15340.8
1699.8,15341.5
1700.3,15342.3
1700.79,15343
1701.29,15343.8
1701.78,15344.6
1702.27,15345.5
1702.77,15346.3
1703.26,15347.2
1703.75,15348.1
1704.24,15349
1704.73,15349.9
1705.23,15350.8
1705.72,15351.7
1706.21,15352.7
1706.7,15353.6
1707.19,15354.5
1707.68,15355.4
1708.17,15356.3
1708.66,15357.2
1709.15,15358.1
1709.63,15358.9
1710.12,15359.8
1710.61,15360.6
1711.1,15361.4
1711.59,15362.1
1712.07,15362.9
1712.56,15363.6
1713.05,15364.2
1713.53,15364.9
1714.02,15365.5
1714.5,15366
1714.99,15366.5
1715.47,15367
1715.96,15367.5
1716.44,15367.8
1716.93,15368.2
1717.41,15368.5
1717.9,15368.7
1718.38,15368.9
1718.86,15369
1719.35,15369.1
1719.83,15369.2
1720.31,15369.2
1720.79,15369.1
1721.27,15369
1721.75,15368.9
1722.24,15368.6
1722.72,15368.4
1723.2,15368.1
1723.68,15367.7
1724.16,15367.3
1724.64,15366.9
1725.12,15366.4
1725.6,15365.9
1726.07,15365.3
1726.55,15364.7
1727.03,15364.1
1727.51,15363.4
1727.99,15362.7
1728.46,15361.9
1728.94,15361.1
1729.42,15360.3
1729.89,15359.5
1730.37,15358.6
1730.85,15357.7
1731.32,15356.8
1731.8,15355.9
1732.27,15354.9
1732.75,15354
1733.22,15353
1733.7,15352
1734.17,15351.1
1734.64,15350.1
1735.12,15349.1
1735.59,15348.1
1736.06,15347.1
1736.53,15346.1
1737.01,15345.1
1737.48,15344.2
1737.95,15343.2
1738.42,15342.3
1738.89,15341.4
1739.36,15340.5
1739.83,15339.6
1740.3,15338.8
1740.77,15337.9
1741.24,15337.1
1741.71,15336.4
1742.18,15335.6
1742.65,15334.9
1743.12,15334.3
1743.59,15333.7
1744.05,15333.1
1744.52,15332.5
1744.99,15332
1745.46,15331.5
1745.92,15331.1
1746.39,15330.8
1746.86,15330.4
1747.32,15330.1
1747.79,15329.9
1748.25,15329.7
1748.72,15329.6
1749.18,15329.5
1749.65,15329.5
1750.11,15329.5
1750.58,15329.6
1751.04,15329.7
1751.5,15329.8
1751.97,15330
1752.43,15330.3
1752.89,15330.6
1753.35,15331
1753.82,15331.4
1754.28,15331.9
1754.74,15332.4
1755.2,15332.9
1755.66,15333.5
1756.12,15334.1
1756.58,15334.8
1757.04,15335.5
1757.5,15336.3
1757.96,15337.1
1758.42,15337.9
1758.88,15338.7
1759.34,15339.6
1759.8,15340.5
1760.26,15341.5
1760.71,15342.4
1761.17,15343.4
1761.63,15344.4
1762.09,15345.4
1762.54,15346.4
1763,15347.5
1763.46,15348.5
1763.91,15349.6
1764.37,15350.7
1764.82,15351.7
1765.28,15352.8
1765.73,15353.8
1766.19,15354.9
1766.64,15355.9
1767.09,15357
1767.55,15358
1768,15359
1768.46,15360
1768.91,15361
1769.36,15361.9
1769.81,15362.8
1770.27,15363.7
1770.72,15364.6
1771.17,15365.4
1771.62,15366.2
1772.07,15367
1772.52,15367.7
1772.97,15368.4
1773.42,15369.1
1773.87,15369.7
1774.32,15370.3
1774.77,15370.8
1775.22,15371.3
1775.67,15371.7
1776.12,15372.1
1776.57,15372.5
1777.02,15372.8
1777.46,15373
1777.91,15373.2
1778.36,15373.4
1778.8,15373.5
1779.25,15373.5
1779.7,15373.5
1780.14,15373.5
1780.59,15373.4
1781.04,15373.3
1781.48,15373.1
1781.93,15372.8
1782.37,15372.5
1782.82,15372.2
1783.26,15371.8
1783.7,15371.4
1784.15,15370.9
1784.59,15370.4
1785.03,15369.8
1785.48,15369.2
1785.92,15368.6
1786.36,15367.9
1786.8,15367.2
1787.25,15366.4
1787.69,15365.6
1788.13,15364.8
1788.57,15364
1789.01,15363.1
1789.45,15362.2
1789.89,15361.2
1790.33,15360.3
1790.77,15359.3
1791.21,15358.3
1791.65,15357.3
1792.09,15356.2
1792.53,15355.2
1792.97,15354.1
1793.41,15353
1793.84,15351.9
1794.28,15350.8
1794.72,15349.7
1795.16,15348.6
1795.59,15347.5
1796.03,15346.4
1796.47,15345.3
1796.9,15344.2
1797.34,15343.1
1797.77,15342
1798.21,15340.9
1798.64,15339.9
1799.08,15338.8
1799.51,15337.8
1799.95,15336.8
1800.38,15335.8
1800.81,15334.9
1801.25,15333.9
1801.68,15333
1802.11,15332.2
1802.55,15331.3
1802.98,15330.5
1803.41,15329.7
1803.84,15329
1804.28,15328.3
1804.71,15327.6
1805.14,15326.9
1805.57,15326.4
1806,15325.8
1806.43,15325.3
1806.86,15324.8
1807.29,15324.4
1807.72,15324
1808.15,15323.7
1808.58,15323.4
1809.01,15323.2
1809.43,15323
1809.86,15322.9
1810.29,15322.8
1810.72,15322.7
1811.15,15322.7
1811.57,15322.8
1812,15322.9
1812.43,15323
1812.85,15323.2
1813.28,15323.5
1813.71,15323.8
1814.13,15324.1
1814.56,15324.5
1814.98,15324.9
1815.41,15325.4
1815.83,15325.9
1816.26,15326.5
1816.68,15327.1
1817.1,15327.8
1817.53,15328.5
1817.95,15329.2
1818.37,15330
1818.8,15330.8
1819.22,15331.6
1819.64,15332.5
1820.06,15333.4
1820.49,15334.4
1820.91,15335.3
1821.33,15336.3
1821.75,15337.3
1822.17,15338.4
1822.59,15339.4
1823.01,15340.5
1823.43,15341.6
1823.85,15342.7
1824.27,15343.9
1824.69,15345
1825.11,15346.2
1825.53,15347.3
1825.95,15348.5
1826.37,15349.7
1826.78,15350.8
1827.2,15352
1827.62,15353.2
1828.04,15354.3
1828.45,15355.5
1828.87,15356.6
1829.29,15357.8
1829.7,15358.9
1830.12,15360
1830.54,15361.1
1830.95,15362.2
1831.37,15363.2
1831.78,15364.2
1832.2,15365.2
1832.61,15366.2
1833.03,15367.2
1833.44,15368.1
1833.85,15369
1834.27,15369.8
1834.68,15370.7
1835.09,15371.5
1835.51,15372.2
1835.92,15372.9
1836.33,15373.6
1836.74,15374.2
1837.16,15374.8
1837.57,15375.4
1837.98,15375.9
1838.39,15376.4
1838.8,15376.8
1839.21,15377.2
1839.62,15377.5
1840.03,15377.8
1840.44,15378
1840.85,15378.2
1841.26,15378.4
1841.67,15378.5
1842.08,15378.5
1842.49,15378.5
1842.9,15378.5
1843.3,15378.4
1843.71,15378.3
1844.12,15378.1
1844.53,15377.9
1844.93,15377.6
1845.34,15377.3
1845.75,15377
1846.15,15376.6
1846.56,15376.1
1846.97,15375.6
1847.37,15375.1
1847.78,15374.5
1848.18,15373.9
1848.59,15373.3
1848.99,15372.6
1849.4,15371.9
1849.8,15371.1
1850.2,15370.3
1850.61,15369.5
1851.01,15368.6
1851.42,15367.7
1851.82,15366.8
1852.22,15365.9
1852.62,15364.9
1853.03,15363.9
1853.43,15362.9
1853.83,15361.8
1854.23,15360.8
1854.63,15359.7
1855.03,15358.6
1855.43,15357.5
1855.84,15356.4
1856.24,15355.2
1856.64,15354.1
1857.04,15352.9
1857.44,15351.7
1857.83,15350.6
1858.23,15349.4
1858.63,15348.2
1859.03,15347
1859.43,15345.8
1859.83,15344.6
1860.23,15343.5
1860.62,15342.3
1861.02,15341.1
1861.42,15340
1861.82,15338.8
1862.21,15337.7
1862.61,15336.5
1863.01,15335.4
1863.4,15334.3
1863.8,15333.3
1864.19,15332.2
1864.59,15331.2
1864.98,15330.1
1865.38,15329.1
1865.77,15328.2
1866.17,15327.2
1866.56,15326.3
1866.95,15325.4
1867.35,15324.5
1867.74,15323.7
1868.14,15322.9
1868.53,15322.1
1868.92,15321.4
1869.31,15320.7
1869.71,15320
1870.1,15319.4
1870.49,15318.8
1870.88,15318.3
1871.27,15317.8
1871.66,15317.3
1872.05,15316.9
1872.44,15316.5
1872.84,15316.1
1873.23,15315.8
1873.62,15315.6
1874,15315.3
1874.39,15315.2
1874.78,15315
1875.17,15315
1875.56,15314.9
1875.95,15314.9
1876.34,15315
1876.73,15315.1
1877.11,15315.2
1877.5,15315.4
1877.89,15315.6
1878.28,15315.9
1878.66,15316.2
1879.05,15316.6
1879.44,15317
1879.82,15317.4
1880.21,15317.9
1880.59,15318.4
1880.98,15319
1881.36,15319.6
1881.75,15320.3
1882.13,15321
1882.52,15321.7
1882.9,15322.4
1883.29,15323.2
1883.67,15324.1
1884.05,15324.9
1884.44,15325.8
1884.82,15326.8
1885.2,15327.7
1885.59,15328.7
1885.97,15329.7
1886.35,15330.7
1886.73,15331.8
1887.11,15332.9
1887.5,15334
1887.88,15335.1
1888.26,15336.3
1888.64,15337.4
1889.02,15338.6
1889.4,15339.8
1889.78,15341
1890.16,15342.2
1890.54,15343.4
1890.92,15344.7
1891.3,15345.9
1891.68,15347.1
1892.06,15348.4
1892.44,15349.6
1892.81,15350.9
1893.19,15352.1
1893.57,15353.4
1893.95,15354.6
1894.32,15355.8
1894.7,15357
1895.08,15358.2
1895.46,15359.4
1895.83,15360.6
1896.21,15361.8
1896.58,15362.9
1896.96,15364.1
1897.34,15365.2
1897.71,15366.3
1898.09,15367.3
1898.46,15368.4
1898.84,15369.4
1899.21,15370.4
1899.58,15371.4
1899.96,15372.3
1900.33,15373.2
1900.71,15374.1
1901.08,15374.9
1901.45,15375.7
1901.83,15376.5
1902.2,15377.3
1902.57,15378
1902.94,15378.6
1903.31,15379.3
1903.69,15379.9
1904.06,15380.4
1904.43,15380.9
1904.8,15381.4
1905.17,15381.9
1905.54,15382.3
1905.91,15382.6
1906.28,15382.9
1906.65,15383.2
1907.02,15383.5
1907.39,15383.7
1907.76,15383.8
1908.13,15383.9
1908.5,15384
1908.87,15384
1909.24,15384
1909.6,15383.9
1909.97,15383.9
1910.34,15383.7
1910.71,15383.5
1911.08,15383.3
1911.44,15383.1
1911.81,15382.8
1912.18,15382.4
1912.54,15382.1
1912.91,15381.7
1913.27,15381.2
1913.64,15380.7
1914.01,15380.2
1914.37,15379.6
1914.74,15379.1
1915.1,15378.4
1915.47,15377.8
1915.83,15377.1
1916.2,15376.3
1916.56,15375.6
1916.92,15374.8
1917.29,15374
1917.65,15373.1
1918.01,15372.3
1918.38,15371.4
1918.74,15370.4
1919.1,15369.5
1919.46,15368.5
1919.83,15367.5
1920.19,15366.5
1920.55,15365.5
1920.91,15364.4
1921.27,15363.3
1921.63,15362.2
1921.99,15361.1
1922.35,15360
1922.71,15358.8
1923.07,15357.7
1923.43,15356.5
1923.79,15355.3
1924.15,15354.1
1924.51,15352.9
1924.87,15351.7
1925.23,15350.5
1925.59,15349.3
1925.95,15348.1
1926.31,15346.8
1926.66,15345.6
1927.02,15344.4
1927.38,15343.2
1927.74,15342
1928.09,15340.7
1928.45,15339.5
1928.81,15338.3
1929.16,15337.1
1929.52,15335.9
1929.88,15334.7
1930.23,15333.6
1930.59,15332.4
1930.94,15331.3
1931.3,15330.1
1931.65,15329
1932.01,15327.9
1932.36,15326.8
1932.72,15325.8
1933.07,15324.7
1933.42,15323.7
1933.78,15322.7
1934.13,15321.7
1934.48,15320.7
1934.84,15319.8
1935.19,15318.9
1935.54,15318
1935.89,15317.1
1936.25,15316.3
1936.6,15315.5
1936.95,15314.7
1937.3,15314
1937.65,15313.3
1938,15312.6
1938.36,15312
1938.71,15311.4
1939.06,15310.8
1939.41,15310.2
1939.76,15309.7
1940.11,15309.2
1940.46,15308.8
1940.81,15308.4
1941.16,15308
1941.5,15307.7
1941.85,15307.4
1942.2,15307.1
1942.55,15306.9
1942.9,15306.7
1943.25,15306.6
1943.59,15306.5
1943.94,15306.4
1944.29,15306.4
1944.64,15306.4
1944.98,15306.5
1945.33,15306.6
1945.68,15306.7
1946.02,15306.8
1946.37,15307.1
1946.71,15307.3
1947.06,15307.6
1947.41,15307.9
1947.75,15308.3
1948.1,15308.6
1948.44,15309.1
1948.78,15309.5
1949.13,15310
1949.47,15310.6
1949.82,15311.2
1950.16,15311.8
1950.5,15312.4
1950.85,15313.1
1951.19,15313.8
1951.53,15314.5
1951.88,15315.3
1952.22,15316.1
1952.56,15316.9
1952.9,15317.8
1953.25,15318.7
1953.59,15319.6
1953.93,15320.5
1954.27,15321.5
1954.61,15322.5
1954.95,15323.5
1955.29,15324.5
1955.63,15325.6
1955.97,15326.7
1956.31,15327.8
1956.65,15328.9
1956.99,15330
1957.33,15331.2
1957.67,15332.3
1958.01,15333.5
1958.35,15334.7
1958.69,15335.9
1959.03,15337.1
1959.37,15338.3
1959.7,15339.6
1960.04,15340.8
1960.38,15342
1960.72,15343.3
1961.05,15344.5
1961.39,15345.8
1961.73,15347
1962.06,15348.3
1962.4,15349.6
1962.74,15350.8
1963.07,15352.1
1963.41,15353.3
1963.74,15354.5
1964.08,15355.8
1964.42,15357
1964.75,15358.2
1965.09,15359.4
1965.42,15360.6
1965.75,15361.8
1966.09,15363
1966.42,15364.1
1966.76,15365.3
1967.09,15366.4
1967.42,15367.5
1967.76,15368.6
1968.09,15369.7
1968.42,15370.7
1968.75,15371.7
1969.09,15372.7
1969.42,15373.7
1969.75,15374.7
1970.08,15375.6
1970.41,15376.5
1970.75,15377.4
1971.08,15378.2
1971.41,15379.1
1971.74,15379.9
1972.07,15380.6
1972.4,15381.4
1972.73,15382.1
1973.06,15382.7
1973.39,15383.4
1973.72,15384
1974.05,15384.6
1974.38,15385.1
1974.71,15385.7
1975.04,15386.2
1975.36,15386.6
1975.69,15387
1976.02,15387.4
1976.35,15387.8
1976.68,15388.1
1977,15388.4
1977.33,15388.6
1977.66,15388.8
1977.99,15389
1978.31,15389.2
1978.64,15389.3
1978.97,15389.3
1979.29,15389.4
1979.62,15389.4
1979.94,15389.4
1980.27,15389.3
1980.6,15389.2
1980.92,15389.1
1981.25,15388.9
1981.57,15388.7
1981.9,15388.5
1982.22,15388.2
1982.54,15387.9
1982.87,15387.6
1983.19,15387.2
1983.52,15386.8
1983.84,15386.4
1984.16,15386
1984.49,15385.5
1984.81,15385
1985.13,15384.4
1985.45,15383.9
1985.78,15383.3
1986.1,15382.6
1986.42,15382
1986.74,15381.3
1987.06,15380.6
1987.39,15379.8
1987.71,15379.1
1988.03,15378.3
1988.35,15377.5
1988.67,15376.7
1988.99,15375.8
1989.31,15374.9
1989.63,15374
1989.95,15373.1
1990.27,15372.2
1990.59,15371.2
1990.91,15370.3
1991.23,15369.3
1991.55,15368.3
1991.86,15367.2
1992.18,15366.2
1992.5,15365.1
1992.82,15364.1
1993.14,15363
1993.46,15361.9
1993.77,15360.8
1994.09,15359.7
1994.41,15358.6
1994.72,15357.4
1995.04,15356.3
1995.36,15355.1
1995.67,15354
1995.99,15352.8
1996.31,15351.6
1996.62,15350.5
1996.94,15349.3
1997.25,15348.1
1997.57,15346.9
1997.88,15345.7
1998.2,15344.6
1998.51,15343.4
1998.83,15342.2
1999.14,15341
1999.46,15339.8
1999.77,15338.7
2000.08,15337.5
2000.4,15336.3
2000.71,15335.2
2001.02,15334
2001.34,15332.9
2001.65,15331.8
2001.96,15330.6
2002.27,15329.5
2002.59,15328.4
2002.9,15327.3
2003.21,15326.2
2003.52,15325.1
2003.83,15324.1
2004.14,15323
2004.46,15322
2004.77,15321
2005.08,15320
2005.39,15319
2005.7,15318.1
2006.01,15317.1
2006.32,15316.2
2006.63,15315.3
2006.94,15314.4
2007.25,15313.5
2007.56,15312.7
2007.87,15311.8
2008.17,15311
2008.48,15310.2
2008.79,15309.5
2009.1,15308.7
2009.41,15308
2009.72,15307.3
2010.02,15306.7
2010.33,15306
2010.64,15305.4
2010.95,15304.8
2011.25,15304.3
2011.56,15303.7
2011.87,15303.2
2012.17,15302.7
2012.48,15302.3
2012.78,15301.9
2013.09,15301.5
2013.4,15301.1
2013.7,15300.8
2014.01,15300.4
2014.31,15300.2
2014.62,15299.9
2014.92,15299.7
2015.23,15299.5
2015.53,15299.3
2015.84,15299.2
2016.14,15299.1
2016.44,15299
2016.75,15299
2017.05,15299
2017.35,15299
2017.66,15299
2017.96,15299.1
2018.26,15299.2
2018.57,15299.4
2018.87,15299.5
2019.17,15299.7
2019.47,15300
2019.77,15300.2
2019.77,15300.2
2020.08,15300.5
2020.38,15300.8
2020.68,15301.2
2020.98,15301.5
2021.28,15301.9
2021.58,15302.4
2021.88,15302.8
2022.18,15303.3
2022.48,15303.8
2022.78,15304.4
2023.08,15305
2023.38,15305.6
2023.68,15306.2
2023.98,15306.8
2024.28,15307.5
2024.58,15308.2
2024.88,15308.9
2025.18,15309.7
2025.48,15310.4
2025.77,15311.2
2026.07,15312
2026.37,15312.9
2026.67,15313.7
2026.96,15314.6
2027.26,15315.5
2027.56,15316.4
2027.86,15317.3
2028.15,15318.3
2028.45,15319.3
2028.75,15320.2
2029.04,15321.2
2029.34,15322.3
2029.63,15323.3
2029.93,15324.3
2030.23,15325.4
2030.52,15326.5
2030.82,15327.5
2031.11,15328.6
2031.41,15329.7
2031.7,15330.8
2032,15332
2032.29,15333.1
2032.58,15334.2
2032.88,15335.4
2033.17,15336.5
2033.47,15337.7
2033.76,15338.8
2034.05,15340
2034.35,15341.2
2034.64,15342.3
2034.93,15343.5
2035.22,15344.7
2035.52,15345.9
2035.81,15347
2036.1,15348.2
2036.39,15349.4
2036.68,15350.5
2036.98,15351.7
2037.27,15352.8
2037.56,15354
2037.85,15355.1
2038.14,15356.3
2038.43,15357.4
2038.72,15358.5
2039.01,15359.6
2039.3,15360.8
2039.59,15361.8
2039.88,15362.9
2040.17,15364
2040.46,15365.1
2040.75,15366.1
2041.04,15367.1
2041.33,15368.2
2041.62,15369.2
2041.9,15370.2
2042.19,15371.1
2042.48,15372.1
2042.77,15373
2043.06,15373.9
2043.34,15374.8
2043.63,15375.7
2043.92,15376.6
2044.21,15377.4
2044.49,15378.3
2044.78,15379.1
2045.07,15379.9
2045.35,15380.6
2045.64,15381.4
2045.93,15382.1
2046.21,15382.8
2046.5,15383.5
2046.78,15384.1
2047.07,15384.7
2047.35,15385.4
2047.64,15385.9
2047.92,15386.5
2048.21,15387
2048.21,15387
2048.49,15387.5
2048.78,15388
2049.06,15388.5
2049.35,15388.9
2049.63,15389.3
2049.91,15389.7
2050.2,15390.1
2050.48,15390.4
2050.76,15390.7
2051.05,15391
2051.33,15391.3
2051.61,15391.5
2051.89,15391.7
2052.18,15391.9
2052.46,15392.1
2052.74,15392.2
2053.02,15392.3
2053.3,15392.4
2053.59,15392.5
2053.87,15392.5
2054.15,15392.5
2054.43,15392.5
2054.71,15392.4
2054.99,15392.4
2055.27,15392.3
2055.55,15392.1
2055.83,15392
2056.11,15391.8
2056.39,15391.6
2056.67,15391.4
2056.95,15391.2
2057.23,15390.9
2057.51,15390.6
2057.79,15390.3
2058.07,15390
2058.35,15389.6
2058.62,15389.3
2058.9,15388.9
2059.18,15388.4
2059.46,15388
2059.74,15387.5
2060.01,15387.1
2060.29,15386.5
2060.57,15386
2060.85,15385.5
2061.12,15384.9
2061.4,15384.3
2061.68,15383.7
2061.95,15383.1
2062.23,15382.5
2062.51,15381.8
2062.78,15381.1
2063.06,15380.4
2063.33,15379.7
2063.61,15379
2063.88,15378.2
2064.16,15377.5
2064.43,15376.7
2064.71,15375.9
2064.98,15375.1
2065.26,15374.3
2065.53,15373.5
2065.81,15372.6
2066.08,15371.8
2066.35,15370.9
2066.63,15370
2066.9,15369.1
2067.17,15368.2
2067.45,15367.3
2067.72,15366.4
2067.99,15365.5
2068.27,15364.5
2068.54,15363.6
2068.81,15362.6
2069.08,15361.6
2069.36,15360.7
2069.63,15359.7
2069.9,15358.7
2070.17,15357.7
2070.44,15356.7
2070.71,15355.7
2070.98,15354.7
2071.25,15353.7
2071.53,15352.6
2071.8,15351.6
2072.07,15350.6
2072.34,15349.6
2072.61,15348.5
2072.88,15347.5
2073.15,15346.5
2073.42,15345.5
2073.69,15344.4
2073.95,15343.4
2074.22,15342.4
2074.49,15341.3
2074.76,15340.3
2075.03,15339.3
2075.3,15338.3
2075.57,15337.2
2075.83,15336.2
2076.1,15335.2
2076.37,15334.2
2076.64,15333.2
2076.91,15332.2
2077.17,15331.2
2077.44,15330.2
2077.71,15329.3
2077.97,15328.3
2078.24,15327.3
2078.51,15326.4
2078.77,15325.4
2079.04,15324.5
2079.31,15323.6
2079.57,15322.7
2079.84,15321.7
2080.1,15320.8
2080.37,15320
2080.63,15319.1
2080.9,15318.2
2081.16,15317.4
2081.43,15316.5
2081.69,15315.7
2081.96,15314.9
2082.22,15314.1
2082.49,15313.3
2082.75,15312.5
2083.01,15311.7
2083.28,15311
2083.54,15310.2
2083.8,15309.5
2084.07,15308.8
2084.33,15308.1
2084.59,15307.4
2084.85,15306.8
2085.12,15306.1
2085.38,15305.5
2085.64,15304.9
2085.9,15304.3
2086.17,15303.7
2086.43,15303.2
2086.69,15302.6
2086.95,15302.1
2087.21,15301.6
2087.47,15301.1
2087.73,15300.6
2087.99,15300.2
2088.26,15299.7
2088.52,15299.3
2088.78,15298.9
2089.04,15298.6
2089.3,15298.2
