# pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T velx vely velz mu a Re y+ tau_wall_x tau_wall_y tau_wall_z q_total q_cond q_diff
1.6486856406376592e-04 1.7328384345272308e-05 0.0000000000000000e+00 -1.0452846326765348e-01 9.9452189536827329e-01 0.0000000000000000e+00 5.7452849612570242e-09 2.5034550691069169e-08 -1.0000000000000000e+00 2.6220419962326046e+03 3.0442497998838264e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4865926954654469e+02 1.4387214079286691e-02 7.2129711040147693e-03 -3.7055013281216548e+03 -3.3529677960482974e+02 0.0000000000000000e+00 3.4009216002792954e+06 3.4009216002792954e+06 0.0000000000000000e+00
4.9482457025446490e-04 5.2008158047262541e-05 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.7266374570016825e-08 2.5103699412490008e-08 -1.0000000000000000e+00 2.5882409373157934e+03 3.0050060093605585e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4801642688011430e+02 1.4214716980620899e-02 5.3241091698249202e-03 -2.0356742142230621e+03 -1.6453790388905671e+02 0.0000000000000000e+00 1.8545292490170784e+06 1.8545292490170784e+06 0.0000000000000000e+00
8.2521862315204468e-04 8.6733972313390119e-05 0.0000000000000000e+00 -1.0452846326765347e-01 9.9452189536827340e-01 0.0000000000000000e+00 2.8833350112402205e-08 2.5172941886132148e-08 -1.0000000000000000e+00 2.5676239012907013e+03 2.9810691662879595e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4780227106192820e+02 1.4131681533696996e-02 4.5327638648662754e-03 -1.4791811099575484e+03 -1.1955842786822745e+02 0.0000000000000000e+00 1.3384830489757142e+06 1.3384830489757142e+06 0.0000000000000000e+00
1.1560513043034533e-03 1.2150588826670229e-04 0.0000000000000000e+00 -1.0452846326765348e-01 9.9452189536827340e-01 0.0000000000000000e+00 4.0446353783821896e-08 2.5242278225511982e-08 -1.0000000000000000e+00 2.5684676377450064e+03 2.9820487633103809e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4770503836096208e+02 1.4171299494799762e-02 4.1308452484224746e-03 -1.2213560577350215e+03 -9.8679919475066356e+01 0.0000000000000000e+00 1.1033252860603444e+06 1.1033252860603444e+06 0.0000000000000000e+00
1.4873231960277353e-03 1.5632396711139692e-04 0.0000000000000000e+00 -1.0452846326765350e-01 9.9452189536827329e-01 0.0000000000000000e+00 5.2105528184397371e-08 2.5311708544462662e-08 -1.0000000000000000e+00 2.5652365212421323e+03 2.9782973642933516e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4764211814002135e+02 1.4189833778060811e-02 3.8505308750134107e-03 -1.0567427400340832e+03 -8.5296438216026075e+01 0.0000000000000000e+00 9.5086657564528845e+05 9.5086657564528845e+05 0.0000000000000000e+00
1.8190348814169977e-03 1.9118827013292405e-04 0.0000000000000000e+00 -1.0452846326765354e-01 9.9452189536827329e-01 0.0000000000000000e+00 6.3811016320101341e-08 2.5381232956874461e-08 -1.0000000000000000e+00 2.5316241863667788e+03 2.9392726866318403e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4759848622670296e+02 1.4040606663572331e-02 3.6178912720941959e-03 -9.4012640954978474e+02 -7.5842866053674882e+01 0.0000000000000000e+00 8.4490105824488914e+05 8.4490105824488914e+05 0.0000000000000000e+00
2.1511869443374843e-03 2.2609885869809865e-04 0.0000000000000000e+00 -1.0452846326765343e-01 9.9452189536827329e-01 0.0000000000000000e+00 7.5562961603858990e-08 2.5450851577157937e-08 -1.0000000000000000e+00 2.5075269343589607e+03 2.9112952344369662e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4756579651918958e+02 1.3943795403271389e-02 3.4384036164769316e-03 -8.5264372605160111e+02 -6.8681520343364909e+01 0.0000000000000000e+00 7.6534966690447694e+05 7.6534966690447694e+05 0.0000000000000000e+00
2.4837799694305417e-03 2.6105579425520235e-04 0.0000000000000000e+00 -1.0452846326765342e-01 9.9452189536827329e-01 0.0000000000000000e+00 8.7361507856642347e-08 2.5520564519761959e-08 -1.0000000000000000e+00 2.4862982441280283e+03 2.8866482470583633e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4754072848450329e+02 1.3862617890772783e-02 3.2966785764770791e-03 -7.8619161372279768e+02 -6.3219191933070846e+01 0.0000000000000000e+00 7.0418100755960913e+05 7.0418100755960913e+05 0.0000000000000000e+00
2.8168145421136942e-03 2.9605913833409645e-04 0.0000000000000000e+00 -1.0452846326765364e-01 9.9452189536827329e-01 0.0000000000000000e+00 9.9206799308656750e-08 2.5590371899317398e-08 -1.0000000000000000e+00 2.4419000042384773e+03 2.8351008908019955e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4751894623012095e+02 1.3651456986724804e-02 3.1524978399470704e-03 -7.2801205216230585e+02 -5.8518362619905616e+01 0.0000000000000000e+00 6.5106196197872516e+05 6.5106196197872516e+05 0.0000000000000000e+00
3.1502912485816634e-03 3.3110895254632891e-04 0.0000000000000000e+00 -1.0452846326765339e-01 9.9452189536827340e-01 0.0000000000000000e+00 1.1109898060036867e-07 2.5660273830903667e-08 -1.0000000000000000e+00 2.4266420215856738e+03 2.8173860293679808e-02 3.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8469051721849357e-05 3.4750279938366253e+02 1.3602582020635688e-02 3.0511703167054472e-03 -6.8252314490694778e+02 -5.4808274982413693e+01 0.0000000000000000e+00 6.1143523834912607e+05 6.1143523834912607e+05 0.0000000000000000e+00
