# x(m), P(Pa)
3.325348070027659558e-02,2.403939710155788998e+04
3.374980130774339615e-02,2.402936052915932669e+04
3.424612191521020366e-02,2.401805204302486163e+04
3.474244252267710137e-02,2.400577676066786444e+04
3.523876313014390194e-02,2.399249800612834952e+04
3.573508373761070250e-02,2.398044093329078532e+04
3.623140434507750307e-02,2.397240099924555398e+04
3.672772495254430364e-02,2.396927666560706712e+04
3.722404556001109727e-02,2.397061340757541620e+04
3.772036616747789783e-02,2.397390864286283613e+04
3.821668677494469840e-02,2.397743607144054840e+04
3.871300738241159611e-02,2.398134689418221751e+04
3.920932798987840362e-02,2.398659752835183826e+04
3.970564859734520419e-02,2.398881199371644107e+04
4.020196920481200475e-02,2.398590465086695986e+04
4.069828981227880532e-02,2.398090463931596605e+04
4.119461041974559895e-02,2.397616677065744807e+04
4.169093102721239952e-02,2.397090950993356455e+04
4.218725163467920009e-02,2.396365857831749599e+04
4.268357224214609780e-02,2.395417723933364687e+04
4.317989284961289836e-02,2.394340497153051547e+04
4.367621345707969893e-02,2.393259789420923335e+04
4.417253406454649950e-02,2.392297635519218602e+04
4.466885467201330701e-02,2.391519262057416199e+04
4.516517527948010063e-02,2.390952422193206803e+04
4.566149588694700528e-02,2.390614054501775536e+04
4.615781649441379891e-02,2.390481641277249582e+04
4.665413710188059948e-02,2.390555247200753365e+04
4.715045770934740005e-02,2.390809700905698992e+04
4.764677831681420062e-02,2.391205374406559713e+04
4.814309892428100118e-02,2.391658142194521497e+04
4.863941953174780175e-02,2.392165146753336739e+04
4.913574013921469946e-02,2.392601354737676593e+04
4.963206074668150697e-02,2.392818394693166192e+04
5.012838135414830060e-02,2.392919157668384287e+04
5.062470196161510116e-02,2.393036053395198178e+04
5.112102256908190173e-02,2.393218483470226056e+04
5.161734317654870230e-02,2.393312399345738231e+04
5.211366378401550287e-02,2.393140974214431117e+04
5.260998439148230343e-02,2.392733169016388274e+04
5.310630499894920115e-02,2.392270270135108149e+04
5.360262560641600171e-02,2.391874614495564310e+04
5.409894621388279534e-02,2.391512296601421258e+04
5.459526682134959591e-02,2.391104880834673531e+04
5.509158742881640342e-02,2.390621375003116555e+04
5.558790803628320398e-02,2.390086653249731171e+04
5.608422864375000455e-02,2.389544664904477395e+04
5.658054925121690226e-02,2.389038857580276454e+04
5.707686985868370283e-02,2.388600939752166596e+04
5.757319046615050340e-02,2.388246387684829097e+04
5.806951107361729703e-02,2.387978672168142657e+04
5.856583168108409759e-02,2.387785553328394963e+04
5.906215228855089816e-02,2.387659071332633175e+04
5.955847289601769873e-02,2.387595520536318872e+04
6.005479350348460338e-02,2.387609884985892859e+04
6.055111411095140395e-02,2.387681295965074241e+04
6.104743471841820451e-02,2.387830850100849784e+04
6.154375532588500508e-02,2.388066296575142769e+04
6.204007593335180565e-02,2.388352669716683522e+04
6.253639654081860622e-02,2.388653439203538437e+04
6.303271714828539984e-02,2.388965911002213761e+04
6.352903775575220735e-02,2.389325851589119702e+04
6.402535836321900098e-02,2.389700528050947469e+04
6.452167897068590563e-02,2.389997503134253202e+04
6.501799957815269926e-02,2.390234178693222930e+04
6.551432018561949289e-02,2.390510256885026320e+04
6.601064079308630039e-02,2.390873812936491595e+04
6.650696140055309402e-02,2.391297908870223910e+04
6.700328200801990153e-02,2.391747993691956071e+04
6.749960261548679230e-02,2.392190481517632361e+04
6.799592322295361368e-02,2.392526947053749609e+04
6.849224383042040731e-02,2.392695714273981866e+04
6.898856443788720094e-02,2.392771250678122306e+04
6.948488504535400845e-02,2.392861105842671532e+04
6.998120565282080208e-02,2.392990978201412508e+04
7.047752626028760958e-02,2.393111990596190662e+04
7.097384686775450036e-02,2.393147541805040964e+04
7.147016747522130786e-02,2.393089856373755174e+04
7.196648808268810149e-02,2.392951634597446537e+04
7.246280869015490900e-02,2.392760797792203812e+04
7.295912929762170263e-02,2.392550667968692505e+04
7.345544990508849625e-02,2.392343146750432061e+04
7.395177051255530376e-02,2.392152111427638374e+04
7.444809112002219453e-02,2.391983961554885173e+04
7.494441172748900204e-02,2.391843784983041041e+04
7.544073233495579567e-02,2.391731273091740513e+04
7.593705294242260317e-02,2.391633991748779226e+04
7.643337354988939680e-02,2.391533781330422062e+04
7.692969415735619043e-02,2.391420131284038143e+04
7.742601476482299794e-02,2.391295751128588381e+04
7.792233537228988871e-02,2.391173625060355698e+04
7.841865597975659907e-02,2.391064882761926856e+04
7.891497658722350372e-02,2.390976159020621708e+04
7.941129719469031123e-02,2.390927894031208416e+04
7.990761780215710486e-02,2.390945371631471789e+04
8.040393840962391236e-02,2.390999363246341090e+04
8.090025901709070599e-02,2.391052159863852285e+04
8.139657962455761064e-02,2.391060362161675585e+04
8.189290023202440427e-02,2.391037462381152000e+04
8.238922083949119790e-02,2.391011965993912963e+04
8.288554144695800541e-02,2.391016060227149865e+04
8.338186205442479904e-02,2.391022736122886272e+04
8.387818266189160654e-02,2.391003753353183492e+04
8.437450326935840017e-02,2.390961389663474620e+04
8.487082387682519380e-02,2.390938707445075852e+04
8.536714448429200131e-02,2.390969350704904355e+04
8.586346509175889208e-02,2.391057316528268711e+04
8.635978569922569958e-02,2.391184343101325430e+04
8.685610630669249321e-02,2.391320945556688093e+04
8.735242691415930072e-02,2.391454506061014399e+04
8.784874752162609435e-02,2.391572166035503324e+04
8.834506812909290185e-02,2.391646625016082544e+04
8.884138873655979263e-02,2.391647309291834972e+04
8.933770934402661401e-02,2.391613558171540353e+04
8.983402995149340764e-02,2.391567274976406770e+04
9.033035055896020127e-02,2.391537722059523367e+04
9.082667116642700877e-02,2.391526014544437930e+04
9.132299177389380240e-02,2.391516724961700311e+04
9.181931238136060991e-02,2.391496377164701335e+04
9.231563298882740354e-02,2.391455237289024080e+04
9.281195359629430819e-02,2.391390628998973261e+04
9.330827420376110182e-02,2.391306183788948692e+04
9.380459481122790932e-02,2.391207965939947098e+04
9.430091541869470295e-02,2.391101699311987613e+04
9.479723602616149658e-02,2.390992039070695682e+04
9.529355663362830409e-02,2.390882561043417445e+04
9.578987724109509772e-02,2.390776018253872462e+04
9.628619784856190522e-02,2.390674013085535989e+04
9.678251845602879599e-02,2.390576222937494822e+04
9.727883906349560350e-02,2.390483167453192800e+04
9.777515967096239713e-02,2.390398134084880076e+04
9.827148027842919076e-02,2.390323257289447429e+04
9.876780088589599826e-02,2.390255708987717662e+04
9.926412149336279189e-02,2.390189839759700408e+04
9.976044210082971042e-02,2.390122001530887064e+04
1.002567627082959906e-01,2.390053215067380734e+04
1.007530833157630062e-01,2.389987971302262667e+04
1.012494039232300080e-01,2.389931641952846621e+04
1.017457245306970098e-01,2.389888744541349661e+04
1.022420451381639978e-01,2.389858010100652973e+04
1.027383657456309995e-01,2.389842599015493033e+04
1.032346863530970021e-01,2.389851522762162494e+04
1.037310069605640039e-01,2.389890732606089659e+04
1.042273275680310057e-01,2.389969416409565747e+04
1.047236481754980075e-01,2.390078403152746978e+04
1.052199687829649954e-01,2.390189676109830179e+04
1.057162893904309980e-01,2.390273819851944791e+04
1.062126099978979998e-01,2.390321055279224674e+04
1.067089306053650016e-01,2.390342838501139340e+04
1.072052512128320034e-01,2.390357084643933922e+04
1.077015718202989913e-01,2.390374032124776204e+04
1.081978924277649939e-01,2.390386073806854620e+04
1.086942130352319957e-01,2.390373483270280485e+04
1.091905336426989975e-01,2.390329439334203926e+04
1.096868542501659993e-01,2.390265393964823306e+04
1.101831748576330011e-01,2.390211561912075194e+04
1.106794954651000029e-01,2.390203489248801634e+04
1.111758160725659916e-01,2.390227409632752824e+04
1.116721366800330073e-01,2.390279845485835540e+04
1.121684572875000091e-01,2.390344416326287319e+04
1.126647778949670109e-01,2.390404536106678279e+04
1.131610985024339988e-01,2.390453252876987972e+04
1.136574191099000014e-01,2.390495174661123019e+04
1.141537397173670032e-01,2.390532532667050691e+04
1.146500603248340050e-01,2.390553370350076511e+04
1.151463809323010068e-01,2.390543608691942063e+04
1.156427015397679947e-01,2.390509015416544571e+04
1.161390221472339973e-01,2.390459217926290148e+04
1.166353427547009991e-01,2.390408563957855949e+04
1.171316633621680009e-01,2.390359820478483016e+04
1.176279839696350027e-01,2.390304415282211994e+04
1.181243045771019906e-01,2.390230952673156571e+04
1.186206251845689924e-01,2.390132987344844878e+04
1.191169457920349950e-01,2.390011514485743828e+04
1.196132663995019968e-01,2.389872264674671897e+04
1.201095870069689986e-01,2.389720559650936048e+04
1.206059076144360143e-01,2.389560746815184029e+04
1.211022282219030022e-01,2.389395877020643456e+04
1.215985488293689909e-01,2.389228723008070665e+04
1.220948694368360066e-01,2.389062731184549921e+04
1.225911900443030084e-01,2.388902558146096271e+04
1.230875106517700102e-01,2.388753004159509874e+04
1.235838312592369981e-01,2.388617364934175930e+04
1.240801518667039999e-01,2.388497772449292825e+04
1.245764724741700025e-01,2.388394064269642695e+04
1.250727930816370181e-01,2.388304873864683759e+04
1.255691136891040061e-01,2.388228301892158197e+04
1.260654342965709940e-01,2.388162837021117230e+04
1.265617549040380097e-01,2.388107285421815322e+04
1.270580755115039984e-01,2.388060531854792498e+04
1.275543961189710140e-01,2.388021419753908413e+04
1.280507167264380020e-01,2.387988954131141509e+04
1.285470373339049899e-01,2.387962540031653043e+04
1.290433579413720055e-01,2.387941714566754308e+04
1.295396785488389935e-01,2.387926285021414515e+04
1.300359991563050099e-01,2.387916371019680810e+04
1.305323197637719979e-01,2.387914279877722583e+04
1.310286403712389858e-01,2.387919128547328000e+04
1.315249609787060014e-01,2.387932221807738824e+04
1.320212815861729894e-01,2.387952815596948858e+04
1.325176021936399773e-01,2.387980316254674108e+04
1.330139228011069930e-01,2.388015091696549280e+04
1.335102434085729817e-01,2.388057692000627503e+04
1.340065640160399973e-01,2.388109435201109227e+04
1.345028846235069853e-01,2.388175474139781727e+04
1.349992052309740287e-01,2.388264888826183596e+04
1.354955258384410166e-01,2.388385224158653000e+04
1.359918464459080045e-01,2.388533863811662013e+04
1.364881670533740210e-01,2.388695212928664841e+04
1.369844876608410089e-01,2.388844264156500867e+04
1.374808082683080246e-01,2.388957835522150708e+04
1.379771288757750125e-01,2.389026453038357431e+04
1.384734494832420004e-01,2.389056700918036950e+04
1.389697700907090161e-01,2.389056353733679862e+04
1.394660906981750048e-01,2.389044535495513992e+04
1.399624113056420205e-01,2.389020271903140383e+04
1.404587319131090084e-01,2.388984617968448583e+04
1.409550525205759963e-01,2.388932949500406176e+04
1.414513731280430120e-01,2.388861116502709046e+04
1.419476937355099999e-01,2.388775263244253438e+04
1.424440143429770156e-01,2.388692424374357506e+04
1.429403349504430043e-01,2.388628414936298941e+04
1.434366555579099922e-01,2.388589866893574072e+04
1.439329761653770079e-01,2.388577616638521795e+04
1.444292967728439958e-01,2.388585858222599927e+04
1.449256173803110115e-01,2.388607228500970086e+04
1.454219379877779994e-01,2.388636629010706383e+04
1.459182585952439881e-01,2.388667839357068806e+04
1.464145792027110038e-01,2.388695667811294697e+04
1.469108998101779917e-01,2.388718164747957053e+04
1.474072204176450074e-01,2.388739030115360219e+04
1.479035410251119953e-01,2.388764271328215546e+04
1.483998616325789832e-01,2.388795704806291542e+04
1.488961822400449997e-01,2.388828598314125702e+04
1.493925028475119876e-01,2.388856309596665960e+04
1.498888234549790033e-01,2.388877076147494517e+04
1.503851440624459912e-01,2.388895083463528863e+04
1.508814646699129791e-01,2.388915212966415129e+04
1.513777852773800225e-01,2.388937885086725146e+04
1.518741058848470105e-01,2.388957534274436694e+04
1.523704264923129992e-01,2.388965751048505990e+04
1.528667470997800149e-01,2.388958541644965226e+04
1.533630677072470028e-01,2.388936842822381004e+04
1.538593883147140184e-01,2.388901979652812952e+04
1.543557089221810064e-01,2.388857769971391826e+04
1.548520295296480220e-01,2.388807502181953896e+04
1.553483501371140107e-01,2.388753815437811136e+04
1.558446707445809987e-01,2.388699048099679567e+04
1.563409913520480143e-01,2.388645545910565852e+04
1.568373119595150023e-01,2.388595870651931546e+04
1.573336325669820179e-01,2.388552628696969623e+04
1.578299531744490058e-01,2.388518040339868458e+04
1.583262737819150223e-01,2.388493541592878319e+04
1.588225943893820102e-01,2.388479442701202424e+04
1.593189149968489982e-01,2.388475861488012015e+04
1.598152356043160138e-01,2.388480025888895034e+04
1.603115562117830017e-01,2.388490655165039061e+04
1.608078768192499897e-01,2.388505679342138319e+04
1.613041974267160061e-01,2.388522345525470155e+04
1.618005180341829941e-01,2.388538445558997046e+04
1.622968386416500097e-01,2.388552749291869986e+04
1.627931592491169976e-01,2.388564431459519619e+04
1.632894798565839856e-01,2.388572493075918464e+04
1.637858004640510012e-01,2.388576271436368916e+04
1.642821210715179892e-01,2.388575642176658585e+04
1.647784416789840056e-01,2.388572292302889400e+04
1.652747622864509935e-01,2.388565836176768062e+04
1.657710828939180092e-01,2.388555258811520616e+04
1.662674035013849971e-01,2.388537806286353589e+04
1.667637241088519851e-01,2.388510795334291834e+04
1.672600447163190007e-01,2.388472526694301632e+04
1.677563653237849894e-01,2.388423037275383103e+04
1.682526859312520051e-01,2.388363399936418500e+04
1.687490065387189930e-01,2.388294682281855421e+04
1.692453271461860087e-01,2.388217305833447608e+04
1.697416477536530244e-01,2.388131384693366272e+04
1.702379683611200123e-01,2.388037302505204570e+04
1.707342889685860010e-01,2.387935956192366575e+04
1.712306095760530167e-01,2.387829004011888901e+04
1.717269301835200046e-01,2.387718639057055043e+04
1.722232507909870203e-01,2.387606397062548058e+04
1.727195713984540082e-01,2.387493558765485795e+04
1.732158920059209961e-01,2.387383449629156530e+04
1.737122126133880118e-01,2.387282670751942351e+04
1.742085332208540005e-01,2.387199267567573770e+04
1.747048538283210162e-01,2.387138650616879022e+04
1.752011744357880041e-01,2.387101464904321256e+04
1.756974950432550198e-01,2.387082154455685668e+04
1.761938156507220077e-01,2.387070013838842715e+04
1.766901362581889956e-01,2.387053004992236674e+04
1.771864568656550121e-01,2.387022589438802970e+04
1.776827774731220000e-01,2.386977626115066232e+04
1.781790980805890157e-01,2.386924872585506819e+04
1.786754186880560036e-01,2.386873383057861429e+04
1.791717392955229915e-01,2.386830146914782381e+04
1.796680599029900072e-01,2.386798859724381691e+04
1.801643805104569951e-01,2.386779740071870765e+04
1.806607011179230116e-01,2.386770952724208473e+04
1.811570217253899995e-01,2.386771247319070244e+04
1.816533423328569874e-01,2.386774547931971028e+04
1.821496629403240031e-01,2.386777355430601165e+04
1.826459835477909910e-01,2.386777501203184511e+04
1.831423041552579789e-01,2.386777609423944159e+04
1.836386247627239954e-01,2.386783679632810527e+04
1.841349453701909833e-01,2.386803111314323905e+04
1.846312659776579990e-01,2.386841804892415166e+04
1.851275865851249869e-01,2.386902662988702650e+04
1.856239071925920026e-01,2.386984640805327581e+04
1.861202278000590182e-01,2.387082891319548435e+04
1.866165484075249792e-01,2.387190420704633652e+04
1.871128690149919949e-01,2.387300163153707035e+04
1.876091896224590105e-01,2.387406072048233546e+04
1.881055102299260262e-01,2.387503932562344562e+04
1.886018308373930141e-01,2.387591992661065160e+04
1.890981514448600020e-01,2.387670323541689140e+04
1.895944720523260185e-01,2.387740009254976030e+04
1.900907926597930064e-01,2.387802553344389162e+04
1.905871132672600221e-01,2.387859404494341652e+04
1.910834338747270100e-01,2.387912381653025295e+04
1.915797544821939979e-01,2.387962064876817749e+04
1.920760750896610136e-01,2.388007138338637014e+04
1.925723956971280015e-01,2.388045332825268270e+04
1.930687163045940180e-01,2.388074723887749860e+04
1.935650369120610059e-01,2.388095330422057305e+04
1.940613575195279938e-01,2.388109005777276980e+04
1.945576781269950095e-01,2.388118380203246124e+04
1.950539987344619974e-01,2.388125570928943489e+04
1.955503193419290131e-01,2.388131646575101331e+04
1.960466399493950018e-01,2.388135951350027608e+04
1.965429605568619897e-01,2.388135972414809294e+04
1.970392811643290054e-01,2.388130695068371278e+04
1.975356017717959933e-01,2.388116938253030457e+04
1.980319223792630090e-01,2.388094958610770846e+04
1.985282429867299969e-01,2.388065216545377916e+04
1.990245635941960134e-01,2.388028075930083287e+04
1.995208842016630013e-01,2.387983988924587538e+04
2.000172048091299892e-01,2.387933719602289057e+04
2.005135254165970049e-01,2.387878412303343794e+04
2.010098460240639928e-01,2.387819322001413093e+04
2.015061666315309807e-01,2.387757662511672243e+04
2.020024872389979964e-01,2.387694483614116325e+04
2.024988078464639851e-01,2.387630685607486885e+04
2.029951284539310008e-01,2.387567115445945092e+04
2.034914490613979887e-01,2.387504556869007502e+04
2.039877696688650044e-01,2.387443663860914967e+04
2.044840902763320201e-01,2.387384907384598046e+04
