# x(m), q(W/m2)
2.630499219574120029e-02,8.905683205243840348e+05
2.680131280320800086e-02,8.866076572718117386e+05
2.729763341067479795e-02,8.824158043382610194e+05
2.779395401814170261e-02,8.781293413575122831e+05
2.829027462560849970e-02,8.738834977905664127e+05
2.878659523307530027e-02,8.698076195141149219e+05
2.928291584054210084e-02,8.662095138020513114e+05
2.977923644800889794e-02,8.631284244642358972e+05
3.027555705547570197e-02,8.602702743137168000e+05
3.077187766294250254e-02,8.576354355458058417e+05
3.126819827040940025e-02,8.551569456091473112e+05
3.176451887787620082e-02,8.526889816345960135e+05
3.226083948534300139e-02,8.498911785371997394e+05
3.275716009280980195e-02,8.470390341894493904e+05
3.325348070027659558e-02,8.441531250532822451e+05
3.374980130774339615e-02,8.411577645904968958e+05
3.424612191521020366e-02,8.380248840681472793e+05
3.474244252267710137e-02,8.347607939387295628e+05
3.523876313014390194e-02,8.314808659910685383e+05
3.573508373761070250e-02,8.283523147565255640e+05
3.623140434507750307e-02,8.254511250705411658e+05
3.672772495254430364e-02,8.227905557794132037e+05
3.722404556001109727e-02,8.203877728486487176e+05
3.772036616747789783e-02,8.182191665785032092e+05
3.821668677494469840e-02,8.161732314218983520e+05
3.871300738241159611e-02,8.142471368240474258e+05
3.920932798987840362e-02,8.123542785671943566e+05
3.970564859734520419e-02,8.104644115866045468e+05
4.020196920481200475e-02,8.085356880795264151e+05
4.069828981227880532e-02,8.064591944340057671e+05
4.119461041974559895e-02,8.042645951185614103e+05
4.169093102721239952e-02,8.019072798277438851e+05
4.218725163467920009e-02,7.995108691536115948e+05
4.268357224214609780e-02,7.971706696271890542e+05
4.317989284961289836e-02,7.948691212981056888e+05
4.367621345707969893e-02,7.925816297895750031e+05
4.417253406454649950e-02,7.903142918285984779e+05
4.466885467201330701e-02,7.881094560092015890e+05
4.516517527948010063e-02,7.860036523723865394e+05
4.566149588694700528e-02,7.840521754905539565e+05
4.615781649441379891e-02,7.821156723530612653e+05
4.665413710188059948e-02,7.805254078006560449e+05
4.715045770934740005e-02,7.789716794080194086e+05
4.764677831681420062e-02,7.775932388255554251e+05
4.814309892428100118e-02,7.763287510169972666e+05
4.863941953174780175e-02,7.750673607480468927e+05
4.913574013921469946e-02,7.737366314472395461e+05
4.963206074668150697e-02,7.723742031187725952e+05
