# x(m), P(Pa)
1.166353427547009991e-01,2.388779323484905763e+04
1.171316633621680009e-01,2.388700362174308611e+04
1.176279839696350027e-01,2.388604835144211393e+04
1.181243045771019906e-01,2.388497373342289211e+04
1.186206251845689924e-01,2.388389354950187408e+04
1.191169457920349950e-01,2.388289551660208235e+04
1.196132663995019968e-01,2.388195455337726162e+04
1.201095870069689986e-01,2.388096815092142788e+04
1.206059076144360143e-01,2.387984752936055156e+04
1.211022282219030022e-01,2.387856367187563956e+04
1.215985488293689909e-01,2.387715611830639318e+04
1.220948694368360066e-01,2.387568488811537827e+04
1.225911900443030084e-01,2.387419885946290015e+04
1.230875106517700102e-01,2.387274247348901918e+04
1.235838312592369981e-01,2.387135954212073921e+04
1.240801518667039999e-01,2.387008763714662928e+04
1.245764724741700025e-01,2.386894906429418188e+04
1.250727930816370181e-01,2.386796843255317799e+04
1.255691136891040061e-01,2.386714879486068094e+04
1.260654342965709940e-01,2.386648424184410760e+04
1.265617549040380097e-01,2.386597708933801187e+04
1.270580755115039984e-01,2.386561323686574178e+04
1.275543961189710140e-01,2.386536060626367180e+04
1.280507167264380020e-01,2.386518674000382453e+04
1.285470373339049899e-01,2.386507326143631144e+04
1.290433579413720055e-01,2.386501006516922644e+04
1.295396785488389935e-01,2.386500331321370322e+04
1.300359991563050099e-01,2.386503641666834665e+04
1.305323197637719979e-01,2.386512146933144686e+04
1.310286403712389858e-01,2.386526359313571447e+04
1.315249609787060014e-01,2.386549108620752668e+04
1.320212815861729894e-01,2.386588969385881865e+04
1.325176021936399773e-01,2.386657356397221156e+04
1.330139228011069930e-01,2.386761928841919143e+04
1.335102434085729817e-01,2.386899856644228566e+04
1.340065640160399973e-01,2.387059196271957626e+04
1.345028846235069853e-01,2.387223267987812505e+04
1.349992052309740287e-01,2.387376443296938669e+04
1.354955258384410166e-01,2.387508589330112227e+04
1.359918464459080045e-01,2.387616653599377605e+04
1.364881670533740210e-01,2.387703005009146000e+04
1.369844876608410089e-01,2.387771493672503857e+04
1.374808082683080246e-01,2.387824507567791443e+04
1.379771288757750125e-01,2.387864085950753361e+04
1.384734494832420004e-01,2.387893690801351477e+04
1.389697700907090161e-01,2.387914682976296172e+04
1.394660906981750048e-01,2.387925147907168139e+04
1.399624113056420205e-01,2.387921800012901804e+04
1.404587319131090084e-01,2.387906928324630644e+04
1.409550525205759963e-01,2.387883433938476810e+04
1.414513731280430120e-01,2.387856963417060615e+04
1.419476937355099999e-01,2.387827634211872646e+04
1.424440143429770156e-01,2.387792616773331974e+04
1.429403349504430043e-01,2.387752383056394683e+04
1.434366555579099922e-01,2.387712437485708506e+04
1.439329761653770079e-01,2.387679421514605929e+04
1.444292967728439958e-01,2.387656220682668209e+04
1.449256173803110115e-01,2.387640495888211444e+04
1.454219379877779994e-01,2.387626798310669255e+04
1.459182585952439881e-01,2.387609958833152632e+04
1.464145792027110038e-01,2.387586951331124146e+04
1.469108998101779917e-01,2.387557361502306594e+04
1.474072204176450074e-01,2.387522783237397380e+04
1.479035410251119953e-01,2.387485756602871334e+04
1.483998616325789832e-01,2.387448880570884648e+04
1.488961822400449997e-01,2.387414257659688519e+04
1.493925028475119876e-01,2.387383118192425172e+04
1.498888234549790033e-01,2.387355777931861667e+04
1.503851440624459912e-01,2.387332603847442442e+04
1.508814646699129791e-01,2.387313659708691193e+04
1.513777852773800225e-01,2.387296786671863083e+04
1.518741058848470105e-01,2.387278043870806141e+04
1.523704264923129992e-01,2.387254429424025875e+04
1.528667470997800149e-01,2.387227060573192284e+04
1.533630677072470028e-01,2.387201793341628581e+04
1.538593883147140184e-01,2.387184969526374698e+04
1.543557089221810064e-01,2.387178430876710627e+04
1.548520295296480220e-01,2.387178557313620695e+04
1.553483501371140107e-01,2.387178172067195555e+04
1.558446707445809987e-01,2.387173509722766903e+04
1.563409913520480143e-01,2.387162186186709005e+04
1.568373119595150023e-01,2.387144945178056514e+04
1.573336325669820179e-01,2.387123982126854389e+04
1.578299531744490058e-01,2.387102038971502043e+04
1.583262737819150223e-01,2.387081676589421841e+04
1.588225943893820102e-01,2.387064747460739454e+04
1.593189149968489982e-01,2.387052426800274770e+04
1.598152356043160138e-01,2.387045229463797295e+04
1.603115562117830017e-01,2.387043445813986182e+04
1.608078768192499897e-01,2.387045841615562676e+04
1.613041974267160061e-01,2.387052171724881191e+04
1.618005180341829941e-01,2.387061451261191178e+04
1.622968386416500097e-01,2.387072241186296742e+04
1.627931592491169976e-01,2.387083360648592497e+04
1.632894798565839856e-01,2.387094058719335590e+04
1.637858004640510012e-01,2.387104104694214766e+04
1.642821210715179892e-01,2.387112671784916529e+04
1.647784416789840056e-01,2.387117514012956235e+04
1.652747622864509935e-01,2.387116378472551878e+04
1.657710828939180092e-01,2.387109507611566369e+04
1.662674035013849971e-01,2.387094682924688095e+04
1.667637241088519851e-01,2.387071993520620163e+04
1.672600447163190007e-01,2.387041422327614055e+04
1.677563653237849894e-01,2.387002821922801377e+04
1.682526859312520051e-01,2.386955875420803204e+04
1.687490065387189930e-01,2.386900429159444684e+04
1.692453271461860087e-01,2.386837478583186021e+04
1.697416477536530244e-01,2.386770644204869313e+04
1.702379683611200123e-01,2.386706981958181132e+04
1.707342889685860010e-01,2.386653589962845217e+04
1.712306095760530167e-01,2.386613559923597495e+04
1.717269301835200046e-01,2.386583393891211017e+04
1.722232507909870203e-01,2.386553958300270460e+04
1.727195713984540082e-01,2.386515326763699704e+04
1.732158920059209961e-01,2.386461712173389969e+04
1.737122126133880118e-01,2.386392653375941518e+04
1.742085332208540005e-01,2.386312009732061779e+04
1.747048538283210162e-01,2.386224414338199131e+04
1.752011744357880041e-01,2.386134165069618393e+04
1.756974950432550198e-01,2.386044682572883175e+04
1.761938156507220077e-01,2.385959120699739287e+04
1.766901362581889956e-01,2.385880347773340691e+04
1.771864568656550121e-01,2.385810685065938742e+04
1.776827774731220000e-01,2.385752027959989209e+04
1.781790980805890157e-01,2.385705325439738226e+04
1.786754186880560036e-01,2.385670544511212574e+04
1.791717392955229915e-01,2.385647101093000674e+04
1.796680599029900072e-01,2.385634006164847233e+04
1.801643805104569951e-01,2.385633854038052959e+04
1.806607011179230116e-01,2.385643613061825454e+04
1.811570217253899995e-01,2.385664334661194152e+04
1.816533423328569874e-01,2.385692119658842785e+04
1.821496629403240031e-01,2.385723435927350511e+04
1.826459835477909910e-01,2.385756386937726347e+04
1.831423041552579789e-01,2.385791423724777269e+04
1.836386247627239954e-01,2.385831379100414051e+04
1.841349453701909833e-01,2.385880142768088263e+04
1.846312659776579990e-01,2.385940751540566271e+04
1.851275865851249869e-01,2.386013806394746643e+04
1.856239071925920026e-01,2.386097104981024677e+04
1.861202278000590182e-01,2.386186533487830820e+04
1.866165484075249792e-01,2.386277280046363740e+04
1.871128690149919949e-01,2.386364457047948963e+04
1.876091896224590105e-01,2.386443536440501339e+04
1.881055102299260262e-01,2.386511098591986229e+04
1.886018308373930141e-01,2.386565648120419064e+04
1.890981514448600020e-01,2.386607850501613211e+04
1.895944720523260185e-01,2.386639434122671082e+04
1.900907926597930064e-01,2.386662271880169283e+04
1.905871132672600221e-01,2.386677508463920094e+04
1.910834338747270100e-01,2.386686168614338385e+04
1.915797544821939979e-01,2.386687207953101461e+04
1.920760750896610136e-01,2.386682328035942555e+04
1.925723956971280015e-01,2.386670354606612818e+04
1.930687163045940180e-01,2.386651330415734265e+04
