# x(m), q(W/m2)
4.466885467201330701e-02,7.891750468380635139e+05
4.516517527948010063e-02,7.870863175966696581e+05
4.566149588694700528e-02,7.849828892825468211e+05
4.615781649441379891e-02,7.829511396340292413e+05
4.665413710188059948e-02,7.813598471955821151e+05
4.715045770934740005e-02,7.798049229056045879e+05
4.764677831681420062e-02,7.783458365626814775e+05
4.814309892428100118e-02,7.769271280250998680e+05
4.863941953174780175e-02,7.755215188701930456e+05
4.913574013921469946e-02,7.741226109597191680e+05
4.963206074668150697e-02,7.727279789655403001e+05
5.012838135414830060e-02,7.713275143931033090e+05
5.062470196161510116e-02,7.699116988247175468e+05
5.112102256908190173e-02,7.684039246175951557e+05
5.161734317654870230e-02,7.668844402350859018e+05
5.211366378401550287e-02,7.653683655546017690e+05
5.260998439148230343e-02,7.638248401271733455e+05
5.310630499894920115e-02,7.622004044364631409e+05
5.360262560641600171e-02,7.604689969463453162e+05
5.409894621388279534e-02,7.586363512750819791e+05
5.459526682134959591e-02,7.567780403115787776e+05
5.509158742881640342e-02,7.549777607119726017e+05
5.558790803628320398e-02,7.532861496031916467e+05
5.608422864375000455e-02,7.517086151518779807e+05
5.658054925121690226e-02,7.502276182348263683e+05
5.707686985868370283e-02,7.488391662585852901e+05
5.757319046615050340e-02,7.475147809449584456e+05
5.806951107361729703e-02,7.461944468855572632e+05
5.856583168108409759e-02,7.448664471710426733e+05
5.906215228855089816e-02,7.435677208874084754e+05
5.955847289601769873e-02,7.424047946176131954e+05
6.005479350348460338e-02,7.412764544207900763e+05
6.055111411095140395e-02,7.401953269227001583e+05
6.104743471841820451e-02,7.391337020819621393e+05
6.154375532588500508e-02,7.380752536330990260e+05
6.204007593335180565e-02,7.370212527820167597e+05
6.253639654081860622e-02,7.359783270486462861e+05
6.303271714828539984e-02,7.349511063040138688e+05
6.352903775575220735e-02,7.339420841659008292e+05
6.402535836321900098e-02,7.329527893479246413e+05
6.452167897068590563e-02,7.319816014034104301e+05
6.501799957815269926e-02,7.310220662732059136e+05
6.551432018561949289e-02,7.300623460909237619e+05
6.601064079308630039e-02,7.290930705940849148e+05
6.650696140055309402e-02,7.281259883294915780e+05
6.700328200801990153e-02,7.271859116439057980e+05
6.749960261548679230e-02,7.262819085842488566e+05
6.799592322295361368e-02,7.253870708030016394e+05
6.849224383042040731e-02,7.244722817375564482e+05
6.898856443788720094e-02,7.234575372586506419e+05
6.948488504535400845e-02,7.224424136957805604e+05
6.998120565282080208e-02,7.213926252006816212e+05
7.047752626028760958e-02,7.203264644363705302e+05
7.097384686775450036e-02,7.192658183401006972e+05
7.147016747522130786e-02,7.182220639292360283e+05
7.196648808268810149e-02,7.171998432482128264e+05
7.246280869015490900e-02,7.162031693490354810e+05
7.295912929762170263e-02,7.152333469053456793e+05
7.345544990508849625e-02,7.142852430742989527e+05
7.395177051255530376e-02,7.133531736496307421e+05
7.444809112002219453e-02,7.124515769105147338e+05
7.494441172748900204e-02,7.115609830186797772e+05
7.544073233495579567e-02,7.106685208027889021e+05
7.593705294242260317e-02,7.097953619549856521e+05
7.643337354988939680e-02,7.089457764306736644e+05
7.692969415735619043e-02,7.081347967761055334e+05
7.742601476482299794e-02,7.073391748783587245e+05
7.792233537228988871e-02,7.065333344437849009e+05
7.841865597975659907e-02,7.056791426175278611e+05
7.891497658722350372e-02,7.048200543331627268e+05
7.941129719469031123e-02,7.039500122640433256e+05
7.990761780215710486e-02,7.030796640998834046e+05
8.040393840962391236e-02,7.022136966867235024e+05
8.090025901709070599e-02,7.013526580214499263e+05
8.139657962455761064e-02,7.005017711670766585e+05
8.189290023202440427e-02,6.996632182858838933e+05
8.238922083949119790e-02,6.988365625255103223e+05
8.288554144695800541e-02,6.980210349769401364e+05
8.338186205442479904e-02,6.972124590698990505e+05
8.387818266189160654e-02,6.964061794697667938e+05
8.437450326935840017e-02,6.955982980525690364e+05
8.487082387682519380e-02,6.947865424904281972e+05
8.536714448429200131e-02,6.939713811321764952e+05
8.586346509175889208e-02,6.931590845221847994e+05
8.635978569922569958e-02,6.923656158008455532e+05
8.685610630669249321e-02,6.916137209827563493e+05
8.735242691415930072e-02,6.908783090173432138e+05
8.784874752162609435e-02,6.901330912836800562e+05
8.834506812909290185e-02,6.893826760522852419e+05
8.884138873655979263e-02,6.886053178238861728e+05
8.933770934402661401e-02,6.878046162702080328e+05
8.983402995149340764e-02,6.869915855123348301e+05
9.033035055896020127e-02,6.861766621591107687e+05
9.082667116642700877e-02,6.853701572478106245e+05
9.132299177389380240e-02,6.845812851261491887e+05
9.181931238136060991e-02,6.838170315796330106e+05
9.231563298882740354e-02,6.830775063022203976e+05
9.281195359629430819e-02,6.823544141322118230e+05
9.330827420376110182e-02,6.816405205048855860e+05
9.380459481122790932e-02,6.809334593351337826e+05
9.430091541869470295e-02,6.802348168342914432e+05
9.479723602616149658e-02,6.795465596200000728e+05
9.529355663362830409e-02,6.788688936954579549e+05
9.578987724109509772e-02,6.781996051414138637e+05
9.628619784856190522e-02,6.775444072748812614e+05
9.678251845602879599e-02,6.769100838756348239e+05
9.727883906349560350e-02,6.762864904891883489e+05
9.777515967096239713e-02,6.756726746941911988e+05
9.827148027842919076e-02,6.750755581281429622e+05
9.876780088589599826e-02,6.745058573626974830e+05
9.926412149336279189e-02,6.739623892330190865e+05
9.976044210082971042e-02,6.734231384865863947e+05
1.002567627082959906e-01,6.728663801418236690e+05
1.007530833157630062e-01,6.722752665914755780e+05
1.012494039232300080e-01,6.716626381475132657e+05
1.017457245306970098e-01,6.710480955005905125e+05
1.022420451381639978e-01,6.704323755264967913e+05
1.027383657456309995e-01,6.698183716085965279e+05
1.032346863530970021e-01,6.692088499216994969e+05
1.037310069605640039e-01,6.686062466446395265e+05
1.042273275680310057e-01,6.680115311631732620e+05
1.047236481754980075e-01,6.674268515566816786e+05
1.052199687829649954e-01,6.668500216415897012e+05
1.057162893904309980e-01,6.662797406180438120e+05
1.062126099978979998e-01,6.657142968997698044e+05
1.067089306053650016e-01,6.651506944449096918e+05
1.072052512128320034e-01,6.645878729891157709e+05
1.077015718202989913e-01,6.640251020495196572e+05
1.081978924277649939e-01,6.634620545809051255e+05
1.086942130352319957e-01,6.628961305284883128e+05
1.091905336426989975e-01,6.623274020699219545e+05
1.096868542501659993e-01,6.617512702480677981e+05
1.101831748576330011e-01,6.611707426413750509e+05
1.106794954651000029e-01,6.605848226025990443e+05
1.111758160725659916e-01,6.599927205334040336e+05
1.116721366800330073e-01,6.594028334827595390e+05
1.121684572875000091e-01,6.588282748192633735e+05
1.126647778949670109e-01,6.582792643188351067e+05
1.131610985024339988e-01,6.577502264038990252e+05
1.136574191099000014e-01,6.572216805219713133e+05
1.141537397173670032e-01,6.566884185415703105e+05
1.146500603248340050e-01,6.561363020023619756e+05
1.151463809323010068e-01,6.555632988353773253e+05
1.156427015397679947e-01,6.549745967477736995e+05
1.161390221472339973e-01,6.543779511579545215e+05
1.166353427547009991e-01,6.537803081853475887e+05
1.171316633621680009e-01,6.531867032048668480e+05
1.176279839696350027e-01,6.525993796118284808e+05
1.181243045771019906e-01,6.520186976027477067e+05
1.186206251845689924e-01,6.514445160611544270e+05
1.191169457920349950e-01,6.508780028061078629e+05
1.196132663995019968e-01,6.503193837734272238e+05
1.201095870069689986e-01,6.497662727311982308e+05
1.206059076144360143e-01,6.492155363864267711e+05
1.211022282219030022e-01,6.486660585432435619e+05
1.215985488293689909e-01,6.481195034241883550e+05
1.220948694368360066e-01,6.475791016089135082e+05
1.225911900443030084e-01,6.470478545427975478e+05
1.230875106517700102e-01,6.465269740037764423e+05
1.235838312592369981e-01,6.460171589609293733e+05
1.240801518667039999e-01,6.455186059655944118e+05
1.245764724741700025e-01,6.450316378082585288e+05
1.250727930816370181e-01,6.445565666404740186e+05
1.255691136891040061e-01,6.441074518039193936e+05
1.260654342965709940e-01,6.436671392782380572e+05
1.265617549040380097e-01,6.432446746631555725e+05
1.270580755115039984e-01,6.428432330210590735e+05
1.275543961189710140e-01,6.424684453837247565e+05
1.280507167264380020e-01,6.421193938177665696e+05
1.285470373339049899e-01,6.417833558619053802e+05
1.290433579413720055e-01,6.414406516425323207e+05
1.295396785488389935e-01,6.410745929707683390e+05
1.300359991563050099e-01,6.406798820561670000e+05
1.305323197637719979e-01,6.402594430816371460e+05
1.310286403712389858e-01,6.398228983261160320e+05
1.315249609787060014e-01,6.393847667803525692e+05
1.320212815861729894e-01,6.389494125284727197e+05
1.325176021936399773e-01,6.385194754119326826e+05
1.330139228011069930e-01,6.380951499394581188e+05
1.335102434085729817e-01,6.376764490056853974e+05
1.340065640160399973e-01,6.372635294636994367e+05
1.345028846235069853e-01,6.368566232511642156e+05
1.349992052309740287e-01,6.364559542500583921e+05
1.354955258384410166e-01,6.360611574301962974e+05
1.359918464459080045e-01,6.356709776639419142e+05
1.364881670533740210e-01,6.352833799334232463e+05
1.369844876608410089e-01,6.348958842333604116e+05
1.374808082683080246e-01,6.345064922668234212e+05
1.379771288757750125e-01,6.341123277483128477e+05
1.384734494832420004e-01,6.337138040041050408e+05
1.389697700907090161e-01,6.333086015983443940e+05
1.394660906981750048e-01,6.328959155963396188e+05
1.399624113056420205e-01,6.324811406890513608e+05
1.404587319131090084e-01,6.320657358050937764e+05
1.409550525205759963e-01,6.316497490626894869e+05
1.414513731280430120e-01,6.312301716648022411e+05
1.419476937355099999e-01,6.308058533473531716e+05
1.424440143429770156e-01,6.303767976889336715e+05
1.429403349504430043e-01,6.299437126502910396e+05
1.434366555579099922e-01,6.295075771791579900e+05
1.439329761653770079e-01,6.290689405914078234e+05
1.444292967728439958e-01,6.286281941423311364e+05
1.449256173803110115e-01,6.281872751235854812e+05
1.454219379877779994e-01,6.277513578677406767e+05
1.459182585952439881e-01,6.273272160490507958e+05
1.464145792027110038e-01,6.269189305915357545e+05
1.469108998101779917e-01,6.265235514670052798e+05
1.474072204176450074e-01,6.261330528660964919e+05
1.479035410251119953e-01,6.257419953680232866e+05
1.483998616325789832e-01,6.253464242782657966e+05
1.488961822400449997e-01,6.249441491133753443e+05
1.493925028475119876e-01,6.245350060584507883e+05
1.498888234549790033e-01,6.241212420591587434e+05
1.503851440624459912e-01,6.237053094553946285e+05
1.508814646699129791e-01,6.232891593324003043e+05
1.513777852773800225e-01,6.228744190974421799e+05
1.518741058848470105e-01,6.224623761731045088e+05
1.523704264923129992e-01,6.220540759220293257e+05
1.528667470997800149e-01,6.216506264652890386e+05
1.533630677072470028e-01,6.212531719677015208e+05
1.538593883147140184e-01,6.208625533131115371e+05
1.543557089221810064e-01,6.204792110353467287e+05
1.548520295296480220e-01,6.201034305376122938e+05
1.553483501371140107e-01,6.197336436018395470e+05
1.558446707445809987e-01,6.193672565976433689e+05
1.563409913520480143e-01,6.190023593843434937e+05
1.568373119595150023e-01,6.186383534468832659e+05
1.573336325669820179e-01,6.182759594892977038e+05
1.578299531744490058e-01,6.179167372506461106e+05
1.583262737819150223e-01,6.175622446449708659e+05
1.588225943893820102e-01,6.172137189666277263e+05
1.593189149968489982e-01,6.168723153152291197e+05
1.598152356043160138e-01,6.165367979265927570e+05
1.603115562117830017e-01,6.162065897127990611e+05
1.608078768192499897e-01,6.158818308506540488e+05
1.613041974267160061e-01,6.155625254720150260e+05
1.618005180341829941e-01,6.152478728020528797e+05
1.622968386416500097e-01,6.149373315315631917e+05
1.627931592491169976e-01,6.146313623610705836e+05
1.632894798565839856e-01,6.143303958985474892e+05
1.637858004640510012e-01,6.140350805926908506e+05
1.642821210715179892e-01,6.137485745227858424e+05
1.647784416789840056e-01,6.134759181898772949e+05
1.652747622864509935e-01,6.132216867574347416e+05
1.657710828939180092e-01,6.129837266548236366e+05
1.662674035013849971e-01,6.127497040100692539e+05
1.667637241088519851e-01,6.125059847271593753e+05
1.672600447163190007e-01,6.122436112815475790e+05
1.677563653237849894e-01,6.119497693714486668e+05
1.682526859312520051e-01,6.116164689926578430e+05
1.687490065387189930e-01,6.112758656923506642e+05
1.692453271461860087e-01,6.109181208400155883e+05
1.697416477536530244e-01,6.105497637103723828e+05
1.702379683611200123e-01,6.101757660190492170e+05
1.707342889685860010e-01,6.098007908915618900e+05
1.712306095760530167e-01,6.094274467239290243e+05
1.717269301835200046e-01,6.090566343285334297e+05
1.722232507909870203e-01,6.086886324975570897e+05
1.727195713984540082e-01,6.083237580542732030e+05
1.732158920059209961e-01,6.079625799730287399e+05
1.737122126133880118e-01,6.076058384782323847e+05
1.742085332208540005e-01,6.072541749394822400e+05
1.747048538283210162e-01,6.069078776644840837e+05
1.752011744357880041e-01,6.065667845005041454e+05
1.756974950432550198e-01,6.062303168697567889e+05
1.761938156507220077e-01,6.058977668778458610e+05
1.766901362581889956e-01,6.055683386533124140e+05
1.771864568656550121e-01,6.052414832477252930e+05
1.776827774731220000e-01,6.049171233168230392e+05
1.781790980805890157e-01,6.045954389956571395e+05
1.786754186880560036e-01,6.042767829034533352e+05
1.791717392955229915e-01,6.039615796546564670e+05
1.796680599029900072e-01,6.036502386307854904e+05
1.801643805104569951e-01,6.033430630058250390e+05
1.806607011179230116e-01,6.030403843806695659e+05
1.811570217253899995e-01,6.027423833829131909e+05
1.816533423328569874e-01,6.024479076145933941e+05
1.821496629403240031e-01,6.021571941161693539e+05
1.826459835477909910e-01,6.018689882024369435e+05
1.831423041552579789e-01,6.015825119460930582e+05
1.836386247627239954e-01,6.012974773047477938e+05
1.841349453701909833e-01,6.010136641231317772e+05
1.846312659776579990e-01,6.007309314358906122e+05
1.851275865851249869e-01,6.004491963442197302e+05
1.856239071925920026e-01,6.001683376130530378e+05
1.861202278000590182e-01,5.998881479008091846e+05
1.866165484075249792e-01,5.996085962686764542e+05
1.871128690149919949e-01,5.993283209353927523e+05
1.876091896224590105e-01,5.990474713335564593e+05
1.881055102299260262e-01,5.987665187048366060e+05
1.886018308373930141e-01,5.984887463868246414e+05
1.890981514448600020e-01,5.982158133329743287e+05
1.895944720523260185e-01,5.979509032233592588e+05
1.900907926597930064e-01,5.976958796405334724e+05
1.905871132672600221e-01,5.974482540874313563e+05
1.910834338747270100e-01,5.972042691950431326e+05
1.915797544821939979e-01,5.969576869578263722e+05
1.920760750896610136e-01,5.967047568738817936e+05
1.925723956971280015e-01,5.964322260901111877e+05
1.930687163045940180e-01,5.961571769446744584e+05
1.935650369120610059e-01,5.958722721293180948e+05
1.940613575195279938e-01,5.955756485748498235e+05
1.945576781269950095e-01,5.952710403849448776e+05
1.950539987344619974e-01,5.949621303037788020e+05
1.955503193419290131e-01,5.946519559273826890e+05
1.960466399493950018e-01,5.943426776971356012e+05
1.965429605568619897e-01,5.940357112618805841e+05
1.970392811643290054e-01,5.937318904187196167e+05
1.975356017717959933e-01,5.934315627065273002e+05
1.980319223792630090e-01,5.931348757784151239e+05
1.985282429867299969e-01,5.928418256356063066e+05
1.990245635941960134e-01,5.925523998206023825e+05
1.995208842016630013e-01,5.922666329387249425e+05
2.000172048091299892e-01,5.919848065384420333e+05
2.005135254165970049e-01,5.917070271378724137e+05
2.010098460240639928e-01,5.914329929336030036e+05
2.015061666315309807e-01,5.911616051001856104e+05
2.020024872389979964e-01,5.908913510525346501e+05
2.024988078464639851e-01,5.906210868841494666e+05
2.029951284539310008e-01,5.903503330332390033e+05
2.034914490613979887e-01,5.900793361042989418e+05
2.039877696688650044e-01,5.898087385993156349e+05
2.044840902763320201e-01,5.895393390926974826e+05
2.049804108837990080e-01,5.892718573294975795e+05
2.054767314912650245e-01,5.890068271687965607e+05
2.059730520987320124e-01,5.887444785443453584e+05
2.064693727061990280e-01,5.884848372585559264e+05
2.069656933136660160e-01,5.882277524763864931e+05
2.074620139211330039e-01,5.879730519409918925e+05
2.079583345286000196e-01,5.877205978341446025e+05
2.084546551360670075e-01,5.874703826115477132e+05
2.089509757435330239e-01,5.872224460778328357e+05
2.094472963510000119e-01,5.869770017295978032e+05
2.099436169584669998e-01,5.867347358765942045e+05
2.104399375659340155e-01,5.864966990263188491e+05
2.109362581734010034e-01,5.862623906066736672e+05
2.114325787808679913e-01,5.860330806646811543e+05
2.119288993883340078e-01,5.858111046946696006e+05
2.124252199958009957e-01,5.856001318401558092e+05
2.129215406032680113e-01,5.854042698479025858e+05
2.134178612107349993e-01,5.852255003817321267e+05
2.139141818182019872e-01,5.850615725718894973e+05
