# x(m), P(Pa)
1.275543961189710140e-01,1.602440337769768485e+04
1.280507167264380020e-01,1.602683929092149083e+04
1.285470373339049899e-01,1.602940528435112719e+04
1.290433579413720055e-01,1.603164694047281773e+04
1.295396785488389935e-01,1.603325792959336650e+04
1.300359991563050099e-01,1.603419419495403235e+04
1.305323197637719979e-01,1.603462290007451702e+04
1.310286403712389858e-01,1.603477854900653074e+04
1.315249609787060014e-01,1.603487825348025945e+04
1.320212815861729894e-01,1.603505340521616199e+04
1.325176021936399773e-01,1.603533860960890888e+04
1.330139228011069930e-01,1.603571228514134782e+04
1.335102434085729817e-01,1.603619190627707212e+04
1.340065640160399973e-01,1.603677405122300479e+04
1.345028846235069853e-01,1.603746342558818833e+04
1.349992052309740287e-01,1.603826232308357976e+04
1.354955258384410166e-01,1.603915685329440021e+04
1.359918464459080045e-01,1.604011295474484359e+04
1.364881670533740210e-01,1.604108066361332931e+04
1.369844876608410089e-01,1.604200416181257424e+04
1.374808082683080246e-01,1.604283467250506692e+04
1.379771288757750125e-01,1.604352335598897844e+04
1.384734494832420004e-01,1.604404298098521576e+04
1.389697700907090161e-01,1.604438681572110545e+04
1.394660906981750048e-01,1.604460138411532535e+04
1.399624113056420205e-01,1.604473456301816077e+04
1.404587319131090084e-01,1.604477776772202560e+04
1.409550525205759963e-01,1.604470089231786005e+04
1.414513731280430120e-01,1.604446947217046727e+04
1.419476937355099999e-01,1.604407098029582266e+04
1.424440143429770156e-01,1.604351465122583795e+04
1.429403349504430043e-01,1.604282196603517332e+04
1.434366555579099922e-01,1.604201582753960429e+04
1.439329761653770079e-01,1.604110230154513556e+04
1.444292967728439958e-01,1.604009152564723991e+04
1.449256173803110115e-01,1.603905474994462202e+04
1.454219379877779994e-01,1.603813574282153604e+04
1.459182585952439881e-01,1.603747615361807220e+04
1.464145792027110038e-01,1.603711704425701828e+04
1.469108998101779917e-01,1.603695995714473247e+04
1.474072204176450074e-01,1.603683089715551068e+04
1.479035410251119953e-01,1.603658586312710031e+04
1.483998616325789832e-01,1.603613836413271383e+04
1.488961822400449997e-01,1.603546264613541825e+04
1.493925028475119876e-01,1.603458678763247372e+04
1.498888234549790033e-01,1.603357394643579573e+04
1.503851440624459912e-01,1.603248294381888809e+04
1.508814646699129791e-01,1.603135587912625670e+04
1.513777852773800225e-01,1.603022867754354775e+04
1.518741058848470105e-01,1.602912811955438701e+04
1.523704264923129992e-01,1.602807705892875674e+04
1.528667470997800149e-01,1.602710160727351104e+04
1.533630677072470028e-01,1.602622818132083012e+04
1.538593883147140184e-01,1.602547567624631483e+04
1.543557089221810064e-01,1.602485368127762922e+04
1.548520295296480220e-01,1.602436052510414629e+04
1.553483501371140107e-01,1.602395659817359956e+04
1.558446707445809987e-01,1.602358132728409146e+04
1.563409913520480143e-01,1.602319753904842764e+04
1.568373119595150023e-01,1.602280555418595395e+04
1.573336325669820179e-01,1.602243547334700270e+04
1.578299531744490058e-01,1.602213032549692980e+04
1.583262737819150223e-01,1.602192874861687960e+04
1.588225943893820102e-01,1.602185317246463273e+04
1.593189149968489982e-01,1.602190789907373801e+04
1.598152356043160138e-01,1.602208965696978157e+04
1.603115562117830017e-01,1.602237127129202781e+04
