# x(m), P(Pa)
6.749960261548679230e-02,2.393610087588638635e+04
6.799592322295361368e-02,2.393825418208305564e+04
6.849224383042040731e-02,2.394035099894195446e+04
6.898856443788720094e-02,2.394216734263284161e+04
6.948488504535400845e-02,2.394355398744663034e+04
6.998120565282080208e-02,2.394448724775454684e+04
7.047752626028760958e-02,2.394511389938628417e+04
7.097384686775450036e-02,2.394551454501806438e+04
7.147016747522130786e-02,2.394542440189902118e+04
7.196648808268810149e-02,2.394491789519572922e+04
7.246280869015490900e-02,2.394413927186981527e+04
7.295912929762170263e-02,2.394350117095129099e+04
7.345544990508849625e-02,2.394321166185972106e+04
7.395177051255530376e-02,2.394311501607439277e+04
7.444809112002219453e-02,2.394291663151115790e+04
7.494441172748900204e-02,2.394241656468874862e+04
7.544073233495579567e-02,2.394153634080275515e+04
7.593705294242260317e-02,2.394032959772244794e+04
7.643337354988939680e-02,2.393890896650488867e+04
7.692969415735619043e-02,2.393738949616230093e+04
7.742601476482299794e-02,2.393586815553872293e+04
7.792233537228988871e-02,2.393442262748035864e+04
7.841865597975659907e-02,2.393311459807691062e+04
7.891497658722350372e-02,2.393198814671011496e+04
7.941129719469031123e-02,2.393106762707531016e+04
7.990761780215710486e-02,2.393036670423374380e+04
8.040393840962391236e-02,2.392989361365151126e+04
8.090025901709070599e-02,2.392960461094251878e+04
8.139657962455761064e-02,2.392960199897627899e+04
8.189290023202440427e-02,2.392981383658431150e+04
8.238922083949119790e-02,2.393024168466190531e+04
8.288554144695800541e-02,2.393066043590274057e+04
8.338186205442479904e-02,2.393074923382201086e+04
8.387818266189160654e-02,2.393042672231934557e+04
8.437450326935840017e-02,2.392962987371788768e+04
8.487082387682519380e-02,2.392853098674341891e+04
8.536714448429200131e-02,2.392744127046372159e+04
8.586346509175889208e-02,2.392655097065414884e+04
8.635978569922569958e-02,2.392584981518984569e+04
8.685610630669249321e-02,2.392528882768921903e+04
8.735242691415930072e-02,2.392490352143024938e+04
8.784874752162609435e-02,2.392477498551744429e+04
8.834506812909290185e-02,2.392486464221045026e+04
8.884138873655979263e-02,2.392510260518970608e+04
8.933770934402661401e-02,2.392541581500300526e+04
8.983402995149340764e-02,2.392573184895439772e+04
9.033035055896020127e-02,2.392601497629892401e+04
9.082667116642700877e-02,2.392625417567478144e+04
9.132299177389380240e-02,2.392645766251181340e+04
9.181931238136060991e-02,2.392667761175076157e+04
9.231563298882740354e-02,2.392696595165729377e+04
9.281195359629430819e-02,2.392727660296331305e+04
9.330827420376110182e-02,2.392749351036685403e+04
9.380459481122790932e-02,2.392756975419052469e+04
9.430091541869470295e-02,2.392758924594030395e+04
9.479723602616149658e-02,2.392764704693276872e+04
9.529355663362830409e-02,2.392776500795392712e+04
9.578987724109509772e-02,2.392787412016509916e+04
9.628619784856190522e-02,2.392784672954826237e+04
9.678251845602879599e-02,2.392764297594309392e+04
9.727883906349560350e-02,2.392718414777615544e+04
9.777515967096239713e-02,2.392648809726236505e+04
9.827148027842919076e-02,2.392560696846096107e+04
9.876780088589599826e-02,2.392460568776644141e+04
9.926412149336279189e-02,2.392355066321141203e+04
9.976044210082971042e-02,2.392250323281760211e+04
1.002567627082959906e-01,2.392151692409776297e+04
1.007530833157630062e-01,2.392063420294490061e+04
1.012494039232300080e-01,2.391988546598349785e+04
1.017457245306970098e-01,2.391928684840523056e+04
1.022420451381639978e-01,2.391884144303858193e+04
1.027383657456309995e-01,2.391854355658216082e+04
1.032346863530970021e-01,2.391837949151849898e+04
1.037310069605640039e-01,2.391835528342254838e+04
1.042273275680310057e-01,2.391841841247394404e+04
1.047236481754980075e-01,2.391858401720973052e+04
1.052199687829649954e-01,2.391881688590552949e+04
1.057162893904309980e-01,2.391909482736568316e+04
1.062126099978979998e-01,2.391948287831618291e+04
1.067089306053650016e-01,2.392009811976495985e+04
1.072052512128320034e-01,2.392096714180504932e+04
1.077015718202989913e-01,2.392193971864363994e+04
1.081978924277649939e-01,2.392276310318643664e+04
1.086942130352319957e-01,2.392320660384141956e+04
1.091905336426989975e-01,2.392313775511552740e+04
1.096868542501659993e-01,2.392264899384404271e+04
1.101831748576330011e-01,2.392168652732521514e+04
1.106794954651000029e-01,2.392037020318748910e+04
1.111758160725659916e-01,2.391886429360771945e+04
1.116721366800330073e-01,2.391735813211427740e+04
1.121684572875000091e-01,2.391594125097871802e+04
1.126647778949670109e-01,2.391461950870427972e+04
1.131610985024339988e-01,2.391339730675533792e+04
1.136574191099000014e-01,2.391231174278433537e+04
1.141537397173670032e-01,2.391141492665927217e+04
1.146500603248340050e-01,2.391074526284226522e+04
1.151463809323010068e-01,2.391029452770903299e+04
1.156427015397679947e-01,2.391000956382563891e+04
1.161390221472339973e-01,2.390982139533456211e+04
1.166353427547009991e-01,2.390966529127439571e+04
1.171316633621680009e-01,2.390949117274200398e+04
1.176279839696350027e-01,2.390926726360878092e+04
1.181243045771019906e-01,2.390898087805487739e+04
1.186206251845689924e-01,2.390863789136194100e+04
1.191169457920349950e-01,2.390825109603639430e+04
1.196132663995019968e-01,2.390784383794194582e+04
1.201095870069689986e-01,2.390744793598989054e+04
1.206059076144360143e-01,2.390706727315843455e+04
1.211022282219030022e-01,2.390666140549385455e+04
1.215985488293689909e-01,2.390618734009873151e+04
1.220948694368360066e-01,2.390565234888167470e+04
1.225911900443030084e-01,2.390511589350589202e+04
1.230875106517700102e-01,2.390463682980399244e+04
1.235838312592369981e-01,2.390423304506423665e+04
1.240801518667039999e-01,2.390388767865148111e+04
1.245764724741700025e-01,2.390356716362155566e+04
1.250727930816370181e-01,2.390323231438918447e+04
1.255691136891040061e-01,2.390285053403904385e+04
1.260654342965709940e-01,2.390240500404819613e+04
1.265617549040380097e-01,2.390189708083451842e+04
1.270580755115039984e-01,2.390134126750120049e+04
1.275543961189710140e-01,2.390075655232011923e+04
1.280507167264380020e-01,2.390016224948385934e+04
1.285470373339049899e-01,2.389957729250199918e+04
1.290433579413720055e-01,2.389902045183775772e+04
1.295396785488389935e-01,2.389851008408596317e+04
1.300359991563050099e-01,2.389806358002831621e+04
1.305323197637719979e-01,2.389769693971820379e+04
1.310286403712389858e-01,2.389742433473299388e+04
1.315249609787060014e-01,2.389725602914592309e+04
1.320212815861729894e-01,2.389721401070758293e+04
1.325176021936399773e-01,2.389726994452628423e+04
1.330139228011069930e-01,2.389743878186554866e+04
1.335102434085729817e-01,2.389771829320666438e+04
1.340065640160399973e-01,2.389809481376372423e+04
1.345028846235069853e-01,2.389855391263741330e+04
1.349992052309740287e-01,2.389907806789548704e+04
1.354955258384410166e-01,2.389964552022176940e+04
1.359918464459080045e-01,2.390023464043482818e+04
1.364881670533740210e-01,2.390082660261394994e+04
1.369844876608410089e-01,2.390139643740467000e+04
1.374808082683080246e-01,2.390191781491137226e+04
1.379771288757750125e-01,2.390239307320880471e+04
1.384734494832420004e-01,2.390288673003012809e+04
1.389697700907090161e-01,2.390348118538203562e+04
1.394660906981750048e-01,2.390420406925959105e+04
1.399624113056420205e-01,2.390501384919983684e+04
1.404587319131090084e-01,2.390578001707825024e+04
1.409550525205759963e-01,2.390634949337954458e+04
1.414513731280430120e-01,2.390659932759243384e+04
1.419476937355099999e-01,2.390647819945626543e+04
1.424440143429770156e-01,2.390603423429396571e+04
1.429403349504430043e-01,2.390525711302144191e+04
1.434366555579099922e-01,2.390418807999382261e+04
1.439329761653770079e-01,2.390288636911454523e+04
1.444292967728439958e-01,2.390141623969667853e+04
1.449256173803110115e-01,2.389987109013744339e+04
1.454219379877779994e-01,2.389834313607107470e+04
1.459182585952439881e-01,2.389689469542429288e+04
1.464145792027110038e-01,2.389554420664793724e+04
1.469108998101779917e-01,2.389430187201781519e+04
1.474072204176450074e-01,2.389319946169820832e+04
1.479035410251119953e-01,2.389229248188527345e+04
1.483998616325789832e-01,2.389163204504324312e+04
1.488961822400449997e-01,2.389123275616768660e+04
1.493925028475119876e-01,2.389108525914871279e+04
1.498888234549790033e-01,2.389111165983699539e+04
1.503851440624459912e-01,2.389127350940780161e+04
1.508814646699129791e-01,2.389153909883615415e+04
1.513777852773800225e-01,2.389185154779151344e+04
1.518741058848470105e-01,2.389218285510950227e+04
1.523704264923129992e-01,2.389253333319161902e+04
1.528667470997800149e-01,2.389290803570202115e+04
1.533630677072470028e-01,2.389330167439638899e+04
1.538593883147140184e-01,2.389370360754857029e+04
1.543557089221810064e-01,2.389411046442405859e+04
1.548520295296480220e-01,2.389453156172261515e+04
1.553483501371140107e-01,2.389498365564704000e+04
1.558446707445809987e-01,2.389548560326239385e+04
1.563409913520480143e-01,2.389605645607125189e+04
1.568373119595150023e-01,2.389670727336168056e+04
1.573336325669820179e-01,2.389743064969078114e+04
1.578299531744490058e-01,2.389820346123801573e+04
1.583262737819150223e-01,2.389900491185662031e+04
1.588225943893820102e-01,2.389983080216723465e+04
1.593189149968489982e-01,2.390069105860506170e+04
1.598152356043160138e-01,2.390159397701604030e+04
1.603115562117830017e-01,2.390252650861002621e+04
1.608078768192499897e-01,2.390344750194468361e+04
1.613041974267160061e-01,2.390429677531125344e+04
1.618005180341829941e-01,2.390501590285454949e+04
1.622968386416500097e-01,2.390556043840566417e+04
1.627931592491169976e-01,2.390590803766486351e+04
1.632894798565839856e-01,2.390604859188842966e+04
1.637858004640510012e-01,2.390600837150949155e+04
1.642821210715179892e-01,2.390582172822398206e+04
1.647784416789840056e-01,2.390547281912797916e+04
1.652747622864509935e-01,2.390498698920653624e+04
1.657710828939180092e-01,2.390437877828177079e+04
1.662674035013849971e-01,2.390365214285887487e+04
1.667637241088519851e-01,2.390282049769372679e+04
1.672600447163190007e-01,2.390189578123025422e+04
1.677563653237849894e-01,2.390089133970334660e+04
1.682526859312520051e-01,2.389981935173408419e+04
1.687490065387189930e-01,2.389869316473232539e+04
1.692453271461860087e-01,2.389752761454980646e+04
1.697416477536530244e-01,2.389633603023190881e+04
1.702379683611200123e-01,2.389513237057417791e+04
1.707342889685860010e-01,2.389393081752429498e+04
1.712306095760530167e-01,2.389274657386264153e+04
1.717269301835200046e-01,2.389159289570066903e+04
1.722232507909870203e-01,2.389048084630248195e+04
1.727195713984540082e-01,2.388941864469466236e+04
1.732158920059209961e-01,2.388841026825113659e+04
1.737122126133880118e-01,2.388745793187677918e+04
1.742085332208540005e-01,2.388656134665641002e+04
1.747048538283210162e-01,2.388571929212850591e+04
1.752011744357880041e-01,2.388493041676772555e+04
1.756974950432550198e-01,2.388419634654404945e+04
1.761938156507220077e-01,2.388351875491307874e+04
1.766901362581889956e-01,2.388290082827560400e+04
1.771864568656550121e-01,2.388234637405346803e+04
1.776827774731220000e-01,2.388185891672848084e+04
1.781790980805890157e-01,2.388144140999312003e+04
1.786754186880560036e-01,2.388109698366726661e+04
1.791717392955229915e-01,2.388083074412415590e+04
1.796680599029900072e-01,2.388065221352338995e+04
1.801643805104569951e-01,2.388058910881157135e+04
1.806607011179230116e-01,2.388065062212346675e+04
1.811570217253899995e-01,2.388085487364132860e+04
1.816533423328569874e-01,2.388120936748827080e+04
1.821496629403240031e-01,2.388169146848804667e+04
1.826459835477909910e-01,2.388226124534844712e+04
1.831423041552579789e-01,2.388286986634751520e+04
1.836386247627239954e-01,2.388346879892384823e+04
1.841349453701909833e-01,2.388401682691115639e+04
1.846312659776579990e-01,2.388448047652782770e+04
1.851275865851249869e-01,2.388483403069640190e+04
1.856239071925920026e-01,2.388506073778319842e+04
1.861202278000590182e-01,2.388514817230577319e+04
1.866165484075249792e-01,2.388511632506690512e+04
1.871128690149919949e-01,2.388498183313474874e+04
1.876091896224590105e-01,2.388475116187847379e+04
1.881055102299260262e-01,2.388444925438054634e+04
1.886018308373930141e-01,2.388409582642086389e+04
1.890981514448600020e-01,2.388369849666520895e+04
1.895944720523260185e-01,2.388325405405447600e+04
1.900907926597930064e-01,2.388276200363040698e+04
1.905871132672600221e-01,2.388223806410097313e+04
1.910834338747270100e-01,2.388172164616446753e+04
1.915797544821939979e-01,2.388126310425535485e+04
1.920760750896610136e-01,2.388089317352826765e+04
1.925723956971280015e-01,2.388063317369075230e+04
1.930687163045940180e-01,2.388048598006607790e+04
1.935650369120610059e-01,2.388045681416912703e+04
1.940613575195279938e-01,2.388051127859069311e+04
1.945576781269950095e-01,2.388063847526876634e+04
1.950539987344619974e-01,2.388081075779486855e+04
1.955503193419290131e-01,2.388099933741197674e+04
1.960466399493950018e-01,2.388118618822816643e+04
