# x(m), q(W/m2)
7.295912929762170263e-02,6.306496917521104915e+05
7.345544990508849625e-02,6.300922973948298022e+05
7.395177051255530376e-02,6.295277998636554694e+05
7.444809112002219453e-02,6.289555418198753614e+05
7.494441172748900204e-02,6.283862394412086578e+05
7.544073233495579567e-02,6.278268120149745373e+05
7.593705294242260317e-02,6.272668499873642577e+05
7.643337354988939680e-02,6.266818185710567050e+05
7.692969415735619043e-02,6.260793377522737719e+05
7.742601476482299794e-02,6.254872888935004594e+05
7.792233537228988871e-02,6.249129034155640984e+05
7.841865597975659907e-02,6.243510980018017581e+05
7.891497658722350372e-02,6.237858216004751157e+05
7.941129719469031123e-02,6.231988970163228223e+05
7.990761780215710486e-02,6.226109977276386926e+05
8.040393840962391236e-02,6.220128468858207343e+05
8.090025901709070599e-02,6.214105542256227927e+05
8.139657962455761064e-02,6.208121830202724086e+05
8.189290023202440427e-02,6.202221512820271309e+05
8.238922083949119790e-02,6.196413802892514504e+05
8.288554144695800541e-02,6.190698317370599834e+05
8.338186205442479904e-02,6.185072360106513370e+05
8.387818266189160654e-02,6.179532369472775608e+05
8.437450326935840017e-02,6.174067549012240488e+05
8.487082387682519380e-02,6.168667154574200977e+05
8.536714448429200131e-02,6.163324226296846755e+05
8.586346509175889208e-02,6.158029622713743011e+05
8.635978569922569958e-02,6.152785427142470144e+05
8.685610630669249321e-02,6.147624836712224642e+05
8.735242691415930072e-02,6.142593686777774710e+05
8.784874752162609435e-02,6.137654860450921115e+05
8.834506812909290185e-02,6.132712992606138578e+05
8.884138873655979263e-02,6.127701867845661473e+05
8.933770934402661401e-02,6.122565937421589624e+05
8.983402995149340764e-02,6.117306886791645084e+05
9.033035055896020127e-02,6.112051133316605119e+05
9.082667116642700877e-02,6.106943469507819973e+05
9.132299177389380240e-02,6.102009307418481912e+05
9.181931238136060991e-02,6.097195330626223003e+05
9.231563298882740354e-02,6.092559772429825971e+05
9.281195359629430819e-02,6.088017634255727753e+05
9.330827420376110182e-02,6.083654491296260385e+05
9.380459481122790932e-02,6.079418434401876293e+05
9.430091541869470295e-02,6.075231325504761189e+05
9.479723602616149658e-02,6.071041643416639417e+05
9.529355663362830409e-02,6.066827108833404491e+05
9.578987724109509772e-02,6.062583034413710702e+05
9.628619784856190522e-02,6.058301637307644123e+05
9.678251845602879599e-02,6.053990319107839605e+05
9.727883906349560350e-02,6.049683753732029581e+05
9.777515967096239713e-02,6.045381615592669696e+05
9.827148027842919076e-02,6.041054214275421109e+05
9.876780088589599826e-02,6.036481522715936881e+05
9.926412149336279189e-02,6.031920168381188996e+05
9.976044210082971042e-02,6.027414448404433206e+05
1.002567627082959906e-01,6.022985588055350818e+05
1.007530833157630062e-01,6.018653887195362477e+05
1.012494039232300080e-01,6.014377700947728008e+05
1.017457245306970098e-01,6.010020755563753191e+05
1.022420451381639978e-01,6.005643083094925387e+05
1.027383657456309995e-01,6.001220281566976337e+05
1.032346863530970021e-01,5.996759216568844859e+05
1.037310069605640039e-01,5.992291182514383690e+05
1.042273275680310057e-01,5.987841488035997609e+05
1.047236481754980075e-01,5.983428116672727047e+05
1.052199687829649954e-01,5.979064867940753466e+05
1.057162893904309980e-01,5.974760122444877634e+05
1.062126099978979998e-01,5.970515436247478938e+05
1.067089306053650016e-01,5.966326563657216029e+05
1.072052512128320034e-01,5.962185571638923138e+05
1.077015718202989913e-01,5.958083123639548430e+05
1.081978924277649939e-01,5.954010003169270931e+05
1.086942130352319957e-01,5.949958310315966373e+05
1.091905336426989975e-01,5.945922561333964113e+05
1.096868542501659993e-01,5.941896271087472560e+05
1.101831748576330011e-01,5.937892852250151336e+05
1.106794954651000029e-01,5.933895504252647515e+05
1.111758160725659916e-01,5.929908164463657886e+05
1.116721366800330073e-01,5.925952200884110061e+05
1.121684572875000091e-01,5.922061042748596519e+05
1.126647778949670109e-01,5.918252181023249868e+05
1.131610985024339988e-01,5.914572288127982756e+05
1.136574191099000014e-01,5.910884782836645609e+05
1.141537397173670032e-01,5.907192437319704331e+05
1.146500603248340050e-01,5.903434878142970847e+05
1.151463809323010068e-01,5.899583057078880956e+05
1.156427015397679947e-01,5.895646274525874760e+05
1.161390221472339973e-01,5.891652979549942538e+05
1.166353427547009991e-01,5.887650998772552703e+05
1.171316633621680009e-01,5.883701678408632288e+05
1.176279839696350027e-01,5.879832870396296494e+05
1.181243045771019906e-01,5.876020602772192797e+05
