Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.714967521,168957.3607
1.71521566,168939.2009
1.715463798,168921.104
1.715711937,168903.2416
1.715957746,168885.7635
1.716205885,168868.1201
1.716456353,168850.5574
1.716704491,168833.1794
1.71695263,168815.7119
1.717200769,168798.2864
1.717448907,168780.8018
1.717697046,168763.2379
1.717944033,168745.7651
1.726630036,168692.3644
1.726878175,168692.7719
1.728863284,168624.7057
1.729111423,168606.2249
1.719434016,168645.5246
1.718192172,168728.2329
1.719185878,168660.7465
1.726381898,168690.4486
1.727126314,168691.3959
1.725141205,168659.2699
1.724893066,168650.0717
1.728615146,168641.0369
1.729359561,168586.0612
1.721170987,168573.0245
1.721419125,168568.8161
1.719682155,168630.9933
1.718441462,168710.7404
1.718937739,168676.9587
1.723156096,168585.1377
1.723404234,168593.0181
1.726133759,168686.7265
1.727374452,168688.3099
1.725389343,168667.6608
1.724644927,168640.451
1.728367007,168655.2144
1.729604792,168564.4104
1.720922848,168578.5997
1.721667264,168566.5137
1.719931869,168617.6777
1.7186896,168693.6155
1.722907957,168578.3713
1.723652373,168601.743
1.725885621,168681.6357
1.727620555,168683.4576
1.725637482,168675.2143
1.724396789,168630.6186
1.732337225,168245.8127
1.732585364,168213.85
1.728118868,168667.0199
1.729852931,168540.842
1.720674709,168586.0679
1.721917988,168565.5188
1.720180007,168605.7361
1.727868694,168676.42
1.722659818,168572.8034
1.723903056,168611.0661
1.724151195,168620.8162
1.732089086,168277.751
1.732833502,168182.4037
1.730103977,168515.4641
1.730600255,168461.453
1.730848393,168432.7221
1.737299997,167797.4433
1.737548136,167789.7796
1.722166126,168566.3083
1.720426571,168595.1399
1.72241168,168568.7843
1.731840766,168309.6272
1.733081641,168151.2289
1.730352116,168489.1059
1.731096532,168402.926
1.737051859,167806.7922
1.737796275,167783.5873
1.731592627,168341.2745
1.733329779,168120.7633
1.73134467,168372.3924
1.73680372,167817.6118
1.738044413,167779.0639
1.733580463,168090.702
1.741267411,167836.2943
1.741022077,167825.5831
1.739036968,167774.1976
1.739285106,167776.4787
1.736555582,167829.8526
1.738292552,167775.8257
1.73506675,167935.4355
1.735314888,167914.2466
1.733828601,168061.9118
1.74151555,167847.9141
1.740773938,167815.6734
1.738788829,167773.4205
1.739533245,167780.0225
1.736307443,167843.7473
1.738540691,167773.8871
1.734818611,167958.3414
1.735566197,167893.9705
1.734074195,168034.3877
1.741766493,167860.3945
1.7405258,167806.5336
1.74548936,168090.3351
1.745736711,168106.0182
1.739781384,167785.0014
1.736059304,167858.9837
1.734570473,167982.3321
1.735814335,167875.7356
1.734322334,168007.8565
1.740277661,167798.2649
1.742014631,167873.3471
1.743501525,167961.7796
1.743253386,167946.2089
1.745241221,168074.4259
1.745984849,168121.703
1.740029522,167790.9899
1.74226277,167887.0665
1.743751602,167977.9123
1.743007186,167930.9251
1.744992295,168058.3493
1.746232988,168136.9971
1.748466236,168263.3425
1.748714374,168275.8376
1.74399974,167993.8629
1.742510909,167901.1998
1.742759047,167915.9298
1.744744156,168042.2036
1.746481127,168152.2227
1.748218097,168250.4905
1.748962513,168288.0415
1.744247879,168009.9945
1.744496018,168026.0586
1.746729265,168167.0274
1.747969958,168237.3334
1.749212908,168300.0451
1.746977404,168181.7358
1.74772182,168223.9001
1.749461047,168311.4909
1.747227653,168196.2011
1.749706929,168322.6087
1.747475792,168210.1487
1.749955067,168333.3963
1.750203206,168343.9647
1.750451345,168354.0147
1.750699483,168363.8117
1.750947622,168373.1548
1.751195761,168382.2058
1.751443899,168390.7633
1.751692038,168399.0493
1.751940177,168406.9086
1.752188315,168414.2789
1.752436454,168421.4625
1.75268331,168427.9675
1.752928718,168434.1441
1.75317814,168440.09
1.753429008,168445.517
1.753677147,168450.4951
1.753925286,168455.1402
1.754173424,168459.313
1.754421563,168463.0366
1.754669701,168466.3918
1.75491562,168469.2038
1.755163759,168471.7465
1.755414117,168473.8168
1.755662256,168475.4638
1.755910395,168476.6383
1.756158533,168477.5167
1.756406672,168477.8784
1.75665481,168477.8776
1.75690198,168477.4903
1.757150118,168476.6104
1.757399226,168475.4608
1.757647365,168473.8484
1.757895504,168471.8234
1.758143642,168469.5479
1.758391781,168466.8044
1.758639919,168463.6576
1.758889815,168460.0099
1.759137953,168456.1712
1.759384335,168451.8435
1.759632474,168447.2182
1.759880613,168442.2386
1.760128751,168436.7861
1.76037689,168430.7448
1.760625028,168424.3557
1.760875862,168417.1628
1.761124,168409.5562
1.761369444,168401.401
1.761617583,168392.52
1.761865722,168383.258
1.76211386,168373.1022
1.762361999,168362.5493
1.762610138,168351.3053
1.762858276,168339.7017
1.763106415,168327.4852
1.763354553,168314.9132
1.763602692,168302.0941
1.763850831,168288.9876
1.764098969,168275.7996
1.764347108,168262.4313
1.764595247,168249.1202
1.764843385,168235.7827
1.765091524,168222.8171
1.765339662,168209.7182
1.765587801,168197.064
1.76583594,168184.4729
1.766084078,168172.3762
1.766332217,168160.3327
1.766578386,168149.011
1.766826525,168137.7493
1.767076633,168126.7842
1.767324771,168116.4321
1.76757291,168106.31
1.767821049,168096.7998
1.768069187,168087.4783
1.768317326,168078.63
1.768562738,168070.3924
1.768810877,168062.5052
1.769061742,168054.9092
1.76930988,168047.7252
1.769558019,168041.1816
1.769806158,168034.7832
1.770054296,168028.7927
1.770302435,168023.4798
1.770550574,168018.1293
1.770798712,168013.28
1.771046851,168008.7439
1.771294989,168004.3281
1.771543128,168000.2868
1.771791267,167996.3921
1.772039405,167992.716
1.772287544,167988.9699
1.772538409,167985.4005
1.772786547,167981.9056
1.77303196,167978.4157
1.773280098,167975.0071
1.773528237,167971.2787
1.773776376,167967.6341
1.774024514,167963.8634
1.774272653,167959.8611
1.774522761,167955.7271
1.7747709,167951.3968
1.775017069,167946.9853
1.775265208,167942.2233
1.775513346,167937.2141
1.775761485,167932.0624
1.776009623,167926.6915
1.776257762,167921.1944
1.776505901,167915.286
1.776754039,167909.3197
1.777002178,167903.2262
1.777250317,167896.8569
1.777498455,167890.5171
1.777746594,167883.9165
1.777994732,167877.366
1.778242871,167870.7566
1.77849101,167864.1406
1.778739148,167857.4645
1.778987287,167851.0844
1.779235426,167844.6232
1.779483564,167838.3869
1.779731703,167832.3164
1.779979841,167826.4882
1.780225285,167821.0215
1.780473424,167815.7318
1.780724257,167810.6384
1.780972396,167806.1054
1.781220535,167801.9388
1.781468673,167797.9478
1.781716812,167794.6068
1.78196495,167791.5259
1.782211332,167788.701
1.782459471,167786.3687
1.782709366,167784.2738
1.782957505,167782.4093
1.783205644,167781.0316
1.783453782,167779.8078
1.783701921,167778.9725
1.783950059,167778.3427
1.784199167,167777.8104
1.784447306,167777.6034
1.784694475,167777.4347
1.784942614,167777.3086
1.785190753,167777.3539
1.785438891,167777.4155
1.78568703,167777.5181
1.785935168,167777.8067
1.786185527,167778
1.786433666,167778.2575
1.786679584,167778.5805
1.786927723,167778.8659
1.787175862,167779.245
1.787424,167779.6171
1.787672139,167780.0463
1.787920278,167780.5198
1.788170739,167781.0317
1.788418878,167781.5395
1.788664693,167782.1401
