Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.457077044,7011.429711
1.457275555,7011.514347
1.456878533,7011.350366
1.457474066,7011.609907
1.456680022,7011.28274
1.457672577,7011.711634
1.455885979,7011.110754
1.462635349,7017.058161
1.462436839,7016.737503
1.457871088,7011.823651
1.456481511,7011.2242
1.45608449,7011.138148
1.466804078,7025.960471
1.467002589,7026.460177
1.46283386,7017.38853
1.462237613,7016.424755
1.46065024,7014.273254
1.460848751,7014.510953
1.458069599,7011.943283
1.456283001,7011.177481
1.466605567,7025.46482
1.4672011,7026.963567
1.463826415,7019.19459
1.463627904,7018.81276
1.463033019,7017.729362
1.462039102,7016.124973
1.460451729,7014.043342
1.461045184,7014.755449
1.458863642,7012.509201
1.459062153,7012.670367
1.45826811,7012.070492
1.466407057,7024.972199
1.467399611,7027.469556
1.461841306,7015.833143
1.463429393,7018.440225
1.464026937,7019.59091
1.46323153,7018.08056
1.460251151,7013.819429
1.461243695,7015.009768
1.458665131,7012.353138
1.459260664,7012.841884
1.45846662,7012.208324
1.469186209,7032.095675
1.46938472,7032.611109
1.466208546,7024.485609
1.467598122,7027.97799
1.477722178,7054.057035
1.477920689,7054.526718
1.476531113,7051.078326
1.476729623,7051.589914
1.461642795,7015.550176
1.464225448,7019.994279
1.461444284,7015.276823
1.46005264,7013.607098
1.459459175,7013.019837
1.465218019,7022.147029
1.465414502,7022.596491
1.468987698,7031.580115
1.469583231,7033.125548
1.466010035,7024.003975
1.467796633,7028.489641
1.477523667,7053.578912
1.4781192,7054.986184
1.476332602,7050.563408
1.476928134,7052.096907
1.464421948,7020.401314
1.459856197,7013.403944
1.459657686,7013.208181
1.470573856,7035.676876
1.470772367,7036.185643
1.470377275,7035.173597
1.470178764,7034.663127
1.465019508,7021.697158
1.465613013,7023.058529
1.465811524,7023.528359
1.469781742,7033.639122
1.468789187,7031.063788
1.467995144,7029.002382
1.477325156,7053.092466
1.478317711,7055.434448
1.477126645,7052.598221
1.476134091,7050.045354
1.464620458,7020.823222
1.470972807,7036.698314
1.469980253,7034.151538
1.464818969,7021.252847
1.468590676,7030.547762
1.468193655,7029.516839
1.481095073,7060.209428
1.481293584,7060.395245
1.478516222,7055.872211
1.47593558,7049.52525
1.471171318,7037.204448
1.468392166,7030.031706
1.474943025,7046.910048
1.474746756,7046.394045
1.480898352,7059.998524
1.481493885,7060.550236
1.479310265,7057.498338
1.479508776,7057.872428
1.478714732,7056.297746
1.475737069,7049.003508
1.473354938,7042.770747
1.473554327,7043.286212
1.471369829,7037.709648
1.475141536,7047.433678
1.474548245,7045.87399
1.480699841,7059.759044
1.481692396,7060.670602
1.479111754,7057.111951
1.479707287,7058.231191
1.475538558,7048.481213
1.478913243,7056.711014
1.472163873,7039.72767
1.472362384,7040.232895
1.473156427,7042.261146
1.473752838,7043.799659
1.471566492,7038.209258
1.475340047,7047.957019
1.474347493,7045.347413
1.481890907,7060.755815
1.480501331,7059.49524
1.479905798,7058.574211
1.471965362,7039.223877
1.47256041,7040.737394
1.472957916,7041.752809
1.473950471,7044.312675
1.471765003,7038.714444
1.488243256,7041.630457
1.483081718,7060.466031
1.483280229,7060.267015
1.485069553,7056.361612
1.485268064,7055.712514
1.474148982,7044.82946
1.48030282,7059.208525
1.4820878,7060.803502
1.480104309,7058.900384
1.488441767,7040.482474
1.472758921,7041.244232
1.488044745,7042.766439
1.482883461,7060.615445
1.483478994,7060.01631
1.486853679,7049.132026
1.486655169,7050.088893
1.48486857,7056.97258
1.485464103,7055.039829
1.482286311,7060.813302
