"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Skin Friction Coefficient","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Skin Friction Coefficient"
1.2143478528438658,457.83229155079505,2.504147698764818,4958.462950940032
1.2138515756011077,457.9622667727685,2.504065349305024,2345.8969952220687
1.2133552983498792,458.0978178800909,2.50397064748197,2334.406457931253
1.2128590210986563,458.2366741001885,2.5038617404580843,2475.127923240149
1.2123627438495577,458.37729239824887,2.5037364974777425,2533.2933483074507
1.2118629534018244,458.5176583344697,2.503592468177229,2541.22148204161
1.2113666751890324,458.65722270364824,2.503426834651504,2537.389603090154
1.2108739121022951,458.7902071215769,2.5032363563198046,2536.864614001106
1.210377634851103,458.91964484924387,2.5030173065380072,2536.8635666061195
1.209881357599912,459.04212294429254,2.5027653996788013,2536.959845978662
1.209385080357205,459.1565706914162,2.502475707307319,2536.9931046610805
1.2088888031060274,459.26180030117445,2.50214256177392,2537.494633466487
1.2083925258548558,459.35803598386457,2.501759445314695,2537.570391996614
1.2078908604323653,459.44404885437893,2.5013188625977163,2538.0127400194
1.207394581713309,459.5233468293211,2.500812194075689,2538.730933762042
1.2069036941098517,459.5903848225766,2.5001701507654412,2539.154138023042
1.2064074168587005,459.65049081548426,2.499607440122198,2540.3779589426576
1.2059111396160336,459.7030055781729,2.4992242991888554,2541.017552736067
1.2054148623648964,459.7483008978579,2.498841158251144,2541.7294752317275
1.2049185851137652,459.7873352803566,2.4984580173156608,2542.8581477250013
1.2044223078626395,459.82006726629504,2.498074876382409,2543.521617149058
1.2039260306197581,459.8481790271909,2.4976917354469887,2544.2801595508463
1.2034297533686467,459.87209438313096,2.4973085945104994,2545.108962992724
1.2029334761177715,459.8928223930544,2.4969254535751397,2546.1025075232583
1.2024371988666713,459.910653028792,2.496542312640911,2546.671801291732
1.2019409216155723,459.926537316138,2.496159171705614,2547.2267604436347
1.2014446443729576,459.94132738566066,2.495776030770348,2548.3672181680113
1.2009483671218728,459.9554273897979,2.495392889835113,2549.2497401440237
1.200452089871853,459.96881424807196,2.495009748899909,2549.4847629262204
1.1999558126161676,459.98258559975454,2.4946296661178917,2549.3501881760794
1.1994595353725128,459.996308038166,2.4942465267914353,2549.705133199663
1.1989632581260674,460.01002980846727,2.493860326094484,2551.015275109922
1.1984669808750097,460.02434233792997,2.4934771851594055,2551.410643527481
1.1979707036324356,460.03909396384245,2.4930940442243585,2551.300034702516
1.197474426381392,460.0544877094276,2.492710903289343,2551.623060097296
1.196978149130354,460.0709192625817,2.4923277623543596,2551.4518278174914
1.1964858107256182,460.0878983650088,2.4919446214194076,2551.5935245245573
1.19598953457261,460.1060268374345,2.4915614804844872,2551.6593104798144
1.195489317385751,460.1246309349676,2.4911783395495988,2551.5768672440677
1.1949930401347344,460.143835566527,2.4907973536977286,2551.9792597113137
1.1944967628837284,460.1631088054639,2.490414213905564,2551.822620923051
1.1940004856327235,460.18233531775115,2.4900289167451257,2551.5972255563643
1.1935042083902028,460.2010561088126,2.489645775811465,2551.2931930032887
1.193007931139212,460.2194103760714,2.4892626348767384,2551.3197127827307
1.1925171054050814,460.23691926769686,2.488879493940943,2551.5502712905736
1.1920208296670953,460.25475006599686,2.488496353008479,2551.8187724439945
1.1915190993947495,460.272429592055,2.4881132120738503,2551.645053343721
1.1910228221437853,460.29035063603715,2.4877300711370527,2551.62827989912
1.1905265448928224,460.3087354434288,2.487346930202487,2551.8119003272823
1.1900302676503436,460.3272120904855,2.4869630073252136,2551.8159967651636
1.1895339903993947,460.3458375438923,2.4865798659727893,2551.8429400422838
1.1890377131484517,460.3638415175773,2.486197507403386,2552.2908556334955
1.1885414358975148,460.3811668200403,2.4858143664711543,2552.160371604894
1.1880451586550576,460.3977106387676,2.485431225532355,2552.196528127425
1.187548881404135,460.41299911783295,2.485048084595788,2552.4207200638193
1.187052604153214,460.4271191473432,2.484664943663653,2552.7208723455647
1.1865563269023038,460.4401028672748,2.4842818027293534,2552.892188629221
1.1860600496513947,460.45221326818665,2.483898661792886,2553.0166706275836
1.1855637724047332,460.4636583725624,2.4835155208630497,2553.413884910781
1.1850674951517193,460.47453240088646,2.4831286609850802,2553.6147891966243
1.184565766409967,460.48648213268905,2.482745518042777,2553.501165678994
1.1840694876380597,460.4986410314054,2.4823660980605498,2553.679306651736
1.1835786634139023,460.5141191772617,2.48198295713085,2553.852820260743
1.1830823861630346,460.53228625664667,2.4815998161923876,2553.7867605306783
1.1825861089036946,460.55562242158965,2.481216675253957,2553.847921917072
1.1820898316613102,460.5838612908152,2.480833534324357,2554.0823119609713
1.1815935544146976,460.61779483583695,2.4804503933903965,2553.782713121213
1.1810972771617325,460.6568179388487,2.4800672524520677,2553.4115535799037
1.1805970610895875,460.7011218228259,2.4796841115225705,2553.2333137986643
1.1801007827451409,460.7484945593067,2.4792969706085812,2552.9579446062453
1.1796084454240647,460.799421917741,2.4789138275064335,2552.453087254492
1.179112168173241,460.85355220613314,2.478534688729893,2551.7615424820056
1.1786158909224285,460.9088159124024,2.4781515477917364,2551.2977216390937
1.1781196136716174,460.9642822493702,2.477768406862412,2550.7017023410644
1.1776233364250541,461.0184859032941,2.477385265933125,2550.3331525384715
1.1771270591721383,461.07022609586363,2.4770021249950753,2549.7466236313735
1.17663078192113,461.1187026263756,2.4766226146238783,2549.4123233045902
1.1761345046724636,461.1631387238524,2.4762394756780375,2548.9072001307627
1.1756382274346162,461.20355018247284,2.4758527021943295,2548.296624724106
1.1751419501838472,461.24067802332644,2.4754695612575177,2548.3305260961693
1.1746456729246058,461.2758219876978,2.4750864203284397,2547.9633450123965
1.1741493956823204,461.3099442889121,2.4747032793939012,2547.8434092005486
1.1736531184358068,461.34340975494933,2.4743201384582947,2548.2746759970532
1.1731568411829405,461.37740089847443,2.4739369975293233,2548.351424733957
1.1726605639296077,461.41235060504397,2.4735538565981887,2548.153313919546
1.1721642866894642,461.4482124166154,2.4731707156604927,2548.430351928385
1.171668009445571,461.4853434436543,2.4727906806357614,2548.6749810641054
1.1711717321948472,461.52332354378285,2.4724075414176823,2548.9413989947634
1.1706754549441343,461.562014878988,2.4720212928652106,2549.346593578328
1.1701791776934234,461.6015542407589,2.4716381519298576,2549.3548048069815
1.1696829004469598,461.64141059594556,2.4712550109967384,2549.673034721443
1.1691920113586063,461.68132605512506,2.470871870065856,2550.078188212048
1.066953510120068,467.470637440653,2.470488729130612,2550.1534306971826
1.0674541687399703,467.393170963996,2.4701055881976015,2549.953190039311
1.0679504446274877,467.3226715205208,2.469722447266829,2550.413694549903
1.0684423418634563,467.25861763638807,2.469339306333893,2550.394034168774
1.070427450864646,467.0801104542591,2.4689563343078373,2550.1014620026804
1.0709237280971076,467.05949851774824,2.4685731934687856,2549.488639955214
1.0689386191084453,467.2000061805109,2.4681898835353064,2549.4578102618248
1.069931173615398,467.10879525698255,2.467806742601419,2549.351682452663
1.0714200053442582,467.0516596486891,2.467423601668667,2548.317614041363
1.0694348963576794,467.15068344409815,2.4670404607370533,2548.0450062564832
1.0719162825976174,467.05041042339093,2.4666573198043764,2547.8735872264187
1.0724125598405445,467.06015849508975,2.4662741788717373,2547.457929228428
1.0758865005751648,467.29378627343607,2.4658910379391354,2547.3058581201653
1.076382777826633,467.324071091088,2.4655078970065714,2546.7287224535085
1.0729088370855995,467.0767553910121,2.465121988005275,2546.1301858516613
1.0768790550717506,467.34728382281276,2.464738845522488,2546.2645119088747
1.0753902233362533,467.25742475820033,2.4643584742091056,2545.849718231861
1.0873040269884002,466.3622544483429,2.463975333277792,2544.809068125678
