"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Absolute Pressure (Pa)","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Absolute Pressure (Pa)"
1.2143478528438658,6998.867303699067,2.504147698764818,99566.52594508373
1.2138515756011077,6999.97200134333,2.504065349305024,111737.10539095046
1.2133552983498792,7001.290575183309,2.50397064748197,114278.39084848853
1.2128590210986563,7002.788023077863,2.5038617404580843,113928.69705389891
1.2123627438495577,7004.443911720948,2.5037364974777425,113333.02275404426
1.2118629534018244,7006.239895621791,2.503592468177229,113375.24199160052
1.2113666751890324,7008.124935615847,2.503426834651504,113348.26812890013
1.2108739121022951,7010.059561641253,2.5032363563198046,113333.29596140874
1.210377634851103,7012.04338399395,2.5030173065380072,113308.61190525859
1.209881357599912,7014.028104961589,2.5027653996788013,113280.04393647508
1.209385080357205,7015.978040816713,2.502475707307319,113253.4991437417
1.2088888031060274,7017.863284224901,2.50214256177392,113226.11234912011
1.2083925258548558,7019.655562773382,2.501759445314695,113200.95591524667
1.2078908604323653,7021.3504766786455,2.5013188625977163,113181.95826881436
1.207394581713309,7022.890550462004,2.500812194075689,113180.6011170092
1.2069036941098517,7024.27583874719,2.5001701507654412,113192.73355615823
1.2064074168587005,7025.531189395171,2.499607440122198,113216.82380123605
1.2059111396160336,7026.623132091806,2.4992242991888554,113243.84578245522
1.2054148623648964,7027.564247175672,2.498841158251144,113279.67392569504
1.2049185851137652,7028.351791015913,2.4984580173156608,113320.24381859979
1.2044223078626395,7028.99260623451,2.498074876382409,113367.96605427976
1.2039260306197581,7029.489949289544,2.4976917354469887,113421.73758370405
1.2034297533686467,7029.86117394114,2.4973085945104994,113480.80090837408
1.2029334761177715,7030.113178938113,2.4969254535751397,113543.39074442194
1.2024371988666713,7030.260306624561,2.496542312640911,113608.88582005938
1.2019409216155723,7030.315728030071,2.496159171705614,113678.69824924361
1.2014446443729576,7030.303816194373,2.495776030770348,113747.8216878867
1.2009483671218728,7030.2312060676595,2.495392889835113,113816.24031855371
1.200452089871853,7030.110786820999,2.495009748899909,113885.3302231807
1.1999558126161676,7029.950986952015,2.4946296661178917,113953.80080672972
1.1994595353725128,7029.7624854423175,2.4942465267914353,114021.29174556298
1.1989632581260674,7029.552487706217,2.493860326094484,114081.35441012694
1.1984669808750097,7029.326715100532,2.4934771851594055,114138.11982481457
1.1979707036324356,7029.091135988871,2.4930940442243585,114193.25581436214
1.197474426381392,7028.851754139258,2.492710903289343,114239.50027391927
1.196978149130354,7028.612314530242,2.4923277623543596,114282.37235035523
1.1964858107256182,7028.378673530198,2.4919446214194076,114319.9590454764
1.19598953457261,7028.151560636891,2.4915614804844872,114348.78944841913
1.195489317385751,7027.931922683954,2.4911783395495988,114375.78783600267
1.1949930401347344,7027.72487459,2.4907973536977286,114394.2941194909
1.1944967628837284,7027.527803335538,2.490414213905564,114411.08341764973
1.1940004856327235,7027.338278049094,2.4900289167451257,114422.62496630503
1.1935042083902028,7027.153181310394,2.489645775811465,114433.10591265751
1.193007931139212,7026.967773797514,2.4892626348767384,114439.44721262634
1.1925171054050814,7026.77988738456,2.488879493940943,114444.04657744076
1.1920208296670953,7026.583979728661,2.488496353008479,114447.98314445083
1.1915190993947495,7026.377910234537,2.4881132120738503,114453.47200707348
1.1910228221437853,7026.168717727463,2.4877300711370527,114460.2551208453
1.1905265448928224,7025.95701959449,2.487346930202487,114467.82328544086
1.1900302676503436,7025.745452506689,2.4869630073252136,114476.69368361682
1.1895339903993947,7025.534658532817,2.4865798659727893,114488.35120711566
