"Region: Body 1.Ramp1: Position[X] (m)","Region: Body 1.Ramp1: Wall Y+","Region: Body 1.Ramp2: Position[X] (m)","Region: Body 1.Ramp2: Wall Y+","Region: Body 1.PreSlipWall: Position[X] (m)","Region: Body 1.PreSlipWall: Wall Y+"
1.2143478528438658,0.3462046491774527,2.504147698764818,2.915400081015813,null,null
1.2138515756011077,0.3462766357021004,2.504065349305024,2.295410604835593,null,null
1.2133552983498792,0.34635536365516156,2.50397064748197,2.3146417910166504,null,null
1.2128590210986563,0.34643929252750644,2.5038617404580843,2.3616437654206517,null,null
1.2123627438495577,0.3465273476751917,2.5037364974777425,2.3787498475351727,null,null
1.2118629534018244,0.3466184276583355,2.503592468177229,2.3807143060863516,null,null
1.2113666751890324,0.3467111771439574,2.503426834651504,2.3795980524193396,null,null
1.2108739121022951,0.3468025841256463,2.5032363563198046,2.3791879988439915,null,null
1.210377634851103,0.34689376033420066,2.5030173065380072,2.378970944893982,null,null
1.209881357599912,0.3469823589741585,2.5027653996788013,2.378707007932549,null,null
1.209385080357205,0.34706718759428246,2.502475707307319,2.3784604579808915,null,null
1.2088888031060274,0.3471471677457628,2.50214256177392,2.378330723007428,null,null
1.2083925258548558,0.34722174673917316,2.501759445314695,2.378021553719544,null,null
1.2078908604323653,0.3472903613233548,2.5013188625977163,2.3779159272100343,null,null
1.207394581713309,0.34735304741449785,2.500812194075689,2.3778812279844845,null,null
1.2069036941098517,0.347407769471579,2.5001701507654412,2.377833752584826,null,null
1.2064074168587005,0.3474570227511747,2.499607440122198,2.378161645356271,null,null
1.2059111396160336,0.3474998363896632,2.4992242991888554,2.378349860163704,null,null
1.2054148623648964,0.3475365861623014,2.498841158251144,2.37868316119062,null,null
1.2049185851137652,0.34756753567880067,2.4984580173156608,2.3791265331130673,null,null
1.2044223078626395,0.3475929500333209,2.498074876382409,2.3794651792611705,null,null
1.2039260306197581,0.34761347580296087,2.4976917354469887,2.379848705189969,null,null
1.2034297533686467,0.3476296572122341,2.4973085945104994,2.3803025557756334,null,null
1.2029334761177715,0.3476420283448805,2.4969254535751397,2.3808064271781566,null,null
1.2024371988666713,0.34765100419051553,2.496542312640911,2.381168880265559,null,null
1.2019409216155723,0.3476571548974139,2.496159171705614,2.3815845389313717,null,null
