Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.714967521,7023.989331
1.71521566,7023.4079
1.715463798,7022.833205
1.715711937,7022.263607
1.715957746,7021.705711
1.716205885,7021.143978
1.716456353,7020.575188
1.716704491,7020.013065
1.71695263,7019.44803
1.717200769,7018.878781
1.717448907,7018.306342
1.717697046,7017.732558
1.717944033,7017.164482
1.726630036,7019.711155
1.726878175,7019.737735
1.728863284,7017.076559
1.729111423,7016.37071
1.719434016,7014.084585
1.718192172,7016.59937
1.719185878,7014.522588
1.726381898,7019.617501
1.727126314,7019.701063
1.725141205,7018.232376
1.724893066,7017.813191
1.728615146,7017.710133
1.729359561,7015.595674
1.721170987,7012.570612
1.721419125,7012.603753
1.719682155,7013.691158
1.718441462,7016.043915
1.718937739,7014.999938
1.723156096,7014.515779
1.723404234,7014.961461
1.726133759,7019.455962
1.727374452,7019.586665
1.725389343,7018.613676
1.724644927,7017.363717
1.728367007,7018.264826
1.729604792,7014.769126
1.720922848,7012.594634
1.721667264,7012.701099
1.719931869,7013.34923
1.7186896,7015.509491
1.722907957,7014.087457
1.723652373,7015.434816
1.725885621,7019.23148
1.727620555,7019.397424
1.725637482,7018.948653
1.724396789,7016.892124
1.732337225,7003.086008
1.732585364,7001.972378
1.728118868,7018.732109
1.729852931,7013.878379
1.720674709,7012.686299
1.721917988,7012.860321
1.720180007,7013.065392
1.727868694,7019.114779
1.722659818,7013.707714
1.723903056,7015.920489
1.724151195,7016.415454
1.732089086,7004.213654
1.732833502,7000.877537
1.730103977,7012.916271
1.730600255,7010.891562
1.730848393,7009.823231
1.737299997,6988.912899
1.737548136,6988.78129
1.722166126,7013.087602
1.720426571,7012.845388
1.72241168,7013.364985
1.731840766,7005.350138
1.733081641,6999.808391
1.730352116,7011.925476
1.731096532,7008.728296
1.737051859,6989.104765
1.737796275,6988.706516
1.731592627,7006.485128
1.733329779,6998.771316
1.73134467,7007.612897
1.73680372,6989.355259
1.738044413,6988.691207
1.733580463,6997.757945
1.741267411,6992.804829
1.741022077,6992.258613
1.739036968,6989.126686
1.739285106,6989.372068
1.736555582,6989.66328
1.738292552,6988.720933
1.73506675,6992.733174
1.735314888,6992.080718
1.733828601,6996.800024
1.74151555,6993.380809
1.740773938,6991.742263
1.738788829,6988.940583
1.739533245,6989.659959
1.736307443,6990.033826
1.738540691,6988.8024
1.734818611,6993.445583
1.735566197,6991.472253
1.734074195,6995.894504
1.741766493,6994.000076
1.7405258,6991.252065
1.74548936,7004.590293
1.745736711,7005.300216
1.739781384,6990.002762
1.736059304,6990.457051
1.734570473,6994.208912
1.735814335,6990.936713
1.734322334,6995.026209
1.740277661,6990.802131
1.742014631,6994.627742
1.743501525,6998.763719
1.743253386,6998.046192
1.745241221,7003.871364
1.745984849,7006.005812
1.740029522,6990.379727
1.74226277,6995.283868
1.743751602,6999.497364
1.743007186,6997.340203
1.744992295,7003.145531
1.746232988,7006.703133
1.748466236,7012.526305
1.748714374,7013.116978
1.74399974,7000.22539
1.742510909,6995.9522
1.742759047,6996.642163
1.744744156,7002.417018
1.746481127,7007.391565
1.748218097,7011.923059
1.748962513,7013.695657
1.744247879,7000.955195
1.744496018,7001.687091
1.746729265,7008.06999
1.747969958,7011.308559
1.749212908,7014.267632
1.746977404,7008.737859
1.74772182,7010.681492
1.749461047,7014.82122
1.747227653,7009.402012
1.749706929,7015.357225
1.747475792,7010.050226
1.749955067,7015.885486
1.750203206,7016.399042
1.750451345,7016.900092
1.750699483,7017.385545
1.750947622,7017.858552
1.751195761,7018.315338
1.751443899,7018.759174
1.751692038,7019.186027
1.751940177,7019.599869
1.752188315,7019.997231
1.752436454,7020.378777
1.75268331,7020.743623
1.752928718,7021.090143
1.75317814,7021.426996
1.753429008,7021.749412
1.753677147,7022.052188
1.753925286,7022.339474
1.754173424,7022.609045
1.754421563,7022.863262
1.754669701,7023.100433
1.75491562,7023.320685
1.755163759,7023.525259
1.755414117,7023.715426
1.755662256,7023.887014
1.755910395,7024.044376
1.756158533,7024.183743
1.756406672,7024.30843
1.75665481,7024.416677
1.75690198,7024.50779
1.757150118,7024.585895
1.757399226,7024.647308
1.757647365,7024.693666
1.757895504,7024.725106
1.758143642,7024.740747
1.758391781,7024.74031
1.758639919,7024.725916
1.758889815,7024.696003
1.759137953,7024.648955
1.759384335,7024.591365
1.759632474,7024.516782
1.759880613,7024.422623
1.760128751,7024.308408
1.76037689,7024.173435
1.760625028,7024.014853
1.760875862,7023.830457
1.761124,7023.622345
1.761369444,7023.395474
1.761617583,7023.140475
1.761865722,7022.860418
1.76211386,7022.557926
