Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.714967521,0.142139388
1.71521566,0.142127744
1.715463798,0.142116087
1.715711937,0.142104529
1.715957746,0.142093272
1.716205885,0.142081763
1.716456353,0.142070471
1.716704491,0.142059226
1.71695263,0.142047967
1.717200769,0.142036713
1.717448907,0.142025393
1.717697046,0.142013944
1.717944033,0.142002533
1.726630036,0.141944665
1.726878175,0.141947686
1.728863284,0.141931361
1.729111423,0.141922738
1.719434016,0.141933115
1.718192172,0.141990852
1.719185878,0.141944251
1.726381898,0.141940711
1.727126314,0.141949764
1.725141205,0.14191067
1.724893066,0.14190366
1.728615146,0.141938444
1.729359561,0.141912773
1.721170987,0.141872363
1.721419125,0.141867451
1.719682155,0.141922234
1.718441462,0.141979131
1.718937739,0.141955788
1.723156096,0.141863623
1.723404234,0.141867572
1.726133759,0.141935801
1.727374452,0.141950891
1.725389343,0.1419175
1.724644927,0.14189673
1.728367007,0.141943938
1.729604792,0.141901789
1.720922848,0.141878233
1.721667264,0.141863634
1.719931869,0.141911873
1.7186896,0.141967404
1.722907957,0.141860856
1.723652373,0.141872234
1.725885621,0.141930228
1.727620555,0.141951094
1.725637482,0.141924071
1.724396789,0.14189003
1.732337225,0.141711312
1.732585364,0.141690317
1.728118868,0.141947873
1.729852931,0.141889028
1.720674709,0.141885354
1.721917988,0.141860773
1.720180007,0.141902296
1.727868694,0.141950129
1.722659818,0.141858991
1.723903056,0.1418777
1.724151195,0.141883542
1.732089086,0.14173199
1.732833502,0.141669362
1.730103977,0.141875365
1.730600255,0.141844606
1.730848393,0.141827768
1.737299997,0.14137852
1.737548136,0.141370628
1.722166126,0.141858933
1.720426571,0.141893407
1.72241168,0.141858469
1.731840766,0.141752297
1.733081641,0.141648313
1.730352116,0.141860447
1.731096532,0.141809957
1.737051859,0.1413875
1.737796275,0.141363758
1.731592627,0.141772172
1.733329779,0.141627457
1.73134467,0.14179139
1.73680372,0.141397383
1.738044413,0.14135806
1.733580463,0.141606469
1.741267411,0.141367856
1.741022077,0.141362315
1.739036968,0.141344595
1.739285106,0.1413436
1.736555582,0.141408278
1.738292552,0.141353371
1.73506675,0.141493372
1.735314888,0.14147701
1.733828601,0.141586328
1.74151555,0.141374359
1.740773938,0.141357272
1.738788829,0.141346596
1.739533245,0.141343595
1.736307443,0.141420121
1.738540691,0.141349498
1.734818611,0.141510679
1.735566197,0.141461091
1.734074195,0.141566559
1.741766493,0.141381287
1.7405258,0.141352944
1.74548936,0.141533593
1.745736711,0.141544993
1.739781384,0.141344556
1.736059304,0.141432874
1.734570473,0.14152861
1.735814335,0.141446575
1.734322334,0.141547323
1.740277661,0.141349242
1.742014631,0.141388884
1.743501525,0.141444514
1.743253386,0.141434208
1.745241221,0.141522178
1.745984849,0.141556512
1.740029522,0.141346466
1.74226277,0.141397052
1.743751602,0.141455144
1.743007186,0.141424447
1.744992295,0.141510686
1.746232988,0.141567849
1.748466236,0.14166543
1.748714374,0.141675529
1.74399974,0.141465947
1.742510909,0.141405699
1.742759047,0.141414852
1.744744156,0.1414993
1.746481127,0.141579212
1.748218097,0.141655168
1.748962513,0.141685404
1.744247879,0.141476967
1.744496018,0.141488046
1.746729265,0.14159041
1.747969958,0.141644736
1.749212908,0.141695348
1.746977404,0.141601559
1.74772182,0.141634165
1.749461047,0.141704729
1.747227653,0.141612732
1.749706929,0.141714077
1.747475792,0.141623425
1.749955067,0.141723187
1.750203206,0.141732193
1.750451345,0.141740892
1.750699483,0.141749437
1.750947622,0.1417577
1.751195761,0.14176581
1.751443899,0.141773595
1.751692038,0.141781223
1.751940177,0.141788574
1.752188315,0.141795642
1.752436454,0.141802596
1.75268331,0.141809081
1.752928718,0.14181532
1.75317814,0.141821552
1.753429008,0.141827339
1.753677147,0.141832851
1.753925286,0.141838151
1.754173424,0.141843173
1.754421563,0.14184785
1.754669701,0.141852307
1.75491562,0.141856333
1.755163759,0.141860282
1.755414117,0.141863863
1.755662256,0.14186714
1.755910395,0.141870108
1.756158533,0.14187287
1.756406672,0.14187526
1.75665481,0.141877427
1.75690198,0.141879276
1.757150118,0.141880804
1.757399226,0.141882143
1.757647365,0.141883142
1.757895504,0.141883825
1.758143642,0.141884358
1.758391781,0.141884594
1.758639919,0.141884497
1.758889815,0.141884077
1.759137953,0.141883508
1.759384335,0.14188252
1.759632474,0.141881406
1.759880613,0.141880085
1.760128751,0.141878458
1.76037689,0.141876467
1.760625028,0.141874277
1.760875862,0.141871559
1.761124,0.141868633
1.761369444,0.141865189
1.761617583,0.141861349
1.761865722,0.141857239
1.76211386,0.14185248
1.762361999,0.141847424
1.762610138,0.141841821
1.762858276,0.141835886
1.763106415,0.141829467
1.763354553,0.141822662
1.763602692,0.141815589
1.763850831,0.141808204
1.764098969,0.141800633
1.764347108,0.141792803
1.764595247,0.141784876
1.764843385,0.141776845
1.765091524,0.141768937
1.765339662,0.141760848
1.765587801,0.141752962
1.76583594,0.141745056
1.766084078,0.141737361
1.766332217,0.141729648
1.766578386,0.141722361
1.766826525,0.14171504
1.767076633,0.141707888
1.767324771,0.141701075
1.76757291,0.141694399
1.767821049,0.141688069
1.768069187,0.141681859
1.768317326,0.14167587
1.768562738,0.141670334
1.768810877,0.141664964
1.769061742,0.141659815
1.76930988,0.141654946
1.769558019,0.141650455
1.769806158,0.141646089
1.770054296,0.141641987
1.770302435,0.141638405
1.770550574,0.141634762
1.770798712,0.141631526
1.771046851,0.141628509
1.771294989,0.141625625
1.771543128,0.141623035
1.771791267,0.141620572
1.772039405,0.141618347
1.772287544,0.141616096
1.772538409,0.141614005
1.772786547,0.141612057
1.77303196,0.141610131
1.773280098,0.141608357
1.773528237,0.141606373
1.773776376,0.141604534
1.774024514,0.141602634
1.774272653,0.141600607
1.774522761,0.141598576
1.7747709,0.141596455
1.775017069,0.141594247
1.775265208,0.141591876
1.775513346,0.141589335
1.775761485,0.141586702
1.776009623,0.141583952
1.776257762,0.141581107
1.776505901,0.141577964
1.776754039,0.141574798
1.777002178,0.141571503
1.777250317,0.141567986
1.777498455,0.141564494
1.777746594,0.14156079
1.777994732,0.141557027
1.778242871,0.141553237
1.77849101,0.141549362
1.778739148,0.141545415
1.778987287,0.141541573
1.779235426,0.141537697
1.779483564,0.141533841
1.779731703,0.141530078
1.779979841,0.141526397
1.780225285,0.141522932
1.780473424,0.141519537
1.780724257,0.141516188
1.780972396,0.141513219
1.781220535,0.141510471
1.781468673,0.141507824
1.781716812,0.141505561
1.78196495,0.141503563
1.782211332,0.141501649
1.782459471,0.141500144
1.782709366,0.141498784
1.782957505,0.141497567
1.783205644,0.14149673
1.783453782,0.141496016
1.783701921,0.141495578
1.783950059,0.141495361
1.784199167,0.141495255
1.784447306,0.141495368
1.784694475,0.14149561
1.784942614,0.141495907
1.785190753,0.141496302
1.785438891,0.141496781
1.78568703,0.141497301
1.785935168,0.141497965
1.786185527,0.141498631
1.786433666,0.141499333
1.786679584,0.141500096
1.786927723,0.141500858
1.787175862,0.141501683
1.787424,0.14150253
1.787672139,0.141503404
1.787920278,0.141504358
1.788170739,0.141505341
1.788418878,0.141506303
1.788664693,0.141507361
1.788912832,0.141508457
1.789160971,0.141509608
1.789409109,0.141510769
1.789657248,0.141511973
1.789905387,0.141513098
1.790153525,0.141514344
1.790401664,0.141515365
1.790649802,0.141516472
1.790897941,0.141517479
1.79114608,0.141518387
1.791394218,0.141519135
1.791641111,0.141519847
1.791886597,0.141520403
1.792135982,0.141520852
1.792386773,0.141521064
1.792634911,0.141521191
1.79288305,0.141521219
1.793131189,0.141520901
1.793379327,0.141520509
1.793627466,0.14151986
1.793873494,0.14151901
1.794121633,0.14151798
1.794371882,0.141516714
1.64275918,0.142568777
1.642511042,0.142560133
1.642264115,0.142551301
1.642015976,0.142542496
1.641766626,0.142533438
1.638540824,0.142426002
1.638290137,0.142420153
1.641518487,0.142524359
1.638041998,0.142414712
1.638788962,0.142432386
1.641270349,0.142515307
1.636059437,0.142391481
1.635811299,0.142391088
1.637796408,0.142410048
1.639037101,0.14243931
1.640774071,0.142497214
1.64102221,0.142506233
1.636307576,0.142392387
1.63556316,0.142391453
1.637548269,0.142405778
1.63928524,0.142446642
1.640525933,0.142488203
1.639533378,0.142454372
1.636555715,0.142394036
1.635315022,0.14239247
1.637300131,0.142402013
1.631841081,0.142455492
1.632089219,0.142448512
1.64027628,0.142479418
1.639781517,0.142462485
1.636803853,0.142396175
1.635066883,0.142394217
1.637051992,0.142398844
1.629855972,0.142517358
1.63010411,0.142509372
1.631592942,0.14246267
1.632339416,0.142441845
1.626878308,0.142603091
1.627126447,0.142597079
1.63382619,0.142409324
1.633578051,0.142413754
1.634818744,0.142396392
1.640028141,0.142470765
1.629607833,0.142525281
1.630355218,0.142501219
1.632587554,0.142435479
1.631344804,0.142470098
1.626627686,0.142608934
1.627374585,0.142590777
1.634074328,0.142405364
1.633329913,0.142418614
1.634570606,0.14239901
1.629359694,0.142533217
1.630603356,0.142493332
1.630848526,0.142485529
1.632833635,0.142429491
1.631096665,0.142477726
1.627622724,0.142584334
1.626379547,0.142614602
1.634322467,0.142401974
1.633081774,0.14242384
1.629111556,0.142541014
1.623652506,0.142667112
1.623900645,0.14266276
1.626133892,0.142619928
1.627870863,0.142577555
1.628863417,0.142548649
1.623404367,0.142671379
1.624148783,0.142658367
1.628119001,0.142570667
1.625885754,0.142625176
1.61025302,0.142900519
1.610501159,0.142899149
1.610747063,0.142897617
1.610995202,0.142895714
1.628615521,0.142556186
1.628367382,0.14256352
1.623156229,0.142675689
1.624393788,0.142653983
1.625637615,0.142630276
1.620426704,0.142724721
1.620674843,0.142719911
1.617945318,0.142776417
1.617697179,0.142781791
1.610004882,0.142901612
1.611245575,0.142893629
1.62290809,0.142679912
1.624641927,0.14264938
1.625389476,0.142635196
1.621419258,0.142705955
1.621667397,0.142701475
1.620922981,0.142715158
1.619434149,0.142744773
1.619682288,0.142739679
1.620178565,0.14272964
1.616208347,0.142813403
1.615960209,0.142818536
1.618193456,0.142771118
1.61744904,0.142787167
1.609756743,0.142902407
1.611493713,0.142891202
1.613478822,0.142864571
1.613726961,0.14286054
1.622659952,0.142684132
1.624893199,0.142644769
1.625141338,0.142640036
1.62117112,0.142710533
1.621915536,0.142697067
1.619186011,0.142749957
1.619930427,0.142734587
1.616456486,0.142808285
1.61571207,0.142823603
1.618441595,0.142765749
1.617200902,0.142792451
1.607029563,0.142889914
1.607277702,0.142892614
1.609508604,0.142902879
1.611741852,0.142888628
1.613230684,0.142868513
1.6139751,0.142856273
1.622411813,0.142688466
1.622163674,0.142692675
1.618940713,0.142755156
1.615463931,0.142828527
1.616706624,0.142802959
1.618692574,0.142760413
1.616954762,0.142797729
1.606779079,0.142886814
1.607523495,0.142895065
1.609260466,0.142903039
1.611989991,0.142885733
1.612980471,0.142872311
1.614223238,0.142851961
1.615215793,0.142833425
1.606530941,0.142883531
1.607771634,0.142897161
1.609012327,0.142902826
1.612238129,0.142882678
1.612732332,0.142875968
1.614471377,0.142847473
1.614966927,0.142838244
1.606282802,0.14287986
1.608019773,0.142898963
1.608764188,0.142902384
1.612486268,0.142879364
1.614718788,0.142842924
1.606034663,0.142875988
1.608267911,0.142900412
1.60851605,0.142901533
1.605786525,0.14287189
1.605538386,0.142867451
1.605292504,0.142862763
1.605044365,0.142858008
1.60479397,0.142852826
1.604545832,0.142847552
1.604297693,0.1428421
1.604049554,0.142836446
1.603801416,0.142830677
1.603553277,0.142824683
1.603306168,0.142818685
1.60305803,0.142812497
1.602808861,0.142806184
1.602560723,0.142799826
1.602312584,0.142793412
1.602064445,0.142786926
1.601816307,0.142780433
1.601568168,0.142773937
1.601318333,0.142767399
1.601070195,0.142760903
1.600823752,0.142754519
1.600575614,0.142748194
1.600327475,0.142741894
1.600079336,0.142735772
1.599831198,0.142729746
1.599583059,0.142723825
1.599332263,0.142718182
1.599084124,0.142712568
1.598838643,0.142707354
1.598590505,0.14270239
1.598342366,0.142697587
1.598094227,0.142693046
1.597846089,0.142688871
1.59759795,0.142684953
1.597349812,0.142681499
1.597101673,0.142678291
1.596853534,0.142675527
1.596605396,0.142673076
1.596357257,0.142671136
1.596109118,0.142669489
1.59586098,0.142668462
1.595612841,0.142667859
1.595364703,0.142667993
1.595116564,0.142668772
1.594868425,0.142670073
1.594620287,0.142672081
1.594372148,0.142674512
1.594124009,0.14267759
1.593875871,0.142681235
1.593629724,0.142685448
1.593381585,0.142690418
1.593131455,0.142696104
1.592883316,0.142702351
1.592635178,0.142709215
1.592387039,0.142716723
1.5921389,0.142724859
1.591890762,0.142733516
1.59164541,0.142742787
1.591397271,0.142752418
1.591146346,0.142762872
1.590898207,0.142773496
1.590650069,0.142784568
1.59040193,0.142796007
1.590153791,0.142807759
1.589905653,0.142819714
1.589657575,0.142831904
1.589409436,0.142844264
1.589161237,0.142856709
1.588913098,0.142869202
1.58866496,0.142881726
1.588416821,0.142894235
1.588168682,0.142906617
1.587920544,0.142918938
1.58766974,0.142931041
1.587421601,0.142943103
1.587176128,0.142954506
1.586927989,0.142965888
1.586679851,0.142976924
1.586431712,0.142987626
1.586183573,0.142997956
1.585935435,0.143007932
1.585685348,0.143017514
1.58543721,0.1430267
1.585191019,0.143035354
1.58494288,0.143043687
1.584694742,0.143051594
1.584446603,0.143059022
1.584198464,0.1430662
1.583950326,0.143072882
1.583702187,0.143079294
1.583454048,0.143085337
1.58320591,0.143091059
1.582957771,0.14309656
1.582709633,0.143101754
1.582461494,0.14310686
1.582213355,0.143111704
1.581965217,0.143116448
1.581717078,0.143121048
1.581468939,0.143125645
1.581220801,0.143130147
1.580972662,0.143134734
1.580724523,0.143139266
1.580476385,0.143143924
1.580228246,0.143148595
1.579982838,0.143153447
1.5797347,0.143158302
1.57948383,0.143163383
1.579235692,0.143168646
1.578987553,0.143173895
1.578739414,0.143179369
1.578491276,0.143184903
1.578243137,0.143190563
1.577996816,0.143196215
1.577748677,0.143201991
1.577498721,0.143207878
1.577250583,0.143213715
1.577002444,0.143219637
1.576754305,0.14322549
1.576506167,0.143231358
1.576258028,0.143237214
1.576008981,0.143242911
1.575760842,0.143248686
1.575513612,0.143254176
1.575265474,0.143259611
1.575017335,0.143264902
1.574769196,0.143270048
1.574521058,0.143275109
1.574272919,0.143279895
1.574022597,0.143284597
1.573774458,0.14328905
1.573528503,0.143293284
1.573280365,0.143297252
1.573032226,0.143300867
1.572784087,0.143304273
1.572535949,0.143307132
1.57228781,0.143309645
1.572036967,0.143311739
1.571787558,0.143313447
1.571542124,0.143314692
1.571295256,0.143315581
1.571047117,0.143316048
1.570798978,0.143315937
1.57055084,0.143315388
1.570302701,0.143314345
1.570054563,0.143312838
1.569806424,0.143310778
1.569558285,0.143308165
1.569310147,0.143305001
1.569062008,0.143301198
1.568813869,0.143296868
