Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
1.457077044,450.6945476
1.457275555,450.6848945
1.456878533,450.7052913
1.457474066,450.6755615
1.456680022,450.7167758
1.457672577,450.6667624
1.455885979,450.767723
1.462635349,450.6028362
1.462436839,450.599818
1.457871088,450.6581619
1.456481511,450.7285028
1.45608449,450.7540076
1.466804078,450.7891895
1.467002589,450.8043669
1.46283386,450.606169
1.462237613,450.598074
1.46065024,450.594628
1.460848751,450.5931921
1.458069599,450.6506913
1.456283001,450.7408786
1.466605567,450.774343
1.4672011,450.8195635
1.463826415,450.6298423
1.463627904,450.623892
1.463033019,450.6098923
1.462039102,450.5952287
1.460451729,450.5956236
1.461045184,450.5921096
1.458863642,450.6245154
1.459062153,450.6194346
1.45826811,450.6435647
1.466407057,450.7603684
1.467399611,450.8359318
1.461841306,450.5940148
1.463429393,450.6187959
1.464026937,450.6363556
1.46323153,450.6138931
1.460251151,450.5981794
1.461243695,450.5925542
1.458665131,450.6305729
1.459260664,450.6144544
1.45846662,450.636469
1.469186209,450.9942921
1.46938472,451.0131294
1.466208546,450.7468679
1.467598122,450.85205
1.477722178,451.8341019
1.477920689,451.8553759
1.476531113,451.7061996
1.476729623,451.7269678
1.461642795,450.5933119
1.464225448,450.6427995
1.461444284,450.5921406
1.46005264,450.5999256
1.459459175,450.6104582
1.465218019,450.6865978
1.465414502,450.698116
1.468987698,450.9756646
1.469583231,451.0318997
1.466010035,450.7337193
1.467796633,450.868815
1.477523667,451.8125548
1.4781192,451.8768638
1.476332602,451.6855192
1.476928134,451.7484582
1.464421948,450.650533
1.459856197,450.6030122
1.459657686,450.6062345
1.470573856,451.1270896
1.470772367,451.1473076
1.470377275,451.1086907
1.470178764,451.089385
1.465019508,450.6775092
1.465613013,450.7094291
1.465811524,450.7209348
1.469781742,451.0511217
1.468789187,450.9572517
1.467995144,450.8858099
1.477325156,451.7909944
1.478317711,451.8981575
1.477126645,451.7695441
1.476134091,451.6648116
1.464620458,450.6587365
1.470972807,451.165979
1.469980253,451.0702488
1.464818969,450.6676222
1.468590676,450.9392129
1.468193655,450.9033542
1.481095073,452.1631347
1.481293584,452.1797232
1.478516222,451.9190744
1.47593558,451.6442405
1.471171318,451.1851962
1.468392166,450.92094
1.474943025,451.5450912
1.474746756,451.5253065
1.480898352,452.1464697
1.481493885,452.195981
1.479310265,452.0002415
1.479508776,452.0190723
1.478714732,451.9398442
1.475737069,451.6243394
1.473354938,451.3931291
1.473554327,451.4116349
1.471369829,451.20494
1.475141536,451.5642673
1.474548245,451.5068991
1.480699841,452.1294462
1.481692396,452.2110978
1.479111754,451.9802702
1.479707287,452.0383714
1.475538558,451.6038696
1.478913243,451.960291
1.472163873,451.2806817
1.472362384,451.2992228
1.473156427,451.3741422
1.473752838,451.4302671
1.471566492,451.2232193
1.475340047,451.5846018
1.474347493,451.487124
1.481890907,452.2257539
1.480501331,452.1115672
1.479905798,452.0570056
1.471965362,451.2613436
1.47256041,451.3180049
1.472957916,451.3554558
1.473950471,451.4493089
1.471765003,451.2427937
1.488243256,451.6972827
1.483081718,452.2871266
1.483280229,452.2941411
1.485069553,452.2460519
1.485268064,452.2307458
1.474148982,451.4685252
1.48030282,452.0934011
1.4820878,452.2391753
1.480104309,452.0755332
1.488441767,451.6418182
1.472758921,451.3369259
1.488044745,451.7505386
1.482883461,452.2799805
1.483478994,452.2990353
1.486853679,452.014825
1.486655169,452.0498096
1.48486857,452.261552
1.485464103,452.2100073
1.482286311,452.2511812
1.488640278,451.584005
1.487846234,451.8008205
1.482684951,452.2718322
1.483677505,452.3019999
1.48705219,451.9773486
1.486456658,452.0822337
1.48467006,452.2746208
1.485662614,452.1892874
1.48248644,452.2622511
1.488838788,451.5239784
1.487647723,451.8488767
1.483876016,452.3021915
1.487250701,451.9371805
1.486258147,452.112368
