Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
1.457077044,172227.472
1.457275555,172226.6118
1.456878533,172228.5108
1.457474066,172226.0344
1.456680022,172229.9246
1.457672577,172225.5825
1.455885979,172237.8387
1.462635349,172285.0626
1.462436839,172280.0592
1.457871088,172225.367
1.456481511,172231.4517
1.45608449,172235.4333
1.466804078,172445.1375
1.467002589,172454.8555
1.46283386,172290.3027
1.462237613,172275.3541
1.46065024,172245.4214
1.460848751,172248.3121
1.458069599,172225.4388
1.456283001,172233.326
1.466605567,172435.5426
1.4672011,172464.5572
1.463826415,172320.2153
1.463627904,172313.6499
1.463033019,172295.7445
1.462039102,172270.7045
1.460451729,172242.5323
1.461045184,172251.4674
1.458863642,172227.753
1.459062153,172228.8586
1.45826811,172225.6967
1.466407057,172426.099
1.467399611,172474.4904
1.461841306,172266.4429
1.463429393,172307.423
1.464026937,172326.9805
1.46323153,172301.4524
1.460251151,172239.9758
1.461243695,172254.9007
1.458665131,172226.8686
1.459260664,172230.1498
1.45846662,172226.1026
1.469186209,172565.365
1.46938472,172575.5162
1.466208546,172416.788
1.467598122,172484.372
1.477722178,172987.1202
1.477920689,172996.0014
1.476531113,172930.1041
1.476729623,172939.9004
1.461642795,172262.4233
1.464225448,172334.0342
1.461444284,172258.4719
1.46005264,172237.559
1.459459175,172231.7288
1.465218019,172372.7818
1.465414502,172381.1788
1.468987698,172555.199
1.469583231,172585.611
1.466010035,172407.5931
1.467796633,172494.4129
1.477523667,172978.0243
1.4781192,173004.6898
1.476332602,172920.2851
1.476928134,172949.6831
1.464421948,172341.1655
1.459856197,172235.3548
1.459657686,172233.4054
1.470573856,172635.5915
1.470772367,172645.5548
1.470377275,172625.7603
1.470178764,172615.8077
1.465019508,172364.5489
1.465613013,172389.8113
1.465811524,172398.5623
1.469781742,172595.7314
1.468789187,172545.0191
1.467995144,172504.4334
1.477325156,172968.7155
1.478317711,173013.127
1.477126645,172959.2595
1.476134091,172910.3582
1.464620458,172348.7091
1.470972807,172655.4729
1.469980253,172605.787
1.464818969,172356.468
1.468590676,172534.8881
1.468193655,172514.5636
1.481095073,173094.6569
1.481293584,173096.864
1.478516222,173021.2763
1.47593558,172900.3809
1.471171318,172665.2742
1.468392166,172524.6872
1.474943025,172850.507
1.474746756,172840.6727
1.480898352,173091.7987
1.481493885,173098.3945
1.479310265,173050.7927
1.479508776,173057.2948
1.478714732,173029.125
1.475737069,172890.4628
1.473354938,172771.9292
1.473554327,172781.5888
1.471369829,172675.1431
1.475141536,172860.436
1.474548245,172830.7674
1.480699841,173088.431
1.481692396,173099.1002
1.479111754,173043.9031
1.479707287,173063.538
1.475538558,172880.4003
1.478913243,173036.6963
1.472163873,172713.9229
1.472362384,172723.5457
1.473156427,172762.1647
1.473752838,172791.394
1.471566492,172684.7446
1.475340047,172870.5443
1.474347493,172820.8094
1.481890907,173098.9845
1.480501331,173084.3645
1.479905798,173069.369
1.471965362,172704.212
1.47256041,172733.2045
1.472957916,172752.5137
1.473950471,172801.1498
1.471765003,172694.4548
1.488243256,172533.5643
1.483081718,173078.4421
1.483280229,173071.5356
1.485069553,172952.2347
1.485268064,172933.4429
1.474148982,172811.0199
1.48030282,173079.8015
1.4820878,173098.0335
1.480104309,173074.8497
1.488441767,172500.632
1.472758921,172742.8543
1.488044745,172565.9808
1.482883461,173084.3815
1.483478994,173063.2598
1.486853679,172746.041
1.486655169,172773.0292
1.48486857,172970.2161
1.485464103,172913.78
1.482286311,173096.0563
1.488640278,172467.3841
1.487846234,172597.7848
1.482684951,173089.2153
1.483677505,173053.7268
1.48705219,172718.0777
1.486456658,172799.0122
1.48467006,172986.9097
1.485662614,172892.8972
1.48248644,173093.2148
1.488838788,172433.8461
1.487647723,172629.0136
1.483876016,173042.8163
1.487250701,172689.2226
1.486258147,172824.0202
1.484471549,173002.5997
1.485861125,172870.9923
1.489037299,172400.1368
1.487449212,172659.5506
1.484075636,173030.5427
1.484274146,173017.1515
1.486059636,172847.991
1.48923581,172366.2977
1.489434321,172332.4999
1.489632832,172298.8798
1.489831343,172265.3132
1.490029854,172232.1313
1.490228365,172199.2382
1.490426876,172166.7642
1.490625387,172134.7706
1.490823898,172103.4122
1.491022408,172072.5247
1.491220919,172042.526
1.49141943,172013.0989
1.491616289,171984.9961
1.4918148,171957.2576
1.492014963,171930.326
1.492213474,171904.6806
1.492411985,171879.9002
1.492609108,171856.4579
1.492807619,171833.7589
1.493007517,171812.0077
1.493206028,171791.5673
1.493404539,171771.9891
1.493603026,171753.5719
1.493801537,171736.0626
1.494000072,171719.5131
1.494198583,171703.8916
1.494397094,171689.1237
1.494596944,171675.2026
1.494795454,171662.1467
1.494992626,171650.0344
1.495191137,171638.6009
1.495389648,171627.9661
1.495589782,171617.9013
1.495788293,171608.7089
1.495985181,171600.296
1.496183692,171592.2278
