Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.117124096,0.226755048
1.117421875,0.22674524
1.109977399,0.226969739
1.110275178,0.226967204
1.115039642,0.226833165
1.115339809,0.226821421
1.116826317,0.226765273
1.117719654,0.226736022
1.10967784,0.226971595
1.110572957,0.226963852
1.113252968,0.226898951
1.112955189,0.226908766
1.114741863,0.226844668
1.115635534,0.226810059
1.116528538,0.22677603
1.118017433,0.226727494
1.120101886,0.226692967
1.120399665,0.226692207
1.129035257,0.226997179
1.129333036,0.227007792
1.10938137,0.226972581
1.110870736,0.226959698
1.113550747,0.226888782
1.11265741,0.226918074
1.114444084,0.226856133
1.115930926,0.226798537
1.116230759,0.226787124
1.118315212,0.226719718
1.119804107,0.226694837
1.120697444,0.226692551
1.128735489,0.226985951
1.129630815,0.227017952
1.106106271,0.226932698
1.10640405,0.226939808
1.109085371,0.226972781
1.111168515,0.226954722
1.113848526,0.22687819
1.112359631,0.226926786
1.114146305,0.22686728
1.118612991,0.226713048
1.119506328,0.226697919
1.120995223,0.226694079
1.128438346,0.226974068
1.129928594,0.227027574
1.106701829,0.226946381
1.108786283,0.226972164
1.111466294,0.226948855
1.112061852,0.226934869
1.11891077,0.226707117
1.119208549,0.226702058
1.121293002,0.226696678
1.128142556,0.22696198
1.130226373,0.227036763
1.133501943,0.227106648
1.133799722,0.227110039
1.107892946,0.226965473
1.107595166,0.226961808
1.106999608,0.226952237
1.108488504,0.226970724
1.111764073,0.22694228
1.121592721,0.22670065
1.123079677,0.226736436
1.123377456,0.226746524
1.130524153,0.22704538
1.127844141,0.226949078
1.133204164,0.227102725
1.134097501,0.227112841
1.108190725,0.226968472
1.107297387,0.226957419
1.121889791,0.226705444
1.122781897,0.226727114
1.123675235,0.226757411
1.123973014,0.226769006
1.124270793,0.226781248
1.126355246,0.226878776
1.126653025,0.22689337
1.130821932,0.227053611
1.127546362,0.226935754
1.132906385,0.227098277
1.134395527,0.227115097
1.122185631,0.226711672
1.122484118,0.226718819
1.124568572,0.22679405
1.126057467,0.226864093
1.126950804,0.226907809
1.127248583,0.22692193
1.131119711,0.227061324
1.132608606,0.227093322
1.134690515,0.227116687
1.124866351,0.226807284
1.125461909,0.22683513
1.125759688,0.226849474
1.13141749,0.227068595
1.132310827,0.227087862
1.134988048,0.227117676
1.12516413,0.22682095
1.131715269,0.227075492
1.132013048,0.227081905
1.135288617,0.22711799
1.135586396,0.227117459
1.135884175,0.227116252
1.136181954,0.227114432
1.136479733,0.227111809
1.136777512,0.227108327
1.137075291,0.227104034
1.13737307,0.227098808
1.137670849,0.227092605
1.137968629,0.2270855
1.138266408,0.227077283
1.138564187,0.22706807
1.138861966,0.227057875
1.139159745,0.227046576
1.139457524,0.227034349
1.139755303,0.227021065
1.140053082,0.227006812
1.140350861,0.22699167
1.140649964,0.226975624
1.140945977,0.226959343
1.141242432,0.226942205
1.141541977,0.226924713
1.141839756,0.22690701
1.142137535,0.22688919
1.142435314,0.226871364
1.142733093,0.226853723
1.143030872,0.226836436
1.143328651,0.22681964
1.14362643,0.226803476
1.143924209,0.226788045
1.144221988,0.22677331
1.144519767,0.226759552
1.144817546,0.226746735
1.145115325,0.226734901
1.145413105,0.226724026
1.145710884,0.226714124
1.146008663,0.226705193
1.146306442,0.226697228
1.146604221,0.226690023
1.146904402,0.226683634
1.147200145,0.226678013
1.147495522,0.226672894
1.147795337,0.226668176
1.148093116,0.226663695
1.148390895,0.226659416
1.148688674,0.226655218
1.148986453,0.22665091
1.149284232,0.226646413
1.149582011,0.226641576
1.14987979,0.226636377
1.150177569,0.226630745
1.150475348,0.226624626
1.150773127,0.226618012
1.151070906,0.22661087
1.151368685,0.226603125
1.151666464,0.226594621
1.151964243,0.226585448
1.152262022,0.22657554
1.152559801,0.226564834
1.15285758,0.226553373
1.153157312,0.22654095
1.1534544,0.226527979
1.153750227,0.226514087
1.154048697,0.22649925
1.154346476,0.226483598
1.154644255,0.226467143
1.154942034,0.226449895
1.155239813,0.226431965
1.155537592,0.226413345
1.155835371,0.226394119
1.15613315,0.226374355
1.156430929,0.226354115
1.156728708,0.226333539
1.157026487,0.226312689
1.157324266,0.226291675
1.157622045,0.226270631
1.157919824,0.226249676
1.158217603,0.226228967
1.158515382,0.226208582
1.158813161,0.226188771
1.15911094,0.226169568
1.159408719,0.226151088
1.159707153,0.226133559
1.160002954,0.226117285
1.16030008,0.226101805
1.160599836,0.226087478
1.160897615,0.226074378
1.161195394,0.226062417
1.161493173,0.226051733
1.161790952,0.226042161
1.162088731,0.226033933
1.16238651,0.22602667
1.162684289,0.226020583
1.162982068,0.22601554
1.163279847,0.226011299
1.163577626,0.22600808
1.163875405,0.226005629
1.164173184,0.22600398
1.164470963,0.226003031
1.164768742,0.226002801
1.165066521,0.226003075
1.1653643,0.226003921
1.165662079,0.226005155
1.165960119,0.22600688
1.166255122,0.226008959
1.16655264,0.226011523
1.166853195,0.226014191
1.167150974,0.226016974
1.167448753,0.226019621
1.167746532,0.226021995
1.168044312,0.22602403
1.168342091,0.226025414
1.16863987,0.226025974
1.168937649,0.226025556
1.169235428,0.226024158
1.169533207,0.226021991
1.169830986,0.226018787
1.170128765,0.226014606
1.170426544,0.226009531
1.170724323,0.226003738
1.171022102,0.225997362
1.171319881,0.225990587
1.17161766,0.225983608
1.171915439,0.225976712
1.172214557,0.225970315
1.172510584,0.225964404
1.172807024,0.225959226
1.173106555,0.225954786
1.173404334,0.225951651
1.173702113,0.225949928
1.173999892,0.225949834
1.174297671,0.225951452
1.17459545,0.225954747
1.174893229,0.225959748
1.175191008,0.225966184
1.175488788,0.22597426
1.175786567,0.225983886
1.176084346,0.225994997
1.176382125,0.226007453
1.176679904,0.226021142
1.176977683,0.226035936
1.177275462,0.226051778
1.177573241,0.22606861
1.17787102,0.226086143
1.178168799,0.226104426
1.178468995,0.226123619
1.178764756,0.226142524
1.179060119,0.226162422
1.179359915,0.226182483
1.179657694,0.226202658
1.179955473,0.226222818
1.180253252,0.226242804
1.180551031,0.226262358
1.18084881,0.22628125
1.181146589,0.226299197
1.181444368,0.226315792
1.181742147,0.226330773
1.090028131,0.226886345
1.089728424,0.226905081
1.090325183,0.226867904
1.089430645,0.226923528
1.090621034,0.226849338
1.089132866,0.226941788
1.085857297,0.227119636
1.085559518,0.227134209
1.081390611,0.227339308
1.081092832,0.227352696
1.09091954,0.226830887
1.088835087,0.226959781
1.085261739,0.227148758
1.086155076,0.227104993
1.092706215,0.226730887
1.093003994,0.226717127
1.08168839,0.227325365
1.080795053,0.22736548
1.091217319,0.226812704
