3 1 9412 |Static Pressure|
-2.1499716e-01 7.5078662e-03 2.0468040e+00 2.1228535e+03
-2.1493188e-01 7.5055864e-03 2.0461824e+00 2.1229075e+03
-2.1486658e-01 7.5033065e-03 2.0455608e+00 2.1229636e+03
-2.1480130e-01 7.5010266e-03 2.0449393e+00 2.1229438e+03
-2.1473601e-01 7.4987467e-03 2.0443177e+00 2.1229753e+03
-2.1467073e-01 7.4964669e-03 2.0436962e+00 2.1230537e+03
-2.1460544e-01 7.4941870e-03 2.0430746e+00 2.1231125e+03
-2.1454015e-01 7.4919071e-03 2.0424531e+00 2.1231235e+03
-2.1447487e-01 7.4896272e-03 2.0418315e+00 2.1231062e+03
-2.1440957e-01 7.4873473e-03 2.0412099e+00 2.1231274e+03
-2.1434429e-01 7.4850679e-03 2.0405884e+00 2.1232319e+03
-2.1427901e-01 7.4827881e-03 2.0399668e+00 2.1233350e+03
-2.1421373e-01 7.4805082e-03 2.0393453e+00 2.1233579e+03
-2.1414843e-01 7.4782283e-03 2.0387237e+00 2.1233611e+03
-2.1408315e-01 7.4759484e-03 2.0381021e+00 2.1233435e+03
-2.1401787e-01 7.4736685e-03 2.0374806e+00 2.1232969e+03
-2.1395259e-01 7.4713887e-03 2.0368590e+00 2.1232976e+03
-2.1388729e-01 7.4691088e-03 2.0362375e+00 2.1233281e+03
-2.1382201e-01 7.4668289e-03 2.0356159e+00 2.1234333e+03
-2.1375673e-01 7.4645490e-03 2.0349944e+00 2.1235500e+03
-2.1369143e-01 7.4622692e-03 2.0343726e+00 2.1235647e+03
-2.1362615e-01 7.4599893e-03 2.0337510e+00 2.1235029e+03
-2.1356086e-01 7.4577094e-03 2.0331295e+00 2.1234253e+03
-2.1349558e-01 7.4554300e-03 2.0325079e+00 2.1233723e+03
-2.1343029e-01 7.4531501e-03 2.0318863e+00 2.1233479e+03
-2.1336500e-01 7.4508702e-03 2.0312648e+00 2.1233801e+03
-2.1329972e-01 7.4485904e-03 2.0306432e+00 2.1234280e+03
-2.1323442e-01 7.4463105e-03 2.0300217e+00 2.1234529e+03
-2.1316914e-01 7.4440306e-03 2.0294001e+00 2.1234268e+03
-2.1310386e-01 7.4417507e-03 2.0287786e+00 2.1233489e+03
-2.1303858e-01 7.4394708e-03 2.0281570e+00 2.1233257e+03
-2.1297328e-01 7.4371910e-03 2.0275354e+00 2.1232881e+03
-2.1290800e-01 7.4349111e-03 2.0269139e+00 2.1232385e+03
-2.1284272e-01 7.4326312e-03 2.0262923e+00 2.1232515e+03
-2.1277744e-01 7.4303513e-03 2.0256708e+00 2.1232986e+03
-2.1271214e-01 7.4280719e-03 2.0250492e+00 2.1233979e+03
-2.1264686e-01 7.4257920e-03 2.0244277e+00 2.1234590e+03
-2.1258157e-01 7.4235122e-03 2.0238061e+00 2.1234705e+03
-2.1251628e-01 7.4212323e-03 2.0231845e+00 2.1234380e+03
-2.1245100e-01 7.4189524e-03 2.0225630e+00 2.1233699e+03
-2.1238571e-01 7.4166725e-03 2.0219414e+00 2.1233896e+03
-2.1232043e-01 7.4143927e-03 2.0213199e+00 2.1234011e+03
-2.1225514e-01 7.4121128e-03 2.0206983e+00 2.1233723e+03
-2.1218985e-01 7.4098329e-03 2.0200768e+00 2.1234014e+03
-2.1212457e-01 7.4075530e-03 2.0194552e+00 2.1234165e+03
-2.1205927e-01 7.4052732e-03 2.0188336e+00 2.1234133e+03
-2.1199399e-01 7.4029933e-03 2.0182121e+00 2.1233694e+03
-2.1192871e-01 7.4007134e-03 2.0175905e+00 2.1233022e+03
-2.1186343e-01 7.3984340e-03 2.0169690e+00 2.1232896e+03
-2.1179813e-01 7.3961541e-03 2.0163474e+00 2.1232942e+03
-2.1173285e-01 7.3938742e-03 2.0157259e+00 2.1232490e+03
-2.1166757e-01 7.3915944e-03 2.0151043e+00 2.1231912e+03
-2.1160229e-01 7.3893145e-03 2.0144827e+00 2.1231272e+03
-2.1153699e-01 7.3870346e-03 2.0138612e+00 2.1230510e+03
-2.1147171e-01 7.3847547e-03 2.0132396e+00 2.1230137e+03
-2.1140642e-01 7.3824748e-03 2.0126181e+00 2.1229958e+03
-2.1134113e-01 7.3801950e-03 2.0119965e+00 2.1229927e+03
-2.1127585e-01 7.3779151e-03 2.0113750e+00 2.1229783e+03
-2.1121056e-01 7.3756352e-03 2.0107534e+00 2.1230449e+03
-2.1114528e-01 7.3733553e-03 2.0101318e+00 2.1231519e+03
-2.1107998e-01 7.3710755e-03 2.0095103e+00 2.1231396e+03
-2.1101470e-01 7.3687960e-03 2.0088887e+00 2.1231416e+03
-2.1094942e-01 7.3665162e-03 2.0082672e+00 2.1231235e+03
-2.1088412e-01 7.3642363e-03 2.0076456e+00 2.1230852e+03
-2.1081884e-01 7.3619564e-03 2.0070240e+00 2.1231360e+03
