x [m],Pressure [kPa]
3.433464766000000057e-01,2.074774979999999935e+00
3.440164030000000261e-01,2.074750052000000178e+00
3.446863592000000143e-01,2.074725003999999817e+00
3.453562855999999792e-01,2.074700051000000212e+00
3.460262418000000229e-01,2.074675194000000111e+00
3.466961980000000110e-01,2.074650216000000214e+00
3.473661243999999759e-01,2.074625117000000074e+00
3.480360806000000196e-01,2.074600329999999992e+00
3.487060069999999845e-01,2.074575207000000088e+00
3.493759631999999726e-01,2.074550391999999910e+00
3.500459194000000163e-01,2.074525244000000157e+00
3.507158457999999812e-01,2.074500404000000131e+00
3.513858020000000248e-01,2.074475231000000086e+00
3.520557283999999898e-01,2.074450153999999991e+00
3.527256845999999779e-01,2.074425168999999958e+00
3.533956408999999743e-01,2.074400064999999849e+00
3.540655672999999948e-01,2.074375056000000050e+00
3.547355234999999829e-01,2.074349928999999815e+00
3.554054499000000034e-01,2.074324895000000168e+00
3.560754060999999915e-01,2.074299955999999945e+00
3.567453622999999796e-01,2.074274899999999811e+00
3.574152887000000001e-01,2.074250147999999960e+00
3.580852448999999882e-01,2.074225489999999894e+00
3.587551713000000086e-01,2.074201132999999864e+00
3.594251274999999968e-01,2.074176656000000118e+00
3.600950836999999849e-01,2.074152484999999935e+00
3.607650101000000054e-01,2.074128818999999790e+00
3.614349662999999935e-01,2.074105035000000097e+00
3.621048927000000139e-01,2.074081544999999860e+00
3.627748489000000021e-01,2.074058142999999799e+00
3.634448050999999902e-01,2.074034621000000023e+00
3.641147316000000189e-01,2.074011388999999816e+00
3.647846878000000070e-01,2.073987831000000170e+00
3.654546142000000275e-01,2.073964564000000177e+00
3.661245704000000156e-01,2.073941175999999942e+00
3.667945266000000037e-01,2.073917669000000075e+00
3.674644530000000242e-01,2.073894452000000221e+00
