x [m],Heat flux [MW/m^2]
1.899292170999999918e-01,1.099966735999999973e-01
1.905991583999999961e-01,1.099248738000000031e-01
1.912690997000000004e-01,1.098552923000000042e-01
1.919390410000000047e-01,1.097879184999999980e-01
1.926089971999999928e-01,1.097222159000000030e-01
1.932789384999999971e-01,1.096580672000000006e-01
1.939488798000000014e-01,1.095949088999999960e-01
1.946188211000000057e-01,1.095320367000000017e-01
1.952887624999999905e-01,1.094695836000000033e-01
1.959587187000000064e-01,1.094074342999999949e-01
1.966286600000000107e-01,1.093454754999999973e-01
1.972986012999999872e-01,1.092837049999999949e-01
1.979685425999999915e-01,1.092221698999999990e-01
1.986384838999999958e-01,1.091609404999999977e-01
1.993084401000000117e-01,1.091000763999999956e-01
1.999783813999999882e-01,1.090396784000000063e-01
2.006483226999999925e-01,1.089797197000000051e-01
2.013182639999999968e-01,1.089201481999999971e-01
2.019882202000000126e-01,1.088608523000000050e-01
2.026581614999999892e-01,1.088017104000000013e-01
2.033281027999999935e-01,1.087426734999999978e-01
2.039980440999999978e-01,1.086837405000000006e-01
2.046679854000000021e-01,1.086248868999999950e-01
2.053379267000000064e-01,1.085661235999999946e-01
2.060078830000000027e-01,1.085074731000000015e-01
2.066778243000000070e-01,1.084489460000000044e-01
2.073477656000000113e-01,1.083906342999999967e-01
2.080177068999999879e-01,1.083326170000000060e-01
2.086876631000000037e-01,1.082750531000000044e-01
2.093576044000000080e-01,1.082179266999999945e-01
2.100275457000000123e-01,1.081613485999999985e-01
2.106974869999999889e-01,1.081052333000000060e-01
2.113674282999999932e-01,1.080494852000000033e-01
2.120373695999999974e-01,1.079939889000000042e-01
2.127073258000000133e-01,1.079386700999999948e-01
2.133772670999999899e-01,1.078834726000000022e-01
2.140472083999999942e-01,1.078283612999999946e-01
2.147171496999999984e-01,1.077733579999999997e-01
2.153871058999999866e-01,1.077184617000000039e-01
2.160570471999999909e-01,1.076636712000000051e-01
2.167269886000000034e-01,1.076089969000000035e-01
2.173969299000000077e-01,1.075544709999999987e-01
2.180668712000000120e-01,1.075001914999999947e-01
2.187368274000000001e-01,1.074462666000000066e-01
2.194067687000000044e-01,1.073927810000000066e-01
2.200767100000000087e-01,1.073397415999999965e-01
2.207466513000000130e-01,1.072871224000000040e-01
2.214165925999999895e-01,1.072348325999999963e-01
2.220865488000000054e-01,1.071827714000000015e-01
2.227564901000000097e-01,1.071308608999999995e-01
2.234264313999999862e-01,1.070790565000000055e-01
2.240963726999999905e-01,1.070273464999999952e-01
2.247663139999999948e-01,1.069757320999999983e-01
2.254362702000000107e-01,1.069242405999999979e-01
2.261062114999999872e-01,1.068728941999999987e-01
2.267761527999999915e-01,1.068216595999999935e-01
2.274460942000000041e-01,1.067705466000000020e-01
2.281160355000000084e-01,1.067195856999999942e-01
2.287859916999999965e-01,1.066688283999999987e-01
2.294559330000000008e-01,1.066183358999999997e-01
2.301258743000000051e-01,1.065682002999999989e-01
2.307958156000000094e-01,1.065184079999999950e-01
2.314657569000000137e-01,1.064689456999999978e-01
2.321357131000000018e-01,1.064197273000000027e-01
2.328056544000000061e-01,1.063706573999999988e-01
2.334755957000000104e-01,1.063216728999999972e-01
2.341455369999999869e-01,1.062727212999999976e-01
2.348154782999999912e-01,1.062237922000000001e-01
2.354854345000000071e-01,1.061748854000000020e-01
2.361553758000000114e-01,1.061260108999999979e-01
2.368253170999999879e-01,1.060771684999999992e-01
2.374952585000000005e-01,1.060283597000000050e-01
2.381651998000000048e-01,1.059796209999999961e-01
2.388351559999999929e-01,1.059309739000000028e-01
2.395050972999999972e-01,1.058824983000000025e-01
2.401750386000000015e-01,1.058342830000000012e-01
2.408449799000000058e-01,1.057864361000000059e-01
2.415149212000000101e-01,1.057390145000000059e-01
2.421848773999999982e-01,1.056920843999999970e-01
2.428548187000000025e-01,1.056456317000000061e-01
2.435247600000000068e-01,1.055995931999999943e-01
2.441947013000000111e-01,1.055538763999999963e-01
2.448646425999999876e-01,1.055083604999999952e-01
2.455345988000000035e-01,1.054629160999999982e-01
2.462045401000000078e-01,1.054173858999999935e-01
2.468744814000000121e-01,1.053716826000000023e-01
2.475444226999999886e-01,1.053257685999999943e-01
2.482143641000000012e-01,1.052796748000000004e-01
2.488843202999999893e-01,1.052336256000000053e-01
2.495542615999999936e-01,1.051879299999999989e-01
2.502242029000000256e-01,1.051430304999999982e-01
2.508941591000000138e-01,1.050994843000000040e-01
2.515640854999999787e-01,1.050576852999999949e-01
2.522340417000000223e-01,1.050178300000000065e-01
2.529039680999999873e-01,1.049798933999999961e-01
