x [m],Pressure [kPa]
2.453424268999999849e-03,2.298136502000000192e+00
2.617429475999999942e-03,2.227239023000000095e+00
2.803205512000000142e-03,2.125385958999999936e+00
3.013427835000000079e-03,2.039631856000000187e+00
3.251038725000000070e-03,1.970096142999999911e+00
3.519256598999999895e-03,1.923171111000000044e+00
3.821578109999999948e-03,1.879749697999999913e+00
4.161774646000000050e-03,1.861182361000000007e+00
4.543876740999999719e-03,1.837258528000000002e+00
4.972148220999999570e-03,1.841094599000000054e+00
5.451040808000000119e-03,1.844189225000000043e+00
5.985134746999999644e-03,1.856887471999999928e+00
6.579050793999999779e-03,1.876394657000000077e+00
7.237344514999999832e-03,1.900899494999999995e+00
7.964368910000000149e-03,1.929231882999999925e+00
8.764110505999999148e-03,1.958842242000000011e+00
9.640001691999999442e-03,1.988135801999999952e+00
1.059471071000000000e-02,2.014872229999999931e+00
1.162991485999999991e-02,2.040855597000000188e+00
1.274607143999999942e-02,2.060170536000000219e+00
1.394220068999999992e-02,2.079319413999999977e+00
1.521569396999999935e-02,2.089526339999999927e+00
1.656217314000000065e-02,2.101773966000000105e+00
1.797541044999999976e-02,2.104214790999999973e+00
1.944733783999999868e-02,2.107729620999999831e+00
2.096815594000000019e-02,2.107748957000000090e+00
2.252653054999999988e-02,2.107618779000000053e+00
2.410990186000000132e-02,2.102380575999999834e+00
2.570487185999999896e-02,2.098426153000000127e+00
2.729764021999999887e-02,2.092987658000000195e+00
2.887448482000000080e-02,2.086193364000000106e+00
3.042222559000000090e-02,2.078443087000000133e+00
3.192865848999999756e-02,2.071394127000000029e+00
3.338290378000000058e-02,2.068997516000000036e+00
3.477570041999999972e-02,2.070474110999999784e+00
3.609955311000000167e-02,2.075415948999999927e+00
3.734883293999999992e-02,2.082438581999999982e+00
3.851973264999999924e-02,2.091029580999999915e+00
3.961017727999999877e-02,2.099257796999999925e+00
4.061967134000000340e-02,2.106632058999999835e+00
4.154907911999999870e-02,2.112677182000000098e+00
4.240042715999999684e-02,2.117333523000000106e+00
4.317663983000000205e-02,2.121073442999999781e+00
4.388135298999999712e-02,2.123820602999999974e+00
4.455129801999999778e-02,2.126246067999999934e+00
4.522124304999999844e-02,2.128266877999999807e+00
4.589118435999999662e-02,2.129994536999999966e+00
4.656112938999999729e-02,2.131446979000000130e+00
4.723107441999999795e-02,2.132642752999999836e+00
4.790101944999999861e-02,2.133601920999999901e+00
4.857096449000000010e-02,2.134337782999999877e+00
4.924090578999999746e-02,2.134867727000000048e+00
4.991085081999999812e-02,2.135211812000000098e+00
5.058079584999999878e-02,2.135399730000000051e+00
5.125074089000000027e-02,2.135468840999999784e+00
5.192068592000000093e-02,2.135453130999999782e+00
5.259063095000000160e-02,2.135381784999999866e+00
5.326057224999999895e-02,2.135263834999999943e+00
5.393051729000000044e-02,2.135096463000000000e+00
5.460046232000000110e-02,2.134864301999999991e+00
5.527040735000000177e-02,2.134554102000000064e+00
5.594035238000000243e-02,2.134164605000000048e+00
5.661029369000000061e-02,2.133705484000000041e+00
5.728023872000000127e-02,2.133198050999999928e+00
5.795018375000000194e-02,2.132662615000000095e+00
5.862012878000000260e-02,2.132112911000000111e+00
5.929007381000000326e-02,2.131558526000000064e+00
5.996001512000000144e-02,2.130999140000000125e+00
6.062996015000000211e-02,2.130436180999999873e+00
6.129990518000000277e-02,2.129871615999999968e+00
6.196985021000000343e-02,2.129307024000000048e+00
6.263979524000000410e-02,2.128746636999999886e+00
6.330973654999999534e-02,2.128194672999999870e+00
6.397968531000000625e-02,2.127649975999999832e+00
6.464962660999999666e-02,2.127113046999999924e+00
6.531956792000000178e-02,2.126584377999999997e+00
6.598951667999999882e-02,2.126064138999999908e+00
6.665945798000000311e-02,2.125554789999999805e+00
6.732940674000000014e-02,2.125056418999999863e+00
6.799934804000000443e-02,2.124566338000000165e+00
6.866928934999999568e-02,2.124085680999999948e+00
6.933923811000000659e-02,2.123615673999999842e+00
7.000917940999999700e-02,2.123154802000000174e+00
7.067912816999999404e-02,2.122704142999999988e+00
7.134906947999999915e-02,2.122264867000000166e+00
7.201901078000000345e-02,2.121831922000000148e+00
7.268895954000000048e-02,2.121402912999999835e+00
7.335890085000000560e-02,2.120980320999999780e+00
7.402884960000000181e-02,2.120564610999999822e+00
7.469879091000000693e-02,2.120156359000000101e+00
7.536873966000000313e-02,2.119756741000000222e+00
7.603868096999999437e-02,2.119364795000000079e+00
7.670862227999999949e-02,2.118974505999999813e+00
7.737857102999999570e-02,2.118581176000000177e+00
7.804851234000000082e-02,2.118191201000000135e+00
7.871846109999999785e-02,2.117820382000000112e+00
7.938840240000000215e-02,2.117482798000000166e+00
8.005834370999999339e-02,2.117186134999999858e+00
8.072829247000000430e-02,2.116928194000000207e+00
8.139823376999999471e-02,2.116694525999999854e+00
8.206818253000000563e-02,2.116457517999999816e+00
8.273812382999999604e-02,2.116190904000000206e+00
8.340806514000000116e-02,2.115879496999999887e+00
8.407801389999999819e-02,2.115524363000000019e+00
8.474795520000000248e-02,2.115135936000000161e+00
8.541790395999999952e-02,2.114730746000000217e+00
8.608784527000000464e-02,2.114323939999999791e+00
8.675778656999999505e-02,2.113926032999999816e+00
8.742773533000000596e-02,2.113541383999999912e+00
8.809767662999999638e-02,2.113169464999999914e+00
8.876762538999999341e-02,2.112805724999999857e+00
8.943756669999999853e-02,2.112442984999999940e+00
9.010750800000000282e-02,2.112073649000000053e+00
9.077745675999999986e-02,2.111692435000000145e+00
9.144739807000000498e-02,2.111295673999999956e+00
9.211734682000000118e-02,2.110881635999999784e+00
9.278728813000000630e-02,2.110450499999999785e+00
9.345722943999999754e-02,2.110009520000000194e+00
9.412717818999999375e-02,2.109575024999999826e+00
9.479711949999999887e-02,2.109164060999999979e+00
9.546706824999999508e-02,2.108788247000000116e+00
9.613700956000000020e-02,2.108446648000000145e+00
9.680695087000000532e-02,2.108126417999999891e+00
9.747689962000000152e-02,2.107813114999999904e+00
9.814684093000000664e-02,2.107495596000000138e+00
9.881678969000000368e-02,2.107167040000000213e+00
9.948673098999999409e-02,2.106822709999999876e+00
1.001566722999999992e-01,2.106464825000000207e+00
1.008266210999999996e-01,2.106098352000000062e+00
1.014965624000000038e-01,2.105730553999999977e+00
1.021665110999999959e-01,2.105369995000000216e+00
1.028364524000000002e-01,2.105021317999999919e+00
1.035063937000000045e-01,2.104684660999999846e+00
1.041763425000000048e-01,2.104357793000000143e+00
1.048462837999999953e-01,2.104037271999999792e+00
1.055162325999999956e-01,2.103720818000000214e+00
1.061861738999999999e-01,2.103407106000000137e+00
1.068561226000000058e-01,2.103097330000000209e+00
1.075260638999999963e-01,2.102792296000000061e+00
1.081960052000000005e-01,2.102491918000000126e+00
1.088659540000000009e-01,2.102194015999999888e+00
1.095358953000000052e-01,2.101897337000000032e+00
1.102058439999999973e-01,2.101601684999999886e+00
1.108757853999999959e-01,2.101312168000000202e+00
1.115457267000000002e-01,2.101028509999999905e+00
1.122156754000000062e-01,2.100756174999999892e+00
1.128856166999999966e-01,2.100495967000000075e+00
1.135555654999999969e-01,2.100248344999999794e+00
1.142255068000000012e-01,2.099983386999999979e+00
1.148954481000000055e-01,2.099779085000000212e+00
1.155653967999999976e-01,2.099485972000000089e+00
1.162353381999999963e-01,2.099289338000000171e+00
1.169052869000000022e-01,2.099072424000000048e+00
1.175752282000000065e-01,2.098862979000000184e+00
1.182451694999999969e-01,2.098660553999999845e+00
1.189151182999999973e-01,2.098462956000000101e+00
1.195850596000000016e-01,2.098266784999999857e+00
1.202550082999999936e-01,2.098067597000000006e+00
1.209249495999999979e-01,2.097861057999999890e+00
1.215948909999999966e-01,2.097645416999999846e+00
1.222648397000000026e-01,2.097422528000000064e+00
1.229347810000000069e-01,2.097197905999999890e+00
1.236047297999999933e-01,2.096978786000000206e+00
1.242746710999999976e-01,2.096773161000000218e+00
1.249446124000000019e-01,2.096587942000000204e+00
1.256145536999999923e-01,2.096425667000000104e+00
1.262845099000000082e-01,2.096285527000000037e+00
1.269544512000000125e-01,2.096162538000000186e+00
1.276243924999999890e-01,2.096049306999999917e+00
1.282943337999999933e-01,2.095939174999999821e+00
1.289642750999999976e-01,2.095827397999999953e+00
1.296342313000000135e-01,2.095713560000000086e+00
1.303041725999999900e-01,2.095599873999999918e+00
1.309741138999999943e-01,2.095489087999999889e+00
1.316440551999999986e-01,2.095381873000000006e+00
1.323139966000000112e-01,2.095275889999999919e+00
1.329839527999999993e-01,2.095166842999999890e+00
1.336538941000000036e-01,2.095050239999999953e+00
1.343238354000000079e-01,2.094923370000000062e+00
1.349937767000000122e-01,2.094786249000000211e+00
1.356637179999999887e-01,2.094642100000000173e+00
1.363336742000000046e-01,2.094495337000000124e+00
1.370036155000000089e-01,2.094350422999999850e+00
1.376735568000000132e-01,2.094210363000000186e+00
1.383434980999999897e-01,2.094076997999999801e+00
1.390134393999999940e-01,2.093950374999999919e+00
1.396833956000000099e-01,2.093829169999999795e+00
1.403533368999999864e-01,2.093710476000000043e+00
1.410232781999999907e-01,2.093592371000000174e+00
1.416932194999999950e-01,2.093473910999999799e+00
1.423631607999999993e-01,2.093355900000000158e+00
1.430331170999999957e-01,2.093239656000000171e+00
1.437030584000000000e-01,2.093126739000000125e+00
1.443729997000000043e-01,2.093018149999999800e+00
1.450429410000000086e-01,2.092914094999999808e+00
1.457128971999999967e-01,2.092813073999999940e+00
1.463828385000000010e-01,2.092712852000000012e+00
1.470527798000000053e-01,2.092611349999999870e+00
1.477227211000000096e-01,2.092508331999999971e+00
1.483926624000000138e-01,2.092405349999999942e+00
1.490626036999999904e-01,2.092302913999999792e+00
1.497325599000000063e-01,2.092203039000000153e+00
1.504025012000000106e-01,2.092106949999999799e+00
1.510724424999999871e-01,2.092013972000000166e+00
1.517423837999999914e-01,2.091923564000000013e+00
1.524123400000000073e-01,2.091834448999999818e+00
1.530822813999999921e-01,2.091745368999999855e+00
1.537522226999999964e-01,2.091655095000000131e+00
1.544221640000000006e-01,2.091564131000000160e+00
1.550921053000000049e-01,2.091472977000000011e+00
1.557620466000000092e-01,2.091383093000000137e+00
1.564320027999999974e-01,2.091295431999999899e+00
1.571019441000000016e-01,2.091210449000000082e+00
1.577718854000000059e-01,2.091128348999999886e+00
1.584418267000000102e-01,2.091048857000000094e+00
1.591117828999999984e-01,2.090971463999999891e+00
1.597817242000000026e-01,2.090894484000000109e+00
1.604516655000000069e-01,2.090816253999999930e+00
1.611216068000000112e-01,2.090736794000000121e+00
1.617915480999999878e-01,2.090656351999999885e+00
1.624615043000000036e-01,2.090575875999999944e+00
1.631314456000000079e-01,2.090496990000000110e+00
1.638013869999999927e-01,2.090420595999999964e+00
1.644713282999999970e-01,2.090346902999999923e+00
1.651412696000000013e-01,2.090276101999999803e+00
1.658112257999999894e-01,2.090207475000000148e+00
1.664811670999999937e-01,2.090139853999999797e+00
1.671511083999999980e-01,2.090071866000000167e+00
1.678210497000000023e-01,2.090002162999999857e+00
1.684909910000000066e-01,2.089930541999999836e+00
1.691609471999999947e-01,2.089858366000000078e+00
1.698308884999999990e-01,2.089786762000000131e+00
1.705008298000000033e-01,2.089717496000000008e+00
1.711707711000000076e-01,2.089650546000000109e+00
1.718407124000000119e-01,2.089585882999999811e+00
1.725106686000000000e-01,2.089523697000000180e+00
1.731806099000000043e-01,2.089462648000000033e+00
1.738505512000000086e-01,2.089402289000000135e+00
1.745204925999999934e-01,2.089342176000000162e+00
1.751904338999999977e-01,2.089281441999999878e+00
1.758603901000000136e-01,2.089219014000000207e+00
1.765303313999999901e-01,2.089155561000000105e+00
1.772002726999999944e-01,2.089092372000000086e+00
1.778702139999999987e-01,2.089030295000000148e+00
1.785401553000000030e-01,2.088969536000000016e+00
1.792101114999999911e-01,2.088910498999999810e+00
1.798800527999999954e-01,2.088852955000000122e+00
1.805499940999999997e-01,2.088797099000000212e+00
1.812199354000000040e-01,2.088742912999999923e+00
1.818898767000000083e-01,2.088690372999999934e+00
1.825598328999999964e-01,2.088638217999999824e+00
1.832297742000000007e-01,2.088585205999999861e+00
1.838997155000000050e-01,2.088530931000000201e+00
1.845696568000000093e-01,2.088476020999999960e+00
1.852395981999999941e-01,2.088422122999999964e+00
1.859095544000000100e-01,2.088369839999999922e+00
1.865794956999999865e-01,2.088319346000000021e+00
1.872494369999999908e-01,2.088268612999999885e+00
1.879193782999999951e-01,2.088214810999999838e+00
1.885893195999999994e-01,2.088155564000000020e+00
1.892592757999999875e-01,2.088091127999999852e+00
1.899292170999999918e-01,2.088026548000000204e+00
1.905991583999999961e-01,2.087971173000000125e+00
1.912690997000000004e-01,2.087937784000000185e+00
1.919390410000000047e-01,2.087939185999999836e+00
1.926089971999999928e-01,2.087985250000000015e+00
1.932789384999999971e-01,2.088078254000000022e+00
1.939488798000000014e-01,2.088210876000000216e+00
1.946188211000000057e-01,2.088365371000000081e+00
1.952887624999999905e-01,2.088515698999999781e+00
1.959587187000000064e-01,2.088634052000000185e+00
1.966286600000000107e-01,2.088697432000000020e+00
1.972986012999999872e-01,2.088692566999999833e+00
1.979685425999999915e-01,2.088617664000000040e+00
1.986384838999999958e-01,2.088482012000000054e+00
1.993084401000000117e-01,2.088302576999999882e+00
1.999783813999999882e-01,2.088100090999999825e+00
2.006483226999999925e-01,2.087894610000000206e+00
2.013182639999999968e-01,2.087702170000000024e+00
2.019882202000000126e-01,2.087533523999999918e+00
2.026581614999999892e-01,2.087393297999999842e+00
2.033281027999999935e-01,2.087281212999999802e+00
2.039980440999999978e-01,2.087193462000000110e+00
2.046679854000000021e-01,2.087124618999999903e+00
2.053379267000000064e-01,2.087068960999999945e+00
2.060078830000000027e-01,2.087021394999999835e+00
2.066778243000000070e-01,2.086978719999999843e+00
2.073477656000000113e-01,2.086938879999999941e+00
2.080177068999999879e-01,2.086900571999999787e+00
2.086876631000000037e-01,2.086862693000000046e+00
2.093576044000000080e-01,2.086824329999999783e+00
2.100275457000000123e-01,2.086784408000000202e+00
2.106974869999999889e-01,2.086742400999999969e+00
2.113674282999999932e-01,2.086698151999999862e+00
2.120373695999999974e-01,2.086652567999999874e+00
2.127073258000000133e-01,2.086606206999999991e+00
2.133772670999999899e-01,2.086559424999999912e+00
2.140472083999999942e-01,2.086511873000000072e+00
2.147171496999999984e-01,2.086463383999999976e+00
2.153871058999999866e-01,2.086413435999999955e+00
2.160570471999999909e-01,2.086361693000000184e+00
2.167269886000000034e-01,2.086307821000000118e+00
2.173969299000000077e-01,2.086251664000000172e+00
2.180668712000000120e-01,2.086192551999999978e+00
2.187368274000000001e-01,2.086129644000000116e+00
2.194067687000000044e-01,2.086061763000000013e+00
2.200767100000000087e-01,2.085988094999999820e+00
2.207466513000000130e-01,2.085909038000000049e+00
2.214165925999999895e-01,2.085826348999999968e+00
2.220865488000000054e-01,2.085743305999999908e+00
2.227564901000000097e-01,2.085664509999999972e+00
2.234264313999999862e-01,2.085594663000000182e+00
2.240963726999999905e-01,2.085537076000000045e+00
2.247663139999999948e-01,2.085493488000000006e+00
2.254362702000000107e-01,2.085463276000000032e+00
2.261062114999999872e-01,2.085442630000000186e+00
2.267761527999999915e-01,2.085425949999999862e+00
2.274460942000000041e-01,2.085406705000000027e+00
2.281160355000000084e-01,2.085378930000000075e+00
2.287859916999999965e-01,2.085338562000000007e+00
2.294559330000000008e-01,2.085284222999999937e+00
2.301258743000000051e-01,2.085218011999999899e+00
2.307958156000000094e-01,2.085144468000000195e+00
2.314657569000000137e-01,2.085070039000000097e+00
2.321357131000000018e-01,2.085001429000000073e+00
2.328056544000000061e-01,2.084943796000000127e+00
2.334755957000000104e-01,2.084900454000000014e+00
2.341455369999999869e-01,2.084871766000000015e+00
2.348154782999999912e-01,2.084855837000000101e+00
2.354854345000000071e-01,2.084849650000000221e+00
2.361553758000000114e-01,2.084848637999999976e+00
2.368253170999999879e-01,2.084849231999999830e+00
2.374952585000000005e-01,2.084848222000000195e+00
2.381651998000000048e-01,2.084843563000000177e+00
2.388351559999999929e-01,2.084834482000000211e+00
2.395050972999999972e-01,2.084820232999999856e+00
2.401750386000000015e-01,2.084800855000000119e+00
2.408449799000000058e-01,2.084776391000000118e+00
2.415149212000000101e-01,2.084747199000000162e+00
2.421848773999999982e-01,2.084714255000000183e+00
2.428548187000000025e-01,2.084678682999999921e+00
2.435247600000000068e-01,2.084641438999999874e+00
2.441947013000000111e-01,2.084603932999999909e+00
2.448646425999999876e-01,2.084566478999999806e+00
2.455345988000000035e-01,2.084529845000000048e+00
2.462045401000000078e-01,2.084493720000000216e+00
2.468744814000000121e-01,2.084458251000000040e+00
2.475444226999999886e-01,2.084423434000000075e+00
2.482143641000000012e-01,2.084389262000000187e+00
2.488843202999999893e-01,2.084355732000000128e+00
2.495542615999999936e-01,2.084323293000000188e+00
2.502242029000000256e-01,2.084291480000000085e+00
2.508941591000000138e-01,2.084260443999999879e+00
2.515640854999999787e-01,2.084229872999999955e+00
2.522340417000000223e-01,2.084198713000000147e+00
2.529039680999999873e-01,2.084166669000000027e+00
2.535739242999999754e-01,2.084133002999999817e+00
2.542438805000000190e-01,2.084098020999999967e+00
2.549138068999999840e-01,2.084062182999999902e+00
2.555837631000000276e-01,2.084025938999999994e+00
2.562536894999999926e-01,2.083990034000000158e+00
2.569236456999999807e-01,2.083954904000000052e+00
2.575936019000000243e-01,2.083920840999999857e+00
2.582635282999999893e-01,2.083887688999999988e+00
2.589334845999999857e-01,2.083855586999999954e+00
2.596034110000000061e-01,2.083824089000000157e+00
2.602733671999999943e-01,2.083793479000000115e+00
2.609433233999999824e-01,2.083763464000000010e+00
2.616132498000000028e-01,2.083734182999999796e+00
2.622832059999999910e-01,2.083705625999999977e+00
2.629531324000000114e-01,2.083677359999999812e+00
2.636230885999999995e-01,2.083649239000000097e+00
2.642930447999999877e-01,2.083620256000000115e+00
2.649629712000000081e-01,2.083589846999999828e+00
2.656329273999999963e-01,2.083557593000000097e+00
2.663028538000000167e-01,2.083523507999999858e+00
2.669728100000000048e-01,2.083488030999999907e+00
2.676427661999999930e-01,2.083451742999999912e+00
2.683126926000000134e-01,2.083415211999999794e+00
2.689826488000000015e-01,2.083379143999999794e+00
2.696525752999999748e-01,2.083343957999999940e+00
2.703225315000000184e-01,2.083309648999999819e+00
2.709924877000000065e-01,2.083276348000000056e+00
2.716624141000000270e-01,2.083244046999999988e+00
2.723323703000000151e-01,2.083212324999999865e+00
2.730022966999999801e-01,2.083181172999999831e+00
2.736722529000000237e-01,2.083150175000000104e+00
2.743422091000000118e-01,2.083119325999999827e+00
2.750121354999999768e-01,2.083088355000000114e+00
2.756820917000000204e-01,2.083057118999999791e+00
2.763520180999999853e-01,2.083025623999999798e+00
2.770219742999999735e-01,2.082993187000000024e+00
2.776919305000000171e-01,2.082959269999999918e+00
2.783618568999999821e-01,2.082923878999999978e+00
2.790318131000000257e-01,2.082886760000000059e+00
2.797017394999999906e-01,2.082848597999999996e+00
2.803716957999999870e-01,2.082810075999999899e+00
2.810416519999999752e-01,2.082772144000000214e+00
2.817115783999999956e-01,2.082735468000000090e+00
2.823815345999999837e-01,2.082700711000000204e+00
2.830514610000000042e-01,2.082667859999999926e+00
2.837214171999999923e-01,2.082637033000000137e+00
2.843913733999999804e-01,2.082607819000000138e+00
2.850612998000000009e-01,2.082579937000000214e+00
2.857312559999999890e-01,2.082552850999999983e+00
2.864011824000000095e-01,2.082526287999999948e+00
2.870711385999999976e-01,2.082499980000000139e+00
2.877410947999999857e-01,2.082473664000000113e+00
2.884110212000000062e-01,2.082447074000000065e+00
2.890809773999999943e-01,2.082420609999999783e+00
2.897509335999999824e-01,2.082393351999999975e+00
2.904208601000000112e-01,2.082365566000000001e+00
2.910908162999999993e-01,2.082336606999999784e+00
2.917607427000000198e-01,2.082306351000000166e+00
2.924306989000000079e-01,2.082274550000000168e+00
2.931006252999999728e-01,2.082241343000000189e+00
2.937705815000000165e-01,2.082207381999999996e+00
2.944405377000000046e-01,2.082172933999999920e+00
2.951104641000000250e-01,2.082138769000000167e+00
2.957804203000000132e-01,2.082105271000000091e+00
2.964503765000000013e-01,2.082072566999999985e+00
2.971203029000000218e-01,2.082040899999999972e+00
2.977902591000000099e-01,2.082010014000000186e+00
2.984601854999999748e-01,2.081979902000000049e+00
2.991301417000000185e-01,2.081950303000000169e+00
2.998000680999999834e-01,2.081920962999999958e+00
3.004700243000000270e-01,2.081891504000000115e+00
3.011399806000000234e-01,2.081861795000000015e+00
3.018099069999999884e-01,2.081832219999999900e+00
3.024798631999999765e-01,2.081802022000000196e+00
3.031498194000000201e-01,2.081771709999999942e+00
3.038197457999999851e-01,2.081741405999999905e+00
3.044897019999999732e-01,2.081710861999999995e+00
3.051596283999999937e-01,2.081679831000000203e+00
3.058295845999999818e-01,2.081648191000000203e+00
3.064995408000000254e-01,2.081615576999999995e+00
3.071694671999999904e-01,2.081581627999999906e+00
3.078394233999999785e-01,2.081547084999999964e+00
3.085093497999999990e-01,2.081511954000000220e+00
3.091793059999999871e-01,2.081476852000000211e+00
3.098492621999999752e-01,2.081442516000000076e+00
3.105191885999999957e-01,2.081409547999999887e+00
3.111891447999999838e-01,2.081377940999999954e+00
3.118590713000000125e-01,2.081348168999999970e+00
3.125290275000000007e-01,2.081319741000000167e+00
3.131989836999999888e-01,2.081292883000000149e+00
3.138689101000000092e-01,2.081267348999999989e+00
3.145388662999999974e-01,2.081242886000000070e+00
3.152087927000000178e-01,2.081219250999999826e+00
3.158787489000000059e-01,2.081196434999999845e+00
3.165487050999999941e-01,2.081174195000000005e+00
3.172186315000000145e-01,2.081152288000000183e+00
3.178885877000000026e-01,2.081130474000000063e+00
3.185585141000000231e-01,2.081108987999999993e+00
3.192284703000000112e-01,2.081087355999999833e+00
3.198984264999999994e-01,2.081065338999999792e+00
3.205683529000000198e-01,2.081042469999999867e+00
3.212383091000000079e-01,2.081018044999999983e+00
3.219082354999999729e-01,2.080991837000000011e+00
3.225781918000000248e-01,2.080963619999999903e+00
3.232481480000000129e-01,2.080932709999999908e+00
3.239180743999999779e-01,2.080899351999999869e+00
3.245880306000000215e-01,2.080864029999999865e+00
3.252579569999999864e-01,2.080826988000000100e+00
3.259279131999999746e-01,2.080788703000000073e+00
3.265978694000000182e-01,2.080749647999999841e+00
3.272677957999999832e-01,2.080710058000000195e+00
3.279377520000000268e-01,2.080670395999999922e+00
3.286076783999999917e-01,2.080630666999999878e+00
3.292776345999999799e-01,2.080591097000000111e+00
3.299475908000000235e-01,2.080551462999999934e+00
3.306175171999999884e-01,2.080512215000000165e+00
3.312874733999999766e-01,2.080472670999999885e+00
3.319573997999999970e-01,2.080433283000000078e+00
3.326273560999999934e-01,2.080393370999999991e+00
3.332973122999999815e-01,2.080352938999999957e+00
3.339672387000000020e-01,2.080311759999999843e+00
3.346371948999999901e-01,2.080270972000000107e+00
3.353071213000000106e-01,2.080230574000000221e+00
3.359770774999999987e-01,2.080191463999999879e+00
3.366470336999999868e-01,2.080154085000000208e+00
3.373169601000000073e-01,2.080118655999999788e+00
3.379869162999999954e-01,2.080085607000000003e+00
3.386568427000000159e-01,2.080054483000000065e+00
3.393267989000000040e-01,2.080025044000000101e+00
3.399967550999999921e-01,2.079997056999999927e+00
3.406666815000000126e-01,2.079969627000000099e+00
3.413366377000000007e-01,2.079942304999999880e+00
3.420065641000000212e-01,2.079915310000000073e+00
3.426765203000000093e-01,2.079887980000000081e+00
3.433464766000000057e-01,2.079860313000000183e+00
3.440164030000000261e-01,2.079832094999999992e+00
3.446863592000000143e-01,2.079802884999999879e+00
3.453562855999999792e-01,2.079771813999999885e+00
3.460262418000000229e-01,2.079738233000000047e+00
3.466961980000000110e-01,2.079701067999999875e+00
3.473661243999999759e-01,2.079659461999999959e+00
3.480360806000000196e-01,2.079613440000000146e+00
3.487060069999999845e-01,2.079562598999999956e+00
3.493759631999999726e-01,2.079508258000000165e+00
3.500459194000000163e-01,2.079451316000000105e+00
3.507158457999999812e-01,2.079394372999999963e+00
3.513858020000000248e-01,2.079340018999999984e+00
3.520557283999999898e-01,2.079290396999999846e+00
3.527256845999999779e-01,2.079248267000000094e+00
3.533956408999999743e-01,2.079215091000000015e+00
3.540655672999999948e-01,2.079191248999999964e+00
3.547355234999999829e-01,2.079176472999999969e+00
3.554054499000000034e-01,2.079169644999999900e+00
3.560754060999999915e-01,2.079168802999999954e+00
3.567453622999999796e-01,2.079171999999999798e+00
3.574152887000000001e-01,2.079177304999999976e+00
3.580852448999999882e-01,2.079182804999999856e+00
3.587551713000000086e-01,2.079187860000000221e+00
3.594251274999999968e-01,2.079190996999999985e+00
3.600950836999999849e-01,2.079192649999999976e+00
3.607650101000000054e-01,2.079191985000000020e+00
3.614349662999999935e-01,2.079187967999999831e+00
3.621048927000000139e-01,2.079180405999999870e+00
3.627748489000000021e-01,2.079167856000000203e+00
3.634448050999999902e-01,2.079149514000000032e+00
3.641147316000000189e-01,2.079124993999999838e+00
3.647846878000000070e-01,2.079094330000000213e+00
3.654546142000000275e-01,2.079058383000000010e+00
3.661245704000000156e-01,2.079018634000000088e+00
3.667945266000000037e-01,2.078976551999999867e+00
3.674644530000000242e-01,2.078934827999999957e+00
3.681344092000000123e-01,2.078894494000000037e+00
