x [m],Heat flux [MW/m^2]
2.120373695999999974e-01,1.172936854000000001e-01
2.127073258000000133e-01,1.172351286999999964e-01
2.133772670999999899e-01,1.171767588999999971e-01
2.140472083999999942e-01,1.171185852999999943e-01
2.147171496999999984e-01,1.170605725999999958e-01
2.153871058999999866e-01,1.170027190999999994e-01
2.160570471999999909e-01,1.169449786999999935e-01
2.167269886000000034e-01,1.168873504000000063e-01
2.173969299000000077e-01,1.168298110000000056e-01
2.180668712000000120e-01,1.167723373999999953e-01
2.187368274000000001e-01,1.167149071000000010e-01
2.194067687000000044e-01,1.166574316999999944e-01
2.200767100000000087e-01,1.165998787000000064e-01
2.207466513000000130e-01,1.165422160000000040e-01
2.214165925999999895e-01,1.164844990000000052e-01
2.220865488000000054e-01,1.164268804999999962e-01
2.227564901000000097e-01,1.163695435000000056e-01
2.234264313999999862e-01,1.163127448000000064e-01
2.240963726999999905e-01,1.162566948000000044e-01
2.247663139999999948e-01,1.162015274999999986e-01
2.254362702000000107e-01,1.161472860999999968e-01
2.261062114999999872e-01,1.160938571000000030e-01
2.267761527999999915e-01,1.160409777000000059e-01
2.274460942000000041e-01,1.159883461999999948e-01
2.281160355000000084e-01,1.159356113999999993e-01
2.287859916999999965e-01,1.158825210999999966e-01
2.294559330000000008e-01,1.158289312999999932e-01
2.301258743000000051e-01,1.157748356999999950e-01
2.307958156000000094e-01,1.157204270000000007e-01
2.314657569000000137e-01,1.156659684999999937e-01
2.321357131000000018e-01,1.156117930999999988e-01
2.328056544000000061e-01,1.155582197000000061e-01
2.334755957000000104e-01,1.155054704000000043e-01
2.341455369999999869e-01,1.154536515000000041e-01
2.348154782999999912e-01,1.154027138999999952e-01
2.354854345000000071e-01,1.153525373999999964e-01
2.361553758000000114e-01,1.153029418000000028e-01
2.368253170999999879e-01,1.152537082999999934e-01
2.374952585000000005e-01,1.152046419999999960e-01
2.381651998000000048e-01,1.151556378999999963e-01
2.388351559999999929e-01,1.151066055999999949e-01
2.395050972999999972e-01,1.150574850999999954e-01
2.401750386000000015e-01,1.150082669000000030e-01
2.408449799000000058e-01,1.149589518999999949e-01
2.415149212000000101e-01,1.149095308000000065e-01
2.421848773999999982e-01,1.148600345999999939e-01
2.428548187000000025e-01,1.148105234000000030e-01
2.435247600000000068e-01,1.147610369000000019e-01
2.441947013000000111e-01,1.147116539999999962e-01
2.448646425999999876e-01,1.146624032999999931e-01
2.455345988000000035e-01,1.146133133999999998e-01
2.462045401000000078e-01,1.145644024000000011e-01
2.468744814000000121e-01,1.145156689000000061e-01
2.475444226999999886e-01,1.144671114999999961e-01
2.482143641000000012e-01,1.144187385000000057e-01
2.488843202999999893e-01,1.143705386000000018e-01
2.495542615999999936e-01,1.143225298999999973e-01
2.502242029000000256e-01,1.142747023000000028e-01
2.508941591000000138e-01,1.142270712000000021e-01
2.515640854999999787e-01,1.141796075999999965e-01
2.522340417000000223e-01,1.141322907999999942e-01
2.529039680999999873e-01,1.140850721000000040e-01
2.535739242999999754e-01,1.140379316000000032e-01
2.542438805000000190e-01,1.139908592999999970e-01
2.549138068999999840e-01,1.139438641000000002e-01
2.555837631000000276e-01,1.138969642000000060e-01
2.562536894999999926e-01,1.138501965000000005e-01
2.569236456999999807e-01,1.138035976999999949e-01
2.575936019000000243e-01,1.137571755999999962e-01
2.582635282999999893e-01,1.137109476999999952e-01
2.589334845999999857e-01,1.136648937999999998e-01
2.596034110000000061e-01,1.136190217999999974e-01
2.602733671999999943e-01,1.135733210999999993e-01
2.609433233999999824e-01,1.135277811000000026e-01
2.616132498000000028e-01,1.134824098000000031e-01
2.622832059999999910e-01,1.134371965999999982e-01
2.629531324000000114e-01,1.133921509000000022e-01
2.636230885999999995e-01,1.133472414000000067e-01
2.642930447999999877e-01,1.133024499999999990e-01
2.649629712000000081e-01,1.132577302999999980e-01
2.656329273999999963e-01,1.132130546000000015e-01
2.663028538000000167e-01,1.131684042999999973e-01
2.669728100000000048e-01,1.131237793999999991e-01
2.676427661999999930e-01,1.130792246000000001e-01
2.683126926000000134e-01,1.130347574000000049e-01
2.689826488000000015e-01,1.129904219999999931e-01
2.696525752999999748e-01,1.129462442999999983e-01
2.703225315000000184e-01,1.129022231000000043e-01
2.709924877000000065e-01,1.128583751000000052e-01
2.716624141000000270e-01,1.128146899999999953e-01
2.723323703000000151e-01,1.127711579000000020e-01
2.730022966999999801e-01,1.127277775000000010e-01
2.736722529000000237e-01,1.126845214000000012e-01
2.743422091000000118e-01,1.126414062000000021e-01
2.750121354999999768e-01,1.125984044999999989e-01
2.756820917000000204e-01,1.125555081000000068e-01
2.763520180999999853e-01,1.125127224000000009e-01
2.770219742999999735e-01,1.124700304999999984e-01
2.776919305000000171e-01,1.124273620999999973e-01
2.783618568999999821e-01,1.123847689999999955e-01
2.790318131000000257e-01,1.123421470999999977e-01
2.797017394999999906e-01,1.122995913000000012e-01
2.803716957999999870e-01,1.122571012000000007e-01
2.810416519999999752e-01,1.122147279000000053e-01
2.817115783999999956e-01,1.121725132999999985e-01
2.823815345999999837e-01,1.121304818000000009e-01
