Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
2.340028724,10365.5882
2.340276863,10379.7518
2.340525001,10393.82614
2.34077314,10407.84115
2.341021279,10421.7812
2.346976606,10868.58485
2.346728467,10838.1407
2.341271174,10435.7937
2.346480329,10809.69476
2.347224744,10901.20423
2.341519313,10449.73723
2.344247081,10615.2871
2.34449522,10632.91895
2.34623219,10782.9597
2.347472883,10936.29079
2.341765695,10463.43648
2.342510111,10506.21788
2.342758249,10520.73968
2.343998942,10598.30913
2.344743358,10651.2975
2.345984051,10757.87386
2.347721022,10974.00059
2.342013833,10477.65317
2.342261972,10491.88481
2.343006388,10535.46475
2.343750804,10581.8514
2.344991497,10670.52641
2.345735913,10734.19225
2.34796916,11014.7124
2.343257221,10550.7286
2.345239635,10690.65861
2.343505359,10566.20473
2.348217299,11058.67859
2.345487774,10711.84865
2.348465438,11106.22117
2.348713576,11157.84423
2.348959745,11212.92055
2.349207884,11273.24968
2.349457992,11338.72457
2.349706131,11408.43428
2.349954269,11482.63249
2.350202408,11560.9007
2.350450547,11641.99181
2.350698685,11725.48406
2.350944098,11807.5002
2.351192236,11890.26606
2.351443101,11970.59351
2.35169124,12040.2591
2.351939378,12114.93324
2.352187517,12137.07593
2.352435656,12224.67784
2.352683794,12133.89563
2.352931933,12389.2161
1.948217831,2127.933864
1.949458524,2127.247709
1.94846597,2127.818601
1.947967701,2128.04003
1.949210386,2127.406287
1.948714108,2127.691897
1.947719562,2128.133168
1.948962247,2127.554394
1.945736445,2128.51629
1.945984583,2128.498795
1.947473415,2128.215128
1.927126048,2130.05258
1.926877909,2130.033401
1.944247613,2128.501266
1.943999474,2128.483148
1.945488306,2128.527242
1.946232722,2128.474461
1.947225276,2128.286783
1.92315583,2129.105143
1.922907691,2129.013088
1.926630497,2130.008551
1.927374186,2130.06582
1.9248928,2129.671644
1.925140939,2129.736006
1.944495752,2128.515335
1.943751336,2128.463237
1.945240167,2128.532931
1.946480861,2128.44164
1.946728999,2128.399722
1.946977138,2128.348201
1.923403968,2129.195954
1.922656712,2128.916815
1.930103711,2129.848055
1.929855573,2129.892056
1.926382359,2129.977336
1.927622325,2130.073196
1.924642662,2129.601591
1.925389077,2129.795339
1.942017023,2128.291352
1.942265162,2128.316381
1.94474389,2128.526244
1.943503197,2128.440422
1.944992029,2128.53206
1.923652107,2129.283927
1.922408573,2128.82219
1.922163275,2128.727668
1.921915136,2128.632923
1.932585097,2129.275837
1.932833236,2129.215483
1.930354084,2129.799491
1.929607434,2129.931986
1.926133493,2129.940444
1.927870464,2130.074126
1.924394523,2129.528
1.925637216,2129.849281
1.938043117,2128.23004
1.938291256,2128.210127
1.941766227,2128.268326
1.942510643,2128.340762
1.943255058,2128.416955
1.923900245,2129.368946
1.921666998,2128.538459
1.932336959,2129.336483
1.933081375,2129.155503
1.930602223,2129.746977
1.929359295,2129.967197
1.925885355,2129.897702
1.928118602,2130.070064
1.924148384,2129.450428
1.939532979,2128.1616
1.939781118,2128.16224
1.937796009,2128.253157
1.938540425,2128.193662
1.940773672,2128.194256
1.941021811,2128.209132
1.941269949,2128.22686
1.942758781,2128.366737
1.941518088,2128.246335
1.94300692,2128.391696
1.921418859,2128.446157
1.93208882,2129.397282
1.933329513,2129.095997
1.930848127,2129.69326
1.929111157,2129.997628
1.928368815,2130.059095
1.935066484,2128.700338
1.935314622,2128.648342
1.93928484,2128.164642
1.940030953,2128.165679
1.938788563,2128.180583
1.93754787,2128.279754
1.940525534,2128.181613
1.940279091,2128.172433
1.921170721,2128.355456
1.931840682,2129.458048
1.933577652,2129.037025
1.931096266,2129.636308
1.928863018,2130.0233
1.928616953,2130.043738
1.934818345,2128.753872
1.935562761,2128.597987
1.939036702,2128.170851
1.937299731,2128.30963
1.920922582,2128.2682
1.931592543,2129.518414
1.933824496,2128.978966
1.931344404,2129.577967
1.934570206,2128.808488
1.9358109,2128.54936
1.936803454,2128.378565
1.936555315,2128.417367
1.937051593,2128.342616
1.920674443,2128.183493
1.934069878,2128.9223
1.934319312,2128.865247
1.936056782,2128.503559
1.936304921,2128.459551
1.920426305,2128.103928
1.920178166,2128.027096
1.919930027,2127.957488
1.919681889,2127.892489
1.91943375,2127.835487
1.919185612,2127.784517
1.918937473,2127.742459
1.918689334,2127.707248
1.918441196,2127.681377
1.918193057,2127.663576
1.917944918,2127.65433
1.91769678,2127.653137
1.917448641,2127.66143
1.917200503,2127.677956
1.916955497,2127.702364
1.916707359,2127.736121
1.916456087,2127.778182
1.916207948,2127.827772
1.915959809,2127.885003
1.915711671,2127.949313
1.915463532,2128.019883
1.915215394,2128.096683
1.914969739,2128.177722
1.9147216,2128.264682
1.914470978,2128.356334
1.914222839,2128.450108
1.9139747,2128.54652
1.913726562,2128.644727
1.913478423,2128.744263
1.913230284,2128.844405
1.912981904,2128.944663
