Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
2.340028724,91.05729753
2.340276863,91.38929801
2.340525001,91.74426366
2.34077314,92.12250787
2.341021279,92.5308106
2.346976606,115.3771986
2.346728467,113.8039561
2.341271174,92.96474679
2.346480329,112.3009904
2.347224744,117.0171812
2.341519313,93.48705462
2.344247081,101.432184
2.34449522,102.4473366
2.34623219,110.8636261
2.347472883,118.7143682
2.341765695,93.96411506
2.342510111,95.80206672
2.342758249,96.47004605
2.343998942,100.496723
2.344743358,103.4652934
2.345984051,109.4865847
2.347721022,120.464337
2.342013833,94.5682301
2.342261972,95.17271741
2.343006388,97.19041599
2.343750804,99.5974702
2.344991497,104.5561209
2.345735913,108.1689148
2.34796916,122.2584383
2.343257221,97.93928283
2.345239635,105.7036007
2.343505359,98.7772438
2.348217299,124.0729121
2.345487774,106.9073173
2.348465438,125.8838078
2.348713576,127.6182711
2.348959745,129.3035466
2.349207884,130.6369057
2.349457992,131.8153822
2.349706131,132.4543921
2.349954269,132.4729331
2.350202408,131.6870446
2.350450547,129.963722
2.350698685,127.0855055
2.350944098,123.2252947
2.351192236,117.6452137
2.351443101,110.3096322
2.35169124,101.7018273
2.351939378,88.97807137
2.352187517,76.09882081
2.352435656,54.8812077
2.352683794,42.54194334
2.352931933,6.353130623
1.948217831,148.5562554
1.949458524,148.5517591
1.94846597,148.5564254
1.947967701,148.5553207
1.949210386,148.553818
1.948714108,148.5560754
1.947719562,148.554466
1.948962247,148.5552969
1.945736445,148.5419354
1.945984583,148.5430058
1.947473415,148.5528483
1.927126048,148.7990189
1.926877909,148.7953115
1.944247613,148.5383721
1.943999474,148.5387971
1.945488306,148.541022
1.946232722,148.5443806
1.947225276,148.5513236
1.92315583,148.7338786
1.922907691,148.7312793
1.926630497,148.7912759
1.927374186,148.8024081
1.9248928,148.7602078
1.925140939,148.7647806
1.944495752,148.5383104
1.943751336,148.5395171
1.945240167,148.5399368
1.946480861,148.5460243
1.946728999,148.5478759
1.946977138,148.5496645
1.923403968,148.7367453
1.922656712,148.7295022
1.930103711,148.8174639
1.929855573,148.8180682
1.926382359,148.7871946
1.927622325,148.8056615
1.924642662,148.7559072
1.925389077,148.7692838
1.942017023,148.5542656
1.942265162,148.5508662
1.94474389,148.5385712
1.943503197,148.5405869
1.944992029,148.5390669
1.923652107,148.7400029
1.922408573,148.7276997
1.922163275,148.72701
1.921915136,148.7266338
1.932585097,148.7837547
1.932833236,148.7783293
1.930354084,148.8163995
1.929607434,148.8182307
1.926133493,148.7828982
1.927870464,148.8084891
1.924394523,148.7513891
1.925637216,148.7739285
1.938043117,148.6408361
1.938291256,148.6339562
1.941766227,148.557624
1.942510643,148.5482866
1.943255058,148.5420517
1.923900245,148.7437424
1.921666998,148.7268086
1.932336959,148.7890009
1.933081375,148.772715
1.930602223,148.814964
1.929359295,148.8179924
1.925885355,148.7783781
1.928118602,148.8110742
1.924148384,148.7474969
1.939532979,148.6020023
1.939781118,148.5961802
1.937796009,148.6476387
1.938540425,148.6272758
1.940773672,148.574772
1.941021811,148.5701236
1.941269949,148.5656402
1.942758781,148.5458197
1.941518088,148.5615052
1.94300692,148.5437448
1.921418859,148.7278186
1.93208882,148.7939363
1.933329513,148.7669878
1.930848127,148.8126533
1.929111157,148.817429
1.928368815,148.8133927
1.935066484,148.7237174
1.935314622,148.7171083
1.93928484,148.6080463
1.940030953,148.5904828
1.938788563,148.6206874
1.93754787,148.654703
1.940525534,148.5798687
1.940279091,148.5850088
1.921170721,148.7293302
1.931840682,148.7985917
1.933577652,148.7610614
1.931096266,148.809891
1.928863018,148.8164193
1.928616953,148.8150768
1.934818345,148.7301529
1.935562761,148.7104076
1.939036702,148.6143535
1.937299731,148.6616936
1.920922582,148.7315884
1.931592543,148.8027259
1.933824496,148.7551619
1.931344404,148.8065735
1.934570206,148.7366219
1.9358109,148.7036734
1.936803454,148.6757923
1.936555315,148.6829108
1.937051593,148.6687323
1.920674443,148.734609
1.934069878,148.7490807
1.934319312,148.7428017
1.936056782,148.6968508
1.936304921,148.6898212
1.920426305,148.7381276
1.920178166,148.7428064
1.919930027,148.7480628
1.919681889,148.7541998
1.91943375,148.7608985
1.919185612,148.7685812
1.918937473,148.7764718
1.918689334,148.7853398
1.918441196,148.7945434
1.918193057,148.8040997
1.917944918,148.8141562
1.91769678,148.8243322
1.917448641,148.8349663
1.917200503,148.8457749
1.916955497,148.8570602
1.916707359,148.868135
1.916456087,148.8797579
1.916207948,148.8912866
1.915959809,148.9025876
1.915711671,148.9137855
1.915463532,148.9248506
1.915215394,148.93565
1.914969739,148.9462171
1.9147216,148.9561392
1.914470978,148.9660463
1.914222839,148.9753713
1.9139747,148.9842712
1.913726562,148.9928558
1.913478423,149.0009777
1.913230284,149.0086373
1.912981904,149.015947
1.912733765,149.0229784
1.912485869,149.0296553
1.91223773,149.0360013
1.911989591,149.0420082
1.911741453,149.0478911
1.911493314,149.0533179
1.911245175,149.0587954
1.910994069,149.0633929
1.91074593,149.0681494
1.91050076,149.0720779
1.910252621,149.0758728
1.910004482,149.0791812
1.909756344,149.082
1.909508205,149.0842817
1.909260066,149.0861047
1.90900987,149.0873736
1.908761731,149.0883963
1.908515651,149.0888894
1.908267512,149.0893202
1.908019373,149.0893604
1.907771235,149.0892699
1.907523096,149.0891273
1.907274957,149.088995
1.907026819,149.0890488
1.90677868,149.0890871
1.906530542,149.0896755
1.906282403,149.0899674
1.906034264,149.0907433
1.905786126,149.0916022
1.905537987,149.0927566
1.905292371,149.0942821
1.905044232,149.0961603
1.904793571,149.098404
1.904545433,149.1012302
1.904297294,149.1042173
1.904049155,149.107913
1.903801017,149.1119598
1.903552878,149.1163061
1.903307288,149.121177
1.903059149,149.1261692
1.902808462,149.1315637
1.902560323,149.1372629
1.902312185,149.1429929
1.902064046,149.1490283
1.901815908,149.1551355
1.901567769,149.1612623
1.901321145,149.1673724
1.901073006,149.1732729
1.900823353,149.1792097
1.900575214,149.1847997
1.900327076,149.1900865
1.900078937,149.1949865
1.899830799,149.1995844
1.89958266,149.2034223
1.89933331,149.2067516
1.899085171,149.2095133
1.898838244,149.2116204
1.898590105,149.2129447
1.898341967,149.2136197
1.898093828,149.2137057
1.89784569,149.2130981
1.897597551,149.2120024
1.897347047,149.2102011
1.897098908,149.2080381
1.896853135,149.2051966
1.896604996,149.201757
1.896356858,149.1981508
1.896108719,149.1942335
1.895860581,149.1901169
1.895612442,149.1856819
1.895364303,149.1811069
1.895116165,149.1765627
1.894868026,149.1718084
1.894619887,149.1670628
1.894371749,149.162325
1.89412361,149.1576565
1.893875472,149.1530659
1.893627333,149.148718
1.893379194,149.1443751
1.893131056,149.1404094
1.892882917,149.136714
1.892634778,149.133186
1.89238664,149.1300626
1.892138501,149.1272227
1.891890363,149.124803
1.891644392,149.1224738
1.891396254,149.1210614
1.891145947,149.1197142
1.890897808,149.1189082
1.890649669,149.1184335
1.890401531,149.11848
1.890153392,149.1187392
1.889905253,149.1197107
1.889659079,149.1208483
1.889410941,149.1228117
1.889160838,149.1250183
1.888912699,149.1276265
1.88866456,149.130833
1.888416422,149.1342744
1.888168283,149.1382471
1.887920144,149.1427307
1.887672551,149.1475094
1.887424412,149.1527919
1.887175729,149.1585833
1.88692759,149.1646554
1.886679451,149.1707243
1.886431313,149.1768291
1.886183174,149.1829201
1.885935035,149.1888308
1.885684716,149.1949194
1.885436577,149.2009842
1.88519062,149.2068239
1.884942481,149.2127297
1.884694342,149.2181999
1.884446204,149.223586
1.884198065,149.2287121
1.883949926,149.2334601
1.883698838,149.237634
1.883450699,149.2417625
1.883205511,149.2449019
1.882957372,149.2478404
1.882709233,149.2500846
1.882461095,149.2518081
1.882212956,149.2529573
1.881964817,149.2532198
1.881716679,149.2529218
1.88146854,149.2519112
1.881220402,149.250128
1.880972263,149.2475216
1.880724124,149.2442328
1.880475986,149.2403977
1.880227847,149.2351794
1.879979708,149.2292436
1.87973157,149.2224036
1.879483431,149.2150164
1.879235292,149.2065766
1.878987154,149.1976358
1.878739015,149.1878767
1.878490877,149.1773104
1.876753906,149.0879862
1.877002045,149.1021709
1.873775819,148.8840164
