Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
2.340028724,0.079197694
2.340276863,0.079395039
2.340525001,0.079601798
2.34077314,0.079818181
2.341021279,0.080047004
2.346976606,0.072290653
2.346728467,0.071702667
2.341271174,0.080286841
2.346480329,0.071140673
2.347224744,0.072903844
2.341519313,0.080564269
2.344247081,0.068813569
2.34449522,0.067571639
2.34623219,0.070602532
2.347472883,0.073540024
2.341765695,0.080684866
2.342510111,0.077566229
2.342758249,0.076309324
2.343998942,0.070064483
2.344743358,0.067815802
2.345984051,0.070086608
2.347721022,0.074198172
2.342013833,0.08008143
2.342261972,0.078825688
2.343006388,0.075058803
2.343750804,0.071310488
2.344991497,0.068230031
2.345735913,0.069592036
2.34796916,0.074876748
2.343257221,0.073788139
2.345239635,0.068663964
2.343505359,0.072552425
2.348217299,0.075569301
2.345487774,0.069117755
2.348465438,0.076269732
2.348713576,0.076958054
2.348959745,0.0776409
2.349207884,0.078233881
2.349457992,0.078797411
2.349706131,0.079213109
2.349954269,0.079458453
2.350202408,0.079474775
2.350450547,0.079213162
2.350698685,0.078596738
2.350944098,0.077651499
2.351192236,0.076127147
2.351443101,0.073958853
2.35169124,0.071219016
2.351939378,0.066829627
2.352187517,0.061881903
2.352435656,0.052773416
2.352683794,0.04633757
2.352931933,0.018139435
1.948217831,0.046162508
1.949458524,0.046154454
1.94846597,0.046161299
1.947967701,0.046163501
1.949210386,0.046156474
1.948714108,0.046159887
1.947719562,0.046164366
1.948962247,0.046158291
1.945736445,0.046166518
1.945984583,0.046166498
1.947473415,0.046164993
1.927126048,0.046222621
1.926877909,0.046221837
1.944247613,0.046165787
1.943999474,0.046165656
1.945488306,0.046166492
1.946232722,0.046166453
1.947225276,0.046165524
1.92315583,0.046202299
1.922907691,0.046200904
1.926630497,0.046220941
1.927374186,0.046223291
1.9248928,0.046212486
1.925140939,0.046213889
1.944495752,0.046165932
1.943751336,0.04616555
1.945240167,0.046166383
1.946480861,0.046166357
1.946728999,0.046166197
1.946977138,0.046165924
1.923403968,0.046203722
1.922656712,0.046199592
1.930103711,0.04622332
1.929855573,0.046223883
1.926382359,0.04621997
1.927622325,0.046223879
