Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Shear Stress: Magnitude (Pa)
2.103368277,72.72385974
2.10247494,72.70269144
2.106643467,72.8199766
2.106346068,72.80996587
2.103666056,72.73127793
2.102177161,72.69598055
2.106937861,72.82975141
2.106048289,72.80013959
2.103963835,72.73896663
2.101879382,72.68925632
2.101283824,72.67595588
2.101581603,72.68263663
2.10575051,72.79059867
2.10723602,72.84057024
2.104261615,72.74686983
2.100983523,72.6696356
2.114386102,73.08673133
2.114683881,73.09535923
2.111408311,72.99107371
2.111706091,73.00144538
2.105452731,72.78132469
2.107537184,72.85072283
2.104559394,72.75507132
2.100685598,72.66272954
2.114088323,73.07801551
2.11498166,73.10371578
2.100392666,72.65596061
2.111110532,72.98053469
2.11200387,73.01167654
2.109323858,72.91574123
2.109621637,72.92663616
2.105154952,72.77229139
2.107834963,72.86151909
2.104857173,72.76352372
2.121532799,73.21988381
2.12123502,73.21798372
2.113790544,73.06906023
2.115279439,73.11194424
2.110812753,72.96993708
2.112301649,73.02165846
2.109026079,72.90483845
2.109919416,72.93755378
2.108132742,72.87224556
2.121830578,73.22146619
2.120937241,73.21587075
2.123319473,73.22623612
2.123617252,73.22676426
2.113490404,73.06006786
2.115577218,73.11995017
2.112599428,73.03155052
2.110514974,72.95918208
2.1087283,72.89394917
2.110217195,72.94838549
2.108430521,72.88307688
2.11795945,73.17521083
2.118257229,73.18082899
2.122128357,73.22281882
2.120639462,73.21329355
2.123021694,73.22566073
2.123915031,73.22714792
2.113193323,73.05045877
2.115874997,73.12769308
2.112897905,73.04133535
2.117661671,73.16926128
2.118555008,73.18607863
2.122426136,73.22400276
2.120341683,73.21051012
2.125703087,73.22947256
2.125998012,73.23003716
2.122723915,73.22486011
2.12421281,73.2275228
2.116172776,73.13530526
2.118852788,73.19103169
2.117363892,73.16304914
2.120043904,73.20728888
2.12540678,73.22901226
2.126297264,73.23064837
2.124510589,73.22785608
2.116470555,73.14261095
2.117066113,73.15646712
2.119152342,73.19560267
2.119743308,73.20378325
2.128381717,73.23489253
2.128083938,73.23432088
2.125106147,73.22859861
2.126595043,73.23126813
2.124808368,73.22820955
2.116768334,73.14975503
2.119447304,73.19975957
2.128679496,73.23530049
2.127786159,73.23371416
2.126892822,73.23187959
2.128977275,73.23562121
2.12748838,73.23310772
2.127190601,73.23251
2.129275054,73.23571803
2.129572833,73.23561217
2.129870612,73.23528903
2.130168391,73.23470882
2.13046617,73.23394755
2.130763949,73.2328778
2.131061728,73.23153502
2.131359507,73.22996619
2.131659623,73.22817603
2.131957274,73.22624254
2.132250207,73.22389961
2.132548113,73.22129524
2.132848402,73.21874907
2.133146181,73.21590288
2.133443961,73.21292818
2.13374174,73.20984498
2.134039519,73.20664823
2.134337298,73.20336092
2.134635077,73.1999446
2.134932856,73.19651958
2.135230635,73.19298137
2.135528414,73.18941176
2.135826193,73.18583936
2.136123972,73.18225351
2.136421751,73.17867059
2.13671953,73.17514004
2.137017309,73.17159591
2.137315088,73.16813415
2.137612867,73.1647529
2.137910646,73.1613926
2.13820806,73.15808068
2.138502468,73.15496411
2.138800612,73.15173871
2.139101762,73.14864114
2.139399541,73.14566236
2.13969732,73.14274317
2.139995099,73.13979536
2.140292878,73.1370178
2.140590657,73.13431544
2.140888437,73.1316298
2.141186216,73.12908471
2.141483995,73.12649726
2.141781774,73.12397046
2.142079553,73.12158272
2.142377332,73.11931568
2.142675111,73.11723094
2.14297289,73.11537027
2.143270669,73.11373933
2.143568448,73.11223307
2.143866227,73.11105586
2.144164006,73.1100215
2.144462498,73.10924361
2.144757929,73.10852972
2.145054996,73.1083045
2.145355122,73.10809754
2.145652901,73.10818442
2.14595068,73.1085249
2.146248459,73.10904776
2.146546238,73.10978772
2.146844017,73.11069349
2.147141796,73.11170148
2.147439575,73.11285021
2.147737354,73.11406205
2.148035134,73.11530477
2.148332913,73.11654769
2.148630692,73.11772088
2.148928471,73.11888301
2.14922625,73.1199182
2.149524029,73.12089156
2.149821808,73.12173622
2.150119587,73.12239355
2.150417366,73.12285284
2.150716935,73.12332961
2.151011915,73.12349409
2.151307904,73.12346225
2.151608482,73.12329853
2.151906261,73.12295224
2.15220404,73.1225202
2.152501819,73.12191864
2.152799598,73.12118232
2.153097377,73.12025943
2.153395156,73.11915745
2.153692935,73.11786767
2.153990714,73.11638269
2.154288493,73.11468045
2.154586272,73.11275368
2.154884051,73.11064051
2.15518183,73.10833967
2.15547961,73.10583279
2.155777389,73.10318523
2.156075168,73.10035881
2.156372947,73.0973952
2.156670726,73.09429301
2.156971373,73.09115181
2.157267698,73.0879309
2.157562609,73.08435667
2.157861842,73.08060216
2.158159621,73.07679706
2.1584574,73.07313767
2.158755179,73.06973983
2.159052958,73.06655311
2.159350737,73.0635221
2.159648516,73.06084705
2.159946295,73.05837305
2.160244074,73.0562865
2.160541853,73.05439169
2.160839632,73.05298144
2.161137411,73.05185485
2.16143519,73.05106405
2.161732969,73.05068442
2.162030748,73.05076703
2.162328527,73.0511421
2.162626307,73.05203229
2.162924086,73.05326779
2.163224214,73.0548652
2.163521883,73.05664314
2.163814816,73.05915763
2.164112704,73.06200453
2.164412981,73.06481938
2.16471076,73.06829122
2.165008539,73.07194076
2.165306318,73.07586617
2.165604097,73.08003199
2.165901876,73.08426139
2.166199655,73.08876666
2.166497434,73.09332044
2.166795213,73.0979751
2.167092992,73.10266814
2.167390771,73.10738028
2.16768855,73.11209894
2.167986329,73.11678841
2.168284108,73.12143989
2.168581887,73.12598216
2.168879666,73.13045911
2.169177445,73.13481208
2.169475224,73.1390008
2.169772653,73.14311514
2.170067074,73.14690654
2.170365204,73.1508491
2.170666341,73.15428398
2.17096412,73.15767368
2.171261899,73.16083439
2.171559678,73.16387871
2.171857457,73.16664439
2.172155236,73.16934078
2.172453015,73.17188317
2.172750794,73.17430974
2.352909537,5.389195709
2.352611758,27.12975481
2.352311556,33.72169983
2.352013776,44.97176699
2.351715997,51.64509401
2.351418218,57.64409314
2.351120439,61.54573183
2.35082266,64.4881733
2.350524881,66.37958956
2.350227102,67.43163414
2.349929323,67.75327159
2.349631544,67.50514883
2.349333765,66.8377098
2.349035986,65.88702565
2.348738207,64.78359771
2.348440428,63.55227067
2.348142649,62.29354131
2.34784487,61.0539132
2.347547091,59.84345841
2.347249312,58.67356528
2.346950188,57.5315542
2.346655365,56.50339398
2.346358931,55.45125058
2.346058196,54.47836537
2.345760417,53.53546309
2.345462638,52.6431851
2.345164859,51.79383635
2.34486708,50.98999825
2.3445693,50.22485618
2.344271521,49.49711576
2.343973742,48.80256681
2.343675963,48.13655592
2.343378184,47.50088923
2.343080405,46.90247233
2.342782626,46.34373747
2.342484847,45.80595277
2.342187068,45.28617539
2.341889289,44.82297571
2.34159151,44.38144817
2.341293731,43.97394384
2.340995952,43.59630597
2.340695483,43.22554762
2.340399581,42.90771903
2.340104493,42.58441741
2.339804836,42.29208213
2.339507057,42.01883602
2.339209278,41.76509582
2.338911499,41.52917818
2.33861372,41.31059413
2.338315941,41.1082542
2.338018162,40.92111282
2.337720383,40.74830793
2.337422603,40.58881016
2.337124824,40.4413199
2.336827045,40.30485381
2.336529266,40.17815062
2.336231487,40.05976172
2.335933708,39.94855463
2.335635929,39.84320335
2.33533815,39.74273098
2.335040371,39.64550086
2.334742592,39.55286019
2.334442549,39.44816206
2.33414557,39.37257334
2.333850055,39.27004901
2.333551476,39.18105435
2.333253697,39.08521427
2.332955918,38.98798563
2.332658139,38.88569264
2.33236036,38.77877435
2.332062581,38.66616867
2.331764802,38.54868319
2.331467023,38.42501072
2.331169244,38.2953365
2.330871465,38.15994767
2.330573686,38.01916876
2.330275907,37.87293555
2.329978127,37.72184436
2.329680348,37.56662684
2.329382569,37.40757046
2.32908479,37.24543879
2.328787011,37.07961561
2.328489232,36.91682761
2.328188165,36.73266557
2.327890108,36.58306634
2.327595618,36.40912593
2.327298116,36.24748753
2.327000337,36.08638641
2.326702558,35.93216077
2.326404779,35.78326852
2.326107,35.64285199
2.325809221,35.51207331
2.325511442,35.392144
2.325213663,35.28358242
2.324915884,35.18740803
2.324618105,35.10440007
2.324320326,35.03549127
2.324022547,34.98154946
2.323724768,34.94342614
2.323426989,34.92201046
2.32312921,34.91782396
2.32283143,34.93196207
2.322533651,34.96324054
2.322235872,35.01508458
2.321935658,35.06979014
0.524543811,91.07347938
0.52484159,91.05604687
0.525139369,91.03925387
0.525437148,91.02301788
0.525734927,91.00746789
0.526032706,90.99248722
0.526330485,90.97816984
0.526628264,90.96451258
0.526926043,90.95115569
0.527223822,90.93848644
0.527521601,90.92611047
0.52781938,90.91450024
0.528119782,90.90321537
0.52841785,90.89262284
0.528710783,90.88264161
0.529903834,90.84729308
0.530201613,90.8397228
0.532286066,90.79672427
0.532583845,90.79186532
0.529008272,90.87322391
0.529606055,90.85546606
