Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Y+
1.434694952,0.116149615
1.435191229,0.116154969
1.435687506,0.116161615
1.436183784,0.116169431
1.436680061,0.116178476
1.437176338,0.11618861
1.437672615,0.11619986
1.438168893,0.11621203
1.43866517,0.116224924
1.439161447,0.116238308
1.439657724,0.116251946
1.440154002,0.116265528
1.440650279,0.116278667
1.441141824,0.116290746
1.441638102,0.116301831
1.442139111,0.116311088
1.442635388,0.116318341
1.443131665,0.116323384
1.443627942,0.116326373
1.44412422,0.116327343
1.444620497,0.116326033
1.445114351,0.116323181
1.445610629,0.116318452
1.446109329,0.116312104
1.446605606,0.116304136
1.447101883,0.116294716
1.44759816,0.116284009
1.448094438,0.116272179
1.448590715,0.116259353
1.449090022,0.116245443
1.453062308,0.116112343
1.453558584,0.116094009
1.449586298,0.116231016
1.452560933,0.116130957
1.454049765,0.116075153
1.457032474,0.115956891
1.45752875,0.115936661
1.450079547,0.116215719
1.452064656,0.11614882
1.454546042,0.116056095
1.456531151,0.115977533
1.458019983,0.11591603
1.455042319,0.116036785
1.450575824,0.116199825
1.451568378,0.116166311
1.456034874,0.115997501
1.45851626,0.115895306
1.455538597,0.116017257
1.451072101,0.116183328
1.459012537,0.115874672
1.460005092,0.115834745
1.459508815,0.115854371
1.460501369,0.115815953
1.460997646,0.115798375
1.461493924,0.115782133
1.461990201,0.115767426
1.462486478,0.115754459
1.462982755,0.11574323
1.463479033,0.115733944
1.46397531,0.115725922
1.464467471,0.115719425
1.464963749,0.115714568
1.465464142,0.115711218
1.465960419,0.115710044
1.466456696,0.115710639
1.466952973,0.115713098
1.467449251,0.115717138
1.467945528,0.115722889
1.468435867,0.11572979
1.468932146,0.115738594
1.46943436,0.11574807
1.469930637,0.115758558
1.470426914,0.115769535
1.470923191,0.115780788
1.471419469,0.115792108
1.471915746,0.115803272
1.472411538,0.115814098
1.472907816,0.115824528
1.473404578,0.115834413
1.473900855,0.115843756
1.474397132,0.115852466
1.474893409,0.115860424
1.475389687,0.115867567
1.475885964,0.115873934
1.476387209,0.115879581
1.476883485,0.115884108
1.477374796,0.115887408
1.477871073,0.115889624
1.47836735,0.115890714
1.478863627,0.115890143
1.479359905,0.115887589
1.479856182,0.115882525
1.480358726,0.115874767
1.480855002,0.115865093
1.481345014,0.115853174
1.481841291,0.115839744
1.482337568,0.115825017
1.482833845,0.115809423
1.483330123,0.115793253
1.4838264,0.115776799
1.484322677,0.115760333
1.484818954,0.115744112
1.485315232,0.115728426
1.485811509,0.115713504
1.486307786,0.11569961
1.486804063,0.11568685
1.487300341,0.115675362
1.487796618,0.115665052
1.488292895,0.115655842
1.488789172,0.11564762
1.48928545,0.115640302
1.489781727,0.115633744
1.490278004,0.115627823
1.490774281,0.115622444
1.491270559,0.115617568
1.491761154,0.115612994
1.492257432,0.115608708
1.49275939,0.115604884
1.493255668,0.11560193
1.493751945,0.115600087
1.494248222,0.115599275
1.494744499,0.11559952
1.495240777,0.115600821
1.495733055,0.115603022
1.496229333,0.11560648
1.496729608,0.115610655
1.497225886,0.115615821
1.497722163,0.115621687
1.49821844,0.115628245
1.498714717,0.115635337
1.499210995,0.115642863
1.499708726,0.115650643
1.500205003,0.115658325
1.500699826,0.115665807
1.501196104,0.115672766
