Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Absolute Pressure (Pa)
1.51345414,2133.592674
1.513651724,2133.620396
1.513850235,2133.655086
1.514049673,2133.697894
1.514248184,2133.746786
1.514446695,2133.803581
1.514645642,2133.86627
1.514844153,2133.936378
1.515042228,2134.011303
1.515240738,2134.093519
1.515439249,2134.179953
1.51563956,2134.272945
1.51583807,2134.370873
1.516034782,2134.470708
1.516233293,2134.577285
1.516431804,2134.686398
1.517225847,2135.160639
1.516632215,2134.801021
1.517027337,2135.037562
1.517424358,2135.286558
1.516830726,2134.919138
1.517622869,2135.414729
1.51782138,2135.545401
1.520005,2137.080318
1.519806489,2136.936128
1.518019891,2135.6779
1.519607978,2136.792345
1.520203511,2137.224946
1.518218402,2135.812526
1.519409467,2136.6494
1.520402022,2137.369796
1.521990109,2138.527773
1.522186563,2138.66932
1.518416913,2135.948564
1.519210957,2136.50704
1.520600533,2137.514903
1.521791598,2138.384096
1.522385074,2138.81116
1.518615424,2136.086346
1.519012446,2136.365681
1.520799044,2137.660009
1.535886769,2135.349076
1.536084383,2135.137498
1.521593087,2138.239926
1.522585642,2138.954353
1.518813935,2136.225268
1.520997555,2137.805218
1.534099274,2137.304313
1.534297785,2137.087923
1.535688258,2135.563746
1.536282894,2134.926344
1.53767247,2133.516509
1.537870981,2133.325638
1.521394576,2138.095292
1.522784153,2139.093858
1.521196066,2137.950311
1.523975218,2139.89206
1.524173032,2140.015058
1.525761816,2140.848292
1.525960327,2140.927815
1.5309231,2140.301071
1.531121611,2140.156146
1.533898934,2137.523517
1.534496296,2136.869989
1.53548885,2135.780789
1.536481405,2134.718006
1.53747396,2133.710041
1.538069492,2133.137334
1.522982664,2139.232302
1.523776707,2139.765265
1.524371543,2140.135103
1.525563305,2140.762554
1.526160868,2141.001565
1.530724589,2140.437971
1.531320122,2140.00379
1.533700423,2137.736675
1.53469434,2136.652512
1.53529034,2135.997671
1.536682176,2134.508858
1.537275449,2133.906001
1.538268003,2132.951663
1.539657579,2131.71215
1.53985609,2131.54172
1.528540969,2141.30138
1.52873948,2141.272749
1.523179115,2139.36737
1.523578196,2139.635746
1.524570751,2140.251682
1.524967773,2140.470927
1.52516695,2140.573882
1.525365461,2140.671154
1.526359378,2141.068056
1.530526078,2140.56654
1.531518632,2139.844372
1.533503741,2137.945394
1.534892851,2136.434291
1.535091829,2136.215448
1.536880686,2134.303986
1.537076938,2134.105394
1.538466514,2132.768437
1.539459069,2131.883806
1.540054601,2131.372412
1.528342458,2141.320837
1.528937991,2141.23535
1.529335013,2141.132094
1.529136502,2141.18872
1.527153431,2141.262729
1.527351942,2141.292609
1.523377626,2139.501563
1.524769262,2140.363586
1.52655586,2141.127071
1.530327567,2140.685737
1.531717143,2139.678342
1.533305231,2138.154649
1.538665025,2132.58747
1.539260558,2132.056993
1.540253112,2131.203637
1.528143947,2141.332272
1.529533523,2141.064348
1.526952882,2141.224716
1.527548414,2141.314378
1.526754371,2141.179771
1.530129056,2140.796834
1.531915654,2139.506046
1.53310672,2138.359763
1.538863536,2132.408625
1.539062047,2132.231911
1.540451623,2131.035398
1.542238221,2129.47614
1.542436732,2129.29059
1.529732034,2140.986269
1.527945436,2141.3341
1.527746925,2141.328311
1.529930545,2140.896265
1.532114165,2139.327795
1.532906291,2138.565846
1.540650134,2130.867191
1.548193548,2120.691474
1.548392059,2120.258553
1.545017374,2126.368753
1.545215648,2126.090318
1.543032265,2128.70825
1.54203971,2129.658248
1.542635243,2129.100937
1.532312676,2139.144074
1.53270778,2138.763658
1.540848645,2130.698605
1.546408077,2124.201779
1.546605461,2123.853294
1.547995037,2121.117482
1.54859057,2119.819097
1.544818863,2126.638557
1.545414159,2125.801759
1.543228996,2128.506542
1.543427507,2128.298087
1.543627797,2128.080254
1.542833754,2128.907018
1.541841199,2129.837185
1.532511187,2138.954979
1.541047156,2130.529434
1.546209566,2124.542753
1.546803972,2123.491427
1.548789081,2119.373952
1.547796526,2121.535052
1.545811417,2125.19388
1.545612906,2125.502671
1.544620352,2126.898887
1.543826308,2127.858925
1.541642688,2130.013334
1.541444178,2130.18713
1.541245667,2130.359042
1.551568234,2112.933506
1.551766744,2112.484984
1.549980146,2116.623538
1.550178657,2116.158289
1.546009928,2124.87481
1.547002483,2123.120623
1.548987592,2118.923789
1.547598016,2121.945768
1.544420242,2127.153597
1.544024819,2127.63016
1.551369723,2113.386299
1.551965255,2112.041257
1.549781635,2117.087936
1.550377168,2115.692879
1.547203484,2122.733285
1.549186103,2118.469442
1.547401994,2122.340347
1.544221731,2127.396541
1.55295781,2109.915104
1.551171212,2113.84274
1.552163766,2111.60298
1.549583125,2117.550895
1.550575679,2115.227989
1.549384614,2118.011619
1.553156321,2109.511833
1.552759299,2110.326269
1.552362277,2111.17073
1.550972701,2114.302234
1.55077419,2114.76423
1.553354832,2109.117082
1.552560788,2110.744991
1.553553343,2108.730795
1.553750212,2108.358287
1.553948723,2107.992128
1.554148875,2107.63257
1.554347386,2107.288093
1.554545897,2106.954339
1.554743039,2106.63629
1.55494155,2106.329042
1.55514143,2106.033671
1.555339941,2105.755485
1.555538452,2105.493042
1.555736956,2105.246012
1.555935467,2105.016542
1.556133984,2104.802671
1.556332495,2104.607405
1.556531006,2104.427004
1.556730874,2104.26398
1.556929385,2104.116613
1.557126539,2103.988539
1.55732505,2103.872872
1.557523561,2103.775969
1.557723705,2103.69075
1.557922216,2103.624927
1.558119093,2103.572776
1.558317604,2103.538562
1.558516115,2103.517362
1.558714626,2103.514664
1.558913137,2103.523873
1.559111648,2103.550584
1.559310159,2103.588578
1.55950867,2103.64219
1.559707181,2103.710745
1.559905691,2103.793679
1.560104202,2103.893708
1.560302713,2104.005872
1.560501224,2104.135468
1.560699735,2104.2762
1.560898246,2104.433499
1.561096757,2104.601101
1.561295268,2104.7842
1.561493779,2104.97757
1.56169229,2105.183086
1.5618908,2105.40098
1.562089311,2105.628688
1.562287822,2105.868019
1.562486333,2106.115565
1.562684844,2106.373309
1.562883355,2106.63831
1.563081866,2106.912108
1.563280377,2107.192019
1.563478888,2107.479149
1.563677399,2107.771411
1.563875909,2108.069656
1.56407442,2108.372077
1.564270429,2108.674709
1.56446894,2108.985045
1.564669953,2109.305113
1.564868464,2109.620825
1.565066975,2109.939789
1.565264347,2110.258612
1.565462858,2110.580602
1.565662508,2110.906312
1.565861019,2111.230175
1.566059529,2111.554568
1.566258264,2111.879182
1.566456775,2112.203235
1.566655062,2112.526296
1.566853573,2112.848903
1.567052084,2113.169986
1.567252182,2113.492887
1.567450693,2113.812503
1.567647617,2114.126455
1.567846128,2114.441283
1.568044638,2114.753031
1.568244922,2115.065955
1.568443432,2115.373994
1.568640171,2115.675319
1.568838682,2115.976466
1.569037193,2116.273414
1.569235704,2116.566626
1.569434215,2116.855629
1.569632726,2117.140207
1.569831237,2117.420136
1.570029747,2117.695214
1.570228258,2117.965477
1.570426769,2118.230926
1.57062528,2118.491386
1.570823791,2118.746909
1.571022302,2118.99753
1.571220813,2119.243299
1.571419324,2119.48404
1.571617835,2119.719979
1.571816346,2119.950999
1.572014856,2120.177406
1.572213367,2120.398827
1.572411878,2120.615851
1.572610389,2120.828128
1.5728089,2121.036236
1.573007411,2121.239647
1.573205922,2121.439047
1.573404433,2121.633734
1.573602944,2121.824975
1.573801455,2122.011635
1.573999966,2122.195129
1.574198476,2122.374254
1.574396987,2122.550713
1.574595498,2122.72296
1.574791737,2122.890236
1.574990248,2123.055971
1.575191031,2123.221658
1.575389542,2123.381553
1.575588053,2123.539646
1.575785655,2123.694089
1.575984166,2123.846622
1.576183585,2123.998303
1.576382096,2124.146537
1.576580607,2124.293711
1.576779573,2124.438823
1.576978083,2124.582653
1.57717614,2124.724305
1.577374651,2124.865401
1.577573162,2125.005487
1.57777349,2125.145899
1.577972001,2125.284528
1.578168694,2125.42095
1.578367205,2125.559217
1.578565716,2125.697001
1.578766138,2125.836374
1.578964649,2125.974949
1.579161249,2126.112258
1.57935976,2126.252528
1.579558271,2126.392997
1.579756782,2126.535436
1.579955293,2126.67883
1.580153803,2126.824479
1.580352314,2126.971708
1.580550825,2127.121493
1.580749336,2127.273305
1.580947847,2127.428077
1.581146358,2127.585709
1.581344869,2127.746247
1.58154338,2127.910399
1.581741891,2128.078076
1.581940402,2128.249562
1.582138912,2128.425268
1.582337423,2128.605033
1.582535934,2128.78926
1.582734445,2128.977852
1.582932956,2129.171098
1.583131467,2129.369029
1.583329978,2129.571567
1.583528489,2129.778747
1.583727,2129.9905
1.583925511,2130.206807
1.584124022,2130.427536
1.584320486,2130.649927
1.584518997,2130.878866
1.584719554,2131.114744
1.584918065,2131.350431
1.585116576,2131.590055
1.585313045,2131.829179
1.585511556,2132.073745
1.446357455,2143.055141
1.446555966,2142.886333
1.444175586,2144.282053
1.446158945,2143.217102
1.446754477,2142.711467
1.444372346,2144.229322
1.445960434,2143.371314
1.446952988,2142.531277
1.444570857,2144.162941
1.445761923,2143.5169
1.447151499,2142.346371
1.455885979,2132.523926
1.455687468,2132.791183
1.458863642,2128.331297
1.459062153,2128.048083
1.444769368,2144.084934
1.445563412,2143.652915
1.44735001,2142.157431
1.450523876,2138.883167
1.450722387,2138.671393
1.452114272,2137.159418
1.452312782,2136.93873
1.45608449,2132.254463
1.455488957,2133.056339
1.458665131,2128.614987
1.459260664,2127.765512
1.444967879,2143.995054
1.445364901,2143.778804
1.447548521,2141.96499
1.450327673,2139.091754
1.450923206,2138.454486
1.451915761,2137.378215
1.452511711,2136.715482
1.455290446,2133.319264
1.456283001,2131.982917
1.45846662,2128.899002
1.459459175,2127.483807
1.448739586,2140.761665
1.448938097,2140.555791
1.44516639,2143.892476
1.447747032,2141.769567
1.450129163,2139.302987
1.451121717,2138.241341
1.454099381,2134.842388
1.45390087,2135.086844
1.451716305,2137.597006
1.452710222,2136.490591
1.456481511,2131.709429
1.455091935,2133.579459
1.45826811,2129.183119
1.459657686,2127.203253
1.463429393,2122.405098
1.463627904,2122.199467
1.448541075,2140.966445
1.449136608,2140.34897
1.447945543,2141.571652
1.449930652,2139.513456
1.451320228,2138.026829
1.454297892,2134.595946
1.45370414,2135.32546
1.451517794,2137.81313
1.452908315,2136.263984
1.454893424,2133.83781
1.456680022,2131.434005
1.458069599,2129.46717
1.459856197,2126.923414
1.461444284,2124.762483
1.461243695,2125.026394
1.46323153,2122.615784
1.463826415,2122.000362
1.448342564,2141.169799
1.449335119,2140.141196
1.448144054,2141.371597
1.449732141,2139.723416
1.454498292,2134.343474
1.453505629,2135.56423
1.453106826,2136.034033
1.454696802,2134.090306
1.456878533,2131.156807
1.457871088,2129.750875
1.46005264,2126.649044
1.461045184,2125.289953
1.461642795,2124.50583
1.463033019,2122.833349
1.464026937,2121.805285
1.465811524,2120.388111
1.465613013,2120.514836
1.44953363,2139.932621
1.453305337,2135.80183
1.457077044,2130.878059
1.457672577,2130.034025
1.460251151,2126.373183
1.461841306,2124.252463
1.460848751,2125.55338
1.46283386,2123.057505
1.464225448,2121.618868
1.465414502,2120.650709
1.466010035,2120.268674
1.471171318,2120.299402
1.471369829,2120.418015
1.469583231,2119.64818
1.469781742,2119.699039
1.457275555,2130.5979
1.457474066,2130.316442
1.460451729,2126.095446
1.46065024,2125.823768
1.462039102,2124.004849
1.462635349,2123.28642
1.464421948,2121.441644
1.466208546,2120.158566
1.465218019,2120.791968
1.468193655,2119.547024
1.468392166,2119.534009
1.470972807,2120.188879
1.471566492,2120.543226
1.46938472,2119.60819
1.469980253,2119.757605
1.473156427,2121.759943
1.473354938,2121.931065
1.462237613,2123.760799
1.462436839,2123.520472
1.464620458,2121.268748
1.465019508,2120.943095
1.466407057,2120.056173
1.467995144,2119.566998
1.468590676,2119.532291
1.470772367,2120.083736
1.471765003,2120.675575
1.469186209,2119.575714
1.470178764,2119.826935
1.474746756,2123.187159
1.474548245,2123.00279
1.472957916,2121.592721
1.473554327,2122.105289
1.464818969,2121.103338
1.466605567,2119.963734
1.468789187,2119.537581
1.467796633,2119.597366
1.471965362,2120.817463
1.468987698,2119.553585
1.470573856,2119.989978
1.470377275,2119.903592
1.474943025,2123.367369
1.474347493,2122.818687
1.473752838,2122.282271
1.472758921,2121.427418
1.466804078,2119.879302
1.467598122,2119.634833
1.472163873,2120.961882
1.474148982,2122.638274
1.475141536,2123.550893
1.473950471,2122.458791
1.47256041,2121.267797
1.467002589,2119.805502
1.467399611,2119.68317
1.472362384,2121.112292
1.475737069,2124.097715
1.477920689,2126.014341
1.4781192,2126.179553
1.476531113,2124.814135
1.476729623,2124.990122
1.47593558,2124.278573
1.475340047,2123.73347
1.4672011,2119.739141
1.475538558,2123.916036
1.480699841,2128.1755
1.480501331,2128.033403
1.479508776,2127.291654
1.479707287,2127.443759
1.477722178,2125.847492
1.478317711,2126.343241
1.476332602,2124.636902
1.476928134,2125.164554
1.476134091,2124.458281
1.480898352,2128.315363
1.48030282,2127.889071
1.479310265,2127.137751
1.479905798,2127.594168
1.477523667,2125.679083
1.478516222,2126.505328
1.477126645,2125.337584
1.481493885,2128.719943
1.481692396,2128.849349
1.481095073,2128.451534
1.480104309,2127.742599
1.479111754,2126.982067
1.478714732,2126.665838
1.477325156,2125.509081
1.482286311,2129.218815
1.4820878,2129.098569
1.481293584,2128.586187
1.481890907,2128.976003
1.478913243,2126.824715
1.48248644,2129.337504
1.482684951,2129.451471
1.482883461,2129.56246
1.483081718,2129.669849
1.483280229,2129.773929
1.483478994,2129.875144
1.483677505,2129.972671
1.483876016,2130.067399
1.484075636,2130.159282
1.484274146,2130.248049
1.484471549,2130.333142
1.48467006,2130.416698
1.48486857,2130.497381
1.485069553,2130.577417
1.485268064,2130.654456
1.485464103,2130.728545
1.485662614,2130.803165
1.485861125,2130.87585
1.486059636,2130.94854
1.486258147,2131.020544
1.486456658,2131.092502
1.486655169,2131.164485
1.486853679,2131.236826
1.48705219,2131.309644
1.487250701,2131.383134
1.487449212,2131.457485
1.487647723,2131.532905
1.487846234,2131.609533
1.488044745,2131.687338
1.488243256,2131.76658
1.488441767,2131.847342
1.488640278,2131.929569
1.488838788,2132.013351
1.489037299,2132.098674
1.48923581,2132.185584
1.489434321,2132.274004
1.489632832,2132.363822
1.489831343,2132.455121
1.490029854,2132.547761
1.490228365,2132.641685
1.490426876,2132.736811
1.490625387,2132.833044
1.490823898,2132.930344
1.491022408,2133.028624
1.491220919,2133.127784
1.49141943,2133.227849
1.491616289,2133.327762
1.4918148,2133.429173
1.492014963,2133.532555
1.492213474,2133.635228
1.492411985,2133.73892
1.492609108,2133.842418
1.492807619,2133.947203
1.493007517,2134.053786
1.493206028,2134.159876
1.493404539,2134.266783
1.493603026,2134.374415
1.493801537,2134.48266
1.494000072,2134.591596
1.494198583,2134.701153
1.494397094,2134.811235
1.494596944,2134.922646
1.494795454,2135.033922
1.494992626,2135.144333
1.495191137,2135.255871
1.495389648,2135.367164
1.495589782,2135.479459
1.495788293,2135.590741
