Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: 1_cellAspectRatio
1.929607434,49.93215493
1.926133493,49.93215493
1.927870464,49.93215493
1.924394523,49.13568208
1.925637216,49.93215493
1.938043117,49.52185127
1.938291256,50.34246088
1.941766227,49.93215831
1.942510643,49.93215577
1.943255058,49.93215493
1.923900245,49.93215493
1.921666998,49.93215493
1.932336959,49.93215671
1.933081375,49.93215662
1.930602223,49.04191046
1.929359295,49.93215662
1.925885355,49.93215831
1.928118602,49.93215831
1.924148384,49.93215831
1.939532979,49.93215831
1.939781118,49.93215493
1.937796009,49.93215831
1.938540425,49.9321562
1.940773672,49.93215662
1.941021811,49.93215493
1.941269949,49.93215831
1.942758781,49.93215662
1.941518088,49.93215493
1.94300692,49.93215662
1.921418859,49.93215662
1.93208882,49.93215695
1.933329513,49.93215662
1.930848127,49.93215662
1.929111157,49.93215662
1.928368815,50.75844389
1.935066484,49.93215662
1.935314622,49.93215493
1.93928484,49.93215493
1.940030953,50.60795335
1.938788563,49.93215662
1.93754787,49.93215493
1.940525534,49.93215577
1.940279091,49.2563612
1.921170721,49.93215662
1.931840682,49.93215493
1.933577652,49.93215493
1.931096266,49.93215662
1.928863018,49.93215662
1.928616953,49.10586837
1.934818345,49.93215662
1.935562761,49.93215831
1.939036702,49.93215662
1.937299731,49.93215662
1.920922582,49.93215662
1.931592543,49.93215831
1.933824496,49.41639965
1.931344404,49.93215493
1.934570206,49.9321562
1.9358109,49.93215493
1.936803454,49.93215662
1.936555315,49.9321562
1.937051593,49.93215662
1.920674443,49.9321551
1.934069878,49.34984698
1.934319312,51.03022457
1.936056782,49.03321859
1.936304921,50.83109591
1.920426305,49.93215645
1.920178166,49.93215831
1.919930027,49.93215493
1.919681889,49.93215662
1.91943375,49.93215662
1.919185612,49.93215662
1.918937473,49.93215662
1.918689334,49.93215611
1.918441196,49.93215713
1.918193057,49.93215493
1.917944918,49.93215831
1.91769678,49.93215493
1.917448641,49.93215662
1.917200503,49.93215662
1.916955497,48.68383963
1.916707359,51.18047522
1.916456087,49.93215493
1.916207948,49.93215831
1.915959809,49.93215493
1.915711671,49.93215662
1.915463532,49.93215662
1.915215394,49.93215662
1.914969739,48.94259924
1.9147216,50.92171332
1.914470978,49.93215831
1.914222839,49.93215493
1.9139747,49.93215831
1.913726562,49.93215493
1.913478423,49.93215662
1.913230284,49.93215662
1.912981904,50.02869898
1.912733765,49.83561427
1.912485869,49.93215493
1.91223773,49.93215831
1.911989591,49.93215662
1.911741453,49.93215493
1.911493314,49.93215746
1.911245175,49.9321562
1.910994069,51.11479951
1.91074593,48.74951306
1.91050076,49.93215831
1.910252621,49.93215493
1.910004482,49.93215831
1.909756344,49.93215493
1.909508205,49.93215746
1.909260066,49.9321562
1.90900987,50.75202566
1.908761731,49.11228785
1.908515651,49.93215493
1.908267512,49.93215831
1.908019373,49.93215662
1.907771235,49.93215493
1.907523096,49.93215746
1.907274957,49.9321562
1.907026819,49.93215632
1.90677868,49.93215818
1.906530542,49.93215493
1.906282403,49.93215493
1.906034264,49.93215831
1.905786126,49.93215662
1.905537987,49.93215577
1.905292371,48.92722785
1.905044232,50.93708727
1.904793571,49.93215493
1.904545433,49.93215493
1.904297294,49.93215831
1.904049155,49.93215662
1.903801017,49.93215662
1.903552878,49.93215578
1.903307288,48.9168861
1.903059149,50.94742736
1.902808462,49.93215831
1.902560323,49.93215493
1.902312185,49.93215493
1.902064046,49.93215831
1.901815908,49.93215662
1.901567769,49.93215577
1.901321145,49.3287675
1.901073006,50.53554696
1.900823353,49.93215493
1.900575214,49.93215493
1.900327076,49.93215831
1.900078937,49.93215662
1.899830799,49.93215577
1.89958266,49.93215662
1.89933331,50.41486768
1.899085171,49.44944495
1.898838244,49.93215831
1.898590105,49.93215493
1.898341967,49.93215662
1.898093828,49.93215662
1.89784569,49.93215577
1.897597551,49.93215662
1.897347047,50.87470692
1.897098908,48.98960809
1.896853135,49.93215493
1.896604996,49.93215493
1.896356858,49.93215831
1.896108719,49.93215662
1.895860581,49.93215578
1.895612442,49.93215662
1.895364303,49.93215673
1.895116165,49.93215566
1.894868026,49.93215831
1.894619887,49.93215493
1.894371749,49.93215662
1.89412361,49.93215662
1.893875472,49.93215578
1.893627333,49.93215662
1.893379194,49.93215792
1.893131056,49.93215616
1.892882917,49.93215493
1.892634778,49.93215831
1.89238664,49.93215493
1.892138501,49.93215662
1.891890363,49.93215577
1.891644392,49.06831911
1.891396254,50.79599575
1.891145947,49.93215493
1.890897808,49.93215831
1.890649669,49.93215493
1.890401531,49.93215662
1.890153392,49.93215662
1.889905253,49.93215577
1.889659079,49.14944031
1.889410941,50.71487272
1.889160838,49.93215831
1.888912699,49.93215493
1.88866456,49.93215831
1.888416422,49.93215493
1.888168283,49.93215662
1.887920144,49.93215577
1.887672551,49.71493676
1.887424412,50.14937737
1.887175729,49.93215493
1.88692759,49.93215831
1.886679451,49.93215493
1.886431313,49.93215662
1.886183174,49.93215662
1.885935035,49.9321562
1.885684716,50.80103695
1.885436577,49.0632758
1.88519062,49.93215831
1.884942481,49.93215493
1.884694342,49.93215662
1.884446204,49.93215662
1.884198065,49.93215662
1.883949926,49.9321562
1.883698838,51.10758818
1.883450699,48.75672691
1.883205511,49.93215493
1.882957372,49.93215831
1.882709233,49.93215493
1.882461095,49.93215662
1.882212956,49.93215662
1.881964817,49.9321562
1.881716679,49.93215504
1.88146854,49.93215693
1.881220402,49.93215831
1.880972263,49.93215493
1.880724124,49.93215662
1.880475986,49.93215662
1.880227847,49.93215662
1.879979708,49.9321562
1.87973157,49.93215793
1.879483431,49.93215573
1.879235292,49.93215493
1.878987154,49.93215831
1.878739015,49.93215493
1.878490877,49.93215662
1.876753906,49.93215662
1.877002045,49.93215493
1.873775819,49.76320793
1.874023957,50.10110534
1.876505768,49.93215662
1.877250183,49.93215831
1.878242738,49.93215662
1.873528104,49.93215493
1.87427252,49.93215662
1.876257629,49.93215662
1.877498322,49.93215493
1.877997623,48.7275784
1.873279965,49.93215831
1.874520659,49.93215662
1.876011792,49.01500551
1.877749484,51.13673634
1.870302302,49.93215662
1.870052039,50.77840087
1.873031827,49.93215493
1.874768797,49.93215493
1.875763654,50.84930691
1.870550441,49.93215662
1.8698039,49.08591311
1.872783688,49.93215662
1.875016936,49.93215831
1.875513213,49.93215831
1.870798579,49.93215662
1.869557886,49.93215493
1.87253555,49.93215662
1.875265074,49.93215493
1.871046718,49.93215662
1.869309747,49.93215831
1.872287411,49.93215662
1.865835807,49.93215831
1.865587668,49.93215493
1.871294856,49.93215493
1.868069054,49.93215572
1.868317193,49.93215662
1.869061609,49.93215493
1.872036122,51.18720637
1.852686561,49.09470706
1.852438423,50.76960775
1.861369311,49.93215831
1.86161745,49.93215493
1.866086401,50.91058286
1.865339529,49.93215831
1.871542995,49.93215831
1.867820916,49.93215583
1.868565332,49.93215662
1.86881347,49.93215662
1.871787983,48.67710681
1.852932598,49.93215577
1.852188182,49.93215493
1.861121173,49.93215662
1.861865589,49.93215831
1.863602559,49.93215831
1.86335442,49.93215493
1.865091391,49.93215493
1.86633454,48.95372968
1.867572777,49.93215831
1.853180737,49.93215662
1.851940043,49.93215493
1.859136064,49.93215662
1.858887925,49.93215577
1.86211506,50.4631372
1.860873034,49.93215577
1.863850698,49.93215493
1.863106282,49.93215662
1.864843252,49.93215662
1.866580222,49.93215662
1.867324638,49.93215493
1.853428875,49.93215831
1.851691905,49.93215831
1.859384202,49.93215662
1.858639786,49.9321562
1.862363199,49.40117465
1.860624895,49.9321562
1.864101275,50.9037896
1.862858143,49.93215662
1.864595113,49.93215662
1.866828361,49.93215662
1.8670765,49.93215662
1.853677014,49.93215493
1.851443766,49.93215662
1.854669568,49.93215641
1.854917707,49.93215577
1.859632341,49.93215831
1.858389173,50.91833403
1.862610004,49.93215662
1.860375363,50.48727449
1.864349414,48.96052461
1.849706796,49.93215493
1.849954934,49.93215493
1.847473548,49.93215662
1.847721687,49.93215493
1.853925152,49.93215493
1.851195628,49.93215662
1.85442143,49.93215625
1.855165846,49.93215662
1.856406539,49.93215587
1.856654677,49.9321562
1.85988048,49.93215493
1.858141034,48.94598148
1.860127225,49.37703865
1.849458657,49.93215831
1.850203073,49.93215831
1.84722541,49.93215577
1.847969825,49.93215831
1.854173291,49.93215804
1.850947489,49.93215578
1.855413984,49.93215662
1.8561584,49.93215694
1.856902816,49.93215578
1.857895371,49.93215493
1.850454301,51.16307033
1.849210519,49.93215662
1.846977271,49.93215662
1.848217964,49.93215493
1.85070244,48.70124363
1.855662123,49.93215831
1.855910261,49.93215493
1.857150955,49.93215662
1.857647232,49.93215493
1.84896238,49.93215577
1.84672677,50.87344379
1.848466466,50.07697101
1.845488439,49.93215662
1.845240301,49.93215578
1.857399093,49.93215831
1.848714605,49.78734309
1.846478631,48.99086952
1.845736578,49.93215662
1.844992162,49.93215662
1.846232855,49.93215831
1.845984716,49.93215493
1.844740963,51.15131365
1.844492824,48.71300198
1.844247746,49.93215493
1.843999607,49.93215831
1.843751469,49.93215493
1.84350333,49.93215662
1.843255191,49.93215577
1.843007053,49.93215662
1.842758914,49.93215751
1.842510776,49.93215489
1.842262637,49.93215831
1.842014498,49.93215493
1.84176636,49.93215662
1.841518221,49.93215662
1.841270082,49.93215577
1.841021944,49.93215683
1.840773805,49.93215763
1.840525667,49.93215624
1.840277528,49.93215493
1.840029389,49.93215831
1.839781251,49.93215493
1.839533112,49.93215662
1.839284973,49.93215577
1.839039748,48.77129734
1.83879161,51.09301814
1.838540558,49.93215493
1.838292419,49.93215831
1.83804428,49.93215493
1.837796142,49.93215662
1.837548003,49.93215662
1.837299864,49.93215662
1.837053846,49.08741179
1.836805708,50.7769005
1.836555449,49.93215831
1.83630731,49.93215493
1.836059171,49.93215831
1.835811033,49.93215493
1.835562894,49.93215662
1.835314755,49.9321562
1.835066011,50.17351212
1.834817872,49.6908016
1.83457034,49.93215493
1.834322201,49.93215831
1.834074062,49.93215493
1.833825924,49.93215662
1.833577785,49.93215662
1.833329646,49.9321562
1.833079507,50.72939548
1.832831368,49.13491715
1.83258523,49.93215831
1.832337092,49.93215493
1.832088953,49.93215662
1.831840815,49.93215662
1.831592676,49.93215662
1.831344537,49.9321562
1.831094208,50.8047958
1.83084607,49.05951865
1.830600121,49.93215493
1.830351983,49.93215831
1.830103844,49.93215493
1.829855706,49.93215662
1.829607567,49.93215662
1.829359428,49.9321562
1.82911129,49.93215547
1.828863151,49.9321565
1.828615012,49.93215831
1.828366874,49.93215493
1.828118735,49.93215662
1.827870597,49.93215662
1.827622458,49.93215662
1.827376709,48.98020922
1.82712857,50.88410326
1.826878042,49.93215831
1.826629903,49.93215493
1.826381765,49.93215831
1.826133626,49.93215493
1.825885488,49.93215662
1.825637349,49.93215662
1.82539154,49.00414585
1.825143401,50.86016827
1.824892933,49.93215493
1.824644794,49.93215831
1.824396656,49.93215493
1.824148517,49.93215662
1.823900379,49.93215662
1.82365224,49.93215662
1.823405252,49.47358095
1.823157114,50.39073081
1.822907824,49.93215831
1.822659685,49.93215493
1.822411547,49.93215662
1.822163408,49.93215662
1.82191527,49.93215662
1.821667131,49.93215662
1.821417417,50.5596813
1.821169278,49.30463235
1.820922715,49.93215493
1.820674576,49.93215831
1.820426438,49.93215493
1.820178299,49.93215662
1.81993016,49.93215662
1.819682022,49.93215662
1.819431298,50.96197732
1.81918316,48.90233532
1.818937606,49.93215831
1.818689467,49.93215493
1.818441329,49.93215662
1.81819319,49.93215662
1.817945051,49.93215662
1.817696913,49.93215662
1.817448774,49.93215723
1.817200636,49.93215601
1.816952497,49.93215493
1.816704358,49.93215831
1.81645622,49.93215493
1.816208081,49.93215662
1.815959942,49.93215746
1.815711804,49.93215599
1.815463665,49.93215601
1.815215527,49.93215533
1.814967388,49.93215831
1.814719249,49.93215493
1.814471111,49.93215831
1.814222972,49.93215493
1.813974833,49.93215746
1.813728731,49.1210755
1.813480592,50.74323926
1.813230418,49.93215493
1.812982279,49.93215493
1.81273414,49.93215831
1.812486002,49.93215662
1.812237863,49.93215493
1.811989724,49.93215746
1.811744494,48.77364989
1.811496355,51.0906639
1.811245309,49.93215493
1.81099717,49.93215831
1.810749031,49.93215493
1.810500893,49.93215831
1.810252754,49.93215493
1.810004615,49.93215746
1.809756658,49.85974943
1.80950852,50.00456466
1.809260199,49.93215493
1.809012061,49.93215493
1.808763922,49.93215831
1.808515784,49.93215662
1.808267645,49.93215577
1.808019506,49.9321562
1.807768823,50.94585063
1.807520685,48.91846325
1.80727509,49.93215493
1.807026952,49.93215831
1.806778813,49.93215662
1.806530675,49.93215662
1.806282536,49.93215577
1.806034397,49.9321562
1.805783089,51.19505987
1.800327209,49.93215577
1.800575348,49.93215662
1.80553495,48.66925629
1.800081874,48.81499581
1.800823486,49.93215831
1.805289981,49.93215493
1.799833736,51.04931957
1.801071625,49.93215493
1.802808595,49.93215662
1.803056734,49.93215493
1.805041843,49.93215493
1.799582793,49.93215493
1.801319763,49.93215493
1.802560457,49.93215662
1.803304872,49.93215831
1.804793704,49.93215831
1.799334654,49.93215831
1.801567902,49.93215796
1.802312318,49.93215577
1.803553011,49.93215577
1.804545566,49.93215662
1.799086516,49.93215493
1.801816041,49.93215633
1.802064179,49.93215641
1.80380115,49.93215662
1.804297427,49.93215577
1.787672139,49.93215493
1.787424,49.93215831
1.795612575,49.93215493
1.795364436,49.93215831
1.797349545,49.93215493
1.797597684,49.93215831
1.798838377,49.93215662
1.804049288,49.93215662
1.781468673,49.93215493
1.781716812,49.93215831
1.787175862,49.93215493
1.787920278,49.93215831
1.78568703,49.93215831
1.785438891,49.93215493
1.79114608,49.93215493
1.791394218,49.93215831
1.795859926,49.61839528
1.795116298,49.93215493
1.797101407,49.93215493
1.797847761,50.70449409
1.798590239,49.93215662
1.781220535,49.93215662
1.78196495,49.93215493
1.788170739,50.85764582
1.786927723,49.93215662
1.785935168,49.93215493
1.785190753,49.93215662
1.790897941,49.93215662
1.791641111,49.43562423
1.796108065,50.24591891
1.794868159,49.93215662
1.796853268,49.93215831
1.7980959,49.15981892
1.7983421,49.93215577
1.789160971,49.93215662
1.789409109,49.93215493
1.783701921,49.93215493
1.783950059,49.93215831
1.782709366,49.9321562
1.782957505,49.93215662
1.780972396,49.93215662
1.782211332,49.23222605
1.779483564,49.93215662
1.779235426,49.93215662
1.788418878,49.00666661
1.786679584,49.93215662
1.786185527,50.81656281
1.784942614,49.93215662
1.791886597,49.37188636
1.790649802,49.93215662
1.796356991,49.93215662
1.79462002,49.93215577
1.796605129,49.93215578
1.788912832,49.93215662
1.789657248,49.93215831
1.783453782,49.93215662
1.784199167,50.31832444
1.783205644,49.93215662
1.782459471,50.63208811
1.780724257,49.93215662
1.779731703,49.93215493
1.778987287,49.93215662
1.788664693,49.93215662
1.786433666,49.04775124
1.784694475,49.93215662
1.793379327,49.93215493
1.793627466,49.93215831
1.792135982,50.98895886
1.790401664,49.9321562
1.794371882,49.93215662
1.789905387,49.93215601
1.784447306,49.54598727
1.780473424,51.00563853
1.779979841,49.93215831
1.778739148,49.93215662
1.793131189,49.93215662
1.793873494,49.09134134
1.792386773,49.9321562
1.790153525,49.93215597
1.794121633,50.77297178
1.776754039,49.93215641
1.777002178,49.93215662
1.780225285,48.85867422
1.77849101,49.93215498
1.79288305,49.93215662
1.792634911,49.93215662
1.776505901,49.93215775
1.777250317,49.93215662
1.778242871,49.93215826
1.776257762,49.93215401
1.777498455,49.93215493
1.777994732,49.93215493
1.776009623,49.93215831
1.777746594,49.93215831
1.775265208,49.93215662
1.775761485,49.93215493
1.775513346,49.93215662
1.775017069,49.93215662
1.7747709,49.14742456
1.774522761,50.71688763
1.774272653,49.93215831
1.774024514,49.93215493
1.773776376,49.93215831
1.773528237,49.93215493
1.773280098,49.93215662
1.77303196,49.93215662
1.772786547,48.84605699
1.772538409,51.01825747
1.772287544,49.93215493
1.772039405,49.93215831
1.771791267,49.93215493
1.771543128,49.93215662
1.771294989,49.93215662
1.771046851,49.93215662
1.770798712,49.93215662
1.770550574,49.93215493
1.770302435,49.93215831
1.770054296,49.93215493
1.769806158,49.93215831
1.769558019,49.93215493
1.76930988,49.93215746
1.769061742,49.9321562
1.768810877,51.01825705
1.768562738,48.84605699
1.768317326,49.93215493
1.768069187,49.93215831
1.767821049,49.93215662
1.76757291,49.93215493
1.767324771,49.93215746
1.767076633,49.9321562
1.766826525,50.71688795
1.766578386,49.14742381
1.766332217,49.93215831
1.766084078,49.93215493
1.76583594,49.93215831
1.765587801,49.93215493
1.765339662,49.93215746
1.765091524,49.9321562
1.764843385,49.93215708
1.764595247,49.93215573
1.764347108,49.93215493
1.764098969,49.93215831
1.763850831,49.93215662
1.763602692,49.93215493
1.763354553,49.93215746
1.763106415,49.9321562
1.762858276,49.93215756
1.762610138,49.93215357
1.762361999,49.93215831
1.76211386,49.93215493
1.761865722,49.93215831
1.761617583,49.93215493
1.761369444,49.93215746
1.761124,48.85867523
1.760875862,51.00564005
1.760625028,49.93215493
1.76037689,49.93215493
1.760128751,49.93215831
1.759880613,49.93215662
1.759632474,49.93215493
1.759384335,49.93215746
1.759137953,49.23222521
1.758889815,50.63208769
1.758639919,49.93215831
1.758391781,49.93215493
1.758143642,49.93215493
1.757895504,49.93215831
1.757647365,49.93215578
1.757399226,49.93215662
1.757150118,50.31832528
1.75690198,49.54598896
1.75665481,49.93215493
1.756406672,49.93215493
1.756158533,49.93215831
1.755910395,49.93215662
1.755662256,49.93215577
1.755414117,49.93215662
1.755163759,50.81656213
1.75491562,49.04775107
1.754669701,49.93215831
1.754421563,49.93215493
1.754173424,49.93215662
1.753925286,49.93215662
1.753677147,49.93215577
1.753429008,49.93215662
1.75317814,51.01990606
1.752928718,49.35536037
1.75268331,49.4212035
1.752436454,49.93215493
1.752188315,49.93215831
1.751940177,49.93215662
1.751692038,49.93215577
1.751443899,49.93215662
1.751195761,49.93215559
1.750947622,49.93215681
1.750699483,49.93215831
1.750451345,49.93215493
1.750203206,49.93215662
1.749955067,49.93215662
1.749706929,49.93215577
1.749461047,49.03310303
1.749212908,50.8312102
1.748962513,49.93215831
1.748714374,49.93215493
1.748466236,49.93215493
1.748218097,49.93215831
1.747969958,49.93215662
1.74772182,49.93215577
1.747475792,49.09134219
1.747227653,50.77297263
1.746977404,49.93215493
1.746729265,49.93215831
1.746481127,49.93215493
1.746232988,49.93215662
1.745984849,49.93215662
1.745736711,49.93215577
1.74548936,49.61839443
1.745241221,50.24591806
1.744992295,49.93215831
1.744744156,49.93215493
1.744496018,49.93215662
1.744247879,49.93215662
1.74399974,49.93215662
1.743751602,49.9321562
1.743501525,50.70449451
1.743253386,49.15981976
1.743007186,49.93215493
1.742759047,49.93215831
1.742510909,49.93215493
1.74226277,49.93215662
1.742014631,49.93215662
1.741766493,49.9321562
1.74151555,51.04931838
1.741267411,48.81499488
1.741022077,49.93215831
1.740773938,49.93215493
1.7405258,49.93215662
1.740277661,49.93215662
1.740029522,49.93215662
1.739781384,49.9321562
1.739533245,49.93215693
1.739285106,49.93215672
1.739036968,49.93215493
1.738788829,49.93215831
1.738540691,49.93215493
1.738292552,49.93215662
1.738044413,49.93215662
1.737796275,49.9321562
1.737548136,49.93215565
1.737299997,49.93215632
1.737051859,49.93215831
1.73680372,49.93215493
1.736555582,49.93215662
1.736307443,49.93215662
1.736059304,49.93215662
1.735814335,48.66925468
1.735566197,51.19505852
1.735314888,49.93215831
1.73506675,49.93215493
1.734818611,49.93215831
1.734570473,49.93215493
1.734322334,49.93215662
1.734074195,49.93215662
1.733828601,48.91846325
1.733580463,50.94585105
1.733329779,49.93215493
1.733081641,49.93215831
1.732833502,49.93215493
1.732585364,49.93215662
1.732337225,49.93215662
2.270053631,49.93215662
2.27030177,49.93215662
2.270549908,49.93215493
2.270798047,49.93215831
2.271044084,49.09470608
2.274768265,49.93215831
2.27501604,49.78734225
2.272535017,49.93215831
2.272783156,49.93215493
2.271292222,50.76960661
2.274520126,49.93215493
2.275264179,50.07696974
2.272286879,49.93215493
2.273028205,48.70124448
2.271542463,49.93215619
2.274271988,49.93215662
2.275512681,49.93215619
2.27203874,49.93215662
2.273276344,51.16307075
2.271790602,49.93215662
2.277003875,50.87344463
2.276753374,49.93215493
2.274023849,49.93215662
2.27576082,49.93215662
2.273527572,49.93215619
2.277252014,48.99087037
2.276505236,49.93215831
2.273775711,49.93215662
2.276008958,49.93215662
2.27749779,49.93215577
2.276257097,49.93215493
2.281219869,49.93215662
2.281468008,49.93215577
2.277745929,49.93215662
2.280971731,49.93215722
2.281716147,49.93215662
2.278738483,49.93215831
2.278989682,51.1513128
2.277994067,49.93215493
2.280723592,49.93215517
2.281964285,49.93215493
2.278490345,49.93215493
2.27923782,48.71300113
2.278242206,49.93215831
2.280475454,49.9321583
2.282212424,49.93215831
2.283949394,49.93215662
2.284197533,49.93215493
2.279482899,49.93215577
2.280227315,49.93215493
2.282460563,49.93215493
2.283701256,49.93215662
2.284445672,49.9321583
2.279731038,49.93215662
2.279979176,49.93215662
2.282708701,49.93215683
2.283453117,49.93215577
2.284690896,48.77129649
2.28295684,49.93215725
2.283204978,49.93215662
2.284939035,51.09301729
2.285190087,49.93215662
2.285438226,49.93215577
2.286430781,49.93215493
2.286676799,49.08741348
2.285686365,49.93215662
2.288167751,49.93215493
2.286182642,49.93215493
2.287919612,49.93215662
2.286924938,50.77690134
2.289160306,49.93215577
2.289408444,49.93215662
2.285934503,49.93215831
2.28841589,49.93215831
2.287671474,49.93215662
2.287175197,49.93215662
2.291145415,49.93215577
2.288912773,49.69080075
2.289656583,49.93215662
2.288664634,50.1735117
2.287423335,49.93215577
2.290899277,49.13491808
2.291393553,49.93215662
2.289904721,49.93215831
2.290651138,50.72939666
2.291641692,49.93215831
2.29015286,49.93215493
2.290400999,49.93215493
2.29188983,49.93215493
2.292137969,49.93215493
2.292386108,49.93215831
2.292636437,50.80479524
2.292884575,49.05951794
2.293130524,49.93215577
2.293378662,49.93215662
2.293626801,49.93215662
2.293874939,49.9321583
2.294123078,49.93215493
2.294371217,49.93215496
2.294619355,49.93215785
2.294867494,49.93215619
2.295115633,49.93215577
2.295363771,49.93215662
2.29561191,49.93215831
2.295860048,49.93215493
2.296108187,49.9321583
2.296356326,49.93215616
2.296604464,49.93215496
2.296852603,49.93215619
2.297100742,49.93215746
2.29734888,49.93215493
2.297597019,49.93215662
2.297845157,49.93215831
2.298093296,49.93215493
2.298339105,49.00414577
2.298587244,50.86016793
2.298837712,49.9321562
2.299085851,49.93215746
2.299333989,49.93215493
2.299582128,49.93215831
2.299830267,49.93215493
2.300078405,49.93215831
2.300325393,49.47357926
2.300573531,50.39073208
2.300822821,49.93215619
2.30107096,49.93215746
2.301319098,49.93215662
2.301567237,49.93215493
2.301815376,49.93215831
2.302063514,49.93215493
2.302313228,50.5596813
2.302561366,49.30463235
2.30280793,49.93215662
2.303056069,49.93215662
2.303304207,49.93215493
2.303552346,49.9321583
2.303800485,49.93215493
2.304048623,49.9321583
2.304299347,50.96197631
2.304547485,48.90233634
2.304793039,49.93215662
2.305041178,49.93215662
2.305289316,49.93215662
2.305537455,49.93215493
2.305785594,49.93215831
2.306033732,49.93215493
2.306284416,50.94592588
2.306532554,48.91838842
2.306778148,49.93215662
2.307026287,49.93215662
2.307274425,49.93215493
2.307522564,49.9321583
2.307770703,49.93215493
2.308018841,49.93215711
2.30826698,49.93215613
2.308515118,49.93215662
2.308763257,49.93215662
2.309011396,49.93215662
2.309259534,49.93215662
2.309507673,49.93215493
2.309755812,49.93215831
2.310001914,49.12107439
2.310250053,50.74323784
2.310500228,49.93215662
2.310748366,49.93215662
2.310996505,49.93215662
2.311244643,49.93215493
2.311492782,49.93215831
2.311740921,49.93215493
2.311986151,48.77365073
2.31223429,51.09066389
2.312485337,49.93215662
2.312733475,49.93215662
2.312981614,49.93215662
2.313229752,49.93215662
2.313477891,49.93215493
2.31372603,49.93215831
2.313973987,49.85974859
2.314222125,50.00456297
2.314470446,49.93215662
2.314718584,49.93215662
2.314966723,49.93215662
2.315214861,49.93215493
2.315463,49.93215831
2.315711139,49.93215493
2.315961822,50.94585105
2.31620996,48.91846325
2.316455555,49.93215662
2.316703693,49.93215662
2.316951832,49.93215493
2.31719997,49.93215831
2.317448109,49.93215493
2.317696248,49.93215831
2.317947556,51.19505852
2.318195695,48.66925468
2.318440664,49.93215662
2.318688802,49.93215662
2.318936941,49.93215662
2.319185079,49.93215493
2.319433218,49.9321583
2.319681357,49.93215632
2.319929495,49.93215565
2.320177634,49.9321562
2.320425773,49.93215662
2.320673911,49.93215662
2.32092205,49.93215493
2.321170189,49.93215831
2.321418327,49.93215493
2.321666466,49.93215672
2.321914604,49.93215693
2.322162743,49.9321562
2.322410882,49.93215662
2.32265902,49.93215662
2.322907159,49.93215662
2.323155298,49.93215493
2.323403436,49.9321583
2.323648771,48.81499488
2.323896909,51.04931838
2.324147852,49.93215619
2.324395991,49.93215662
2.324644129,49.93215662
2.324892268,49.93215493
2.325140407,49.93215831
2.325388545,49.93215493
2.325634745,49.15981976
2.325882884,50.70449451
2.326132961,49.9321562
2.3263811,49.93215662
2.326629238,49.93215662
2.326877377,49.93215662
