Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: 1_cellAspectRatio
1.549186103,40.04629457
1.547401994,39.05433722
1.544221731,39.40912514
1.55295781,40.04629393
1.551171212,40.04629457
1.552163766,40.04629351
1.549583125,40.04629478
1.550575679,40.04629393
1.549384614,40.0462933
1.553156321,40.04629436
1.552759299,40.04629393
1.552362277,40.04629436
1.550972701,40.04629393
1.55077419,40.04629393
1.553354832,40.04629351
1.552560788,40.04629393
1.553553343,40.04629478
1.553750212,39.3925365
1.553948723,40.70005308
1.554148875,40.04629393
1.554347386,40.04629393
1.554545897,40.04629393
1.554743039,39.5008387
1.55494155,40.59174977
1.55514143,40.04629478
1.555339941,40.04629309
1.555538452,40.04629478
1.555736956,40.0438807
1.555935467,40.04870801
1.556133984,40.04629393
1.556332495,40.04629393
1.556531006,40.04629393
1.556730874,40.58692331
1.556929385,39.50566515
1.557126539,40.04629478
1.55732505,40.04629478
1.557523561,40.04629309
1.557723705,40.69714796
1.557922216,39.39544161
1.558119093,40.04629393
1.558317604,40.04629393
1.558516115,40.04629393
1.558714626,40.04629436
1.558913137,40.04629351
1.559111648,40.04629478
1.559310159,40.04629478
1.55950867,40.04629309
1.559707181,40.04629436
1.559905691,40.04629436
1.560104202,40.04629393
1.560302713,40.04629393
1.560501224,40.04629393
1.560699735,40.04629436
1.560898246,40.04629351
1.561096757,40.04629478
1.561295268,40.04629478
1.561493779,40.04629393
1.56169229,40.04629351
1.5618908,40.04629436
1.562089311,40.04629393
1.562287822,40.04629393
1.562486333,40.04629393
1.562684844,40.04629436
1.562883355,40.04629351
1.563081866,40.04629478
1.563280377,40.04629478
1.563478888,40.04629393
1.563677399,40.04629351
1.563875909,40.04629436
1.56407442,40.04629393
1.564270429,39.04951078
1.56446894,41.0430791
1.564669953,40.04629436
1.564868464,40.04629351
1.565066975,40.04629478
1.565264347,39.59255227
1.565462858,40.50003686
1.565662508,40.04629351
1.565861019,40.04629436
1.566059529,40.04629393
1.566258264,40.13559438
1.566456775,39.9569935
1.566655062,40.04629436
1.566853573,40.04629351
1.567052084,40.04629478
1.567252182,40.67863708
1.567450693,39.41395244
1.567647617,40.04629351
1.567846128,40.04629436
1.568044638,40.04629393
1.568244922,40.75235552
1.568443432,39.34023336
1.568640171,40.04629436
1.568838682,40.04629351
1.569037193,40.04629478
1.569235704,40.04629414
1.569434215,40.04629457
1.569632726,40.04629393
1.569831237,40.04629393
1.570029747,40.04629393
1.570228258,40.04629414
1.570426769,40.04629372
1.57062528,40.04629478
1.570823791,40.04629309
1.571022302,40.04629478
1.571220813,40.04629415
1.571419324,40.04629457
1.571617835,40.04629393
1.571816346,40.04629393
1.572014856,40.04629393
1.572213367,40.04629415
1.572411878,40.04629372
1.572610389,40.04629478
1.5728089,40.04629309
1.573007411,40.04629562
1.573205922,40.04629351
1.573404433,40.04629436
1.573602944,40.04629393
1.573801455,40.04629393
1.573999966,40.04629393
1.574198476,40.04629436
1.574396987,40.04629351
1.574595498,40.04629478
1.574791737,39.14122426
1.574990248,40.95136611
1.575191031,40.04629351
1.575389542,40.04629436
1.575588053,40.04629393
1.575785655,39.68426586
1.575984166,40.40832227
1.576183585,40.04629436
1.576382096,40.04629351
1.576580607,40.04629478
1.576779573,40.22730807
1.576978083,39.86528071
1.57717614,40.04629351
1.577374651,40.04629436
1.577573162,40.04629393
1.57777349,40.77035087
1.577972001,39.32223806
1.578168694,40.04629436
1.578367205,40.04629351
1.578565716,40.04629478
1.578766138,40.80759368
1.578964649,39.28499621
1.579161249,40.04629393
1.57935976,40.04629393
1.579558271,40.04629393
1.579756782,40.04629393
1.579955293,40.04629393
1.580153803,40.04629478
1.580352314,40.04629309
1.580550825,40.04629478
1.580749336,40.04629415
1.580947847,40.04629457
1.581146358,40.04629393
1.581344869,40.04629393
1.58154338,40.04629393
1.581741891,40.04629414
1.581940402,40.04629372
1.582138912,40.04629478
1.582337423,40.04629309
1.582535934,40.04629393
1.582734445,40.04629499
1.582932956,40.04629457
1.583131467,40.04629393
1.583329978,40.04629393
1.583528489,40.04629393
1.583727,40.04629393
1.583925511,40.04629393
1.584124022,40.04629478
1.584320486,39.23118002
1.584518997,40.86141003
1.584719554,40.04629309
1.584918065,40.04629478
1.585116576,40.04629393
1.585313045,39.23293776
1.585511556,40.85965144
1.446357455,40.04629478
1.446555966,40.04629478
1.444175586,39.34895227
1.446158945,40.04629351
1.446754477,40.04629309
1.444372346,40.04629478
1.445960434,40.04629436
1.446952988,40.04629436
1.444570857,40.04629309
1.445761923,40.04629393
1.447151499,40.04629436
1.455885979,40.04629478
1.455687468,40.04629372
1.458863642,40.04629393
1.459062153,40.04629393
1.444769368,40.04629478
1.445563412,40.04629393
1.44735001,40.04629393
1.450523876,39.12674323
1.450722387,40.9658472
1.452114272,40.04629351
1.452312782,40.04629478
1.45608449,40.04629309
1.455488957,40.04629414
1.458665131,40.04629457
1.459260664,40.04629393
1.444967879,40.04629425
1.445364901,40.04629393
1.447548521,40.04629393
1.450327673,40.04629478
1.450923206,40.04629351
1.451915761,40.04629436
1.452511711,40.212827
1.455290446,40.04629393
1.456283001,40.04629478
1.45846662,40.0462933
1.459459175,40.04629436
1.448739586,40.04629393
1.448938097,40.04629351
1.44516639,40.04629446
1.447747032,40.04629393
1.450129163,40.04629351
1.451121717,40.04629436
1.454099381,40.04629351
1.45390087,40.04629436
1.451716305,40.42280334
1.452710222,39.87976176
1.456481511,40.04629414
1.455091935,40.04629393
1.45826811,40.04629562
1.459657686,40.04629351
1.463429393,40.04629436
1.463627904,40.04629351
1.448541075,40.04629478
1.449136608,40.04629436
1.447945543,40.04629436
1.449930652,40.04629436
1.451320228,40.04629393
1.454297892,40.04629478
1.45370414,39.3367191
1.451517794,39.66978481
1.452908315,40.04629351
1.454893424,40.04629393
1.456680022,40.04629457
1.458069599,40.04629309
1.459856197,40.04629478
1.461444284,40.04629436
1.461243695,40.87413253
1.46323153,39.78804729
1.463826415,40.04629478
1.448342564,40.04629478
1.449335119,40.04629393
1.448144054,40.04629351
1.449732141,40.04629393
1.454498292,40.79886981
1.453505629,40.75586979
1.453106826,40.04629436
1.454696802,39.29372005
1.456878533,40.04629393
1.457871088,40.04629478
1.46005264,39.22245015
1.461045184,39.21845672
1.461642795,40.04629351
1.463033019,40.30454071
1.464026937,40.84758359
1.465811524,40.04629478
1.465613013,40.04629393
1.44953363,40.04629393
1.453305337,40.04629393
1.457077044,40.04629393
1.457672577,40.04629372
1.460251151,40.87013993
1.461841306,40.04629478
1.460848751,40.04629393
1.46283386,40.04629393
1.464225448,39.24500642
1.465414502,40.04629393
1.466010035,40.04629393
1.471171318,40.04629393
1.471369829,40.04629478
1.469583231,40.04629309
1.469781742,40.04629393
1.457275555,40.04629393
1.457474066,40.04629414
1.460451729,40.04629351
1.46065024,40.04629436
1.462039102,39.76149841
1.462635349,40.04629436
1.464421948,40.04629351
1.466208546,40.04629478
1.465218019,39.23845425
1.468193655,40.04629478
1.468392166,40.04629309
1.470972807,40.04629393
1.471566492,39.31017024
1.46938472,40.04629478
1.469980253,40.04629478
1.473156427,40.04629393
1.473354938,40.04629478
1.462237613,40.33109046
1.462436839,40.04629351
1.464620458,40.04629436
1.465019508,40.85413493
1.466407057,40.04629309
1.467995144,40.04629478
1.468590676,40.04629478
1.470772367,40.81486419
1.471765003,40.78241788
1.469186209,40.04629393
1.470178764,40.04629478
1.474746756,39.15329207
1.474548245,40.93929741
1.472957916,40.04629393
1.473554327,40.39625443
1.464818969,40.04629393
1.466605567,40.04629478
1.468789187,40.04629393
1.467796633,40.04629393
1.471965362,40.04629478
1.468987698,40.04629393
1.470573856,39.27772487
1.470377275,40.04629393
1.474943025,40.04629393
1.474347493,40.04629393
1.473752838,39.69633453
1.472758921,40.23937591
1.466804078,40.04629393
1.467598122,40.04629393
1.472163873,40.04629478
1.474148982,40.04629478
1.475141536,40.04629393
1.473950471,40.04629309
1.47256041,39.85321203
1.467002589,40.04629393
1.467399611,40.04629393
1.472362384,40.04629393
1.475737069,40.04629488
1.477920689,40.04629309
1.4781192,40.04629478
1.476531113,40.04629372
1.476729623,40.04629414
1.47593558,40.04629309
1.475340047,40.04629478
1.4672011,40.04629393
1.475538558,40.04629383
1.480699841,40.04629393
1.480501331,40.04629393
1.479508776,40.04629478
1.479707287,40.04629478
1.477722178,40.04629478
1.478317711,40.04629393
1.476332602,40.04629393
1.476928134,40.04629393
1.476134091,40.04629478
1.480898352,40.04629393
1.48030282,40.04629393
1.479310265,40.04629393
1.479905798,40.04629309
1.477523667,40.04629393
1.478516222,40.04629393
1.477126645,40.04629393
1.481493885,40.04629478
1.481692396,40.04629478
1.481095073,39.33296736
1.480104309,40.04629478
1.479111754,40.04629393
1.478714732,40.04629393
1.477325156,40.04629478
1.482286311,40.69070493
1.4820878,39.40188462
1.481293584,40.75962153
1.481890907,40.04629309
1.478913243,40.04629393
1.48248644,40.04629393
1.482684951,40.04629393
1.482883461,40.04629393
1.483081718,39.94492652
1.483280229,40.14766137
1.483478994,40.04629478
1.483677505,40.04629478
1.483876016,40.04629309
1.484075636,40.48796902
1.484274146,39.60462009
1.484471549,40.04629393
1.48467006,40.04629393
1.48486857,40.04629393
1.485069553,41.03101209
1.485268064,39.06157774
1.485464103,40.04629478
1.485662614,40.04629478
1.485861125,40.04629309
1.486059636,40.04629446
1.486258147,40.04629425
1.486456658,40.04629393
1.486655169,40.04629393
1.486853679,40.04629393
1.48705219,40.04629457
1.487250701,40.0462933
1.487449212,40.04629478
1.487647723,40.04629478
1.487846234,40.04629393
1.488044745,40.04629372
1.488243256,40.04629415
1.488441767,40.04629393
1.488640278,40.04629393
1.488838788,40.04629393
1.489037299,40.04629457
1.48923581,40.0462933
1.489434321,40.04629478
1.489632832,40.04629478
1.489831343,40.04629393
1.490029854,40.04629393
1.490228365,40.04629393
1.490426876,40.04629393
1.490625387,40.04629393
1.490823898,40.04629393
1.491022408,40.04629478
1.491220919,40.04629309
1.49141943,40.04629478
1.491616289,39.38817895
1.4918148,40.70441064
1.492014963,40.04629393
1.492213474,40.04629393
1.492411985,40.04629393
1.492609108,39.49359817
1.492807619,40.59899031
1.493007517,40.04629478
1.493206028,40.04629478
1.493404539,40.04629309
1.493603026,40.03664017
1.493801537,40.05594854
1.494000072,40.04629393
1.494198583,40.04629393
1.494397094,40.04629393
1.494596944,40.57968277
1.494795454,39.51290567
1.494992626,40.04629478
1.495191137,40.04629478
1.495389648,40.04629309
1.495589782,40.69279069
1.495788293,39.39979887
1.495985181,40.04629393
1.496183692,40.04629393
1.496382203,40.04629393
1.496580714,40.04629436
1.496779225,40.04629351
1.496977735,40.04629478
1.497176246,40.04629478
1.497374757,40.04629309
1.497573268,40.04629436
1.497771779,40.04629436
1.49797029,40.04629393
1.498168801,40.04629393
1.498367312,40.04629393
1.498565823,40.04629436
1.498764334,40.04629351
1.498962844,40.04629478
1.499161355,40.04629478
1.499359866,40.04629393
1.499558377,40.04629351
1.499756888,40.04629436
1.499955399,40.04629393
1.50015391,40.04629393
1.500352421,40.04629393
1.500550932,40.04629436
1.500749443,40.04629351
1.500947954,40.04629478
1.501146464,40.04629478
1.501344975,40.04629393
1.501543486,40.04629351
1.501741997,40.04629436
1.501940508,40.04629393
1.502136499,39.04227026
1.50233501,41.05031965
1.502536041,40.04629436
1.502734552,40.04629351
1.502933063,40.04629478
1.503130416,39.58531175
1.503328927,40.5072774
1.503528595,40.04629351
1.503727106,40.04629436
1.503925617,40.04629393
1.504124334,40.12835385
1.504322845,39.96423403
1.50452115,40.04629436
1.504719661,40.04629351
1.504918172,40.04629478
1.505118252,40.67139654
1.505316762,39.42119296
1.505513704,40.04629351
1.505712215,40.04629436
1.505910726,40.04629393
1.506110998,40.74799596
1.506309509,39.34459291
1.506506259,40.04629436
1.50670477,40.04629351
1.506903281,40.04629478
1.507101791,40.04629425
1.507300302,40.04629446
1.507498813,40.04629393
1.507697324,40.04629393
1.507895835,40.04629393
1.508094346,40.04629414
1.508292857,40.04629372
1.508491368,40.04629478
1.508689879,40.04629309
1.50888839,40.04629478
1.509086901,40.04629414
1.509285411,40.04629457
1.509483922,40.04629393
1.509682433,40.04629393
1.509880944,40.04629393
1.510079455,40.04629436
1.510277966,40.04629351
1.510476477,40.04629478
1.510674988,40.04629478
1.510873499,40.04629393
1.51107201,40.04629351
1.51127052,40.04629436
1.511469031,40.04629393
1.511667542,40.04629393
1.511866053,40.04629393
1.512064564,40.04629436
1.512263075,40.04629351
1.512461586,40.04629478
1.512657807,39.13398374
1.512856318,40.95860665
1.513057119,40.04629351
1.513255629,40.04629436
1.428888496,40.04629478
1.429087007,40.04629478
1.443977075,40.74363658
1.429285518,40.04629309
1.443776814,40.04629393
1.429482366,39.38382122
1.443578303,40.04629436
1.429680877,40.70876837
1.443379792,40.04629351
1.429881051,40.04629393
1.443182832,39.42843348
1.430079561,40.04629393
1.442984321,40.664156
1.430278072,40.04629393
1.442784259,40.04629478
1.430475178,39.48635765
1.442585748,40.04629351
1.438814041,40.04629478
1.439012552,40.04629478
1.430673689,40.60623085
1.442387237,40.04629436
1.437225954,40.04629393
1.437424465,40.04629351
1.43861553,40.04629351
1.439211063,40.04629393
1.430873605,40.04629478
1.431072116,40.04629478
1.442188914,39.97147456
1.437027443,40.04629478
1.437622976,40.04629436
1.438417019,40.04629436
1.439409574,40.04629351
1.434049779,40.04629393
1.433851269,40.04629393
1.433455859,40.68843359
1.433654369,39.40415595
1.431270627,40.04629309
1.440402128,40.04629436
1.440600639,40.04629351
1.441990403,40.12111332
1.436828932,40.04629478
1.437821487,40.04629393
1.438218508,40.04629393
1.439608085,40.04629436
1.435439356,40.04629436
1.435637867,40.04629436
1.435240845,40.04629309
1.435042334,40.04629478
1.43424829,40.04629393
1.433255736,40.04629309
1.432263181,40.04629393
1.432463013,40.57244223
1.431469095,40.02939964
1.440201079,41.05756019
1.44079915,40.04629478
1.441791705,40.04629393
1.436630421,40.04629351
1.438019998,40.04629393
1.439806596,40.04629393
1.43643191,40.04629436
1.436233399,40.04629393
1.435836378,40.04629393
1.434843823,40.04629478
1.434446801,40.04629436
1.433057225,40.04629478
1.43206467,40.04629393
1.432661524,39.52014619
1.431667606,40.06318907
1.440002568,39.03502975
1.440996486,39.57807122
1.441593194,40.04629436
1.436034889,40.04629393
1.432858714,40.04629478
1.434645312,40.04629351
1.43186616,40.04629393
1.441194997,40.51451793
1.441394683,40.04629351
1.645066868,40.04629457
1.645265379,40.04629393
1.640900061,40.81195591
1.641098572,39.28063398
1.647051978,40.04629478
1.644868358,40.04629499
1.64546389,40.04629393
1.640699629,40.04629478
1.641295161,40.04629309
1.646853467,40.04629478
1.644669847,40.04629393
1.645662401,40.04629393
1.639707074,40.04629393
1.639907421,40.77759141
1.640501118,40.04629351
1.641493672,40.04629478
1.646652921,40.85704406
1.644471336,40.04629309
1.645860912,40.04629393
1.641692183,40.04629393
1.639508563,40.04629436
1.640105931,39.31499754
1.640302607,40.04629436
1.643478781,40.04629478
1.643677292,40.04629393
1.638317498,40.04629436
1.638118096,40.40108174
1.64645441,39.2355443
1.644272825,40.04629478
1.646059423,40.04629393
1.642089205,40.04629393
1.642287716,40.04629393
1.641890694,40.04629393
1.639310052,40.04629351
1.64328027,40.04629309
1.643875803,40.04629393
1.638516009,40.04629351
1.637919585,39.69150638
1.646257934,40.04629478
1.644074314,40.04629393
1.642486227,40.04629393
1.639112014,39.85804018
1.643081759,40.04629478
1.63871452,40.04629478
1.637721965,40.04629393
1.638913503,40.2345486
1.642684738,40.04629478
1.642883249,40.04629393
1.636729411,40.04629478
1.636925668,39.14846478
1.637523454,40.04629436
1.635538345,40.04629436
1.635339834,40.04629351
1.633553236,40.04629457
1.633354725,40.04629414
1.6365309,40.04629351
1.637124179,40.94412557
1.637324943,40.04629351
1.635736856,40.04629393
1.635141323,40.04629562
1.633751747,40.04629393
1.633156214,40.04629478
1.630577356,39.33587362
1.630774084,40.04629436
1.636332389,40.04629436
1.635935367,40.04629393
1.634942812,40.04629309
1.633950258,40.04629393
1.632957703,40.04629309
1.630378845,40.75671527
1.630972594,40.04629351
1.636133878,40.04629393
1.634744302,40.04629478
1.634148769,40.04629393
1.632759193,40.04629478
1.627596788,40.49279632
1.627398277,39.59979279
1.628788975,40.04629436
1.628590706,39.94975298
1.630178551,40.04629393
1.631171105,40.04629478
1.634545791,40.04629372
1.63434728,40.04629414
1.632560682,40.04629372
1.62779642,40.04629351
1.627200887,40.04629478
1.628987485,40.04629351
1.628392195,40.14283491
1.625811311,40.04629351
1.626009822,40.04629436
1.62998004,40.04629436
1.631369616,40.04629414
1.632362171,40.04629414
1.627994931,40.04629436
1.627002376,40.04629351
1.629185996,40.04629478
1.628193442,40.04629393
1.6256128,40.04629393
1.626208333,40.04629393
1.622039604,40.04629436
1.622238115,40.04629393
1.629781529,40.04629351
1.631568127,40.04629457
1.63216366,40.04629393
1.626803865,40.04629436
1.629386113,40.68587762
1.625414289,40.04629478
1.62640436,39.05675129
1.621841093,40.04629436
1.622436626,40.04629393
1.624223224,40.04629393
1.624421735,40.04629393
1.619857629,40.70150541
1.620056139,39.39108417
1.629584623,39.40671192
1.631766638,40.04629393
1.631965149,40.04629393
1.626602871,41.03583856
1.625215778,40.04629478
1.621642582,40.04629309
1.622635137,40.04629393
1.624024713,40.04629436
1.624620246,40.04629393
1.618664918,40.04629393
1.618864805,40.59416385
1.619657473,40.04629478
1.620253006,40.04629393
1.620650028,40.04629393
1.620848538,40.04629425
1.625017267,40.04629351
1.624818756,40.04629436
1.621444071,40.04629478
1.622833647,40.04629436
1.623826202,40.04629351
1.618466408,40.04629393
1.619063315,39.49842463
1.620451517,40.04629393
1.619458962,40.04629309
1.621047049,40.04629362
1.62124556,40.04629478
1.623032158,40.04629351
1.623627691,40.04629393
1.618267897,40.04629393
1.619260451,40.04629478
1.61707548,40.58450923
1.623230669,40.04629478
1.62342918,40.04629478
1.616876969,39.50807922
1.618069398,40.04146748
1.617275342,40.04629436
1.616679809,40.04629393
1.617870887,40.05112124
1.617473853,40.04629351
1.616481299,40.04629436
1.617672364,40.04629478
1.616282788,40.04629351
1.616082647,40.69569569
1.615884136,39.39689388
1.615687255,40.04629478
1.615488744,40.04629351
1.615290233,40.04629436
1.615091722,40.04629393
1.614893211,40.04629393
1.6146947,40.04629393
1.61449619,40.04629436
1.614297679,40.04629351
1.614099168,40.04629393
1.613900657,40.04629478
1.613702146,40.04629478
1.613503635,40.0462933
1.613305124,40.04629457
1.613106613,40.04629393
1.612908102,40.04629393
1.612709591,40.04629393
1.612511081,40.04629436
1.61231257,40.04629436
1.612114059,40.04629309
1.611915548,40.04629478
1.611717037,40.04629478
1.611518526,40.04629351
1.611320015,40.04629436
1.611121504,40.04629393
1.610922993,40.04629393
1.610724482,40.04629393
1.610525972,40.04629425
1.610327461,40.04629446
1.61012895,40.04629309
1.609930439,40.04629478
1.609731928,40.04629478
1.609535925,39.04709671
1.609337414,41.04549318
1.609136395,40.04629393
1.608937884,40.04629393
1.608739373,40.04629393
1.608542007,39.59013904
1.608343497,40.50245009
1.608143841,40.04629309
1.60794533,40.04629478
1.607746819,40.04629478
1.60754809,40.13318031
1.607349579,39.95940758
1.607151286,40.04629393
1.606952775,40.04629393
1.606754264,40.04629393
1.606554172,40.67622385
1.606355661,39.41636566
1.606158732,40.04629309
1.605960221,40.04629478
1.60576171,40.04629478
1.60556143,40.75090197
1.605362919,39.3416869
1.605166177,40.04629393
1.604967666,40.04629393
1.604769155,40.04629393
1.604570644,40.04629393
1.604372134,40.04629478
1.604173623,40.04629309
1.603975112,40.04629478
1.603776601,40.04629478
1.60357809,40.04629393
1.603379579,40.04629393
1.603181068,40.04629393
1.602982557,40.04629414
1.602784046,40.04629372
1.602585535,40.04629393
1.602387025,40.04629478
1.602188514,40.04629478
1.601990003,40.0462933
1.601791492,40.04629372
1.601592981,40.04629478
1.60139447,40.04629393
1.601195959,40.04629393
1.600997448,40.04629414
1.600798937,40.04629372
1.600600426,40.04629393
1.600401915,40.04629478
1.600203405,40.04629478
1.600004894,40.0462933
1.599806383,40.04629372
1.599607872,40.04629478
1.599409361,40.04629393
1.59921085,40.04629393
1.599014617,39.13881103
1.598816106,40.9537785
1.598615317,40.04629393
1.598416806,40.04629478
1.598218296,40.04629478
1.598020699,39.68185179
1.597822189,40.4107355
1.597622763,40.04629478
1.597424252,40.04629393
1.597225741,40.04629393
1.597026782,40.22489484
1.596828271,39.86769393
1.596630208,40.04629309
1.596431697,40.04629478
1.596233187,40.04629478
1.596032864,40.76793679
1.595834353,39.32465213
1.595637654,40.04629393
1.595439143,40.04629393
1.595240632,40.04629393
1.595040214,40.80613981
1.594841703,39.28645007
1.594645099,40.04629309
1.594446588,40.04629478
1.594248078,40.04629478
1.594049567,40.04629393
1.593851056,40.04629393
1.593652545,40.04629393
1.593454034,40.04629393
1.593255523,40.04629393
1.593057012,40.04629393
1.592858501,40.04629478
1.59265999,40.04629309
1.592461479,40.04629478
1.592262969,40.04629478
1.592064458,40.04629393
1.591865947,40.04629393
1.591667436,40.04629393
1.591468925,40.04629393
1.591270414,40.04629393
1.591071903,40.04629393
1.590873392,40.04629478
1.590674881,40.04629309
1.59047637,40.04629478
1.590277859,40.04629393
1.590079349,40.04629478
1.589880838,40.04629393
1.589682327,40.04629393
1.589485865,39.22972511
1.589287355,40.86286411
1.589086794,40.04629393
1.588888283,40.04629436
1.588689772,40.04629351
1.588493309,39.23052538
1.588294798,40.86206468
1.58809424,40.04629478
1.587895729,40.04629351
1.587697218,40.04629436
1.587499391,39.77356624
1.587300881,40.31902178
1.587101685,40.04629393
1.586903174,40.04629436
1.586704663,40.04629351
1.586505474,40.31660939
1.586306963,39.77597947
1.586109131,40.04629478
1.58591062,40.04629393
1.585712109,40.04629393
1.720501011,40.04629478
1.720300725,40.75345571
1.716927815,40.04629309
1.717126326,40.04629478
1.720102214,39.33913316
1.716729304,40.04629478
1.717324837,40.04629393
1.71276117,39.21604435
1.713555201,40.87159415
1.713753712,39.22099509
1.714942706,40.04629309
1.714744195,40.04629499
1.711965043,40.04629393
1.712163553,40.04629393
1.719308061,40.79741608
1.719905479,40.04629393
1.719508457,40.04629393
1.716530793,40.04629478
1.717523348,40.04629393
1.715538239,40.04629372
1.712562659,40.87654576
1.712362064,40.04629478
1.712957597,40.04629309
1.713354619,40.04629393
1.713950152,40.04629393
1.713156108,40.04629478
1.714545684,40.04629372
1.715141217,40.04629478
1.715339728,40.04629393
1.711767253,39.75908519
1.710972488,40.04629478
1.710773335,40.30212664
1.71910955,39.29517378
1.719706968,40.04629393
1.716332282,40.04629393
1.717721859,40.04629393
1.71573675,40.04629414
1.714148662,40.04629393
1.714347173,40.04629478
1.711568742,40.33350285
1.711170999,40.04629478
1.710574824,39.79046052
1.718912924,40.04629309
1.716133771,40.04629393
1.71792037,40.04629393
1.715935261,40.04629393
1.71136951,40.04629393
1.710376955,40.04629478
1.718714413,40.04629478
1.71811888,40.04629393
1.710178444,40.04629393
1.718515902,40.04629478
1.718317391,40.04629393
1.709979934,40.04629393
1.708987379,40.04629478
1.708786844,40.85267965
1.709779417,40.84517036
1.70918589,40.04629478
1.708588333,39.23990869
