Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Skin Friction Coefficient
1.51345414,154.0619224
1.513651724,154.0525609
1.513850235,154.0435257
1.514049673,154.0346577
1.514248184,154.0263525
1.514446695,154.0183635
1.514645642,154.0110342
1.514844153,154.0040326
1.515042228,153.9978837
1.515240738,153.992079
1.515439249,153.9871687
1.51563956,153.982573
1.51583807,153.9783779
1.516034782,153.9754371
1.516233293,153.9725091
1.516431804,153.9703315
1.517225847,153.9663235
1.516632215,153.9686185
1.517027337,153.9667059
1.517424358,153.9664149
1.516830726,153.9668832
1.517622869,153.9671027
1.51782138,153.968077
1.520005,154.000782
1.519806489,153.9964684
1.518019891,153.9695161
1.519607978,153.9924512
1.520203511,154.0053108
1.518218402,153.9712435
1.519409467,153.9885638
1.520402022,154.0099893
1.521990109,154.0530516
1.522186563,154.058729
1.518416913,153.9734292
1.519210957,153.9849454
1.520600533,154.014862
1.521791598,154.0472363
1.522385074,154.0653726
1.518615424,153.9758368
1.519012446,153.9816199
1.520799044,154.0199105
1.535886769,154.0872548
1.536084383,154.0703412
1.521593087,154.0414097
1.522585642,154.0713232
1.518813935,153.9786577
1.520997555,154.0250628
1.534099274,154.2201712
1.534297785,154.2069701
1.535688258,154.1031939
1.536282894,154.0535422
1.53767247,153.9314271
1.537870981,153.9138662
1.521394576,154.0358275
1.522784153,154.0779401
1.521196066,154.0303733
1.523975218,154.1199682
1.524173032,154.1273566
1.525761816,154.1917957
1.525960327,154.1999719
1.5309231,154.3323249
1.531121611,154.3309505
1.533898934,154.2317427
1.534496296,154.1935174
1.53548885,154.1195002
1.536481405,154.0364792
1.53747396,153.9489674
1.538069492,153.8964562
1.522982664,154.0845224
1.523776707,154.1125101
1.524371543,154.1352149
1.525563305,154.1834634
1.526160868,154.2084414
1.530724589,154.3327711
1.531320122,154.328717
1.533700423,154.2438278
1.53469434,154.1797007
1.53529034,154.1351215
1.536682176,154.0186486
1.537275449,153.9666671
1.538268003,153.8790053
1.539657579,153.7620842
1.53985609,153.7461816
1.528540969,154.2931367
1.52873948,154.298452
1.523179115,154.0910027
1.523578196,154.1051405
1.524570751,154.1429282
1.524967773,154.1589151
1.52516695,154.1670723
1.525365461,154.175178
1.526359378,154.2162597
1.530526078,154.3323451
1.531518632,154.3257029
1.533503741,154.2543836
1.534892851,154.1650865
1.535091829,154.1503585
1.536880686,154.0021253
1.537076938,153.9840911
1.538466514,153.8618047
1.539459069,153.7781629
1.540054601,153.7305401
1.528342458,154.2874945
1.528937991,154.3034652
1.529335013,154.3131022
1.529136502,154.3082903
1.527153431,154.2475698
1.527351942,154.2547571
1.523377626,154.098457
1.524769262,154.1508842
1.52655586,154.2243128
1.530327567,154.3312316
1.531717143,154.3218283
1.533305231,154.2648067
1.538665025,153.844708
1.539260558,153.7945747
1.540253112,153.7152491
1.528143947,154.2813021
1.529533523,154.3177228
1.526952882,154.2399443
1.527548414,154.2618496
1.526754371,154.2321867
1.530129056,154.3287864
1.531915654,154.317236
1.53310672,154.2748527
1.538863536,153.8278553
1.539062047,153.8110274
1.540451623,153.7001228
1.542238221,153.5778336
1.542436732,153.5655024
1.529732034,154.3219646
1.527945436,154.2751198
1.527746925,154.2686919
1.529930545,154.3258067
1.532114165,154.3118835
1.532906291,154.2831433
1.540650134,153.68537
1.548193548,153.1871669
1.548392059,153.166544
1.545017374,153.4175948
1.545215648,153.4063829
1.543032265,153.5296669
1.54203971,153.5903301
1.542635243,153.5534913
1.532312676,154.3057382
1.53270778,154.2917685
1.540848645,153.6709092
1.546408077,153.334189
1.546605461,153.3201784
1.547995037,153.2067175
1.54859057,153.1450113
1.544818863,153.4287577
1.545414159,153.3948665
1.543228996,153.5185409
1.543427507,153.5063601
1.543627797,153.4955679
1.542833754,153.541538
1.541841199,153.6030557
1.532511187,154.2988405
1.541047156,153.6567045
1.546209566,153.3464587
1.546803972,153.3062102
1.548789081,153.1224085
1.547796526,153.225537
1.545811417,153.3714528
1.545612906,153.3833688
1.544620352,153.4400585
1.543826308,153.4841058
1.541642688,153.6160438
1.541444178,153.6293372
1.541245667,153.642891
1.551568234,152.7155393
1.551766744,152.6813807
1.549980146,152.9669686
1.550178657,152.9380807
1.546009928,153.3593529
1.547002483,153.2917156
1.548987592,153.0988937
1.547598016,153.2427513
1.544420242,153.4504057
1.544024819,153.4728354
1.551369723,152.7491616
1.551965255,152.6468475
1.549781635,152.9951798
1.550377168,152.9083023
1.547203484,153.2754101
1.549186103,153.0742953
1.547401994,153.2611027
1.544221731,153.4621927
1.55295781,152.4685642
1.551171212,152.7822328
1.552163766,152.6118011
1.549583125,153.0224017
1.550575679,152.8778199
1.549384614,153.0487883
1.553156321,152.4322887
1.552759299,152.5048105
1.552362277,152.5764333
1.550972701,152.8147967
1.55077419,152.8466169
