Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Shear Stress: Magnitude (Pa)
1.542383132,76.42468665
1.541890838,76.42868312
1.541394561,76.43293766
1.540898284,76.43728965
1.540402007,76.44169459
1.539905729,76.44604659
1.539409452,76.45019609
1.538913175,76.45400144
1.538416897,76.45719133
1.53792062,76.45957663
1.537424343,76.46092443
1.536928066,76.46103804
1.536431788,76.45964891
1.729480731,74.97473652
1.728987362,74.9740693
1.728491085,74.97516855
1.727994808,74.97880102
1.727498531,74.98502857
1.727002253,74.99401628
1.726505976,75.00466253
1.726004676,75.01634436
1.725508397,75.02987034
1.725017144,75.04446698
1.724520867,75.0603348
1.72402459,75.07779041
1.723528313,75.09585449
1.723032035,75.11407777
1.722535758,75.13193527
1.722039481,75.14913908
1.721543204,75.16570091
1.721046926,75.1815858
1.720550649,75.19679367
1.71856554,75.24882947
1.720054372,75.21125225
1.719061817,75.237414
1.718069263,75.25896873
1.719558095,75.22482488
1.717572986,75.26766104
1.717076708,75.27476974
1.716084154,75.28392412
1.715587877,75.28630558
1.712610213,75.27653236
1.712113936,75.27251103
1.716580431,75.28022162
1.715091599,75.28687478
1.71310649,75.280099
1.711617659,75.26822823
1.714599482,75.28672632
1.709136272,75.23340216
1.70963255,75.24215842
1.713602768,75.28274817
1.711121381,75.26296696
1.714103205,75.28511346
1.708639995,75.22364819
1.710134885,75.25008019
1.710631162,75.2568845
1.707151163,75.18729214
1.70764744,75.20058929
1.708143718,75.21266842
1.706655492,75.17292186
1.706159215,75.15773908
1.705662331,75.14159766
1.705166054,75.12503185
1.704669777,75.10800658
1.7041735,75.09076576
1.703677222,75.07334087
1.703180945,75.05568309
1.702679822,75.03800542
1.702183544,75.01937185
1.701692113,75.00164814
1.701195836,74.98330977
1.700699559,74.96523508
1.700203282,74.94759935
1.699707004,74.93060849
1.699210727,74.91436737
1.698708257,74.89951147
1.698211979,74.884493
1.697721895,74.87182971
1.697225618,74.85926813
1.696729341,74.8476734
1.696233064,74.83693794
1.695736786,74.82714064
1.695240509,74.81823298
1.694744232,74.8103071
1.694247955,74.80320395
1.693751677,74.79700033
1.6932554,74.79154348
1.692759123,74.78697961
1.692262846,74.78305486
1.691766568,74.77991562
1.691270291,74.77733175
1.690774014,74.77556123
1.690277737,74.77420774
1.689781459,74.77358661
1.689285182,74.77325511
1.688788905,74.77337766
1.688292628,74.77365305
1.68779635,74.77415507
1.687305827,74.77456801
1.686809551,74.7758989
1.686307519,74.77737523
1.685811241,74.78008042
1.685314964,74.78363887
1.684818687,74.78933031
1.68432241,74.79603626
1.683826132,74.8043734
1.683333974,74.81323901
1.682837698,74.82443426
1.682337301,74.83663156
1.681841023,74.85005422
1.681344746,74.86476184
1.680848469,74.88053315
1.680352192,74.8974176
1.679855914,74.91516902
1.679358304,74.93375922
1.678862027,74.95280755
1.678367083,74.97198292
1.677870805,74.99134647
1.677374528,75.01050897
1.676878251,75.02934213
1.676381974,75.04765313
1.675885696,75.06538272
1.675385344,75.08235587
1.674889066,75.09910413
1.674396865,75.11457033
1.673900587,75.1299265
1.67340431,75.14482498
1.672908033,75.15938298
1.672411756,75.17361172
1.671915478,75.18763802
1.671414777,75.2013023
1.670918499,75.21528024
1.670426647,75.22865582
1.669930369,75.24256583
1.669434092,75.25671528
1.668937815,75.27126894
1.668441538,75.286285
1.66794526,75.30179875
1.667448983,75.31779193
1.666952706,75.33425508
1.666456429,75.35113049
1.665960151,75.36840387
1.665463874,75.38606326
1.664967597,75.40407887
1.66447132,75.42241678
1.663980606,75.44122478
1.663486944,75.45984728
1.662985102,75.4794454
1.662486211,75.499175
1.661989933,75.51885241
1.661493656,75.53866149
1.660997379,75.5584793
1.660501102,75.57815452
1.660009409,75.59774802
1.659513133,75.61630523
1.65901227,75.63511815
1.658515993,75.6525089
1.658019715,75.66880379
1.657523438,75.68380778
1.657027161,75.69740891
1.656530883,75.70942445
1.656036787,75.71997147
1.65554051,75.7285362
1.655042052,75.73571508
1.654545774,75.74092501
1.654049497,75.74441014
1.65355322,75.74631326
1.653056943,75.74669411
1.652560665,75.74574313
1.652061117,75.74322789
1.651564839,75.73994965
1.651071834,75.73497525
1.650575556,75.72897648
1.650079279,75.72223904
1.649583002,75.71402661
1.649086725,75.70456692
1.648590447,75.69433467
1.648088928,75.68389856
1.64759265,75.67338731
1.647101616,75.66381772
1.646605338,75.65465118
1.646109061,75.64651446
1.645612784,75.63963483
1.645116507,75.63425181
1.644620229,75.63053445
1.644123952,75.62852405
1.643627675,75.62822775
1.643131398,75.63018312
1.64263512,75.63378922
1.642138843,75.64015485
1.641642566,75.64822056
1.641146289,75.65816567
1.640650011,75.669139
1.640153734,75.6811544
1.639657457,75.69360535
1.63916118,75.70675193
1.638664902,75.72023248
1.638168625,75.73332082
1.637672348,75.74535679
1.637176071,75.75586926
1.636683821,75.76476143
1.636187544,75.77170486
1.635687239,75.77740927
1.635190962,75.78193344
1.634694684,75.78585108
1.802932673,74.72869317
1.802436396,74.7413689
1.803424145,74.7160634
1.801940119,74.75359548
1.803920423,74.70267499
1.801443841,74.7652983
1.804421505,74.6895527
1.800947564,74.77632953
1.806406614,74.63770531
1.804917782,74.67637533
1.800451287,74.78657295
1.805910337,74.65043148
1.805414059,74.66335432
1.79995501,74.79593122
1.799458732,74.80431357
1.798962455,74.81168912
1.798466178,74.81800076
1.7979699,74.82316126
1.797473623,74.82712076
1.796977346,74.82993531
1.796481069,74.83163745
1.795984791,74.83252139
1.795488514,74.83240102
1.794992237,74.83177883
1.79449596,74.8305592
1.793999682,74.8295388
1.793503405,74.82878227
1.793007128,74.82836574
1.792515143,74.82822594
1.792018866,74.8285993
1.791518296,74.82928959
1.791022019,74.83036083
1.790525742,74.83155913
1.790029464,74.83280628
1.789533187,74.83398404
1.78903691,74.83517552
1.788544489,74.8363782
1.788048212,74.83794254
1.787548078,74.83974604
1.787051801,74.84233345
1.786555524,74.84545441
1.786059246,74.84985035
1.785562969,74.85494437
1.785066692,74.86107992
1.784571384,74.86767091
1.784075107,74.87488113
1.78357786,74.88257857
1.783081583,74.8908361
1.782585306,74.89968516
1.782089028,74.90908223
1.781592751,74.91907823
1.781096474,74.92949871
1.780595714,74.94035325
1.780099436,74.95156013
1.779607642,74.96262294
1.779111365,74.97402854
1.778615088,74.98548264
1.77811881,74.9969443
1.777622533,75.00834286
1.777126256,75.01970863
1.776624005,75.03092297
1.776127727,75.04240362
1.775637424,75.05325718
1.775141147,75.06435652
1.77464487,75.07533756
1.774148592,75.0861174
1.773652315,75.09665423
1.773156038,75.10683384
1.772659761,75.11662966
1.772163483,75.12599979
1.771667206,75.13500027
1.771170929,75.14365324
1.770674652,75.15197716
1.770178374,75.16002907
1.769682097,75.16772818
1.76918582,75.17508432
1.768689543,75.18188239
1.768193265,75.18803496
1.767696988,75.19337918
1.767200711,75.19772188
1.766704434,75.20094429
1.766208156,75.20297789
1.765711879,75.20354958
1.765221575,75.20307577
1.764725299,75.20076115
1.764223047,75.19782594
1.76372677,75.19404844
1.763230493,75.18983696
1.762734216,75.1849929
1.762237938,75.17975009
1.761741661,75.17432589
1.761249866,75.1687731
1.76075359,75.16335176
1.760252829,75.15769894
1.759756552,75.15235531
1.759260275,75.14750815
1.758763998,75.14353656
1.75826772,75.14094888
1.757771443,75.14029371
1.757274197,75.1417331
1.756777919,75.14563515
1.756282611,75.15166057
1.755786334,75.15908912
1.755290057,75.16896249
1.754793779,75.18018091
1.754297502,75.19356058
1.753801225,75.2079455
1.753301092,75.22383948
1.752804814,75.24085919
1.752312393,75.25811079
1.751816116,75.27573151
1.751319839,75.29310344
1.750823561,75.30990259
1.750327284,75.32581101
1.749831007,75.34055922
1.749330438,75.35363389
1.74883416,75.36521423
1.748342175,75.37403374
1.747845898,75.38083634
1.747349621,75.38524973
1.746853343,75.38731418
1.746357066,75.38715069
1.745860789,75.38490712
1.745364512,75.38122594
1.744868234,75.37457496
1.744371957,75.36678299
1.74387568,75.35620333
1.743379403,75.34416525
1.742883125,75.33022145
1.742386848,75.31422139
1.741895438,75.29680896
1.741399162,75.2786206
1.740898016,75.25903365
1.740401739,75.23952099
1.739905462,75.21987001
1.739409185,75.20042001
1.738912907,75.18132233
1.73841663,75.16268885
1.737925157,75.14431375
1.737428881,75.12726974
1.736927798,75.10989136
1.736431521,75.09408581
1.735935244,75.07925297
1.735438967,75.0655201
1.734942689,75.05279721
1.734446412,75.0410409
1.733952679,75.02995609
1.733456402,75.0203114
1.73295758,75.01115095
1.732461303,75.00331615
1.731965026,74.99633411
1.731468749,74.99026577
1.730972471,74.98501596
1.730476194,74.98060763
1.729977009,74.9773076
1.906654619,74.09953446
1.907150896,74.10950451
1.907647173,74.11885576
1.908143451,74.12759786
1.908634033,74.13551507
1.909130311,74.14331053
1.909632282,74.15040432
1.91012856,74.15703063
1.915587609,74.21152969
1.916083887,74.21334769
1.920554234,74.19094124
1.920054105,74.195459
1.910624837,74.16343191
1.915091332,74.209156
1.916585374,74.21389396
1.92105051,74.18677285
1.919557828,74.19970838
1.911121114,74.16962849
1.914595055,74.20572787
1.917081651,74.21390441
1.921542937,74.18250231
1.91906155,74.20371084
1.911617391,74.17556609
1.912113669,74.18134793
1.914098778,74.20177748
1.917572718,74.21235085
1.922039214,74.17862266
1.918565273,74.20726006
1.912609704,74.18691895
1.9136025,74.19727639
1.918068996,74.21022732
1.922535491,74.17500692
1.913105981,74.1922628
1.923031768,74.17132594
1.923528046,74.16716536
1.924024323,74.16243896
1.9245206,74.15652519
1.925016877,74.14847132
1.925513155,74.13848368
1.926009432,74.12622661
1.926505709,74.11189692
1.927001986,74.0958456
1.927498264,74.07847851
1.927994541,74.06020452
1.928490818,74.04145622
1.928987095,74.02267879
1.929483373,74.00424467
1.92997965,73.98652612
1.930475927,73.96971805
1.930972204,73.95396766
1.931468482,73.93935526
1.931959223,73.92640661
1.932455501,73.91381034
1.932957313,73.90290439
1.933453591,73.89254359
1.933949868,73.88297997
1.934446145,73.87366349
1.934942422,73.86454723
1.9354387,73.85523304
1.935931221,73.84593746
1.936427498,73.83543067
1.936927531,73.82471409
1.937423809,73.81286766
1.937920086,73.80002574
1.938416363,73.78602204
1.93891264,73.77082476
1.939408918,73.75446754
1.939906891,73.73677172
1.940403168,73.71851832
1.940897749,73.69921963
1.941394027,73.67937321
1.941890304,73.65906534
1.942386581,73.63851328
1.942882858,73.61783635
1.943379136,73.59726346
1.943879707,73.57638413
1.944375984,73.55663438
1.944867967,73.53677385
1.945364245,73.51736798
1.945860522,73.4982893
1.946356799,73.47954185
1.946853076,73.46110052
1.947349354,73.44296936
1.947850189,73.42474297
1.948346465,73.40728247
1.948838185,73.38993912
1.949334463,73.37289399
1.94983074,73.35649835
1.950327017,73.34073527
1.950823294,73.32584191
1.951319572,73.31181173
1.951815849,73.29922246
1.952312126,73.28791588
1.952808403,73.27731578
1.953304681,73.26749775
1.953800958,73.25757862
1.954297235,73.24860166
1.954790971,73.24067976
1.95528184,73.23539498
1.955780659,73.23235725
1.956282344,73.23074955
1.956778622,73.23091078
1.957274899,73.23195005
1.957771176,73.23377381
1.958267453,73.23613318
1.958763731,73.2391307
1.959255641,73.24248502
1.959751919,73.24804036
1.960252562,73.25387416
1.96074884,73.26255963
1.961245117,73.27288619
1.961741394,73.2855186
1.962237671,73.30034854
1.962733949,73.31735619
1.963228408,73.33603508
1.963724686,73.35697782
1.96422278,73.37900652
1.964719058,73.40227436
1.965215335,73.42633094
1.965711612,73.45082787
1.966207889,73.47552381
1.966704167,73.50026279
1.967204079,73.52532253
1.967700356,73.54961847
1.968192998,73.5735308
1.968689276,73.59645262
1.969185553,73.61794044
1.96968183,73.63704665
1.970178107,73.65395124
1.970674385,73.66908893
1.971176124,73.68043588
1.971672401,73.68970361
1.972163216,73.69337477
1.972659494,73.69454961
1.973155771,73.69234814
1.973652048,73.68757176
1.974148325,73.68047845
1.974644603,73.67149423
1.97514088,73.66099209
1.975637157,73.64930677
1.976133434,73.63669208
1.976629712,73.62329353
1.977125989,73.60930188
1.977622266,73.59488378
1.978118543,73.5802209
1.978614821,73.56552616
1.979111098,73.55099673
1.979607375,73.53680892
1.980103652,73.52310209
1.98059993,73.51006944
1.981096207,73.49785666
1.981592484,73.48647762
1.982088761,73.47616725
1.982581143,73.46700384
1.983077421,73.45872553
1.983577593,73.45125876
1.98407387,73.4444275
1.984570148,73.43795283
1.985066425,73.43179549
1.985562702,73.42577753
1.986058979,73.42000476
1.986549925,73.41449536
1.987046203,73.40921941
1.987547811,73.40425362
1.988044088,73.39961857
1.988540366,73.39551708
1.989036643,73.39176627
1.98953292,73.38869891
1.990029197,73.38621293
1.990525596,73.38430446
1.991021873,73.38299913
1.991518029,73.38210378
1.992014307,73.38156231
1.992510584,73.38150886
1.993006861,73.38201457
1.993503138,73.38264055
1.993999416,73.38320531
1.994501267,73.38332555
1.994997543,73.38325203
1.806902891,74.62503558
1.807396624,74.61262625
1.807892901,74.60002934
1.808391723,74.58748845
1.808888,74.57515892
1.809384277,74.56311935
1.809880555,74.55179883
1.810376832,74.54126063
1.810873109,74.53185365
1.811372294,74.52289985
1.811868571,74.5147977
1.812361941,74.50790749
1.817820991,74.48170298
1.817324713,74.47979285
1.812858218,74.50137016
1.818317268,74.48534232
1.816828436,74.47887931
1.813354495,74.49584326
1.818813545,74.49010275
1.816332159,74.47900556
1.813850773,74.49087386
1.824768872,74.56014162
1.825265149,74.56200796
1.819314823,74.4965112
1.815840905,74.47946109
1.81434705,74.48702669
1.824272595,74.5579765
1.825761427,74.56376003
1.820302377,74.51130191
1.820798654,74.51938145
1.8198111,74.50333876
1.815344628,74.48145537
1.814843327,74.48372667
1.823776318,74.55523802
1.826257704,74.56567625
1.821294931,74.5273773
1.822287486,74.54158896
1.821791209,74.53488612
1.82328004,74.55169787
1.826749821,74.56782196
1.822783763,74.54723973
1.829731645,74.60286059
1.830227922,74.61214169
1.827246099,74.57104609
1.829235367,74.59435939
1.830718141,74.62168902
1.827746536,74.57494743
1.832709308,74.65914966
1.82873909,74.58683948
1.831214419,74.63167883
1.828242813,74.58039558
1.833205585,74.66710635
1.832213031,74.65007463
1.831716754,74.64106452
1.833701863,74.67378908
1.83419814,74.67792229
1.834693811,74.68029121
1.835190089,74.68013939
1.835686972,74.67753579
1.836183249,74.67240978
1.836679526,74.66451271
1.837175803,74.65402536
1.837672081,74.64114201
1.838168358,74.62614957
1.838669482,74.6085329
1.839165759,74.5901983
1.83965719,74.56944195
1.840153467,74.54767849
1.840649744,74.52481983
1.841146022,74.50122999
1.841642299,74.4771311
1.842138576,74.45285517
1.842641047,74.42771809
1.843137323,74.40392878
1.843627408,74.37995389
1.844123685,74.35673234
1.844619962,74.33409971
1.84511624,74.31234659
1.845612517,74.29146489
1.846108794,74.27193264
1.846605071,74.25392201
1.847101349,74.23756003
1.847597626,74.22290116
1.848093903,74.20987458
1.84859018,74.19810354
1.849086458,74.18638663
1.849582735,74.17388468
1.850079012,74.16093178
1.850575289,74.14858721
1.851071567,74.1386326
1.851567844,74.13438576
1.852064121,74.1341746
1.852560398,74.13753814
1.853056676,74.14261333
1.853552953,74.14804363
1.854043475,74.15242787
1.854539753,74.15606512
1.855041785,74.15738484
1.855538062,74.15801443
1.856034339,74.15820372
1.856530616,74.15873415
1.857026894,74.16033244
1.857523171,74.16353941
1.858015328,74.16880456
1.858511606,74.1776898
1.859012003,74.1884145
1.85950828,74.20305529
1.860004557,74.22073082
1.860500834,74.24130541
1.860997112,74.26427072
1.861493389,74.28918036
1.861990999,74.31581031
1.862487276,74.34316194
1.862982221,74.37137447
1.863478498,74.39990294
1.863974775,74.42851886
1.864471052,74.45660231
1.86496733,74.48365621
1.865463607,74.50911724
1.86596396,74.53255026
1.866460236,74.55298221
1.866952439,74.5718877
1.867448716,74.58753453
1.867944993,74.60140777
1.86844127,74.61096521
1.868937548,74.61823736
1.869433825,74.62120043
1.869934527,74.62157994
1.870430804,74.61973835
1.870922657,74.61341476
1.871418934,74.60467576
1.871915211,74.5922771
1.872411488,74.57669541
1.872907766,74.55800693
1.873404043,74.5362966
1.87390032,74.51169912
1.874396597,74.4845009
1.874892875,74.45506409
1.875389152,74.42384648
1.875885429,74.39123839
1.876381706,74.35746878
1.876877984,74.32273358
1.877374261,74.28720499
1.877870538,74.25105592
1.878366815,74.21443158
1.878863093,74.17756776
1.87935937,74.14064207
1.879855647,74.10396873
1.880351925,74.06774383
1.880848202,74.03217896
1.881339893,73.99830122
1.881836171,73.96438129
1.882337034,73.93254787
1.882833311,73.90243676
1.883329588,73.87450415
1.883825865,73.84880369
1.884322143,73.82536834
1.88481842,73.80431441
1.885312516,73.78548016
1.885808794,73.76850915
1.886307252,73.7527949
1.886803529,73.73928397
1.887299806,73.72657225
1.887796083,73.71621144
1.888292361,73.70694262
1.888788638,73.70019281
1.889288187,73.6948269
1.889784463,73.69196236
1.89027747,73.69043659
1.890773747,73.69001099
1.891270024,73.69090975
1.891766301,73.69278389
1.892262579,73.6961251
1.892758856,73.70058361
1.893260376,73.70703776
1.893756653,73.71379333
1.894247688,73.72308757
1.894743965,73.73335714
1.895240242,73.7451911
1.895736519,73.75833482
1.896232797,73.77265511
1.896729074,73.78795362
1.897230485,73.80479716
1.897726761,73.82117854
1.898217906,73.83902579
1.898714183,73.85707012
1.89921046,73.87552594
1.899706737,73.89413194
1.900203015,73.91271622
1.900699292,73.93102599
1.901195569,73.94883843
1.901691846,73.96598822
1.902188124,73.9823519
1.902684401,73.99785276
1.903180678,74.0127163
1.903676955,74.02685447
1.904173233,74.04052741
1.904665482,74.05323265
1.90516176,74.06597563
1.905662064,74.07772717
1.906158342,74.08901971
0.957772516,82.96750751
0.958273156,82.97638641
0.958769432,82.98374497
0.959261348,82.99049333
0.959757625,82.99633707
0.960253902,83.00157393
0.960750179,83.00631223
0.961246457,83.01061275
0.961742734,83.0144774
0.962244913,83.0180456
0.962741188,83.02092957
0.963231566,83.02347875
0.963727843,83.02536924
0.96422412,83.02653008
0.964720397,83.02693227
0.965216675,83.02649502
0.965712952,83.02546354
0.966209229,83.0234903
0.966705506,83.02057336
0.967201784,83.01671509
0.967698061,83.01179704
0.971668279,82.9311288
0.972164556,82.91709
0.968194338,83.00572548
0.971172002,82.94470454
0.972660833,82.90296017
0.968690615,82.99845579
0.970675724,82.95755988
