Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Boundary Heat Flux (W/m^2)
2.340028724,87120.8041
2.340276863,87221.48861
2.340525001,87331.54413
2.34077314,87450.67735
2.341021279,87580.49714
2.346976606,98309.43683
2.346728467,97393.32397
2.341271174,87722.55598
2.346480329,96547.92041
2.347224744,99302.99631
2.341519313,87892.36751
2.344247081,91153.56268
2.34449522,91601.00344
2.34623219,95764.25596
2.347472883,100380.4908
2.341765695,88104.14653
2.342510111,88802.83665
2.342758249,89059.51823
2.343998942,90735.66104
2.344743358,92073.78094
2.345984051,95036.53205
2.347721022,101549.4194
2.342013833,88362.4977
2.342261972,88533.64981
2.343006388,89349.28004
2.343750804,90364.52128
2.344991497,92586.41419
2.345735913,94358.48426
2.34796916,102820.4752
2.343257221,89667.1327
2.345239635,93136.4963
2.343505359,89983.10466
2.348217299,104200.0908
2.345487774,93726.30369
2.348465438,105695.0694
2.348713576,107304.1497
2.348959745,109016.2553
2.349207884,110875.2344
2.349457992,112775.7533
2.349706131,114787.0939
2.349954269,116778.2424
2.350202408,118741.4259
2.350450547,120606.3619
2.350698685,122303.847
2.350944098,123760.5309
2.351192236,125085.5688
2.351443101,125707.7526
2.35169124,125922.7232
2.351939378,124756.1091
2.352187517,121537.6381
2.352435656,115877.7925
2.352683794,106637.6726
2.352931933,83903.30766
1.948217831,35870.78674
1.949458524,35857.38473
1.94846597,35868.52778
1.947967701,35872.87232
1.949210386,35860.46985
1.948714108,35866.04155
1.947719562,35874.72462
1.948962247,35863.36355
1.945736445,35883.53499
1.945984583,35882.88229
1.947473415,35876.37075
1.927126048,35961.57878
1.926877909,35961.52948
1.944247613,35885.69328
1.943999474,35885.87226
1.945488306,35884.09108
1.946232722,35882.14675
1.947225276,35877.85014
1.92315583,35949.60969
1.922907691,35948.40032
1.926630497,35961.36431
1.927374186,35961.50344
1.9248928,35957.2876
1.925140939,35958.15485
1.944495752,35885.47135
1.943751336,35886.04477
1.945240167,35884.54882
1.946480861,35881.29048
1.946728999,35880.30502
1.946977138,35879.16214
1.923403968,35950.81837
1.922656712,35947.15915
1.930103711,35953.22103
1.929855573,35954.50176
1.926382359,35961.08945
1.927622325,35961.32377
1.924642662,35956.3423
1.925389077,35958.92899
1.942017023,35887.37679
1.942265162,35887.11068
1.94474389,35885.22775
1.943503197,35886.19269
1.944992029,35884.90857
1.923652107,35952.0009
1.922408573,35945.9707
1.922163275,35944.81052
1.921915136,35943.69517
1.932585097,35936.47796
1.932833236,35934.62669
1.930354084,35951.83935
1.929607434,35955.68787
1.926133493,35960.70918
1.927870464,35961.01443
1.924394523,35955.33099
1.925637216,35959.62474
1.938043117,35899.43863
1.938291256,35898.19847
1.941766227,35887.68906
1.942510643,35886.88303
1.943255058,35886.3604
1.923900245,35953.1714
1.921666998,35942.60767
1.932336959,35938.32576
1.933081375,35932.77285
1.930602223,35950.35465
1.929359295,35956.77208
1.925885355,35960.21046
1.928118602,35960.60421
1.924148384,35954.27158
1.939532979,35892.9966
1.939781118,35892.16582
1.937796009,35900.72476
1.938540425,35897.02701
1.940773672,35889.44135
1.941021811,35888.91764
1.941269949,35888.45603
1.942758781,35886.69474
1.941518088,35888.04014
1.94300692,35886.50736
1.921418859,35941.61804
1.93208882,35940.15629
1.933329513,35930.92405
1.930848127,35948.81973
1.929111157,35957.75659
1.928368815,35960.05402
1.935066484,35918.20028
1.935314622,35916.43896
1.93928484,35893.90472
1.940030953,35891.38018
1.938788563,35895.91644
1.93754787,35902.08921
1.940525534,35890.02872
1.940279091,35890.67544
1.921170721,35940.67652
1.931840682,35941.97197
1.933577652,35929.07292
1.931096266,35947.18507
1.928863018,35958.63087
1.928616953,35959.39269
1.934818345,35919.97566
1.935562761,35914.69926
1.939036702,35894.88207
1.937299731,35903.49998
1.920922582,35939.84897
1.931592543,35943.74637
1.933824496,35927.24579
1.931344404,35945.49439
1.934570206,35921.77518
1.9358109,35912.99383
1.936803454,35906.48798
1.936555315,35908.05774
1.937051593,35904.96853
1.920674443,35939.10424
1.934069878,35925.42874
1.934319312,35923.60125
1.936056782,35911.32116
1.936304921,35909.67555
1.920426305,35938.48559
1.920178166,35937.98299
1.919930027,35937.64436
1.919681889,35937.43151
1.91943375,35937.39707
1.919185612,35937.5187
1.918937473,35937.8033
1.918689334,35938.26406
1.918441196,35938.90121
1.918193057,35939.69087
1.917944918,35940.65609
1.91769678,35941.75795
1.917448641,35943.04352
1.917200503,35944.47863
1.916955497,35946.06425
1.916707359,35947.79729
1.916456087,35949.70471
1.916207948,35951.72944
1.915959809,35953.85534
1.915711671,35956.09438
1.915463532,35958.42631
1.915215394,35960.84222
1.914969739,35963.29747
1.9147216,35965.83421
1.914470978,35968.41955
1.914222839,35971.01536
1.9139747,35973.62174
1.913726562,35976.24175
1.913478423,35978.85018
1.913230284,35981.43792
1.912981904,35984.01268
1.912733765,35986.55677
1.912485869,35989.06925
1.91223773,35991.54498
1.911989591,35993.97902
1.911741453,35996.38333
1.911493314,35998.72836
1.911245175,36001.04263
1.910994069,36003.32396
1.91074593,36005.51338
1.91050076,36007.61655
1.910252621,36009.67317
1.910004482,36011.65464
1.909756344,36013.5468
1.909508205,36015.34353
1.909260066,36017.0279
1.90900987,36018.63412
1.908761731,36020.09661
1.908515651,36021.44879
1.908267512,36022.7047
1.908019373,36023.84558
1.907771235,36024.88368
1.907523096,36025.82697
1.907274957,36026.67751
1.907026819,36027.46251
1.90677868,36028.1588
1.906530542,36028.8401
1.906282403,36029.43674
1.906034264,36030.00635
1.905786126,36030.53975
1.905537987,36031.04536
1.905292371,36031.55005
1.905044232,36032.04214
1.904793571,36032.56994
1.904545433,36033.1101
1.904297294,36033.68307
1.904049155,36034.30283
1.903801017,36034.9839
1.903552878,36035.71801
1.903307288,36036.52064
1.903059149,36037.387
1.902808462,36038.33908
1.902560323,36039.36861
1.902312185,36040.46389
1.902064046,36041.64487
1.901815908,36042.89738
1.901567769,36044.22018
1.901321145,36045.60288
1.901073006,36047.04481
1.900823353,36048.55563
1.900575214,36050.0927
1.900327076,36051.66006
1.900078937,36053.2439
1.899830799,36054.84753
1.89958266,36056.41742
1.89933331,36057.98495
1.899085171,36059.49486
1.898838244,36060.95347
1.898590105,36062.33473
1.898341967,36063.63722
1.898093828,36064.84894
1.89784569,36065.95412
1.897597551,36066.94292
1.897347047,36067.84256
1.897098908,36068.59231
1.896853135,36069.22389
1.896604996,36069.70115
1.896356858,36070.06592
1.896108719,36070.30028
1.895860581,36070.4188
1.895612442,36070.40623
1.895364303,36070.28102
1.895116165,36070.05557
1.894868026,36069.7154
1.894619887,36069.28299
1.894371749,36068.75623
1.89412361,36068.15096
1.893875472,36067.46709
1.893627333,36066.72807
1.893379194,36065.91834
1.893131056,36065.07564
1.892882917,36064.19733
1.892634778,36063.28447
1.89238664,36062.36298
1.892138501,36061.4313
1.891890363,36060.501
1.891644392,36059.588
1.891396254,36058.67924
1.891145947,36057.81553
1.890897808,36056.99155
1.890649669,36056.20803
1.890401531,36055.48043
1.890153392,36054.81296
1.889905253,36054.21075
1.889659079,36053.70001
1.889410941,36053.2515
1.889160838,36052.91144
1.888912699,36052.65262
1.88866456,36052.50808
1.888416422,36052.45675
1.888168283,36052.52059
1.887920144,36052.70658
1.887672551,36053.00342
1.887424412,36053.43041
1.887175729,36053.9987
1.88692759,36054.69282
1.886679451,36055.50683
1.886431313,36056.4214
1.886183174,36057.44431
1.885935035,36058.53925
1.885684716,36059.75595
1.885436577,36061.05487
1.88519062,36062.41462
1.884942481,36063.87359
1.884694342,36065.37714
1.884446204,36066.95102
1.884198065,36068.57045
1.883949926,36070.21949
1.883698838,36071.90559
1.883450699,36073.60219
1.883205511,36075.26118
1.882957372,36076.93485
1.882709233,36078.57883
1.882461095,36080.19738
1.882212956,36081.76887
1.881964817,36083.26175
1.881716679,36084.69515
1.88146854,36086.04132
1.881220402,36087.28856
1.880972263,36088.41882
1.880724124,36089.43936
1.880475986,36090.33238
1.880227847,36091.09347
1.879979708,36091.65662
1.87973157,36092.07967
1.879483431,36092.32364
