Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Position[Y] (m)
2.275782342,0.279430936
2.276080121,0.279467498
2.2763779,0.279504061
2.276675679,0.279540624
2.276975307,0.279577413
2.277270359,0.279613641
2.27756629,0.279649977
2.277866795,0.279686874
2.278164574,0.279723437
2.278462353,0.27976
2.278760132,0.279796562
2.279057911,0.279833125
2.279355691,0.279869688
2.27965347,0.27990625
2.279951249,0.279942813
2.280249028,0.279979376
2.280546807,0.280015938
2.280844586,0.280052501
2.281142365,0.280089064
2.281440144,0.280125626
2.281737923,0.280162189
2.282035702,0.280198752
2.282333481,0.280235314
2.28263126,0.280271877
2.282929039,0.28030844
2.283229745,0.280345362
2.283526142,0.280381755
2.283820995,0.280417958
2.284120155,0.28045469
2.284417934,0.280491253
2.284715713,0.280527816
2.285013492,0.280564378
2.285311271,0.280600941
2.28560905,0.280637504
2.285906829,0.280674066
2.286204608,0.280710629
2.286502388,0.280747192
2.286800167,0.280783754
2.287097946,0.280820317
2.287395725,0.28085688
2.287693504,0.280893442
2.287991283,0.280930005
2.288289062,0.280966568
2.288586841,0.28100313
2.28888462,0.281039693
2.289182399,0.281076256
2.289482576,0.281113113
2.289780319,0.281149671
2.290073251,0.281185639
2.290371067,0.281222206
2.290671294,0.281259069
2.290969073,0.281295632
2.291266852,0.281332194
2.291564631,0.281368757
2.29186241,0.28140532
2.292160189,0.281441882
2.292457968,0.281478445
2.292755747,0.281515008
2.293053526,0.28155157
2.293351305,0.281588133
2.293649084,0.281624696
2.293946864,0.281661258
2.294244643,0.281697821
2.294542422,0.281734384
2.294840201,0.281770946
2.29513798,0.281807509
2.295435759,0.281844072
2.295733538,0.281880634
2.296031025,0.281917161
2.296325501,0.281953318
2.296623573,0.281989917
2.296924654,0.282026885
2.297222433,0.282063448
2.297520212,0.28210001
2.297817991,0.282136573
2.29811577,0.282173136
2.298413549,0.282209698
2.298711328,0.282246261
2.299009107,0.282282824
2.299306886,0.282319386
2.299604665,0.282355949
2.299902444,0.282392512
2.300200223,0.282429074
2.300498002,0.282465637
2.300795781,0.2825022
2.301093561,0.282538762
2.30139134,0.282575325
2.301689119,0.282611888
2.301986898,0.28264845
2.302285462,0.28268511
2.302580963,0.282721392
2.302877957,0.282757859
2.303178014,0.282794701
2.303475793,0.282831264
2.303773572,0.282867826
2.304071351,0.282904389
2.30436913,0.282940952
2.304666909,0.282977514
2.304964688,0.283014077
2.305262467,0.28305064
2.305560246,0.283087202
2.305858025,0.283123765
2.306155804,0.283160328
2.306453583,0.28319689
2.306751362,0.283233453
2.307049141,0.283270016
2.30734692,0.283306578
2.307644699,0.283343141
2.307942478,0.283379704
2.308240257,0.283416266
2.3085399,0.283453058
2.30883497,0.283489288
2.309130887,0.283525622
2.309431374,0.283562517
2.309729153,0.28359908
2.310026932,0.283635642
2.310324711,0.283672205
2.31062249,0.283708768
2.310920269,0.28374533
2.311218048,0.283781893
2.311515827,0.283818456
2.311813606,0.283855018
2.312111385,0.283891581
2.312409164,0.283928144
2.312706943,0.283964707
2.313004722,0.284001269
2.313302501,0.284037832
2.31360028,0.284074395
2.313898059,0.284110957
2.314195838,0.28414752
2.314493617,0.284184083
2.314794338,0.284221006
2.315090754,0.284257402
2.315385591,0.284293603
2.315684734,0.284330333
2.315982513,0.284366896
2.316280292,0.284403459
2.316578071,0.284440021
2.31687585,0.284476584
2.317173629,0.284513147
2.317471408,0.284549709
2.317769187,0.284586272
2.318066966,0.284622835
2.318364745,0.284659397
2.318662524,0.28469596
2.318960303,0.284732523
2.319258082,0.284769085
2.319555861,0.284805648
2.31985364,0.284842211
2.320151419,0.284878773
2.320449198,0.284915336
2.320746977,0.284951899
2.321047167,0.284988757
2.321344928,0.285025318
2.32163786,0.285061285
2.173048573,0.266816815
2.173346352,0.266853378
2.173644131,0.26688994
2.17394191,0.266926503
2.174239689,0.266963066
2.174537468,0.266999628
2.174835247,0.267036191
2.175133026,0.267072754
2.175430805,0.267109316
2.175728584,0.267145879
2.17602709,0.267182531
2.178408596,0.267474943
2.178706375,0.267511506
2.176322536,0.267218807
2.178110817,0.26743838
2.179004154,0.267548068
2.188832309,0.268754814
2.189127205,0.268791023
2.176619588,0.26725528
2.177813038,0.267401818
2.179301933,0.267584631
2.185257514,0.268315884
2.184959735,0.268279322
2.188535966,0.268718428
2.18942642,0.268827762
2.1769197,0.26729213
2.177515259,0.267365255
2.179599712,0.267621194
2.181088607,0.267804007
2.181386386,0.26784057
2.185555293,0.268352447
2.184661956,0.268242759
2.188235304,0.268681511
2.189724199,0.268864324
2.17721748,0.267328692
2.179897491,0.267657756
2.180790828,0.267767444
2.181684165,0.267877132
2.185853072,0.26838901
2.184364176,0.268206196
2.183470839,0.268096508
2.18317306,0.268059946
2.187937525,0.268644948
2.190021978,0.268900887
2.18019527,0.267694319
2.180493049,0.267730882
2.181981944,0.267913695
2.184066397,0.268169634
2.186150851,0.268425572
2.183768618,0.268133071
2.182872501,0.268023041
2.187639746,0.268608386
2.190319757,0.26893745
2.192106432,0.269156826
2.192404211,0.269193388
2.182281528,0.267950479
2.182576526,0.2679867
2.18644863,0.268462135
2.187341967,0.268571823
2.190617536,0.268974012
2.191808653,0.269120263
2.19270199,0.269229951
2.195379425,0.269558699
2.195677295,0.269595273
2.186746409,0.268498698
2.187044188,0.26853526
2.190915315,0.269010575
2.191510873,0.2690837
2.192999769,0.269266514
2.191213094,0.269047138
2.198359791,0.269924642
2.19865757,0.269961204
2.195086492,0.269522731
2.195977559,0.26963214
2.193297548,0.269303076
2.198062012,0.269888079
2.198955349,0.269997767
2.203719814,0.27058277
2.194788804,0.26948618
2.196275338,0.269668703
2.193595327,0.269339639
2.193893106,0.269376202
2.197764233,0.269851516
2.199253129,0.27003433
2.203422035,0.270546207
2.204017593,0.270619332
2.201039803,0.270253706
2.201337246,0.270290227
2.194488664,0.269449327
2.196573117,0.269705266
2.194190885,0.269412764
2.197466454,0.269814954
2.199550908,0.270070892
2.203124256,0.270509644
2.204315372,0.270655895
2.200742024,0.270217143
2.201631681,0.270326379
2.196870896,0.269741828
2.197168675,0.269778391
2.199848687,0.270107455
2.202826477,0.270473082
2.204613151,0.270692458
2.200444245,0.27018058
2.201929796,0.270362983
2.200146466,0.270144018
2.202528698,0.270436519
2.20491093,0.27072902
2.202230919,0.270399956
2.205208709,0.270765583
2.205506488,0.270802146
2.205804267,0.270838708
2.206102046,0.270875271
2.206399826,0.270911834
2.206697605,0.270948396
2.206995384,0.270984959
2.207293163,0.271021522
2.207591683,0.271058175
2.207887143,0.271094453
2.20818418,0.271130925
2.208484279,0.271167772
2.208782058,0.271204335
2.209079837,0.271240898
2.209377616,0.27127746
2.209675395,0.271314023
2.209973174,0.271350586
2.210270953,0.271387148
2.210568732,0.271423711
2.210866511,0.271460274
2.21116429,0.271496836
2.211462069,0.271533399
2.211759848,0.271569962
2.212057627,0.271606524
2.212355406,0.271643087
2.212653185,0.27167965
2.212950964,0.271716212
2.213248743,0.271752775
2.213546522,0.271789338
2.213846121,0.271826124
2.214141137,0.271862347
2.214437097,0.271898687
2.214737639,0.271935588
2.215035418,0.271972151
2.215333197,0.272008714
2.215630976,0.272045276
2.215928755,0.272081839
2.216226534,0.272118402
2.216524313,0.272154964
2.216822092,0.272191527
2.217119871,0.27222809
2.21741765,0.272264652
2.217715429,0.272301215
2.218013208,0.272337778
2.218310987,0.272374341
2.218608766,0.272410903
2.218906545,0.272447466
2.219204324,0.272484029
2.219502103,0.272520591
2.219799882,0.272557154
2.220100559,0.272594072
2.22039692,0.272630461
2.220691802,0.272666668
2.220990999,0.272703405
2.221288778,0.272739967
2.221586557,0.27277653
2.221884336,0.272813093
2.222182115,0.272849655
2.222479894,0.272886218
2.222777673,0.272922781
2.223075452,0.272959343
2.223373231,0.272995906
2.22367101,0.273032469
2.223968789,0.273069031
2.224266568,0.273105594
2.224564347,0.273142157
2.224862126,0.273178719
2.225159905,0.273215282
2.225457684,0.273251845
2.225755463,0.273288407
2.226053242,0.27332497
2.226353395,0.273361824
2.226651101,0.273398378
2.226944034,0.273434345
2.227241886,0.273470917
2.227542137,0.273507783
2.227839916,0.273544346
2.228137695,0.273580909
2.228435475,0.273617471
2.228733254,0.273654034
2.229031033,0.273690597
2.229328812,0.273727159
2.229626591,0.273763722
2.22992437,0.273800285
2.230222149,0.273836847
2.230519928,0.27387341
2.230817707,0.273909973
2.231115486,0.273946535
2.231413265,0.273983098
2.231711044,0.274019661
2.232008823,0.274056223
2.232306602,0.274092786
2.232604381,0.274129349
2.232901839,0.274165872
2.233196288,0.274202026
2.233494388,0.274238628
2.233795497,0.274275599
2.234093276,0.274312162
2.234391055,0.274348725
2.234688834,0.274385287
2.234986613,0.27442185
2.235284392,0.274458413
2.235582172,0.274494975
2.235879951,0.274531538
2.23617773,0.274568101
2.236475509,0.274604663
2.236773288,0.274641226
2.237071067,0.274677789
2.237368846,0.274714351
2.237666625,0.274750914
2.237964404,0.274787477
2.238262183,0.274824039
2.238559962,0.274860602
2.238857741,0.274897165
2.239156276,0.27493382
2.239451749,0.2749701
2.239748773,0.27500657
2.240048857,0.275043415
2.240346636,0.275079978
2.240644415,0.275116541
2.240942194,0.275153103
2.241239973,0.275189666
2.241537752,0.275226229
2.241835531,0.275262791
2.24213331,0.275299354
2.242431089,0.275335917
2.242728868,0.275372479
2.243026648,0.275409042
2.243324427,0.275445605
2.243622206,0.275482167
2.243919985,0.27551873
2.244217764,0.275555293
2.244515543,0.275591855
2.244813322,0.275628418
2.245111101,0.275664981
2.245410714,0.275701769
2.245705748,0.275737994
2.246001694,0.275774332
2.246302217,0.275811231
2.246599996,0.275847794
2.246897775,0.275884357
2.247195554,0.275920919
2.247493333,0.275957482
2.247791112,0.275994045
2.100095032,0.257859246
2.099794929,0.257822398
2.09949715,0.257785836
2.099199371,0.257749273
2.098901592,0.25771271
2.098603813,0.257676148
2.098306034,0.257639585
2.098008255,0.257603022
2.097710476,0.25756646
2.097412697,0.257529897
2.097114918,0.257493334
2.096817138,0.257456772
2.096519359,0.257420209
2.09622158,0.257383646
2.095923801,0.257347084
2.095626022,0.257310521
2.095328243,0.257273958
2.095030464,0.257237396
2.085203756,0.256030828
2.085501535,0.25606739
2.094732685,0.257200833
2.076270385,0.254933947
2.075972606,0.254897385
2.079248175,0.255299574
2.079545954,0.255336137
2.084905977,0.255994265
2.085799314,0.256103953
2.094433416,0.257164087
2.092946011,0.256981457
2.092648232,0.256944894
2.076568164,0.25497051
2.075671427,0.254860405
2.078950396,0.255263012
2.079843733,0.2553727
2.082225965,0.255665201
2.082523745,0.255701764
2.084608198,0.255957702
2.086097093,0.256140516
2.094138476,0.257127873
2.09324379,0.25701802
2.092350453,0.256908332
2.073590373,0.254604883
2.073292594,0.254568321
2.076865943,0.255007073
2.075373254,0.254823794
2.078652617,0.255226449
2.080141512,0.255409262
2.081925812,0.255628347
2.082821524,0.255738326
2.084310419,0.25592114
2.086394872,0.256177078
2.093842188,0.257091494
2.093541569,0.257054582
2.092052674,0.256871769
2.090563779,0.256688956
2.090266,0.256652393
2.073888152,0.254641446
2.072994815,0.254531758
2.077163722,0.255043636
2.075078875,0.254787648
2.078354838,0.255189886
2.080439291,0.255445825
2.081628716,0.255591868
2.083119303,0.255774889
2.081034849,0.25551895
2.081333312,0.255555597
2.08401264,0.255884577
2.086692651,0.256213641
2.091754895,0.256835206
2.090861558,0.256725518
2.089968221,0.25661583
2.070910362,0.254275819
2.071208141,0.254312382
2.072697036,0.254495195
2.074185931,0.254678009
2.077461501,0.255080198
2.074781489,0.254751134
2.078057059,0.255153324
2.08073707,0.255482388
2.083417082,0.255811452
2.083714861,0.255848014
2.08699043,0.256250204
2.088777104,0.25646958
2.089074883,0.256506142
2.091457116,0.256798644
2.091159337,0.256762081
2.089670442,0.256579268
2.070612583,0.254239257
2.07150592,0.254348945
2.072101478,0.25442207
2.072399257,0.254458633
2.07448371,0.254714571
2.07775928,0.255116761
2.087288209,0.256286766
2.088479325,0.256433017
2.089372662,0.256542705
2.070314804,0.254202694
2.071803699,0.254385507
2.087587749,0.256323545
2.088178711,0.256396106
2.070017025,0.254166131
2.087882693,0.25635976
2.069719246,0.254129569
2.069418932,0.254092695
2.069120989,0.254056112
2.068828057,0.254020145
2.068530441,0.253983602
2.068230351,0.253946755
2.067932572,0.253910193
2.067634792,0.25387363
2.067337013,0.253837067
2.067039234,0.253800505
2.066741455,0.253763942
2.066443676,0.253727379
2.066145897,0.253690817
2.065848118,0.253654254
2.065550339,0.253617691
2.06525256,0.253581129
2.064954781,0.253544566
2.064657002,0.253508003
2.064359223,0.253471441
2.064061444,0.253434878
2.063763665,0.253398315
2.063465886,0.253361753
2.063168107,0.25332519
2.062868819,0.253288442
2.062573865,0.253252226
2.062277595,0.253215849
2.061976991,0.253178939
2.061679212,0.253142377
2.061381433,0.253105814
2.061083654,0.253069251
2.060785875,0.253032689
2.060488096,0.252996126
2.060190316,0.252959563
2.059892537,0.252923001
2.059594758,0.252886438
2.059296979,0.252849875
2.0589992,0.252813313
2.058701421,0.25277675
2.058403642,0.252740187
2.058105863,0.252703625
2.057808084,0.252667062
2.057510305,0.252630499
2.057212526,0.252593937
2.056914747,0.252557374
2.056614115,0.252520461
2.056318082,0.252484113
2.056023157,0.2524479
2.055723631,0.252411123
2.055425852,0.252374561
2.055128073,0.252337998
2.054830294,0.252301435
2.054532515,0.252264873
2.054234736,0.25222831
2.053936957,0.252191747
2.053639178,0.252155185
2.053341399,0.252118622
2.05304362,0.252082059
2.05274584,0.252045497
2.052448061,0.252008934
2.052150282,0.251972371
2.051852503,0.251935809
2.051554724,0.251899246
2.051256945,0.251862683
2.050959166,0.251826121
2.050661387,0.251789558
2.05036122,0.251752702
2.050064109,0.251716221
2.049768719,0.251679952
2.049470271,0.251643307
2.049172492,0.251606745
2.048874713,0.251570182
2.048576934,0.251533619
2.048279155,0.251497057
2.047981376,0.251460494
2.047683597,0.251423931
2.047385818,0.251387369
2.047088039,0.251350806
2.04679026,0.251314243
2.046492481,0.251277681
2.046194702,0.251241118
2.045896923,0.251204555
2.045599143,0.251167993
2.045301364,0.25113143
2.045003585,0.251094867
2.044705806,0.251058305
2.044408027,0.251021742
2.044106835,0.25098476
2.043808647,0.250948147
2.043514282,0.250912004
2.043216911,0.250875491
2.042919132,0.250838929
2.042621353,0.250802366
2.042323574,0.250765803
2.042025795,0.250729241
2.041728016,0.250692678
2.041430237,0.250656115
2.041132458,0.250619553
2.040834679,0.25058299
2.0405369,0.250546427
2.040239121,0.250509865
2.039941342,0.250473302
2.039643563,0.250436739
2.039345784,0.250400177
2.039048005,0.250363614
2.038750226,0.250327051
2.038452447,0.250290489
2.038154667,0.250253926
2.037854341,0.25021705
2.03755638,0.250180465
2.037263448,0.250144498
2.036965851,0.250107958
2.036665772,0.250071113
2.036367993,0.25003455
2.036070214,0.249997987
2.035772435,0.249961425
2.035474656,0.249924862
2.035176877,0.249888299
2.034879098,0.249851737
2.034581319,0.249815174
2.03428354,0.249778611
2.033985761,0.249742049
2.033687982,0.249705486
2.033390203,0.249668923
2.033092424,0.249632361
2.032794645,0.249595798
2.032496866,0.249559235
2.032199087,0.249522673
2.031901308,0.24948611
2.031603529,0.249449547
2.031304223,0.249412797
2.031009254,0.249376579
2.030713002,0.249340204
2.030412412,0.249303297
2.030114633,0.249266734
2.029816854,0.249230171
2.029519075,0.249193609
2.029221296,0.249157046
2.028923517,0.249120483
2.028625738,0.24908392
2.028327959,0.249047358
2.02803018,0.249010795
2.027732401,0.248974232
2.027434622,0.24893767
2.027136843,0.248901107
2.026839064,0.248864544
2.026541285,0.248827982
2.026243506,0.248791419
2.025945727,0.248754856
2.025647948,0.248718294
2.025350169,0.248681731
2.025049518,0.248644816
2.024753471,0.248608466
2.024458564,0.248572256
2.024159053,0.24853548
2.023861274,0.248498918
2.023563494,0.248462355
2.023265715,0.248425792
2.022967936,0.24838923
2.022670157,0.248352667
2.022372378,0.248316104
2.022074599,0.248279542
2.02177682,0.248242979
2.021479041,0.248206416
2.021181262,0.248169854
2.020883483,0.248133291
2.020585704,0.248096728
2.020287925,0.248060166
2.019990146,0.248023603
2.019692367,0.24798704
2.019394588,0.247950478
2.019096809,0.247913915
2.018796627,0.247877057
2.018499502,0.247840575
2.018204126,0.247804307
2.017905693,0.247767664
2.017607914,0.247731102
2.017310135,0.247694539
2.103070498,0.258224588
2.102772719,0.258188025
2.103368277,0.25826115
2.10247494,0.258151462
2.106643467,0.258663293
2.106346068,0.258626777
2.103666056,0.258297713
2.102177161,0.2581149
2.106937861,0.25869944
2.106048289,0.258590214
2.103963835,0.258334276
2.101879382,0.258078337
2.101283824,0.258005212
2.101581603,0.258041774
2.10575051,0.258553652
2.10723602,0.258736049
2.104261615,0.258370838
2.100983523,0.257968339
2.114386102,0.259613969
2.114683881,0.259650532
2.111408311,0.259248342
2.111706091,0.259284905
2.105452731,0.258517089
2.107537184,0.258773028
2.104559394,0.258407401
2.100685598,0.257931759
2.114088323,0.259577406
2.11498166,0.259687094
2.100392666,0.257895791
2.111110532,0.25921178
2.11200387,0.259321468
2.109323858,0.258992404
2.109621637,0.259028966
2.105154952,0.258480526
2.107834963,0.25880959
2.104857173,0.258443964
2.121532799,0.260491473
2.12123502,0.26045491
2.113790544,0.259540844
2.115279439,0.259723657
2.110812753,0.259175217
2.112301649,0.25935803
2.109026079,0.258955841
2.109919416,0.259065529
2.108132742,0.258846153
2.121830578,0.260528036
2.120937241,0.260418348
2.123319473,0.260710849
2.123617252,0.260747412
2.113490404,0.259503991
2.115577218,0.25976022
2.112599428,0.259394593
2.110514974,0.259138654
2.1087283,0.258919278
2.110217195,0.259102092
2.108430521,0.258882716
2.11795945,0.260052721
2.118257229,0.260089284
2.122128357,0.260564598
2.120639462,0.260381785
2.123021694,0.260674286
2.123915031,0.260783975
2.113193323,0.259467514
2.115874997,0.259796782
2.112897905,0.259431241
2.117661671,0.260016158
2.118555008,0.260125846
2.122426136,0.260601161
2.120341683,0.260345222
2.125703087,0.26100352
2.125998012,0.261039732
2.122723915,0.260637724
2.12421281,0.260820537
2.116172776,0.259833345
2.118852788,0.260162409
2.117363892,0.259979596
2.120043904,0.26030866
2.12540678,0.260967138
2.126297264,0.261076476
2.124510589,0.2608571
2.116470555,0.259869908
2.117066113,0.259943033
2.119152342,0.26019919
2.119743308,0.260271751
2.128381717,0.261332415
2.128083938,0.261295852
2.125106147,0.260930225
2.126595043,0.261113039
2.124808368,0.260893663
2.116768334,0.25990647
2.119447304,0.260235407
2.128679496,0.261368977
2.127786159,0.261259289
2.126892822,0.261149601
2.128977275,0.26140554
2.12748838,0.261222727
2.127190601,0.261186164
2.129275054,0.261442103
2.129572833,0.261478665
2.129870612,0.261515228
2.130168391,0.261551791
2.13046617,0.261588353
2.130763949,0.261624916
2.131061728,0.261661479
2.131359507,0.261698041
2.131659623,0.261734891
2.131957274,0.261771438
2.132250207,0.261807405
2.132548113,0.261843984
2.132848402,0.261880855
2.133146181,0.261917417
2.133443961,0.26195398
2.13374174,0.261990543
2.134039519,0.262027105
2.134337298,0.262063668
2.134635077,0.262100231
2.134932856,0.262136793
2.135230635,0.262173356
2.135528414,0.262209919
2.135826193,0.262246481
2.136123972,0.262283044
2.136421751,0.262319607
2.13671953,0.262356169
2.137017309,0.262392732
2.137315088,0.262429295
2.137612867,0.262465857
2.137910646,0.26250242
2.13820806,0.262538938
2.138502468,0.262575086
2.138800612,0.262611694
2.139101762,0.262648671
2.139399541,0.262685233
2.13969732,0.262721796
2.139995099,0.262758359
2.140292878,0.262794921
2.140590657,0.262831484
2.140888437,0.262868047
2.141186216,0.262904609
2.141483995,0.262941172
2.141781774,0.262977735
2.142079553,0.263014297
2.142377332,0.26305086
2.142675111,0.263087423
2.14297289,0.263123985
2.143270669,0.263160548
2.143568448,0.263197111
2.143866227,0.263233673
2.144164006,0.263270236
2.144462498,0.263306886
2.144757929,0.263343161
2.145054996,0.263379636
2.145355122,0.263416487
2.145652901,0.263453049
2.14595068,0.263489612
2.146248459,0.263526175
2.146546238,0.263562737
2.146844017,0.2635993
2.147141796,0.263635863
2.147439575,0.263672425
2.147737354,0.263708988
2.148035134,0.263745551
2.148332913,0.263782113
2.148630692,0.263818676
2.148928471,0.263855239
2.14922625,0.263891801
2.149524029,0.263928364
2.149821808,0.263964927
2.150119587,0.264001489
2.150417366,0.264038052
2.150716935,0.264074835
2.151011915,0.264111053
2.151307904,0.264147396
2.151608482,0.264184303
2.151906261,0.264220865
2.15220404,0.264257428
2.152501819,0.264293991
2.152799598,0.264330553
2.153097377,0.264367116
2.153395156,0.264403679
2.153692935,0.264440241
2.153990714,0.264476804
2.154288493,0.264513367
2.154586272,0.264549929
2.154884051,0.264586492
2.15518183,0.264623055
2.15547961,0.264659617
2.155777389,0.26469618
2.156075168,0.264732743
2.156372947,0.264769305
2.156670726,0.264805868
2.156971373,0.264842783
2.157267698,0.264879167
2.157562609,0.264915378
2.157861842,0.264952119
2.158159621,0.264988681
2.1584574,0.265025244
2.158755179,0.265061807
2.159052958,0.265098369
2.159350737,0.265134932
2.159648516,0.265171495
2.159946295,0.265208057
2.160244074,0.26524462
2.160541853,0.265281183
2.160839632,0.265317745
2.161137411,0.265354308
2.16143519,0.265390871
2.161732969,0.265427433
2.162030748,0.265463996
2.162328527,0.265500559
2.162626307,0.265537121
2.162924086,0.265573684
2.163224214,0.265610535
2.163521883,0.265647084
2.163814816,0.265683052
2.164112704,0.265719628
2.164412981,0.265756497
2.16471076,0.26579306
2.165008539,0.265829623
2.165306318,0.265866185
2.165604097,0.265902748
2.165901876,0.265939311
2.166199655,0.265975873
2.166497434,0.266012436
2.166795213,0.266048999
2.167092992,0.266085561
2.167390771,0.266122124
2.16768855,0.266158687
2.167986329,0.266195249
2.168284108,0.266231812
2.168581887,0.266268375
2.168879666,0.266304937
2.169177445,0.2663415
2.169475224,0.266378063
2.169772653,0.266414582
2.170067074,0.266450733
2.170365204,0.266487339
2.170666341,0.266524313
2.17096412,0.266560876
2.171261899,0.266597439
2.171559678,0.266634002
2.171857457,0.266670564
2.172155236,0.266707127
2.172453015,0.26674369
2.172750794,0.266780252
2.352909537,0.288900964
2.352611758,0.288864402
2.352311556,0.288827541
2.352013776,0.288790979
2.351715997,0.288754416
2.351418218,0.288717853
2.351120439,0.288681291
2.35082266,0.288644728
2.350524881,0.288608165
2.350227102,0.288571603
2.349929323,0.28853504
2.349631544,0.288498477
2.349333765,0.288461915
2.349035986,0.288425352
2.348738207,0.288388789
2.348440428,0.288352227
2.348142649,0.288315664
2.34784487,0.288279101
2.347547091,0.288242539
2.347249312,0.288205976
2.346950188,0.288169248
2.346655365,0.288133049
2.346358931,0.288096651
2.346058196,0.288059725
2.345760417,0.288023163
2.345462638,0.2879866
2.345164859,0.287950037
2.34486708,0.287913475
2.3445693,0.287876912
2.344271521,0.287840349
2.343973742,0.287803787
2.343675963,0.287767224
2.343378184,0.287730661
2.343080405,0.287694099
2.342782626,0.287657536
2.342484847,0.287620973
2.342187068,0.287584411
2.341889289,0.287547848
2.34159151,0.287511285
2.341293731,0.287474723
2.340995952,0.28743816
2.340695483,0.287401267
2.340399581,0.287364935
2.340104493,0.287328703
2.339804836,0.287291909
2.339507057,0.287255347
2.339209278,0.287218784
2.338911499,0.287182221
2.33861372,0.287145659
2.338315941,0.287109096
2.338018162,0.287072533
2.337720383,0.287035971
2.337422603,0.286999408
2.337124824,0.286962845
2.336827045,0.286926283
2.336529266,0.28688972
2.336231487,0.286853157
2.335933708,0.286816595
2.335635929,0.286780032
2.33533815,0.286743469
2.335040371,0.286706907
2.334742592,0.286670344
2.334442549,0.286633503
2.33414557,0.286597039
2.333850055,0.286560754
2.333551476,0.286524093
2.333253697,0.286487531
2.332955918,0.286450968
2.332658139,0.286414405
2.33236036,0.286377843
2.332062581,0.28634128
2.331764802,0.286304717
2.331467023,0.286268155
2.331169244,0.286231592
2.330871465,0.286195029
2.330573686,0.286158467
2.330275907,0.286121904
2.329978127,0.286085341
2.329680348,0.286048779
2.329382569,0.286012216
2.32908479,0.285975653
2.328787011,0.285939091
2.328489232,0.285902528
2.328188165,0.285865562
2.327890108,0.285828965
2.327595618,0.285792806
2.327298116,0.285756277
2.327000337,0.285719715
2.326702558,0.285683152
2.326404779,0.285646589
2.326107,0.285610027
2.325809221,0.285573464
2.325511442,0.285536901
2.325213663,0.285500339
2.324915884,0.285463776
2.324618105,0.285427213
2.324320326,0.285390651
2.324022547,0.285354088
2.323724768,0.285317525
2.323426989,0.285280963
2.32312921,0.2852444
2.32283143,0.285207837
2.322533651,0.285171275
2.322235872,0.285134712
2.321935658,0.28509785
0.524543811,0.064405882
0.52484159,0.064442444
0.525139369,0.064479007
0.525437148,0.06451557
0.525734927,0.064552132
0.526032706,0.064588695
0.526330485,0.064625258
0.526628264,0.06466182
0.526926043,0.064698383
0.527223822,0.064734946
0.527521601,0.064771508
0.52781938,0.064808071
0.528119782,0.064844955
0.52841785,0.064881554
0.528710783,0.064917521
0.529903834,0.06506401
0.530201613,0.065100572
0.532286066,0.065356511
0.532583845,0.065393074
0.529008272,0.064954048
0.529606055,0.065027447
0.530499392,0.065137135
0.531988287,0.065319948
0.532881624,0.065429636
0.529308276,0.064990884
0.530797171,0.065173698
0.533179403,0.065466199
0.531690508,0.065283386
0.53109495,0.06521026
0.533477182,0.065502762
0.531392729,0.065246823
